Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL
BVR,2014,2014-06-27 12:00:00,1.432,26.2533,2.1741,7.53316
BVR,2014,2014-06-27 12:00:00,1.454,26.2495,2.071,7.52958
BVR,2014,2014-06-27 12:00:00,1.48,26.2456,2.0908,7.52203
BVR,2014,2014-06-27 12:00:00,1.514,26.2416,2.0988,7.50807
BVR,2014,2014-06-27 12:00:00,1.551,26.2375,2.0869,7.50111
BVR,2014,2014-06-27 12:00:00,1.599,26.2332,2.1662,7.49301
BVR,2014,2014-06-27 12:00:00,1.64,26.2289,2.1781,7.49059
BVR,2014,2014-06-27 12:00:00,1.669,26.2247,2.1662,7.49033
BVR,2014,2014-06-27 12:00:00,1.686,26.2206,2.1543,7.48672
BVR,2014,2014-06-27 12:00:00,1.701,26.2164,2.1464,7.48526
BVR,2014,2014-06-27 12:00:00,1.726,26.2118,2.1662,7.48184
BVR,2014,2014-06-27 12:00:00,1.77,26.2068,2.1464,7.46569
BVR,2014,2014-06-27 12:00:00,1.824,26.2016,2.1662,7.46189
BVR,2014,2014-06-27 12:00:00,1.868,26.1961,2.1662,7.45218
BVR,2014,2014-06-27 12:00:00,1.896,26.1907,2.1424,7.43357
BVR,2014,2014-06-27 12:00:00,1.921,26.1853,2.1503,7.4209
BVR,2014,2014-06-27 12:00:00,1.948,26.18,2.1662,7.42134
BVR,2014,2014-06-27 12:00:00,1.979,26.1749,2.1662,7.41377
BVR,2014,2014-06-27 12:00:00,2.018,26.1697,2.2773,7.42072
BVR,2014,2014-06-27 12:00:00,2.065,26.1641,2.2971,7.40793
BVR,2014,2014-06-27 12:00:00,2.106,26.1584,2.2852,7.39785
BVR,2014,2014-06-27 12:00:00,2.136,26.1526,2.2694,7.38636
BVR,2014,2014-06-27 12:00:00,2.156,26.1473,2.4161,7.3602
BVR,2014,2014-06-27 12:00:00,2.172,26.1427,2.4201,7.33505
BVR,2014,2014-06-27 12:00:00,2.193,26.1387,2.4161,7.31258
BVR,2014,2014-06-27 12:00:00,2.224,26.135,2.3963,7.29433
BVR,2014,2014-06-27 12:00:00,2.265,26.1302,2.3884,7.27645
BVR,2014,2014-06-27 12:00:00,2.31,26.1231,2.4717,7.25839
BVR,2014,2014-06-27 12:00:00,2.342,26.1139,2.4558,7.2387
BVR,2014,2014-06-27 12:00:00,2.361,26.1033,2.4717,7.2186
BVR,2014,2014-06-27 12:00:00,2.374,26.0917,2.4955,7.20416
BVR,2014,2014-06-27 12:00:00,2.39,26.0785,2.4082,7.19559
BVR,2014,2014-06-27 12:00:00,2.413,26.0633,2.4003,7.18453
BVR,2014,2014-06-27 12:00:00,2.444,26.0458,2.4201,7.17194
BVR,2014,2014-06-27 12:00:00,2.487,26.0261,2.4082,7.14974
BVR,2014,2014-06-27 12:00:00,2.531,26.0037,2.5233,7.11857
BVR,2014,2014-06-27 12:00:00,2.568,25.9778,2.5352,7.08068
BVR,2014,2014-06-27 12:00:00,2.595,25.9471,2.5471,7.0255
BVR,2014,2014-06-27 12:00:00,2.617,25.9092,2.5352,6.9496
BVR,2014,2014-06-27 12:00:00,2.647,25.8626,2.6185,6.86054
BVR,2014,2014-06-27 12:00:00,2.68,25.8065,2.6026,6.75997
BVR,2014,2014-06-27 12:00:00,2.72,25.7409,2.5907,6.64815
BVR,2014,2014-06-27 12:00:00,2.761,25.6665,2.5867,6.52086
BVR,2014,2014-06-27 12:00:00,2.793,25.5822,2.6026,6.42248
BVR,2014,2014-06-27 12:00:00,2.815,25.4837,2.7216,6.35763
BVR,2014,2014-06-27 12:00:00,2.834,25.362,2.7097,6.31198
BVR,2014,2014-06-27 12:00:00,2.858,25.2053,2.7335,6.28494
BVR,2014,2014-06-27 12:00:00,2.887,25.0029,2.7494,6.25319
BVR,2014,2014-06-27 12:00:00,2.921,24.751,2.916,6.22446
BVR,2014,2014-06-27 12:00:00,2.967,24.4596,2.916,6.19725
BVR,2014,2014-06-27 12:00:00,3.014,24.1546,2.9398,6.19169
BVR,2014,2014-06-27 12:00:00,3.047,23.8638,2.9359,6.19332
BVR,2014,2014-06-27 12:00:00,3.067,23.5999,3.3564,6.20068
BVR,2014,2014-06-27 12:00:00,3.09,23.3604,3.3683,6.21372
BVR,2014,2014-06-27 12:00:00,3.121,23.1381,3.3762,6.2275
BVR,2014,2014-06-27 12:00:00,3.153,22.9276,3.3643,6.23949
BVR,2014,2014-06-27 12:00:00,3.19,22.7246,4.2451,6.23917
BVR,2014,2014-06-27 12:00:00,3.234,22.5272,4.2649,6.2445
BVR,2014,2014-06-27 12:00:00,3.27,22.337,4.2372,6.24124
BVR,2014,2014-06-27 12:00:00,3.298,22.1538,4.2411,6.23257
BVR,2014,2014-06-27 12:00:00,3.325,21.9753,4.2451,6.22508
BVR,2014,2014-06-27 12:00:00,3.354,21.8024,5.225,6.22362
BVR,2014,2014-06-27 12:00:00,3.382,21.6351,5.2092,6.22003
BVR,2014,2014-06-27 12:00:00,3.422,21.4674,5.2211,6.21143
BVR,2014,2014-06-27 12:00:00,3.468,21.2952,5.229,6.2038
BVR,2014,2014-06-27 12:00:00,3.508,21.1203,5.5305,6.21084
BVR,2014,2014-06-27 12:00:00,3.536,20.9432,5.5345,6.21687
BVR,2014,2014-06-27 12:00:00,3.56,20.7609,5.5464,6.21399
BVR,2014,2014-06-27 12:00:00,3.591,20.572,5.5503,6.19671
BVR,2014,2014-06-27 12:00:00,3.628,20.3742,5.2171,6.17584
BVR,2014,2014-06-27 12:00:00,3.674,20.1615,5.2211,6.14334
BVR,2014,2014-06-27 12:00:00,3.717,19.9366,5.2369,6.11242
BVR,2014,2014-06-27 12:00:00,3.749,19.7095,5.2211,6.08965
BVR,2014,2014-06-27 12:00:00,3.773,19.4822,5.2211,6.07402
BVR,2014,2014-06-27 12:00:00,3.797,19.247,5.233,6.06771
BVR,2014,2014-06-27 12:00:00,3.827,18.9939,5.225,6.07449
BVR,2014,2014-06-27 12:00:00,3.86,18.7153,5.2211,6.0804
BVR,2014,2014-06-27 12:00:00,3.901,18.4076,5.2211,6.08995
BVR,2014,2014-06-27 12:00:00,3.947,18.0768,5.4631,6.10381
BVR,2014,2014-06-27 12:00:00,3.985,17.7377,5.4631,6.10528
BVR,2014,2014-06-27 12:00:00,4.018,17.4033,5.4789,6.11548
BVR,2014,2014-06-27 12:00:00,4.047,17.0805,5.4789,6.11713
BVR,2014,2014-06-27 12:00:00,4.082,16.7733,5.4115,6.1193
BVR,2014,2014-06-27 12:00:00,4.122,16.4837,5.3956,6.11626
BVR,2014,2014-06-27 12:00:00,4.162,16.2132,5.4036,6.10652
BVR,2014,2014-06-27 12:00:00,4.199,15.9636,5.4274,6.09826
BVR,2014,2014-06-27 12:00:00,4.224,15.7349,5.7606,6.08405
BVR,2014,2014-06-27 12:00:00,4.243,15.5214,5.7805,6.06107
BVR,2014,2014-06-27 12:00:00,4.266,15.3146,5.7884,6.0492
BVR,2014,2014-06-27 12:00:00,4.296,15.1101,5.7844,6.01936
BVR,2014,2014-06-27 12:00:00,4.335,14.9102,5.4075,6.00847
BVR,2014,2014-06-27 12:00:00,4.373,14.7202,5.4274,6.01787
BVR,2014,2014-06-27 12:00:00,4.401,14.5432,5.4075,6.03024
BVR,2014,2014-06-27 12:00:00,4.422,14.3781,5.4075,6.05983
BVR,2014,2014-06-27 12:00:00,4.448,14.2222,5.3996,6.08997
BVR,2014,2014-06-27 12:00:00,4.471,14.0732,5.6694,6.12486
BVR,2014,2014-06-27 12:00:00,4.494,13.9273,5.6376,6.14858
BVR,2014,2014-06-27 12:00:00,4.522,13.7777,5.6575,6.17042
BVR,2014,2014-06-27 12:00:00,4.564,13.6206,5.6614,6.16667
BVR,2014,2014-06-27 12:00:00,4.605,13.4604,4.86,6.15657
BVR,2014,2014-06-27 12:00:00,4.644,13.3055,4.8442,6.12686
BVR,2014,2014-06-27 12:00:00,4.672,13.1621,4.864,6.06382
BVR,2014,2014-06-27 12:00:00,4.691,13.0308,4.8521,5.97537
BVR,2014,2014-06-27 12:00:00,4.71,12.9068,3.4119,5.85821
BVR,2014,2014-06-27 12:00:00,4.734,12.7853,3.4278,5.7462
BVR,2014,2014-06-27 12:00:00,4.763,12.6631,3.4477,5.64901
BVR,2014,2014-06-27 12:00:00,4.801,12.5397,3.4397,5.56047
BVR,2014,2014-06-27 12:00:00,4.849,12.4172,3.6659,5.50601
BVR,2014,2014-06-27 12:00:00,4.889,12.2988,3.6857,5.46356
BVR,2014,2014-06-27 12:00:00,4.913,12.1859,3.6778,5.42079
BVR,2014,2014-06-27 12:00:00,4.936,12.0764,3.6778,5.39395
BVR,2014,2014-06-27 12:00:00,4.971,11.9682,3.6579,5.3617
BVR,2014,2014-06-27 12:00:00,5.021,11.8613,2.9795,5.32995
BVR,2014,2014-06-27 12:00:00,5.078,11.7587,2.9795,5.30342
BVR,2014,2014-06-27 12:00:00,5.121,11.6643,2.9676,5.27058
BVR,2014,2014-06-27 12:00:00,5.147,11.5802,2.9914,5.23916
BVR,2014,2014-06-27 12:00:00,5.166,11.5051,2.797,5.2002
BVR,2014,2014-06-27 12:00:00,5.182,11.4357,2.7891,5.1752
BVR,2014,2014-06-27 12:00:00,5.211,11.3677,2.801,5.14958
BVR,2014,2014-06-27 12:00:00,5.265,11.296,2.8089,5.11771
BVR,2014,2014-06-27 12:00:00,5.322,11.2177,2.6582,5.07928
BVR,2014,2014-06-27 12:00:00,5.372,11.1355,2.6661,5.03331
BVR,2014,2014-06-27 12:00:00,5.406,11.055,2.674,4.98463
BVR,2014,2014-06-27 12:00:00,5.426,10.9778,2.674,4.93694
BVR,2014,2014-06-27 12:00:00,5.461,10.9017,2.2217,4.89846
BVR,2014,2014-06-27 12:00:00,5.52,10.8255,2.2336,4.87315
BVR,2014,2014-06-27 12:00:00,5.572,10.7511,2.2376,4.84317
BVR,2014,2014-06-27 12:00:00,5.605,10.6817,2.2138,4.82534
BVR,2014,2014-06-27 12:00:00,5.628,10.6183,2.2138,4.81174
BVR,2014,2014-06-27 12:00:00,5.645,10.5598,2.1027,4.80173
BVR,2014,2014-06-27 12:00:00,5.664,10.503,2.0948,4.79393
BVR,2014,2014-06-27 12:00:00,5.693,10.4447,2.0789,4.78217
BVR,2014,2014-06-27 12:00:00,5.745,10.3836,2.0948,4.78572
BVR,2014,2014-06-27 12:00:00,5.808,10.321,1.7814,4.79847
BVR,2014,2014-06-27 12:00:00,5.853,10.2588,1.7853,4.80372
BVR,2014,2014-06-27 12:00:00,5.88,10.1975,1.7972,4.82105
BVR,2014,2014-06-27 12:00:00,5.917,10.1366,1.7774,4.82971
BVR,2014,2014-06-27 12:00:00,5.96,10.0765,1.5909,4.82496
BVR,2014,2014-06-27 12:00:00,6.004,10.0187,1.579,4.82764
BVR,2014,2014-06-27 12:00:00,6.041,9.9645,1.5949,4.81126
BVR,2014,2014-06-27 12:00:00,6.065,9.9137,1.583,4.774
BVR,2014,2014-06-27 12:00:00,6.084,9.8643,1.3291,4.73728
BVR,2014,2014-06-27 12:00:00,6.114,9.8137,1.3529,4.6775
BVR,2014,2014-06-27 12:00:00,6.156,9.7609,1.337,4.60367
BVR,2014,2014-06-27 12:00:00,6.21,9.7067,1.3212,4.51467
BVR,2014,2014-06-27 12:00:00,6.258,9.6534,1.3251,4.38241
BVR,2014,2014-06-27 12:00:00,6.291,9.6029,1.2735,4.20528
BVR,2014,2014-06-27 12:00:00,6.315,9.5562,1.2616,3.99159
BVR,2014,2014-06-27 12:00:00,6.342,9.5127,1.2696,3.7536
BVR,2014,2014-06-27 12:00:00,6.381,9.4703,1.2735,3.51114
BVR,2014,2014-06-27 12:00:00,6.427,9.4264,1.2696,3.27892
BVR,2014,2014-06-27 12:00:00,6.472,9.381,1.2577,3.07229
BVR,2014,2014-06-27 12:00:00,6.512,9.3363,1.2696,2.91486
BVR,2014,2014-06-27 12:00:00,6.548,9.2932,1.2855,2.78557
BVR,2014,2014-06-27 12:00:00,6.574,9.2515,0.9482,2.68581
BVR,2014,2014-06-27 12:00:00,6.599,9.2098,0.9284,2.60289
BVR,2014,2014-06-27 12:00:00,6.642,9.167,0.9641,2.54153
BVR,2014,2014-06-27 12:00:00,6.693,9.1229,0.9522,2.4823
BVR,2014,2014-06-27 12:00:00,6.739,9.0783,0.8887,2.43862
BVR,2014,2014-06-27 12:00:00,6.772,9.0341,0.8927,2.39956
BVR,2014,2014-06-27 12:00:00,6.8,8.9903,0.8927,2.37466
BVR,2014,2014-06-27 12:00:00,6.842,8.9468,0.8768,2.34956
BVR,2014,2014-06-27 12:00:00,6.891,8.9037,0.9006,2.30806
BVR,2014,2014-06-27 12:00:00,6.94,8.8617,0.9006,2.2461
BVR,2014,2014-06-27 12:00:00,6.979,8.8219,0.8847,2.17215
BVR,2014,2014-06-27 12:00:00,7.004,8.7844,0.8847,2.07806
BVR,2014,2014-06-27 12:00:00,7.028,8.7485,0.8967,1.98554
BVR,2014,2014-06-27 12:00:00,7.057,8.7132,0.8252,1.88138
BVR,2014,2014-06-27 12:00:00,7.096,8.6776,0.8173,1.78046
BVR,2014,2014-06-27 12:00:00,7.149,8.6415,0.8173,1.6798
BVR,2014,2014-06-27 12:00:00,7.201,8.6056,0.8332,1.60327
BVR,2014,2014-06-27 12:00:00,7.237,8.5712,0.7499,1.52608
BVR,2014,2014-06-27 12:00:00,7.265,8.5386,0.7657,1.42115
BVR,2014,2014-06-27 12:00:00,7.297,8.5077,0.7776,1.33119
BVR,2014,2014-06-27 12:00:00,7.329,8.4781,0.7419,1.2398
BVR,2014,2014-06-27 12:00:00,7.365,8.4496,0.7618,1.14018
BVR,2014,2014-06-27 12:00:00,7.404,8.422,0.7737,1.05151
BVR,2014,2014-06-27 12:00:00,7.439,8.3956,0.7657,0.95412
BVR,2014,2014-06-27 12:00:00,7.464,8.3704,0.7499,0.87155
BVR,2014,2014-06-27 12:00:00,7.49,8.346,0.7578,0.76849
BVR,2014,2014-06-27 12:00:00,7.518,8.3217,0.5991,0.68724
BVR,2014,2014-06-27 12:00:00,7.55,8.297,0.5912,0.60131
BVR,2014,2014-06-27 12:00:00,7.593,8.2716,0.5912,0.52737
BVR,2014,2014-06-27 12:00:00,7.642,8.2456,0.5951,0.46902
BVR,2014,2014-06-27 12:00:00,7.683,8.2192,0.5872,0.41948
BVR,2014,2014-06-27 12:00:00,7.71,8.1926,0.5912,0.3941
BVR,2014,2014-06-27 12:00:00,7.739,8.1651,0.5912,0.36425
BVR,2014,2014-06-27 12:00:00,7.778,8.1363,0.6229,0.35016
BVR,2014,2014-06-27 12:00:00,7.828,8.1065,0.5793,0.34099
BVR,2014,2014-06-27 12:00:00,7.877,8.077,0.607,0.33011
BVR,2014,2014-06-27 12:00:00,7.914,8.0492,0.611,0.32216
BVR,2014,2014-06-27 12:00:00,7.941,8.0238,0.5713,0.31365
BVR,2014,2014-06-27 12:00:00,7.966,8.0005,2.2217,0.30152
BVR,2014,2014-06-27 12:00:00,7.995,7.9784,2.2416,0.30192
BVR,2014,2014-06-27 12:00:00,8.031,7.9566,2.2257,0.28255
BVR,2014,2014-06-27 12:00:00,8.071,7.9349,2.2178,0.28685
BVR,2014,2014-06-27 12:00:00,8.111,7.9133,2.2257,0.27132
BVR,2014,2014-06-27 12:00:00,8.144,7.8921,5.4234,0.26337
BVR,2014,2014-06-27 12:00:00,8.169,7.8708,5.3996,0.2599
BVR,2014,2014-06-27 12:00:00,8.196,7.8482,5.4075,0.25454
BVR,2014,2014-06-27 12:00:00,8.235,7.8235,5.4155,0.24596
BVR,2014,2014-06-27 12:00:00,8.282,7.7972,4.6815,0.24292
BVR,2014,2014-06-27 12:00:00,8.326,7.7711,4.6815,0.24638
BVR,2014,2014-06-27 12:00:00,8.36,7.747,4.7132,0.2388
BVR,2014,2014-06-27 12:00:00,8.383,7.7248,4.7053,0.25283
BVR,2014,2014-06-27 12:00:00,8.401,7.7039,3.1699,0.23638
BVR,2014,2014-06-27 12:00:00,8.424,7.6836,3.1779,0.24077
BVR,2014,2014-06-27 12:00:00,8.459,7.6639,3.1858,0.23784
BVR,2014,2014-06-27 12:00:00,8.502,7.6453,3.1739,0.23047
BVR,2014,2014-06-27 12:00:00,8.544,7.628,2.924,0.22029
BVR,2014,2014-06-27 12:00:00,8.576,7.6118,2.9319,0.21222
BVR,2014,2014-06-27 12:00:00,8.605,7.5958,2.92,0.21476
BVR,2014,2014-06-27 12:00:00,8.637,7.5792,2.9081,0.21909
BVR,2014,2014-06-27 12:00:00,8.675,7.5615,2.92,0.2266
BVR,2014,2014-06-27 12:00:00,8.728,7.5429,2.0988,0.21937
BVR,2014,2014-06-27 12:00:00,8.777,7.5239,2.0869,0.22227
BVR,2014,2014-06-27 12:00:00,8.807,7.5049,2.0829,0.21976
BVR,2014,2014-06-27 12:00:00,8.828,7.4857,2.0948,0.206
BVR,2014,2014-06-27 12:00:00,8.854,7.466,1.8448,0.20803
BVR,2014,2014-06-27 12:00:00,8.885,7.4457,1.8448,0.20239
BVR,2014,2014-06-27 12:00:00,8.928,7.4251,1.8409,0.19477
BVR,2014,2014-06-27 12:00:00,8.977,7.405,1.8528,0.18854
BVR,2014,2014-06-27 12:00:00,9.02,7.3861,1.8329,0.19862
BVR,2014,2014-06-27 12:00:00,9.048,7.3687,1.8448,0.19094
BVR,2014,2014-06-27 12:00:00,9.066,7.3527,1.8528,0.19665
BVR,2014,2014-06-27 12:00:00,9.092,7.3372,1.8369,0.19493
BVR,2014,2014-06-27 12:00:00,9.139,7.322,2.0353,0.19937
BVR,2014,2014-06-27 12:00:00,9.199,7.307,2.0392,0.1912
BVR,2014,2014-06-27 12:00:00,9.244,7.2926,2.0432,0.19824
BVR,2014,2014-06-27 12:00:00,9.269,7.2788,2.0234,0.18441
BVR,2014,2014-06-27 12:00:00,9.29,7.2654,2.0273,0.18537
BVR,2014,2014-06-27 12:00:00,9.317,7.2519,2.1027,0.18581
BVR,2014,2014-06-27 12:00:00,9.354,7.2382,2.0908,0.18426
BVR,2014,2014-06-27 12:00:00,9.395,7.2245,2.0988,0.18079
BVR,2014,2014-06-27 12:00:00,9.435,7.2112,2.1186,0.17608
BVR,2014,2014-06-27 12:00:00,9.471,7.1986,1.583,0.17628
BVR,2014,2014-06-27 12:00:00,9.502,7.1871,1.579,0.17358
BVR,2014,2014-06-27 12:00:00,9.527,7.1766,1.5909,0.1677
BVR,2014,2014-06-27 12:00:00,9.554,7.1669,1.5989,0.17196
BVR,2014,2014-06-27 12:00:00,9.589,7.1576,1.3926,0.17489
BVR,2014,2014-06-27 12:00:00,9.628,7.1488,1.3965,0.17806
BVR,2014,2014-06-27 12:00:00,9.666,7.1405,1.4084,0.18068
BVR,2014,2014-06-27 12:00:00,9.698,7.1328,1.3688,0.16959
BVR,2014,2014-06-27 12:00:00,9.723,7.1257,1.218,0.16496
BVR,2014,2014-06-27 12:00:00,9.742,7.1191,1.218,0.17001
BVR,2014,2014-06-27 12:00:00,9.762,7.1126,1.214,0.16549
BVR,2014,2014-06-27 12:00:00,9.79,7.1059,1.2021,0.15386
BVR,2014,2014-06-27 12:00:00,9.829,7.0992,1.1942,0.15565
BVR,2014,2014-06-27 12:00:00,9.873,7.0923,1.1585,0.15995
BVR,2014,2014-06-27 12:00:00,9.909,7.0857,1.1307,0.16795
BVR,2014,2014-06-27 12:00:00,9.937,7.0794,1.1466,0.16417
BVR,2014,2014-06-27 12:00:00,9.963,7.0732,1.1625,0.16148
BVR,2014,2014-06-27 12:00:00,9.991,7.0672,0.9958,0.15695
BVR,2014,2014-06-27 12:00:00,10.032,7.0614,1.0038,0.15973
BVR,2014,2014-06-27 12:00:00,10.075,7.0559,1.0038,0.15155
BVR,2014,2014-06-27 12:00:00,10.113,7.0506,1.0038,0.15582
BVR,2014,2014-06-27 12:00:00,10.14,7.0456,1.0038,0.14956
BVR,2014,2014-06-27 12:00:00,10.163,7.0408,1.0117,0.1514
BVR,2014,2014-06-27 12:00:00,10.184,7.0362,1.0315,0.14831
BVR,2014,2014-06-27 12:00:00,10.208,7.0314,1.0038,0.16338
BVR,2014,2014-06-27 12:00:00,10.239,7.0263,1.0117,0.1566
BVR,2014,2014-06-27 12:00:00,10.281,7.0211,1.0276,0.15526
BVR,2014,2014-06-27 12:00:00,10.323,7.0159,1.0038,0.15778
BVR,2014,2014-06-27 12:00:00,10.355,7.011,0.9958,0.14858
BVR,2014,2014-06-27 12:00:00,10.382,7.0063,1.0038,0.13557
BVR,2014,2014-06-27 12:00:00,10.418,7.0018,0.9443,0.12908
BVR,2014,2014-06-27 12:00:00,10.46,6.9972,0.9403,0.13734
BVR,2014,2014-06-27 12:00:00,10.51,6.9927,0.9522,0.13941
BVR,2014,2014-06-27 12:00:00,10.556,6.9885,0.9681,0.14418
BVR,2014,2014-06-27 12:00:00,10.587,6.9848,0.8847,0.13984
BVR,2014,2014-06-27 12:00:00,10.606,6.9814,0.8887,0.14536
BVR,2014,2014-06-27 12:00:00,10.626,6.9783,0.8887,0.15558
BVR,2014,2014-06-27 12:00:00,10.657,6.9753,0.8847,0.14733
BVR,2014,2014-06-27 12:00:00,10.699,6.9723,0.8887,0.15463
BVR,2014,2014-06-27 12:00:00,10.743,6.9693,0.9006,0.14535
BVR,2014,2014-06-27 12:00:00,10.781,6.9664,0.8927,0.13802
BVR,2014,2014-06-27 12:00:00,10.809,6.9633,0.8728,0.13406
BVR,2014,2014-06-27 12:00:00,10.835,6.9599,0.8847,0.13651
BVR,2014,2014-06-27 12:00:00,10.869,6.9561,0.8967,0.13485
BVR,2014,2014-06-27 12:00:00,10.905,6.952,0.8768,0.13299
BVR,2014,2014-06-27 12:00:00,10.938,6.9475,0.8728,0.12925
BVR,2014,2014-06-27 12:00:00,10.956,6.9429,0.8887,0.13555
BVR,2014,2014-06-27 12:00:00,10.969,6.9381,0.8847,0.13308
BVR,2014,2014-06-27 12:00:00,11.025,6.9333,0.8649,0.1348
BVR,2014,2014-06-27 12:00:00,11.076,6.9288,0.9006,0.13788
BVR,2014,2014-06-27 12:00:00,11.096,6.9247,0.9006,0.13927
BVR,2014,2014-06-27 12:00:00,11.11,6.9205,0.8014,0.13871
BVR,2014,2014-06-27 12:00:00,11.136,6.9156,0.8133,0.13821
BVR,2014,2014-06-27 12:00:00,11.166,6.9099,0.8332,0.13362
BVR,2014,2014-06-27 12:00:00,11.207,6.9038,0.8252,0.12635
BVR,2014,2014-06-27 12:00:00,11.248,6.8976,0.8014,0.12801
BVR,2014,2014-06-27 12:00:00,11.279,6.8917,0.8411,0.12538
BVR,2014,2014-06-27 12:00:00,11.307,6.887,0.8371,0.13166
BVR,2014,2014-06-27 12:00:00,11.333,6.8844,0.8252,0.13244
BVR,2014,2014-06-27 12:00:00,11.349,6.8847,0.8332,0.1321
BVR,2014,2014-06-27 12:00:00,11.357,6.8882,0.8411,0.12746
BVR,2014,2014-06-27 12:00:00,11.357,6.8937,0.8094,0.12702
BVR,2014,2014-06-27 12:00:00,11.357,6.8998,0.8133,0.12083
BVR,2014,2014-06-27 12:00:00,11.359,6.9058,0.8371,0.12796
BVR,2014,2014-06-27 12:00:00,11.358,6.9117,0.8213,0.12516
BVR,2014,2014-06-27 12:00:00,11.359,6.9179,0.8213,0.12702
BVR,2014,2014-06-27 12:00:00,11.359,6.925,0.8252,0.12409
BVR,2014,2014-06-27 12:00:00,11.36,6.934,0.8252,0.12743
BVR,2014,2014-06-27 12:00:00,11.361,6.945,0.8768,0.12374
BVR,2014,2014-06-27 12:00:00,11.362,6.9568,0.8967,0.12154
BVR,2014,2014-06-27 12:00:00,11.364,6.9676,0.8967,0.12237
BVR,2014,2014-06-27 12:00:00,11.367,6.9767,0.8847,0.11858
BVR,2014,2014-06-27 12:00:00,11.369,6.9841,0.8252,0.12465
BVR,2014,2014-06-27 12:00:00,11.375,6.9903,0.8451,0.11808
BVR,2014,2014-06-27 12:00:00,11.383,6.9948,0.8332,0.12648
BVR,2014,2014-06-27 12:00:00,11.399,6.9961,0.8332,0.12891
BVR,2014,2014-06-27 12:00:00,11.41,6.9942,0.8927,0.13437
BVR,2014,2014-06-27 12:00:00,11.416,6.9901,0.9046,0.12148
BVR,2014,2014-06-27 12:00:00,11.42,6.9855,0.8887,0.12863
BVR,2014,2014-06-27 12:00:00,11.424,6.9815,0.8768,0.12407
BVR,2014,2014-06-27 12:00:00,11.425,6.9784,0.8768,0.13294
BVR,2014,2014-06-27 12:00:00,11.427,6.9755,0.8252,0.12753
BVR,2014,2014-06-27 12:00:00,11.428,6.9717,0.8133,0.11935
BVR,2014,2014-06-27 12:00:00,11.432,6.9658,0.849,0.12752
BVR,2014,2014-06-27 12:00:00,11.446,6.9576,0.8371,0.11338
BVR,2014,2014-06-27 12:00:00,11.464,6.9469,0.8768,0.11678
BVR,2014,2014-06-27 12:00:00,11.49,6.9337,0.8967,0.12405
BVR,2014,2014-06-27 12:00:00,11.53,6.9187,0.9006,0.12288
BVR,2014,2014-06-27 12:00:00,11.606,6.9039,0.9006,0.12474
BVR,2014,2014-06-27 12:00:00,11.726,6.8923,1.0157,0.12579
BVR,2014,2014-06-27 12:00:00,11.797,6.8864,1.0236,0.12654
BVR,2014,2014-06-27 12:00:00,11.805,6.8868,1.0038,0.12254
BVR,2014,2014-06-27 12:00:00,11.793,6.8906,1.0236,0.12429
BVR,2014,2014-06-27 12:00:00,11.794,6.8937,1.1545,0.11781
BVR,2014,2014-06-27 12:00:00,11.809,6.8928,1.1585,0.1091
BVR,2014,2014-06-27 12:00:00,11.837,6.8876,1.1307,0.12216
BVR,2014,2014-06-27 12:00:00,11.863,6.8802,1.1545,0.11838
BVR,2014,2014-07-04 12:00:00,0.051,27.5556,1.1863,7.7641
BVR,2014,2014-07-04 12:00:00,0.052,27.5544,1.2537,7.7666
BVR,2014,2014-07-04 12:00:00,0.057,27.5531,1.2616,7.76815
BVR,2014,2014-07-04 12:00:00,0.064,27.5518,1.2577,7.76882
BVR,2014,2014-07-04 12:00:00,0.074,27.5505,1.2696,7.76936
BVR,2014,2014-07-04 12:00:00,0.084,27.5491,1.3331,7.77066
BVR,2014,2014-07-04 12:00:00,0.095,27.5475,1.3212,7.76617
BVR,2014,2014-07-04 12:00:00,0.11,27.5457,1.3132,7.76511
BVR,2014,2014-07-04 12:00:00,0.129,27.5438,1.3291,7.76598
BVR,2014,2014-07-04 12:00:00,0.153,27.5418,1.5235,7.76925
BVR,2014,2014-07-04 12:00:00,0.184,27.5394,1.5235,7.76711
BVR,2014,2014-07-04 12:00:00,0.217,27.5366,1.5314,7.76502
BVR,2014,2014-07-04 12:00:00,0.252,27.5331,1.5314,7.76053
BVR,2014,2014-07-04 12:00:00,0.284,27.529,1.6981,7.75491
BVR,2014,2014-07-04 12:00:00,0.313,27.5246,1.7219,7.75968
BVR,2014,2014-07-04 12:00:00,0.335,27.5198,1.7179,7.76132
BVR,2014,2014-07-04 12:00:00,0.354,27.5146,1.702,7.76529
BVR,2014,2014-07-04 12:00:00,0.38,27.5087,1.6941,7.76774
BVR,2014,2014-07-04 12:00:00,0.415,27.502,1.7179,7.77459
BVR,2014,2014-07-04 12:00:00,0.451,27.4956,1.71,7.77798
BVR,2014,2014-07-04 12:00:00,0.478,27.4903,1.7179,7.77314
BVR,2014,2014-07-04 12:00:00,0.5,27.4863,1.6981,7.77271
BVR,2014,2014-07-04 12:00:00,0.519,27.4831,1.829,7.77875
BVR,2014,2014-07-04 12:00:00,0.535,27.4805,1.8369,7.77665
BVR,2014,2014-07-04 12:00:00,0.556,27.478,1.8369,7.77059
BVR,2014,2014-07-04 12:00:00,0.584,27.4748,1.8329,7.7695
BVR,2014,2014-07-04 12:00:00,0.621,27.4705,2.0194,7.76839
