Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,
SHR,2014,2014-08-07 12:00:00,45.026,5.4431,0,10.57894,
SHR,2014,2014-08-07 12:00:00,45.049,5.4428,0.0159,10.5837,
SHR,2014,2014-08-07 12:00:00,45.076,5.4424,0.004,10.56641,
SHR,2014,2014-08-07 12:00:00,45.103,5.442,0,10.56551,
SHR,2014,2014-08-07 12:00:00,45.128,5.4416,0,10.56528,
SHR,2014,2014-08-07 12:00:00,45.147,5.441,0.004,10.56386,
SHR,2014,2014-08-07 12:00:00,45.167,5.4405,0.0119,10.56701,
SHR,2014,2014-08-07 12:00:00,45.19,5.44,0,10.57499,
SHR,2014,2014-08-07 12:00:00,45.211,5.4397,0.004,10.57511,
SHR,2014,2014-08-07 12:00:00,45.236,5.4395,0.004,10.58373,
SHR,2014,2014-08-07 12:00:00,45.262,5.4395,0,10.59134,
SHR,2014,2014-08-07 12:00:00,45.287,5.4397,0,10.58603,
SHR,2014,2014-08-07 12:00:00,45.311,5.44,0.004,10.58922,
SHR,2014,2014-08-07 12:00:00,45.335,5.4404,0.008,10.59652,
SHR,2014,2014-08-07 12:00:00,45.358,5.4408,0,10.59388,
SHR,2014,2014-08-07 12:00:00,45.389,5.4412,0.0159,10.58123,
SHR,2014,2014-08-07 12:00:00,45.415,5.4415,0,10.58356,
SHR,2014,2014-08-07 12:00:00,45.43,5.4418,0,10.57802,
SHR,2014,2014-08-07 12:00:00,45.441,5.442,0,10.56897,
SHR,2014,2014-08-07 12:00:00,45.454,5.4421,0,10.57837,
SHR,2014,2014-08-07 12:00:00,45.476,5.4423,0,10.57364,
SHR,2014,2014-08-07 12:00:00,45.503,5.4424,0,10.58387,
SHR,2014,2014-08-07 12:00:00,45.533,5.4424,0.004,10.58217,
SHR,2014,2014-08-07 12:00:00,45.57,5.4423,0,10.57872,
SHR,2014,2014-08-07 12:00:00,45.605,5.4422,0,10.58523,
SHR,2014,2014-08-07 12:00:00,45.632,5.4421,0.008,10.59667,
SHR,2014,2014-08-07 12:00:00,45.653,5.4421,0,10.60215,
SHR,2014,2014-08-07 12:00:00,45.674,5.4421,0,10.5997,
SHR,2014,2014-08-07 12:00:00,45.7,5.4423,0.004,10.59215,
SHR,2014,2014-08-07 12:00:00,45.721,5.4423,0,10.60916,
SHR,2014,2014-08-07 12:00:00,45.742,5.4422,0,10.60516,
SHR,2014,2014-08-07 12:00:00,45.768,5.442,0,10.61436,
SHR,2014,2014-08-07 12:00:00,45.792,5.4418,0.008,10.61259,
SHR,2014,2014-08-07 12:00:00,45.811,5.4415,0,10.61942,
SHR,2014,2014-08-07 12:00:00,45.829,5.4413,0,10.62602,
SHR,2014,2014-08-07 12:00:00,45.848,5.441,0,10.62752,
SHR,2014,2014-08-07 12:00:00,45.872,5.4408,0,10.63549,
SHR,2014,2014-08-07 12:00:00,45.895,5.4405,0,10.62361,
SHR,2014,2014-08-07 12:00:00,45.919,5.4402,0.004,10.62548,
SHR,2014,2014-08-07 12:00:00,45.944,5.44,0.0159,10.624,
SHR,2014,2014-08-07 12:00:00,45.969,5.4398,0,10.61553,
SHR,2014,2014-08-07 12:00:00,45.993,5.4398,0.004,10.61102,
SHR,2014,2014-08-07 12:00:00,46.016,5.4398,0.004,10.61334,
SHR,2014,2014-08-07 12:00:00,46.038,5.4398,0,10.60904,
SHR,2014,2014-08-07 12:00:00,46.062,5.4396,0.004,10.60551,
SHR,2014,2014-08-07 12:00:00,46.093,5.4392,0.0238,10.60062,
SHR,2014,2014-08-07 12:00:00,46.133,5.4385,0.0119,10.60109,
SHR,2014,2014-08-07 12:00:00,46.182,5.4377,0,10.59446,
SHR,2014,2014-08-07 12:00:00,46.233,5.437,0,10.59184,
SHR,2014,2014-08-07 12:00:00,46.272,5.4363,0,10.58498,
SHR,2014,2014-08-07 12:00:00,46.292,5.4359,0,10.58522,
SHR,2014,2014-08-07 12:00:00,46.304,5.4356,0,10.5912,
SHR,2014,2014-08-07 12:00:00,46.33,5.4354,0.004,10.59163,
SHR,2014,2014-08-07 12:00:00,46.367,5.4352,0,10.59496,
SHR,2014,2014-08-07 12:00:00,46.401,5.4351,0,10.59161,
SHR,2014,2014-08-07 12:00:00,46.421,5.435,0,10.58505,
SHR,2014,2014-08-07 12:00:00,46.439,5.4349,0,10.57037,
SHR,2014,2014-08-07 12:00:00,46.462,5.4347,0,10.5628,
SHR,2014,2014-08-07 12:00:00,46.49,5.4344,0,10.55376,
SHR,2014,2014-08-07 12:00:00,46.513,5.4341,0,10.55953,
SHR,2014,2014-08-07 12:00:00,46.537,5.4338,0,10.54465,
SHR,2014,2014-08-07 12:00:00,46.566,5.4337,0,10.55207,
SHR,2014,2014-08-07 12:00:00,46.594,5.4336,0,10.55412,
SHR,2014,2014-08-07 12:00:00,46.62,5.4334,0.008,10.5608,
SHR,2014,2014-08-07 12:00:00,46.638,5.4332,0,10.56735,
SHR,2014,2014-08-07 12:00:00,46.655,5.4331,0,10.56509,
SHR,2014,2014-08-07 12:00:00,46.688,5.433,0,10.57045,
SHR,2014,2014-08-07 12:00:00,46.731,5.433,0,10.57399,
SHR,2014,2014-08-07 12:00:00,46.769,5.4331,0,10.5788,
SHR,2014,2014-08-07 12:00:00,46.8,5.4331,0,10.58518,
SHR,2014,2014-08-07 12:00:00,46.827,5.4332,0.004,10.5944,
SHR,2014,2014-08-07 12:00:00,46.853,5.4332,0,10.60331,
SHR,2014,2014-08-07 12:00:00,46.881,5.4332,0.008,10.59808,
SHR,2014,2014-08-07 12:00:00,46.906,5.4332,0,10.60036,
SHR,2014,2014-08-07 12:00:00,46.923,5.4332,0,10.61192,
SHR,2014,2014-08-07 12:00:00,46.943,5.4333,0.004,10.61046,
SHR,2014,2014-08-07 12:00:00,46.976,5.4333,0,10.61308,
SHR,2014,2014-08-07 12:00:00,47.009,5.4333,0,10.61616,
SHR,2014,2014-08-07 12:00:00,47.034,5.4334,0,10.62102,
SHR,2014,2014-08-07 12:00:00,47.05,5.4334,0.008,10.61974,
SHR,2014,2014-08-07 12:00:00,47.072,5.4335,0,10.61675,
SHR,2014,2014-08-07 12:00:00,47.104,5.4335,0,10.61145,
SHR,2014,2014-08-07 12:00:00,47.136,5.4336,0,10.6181,
SHR,2014,2014-08-07 12:00:00,47.166,5.4336,0,10.61709,
SHR,2014,2014-08-07 12:00:00,47.193,5.4337,0,10.61787,
SHR,2014,2014-08-07 12:00:00,47.218,5.4337,0,10.62143,
SHR,2014,2014-08-07 12:00:00,47.238,5.4337,0.0119,10.62322,
SHR,2014,2014-08-07 12:00:00,47.258,5.4337,0.0119,10.62938,
SHR,2014,2014-08-07 12:00:00,47.289,5.4337,0,10.62783,
SHR,2014,2014-08-07 12:00:00,47.329,5.4337,0,10.63407,
SHR,2014,2014-08-07 12:00:00,47.367,5.4338,0,10.62884,
SHR,2014,2014-08-07 12:00:00,47.397,5.4338,0,10.62745,
SHR,2014,2014-08-07 12:00:00,47.416,5.4338,0,10.6334,
SHR,2014,2014-08-07 12:00:00,47.429,5.4338,0.0119,10.63278,
SHR,2014,2014-08-07 12:00:00,47.444,5.4338,0,10.63609,
SHR,2014,2014-08-07 12:00:00,47.473,5.4338,0,10.63427,
SHR,2014,2014-08-07 12:00:00,47.511,5.4337,0,10.63077,
SHR,2014,2014-08-07 12:00:00,47.541,5.4337,0,10.63272,
SHR,2014,2014-08-07 12:00:00,47.569,5.4336,0,10.63052,
SHR,2014,2014-08-07 12:00:00,47.596,5.4336,0,10.62205,
SHR,2014,2014-08-07 12:00:00,47.62,5.4335,0,10.62767,
SHR,2014,2014-08-07 12:00:00,47.645,5.4334,0,10.62527,
SHR,2014,2014-08-07 12:00:00,47.671,5.4333,0,10.62104,
SHR,2014,2014-08-07 12:00:00,47.7,5.4332,0.004,10.61747,
SHR,2014,2014-08-07 12:00:00,47.731,5.4332,0.004,10.62058,
SHR,2014,2014-08-07 12:00:00,47.754,5.4332,0,10.61194,
SHR,2014,2014-08-07 12:00:00,47.77,5.4332,0.008,10.60686,
SHR,2014,2014-08-07 12:00:00,47.788,5.4332,0,10.60283,
SHR,2014,2014-08-07 12:00:00,47.81,5.4332,0,10.60336,
SHR,2014,2014-08-07 12:00:00,47.835,5.4332,0,10.60563,
SHR,2014,2014-08-07 12:00:00,47.857,5.4332,0.004,10.61014,
SHR,2014,2014-08-07 12:00:00,47.88,5.4332,0,10.61207,
SHR,2014,2014-08-07 12:00:00,47.906,5.4331,0,10.62923,
SHR,2014,2014-08-07 12:00:00,47.933,5.4331,0.004,10.62731,
SHR,2014,2014-08-07 12:00:00,47.954,5.433,0,10.6268,
SHR,2014,2014-08-07 12:00:00,47.976,5.433,0,10.62699,
SHR,2014,2014-08-07 12:00:00,47.996,5.433,0.004,10.62704,
SHR,2014,2014-08-07 12:00:00,48.018,5.4329,0,10.62208,
SHR,2014,2014-08-07 12:00:00,48.041,5.4329,0,10.61699,
SHR,2014,2014-08-07 12:00:00,48.068,5.4328,0,10.61515,
SHR,2014,2014-08-07 12:00:00,48.099,5.4328,0.004,10.62083,
SHR,2014,2014-08-07 12:00:00,48.13,5.4328,0,10.61926,
SHR,2014,2014-08-07 12:00:00,48.156,5.4328,0,10.62463,
SHR,2014,2014-08-07 12:00:00,48.175,5.4327,0.004,10.62729,
SHR,2014,2014-08-07 12:00:00,48.202,5.4327,0.0119,10.63894,
SHR,2014,2014-08-07 12:00:00,48.242,5.4327,0,10.64063,
SHR,2014,2014-08-07 12:00:00,48.284,5.4327,0,10.65188,
SHR,2014,2014-08-07 12:00:00,48.323,5.4326,0.0199,10.64681,
SHR,2014,2014-08-07 12:00:00,48.355,5.4326,0,10.63193,
SHR,2014,2014-08-07 12:00:00,48.376,5.4325,0,10.63228,
SHR,2014,2014-08-07 12:00:00,48.393,5.4325,0,10.63667,
SHR,2014,2014-08-07 12:00:00,48.42,5.4324,0,10.63289,
SHR,2014,2014-08-07 12:00:00,48.462,5.4324,0,10.63638,
SHR,2014,2014-08-07 12:00:00,48.505,5.4324,0,10.64222,
SHR,2014,2014-08-07 12:00:00,48.538,5.4323,0,10.64149,
SHR,2014,2014-08-07 12:00:00,48.557,5.4323,0,10.65123,
SHR,2014,2014-08-07 12:00:00,48.567,5.4322,0.008,10.65186,
SHR,2014,2014-08-07 12:00:00,48.577,5.4322,0.008,10.63684,
SHR,2014,2014-08-07 12:00:00,48.595,5.4321,0,10.62687,
SHR,2014,2014-08-07 12:00:00,48.625,5.4321,0,10.63213,
SHR,2014,2014-08-07 12:00:00,48.659,5.432,0,10.64489,
SHR,2014,2014-08-07 12:00:00,48.687,5.432,0.008,10.63371,
SHR,2014,2014-08-07 12:00:00,48.71,5.432,0.004,10.64127,
SHR,2014,2014-08-07 12:00:00,48.727,5.4319,0,10.64507,
SHR,2014,2014-08-07 12:00:00,48.736,5.4319,0.004,10.65958,
SHR,2014,2014-08-07 12:00:00,48.747,5.4318,0,10.65863,
SHR,2014,2014-08-07 12:00:00,48.776,5.4318,0,10.65217,
SHR,2014,2014-08-07 12:00:00,48.823,5.4318,0.0754,10.64998,
SHR,2014,2014-08-07 12:00:00,48.861,5.4318,0.0556,10.65946,
SHR,2014,2014-08-07 12:00:00,48.884,5.4318,0.0476,10.66659,
SHR,2014,2014-08-07 12:00:00,48.899,5.4318,0.0675,10.66246,
SHR,2014,2014-08-07 12:00:00,48.913,5.4317,0,10.66078,
SHR,2014,2014-08-07 12:00:00,48.932,5.4317,0,10.66414,
SHR,2014,2014-08-07 12:00:00,48.958,5.4316,0,10.66236,
SHR,2014,2014-08-07 12:00:00,48.985,5.4315,0,10.66516,
SHR,2014,2014-08-07 12:00:00,49.01,5.4314,0.008,10.6606,
SHR,2014,2014-08-07 12:00:00,49.033,5.4314,0,10.6562,
SHR,2014,2014-08-07 12:00:00,49.061,5.4313,0.008,10.65592,
SHR,2014,2014-08-07 12:00:00,49.088,5.4313,0.008,10.65601,
SHR,2014,2014-08-07 12:00:00,49.115,5.4312,0,10.66622,
SHR,2014,2014-08-07 12:00:00,49.144,5.4312,0,10.66188,
SHR,2014,2014-08-07 12:00:00,49.171,5.4311,0.004,10.6533,
SHR,2014,2014-08-07 12:00:00,49.197,5.4311,0,10.65901,
SHR,2014,2014-08-07 12:00:00,49.222,5.431,0,10.66341,
SHR,2014,2014-08-07 12:00:00,49.247,5.431,0,10.66204,
SHR,2014,2014-08-07 12:00:00,49.278,5.4309,0,10.66163,
SHR,2014,2014-08-07 12:00:00,49.306,5.4309,0,10.66537,
SHR,2014,2014-08-07 12:00:00,49.329,5.4309,0.004,10.6699,
SHR,2014,2014-08-07 12:00:00,49.349,5.4308,0,10.6726,
SHR,2014,2014-08-07 12:00:00,49.369,5.4307,0,10.67214,
SHR,2014,2014-08-07 12:00:00,49.39,5.4306,0,10.66909,
SHR,2014,2014-08-07 12:00:00,49.418,5.4305,0.0238,10.67034,
SHR,2014,2014-08-07 12:00:00,49.447,5.4304,0.004,10.667,
SHR,2014,2014-08-07 12:00:00,49.476,5.4302,0.0516,10.66113,
SHR,2014,2014-08-07 12:00:00,49.501,5.43,0.0635,10.6686,
SHR,2014,2014-08-07 12:00:00,49.529,5.4299,0.0635,10.66977,
SHR,2014,2014-08-07 12:00:00,49.559,5.4298,0.0476,10.66256,
SHR,2014,2014-08-07 12:00:00,49.586,5.4297,0,10.67299,
SHR,2014,2014-08-07 12:00:00,49.611,5.4297,0.004,10.6602,
SHR,2014,2014-08-07 12:00:00,49.633,5.4298,0,10.67463,
SHR,2014,2014-08-07 12:00:00,49.654,5.4298,0,10.67764,
SHR,2014,2014-08-07 12:00:00,49.677,5.4299,0,10.69568,
SHR,2014,2014-08-07 12:00:00,49.7,5.4299,0,10.69249,
SHR,2014,2014-08-07 12:00:00,49.72,5.43,0,10.70059,
SHR,2014,2014-08-07 12:00:00,49.739,5.43,0.004,10.70473,
SHR,2014,2014-08-07 12:00:00,49.76,5.4301,0,10.69718,
SHR,2014,2014-08-07 12:00:00,49.784,5.4301,0,10.69785,
SHR,2014,2014-08-07 12:00:00,49.809,5.4302,0,10.68831,
SHR,2014,2014-08-07 12:00:00,49.836,5.4302,0,10.69794,
SHR,2014,2014-08-07 12:00:00,49.867,5.4301,0,10.67509,
SHR,2014,2014-08-07 12:00:00,49.889,5.4301,0,10.68282,
SHR,2014,2014-08-07 12:00:00,49.905,5.4301,0.004,10.70487,
SHR,2014,2014-08-07 12:00:00,49.919,5.43,0.004,10.70715,
SHR,2014,2014-08-07 12:00:00,49.933,5.43,0,10.71699,
SHR,2014,2014-08-07 12:00:00,49.948,5.4299,0,10.7263,
SHR,2014,2014-08-07 12:00:00,49.968,5.4299,0,10.73113,
SHR,2014,2014-08-07 12:00:00,49.982,5.4299,0,10.74368,
SHR,2014,2014-08-07 12:00:00,49.992,5.4299,0,10.75674,
SHR,2014,2014-08-07 12:00:00,49.999,5.4299,0,10.74685,
SHR,2014,2014-08-07 12:00:00,50.013,5.4299,0,10.75316,
SHR,2014,2014-08-07 12:00:00,50.033,5.4299,0.004,10.76171,
SHR,2014,2014-08-07 12:00:00,50.058,5.4299,0.0159,10.75542,
SHR,2014,2014-08-07 12:00:00,50.084,5.4299,0.0595,10.75531,
SHR,2014,2014-08-07 12:00:00,50.108,5.4298,0.0635,10.75709,
SHR,2014,2014-08-07 12:00:00,50.134,5.4297,0.0516,10.74078,
SHR,2014,2014-08-07 12:00:00,50.16,5.4295,0.0635,10.74089,
SHR,2014,2014-08-07 12:00:00,50.182,5.4294,0.0476,10.7428,
SHR,2014,2014-08-07 12:00:00,50.207,5.4292,0.008,10.7521,
SHR,2014,2014-08-07 12:00:00,50.233,5.4291,0,10.75239,
SHR,2014,2014-08-07 12:00:00,50.257,5.429,0,10.76668,
SHR,2014,2014-08-07 12:00:00,50.278,5.429,0,10.78927,
SHR,2014,2014-08-07 12:00:00,50.298,5.4291,0,10.8052,
SHR,2014,2014-08-07 12:00:00,50.32,5.4292,0.008,10.82603,
SHR,2014,2014-08-07 12:00:00,50.342,5.4294,0,10.83205,
SHR,2014,2014-08-07 12:00:00,50.368,5.4295,0,10.83337,
SHR,2014,2014-08-07 12:00:00,50.396,5.4297,0,10.83882,
SHR,2014,2014-08-07 12:00:00,50.417,5.4298,0,10.84843,
SHR,2014,2014-08-07 12:00:00,50.438,5.4299,0,10.85046,
SHR,2014,2014-08-07 12:00:00,50.455,5.43,0.0119,10.84774,
SHR,2014,2014-08-07 12:00:00,50.473,5.4301,0.0595,10.85294,
SHR,2014,2014-08-07 12:00:00,50.499,5.4301,0.0476,10.84546,
SHR,2014,2014-08-07 12:00:00,50.527,5.4301,0.0595,10.85121,
SHR,2014,2014-08-07 12:00:00,50.557,5.43,0.0595,10.85548,
SHR,2014,2014-08-07 12:00:00,50.583,5.43,0.0516,10.85733,
SHR,2014,2014-08-07 12:00:00,50.608,5.43,0.0516,10.86503,
SHR,2014,2014-08-07 12:00:00,50.633,5.43,0.0397,10.86762,
SHR,2014,2014-08-07 12:00:00,50.654,5.43,0.0635,10.87661,
SHR,2014,2014-08-07 12:00:00,50.671,5.43,0.0397,10.87554,
SHR,2014,2014-08-07 12:00:00,50.695,5.43,0,10.89073,
SHR,2014,2014-08-07 12:00:00,50.725,5.4299,0,10.88591,
SHR,2014,2014-08-07 12:00:00,50.757,5.4298,0,10.89053,
SHR,2014,2014-08-07 12:00:00,50.785,5.4297,0,10.8919,
SHR,2014,2014-08-07 12:00:00,50.803,5.4295,0.0119,10.8959,
SHR,2014,2014-08-07 12:00:00,50.816,5.4294,0,10.90019,
SHR,2014,2014-08-07 12:00:00,50.832,5.4293,0,10.90075,
SHR,2014,2014-08-07 12:00:00,50.85,5.4292,0.004,10.90517,
SHR,2014,2014-08-07 12:00:00,50.868,5.4291,0,10.9109,
SHR,2014,2014-08-07 12:00:00,50.893,5.4291,0,10.9116,
SHR,2014,2014-08-07 12:00:00,50.92,5.429,0.0119,10.90516,
SHR,2014,2014-08-07 12:00:00,50.944,5.429,0,10.90358,
SHR,2014,2014-08-07 12:00:00,50.972,5.429,0,10.91246,
SHR,2014,2014-08-07 12:00:00,51.003,5.429,0,10.90715,
SHR,2014,2014-08-07 12:00:00,51.026,5.429,0,10.92208,
SHR,2014,2014-08-07 12:00:00,51.049,5.4289,0,10.91031,
SHR,2014,2014-08-07 12:00:00,51.076,5.4288,0,10.90329,
SHR,2014,2014-08-07 12:00:00,51.102,5.4286,0,10.89857,
SHR,2014,2014-08-07 12:00:00,51.121,5.4284,0,10.89686,
SHR,2014,2014-08-07 12:00:00,51.136,5.4282,0,10.88438,
SHR,2014,2014-08-07 12:00:00,51.156,5.428,0,10.87907,
SHR,2014,2014-08-07 12:00:00,51.182,5.4278,0,10.86902,
SHR,2014,2014-08-07 12:00:00,51.217,5.4277,0,10.86826,
SHR,2014,2014-08-07 12:00:00,51.249,5.4275,0,10.87355,
SHR,2014,2014-08-07 12:00:00,51.277,5.4273,0,10.8582,
SHR,2014,2014-08-07 12:00:00,51.299,5.4271,0,10.85348,
SHR,2014,2014-08-07 12:00:00,51.319,5.4268,0,10.85698,
SHR,2014,2014-08-07 12:00:00,51.345,5.4265,0,10.85271,
SHR,2014,2014-08-07 12:00:00,51.376,5.4262,0,10.86185,
SHR,2014,2014-08-07 12:00:00,51.41,5.4259,0,10.86244,
SHR,2014,2014-08-07 12:00:00,51.443,5.4257,0.0119,10.85077,
SHR,2014,2014-08-07 12:00:00,51.471,5.4256,0.0159,10.84895,
SHR,2014,2014-08-07 12:00:00,51.489,5.4255,0,10.83301,
SHR,2014,2014-08-07 12:00:00,51.506,5.4254,0,10.82767,
SHR,2014,2014-08-07 12:00:00,51.532,5.4253,0,10.80658,
SHR,2014,2014-08-07 12:00:00,51.56,5.4253,0,10.79605,
SHR,2014,2014-08-07 12:00:00,51.586,5.4254,0,10.77017,
SHR,2014,2014-08-07 12:00:00,51.612,5.4256,0,10.7563,
SHR,2014,2014-08-07 12:00:00,51.635,5.4261,0.0119,10.74276,
SHR,2014,2014-08-07 12:00:00,51.658,5.4266,0,10.73822,
SHR,2014,2014-08-07 12:00:00,51.683,5.4272,0,10.73172,
SHR,2014,2014-08-07 12:00:00,51.707,5.4277,0,10.73392,
SHR,2014,2014-08-07 12:00:00,51.73,5.4281,0,10.73011,
SHR,2014,2014-08-07 12:00:00,51.755,5.4284,0,10.72145,
SHR,2014,2014-08-07 12:00:00,51.785,5.4285,0,10.72065,
SHR,2014,2014-08-07 12:00:00,51.813,5.4286,0,10.69819,
SHR,2014,2014-08-07 12:00:00,51.841,5.4287,0,10.68968,
SHR,2014,2014-08-07 12:00:00,51.867,5.4287,0.0119,10.67824,
SHR,2014,2014-08-07 12:00:00,51.891,5.4288,0.004,10.65477,
SHR,2014,2014-08-07 12:00:00,51.915,5.429,0,10.62966,
SHR,2014,2014-08-07 12:00:00,51.944,5.4292,0,10.63094,
SHR,2014,2014-08-07 12:00:00,51.969,5.4295,0.008,10.622,
SHR,2014,2014-08-07 12:00:00,51.989,5.4296,0,10.61755,
SHR,2014,2014-08-07 12:00:00,52.009,5.4297,0,10.62549,
SHR,2014,2014-08-07 12:00:00,52.03,5.4298,0.008,10.62813,
SHR,2014,2014-08-07 12:00:00,52.049,5.4299,0.004,10.62886,
SHR,2014,2014-08-07 12:00:00,52.069,5.4299,0,10.64052,
SHR,2014,2014-08-07 12:00:00,52.091,5.4299,0,10.63706,
SHR,2014,2014-08-07 12:00:00,52.117,5.4298,0,10.66124,
SHR,2014,2014-08-07 12:00:00,52.142,5.4296,0,10.66063,
SHR,2014,2014-08-07 12:00:00,52.163,5.4293,0,10.66535,
SHR,2014,2014-08-07 12:00:00,52.183,5.429,0.008,10.67473,
SHR,2014,2014-08-07 12:00:00,52.208,5.4288,0,10.67853,
SHR,2014,2014-08-07 12:00:00,52.231,5.4286,0,10.6914,
SHR,2014,2014-08-07 12:00:00,52.253,5.4284,0,10.68902,
SHR,2014,2014-08-07 12:00:00,52.27,5.4282,0,10.69191,
SHR,2014,2014-08-07 12:00:00,52.292,5.428,0,10.70758,
SHR,2014,2014-08-07 12:00:00,52.323,5.4279,0,10.69797,
SHR,2014,2014-08-07 12:00:00,52.353,5.4278,0,10.69388,
SHR,2014,2014-08-07 12:00:00,52.383,5.4277,0,10.69864,
SHR,2014,2014-08-07 12:00:00,52.41,5.4277,0,10.68488,
SHR,2014,2014-08-07 12:00:00,52.433,5.4277,0,10.6712,
SHR,2014,2014-08-07 12:00:00,52.461,5.4276,0,10.67217,
SHR,2014,2014-08-07 12:00:00,52.492,5.4276,0,10.64896,
SHR,2014,2014-08-07 12:00:00,52.52,5.4277,0.004,10.64073,
SHR,2014,2014-08-07 12:00:00,52.547,5.4279,0,10.63485,
SHR,2014,2014-08-07 12:00:00,52.57,5.428,0,10.62033,
SHR,2014,2014-08-07 12:00:00,52.591,5.4282,0,10.62439,
SHR,2014,2014-08-07 12:00:00,52.607,5.4282,0,10.63335,
SHR,2014,2014-08-07 12:00:00,52.625,5.4281,0,10.64234,
SHR,2014,2014-08-07 12:00:00,52.643,5.4279,0,10.65423,
SHR,2014,2014-08-07 12:00:00,52.667,5.4276,0,10.65595,
SHR,2014,2014-08-07 12:00:00,52.694,5.4272,0,10.68132,
SHR,2014,2014-08-07 12:00:00,52.722,5.4267,0,10.68703,
SHR,2014,2014-08-07 12:00:00,52.751,5.4261,0,10.70722,
SHR,2014,2014-08-07 12:00:00,52.775,5.4255,0.008,10.72058,
SHR,2014,2014-08-07 12:00:00,52.792,5.4249,0,10.7407,
SHR,2014,2014-08-07 12:00:00,52.808,5.4244,0,10.74,
SHR,2014,2014-08-07 12:00:00,52.827,5.4239,0,10.74799,
SHR,2014,2014-08-07 12:00:00,52.851,5.4236,0,10.75115,
SHR,2014,2014-08-07 12:00:00,52.881,5.4235,0,10.7502,
SHR,2014,2014-08-07 12:00:00,52.915,5.4234,0,10.74143,
SHR,2014,2014-08-07 12:00:00,52.943,5.4234,0,10.72927,
SHR,2014,2014-08-07 12:00:00,52.966,5.4236,0,10.72094,
SHR,2014,2014-08-07 12:00:00,52.986,5.424,0.0119,10.71937,
SHR,2014,2014-08-07 12:00:00,53.005,5.4245,0,10.69939,
SHR,2014,2014-08-07 12:00:00,53.029,5.4252,0,10.68639,
SHR,2014,2014-08-07 12:00:00,53.058,5.4258,0,10.67239,
SHR,2014,2014-08-07 12:00:00,53.085,5.4262,0,10.67118,
SHR,2014,2014-08-07 12:00:00,53.11,5.4265,0.004,10.6753,
SHR,2014,2014-08-07 12:00:00,53.132,5.4267,0,10.6659,
SHR,2014,2014-08-07 12:00:00,53.156,5.4269,0,10.66759,
SHR,2014,2014-08-07 12:00:00,53.176,5.4269,0,10.65943,
SHR,2014,2014-08-07 12:00:00,53.2,5.4269,0,10.66497,
SHR,2014,2014-08-07 12:00:00,53.224,5.4268,0,10.67068,
SHR,2014,2014-08-07 12:00:00,53.247,5.4266,0,10.66839,
SHR,2014,2014-08-07 12:00:00,53.268,5.4264,0,10.67466,
SHR,2014,2014-08-07 12:00:00,53.288,5.4262,0,10.67883,
SHR,2014,2014-08-07 12:00:00,53.307,5.426,0.0119,10.70124,
SHR,2014,2014-08-07 12:00:00,53.327,5.4259,0.008,10.68114,
SHR,2014,2014-08-07 12:00:00,53.348,5.4257,0,10.69014,
SHR,2014,2014-08-07 12:00:00,53.369,5.4255,0,10.68292,
SHR,2014,2014-08-07 12:00:00,53.395,5.4254,0,10.68946,
SHR,2014,2014-08-07 12:00:00,53.423,5.4253,0,10.69365,
SHR,2014,2014-08-07 12:00:00,53.448,5.4252,0,10.70134,
SHR,2014,2014-08-07 12:00:00,53.472,5.4253,0,10.7068,
SHR,2014,2014-08-07 12:00:00,53.496,5.4253,0,10.69954,
SHR,2014,2014-08-07 12:00:00,53.52,5.4254,0,10.70169,
SHR,2014,2014-08-07 12:00:00,53.549,5.4253,0,10.6963,
SHR,2014,2014-08-07 12:00:00,53.576,5.4252,0,10.69543,
SHR,2014,2014-08-07 12:00:00,53.602,5.425,0,10.69853,
SHR,2014,2014-08-07 12:00:00,53.626,5.4248,0,10.68924,
SHR,2014,2014-08-07 12:00:00,53.649,5.4247,0,10.69986,
SHR,2014,2014-08-07 12:00:00,53.67,5.4246,0,10.6913,
SHR,2014,2014-08-07 12:00:00,53.69,5.4246,0,10.70719,
SHR,2014,2014-08-07 12:00:00,53.711,5.4245,0,10.70486,
SHR,2014,2014-08-07 12:00:00,53.736,5.4244,0,10.7105,
SHR,2014,2014-08-07 12:00:00,53.769,5.4241,0,10.71977,
SHR,2014,2014-08-07 12:00:00,53.801,5.4238,0,10.73139,
SHR,2014,2014-08-07 12:00:00,53.827,5.4234,0,10.73268,
SHR,2014,2014-08-07 12:00:00,53.849,5.423,0,10.74233,
SHR,2014,2014-08-07 12:00:00,53.876,5.4228,0,10.74591,
SHR,2014,2014-08-07 12:00:00,53.911,5.4227,0.008,10.7396,
SHR,2014,2014-08-07 12:00:00,53.948,5.4228,0,10.73776,
SHR,2014,2014-08-07 12:00:00,53.983,5.423,0,10.73626,
SHR,2014,2014-08-07 12:00:00,54.015,5.4231,0,10.72216,
SHR,2014,2014-08-07 12:00:00,54.041,5.4233,0,10.71897,
SHR,2014,2014-08-07 12:00:00,54.066,5.4234,0,10.71275,
SHR,2014,2014-08-07 12:00:00,54.104,5.4235,0,10.71115,
SHR,2014,2014-08-07 12:00:00,54.152,5.4235,0.004,10.70388,
SHR,2014,2014-08-07 12:00:00,54.19,5.4233,0,10.70509,
SHR,2014,2014-08-07 12:00:00,54.216,5.4229,0,10.7034,
SHR,2014,2014-08-07 12:00:00,54.241,5.4224,0,10.71285,
SHR,2014,2014-08-07 12:00:00,54.264,5.4219,0,10.71914,
