Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
FCR,2016,2016-06-27 16:04:48,2.087,23.2437,3.3246,1.666,32.171762,6.69126,78.38412
FCR,2016,2016-06-27 16:04:48,2.096,23.2393,3.3268,1.6712,32.178386,6.70248,78.50903
FCR,2016,2016-06-27 16:04:48,2.109,23.235,3.3288,1.6755,32.161345,6.71784,78.68246
FCR,2016,2016-06-27 16:04:48,2.125,23.2308,3.3285,1.6801,32.146159,6.7403,78.93927
FCR,2016,2016-06-27 16:04:48,2.142,23.2265,3.3282,1.6838,32.160848,6.75617,79.11868
FCR,2016,2016-06-27 16:04:48,2.16,23.2221,3.3298,1.6854,32.175254,6.77419,79.32319
FCR,2016,2016-06-27 16:04:48,2.177,23.2172,3.3317,1.6911,32.153135,6.80045,79.62328
FCR,2016,2016-06-27 16:04:48,2.191,23.2118,3.3328,1.7172,32.114647,6.81147,79.74416
FCR,2016,2016-06-27 16:04:48,2.202,23.2061,3.3335,1.7661,32.101638,6.81954,79.83002
FCR,2016,2016-06-27 16:04:48,2.214,23.2,3.3335,1.8166,32.124669,6.8238,79.8707
FCR,2016,2016-06-27 16:04:48,2.229,23.1935,3.333,1.8523,32.1518,6.82588,79.88516
FCR,2016,2016-06-27 16:04:48,2.244,23.1871,3.3329,1.8758,32.174232,6.82076,79.81565
FCR,2016,2016-06-27 16:04:48,2.259,23.1816,3.3337,1.889,32.207968,6.81547,79.74538
FCR,2016,2016-06-27 16:04:48,2.271,23.1775,3.3347,1.8942,32.251982,6.81497,79.73334
FCR,2016,2016-06-27 16:04:48,2.281,23.1743,3.3369,1.8995,32.285943,6.80513,79.6134
FCR,2016,2016-06-27 16:04:48,2.295,23.1714,3.3421,1.8973,32.284833,6.80115,79.56253
FCR,2016,2016-06-27 16:04:48,2.309,23.1683,3.3498,1.8745,32.268399,6.79686,79.50766
FCR,2016,2016-06-27 16:04:48,2.32,23.1645,3.3592,1.8294,32.27034,6.80069,79.54676
FCR,2016,2016-06-27 16:04:48,2.33,23.1601,3.3693,1.7753,32.277143,6.80281,79.56496
FCR,2016,2016-06-27 16:04:48,2.339,23.1555,3.3768,1.7321,32.270581,6.80873,79.62729
FCR,2016,2016-06-27 16:04:48,2.35,23.151,3.38,1.703,32.264936,6.81985,79.75052
FCR,2016,2016-06-27 16:04:48,2.362,23.1466,3.3807,1.6873,32.276743,6.83075,79.87132
FCR,2016,2016-06-27 16:04:48,2.373,23.1422,3.381,1.6841,32.287102,6.83834,79.95341
FCR,2016,2016-06-27 16:04:48,2.383,23.1378,3.3804,1.6881,32.274724,6.84388,80.01154
FCR,2016,2016-06-27 16:04:48,2.394,23.1331,3.3775,1.7048,32.260361,6.84745,80.04607
FCR,2016,2016-06-27 16:04:48,2.406,23.1279,3.3707,1.7456,32.262228,6.8435,79.99207
FCR,2016,2016-06-27 16:04:48,2.418,23.1218,3.3621,1.8009,32.266795,6.83979,79.93949
FCR,2016,2016-06-27 16:04:48,2.43,23.1148,3.3583,1.8463,32.263252,6.83754,79.90256
FCR,2016,2016-06-27 16:04:48,2.442,23.107,3.3637,1.8745,32.260676,6.83716,79.88636
FCR,2016,2016-06-27 16:04:48,2.456,23.0984,3.3824,1.8852,32.274415,6.82409,79.72067
FCR,2016,2016-06-27 16:04:48,2.467,23.0889,3.4094,1.8845,32.298111,6.8115,79.5592
FCR,2016,2016-06-27 16:04:48,2.479,23.0785,3.4322,1.8826,32.322047,6.79442,79.34411
FCR,2016,2016-06-27 16:04:48,2.493,23.067,3.4507,1.8767,32.336573,6.77507,79.10095
FCR,2016,2016-06-27 16:04:48,2.508,23.0552,3.4699,1.8572,32.335539,6.75592,78.85966
FCR,2016,2016-06-27 16:04:48,2.517,23.0442,3.4933,1.8166,32.352744,6.73781,78.63184
FCR,2016,2016-06-27 16:04:48,2.52,23.0348,3.5198,1.7715,32.392775,6.71973,78.40696
FCR,2016,2016-06-27 16:04:48,2.531,23.027,3.5404,1.7466,32.41219,6.7075,78.2526
FCR,2016,2016-06-27 16:04:48,2.544,23.0202,3.55,1.7478,32.400132,6.69971,78.15165
FCR,2016,2016-06-27 16:04:48,2.554,23.0139,3.5502,1.7799,32.38345,6.6962,78.10142
FCR,2016,2016-06-27 16:04:48,2.569,23.0074,3.545,1.8321,32.38375,6.69361,78.06155
FCR,2016,2016-06-27 16:04:48,2.583,23.0003,3.5403,1.8748,32.395099,6.6954,78.07188
FCR,2016,2016-06-27 16:04:48,2.594,22.9923,3.5386,1.9011,32.404489,6.69319,78.03436
FCR,2016,2016-06-27 16:04:48,2.605,22.9832,3.541,1.918,32.410416,6.69122,77.99792
FCR,2016,2016-06-27 16:04:48,2.614,22.9731,3.5456,1.9255,32.414459,6.70001,78.08541
FCR,2016,2016-06-27 16:04:48,2.625,22.9617,3.5446,1.9266,32.42371,6.69668,78.02968
FCR,2016,2016-06-27 16:04:48,2.635,22.9494,3.5329,1.932,32.440635,6.70238,78.07789
FCR,2016,2016-06-27 16:04:48,2.648,22.9369,3.5077,1.9454,32.449705,6.69666,77.9927
FCR,2016,2016-06-27 16:04:48,2.661,22.925,3.4752,1.9544,32.455342,6.70025,78.01691
FCR,2016,2016-06-27 16:04:48,2.675,22.9145,3.452,1.9556,32.469071,6.68762,77.85436
FCR,2016,2016-06-27 16:04:48,2.69,22.9051,3.445,1.9551,32.472504,6.6957,77.93442
FCR,2016,2016-06-27 16:04:48,2.7,22.8961,3.4526,1.9493,32.464552,6.66601,77.57563
FCR,2016,2016-06-27 16:04:48,2.711,22.8865,3.4764,1.9367,32.45913,6.66037,77.4959
FCR,2016,2016-06-27 16:04:48,2.721,22.8753,3.5102,1.9264,32.462808,6.65033,77.36259
FCR,2016,2016-06-27 16:04:48,2.731,22.8622,3.5389,1.9261,32.48258,6.64251,77.25239
FCR,2016,2016-06-27 16:04:48,2.742,22.8472,3.5577,1.9276,32.507683,6.6391,77.19068
FCR,2016,2016-06-27 16:04:48,2.752,22.8316,3.569,1.9257,32.520759,6.62973,77.05886
FCR,2016,2016-06-27 16:04:48,2.761,22.816,3.576,1.9233,32.519282,6.62922,77.03012
FCR,2016,2016-06-27 16:04:48,2.771,22.8004,3.5817,1.9196,32.514885,6.62419,76.9488
FCR,2016,2016-06-27 16:04:48,2.783,22.784,3.588,1.9149,32.516415,6.62386,76.92096
FCR,2016,2016-06-27 16:04:48,2.795,22.7673,3.5979,1.9113,32.514258,6.62221,76.87737
FCR,2016,2016-06-27 16:04:48,2.809,22.7509,3.6108,1.9126,32.501826,6.62447,76.87956
FCR,2016,2016-06-27 16:04:48,2.823,22.7349,3.6215,1.9178,32.497852,6.63241,76.94829
FCR,2016,2016-06-27 16:04:48,2.838,22.7187,3.6283,1.9272,32.5133,6.64197,77.03537
FCR,2016,2016-06-27 16:04:48,2.851,22.7028,3.6335,1.9387,32.530242,6.65425,77.15446
FCR,2016,2016-06-27 16:04:48,2.862,22.6877,3.638,1.9428,32.547182,6.67499,77.37265
FCR,2016,2016-06-27 16:04:48,2.873,22.6739,3.6409,1.943,32.564629,6.69622,77.59838
FCR,2016,2016-06-27 16:04:48,2.887,22.6608,3.6426,1.9507,32.5712,6.71623,77.8108
FCR,2016,2016-06-27 16:04:48,2.903,22.6474,3.645,1.961,32.584681,6.74191,78.08838
FCR,2016,2016-06-27 16:04:48,2.92,22.6321,3.6487,1.9654,32.614679,6.76408,78.32235
FCR,2016,2016-06-27 16:04:48,2.936,22.6148,3.6533,1.973,32.645143,6.78225,78.50678
FCR,2016,2016-06-27 16:04:48,2.952,22.5964,3.6605,1.9914,32.652126,6.79794,78.66072
FCR,2016,2016-06-27 16:04:48,2.967,22.5774,3.6731,2.0188,32.631475,6.80616,78.72731
FCR,2016,2016-06-27 16:04:48,2.98,22.5581,3.6935,2.0601,32.615766,6.81982,78.85621
FCR,2016,2016-06-27 16:04:48,2.994,22.539,3.7189,2.1116,32.608828,6.8292,78.93594
FCR,2016,2016-06-27 16:04:48,3.008,22.5215,3.7404,2.1538,32.598789,6.83571,78.9848
FCR,2016,2016-06-27 16:04:48,3.018,22.5063,3.753,2.1784,32.603013,6.84274,79.04305
FCR,2016,2016-06-27 16:04:48,3.027,22.494,3.7574,2.1944,32.616614,6.85226,79.13433
FCR,2016,2016-06-27 16:04:48,3.039,22.4844,3.7555,2.2094,32.611149,6.86185,79.23053
FCR,2016,2016-06-27 16:04:48,3.053,22.4769,3.7474,2.2171,32.589168,6.87193,79.33558
FCR,2016,2016-06-27 16:04:48,3.067,22.4693,3.7303,2.2162,32.576878,6.87327,79.33954
FCR,2016,2016-06-27 16:04:48,3.077,22.4602,3.7016,2.2155,32.591046,6.87919,79.39399
FCR,2016,2016-06-27 16:04:48,3.089,22.4489,3.6684,2.2137,32.625428,6.88841,79.48323
FCR,2016,2016-06-27 16:04:48,3.104,22.4353,3.6467,2.208,32.657121,6.89647,79.55554
FCR,2016,2016-06-27 16:04:48,3.118,22.4198,3.6433,2.205,32.672529,6.90392,79.61787
FCR,2016,2016-06-27 16:04:48,3.132,22.4024,3.6573,2.2072,32.677765,6.90992,79.66053
FCR,2016,2016-06-27 16:04:48,3.146,22.3821,3.691,2.2084,32.682244,6.91373,79.67349
FCR,2016,2016-06-27 16:04:48,3.161,22.3581,3.7365,2.209,32.681146,6.9114,79.61005
FCR,2016,2016-06-27 16:04:48,3.175,22.3314,3.7746,2.2114,32.678187,6.9091,79.5429
FCR,2016,2016-06-27 16:04:48,3.193,22.3042,3.7975,2.2104,32.680594,6.9042,79.44503
FCR,2016,2016-06-27 16:04:48,3.207,22.2784,3.8079,2.207,32.685001,6.8936,79.2838
FCR,2016,2016-06-27 16:04:48,3.219,22.2555,3.8108,2.2026,32.698594,6.88615,79.16332
FCR,2016,2016-06-27 16:04:48,3.233,22.2358,3.8105,2.1903,32.720991,6.88358,79.10392
FCR,2016,2016-06-27 16:04:48,3.245,22.2192,3.8053,2.1644,32.742127,6.8886,79.13639
FCR,2016,2016-06-27 16:04:48,3.257,22.2055,3.7911,2.1227,32.751604,6.88624,79.08855
FCR,2016,2016-06-27 16:04:48,3.268,22.1935,3.772,2.0758,32.747938,6.88189,79.02032
FCR,2016,2016-06-27 16:04:48,3.281,22.1821,3.7605,2.0455,32.738168,6.88102,78.99301
FCR,2016,2016-06-27 16:04:48,3.295,22.1708,3.7614,2.0431,32.725702,6.87008,78.85032
FCR,2016,2016-06-27 16:04:48,3.308,22.1592,3.7739,2.0738,32.717237,6.85555,78.66605
FCR,2016,2016-06-27 16:04:48,3.319,22.1464,3.7944,2.1228,32.716528,6.83862,78.45241
FCR,2016,2016-06-27 16:04:48,3.328,22.1312,3.8113,2.1564,32.723385,6.82503,78.27369
FCR,2016,2016-06-27 16:04:48,3.337,22.1139,3.8206,2.1697,32.729614,6.81141,78.09152
FCR,2016,2016-06-27 16:04:48,3.349,22.0959,3.8271,2.1778,32.724851,6.79879,77.91989
FCR,2016,2016-06-27 16:04:48,3.363,22.0782,3.8327,2.1827,32.723861,6.79365,77.83447
FCR,2016,2016-06-27 16:04:48,3.379,22.0614,3.8376,2.187,32.738404,6.78722,77.73566
FCR,2016,2016-06-27 16:04:48,3.396,22.045,3.8448,2.1951,32.75432,6.79545,77.80531
FCR,2016,2016-06-27 16:04:48,3.41,22.0282,3.8577,2.2025,32.765831,6.80398,77.87781
FCR,2016,2016-06-27 16:04:48,3.423,22.0111,3.8774,2.21,32.771996,6.81411,77.96814
FCR,2016,2016-06-27 16:04:48,3.436,21.994,3.8997,2.2229,32.77446,6.82854,78.10749
FCR,2016,2016-06-27 16:04:48,3.448,21.9761,3.9144,2.2355,32.773878,6.85038,78.33027
FCR,2016,2016-06-27 16:04:48,3.46,21.9563,3.9151,2.241,32.764082,6.86207,78.434
FCR,2016,2016-06-27 16:04:48,3.473,21.9342,3.9028,2.2431,32.754486,6.85946,78.37074
FCR,2016,2016-06-27 16:04:48,3.487,21.91,3.8848,2.2446,32.752551,6.8566,78.30157
FCR,2016,2016-06-27 16:04:48,3.5,21.8832,3.872,2.238,32.755757,6.84945,78.17953
FCR,2016,2016-06-27 16:04:48,3.513,21.8536,3.8677,2.2247,32.758945,6.85795,78.23174
FCR,2016,2016-06-27 16:04:48,3.526,21.8241,3.8717,2.2197,32.762966,6.86223,78.23608
FCR,2016,2016-06-27 16:04:48,3.538,21.7999,3.883,2.2228,32.78292,6.86884,78.27476
FCR,2016,2016-06-27 16:04:48,3.546,21.7842,3.896,2.2222,32.820121,6.89368,78.53402
FCR,2016,2016-06-27 16:04:48,3.559,21.7767,3.9086,2.2178,32.842396,6.91794,78.79903
FCR,2016,2016-06-27 16:04:48,3.574,21.7748,3.9245,2.214,32.839649,6.9332,78.96998
FCR,2016,2016-06-27 16:04:48,3.59,21.7758,3.9481,2.2099,32.837203,6.94227,79.07475
FCR,2016,2016-06-27 16:04:48,3.606,21.7775,3.9755,2.2055,32.838413,6.94617,79.12181
FCR,2016,2016-06-27 16:04:48,3.625,21.7778,3.9985,2.2031,32.835584,6.9484,79.14765
FCR,2016,2016-06-27 16:04:48,3.643,21.7748,4.0167,2.2021,32.833974,6.9444,79.09753
FCR,2016,2016-06-27 16:04:48,3.657,21.7678,4.0339,2.2032,32.839166,6.941,79.04808
FCR,2016,2016-06-27 16:04:48,3.667,21.7569,4.049,2.2114,32.852545,6.93203,78.92926
FCR,2016,2016-06-27 16:04:48,3.673,21.7439,4.0584,2.2198,32.871667,6.91678,78.73584
FCR,2016,2016-06-27 16:04:48,3.684,21.7314,4.0605,2.218,32.87357,6.90084,78.53542
FCR,2016,2016-06-27 16:04:48,3.697,21.7202,4.0552,2.2191,32.854752,6.88399,78.32675
FCR,2016,2016-06-27 16:04:48,3.711,21.7102,4.0453,2.2328,32.848278,6.86841,78.13434
FCR,2016,2016-06-27 16:04:48,3.723,21.7008,4.0374,2.2489,32.866452,6.85153,77.9281
FCR,2016,2016-06-27 16:04:48,3.733,21.6905,4.0322,2.2716,32.88606,6.8378,77.75651
FCR,2016,2016-06-27 16:04:48,3.742,21.6781,4.028,2.3163,32.894289,6.82718,77.61705
FCR,2016,2016-06-27 16:04:48,3.752,21.6628,4.0267,2.373,32.90937,6.81199,77.42148
FCR,2016,2016-06-27 16:04:48,3.766,21.6438,4.029,2.418,32.933318,6.81183,77.39118
FCR,2016,2016-06-27 16:04:48,3.782,21.6201,4.0346,2.4507,32.946462,6.80344,77.2604
FCR,2016,2016-06-27 16:04:48,3.8,21.5911,4.0456,2.4797,32.938278,6.79786,77.15359
FCR,2016,2016-06-27 16:04:48,3.817,21.557,4.0642,2.4991,32.916603,6.79272,77.04432
FCR,2016,2016-06-27 16:04:48,3.831,21.5182,4.0849,2.5027,32.899711,6.78724,76.92423
FCR,2016,2016-06-27 16:04:48,3.846,21.4747,4.0969,2.4971,32.895123,6.78077,76.78605
FCR,2016,2016-06-27 16:04:48,3.862,21.4272,4.0967,2.4912,32.907628,6.78401,76.75185
FCR,2016,2016-06-27 16:04:48,3.875,21.3762,4.0832,2.4879,32.934548,6.7862,76.70064
FCR,2016,2016-06-27 16:04:48,3.888,21.3229,4.0595,2.4864,32.959006,6.78841,76.64613
FCR,2016,2016-06-27 16:04:48,3.901,21.2686,4.0363,2.485,32.975499,6.78875,76.56893
FCR,2016,2016-06-27 16:04:48,3.914,21.2133,4.0146,2.4824,32.984414,6.79544,76.56181
FCR,2016,2016-06-27 16:04:48,3.927,21.1561,3.9872,2.4788,32.978106,6.79646,76.48791
FCR,2016,2016-06-27 16:04:48,3.942,21.0971,3.9577,2.4769,32.952886,6.80178,76.45967
FCR,2016,2016-06-27 16:04:48,3.958,21.039,3.9367,2.4715,32.934097,6.81248,76.49312
FCR,2016,2016-06-27 16:04:48,3.973,20.9855,3.9253,2.4601,32.94479,6.82834,76.59101
FCR,2016,2016-06-27 16:04:48,3.989,20.938,3.9198,2.4557,32.967769,6.8554,76.8231
FCR,2016,2016-06-27 16:04:48,4.009,20.8939,3.9198,2.4616,32.983104,6.89986,77.25454
FCR,2016,2016-06-27 16:04:48,4.024,20.8499,3.9215,2.4657,32.998892,6.9579,77.83727
FCR,2016,2016-06-27 16:04:48,4.037,20.8048,3.9175,2.4656,33.015333,7.0173,78.43234
FCR,2016,2016-06-27 16:04:48,4.053,20.7574,3.9037,2.4659,33.01075,7.09316,79.20649
FCR,2016,2016-06-27 16:04:48,4.07,20.7043,3.8766,2.4655,32.991938,7.1687,79.9666
FCR,2016,2016-06-27 16:04:48,4.087,20.6441,3.8412,2.4655,32.979936,7.23797,80.6437
FCR,2016,2016-06-27 16:04:48,4.106,20.576,3.8134,2.4726,32.971544,7.30632,81.2962
FCR,2016,2016-06-27 16:04:48,4.127,20.4948,3.7989,2.4832,32.958508,7.37138,81.88907
FCR,2016,2016-06-27 16:04:48,4.144,20.3961,3.7919,2.4852,32.95539,7.43212,82.40315
FCR,2016,2016-06-27 16:04:48,4.161,20.278,3.7892,2.4813,32.961359,7.48999,82.85119
FCR,2016,2016-06-27 16:04:48,4.176,20.1355,3.7917,2.482,32.957961,7.54981,83.27753
FCR,2016,2016-06-27 16:04:48,4.189,19.9636,3.8007,2.4852,32.966336,7.6135,83.69391
FCR,2016,2016-06-27 16:04:48,4.199,19.7667,3.8184,2.4895,32.992725,7.68803,84.18247
FCR,2016,2016-06-27 16:04:48,4.21,19.5563,3.8411,2.5016,33.012094,7.77344,84.76056
FCR,2016,2016-06-27 16:04:48,4.22,19.3453,3.8587,2.5202,33.027599,7.87165,85.46924
FCR,2016,2016-06-27 16:04:48,4.232,19.1462,3.8671,2.5435,33.049386,7.96948,86.18562
FCR,2016,2016-06-27 16:04:48,4.245,18.9697,3.8681,2.5834,33.073239,8.05413,86.79142
FCR,2016,2016-06-27 16:04:48,4.26,18.819,3.8625,2.6367,33.0995,8.1368,87.41539
FCR,2016,2016-06-27 16:04:48,4.275,18.6888,3.853,2.6777,33.12314,8.22747,88.15647
FCR,2016,2016-06-27 16:04:48,4.29,18.5731,3.8445,2.7001,33.130409,8.29641,88.68647
FCR,2016,2016-06-27 16:04:48,4.305,18.4704,3.8389,2.7167,33.117227,8.36682,89.25239
FCR,2016,2016-06-27 16:04:48,4.321,18.3802,3.8357,2.7309,33.088089,8.41491,89.60053
FCR,2016,2016-06-27 16:04:48,4.335,18.3019,3.8345,2.7395,33.041232,8.44805,89.80967
FCR,2016,2016-06-27 16:04:48,4.352,18.2344,3.8349,2.7472,32.982197,8.49112,90.14316
FCR,2016,2016-06-27 16:04:48,4.368,18.1746,3.8367,2.7548,32.929313,8.52319,90.373
FCR,2016,2016-06-27 16:04:48,4.38,18.1185,3.8383,2.7483,32.878498,8.5627,90.68758
FCR,2016,2016-06-27 16:04:48,4.392,18.0645,3.838,2.7284,32.828223,8.62449,91.24095
FCR,2016,2016-06-27 16:04:48,4.406,18.0115,3.8378,2.7079,32.793141,8.6952,91.88909
FCR,2016,2016-06-27 16:04:48,4.423,17.9585,3.8395,2.6815,32.767904,8.76661,92.54292
FCR,2016,2016-06-27 16:04:48,4.44,17.9037,3.8415,2.6409,32.747784,8.86123,93.43655
FCR,2016,2016-06-27 16:04:48,4.454,17.845,3.8435,2.5994,32.733428,8.91417,93.88138
FCR,2016,2016-06-27 16:04:48,4.464,17.7848,3.8486,2.579,32.71299,8.93821,94.0179
FCR,2016,2016-06-27 16:04:48,4.477,17.7282,3.8597,2.5802,32.675003,8.93615,93.88663
FCR,2016,2016-06-27 16:04:48,4.492,17.6776,3.8775,2.5974,32.609338,8.91131,93.52798
FCR,2016,2016-06-27 16:04:48,4.51,17.6319,3.9073,2.6295,32.522535,8.84909,92.78733
FCR,2016,2016-06-27 16:04:48,4.532,17.5873,3.9472,2.6565,32.445562,8.75192,91.68392
FCR,2016,2016-06-27 16:04:48,4.551,17.54,3.9805,2.6616,32.387958,8.64632,90.48912
FCR,2016,2016-06-27 16:04:48,4.568,17.4901,4.0013,2.6506,32.328345,8.56232,89.51757
FCR,2016,2016-06-27 16:04:48,4.583,17.44,4.0175,2.6253,32.262852,8.49121,88.68198
FCR,2016,2016-06-27 16:04:48,4.599,17.3916,4.0293,2.5857,32.202073,8.42954,87.94967
FCR,2016,2016-06-27 16:04:48,4.613,17.3456,4.0298,2.5579,32.149842,8.38729,87.42538
FCR,2016,2016-06-27 16:04:48,4.626,17.3016,4.0151,2.5631,32.120293,8.36873,87.15226
FCR,2016,2016-06-27 16:04:48,4.637,17.2576,3.9826,2.5981,32.117568,8.3642,87.02553
FCR,2016,2016-06-27 16:04:48,4.649,17.2117,3.9396,2.6471,32.122901,8.3711,87.0142
FCR,2016,2016-06-27 16:04:48,4.661,17.1626,3.9078,2.6889,32.127691,8.36869,86.90035
FCR,2016,2016-06-27 16:04:48,4.672,17.1079,3.8976,2.7161,32.135219,8.37462,86.86292
FCR,2016,2016-06-27 16:04:48,4.686,17.0464,3.9053,2.7316,32.141477,8.36676,86.67024
FCR,2016,2016-06-27 16:04:48,4.701,16.9804,3.9237,2.7394,32.136107,8.33104,86.18149
FCR,2016,2016-06-27 16:04:48,4.717,16.912,3.9432,2.7406,32.117676,8.28902,85.62433
FCR,2016,2016-06-27 16:04:48,4.736,16.8415,3.9591,2.7261,32.099307,8.22662,84.8546
FCR,2016,2016-06-27 16:04:48,4.758,16.7691,3.9731,2.6911,32.076101,8.17258,84.16941
FCR,2016,2016-06-27 16:04:48,4.779,16.6982,3.9903,2.6434,32.035854,8.11336,83.43545
FCR,2016,2016-06-27 16:04:48,4.795,16.6331,4.0125,2.5988,31.98988,8.06621,82.83731
FCR,2016,2016-06-27 16:04:48,4.813,16.576,4.0372,2.5707,31.941953,8.02901,82.35642
FCR,2016,2016-06-27 16:04:48,4.83,16.5262,4.0684,2.5688,31.887306,8.00076,81.98076
FCR,2016,2016-06-27 16:04:48,4.845,16.4828,4.1157,2.6005,31.833412,7.98342,81.72836
FCR,2016,2016-06-27 16:04:48,4.861,16.4449,4.1727,2.648,31.791954,7.98291,81.65791
FCR,2016,2016-06-27 16:04:48,4.878,16.4126,4.2188,2.6827,31.7639,7.96744,81.44428
FCR,2016,2016-06-27 16:04:48,4.895,16.3856,4.2505,2.707,31.745774,7.96377,81.36036
FCR,2016,2016-06-27 16:04:48,4.906,16.3622,4.2773,2.7285,31.744769,7.94702,81.14919
FCR,2016,2016-06-27 16:04:48,4.915,16.34,4.3023,2.7416,31.7546,7.91246,80.75843
FCR,2016,2016-06-27 16:04:48,4.926,16.3174,4.3244,2.7496,31.753839,7.87393,80.32683
FCR,2016,2016-06-27 16:04:48,4.941,16.2942,4.3443,2.7571,31.742279,7.8313,79.85283
FCR,2016,2016-06-27 16:04:48,4.961,16.2709,4.3651,2.758,31.736882,7.79849,79.47921
FCR,2016,2016-06-27 16:04:48,4.985,16.2486,4.3874,2.7504,31.740215,7.7671,79.12194
FCR,2016,2016-06-27 16:04:48,5.005,16.2283,4.4108,2.7412,31.753168,7.72629,78.67253
FCR,2016,2016-06-27 16:04:48,5.018,16.2094,4.4385,2.7246,31.779193,7.65855,77.95155
FCR,2016,2016-06-27 16:04:48,5.03,16.1898,4.4761,2.6883,31.805187,7.55156,76.83078
FCR,2016,2016-06-27 16:04:48,5.044,16.1674,4.5321,2.6374,31.82405,7.41209,75.37598
FCR,2016,2016-06-27 16:04:48,5.055,16.1409,4.6014,2.5857,31.848831,7.24327,73.61794
FCR,2016,2016-06-27 16:04:48,5.065,16.1114,4.6594,2.5423,31.886135,7.05658,71.67567
FCR,2016,2016-06-27 16:04:48,5.075,16.0814,4.6978,2.5118,31.921858,6.87689,69.80618
FCR,2016,2016-06-27 16:04:48,5.084,16.0522,4.7277,2.4975,31.94348,6.69722,67.94028
FCR,2016,2016-06-27 16:04:48,5.093,16.0238,4.7566,2.4921,31.950752,6.5319,66.22331
FCR,2016,2016-06-27 16:04:48,5.103,15.9954,4.7867,2.4895,31.935592,6.41782,65.02746
FCR,2016,2016-06-27 16:04:48,5.116,15.9662,4.824,2.4948,31.895959,6.36285,64.43055
FCR,2016,2016-06-27 16:04:48,5.125,15.936,4.8806,2.5025,31.863376,6.35452,64.30495
FCR,2016,2016-06-27 16:04:48,5.135,15.9053,4.9492,2.509,31.855207,6.40281,64.75137
FCR,2016,2016-06-27 16:04:48,5.147,15.8744,5.0054,2.5218,31.841215,6.47586,65.44702
FCR,2016,2016-06-27 16:04:48,5.16,15.8433,5.0472,2.5441,31.79161,6.54299,66.08172
FCR,2016,2016-06-27 16:04:48,5.176,15.8113,5.0868,2.5844,31.717216,6.55619,66.16994
FCR,2016,2016-06-27 16:04:48,5.196,15.7777,5.1279,2.6407,31.676362,6.49971,65.55302
FCR,2016,2016-06-27 16:04:48,5.216,15.7418,5.173,2.6892,31.730305,6.37795,64.27579
FCR,2016,2016-06-27 16:04:48,5.235,15.7034,5.2303,2.7175,31.849336,6.20132,62.44463
FCR,2016,2016-06-27 16:04:48,5.25,15.6626,5.3142,2.7299,31.948945,6.00932,60.45859
FCR,2016,2016-06-27 16:04:48,5.262,15.6193,5.4465,2.7342,31.995566,5.85267,58.82818
FCR,2016,2016-06-27 16:04:48,5.278,15.5732,5.6213,2.7349,31.999624,5.74395,57.67855
FCR,2016,2016-06-27 16:04:48,5.294,15.5233,5.8012,2.7243,31.984249,5.65887,56.76354
FCR,2016,2016-06-27 16:04:48,5.313,15.4683,5.9929,2.6939,31.979415,5.54253,55.53117
FCR,2016,2016-06-27 16:04:48,5.332,15.407,6.2503,2.6434,32.005877,5.36451,53.67698
FCR,2016,2016-06-27 16:04:48,5.347,15.3398,6.5474,2.5846,32.082718,5.10696,51.02639
FCR,2016,2016-06-27 16:04:48,5.364,15.2697,6.7709,2.542,32.220406,4.79538,47.84118
FCR,2016,2016-06-27 16:04:48,5.38,15.2014,6.8872,2.5247,32.391516,4.44664,44.29692
FCR,2016,2016-06-27 16:04:48,5.397,15.1381,6.9313,2.5201,32.567518,4.12642,41.05093
FCR,2016,2016-06-27 16:04:48,5.412,15.0818,6.9302,2.5201,32.747237,3.85312,38.28559
FCR,2016,2016-06-27 16:04:48,5.429,15.0334,6.9136,2.5281,32.9345,3.65217,36.25104
FCR,2016,2016-06-27 16:04:48,5.446,14.9929,6.8947,2.5497,33.109088,3.51313,34.84049
FCR,2016,2016-06-27 16:04:48,5.465,14.959,6.869,2.5884,33.235371,3.42068,33.89887
FCR,2016,2016-06-27 16:04:48,5.481,14.9294,6.835,2.6362,33.298917,3.35627,33.2393
FCR,2016,2016-06-27 16:04:48,5.493,14.9022,6.8005,2.6739,33.306645,3.307,32.73212
FCR,2016,2016-06-27 16:04:48,5.505,14.8757,6.7674,2.6976,33.288679,3.26261,32.27418
FCR,2016,2016-06-27 16:04:48,5.519,14.849,6.7267,2.7149,33.266283,3.23159,31.94886
FCR,2016,2016-06-27 16:04:48,5.536,14.8214,6.6674,2.7293,33.243507,3.23558,31.96926
FCR,2016,2016-06-27 16:04:48,5.552,14.7922,6.5921,2.7446,33.230312,3.2673,32.26222
FCR,2016,2016-06-27 16:04:48,5.565,14.7603,6.5135,2.7625,33.227188,3.35651,33.12024
FCR,2016,2016-06-27 16:04:48,5.575,14.7254,6.4262,2.7868,33.217266,3.50635,34.57256
FCR,2016,2016-06-27 16:04:48,5.589,14.6891,6.3068,2.8251,33.177853,3.7225,36.67492
FCR,2016,2016-06-27 16:04:48,5.607,14.6544,6.1604,2.8737,33.082404,3.995,39.32993
FCR,2016,2016-06-27 16:04:48,5.626,14.6239,6.0196,2.9218,32.907468,4.33174,42.61683
FCR,2016,2016-06-27 16:04:48,5.644,14.5978,5.8815,2.9785,32.688579,4.70858,46.29801
