Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
SHR,2015,2015-09-09 12:00:00,42.306,5.3419,0.046,1.63,138.783,8.76088,69.28133
SHR,2015,2015-09-09 12:00:00,42.332,5.3421,0.0466,1.5913,138.864,8.7562,69.24471
SHR,2015,2015-09-09 12:00:00,42.354,5.3423,0.0486,1.5704,138.942,8.7571,69.25218
SHR,2015,2015-09-09 12:00:00,42.369,5.3424,0.0506,1.5571,139.018,8.75219,69.21354
SHR,2015,2015-09-09 12:00:00,42.386,5.3426,0.0512,1.5492,139.096,8.75591,69.24334
SHR,2015,2015-09-09 12:00:00,42.415,5.3427,0.0517,1.548,139.181,8.7518,69.21101
SHR,2015,2015-09-09 12:00:00,42.45,5.3428,0.0528,1.5473,139.271,8.75314,69.22174
SHR,2015,2015-09-09 12:00:00,42.482,5.3428,0.0535,1.5436,139.361,8.76294,69.2993
SHR,2015,2015-09-09 12:00:00,42.51,5.3427,0.0533,1.5417,139.447,8.75796,69.25973
SHR,2015,2015-09-09 12:00:00,42.534,5.3426,0.053,1.542,139.53,8.76248,69.29523
SHR,2015,2015-09-09 12:00:00,42.559,5.3424,0.0529,1.5426,139.607,8.76202,69.29132
SHR,2015,2015-09-09 12:00:00,42.58,5.3422,0.053,1.5457,139.68,8.76324,69.30064
SHR,2015,2015-09-09 12:00:00,42.598,5.3418,0.0541,1.5511,139.748,8.7627,69.29566
SHR,2015,2015-09-09 12:00:00,42.616,5.3414,0.0545,1.5567,139.814,8.76869,69.3423
SHR,2015,2015-09-09 12:00:00,42.635,5.3407,0.0522,1.5687,139.879,8.77193,69.36663
SHR,2015,2015-09-09 12:00:00,42.655,5.3399,0.0488,1.5936,139.944,8.7776,69.41008
SHR,2015,2015-09-09 12:00:00,42.678,5.339,0.0465,1.6347,140.008,8.77363,69.3771
SHR,2015,2015-09-09 12:00:00,42.697,5.338,0.0461,1.6859,140.07,8.77053,69.3508
SHR,2015,2015-09-09 12:00:00,42.711,5.3371,0.0479,1.7297,140.13,8.77086,69.35177
SHR,2015,2015-09-09 12:00:00,42.729,5.3365,0.0502,1.7585,140.189,8.77353,69.37185
SHR,2015,2015-09-09 12:00:00,42.748,5.3361,0.0504,1.7765,140.249,8.77558,69.38728
SHR,2015,2015-09-09 12:00:00,42.764,5.336,0.0488,1.7885,140.31,8.77296,69.3664
SHR,2015,2015-09-09 12:00:00,42.784,5.3359,0.0487,1.7931,140.372,8.76961,69.33973
SHR,2015,2015-09-09 12:00:00,42.809,5.3358,0.0497,1.7869,140.435,8.7699,69.34182
SHR,2015,2015-09-09 12:00:00,42.833,5.3356,0.0493,1.7775,140.495,8.77507,69.38236
SHR,2015,2015-09-09 12:00:00,42.85,5.3354,0.0478,1.7727,140.547,8.765,69.30238
SHR,2015,2015-09-09 12:00:00,42.857,5.335,0.0468,1.7666,140.591,8.77032,69.34375
SHR,2015,2015-09-09 12:00:00,42.864,5.3343,0.0464,1.7484,140.631,8.76119,69.27033
SHR,2015,2015-09-09 12:00:00,42.873,5.3332,0.0452,1.7086,140.671,8.76584,69.30514
SHR,2015,2015-09-09 12:00:00,42.884,5.3317,0.0442,1.6551,140.713,8.77172,69.34894
SHR,2015,2015-09-09 12:00:00,42.898,5.3301,0.0454,1.6147,140.759,8.77666,69.38511
SHR,2015,2015-09-09 12:00:00,42.913,5.3286,0.0475,1.6007,140.81,8.78619,69.45775
SHR,2015,2015-09-09 12:00:00,42.929,5.3274,0.0486,1.6105,140.865,8.78733,69.46461
SHR,2015,2015-09-09 12:00:00,42.947,5.3265,0.0484,1.6432,140.926,8.79391,69.51501
SHR,2015,2015-09-09 12:00:00,42.969,5.3257,0.047,1.6917,140.993,8.80338,69.58847
SHR,2015,2015-09-09 12:00:00,42.996,5.3249,0.046,1.7355,141.064,8.79962,69.55735
SHR,2015,2015-09-09 12:00:00,43.024,5.3241,0.0462,1.759,141.135,8.8064,69.60947
SHR,2015,2015-09-09 12:00:00,43.044,5.3234,0.0457,1.7673,141.203,8.80978,69.63499
SHR,2015,2015-09-09 12:00:00,43.061,5.3228,0.0445,1.7739,141.267,8.81046,69.63923
SHR,2015,2015-09-09 12:00:00,43.077,5.3225,0.0445,1.7739,141.329,8.81604,69.68279
SHR,2015,2015-09-09 12:00:00,43.095,5.3227,0.0461,1.7512,141.39,8.82112,69.72336
SHR,2015,2015-09-09 12:00:00,43.114,5.3234,0.0476,1.7021,141.452,8.81728,69.69421
SHR,2015,2015-09-09 12:00:00,43.133,5.3245,0.0479,1.6397,141.514,8.81694,69.69354
SHR,2015,2015-09-09 12:00:00,43.154,5.3257,0.0481,1.5874,141.576,8.81825,69.706
SHR,2015,2015-09-09 12:00:00,43.175,5.3267,0.0484,1.5554,141.636,8.81985,69.72047
SHR,2015,2015-09-09 12:00:00,43.195,5.3275,0.0489,1.5419,141.693,8.82163,69.73598
SHR,2015,2015-09-09 12:00:00,43.21,5.3281,0.0504,1.54,141.746,8.81554,69.68891
SHR,2015,2015-09-09 12:00:00,43.22,5.3285,0.0515,1.5377,141.795,8.80855,69.6344
SHR,2015,2015-09-09 12:00:00,43.23,5.3288,0.0515,1.5356,141.843,8.81295,69.66972
SHR,2015,2015-09-09 12:00:00,43.245,5.3293,0.0515,1.5342,141.893,8.80517,69.60907
SHR,2015,2015-09-09 12:00:00,43.262,5.33,0.0515,1.5262,141.946,8.79749,69.54965
SHR,2015,2015-09-09 12:00:00,43.281,5.3314,0.0508,1.5165,142.002,8.78614,69.46238
SHR,2015,2015-09-09 12:00:00,43.296,5.3337,0.0497,1.5149,142.06,8.77092,69.34616
SHR,2015,2015-09-09 12:00:00,43.311,5.3372,0.0489,1.5177,142.121,8.75943,69.26155
SHR,2015,2015-09-09 12:00:00,43.334,5.3415,0.0481,1.5187,142.187,8.74547,69.15875
SHR,2015,2015-09-09 12:00:00,43.361,5.3459,0.0467,1.5216,142.256,8.72494,69.00425
SHR,2015,2015-09-09 12:00:00,43.387,5.3499,0.0459,1.5284,142.324,8.71118,68.9025
SHR,2015,2015-09-09 12:00:00,43.409,5.3533,0.0467,1.5317,142.387,8.70018,68.82149
SHR,2015,2015-09-09 12:00:00,43.424,5.3562,0.0475,1.529,142.443,8.69396,68.77743
SHR,2015,2015-09-09 12:00:00,43.432,5.3586,0.0472,1.5263,142.495,8.6889,68.74169
SHR,2015,2015-09-09 12:00:00,43.444,5.3607,0.047,1.5242,142.546,8.68228,68.6931
SHR,2015,2015-09-09 12:00:00,43.459,5.3623,0.0467,1.5221,142.601,8.66785,68.58176
SHR,2015,2015-09-09 12:00:00,43.477,5.3637,0.0465,1.5229,142.66,8.66899,68.59327
SHR,2015,2015-09-09 12:00:00,43.5,5.365,0.0478,1.5266,142.723,8.66596,68.57159
SHR,2015,2015-09-09 12:00:00,43.522,5.3663,0.0496,1.5322,142.788,8.65562,68.49206
SHR,2015,2015-09-09 12:00:00,43.544,5.3674,0.0499,1.5398,142.852,8.66161,68.54141
SHR,2015,2015-09-09 12:00:00,43.563,5.3685,0.0485,1.547,142.915,8.65904,68.52303
SHR,2015,2015-09-09 12:00:00,43.581,5.3696,0.0469,1.55,142.977,8.65153,68.4655
SHR,2015,2015-09-09 12:00:00,43.6,5.3706,0.0468,1.5529,143.036,8.65064,68.46023
SHR,2015,2015-09-09 12:00:00,43.62,5.3715,0.0483,1.5634,143.093,8.64645,68.42865
SHR,2015,2015-09-09 12:00:00,43.636,5.3723,0.0503,1.5867,143.146,8.64171,68.39253
SHR,2015,2015-09-09 12:00:00,43.647,5.3729,0.0514,1.6289,143.195,8.64477,68.4178
SHR,2015,2015-09-09 12:00:00,43.655,5.3734,0.0516,1.6829,143.243,8.64164,68.39395
SHR,2015,2015-09-09 12:00:00,43.665,5.3736,0.0513,1.7255,143.295,8.64356,68.4095
SHR,2015,2015-09-09 12:00:00,43.679,5.3735,0.0506,1.7462,143.357,8.64236,68.39982
SHR,2015,2015-09-09 12:00:00,43.704,5.3731,0.0496,1.7562,143.431,8.64717,68.43719
SHR,2015,2015-09-09 12:00:00,43.739,5.3725,0.0495,1.7663,143.514,8.65027,68.46066
SHR,2015,2015-09-09 12:00:00,43.774,5.3717,0.0504,1.771,143.601,8.64975,68.45513
SHR,2015,2015-09-09 12:00:00,43.802,5.371,0.0506,1.7683,143.686,8.64278,68.39873
SHR,2015,2015-09-09 12:00:00,43.823,5.3704,0.0504,1.7689,143.766,8.6442,68.4089
SHR,2015,2015-09-09 12:00:00,43.842,5.37,0.0498,1.7751,143.845,8.64156,68.38737
SHR,2015,2015-09-09 12:00:00,43.862,5.3697,0.0485,1.7785,143.924,8.63625,68.3448
SHR,2015,2015-09-09 12:00:00,43.885,5.3695,0.0469,1.7798,144.009,8.63038,68.29795
SHR,2015,2015-09-09 12:00:00,43.917,5.3693,0.0458,1.7828,144.1,8.62595,68.26257
SHR,2015,2015-09-09 12:00:00,43.95,5.3692,0.0454,1.7849,144.194,8.62811,68.27948
SHR,2015,2015-09-09 12:00:00,43.981,5.3691,0.0449,1.7901,144.29,8.62373,68.24463
SHR,2015,2015-09-09 12:00:00,44.012,5.3689,0.0449,1.801,144.384,8.62335,68.24129
SHR,2015,2015-09-09 12:00:00,44.041,5.3687,0.0453,1.809,144.475,8.62412,68.24703
SHR,2015,2015-09-09 12:00:00,44.06,5.3687,0.0453,1.8082,144.565,8.62474,68.25195
SHR,2015,2015-09-09 12:00:00,44.089,5.3686,0.046,1.8052,144.655,8.63131,68.30378
SHR,2015,2015-09-09 12:00:00,44.126,5.3684,0.0473,1.804,144.744,8.62901,68.2852
SHR,2015,2015-09-09 12:00:00,44.157,5.3681,0.0483,1.7995,144.828,8.6381,68.35663
SHR,2015,2015-09-09 12:00:00,44.176,5.3674,0.0487,1.7952,144.903,8.65019,68.4511
SHR,2015,2015-09-09 12:00:00,44.189,5.3663,0.0491,1.7945,144.971,8.63925,68.3626
SHR,2015,2015-09-09 12:00:00,44.204,5.365,0.0507,1.7936,145.037,8.65518,68.48641
SHR,2015,2015-09-09 12:00:00,44.22,5.3638,0.052,1.796,145.107,8.65016,68.44453
SHR,2015,2015-09-09 12:00:00,44.242,5.363,0.0516,1.8032,145.183,8.64787,68.425
SHR,2015,2015-09-09 12:00:00,44.272,5.3625,0.0504,1.807,145.265,8.63515,68.3235
SHR,2015,2015-09-09 12:00:00,44.305,5.3626,0.0489,1.8061,145.351,8.62089,68.21083
SHR,2015,2015-09-09 12:00:00,44.336,5.3632,0.0474,1.8059,145.436,8.61622,68.17496
SHR,2015,2015-09-09 12:00:00,44.36,5.3643,0.047,1.8053,145.517,8.61544,68.17067
SHR,2015,2015-09-09 12:00:00,44.38,5.3654,0.0472,1.8051,145.592,8.60503,68.0902
SHR,2015,2015-09-09 12:00:00,44.398,5.3664,0.047,1.8078,145.664,8.6018,68.06643
SHR,2015,2015-09-09 12:00:00,44.418,5.367,0.0463,1.8117,145.736,8.60577,68.09891
SHR,2015,2015-09-09 12:00:00,44.44,5.3672,0.0458,1.8143,145.81,8.61707,68.18867
SHR,2015,2015-09-09 12:00:00,44.464,5.367,0.0454,1.8143,145.886,8.62673,68.26472
SHR,2015,2015-09-09 12:00:00,44.49,5.3667,0.0447,1.8114,145.962,8.62861,68.27908
SHR,2015,2015-09-09 12:00:00,44.515,5.3665,0.0442,1.8062,146.039,8.62603,68.25833
SHR,2015,2015-09-09 12:00:00,44.54,5.3663,0.043,1.8017,146.113,8.62104,68.21848
SHR,2015,2015-09-09 12:00:00,44.563,5.3662,0.0409,1.8026,146.184,8.62106,68.21846
SHR,2015,2015-09-09 12:00:00,44.583,5.3663,0.0398,1.8067,146.251,8.61652,68.18276
SHR,2015,2015-09-09 12:00:00,44.601,5.3664,0.0398,1.8059,146.312,8.61561,68.17572
SHR,2015,2015-09-09 12:00:00,44.615,5.3666,0.0391,1.8002,146.37,8.60069,68.05805
SHR,2015,2015-09-09 12:00:00,44.629,5.3668,0.038,1.7959,146.426,8.61987,68.21018
SHR,2015,2015-09-09 12:00:00,44.643,5.367,0.0372,1.793,146.483,8.60108,68.0618
SHR,2015,2015-09-09 12:00:00,44.662,5.3673,0.0355,1.7898,146.543,8.60092,68.06109
SHR,2015,2015-09-09 12:00:00,44.683,5.3676,0.0324,1.7921,146.607,8.59347,68.0027
SHR,2015,2015-09-09 12:00:00,44.705,5.3678,0.0279,1.8028,146.672,8.59169,67.9889
SHR,2015,2015-09-09 12:00:00,44.729,5.3681,0.0202,1.8089,146.738,8.58073,67.90272
SHR,2015,2015-09-09 12:00:00,44.745,5.3685,0.0105,1.8084,146.803,8.55851,67.72759
SHR,2015,2015-09-09 12:00:00,44.763,5.3688,0.0047,1.8139,146.868,8.55083,67.66733
SHR,2015,2015-09-09 12:00:00,44.781,5.3692,0.0056,1.8187,146.935,8.54657,67.63434
SHR,2015,2015-09-09 12:00:00,44.803,5.3695,0.0125,1.8197,147.006,8.54167,67.59606
SHR,2015,2015-09-09 12:00:00,44.828,5.3698,0.0233,1.8239,147.081,8.53618,67.55317
SHR,2015,2015-09-09 12:00:00,44.857,5.37,0.0323,1.8244,147.156,8.53544,67.54761
SHR,2015,2015-09-09 12:00:00,44.882,5.3701,0.0368,1.8168,147.229,8.53297,67.52829
SHR,2015,2015-09-09 12:00:00,44.903,5.3701,0.0393,1.8093,147.297,8.53266,67.52585
SHR,2015,2015-09-09 12:00:00,44.918,5.3701,0.0421,1.8047,147.36,8.53646,67.55596
SHR,2015,2015-09-09 12:00:00,44.932,5.3701,0.0446,1.7993,147.421,8.53536,67.54721
SHR,2015,2015-09-09 12:00:00,44.952,5.3701,0.0461,1.7963,147.483,8.53024,67.50674
SHR,2015,2015-09-09 12:00:00,44.974,5.3699,0.047,1.7972,147.545,8.52926,67.49863
SHR,2015,2015-09-09 12:00:00,44.992,5.3696,0.0474,1.7987,147.605,8.52333,67.45112
SHR,2015,2015-09-09 12:00:00,45.008,5.3692,0.0464,1.8024,147.664,8.51991,67.42339
SHR,2015,2015-09-09 12:00:00,45.024,5.3687,0.045,1.8081,147.723,8.52111,67.43204
SHR,2015,2015-09-09 12:00:00,45.041,5.3682,0.0448,1.8128,147.783,8.52513,67.46294
SHR,2015,2015-09-09 12:00:00,45.064,5.3678,0.045,1.8167,147.845,8.52569,67.46671
SHR,2015,2015-09-09 12:00:00,45.084,5.3675,0.0444,1.8196,147.908,8.53071,67.50589
SHR,2015,2015-09-09 12:00:00,45.102,5.3673,0.0445,1.8199,147.969,8.53104,67.50813
SHR,2015,2015-09-09 12:00:00,45.12,5.3671,0.0462,1.8144,148.029,8.53165,67.51265
SHR,2015,2015-09-09 12:00:00,45.137,5.367,0.0474,1.8073,148.089,8.53226,67.51731
SHR,2015,2015-09-09 12:00:00,45.152,5.3669,0.0473,1.8069,148.149,8.52446,67.45538
SHR,2015,2015-09-09 12:00:00,45.171,5.3668,0.0464,1.8087,148.213,8.525,67.45945
SHR,2015,2015-09-09 12:00:00,45.19,5.3668,0.0446,1.8084,148.28,8.52713,67.47634
SHR,2015,2015-09-09 12:00:00,45.213,5.3668,0.0427,1.8084,148.352,8.52543,67.46285
SHR,2015,2015-09-09 12:00:00,45.239,5.3669,0.0425,1.8063,148.427,8.51904,67.41247
SHR,2015,2015-09-09 12:00:00,45.264,5.3669,0.0432,1.8004,148.503,8.52008,67.42068
SHR,2015,2015-09-09 12:00:00,45.29,5.3669,0.0428,1.7927,148.579,8.52556,67.4641
SHR,2015,2015-09-09 12:00:00,45.315,5.3669,0.0411,1.7855,148.652,8.51602,67.3886
SHR,2015,2015-09-09 12:00:00,45.335,5.3669,0.0393,1.7805,148.722,8.51644,67.39194
SHR,2015,2015-09-09 12:00:00,45.351,5.3669,0.0373,1.7786,148.788,8.51546,67.3842
SHR,2015,2015-09-09 12:00:00,45.368,5.3668,0.0349,1.7792,148.854,8.51366,67.36972
SHR,2015,2015-09-09 12:00:00,45.387,5.3667,0.0308,1.7826,148.921,8.51535,67.38292
SHR,2015,2015-09-09 12:00:00,45.408,5.3666,0.0216,1.7884,148.991,8.51076,67.34647
SHR,2015,2015-09-09 12:00:00,45.436,5.3666,0.0092,1.7949,149.063,8.5116,67.35306
SHR,2015,2015-09-09 12:00:00,45.463,5.3666,0,1.7992,149.133,8.50855,67.329
SHR,2015,2015-09-09 12:00:00,45.483,5.3667,0,1.7955,149.2,8.51031,67.3431
SHR,2015,2015-09-09 12:00:00,45.499,5.3668,0,1.7875,149.26,8.50662,67.31407
SHR,2015,2015-09-09 12:00:00,45.513,5.3672,0,1.7856,149.317,8.50179,67.27652
SHR,2015,2015-09-09 12:00:00,45.527,5.3676,0,1.7858,149.373,8.50663,67.31559
SHR,2015,2015-09-09 12:00:00,45.544,5.368,0,1.7847,149.431,8.50472,67.30118
SHR,2015,2015-09-09 12:00:00,45.561,5.3681,0,1.7891,149.49,8.50133,67.27448
SHR,2015,2015-09-09 12:00:00,45.578,5.3679,0,1.7908,149.553,8.50125,67.27352
SHR,2015,2015-09-09 12:00:00,45.598,5.3674,0,1.7857,149.621,8.5011,67.27145
SHR,2015,2015-09-09 12:00:00,45.623,5.3667,0,1.7885,149.693,8.49975,67.25957
SHR,2015,2015-09-09 12:00:00,45.65,5.366,0,1.8023,149.768,8.49877,67.25057
SHR,2015,2015-09-09 12:00:00,45.675,5.3654,0,1.8146,149.842,8.50019,67.26082
SHR,2015,2015-09-09 12:00:00,45.697,5.365,0,1.8242,149.914,8.50186,67.27331
SHR,2015,2015-09-09 12:00:00,45.715,5.3647,0,1.8383,149.985,8.50568,67.30306
SHR,2015,2015-09-09 12:00:00,45.735,5.3647,0,1.8583,150.055,8.50598,67.3054
SHR,2015,2015-09-09 12:00:00,45.755,5.3648,0,1.8929,150.126,8.50914,67.33054
SHR,2015,2015-09-09 12:00:00,45.778,5.3649,0,1.9423,150.2,8.50438,67.29306
SHR,2015,2015-09-09 12:00:00,45.801,5.3651,0,1.9807,150.275,8.50394,67.28989
SHR,2015,2015-09-09 12:00:00,45.828,5.3653,0,1.9887,150.352,8.5048,67.29703
SHR,2015,2015-09-09 12:00:00,45.858,5.3653,0,1.9636,150.429,8.50528,67.30081
SHR,2015,2015-09-09 12:00:00,45.88,5.3653,0,1.9196,150.501,8.50815,67.32359
SHR,2015,2015-09-09 12:00:00,45.895,5.3652,0,1.8813,150.569,8.50984,67.33675
SHR,2015,2015-09-09 12:00:00,45.914,5.3651,0,1.8548,150.634,8.51801,67.40128
SHR,2015,2015-09-09 12:00:00,45.934,5.3651,0,1.8362,150.699,8.51239,67.35677
SHR,2015,2015-09-09 12:00:00,45.953,5.3651,0,1.8253,150.763,8.5083,67.32444
SHR,2015,2015-09-09 12:00:00,45.97,5.3652,0,1.818,150.827,8.50717,67.31563
SHR,2015,2015-09-09 12:00:00,45.986,5.3653,0,1.8111,150.894,8.50144,67.27049
SHR,2015,2015-09-09 12:00:00,46.009,5.3654,0,1.8064,150.965,8.50849,67.32647
SHR,2015,2015-09-09 12:00:00,46.037,5.3655,0,1.8082,151.04,8.50579,67.30521
SHR,2015,2015-09-09 12:00:00,46.064,5.3655,0,1.8205,151.115,8.49788,67.24266
SHR,2015,2015-09-09 12:00:00,46.089,5.3655,0,1.8408,151.186,8.49288,67.20308
SHR,2015,2015-09-09 12:00:00,46.106,5.3655,0,1.8654,151.253,8.4803,67.10357
SHR,2015,2015-09-09 12:00:00,46.118,5.3656,0,1.9043,151.318,8.46097,66.95079
SHR,2015,2015-09-09 12:00:00,46.137,5.3659,0,1.9506,151.385,8.43988,66.78446
SHR,2015,2015-09-09 12:00:00,46.159,5.3663,0,1.9733,151.456,8.42021,66.62947
SHR,2015,2015-09-09 12:00:00,46.182,5.3669,0,1.9613,151.532,8.3942,66.4247
SHR,2015,2015-09-09 12:00:00,46.209,5.3673,0,1.9261,151.612,8.38123,66.32278
SHR,2015,2015-09-09 12:00:00,46.241,5.3677,0,1.886,151.692,8.37205,66.25081
SHR,2015,2015-09-09 12:00:00,46.271,5.3679,0,1.8565,151.769,8.36719,66.21271
SHR,2015,2015-09-09 12:00:00,46.293,5.3681,0,1.8424,151.837,8.36426,66.18987
SHR,2015,2015-09-09 12:00:00,46.307,5.3681,0,1.8376,151.894,8.36388,66.18687
SHR,2015,2015-09-09 12:00:00,46.322,5.3681,0,1.8339,151.944,8.36737,66.21448
SHR,2015,2015-09-09 12:00:00,46.333,5.368,0,1.8338,151.986,8.37478,66.27288
SHR,2015,2015-09-09 12:00:00,46.344,5.3678,0,1.851,152.021,8.38184,66.32848
SHR,2015,2015-09-09 12:00:00,46.348,5.3675,0,1.897,152.05,8.39169,66.40584
SHR,2015,2015-09-09 12:00:00,46.349,5.3671,0,1.9565,152.077,8.40136,66.48167
SHR,2015,2015-09-09 12:00:00,46.347,5.3666,0,2.0031,152.109,8.41739,66.6077
SHR,2015,2015-09-09 12:00:00,46.354,5.3662,0,2.0332,152.153,8.42991,66.70604
SHR,2015,2015-09-09 12:00:00,46.374,5.3659,0,2.0479,152.213,8.43472,66.74359
SHR,2015,2015-09-09 12:00:00,46.403,5.3655,0,2.05,152.289,8.4461,66.833
SHR,2015,2015-09-09 12:00:00,46.438,5.3652,0,2.0515,152.377,8.45721,66.92035
SHR,2015,2015-09-09 12:00:00,46.475,5.3649,0,2.0495,152.47,8.45646,66.91392
SHR,2015,2015-09-09 12:00:00,46.507,5.3647,0,2.0284,152.563,8.46517,66.98244
SHR,2015,2015-09-09 12:00:00,46.536,5.3646,0,1.9826,152.652,8.46798,67.00449
SHR,2015,2015-09-09 12:00:00,46.558,5.3644,0,1.9263,152.735,8.47474,67.05762
SHR,2015,2015-09-09 12:00:00,46.576,5.3643,0,1.8811,152.816,8.48322,67.12459
SHR,2015,2015-09-09 12:00:00,46.594,5.3641,0,1.8509,152.898,8.48596,67.14594
SHR,2015,2015-09-09 12:00:00,46.623,5.364,0,1.8299,152.986,8.49272,67.19922
SHR,2015,2015-09-09 12:00:00,46.659,5.364,0,1.8138,153.078,8.4997,67.2545
SHR,2015,2015-09-09 12:00:00,46.692,5.3638,0,1.8005,153.17,8.50403,67.28837
SHR,2015,2015-09-09 12:00:00,46.717,5.3635,0,1.7968,153.258,8.50901,67.3273
SHR,2015,2015-09-09 12:00:00,46.741,5.3631,0,1.8028,153.344,8.51399,67.36601
SHR,2015,2015-09-09 12:00:00,46.762,5.3625,0,1.8099,153.428,8.51581,67.37935
SHR,2015,2015-09-09 12:00:00,46.785,5.3619,0,1.8175,153.515,8.51509,67.37258
SHR,2015,2015-09-09 12:00:00,46.816,5.3612,0,1.8324,153.605,8.51308,67.35551
SHR,2015,2015-09-09 12:00:00,46.852,5.3604,0,1.8597,153.696,8.50508,67.29078
SHR,2015,2015-09-09 12:00:00,46.885,5.3598,0,1.9031,153.782,8.5068,67.30337
SHR,2015,2015-09-09 12:00:00,46.906,5.3593,0,1.9514,153.861,8.51316,67.35285
SHR,2015,2015-09-09 12:00:00,46.922,5.3589,0,1.9797,153.933,8.50517,67.28898
SHR,2015,2015-09-09 12:00:00,46.937,5.3582,0,1.9796,154.002,8.51042,67.32928
SHR,2015,2015-09-09 12:00:00,46.954,5.3574,0,1.9555,154.072,8.51093,67.33198
SHR,2015,2015-09-09 12:00:00,46.98,5.3569,0,1.9204,154.147,8.51715,67.3803
SHR,2015,2015-09-09 12:00:00,47.012,5.3567,0,1.8983,154.224,8.50786,67.30647
SHR,2015,2015-09-09 12:00:00,47.042,5.3569,0,1.9027,154.298,8.50361,67.27315
SHR,2015,2015-09-09 12:00:00,47.064,5.3572,0,1.9336,154.362,8.48884,67.15681
SHR,2015,2015-09-09 12:00:00,47.074,5.3577,0,1.9797,154.417,8.47829,67.07421
SHR,2015,2015-09-09 12:00:00,47.081,5.3582,0,2.0203,154.465,8.4737,67.03879
SHR,2015,2015-09-09 12:00:00,47.093,5.3587,0,2.0467,154.512,8.46142,66.94246
SHR,2015,2015-09-09 12:00:00,47.109,5.359,0,2.0613,154.561,8.46081,66.93814
SHR,2015,2015-09-09 12:00:00,47.124,5.3591,0,2.0669,154.61,8.45853,66.92034
SHR,2015,2015-09-09 12:00:00,47.132,5.3589,0,2.0707,154.663,8.46324,66.95726
SHR,2015,2015-09-09 12:00:00,47.138,5.3588,0,2.0772,154.723,8.46057,66.93598
SHR,2015,2015-09-09 12:00:00,47.163,5.3588,0,2.0823,154.798,8.45588,66.89887
SHR,2015,2015-09-09 12:00:00,47.211,5.3592,0,2.0805,154.886,8.45239,66.87197
SHR,2015,2015-09-09 12:00:00,47.253,5.3598,0,2.0692,154.973,8.45129,66.86424
SHR,2015,2015-09-09 12:00:00,47.274,5.3607,0,2.0452,155.05,8.44361,66.80501
SHR,2015,2015-09-09 12:00:00,47.281,5.3618,0,2.0057,155.117,8.42719,66.67702
SHR,2015,2015-09-09 12:00:00,47.291,5.363,0,1.9549,155.182,8.42266,66.64315
SHR,2015,2015-09-09 12:00:00,47.311,5.3639,0,1.9044,155.252,8.41627,66.59418
SHR,2015,2015-09-09 12:00:00,47.34,5.3645,0,1.8637,155.328,8.41294,66.56882
SHR,2015,2015-09-09 12:00:00,47.375,5.3647,0,1.8381,155.407,8.4148,66.58396
SHR,2015,2015-09-09 12:00:00,47.404,5.3646,0,1.824,155.482,8.42103,66.63303
SHR,2015,2015-09-09 12:00:00,47.418,5.3642,0,1.8119,155.548,8.43364,66.73212
SHR,2015,2015-09-09 12:00:00,47.426,5.3637,0,1.8045,155.61,8.44588,66.82817
SHR,2015,2015-09-09 12:00:00,47.442,5.363,0,1.8077,155.674,8.45688,66.91402
SHR,2015,2015-09-09 12:00:00,47.463,5.3621,0,1.8167,155.744,8.46412,66.96974
SHR,2015,2015-09-09 12:00:00,47.492,5.3612,0,1.8258,155.818,8.46655,66.9874
SHR,2015,2015-09-09 12:00:00,47.52,5.3604,0,1.8375,155.894,8.46612,66.98268
SHR,2015,2015-09-09 12:00:00,47.545,5.3598,0,1.8538,155.967,8.46735,66.99136
SHR,2015,2015-09-09 12:00:00,47.567,5.3593,0,1.8732,156.036,8.46567,66.97721
SHR,2015,2015-09-09 12:00:00,47.585,5.3588,0,1.9068,156.099,8.45964,66.92862
SHR,2015,2015-09-09 12:00:00,47.6,5.3581,0,1.9496,156.158,8.4722,67.02674
SHR,2015,2015-09-09 12:00:00,47.614,5.3572,0,1.9707,156.214,8.4734,67.03471
SHR,2015,2015-09-09 12:00:00,47.632,5.3561,0,1.9656,156.269,8.48655,67.13686
SHR,2015,2015-09-09 12:00:00,47.649,5.3551,0,1.942,156.324,8.50134,67.25215
SHR,2015,2015-09-09 12:00:00,47.662,5.3542,0,1.9073,156.377,8.51558,67.36321
SHR,2015,2015-09-09 12:00:00,47.675,5.3535,0,1.8866,156.432,8.51857,67.38565
SHR,2015,2015-09-09 12:00:00,47.69,5.353,0,1.8938,156.492,8.52784,67.45811
SHR,2015,2015-09-09 12:00:00,47.713,5.3525,0,1.924,156.558,8.53486,67.51273
SHR,2015,2015-09-09 12:00:00,47.739,5.352,0,1.9602,156.628,8.53296,67.49689
SHR,2015,2015-09-09 12:00:00,47.763,5.3516,0,1.981,156.699,8.53473,67.51013
SHR,2015,2015-09-09 12:00:00,47.782,5.3513,0,1.9759,156.771,8.52348,67.42063
SHR,2015,2015-09-09 12:00:00,47.803,5.351,0,1.9414,156.844,8.51914,67.38574
SHR,2015,2015-09-09 12:00:00,47.825,5.3508,0,1.8944,156.92,8.51968,67.38967
SHR,2015,2015-09-09 12:00:00,47.85,5.3505,0,1.8615,156.999,8.52417,67.4247
SHR,2015,2015-09-09 12:00:00,47.877,5.3503,0,1.8406,157.08,8.52314,67.4162
SHR,2015,2015-09-09 12:00:00,47.905,5.3504,0,1.8241,157.162,8.51179,67.32663
