Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COMD_uScm,DO_mgL,PSAT,
FCR,2016,2016-07-25 12:21:00,0.233,29.1186,1.2073,1.2496,37.583633,5.50538,71.74616,
FCR,2016,2016-07-25 12:21:00,0.233,29.1168,1.2128,1.2447,37.572631,5.46896,71.26931,
FCR,2016,2016-07-25 12:21:00,0.232,29.1151,1.2226,1.2729,37.551374,5.43384,70.80954,
FCR,2016,2016-07-25 12:21:00,0.232,29.1132,1.2364,1.3222,37.53424,5.40293,70.40447,
FCR,2016,2016-07-25 12:21:00,0.233,29.1111,1.2487,1.361,37.530693,5.38121,70.11885,
FCR,2016,2016-07-25 12:21:00,0.233,29.1087,1.2556,1.3815,37.525754,5.43232,70.78178,
FCR,2016,2016-07-25 12:21:00,0.233,29.1059,1.2607,1.3959,37.512091,5.58337,72.74638,
FCR,2016,2016-07-25 12:21:00,0.233,29.1029,1.2666,1.407,37.506108,5.79352,75.48054,
FCR,2016,2016-07-25 12:21:00,0.232,29.1002,1.2733,1.4199,37.508216,6.07727,79.17359,
FCR,2016,2016-07-25 12:21:00,0.232,29.0979,1.2847,1.4463,37.508953,6.6325,86.40363,
FCR,2016,2016-07-25 12:21:00,0.232,29.0967,1.3062,1.4884,37.516533,7.32012,95.35948,
FCR,2016,2016-07-25 12:21:00,0.231,29.0971,1.337,1.5507,37.532979,7.87139,102.54153,
FCR,2016,2016-07-25 12:21:00,0.231,29.1001,1.3749,1.6533,37.542627,8.20091,106.83987,
FCR,2016,2016-07-25 12:21:00,0.232,29.1074,1.426,1.8234,37.542036,8.31185,108.299,
FCR,2016,2016-07-25 12:21:00,0.232,29.1219,1.5041,2.0951,37.537063,8.30395,108.22341,
FCR,2016,2016-07-25 12:21:00,0.234,29.1454,1.6304,2.5349,37.5344,8.26813,107.80078,
FCR,2016,2016-07-25 12:21:00,0.233,29.1755,1.7788,3.0577,37.545367,8.2408,107.50079,
FCR,2016,2016-07-25 12:21:00,0.232,29.2064,1.8684,3.3806,37.570882,8.21197,107.18251,
FCR,2016,2016-07-25 12:21:00,0.233,29.2333,1.8627,3.3712,37.62176,8.19279,106.9823,
FCR,2016,2016-07-25 12:21:00,0.233,29.2544,1.7613,3.0337,37.699538,8.18897,106.97178,
FCR,2016,2016-07-25 12:21:00,0.233,29.2699,1.6027,2.4967,37.778848,8.18673,106.9714,
FCR,2016,2016-07-25 12:21:00,0.233,29.2807,1.4718,2.037,37.844752,8.17689,106.86289,
FCR,2016,2016-07-25 12:21:00,0.232,29.2879,1.3963,1.7449,37.896785,8.15984,106.65348,
FCR,2016,2016-07-25 12:21:00,0.23,29.2926,1.3579,1.5483,37.938799,8.15036,106.5382,
FCR,2016,2016-07-25 12:21:00,0.231,29.2956,1.3422,1.4118,37.96596,8.15863,106.65194,
FCR,2016,2016-07-25 12:21:00,0.233,29.2962,1.3334,1.3278,37.971479,8.17038,106.8066,
FCR,2016,2016-07-25 12:21:00,0.235,29.2933,1.3241,1.2932,37.960836,8.14291,106.44213,
FCR,2016,2016-07-25 12:21:00,0.235,29.2862,1.3133,1.3033,37.949238,8.12263,106.16392,
FCR,2016,2016-07-25 12:21:00,0.233,29.277,1.3015,1.3393,37.951635,8.13734,106.33919,
FCR,2016,2016-07-25 12:21:00,0.23,29.2694,1.2932,1.3774,37.962652,8.16732,106.71688,
FCR,2016,2016-07-25 12:21:00,0.231,29.2666,1.2923,1.4072,37.96117,8.19222,107.03696,
FCR,2016,2016-07-25 12:21:00,0.233,29.2682,1.2998,1.4218,37.946792,8.19832,107.11971,
FCR,2016,2016-07-25 12:21:00,0.236,29.2717,1.3169,1.425,37.933728,8.20197,107.17393,
FCR,2016,2016-07-25 12:21:00,0.238,29.2747,1.3403,1.4269,37.918494,8.21253,107.31746,
FCR,2016,2016-07-25 12:21:00,0.236,29.2763,1.3599,1.4235,37.903041,8.2081,107.26261,
FCR,2016,2016-07-25 12:21:00,0.233,29.2767,1.3712,1.4126,37.901292,8.17342,106.8101,
FCR,2016,2016-07-25 12:21:00,0.228,29.2767,1.3777,1.4029,37.906766,8.14572,106.44812,
FCR,2016,2016-07-25 12:21:00,0.223,29.2768,1.3813,1.3917,37.902879,8.14826,106.48156,
FCR,2016,2016-07-25 12:21:00,0.221,29.2768,1.3811,1.3725,37.89461,8.16274,106.67079,
FCR,2016,2016-07-25 12:21:00,0.226,29.276,1.376,1.3461,37.891782,8.18411,106.94852,
FCR,2016,2016-07-25 12:21:00,0.232,29.2744,1.3659,1.3075,37.887627,8.19177,107.04562,
FCR,2016,2016-07-25 12:21:00,0.234,29.2726,1.3532,1.2616,37.887051,8.19889,107.13535,
FCR,2016,2016-07-25 12:21:00,0.236,29.2714,1.3414,1.2314,37.895916,8.21192,107.30326,
FCR,2016,2016-07-25 12:21:00,0.242,29.2708,1.3315,1.2307,37.898541,8.22677,107.49619,
FCR,2016,2016-07-25 12:21:00,0.286,29.2707,1.3238,1.2593,37.895627,8.23558,107.61123,
FCR,2016,2016-07-25 12:21:00,0.349,29.2717,1.3174,1.3053,37.904441,8.24553,107.74307,
FCR,2016,2016-07-25 12:21:00,0.378,29.2745,1.3094,1.3455,37.915303,8.23924,107.66618,
FCR,2016,2016-07-25 12:21:00,0.394,29.2777,1.2974,1.3689,37.919081,8.22267,107.45554,
FCR,2016,2016-07-25 12:21:00,0.403,29.2792,1.2776,1.3794,37.934826,8.21104,107.30646,
FCR,2016,2016-07-25 12:21:00,0.403,29.278,1.2427,1.3846,37.960721,8.20166,107.18161,
FCR,2016,2016-07-25 12:21:00,0.396,29.2754,1.1978,1.3844,37.975605,8.19973,107.1515,
FCR,2016,2016-07-25 12:21:00,0.392,29.2733,1.158,1.3722,37.973423,8.20084,107.16205,
FCR,2016,2016-07-25 12:21:00,0.395,29.2722,1.1233,1.3446,37.957602,8.20491,107.21329,
FCR,2016,2016-07-25 12:21:00,0.401,29.2721,1.0841,1.2977,37.945977,8.20508,107.21524,
FCR,2016,2016-07-25 12:21:00,0.398,29.2729,1.0435,1.2408,37.953491,8.20842,107.26041,
FCR,2016,2016-07-25 12:21:00,0.391,29.2742,1.0154,1.1986,37.960095,8.21256,107.31698,
FCR,2016,2016-07-25 12:21:00,0.388,29.2753,1.0057,1.1794,37.951512,8.22152,107.43601,
FCR,2016,2016-07-25 12:21:00,0.391,29.2759,1.0137,1.1735,37.941491,8.2294,107.54015,
FCR,2016,2016-07-25 12:21:00,0.395,29.2767,1.032,1.168,37.937383,8.23398,107.60157,
FCR,2016,2016-07-25 12:21:00,0.4,29.2783,1.047,1.1567,37.938093,8.23999,107.68304,
FCR,2016,2016-07-25 12:21:00,0.402,29.2807,1.0556,1.1446,37.94381,8.237,107.64851,
FCR,2016,2016-07-25 12:21:00,0.401,29.2832,1.0623,1.1353,37.950046,8.22222,107.46003,
FCR,2016,2016-07-25 12:21:00,0.392,29.2851,1.0681,1.13,37.946433,8.20254,107.20629,
FCR,2016,2016-07-25 12:21:00,0.38,29.2861,1.0732,1.1304,37.938024,8.18917,107.0334,
FCR,2016,2016-07-25 12:21:00,0.374,29.2861,1.0803,1.1357,37.934604,8.19459,107.10426,
FCR,2016,2016-07-25 12:21:00,0.376,29.2848,1.09,1.1393,37.929247,8.21694,107.39395,
FCR,2016,2016-07-25 12:21:00,0.381,29.282,1.1037,1.1374,37.920525,8.23146,107.57848,
FCR,2016,2016-07-25 12:21:00,0.382,29.2775,1.1218,1.1342,37.91814,8.23793,107.65458,
FCR,2016,2016-07-25 12:21:00,0.38,29.2714,1.141,1.1288,37.921457,8.23865,107.65258,
FCR,2016,2016-07-25 12:21:00,0.383,29.2643,1.1602,1.121,37.925347,8.24328,107.69983,
FCR,2016,2016-07-25 12:21:00,0.392,29.2567,1.1849,1.1177,37.930846,8.24524,107.71112,
FCR,2016,2016-07-25 12:21:00,0.402,29.2485,1.2146,1.1205,37.927391,8.23381,107.54645,
FCR,2016,2016-07-25 12:21:00,0.406,29.2388,1.2393,1.1265,37.902034,8.22404,107.40071,
FCR,2016,2016-07-25 12:21:00,0.405,29.2261,1.2576,1.1353,37.866054,8.22943,107.44723,
FCR,2016,2016-07-25 12:21:00,0.414,29.2087,1.2759,1.1444,37.839929,8.23978,107.54977,
FCR,2016,2016-07-25 12:21:00,0.44,29.1853,1.2935,1.1519,37.828721,8.25421,107.69428,
FCR,2016,2016-07-25 12:21:00,0.47,29.1551,1.305,1.163,37.823427,8.26872,107.82671,
FCR,2016,2016-07-25 12:21:00,0.5,29.1184,1.3119,1.1864,37.816619,8.26738,107.74033,
FCR,2016,2016-07-25 12:21:00,0.524,29.0785,1.3185,1.2262,37.812498,8.25261,107.47293,
FCR,2016,2016-07-25 12:21:00,0.547,29.0421,1.325,1.2758,37.815979,8.24312,107.28119,
FCR,2016,2016-07-25 12:21:00,0.567,29.0136,1.3306,1.3186,37.805936,8.25779,107.41858,
FCR,2016,2016-07-25 12:21:00,0.585,28.9913,1.336,1.3409,37.761646,8.28987,107.79386,
FCR,2016,2016-07-25 12:21:00,0.603,28.9687,1.343,1.336,37.707386,8.31731,108.10799,
FCR,2016,2016-07-25 12:21:00,0.626,28.9366,1.3542,1.3049,37.666774,8.34459,108.40171,
FCR,2016,2016-07-25 12:21:00,0.651,28.8898,1.3687,1.2634,37.641009,8.36426,108.56836,
FCR,2016,2016-07-25 12:21:00,0.675,28.8312,1.3805,1.2348,37.619208,8.38859,108.77251,
FCR,2016,2016-07-25 12:21:00,0.698,28.7685,1.3872,1.2353,37.573504,8.41644,109.01378,
FCR,2016,2016-07-25 12:21:00,0.721,28.7083,1.3912,1.271,37.49572,8.43276,109.11002,
FCR,2016,2016-07-25 12:21:00,0.744,28.6536,1.3948,1.3215,37.413227,8.43714,109.06203,
FCR,2016,2016-07-25 12:21:00,0.768,28.6049,1.399,1.3591,37.354147,8.44576,109.08015,
FCR,2016,2016-07-25 12:21:00,0.792,28.5607,1.4054,1.3847,37.314751,8.45927,109.16975,
FCR,2016,2016-07-25 12:21:00,0.813,28.5197,1.4179,1.4017,37.278518,8.46503,109.16547,
FCR,2016,2016-07-25 12:21:00,0.834,28.4813,1.4346,1.4066,37.245806,8.45601,108.97549,
FCR,2016,2016-07-25 12:21:00,0.858,28.4456,1.4481,1.4098,37.219918,8.43561,108.64443,
FCR,2016,2016-07-25 12:21:00,0.887,28.4136,1.4585,1.419,37.189939,8.40772,108.22419,
FCR,2016,2016-07-25 12:21:00,0.921,28.3856,1.4711,1.4277,37.151882,8.3662,107.63667,
FCR,2016,2016-07-25 12:21:00,0.953,28.3611,1.4858,1.4335,37.117651,8.29835,106.71766,
FCR,2016,2016-07-25 12:21:00,0.98,28.338,1.4979,1.4402,37.090144,8.22745,105.76289,
FCR,2016,2016-07-25 12:21:00,1.005,28.3144,1.5067,1.4451,37.066035,8.15566,104.79638,
FCR,2016,2016-07-25 12:21:00,1.023,28.2886,1.5138,1.4438,37.048916,8.09354,103.95095,
FCR,2016,2016-07-25 12:21:00,1.047,28.2602,1.5213,1.4358,37.040235,8.03705,103.17376,
FCR,2016,2016-07-25 12:21:00,1.076,28.2305,1.5325,1.4261,37.031664,7.95838,102.11035,
FCR,2016,2016-07-25 12:21:00,1.112,28.2007,1.5503,1.4187,37.016906,7.8491,100.65524,
FCR,2016,2016-07-25 12:21:00,1.147,28.1707,1.5786,1.4106,37.008062,7.74375,99.25166,
FCR,2016,2016-07-25 12:21:00,1.179,28.1402,1.6246,1.4031,37.010794,7.69449,98.56722,
FCR,2016,2016-07-25 12:21:00,1.198,28.1091,1.6822,1.3988,37.015805,7.71049,98.71789,
FCR,2016,2016-07-25 12:21:00,1.211,28.0782,1.7313,1.3965,37.026435,7.77853,99.53475,
FCR,2016,2016-07-25 12:21:00,1.226,28.0481,1.7691,1.4013,37.047523,7.87286,100.68816,
FCR,2016,2016-07-25 12:21:00,1.248,28.0196,1.8088,1.4133,37.08469,7.97109,101.89309,
FCR,2016,2016-07-25 12:21:00,1.276,27.993,1.8523,1.4221,37.139829,8.10122,103.50784,
FCR,2016,2016-07-25 12:21:00,1.299,27.9679,1.893,1.4276,37.195565,8.20878,104.83551,
FCR,2016,2016-07-25 12:21:00,1.324,27.9439,1.9352,1.4371,37.234685,8.29338,105.87095,
FCR,2016,2016-07-25 12:21:00,1.352,27.9198,1.9909,1.4416,37.241557,8.38723,107.02338,
FCR,2016,2016-07-25 12:21:00,1.378,27.894,2.0565,1.4401,37.195961,8.50578,108.48647,
FCR,2016,2016-07-25 12:21:00,1.405,27.8633,2.1153,1.4448,37.077716,8.61938,109.87557,
FCR,2016,2016-07-25 12:21:00,1.437,27.8237,2.1661,1.458,36.881353,8.70363,110.87165,
FCR,2016,2016-07-25 12:21:00,1.469,27.7739,2.2213,1.4867,36.662762,8.75126,111.37988,
FCR,2016,2016-07-25 12:21:00,1.494,27.7187,2.2959,1.5454,36.497969,8.78143,111.65436,
FCR,2016,2016-07-25 12:21:00,1.518,27.6652,2.3866,1.6247,36.393146,8.81621,111.99005,
FCR,2016,2016-07-25 12:21:00,1.548,27.6161,2.4657,1.701,36.340386,8.8536,112.36698,
FCR,2016,2016-07-25 12:21:00,1.581,27.5698,2.5264,1.782,36.337647,8.87878,112.59379,
FCR,2016,2016-07-25 12:21:00,1.612,27.522,2.5855,1.8905,36.352124,8.8819,112.53753,
FCR,2016,2016-07-25 12:21:00,1.639,27.4682,2.6419,2.0108,36.359609,8.87553,112.34913,
FCR,2016,2016-07-25 12:21:00,1.664,27.4055,2.6749,2.1007,36.36009,8.89502,112.47007,
FCR,2016,2016-07-25 12:21:00,1.687,27.3326,2.6771,2.1555,36.363719,8.93435,112.82063,
FCR,2016,2016-07-25 12:21:00,1.713,27.249,2.6514,2.1908,36.361437,8.98557,113.29806,
FCR,2016,2016-07-25 12:21:00,1.738,27.1568,2.608,2.2048,36.330583,9.03306,113.70934,
FCR,2016,2016-07-25 12:21:00,1.763,27.0595,2.5686,2.1977,36.268943,9.07061,113.98333,
FCR,2016,2016-07-25 12:21:00,1.792,26.9611,2.5414,2.1733,36.192154,9.09982,114.1488,
FCR,2016,2016-07-25 12:21:00,1.821,26.8657,2.5198,2.1285,36.133861,9.13881,114.44179,
FCR,2016,2016-07-25 12:21:00,1.848,26.7765,2.5044,2.0767,36.138657,9.1891,114.88727,
FCR,2016,2016-07-25 12:21:00,1.874,26.6952,2.5073,2.0439,36.209824,9.24643,115.43518,
FCR,2016,2016-07-25 12:21:00,1.898,26.6209,2.5369,2.0318,36.3082,9.30005,115.94935,
FCR,2016,2016-07-25 12:21:00,1.926,26.5502,2.5992,2.036,36.413909,9.34968,116.41972,
FCR,2016,2016-07-25 12:21:00,1.955,26.4798,2.7117,2.0691,36.519052,9.39484,116.83354,
FCR,2016,2016-07-25 12:21:00,1.978,26.4081,2.8594,2.1227,36.60355,9.41913,116.98406,
FCR,2016,2016-07-25 12:21:00,1.997,26.3356,2.9888,2.1631,36.659863,9.42876,116.95022,
FCR,2016,2016-07-25 12:21:00,2.025,26.2631,3.0887,2.1862,36.698996,9.40905,116.5528,
FCR,2016,2016-07-25 12:21:00,2.061,26.1918,3.187,2.2084,36.741405,9.38052,116.04946,
FCR,2016,2016-07-25 12:21:00,2.095,26.122,3.2877,2.2276,36.794389,9.35722,115.61478,
FCR,2016,2016-07-25 12:21:00,2.123,26.0537,3.3731,2.2433,36.839999,9.35693,115.46796,
FCR,2016,2016-07-25 12:21:00,2.148,25.9863,3.4455,2.271,36.870347,9.35413,115.29219,
FCR,2016,2016-07-25 12:21:00,2.172,25.9194,3.5265,2.3205,36.905553,9.37458,115.40382,
FCR,2016,2016-07-25 12:21:00,2.2,25.853,3.6119,2.3786,36.981064,9.40069,115.58555,
FCR,2016,2016-07-25 12:21:00,2.224,25.7878,3.6729,2.4265,37.102981,9.42958,115.80318,
FCR,2016,2016-07-25 12:21:00,2.249,25.7254,3.7027,2.4631,37.203573,9.50323,116.57491,
FCR,2016,2016-07-25 12:21:00,2.276,25.6671,3.7103,2.4892,37.191382,9.64179,118.14889,
FCR,2016,2016-07-25 12:21:00,2.307,25.6126,3.7044,2.5026,37.035087,9.8189,120.19949,
FCR,2016,2016-07-25 12:21:00,2.343,25.5584,3.7006,2.5159,36.773199,10.0524,122.93602,
FCR,2016,2016-07-25 12:21:00,2.37,25.4979,3.7081,2.5384,36.48423,10.3343,126.24358,
FCR,2016,2016-07-25 12:21:00,2.393,25.4251,3.7288,2.5704,36.259517,10.63133,129.69911,
FCR,2016,2016-07-25 12:21:00,2.417,25.3368,3.766,2.6204,36.157409,10.82106,131.80032,
FCR,2016,2016-07-25 12:21:00,2.443,25.2321,3.8155,2.6845,36.180746,10.83033,131.66003,
FCR,2016,2016-07-25 12:21:00,2.471,25.1127,3.8658,2.7388,36.307685,10.646,129.13544,
FCR,2016,2016-07-25 12:21:00,2.503,24.9839,3.9179,2.7794,36.503918,10.26497,124.21865,
FCR,2016,2016-07-25 12:21:00,2.533,24.8515,3.9856,2.8262,36.68946,9.60389,115.93534,
FCR,2016,2016-07-25 12:21:00,2.562,24.7178,4.0653,2.8814,36.787491,8.70761,104.85634,
FCR,2016,2016-07-25 12:21:00,2.59,24.5804,4.1335,2.9311,36.794078,7.79338,93.6088,
FCR,2016,2016-07-25 12:21:00,2.613,24.4346,4.1866,2.9795,36.74706,7.02782,84.18534,
FCR,2016,2016-07-25 12:21:00,2.634,24.2772,4.2409,3.0371,36.706065,6.4813,77.41165,
FCR,2016,2016-07-25 12:21:00,2.654,24.1113,4.3,3.0964,36.716289,6.081,72.40635,
FCR,2016,2016-07-25 12:21:00,2.675,23.9451,4.3549,3.1446,36.790477,5.6686,67.28658,
FCR,2016,2016-07-25 12:21:00,2.703,23.7871,4.41,3.1821,36.964446,5.13326,60.75204,
FCR,2016,2016-07-25 12:21:00,2.736,23.6425,4.4806,3.2141,37.208403,4.52239,53.37742,
FCR,2016,2016-07-25 12:21:00,2.77,23.5126,4.566,3.2447,37.384916,3.97304,46.77905,
FCR,2016,2016-07-25 12:21:00,2.797,23.3947,4.655,3.2821,37.444821,3.56517,41.88354,
FCR,2016,2016-07-25 12:21:00,2.82,23.2859,4.7555,3.3327,37.458215,3.32812,39.01848,
FCR,2016,2016-07-25 12:21:00,2.836,23.1848,4.8932,3.4078,37.494825,3.24873,38.0151,
FCR,2016,2016-07-25 12:21:00,2.858,23.0914,5.1043,3.5399,37.602496,3.29721,38.51418,
FCR,2016,2016-07-25 12:21:00,2.88,23.0051,5.3697,3.7128,37.781871,3.38466,39.47108,
FCR,2016,2016-07-25 12:21:00,2.902,22.9248,5.6059,3.8502,37.984546,3.36584,39.19186,
FCR,2016,2016-07-25 12:21:00,2.923,22.8496,5.7962,3.9327,38.162317,3.14915,36.61631,
FCR,2016,2016-07-25 12:21:00,2.952,22.7787,5.9904,3.9879,38.274371,2.76424,32.09755,
FCR,2016,2016-07-25 12:21:00,2.986,22.7105,6.1917,4.0305,38.296452,2.31952,26.89867,
FCR,2016,2016-07-25 12:21:00,3.013,22.6428,6.355,4.0731,38.216402,1.92163,22.25571,
FCR,2016,2016-07-25 12:21:00,3.036,22.5738,6.4762,4.1317,38.058984,1.64209,18.99313,
FCR,2016,2016-07-25 12:21:00,3.055,22.5025,6.5892,4.2172,37.932583,1.49174,17.23059,
FCR,2016,2016-07-25 12:21:00,3.077,22.4297,6.6907,4.3261,37.953854,1.44406,16.65663,
FCR,2016,2016-07-25 12:21:00,3.098,22.3573,6.7392,4.4554,38.134482,1.47175,16.95261,
FCR,2016,2016-07-25 12:21:00,3.116,22.2876,6.7144,4.6259,38.384298,1.55686,17.90893,
FCR,2016,2016-07-25 12:21:00,3.138,22.2215,6.6118,4.8797,38.621555,1.64986,18.95479,
FCR,2016,2016-07-25 12:21:00,3.162,22.1586,6.4497,5.1973,38.82331,1.68925,19.38386,
FCR,2016,2016-07-25 12:21:00,3.186,22.0973,6.2748,5.4873,38.983211,1.65776,19.00008,
FCR,2016,2016-07-25 12:21:00,3.21,22.0369,6.086,5.7332,39.091767,1.56934,17.96588,
FCR,2016,2016-07-25 12:21:00,3.238,21.9776,5.8324,6.0005,39.137823,1.45916,16.68546,
FCR,2016,2016-07-25 12:21:00,3.268,21.9204,5.4446,6.3685,39.089548,1.3522,15.44535,
FCR,2016,2016-07-25 12:21:00,3.295,21.865,4.9629,6.8118,38.954117,1.26404,14.4229,
FCR,2016,2016-07-25 12:21:00,3.322,21.81,4.5478,7.1808,38.829746,1.19158,13.58171,
FCR,2016,2016-07-25 12:21:00,3.347,21.7547,4.2311,7.4411,38.799556,1.12796,12.84285,
FCR,2016,2016-07-25 12:21:00,3.371,21.6997,3.9284,7.6735,38.861508,1.07132,12.18494,
FCR,2016,2016-07-25 12:21:00,3.394,21.6469,3.6365,7.8864,38.963953,0.99438,11.29833,
FCR,2016,2016-07-25 12:21:00,3.42,21.5979,3.4275,8.0196,39.058019,0.90503,10.27336,
FCR,2016,2016-07-25 12:21:00,3.45,21.5527,3.32,8.0538,39.14473,0.80158,9.0911,
FCR,2016,2016-07-25 12:21:00,3.481,21.5093,3.2879,8.0026,39.26926,0.67906,7.69501,
FCR,2016,2016-07-25 12:21:00,3.508,21.4641,3.2999,7.8892,39.458802,0.53996,6.1134,
FCR,2016,2016-07-25 12:21:00,3.53,21.4132,3.3072,7.7541,39.719788,0.40951,4.63183,
FCR,2016,2016-07-25 12:21:00,3.547,21.354,3.2839,7.6026,40.121812,0.30539,3.4502,
FCR,2016,2016-07-25 12:21:00,3.566,21.2865,3.2246,7.3943,40.810174,0.236,2.66282,
FCR,2016,2016-07-25 12:21:00,3.589,21.212,3.1424,7.1411,41.962421,0.19094,2.15123,
FCR,2016,2016-07-25 12:21:00,3.617,21.1311,3.0723,6.9265,43.865767,0.17219,1.93694,
FCR,2016,2016-07-25 12:21:00,3.651,21.0436,3.0276,6.7712,46.983659,0.16352,1.83626,
FCR,2016,2016-07-25 12:21:00,3.689,20.9505,2.9978,6.628,51.818687,0.15656,1.75496,
FCR,2016,2016-07-25 12:21:00,3.725,20.8547,2.9742,6.4564,57.770444,0.15347,1.71715,
FCR,2016,2016-07-25 12:21:00,3.75,20.7605,2.9559,6.2691,63.33425,0.1541,1.72107,
FCR,2016,2016-07-25 12:21:00,3.767,20.6713,2.9468,6.1225,68.247997,0.15252,1.7004,
FCR,2016,2016-07-25 12:21:00,3.789,20.5892,2.9468,6.0325,73.131334,0.15039,1.67396,
FCR,2016,2016-07-25 12:21:00,3.816,20.5154,2.9549,5.982,77.938907,0.15301,1.70073,
FCR,2016,2016-07-25 12:21:00,3.85,20.4513,2.9703,5.954,82.000231,0.15069,1.67278,
FCR,2016,2016-07-25 12:21:00,3.883,20.3977,2.9884,5.9354,85.118565,0.14373,1.5939,
FCR,2016,2016-07-25 12:21:00,3.91,20.3528,3.0102,5.9258,87.866247,0.13657,1.51318,
FCR,2016,2016-07-25 12:21:00,3.931,20.3105,3.0437,5.926,90.586082,0.12569,1.39141,
FCR,2016,2016-08-01 12:00:00,0.1,27.4762,0.0087,31.6799,37.290212,7.94716,100.61209,
FCR,2016,2016-08-01 12:00:00,0.079,27.4745,0.1141,27.4347,37.298003,7.98377,101.07256,
FCR,2016,2016-08-01 12:00:00,0.092,27.4746,0.2621,22.0546,37.292418,8.00915,101.39406,
FCR,2016,2016-08-01 12:00:00,0.118,27.4759,0.4469,15.926,37.277983,8.04438,101.84236,
FCR,2016,2016-08-01 12:00:00,0.142,27.478,0.6258,11.033,37.262876,8.07221,102.19847,
FCR,2016,2016-08-01 12:00:00,0.149,27.4806,0.7986,7.8769,37.247079,8.09201,102.45391,
FCR,2016,2016-08-01 12:00:00,0.154,27.484,1.0095,5.6148,37.226377,8.10916,102.67735,
FCR,2016,2016-08-01 12:00:00,0.16,27.4885,1.2436,3.8863,37.20327,8.12052,102.82931,
FCR,2016,2016-08-01 12:00:00,0.179,27.4945,1.4205,2.7223,37.187635,8.13671,103.04539,
FCR,2016,2016-08-01 12:00:00,0.215,27.5024,1.5147,2.0632,37.17931,8.16514,103.41994,
FCR,2016,2016-08-01 12:00:00,0.275,27.5114,1.5533,1.7298,37.164048,8.1887,103.73504,
FCR,2016,2016-08-01 12:00:00,0.333,27.5204,1.5618,1.5885,37.143793,8.20225,103.92332,
FCR,2016,2016-08-01 12:00:00,0.371,27.5284,1.5663,1.5308,37.131187,8.21099,104.0489,
FCR,2016,2016-08-01 12:00:00,0.411,27.535,1.5809,1.509,37.128883,8.21636,104.12907,
FCR,2016,2016-08-01 12:00:00,0.441,27.5398,1.6134,1.5153,37.130251,8.21512,104.12232,
FCR,2016,2016-08-01 12:00:00,0.45,27.5414,1.6725,1.5442,37.129644,8.20861,104.04279,
FCR,2016,2016-08-01 12:00:00,0.453,27.5386,1.7457,1.5865,37.126899,8.18369,103.7218,
FCR,2016,2016-08-01 12:00:00,0.46,27.5323,1.8019,1.6249,37.127299,8.15323,103.32408,
FCR,2016,2016-08-01 12:00:00,0.498,27.5254,1.8316,1.6465,37.142979,8.10707,102.72645,
FCR,2016,2016-08-01 12:00:00,0.543,27.5202,1.8412,1.6549,37.172107,8.03921,101.85719,
FCR,2016,2016-08-01 12:00:00,0.585,27.5171,1.8399,1.6582,37.200399,7.93463,100.52659,
FCR,2016,2016-08-01 12:00:00,0.627,27.5155,1.8453,1.6548,37.21936,7.85781,99.55056,
FCR,2016,2016-08-01 12:00:00,0.638,27.5146,1.8698,1.6472,37.232042,7.78172,98.58503,
FCR,2016,2016-08-01 12:00:00,0.646,27.514,1.9211,1.6438,37.247842,7.73531,97.99595,
FCR,2016,2016-08-01 12:00:00,0.645,27.5136,1.9893,1.6414,37.266961,7.68425,97.3484,
FCR,2016,2016-08-01 12:00:00,0.641,27.5134,2.0484,1.637,37.282469,7.64243,96.81827,
FCR,2016,2016-08-01 12:00:00,0.642,27.5138,2.0937,1.6351,37.292488,7.71813,97.77801,
FCR,2016,2016-08-01 12:00:00,0.641,27.515,2.1396,1.6342,37.297685,7.8404,99.32905,
FCR,2016,2016-08-01 12:00:00,0.597,27.5165,2.1861,1.6328,37.293431,7.89936,100.07871,
FCR,2016,2016-08-01 12:00:00,0.523,27.518,2.2186,1.6306,37.286612,7.85182,99.47914,
FCR,2016,2016-08-01 12:00:00,0.457,27.519,2.2328,1.6282,37.287436,7.7295,97.93106,
FCR,2016,2016-08-01 12:00:00,0.435,27.5194,2.2317,1.6317,37.29011,7.56579,95.85764,
FCR,2016,2016-08-01 12:00:00,0.452,27.5192,2.2131,1.6376,37.293342,7.39954,93.75093,
FCR,2016,2016-08-01 12:00:00,0.461,27.5186,2.1809,1.6405,37.304008,7.24399,91.77911,
FCR,2016,2016-08-01 12:00:00,0.468,27.5176,2.1452,1.6434,37.314928,7.10492,90.01553,
FCR,2016,2016-08-01 12:00:00,0.468,27.5163,2.1057,1.6461,37.320996,6.99557,88.62811,
FCR,2016,2016-08-01 12:00:00,0.462,27.515,2.052,1.6481,37.333853,6.90624,87.49439,
FCR,2016,2016-08-01 12:00:00,0.457,27.5136,1.9908,1.6511,37.326858,6.83365,86.57253,
FCR,2016,2016-08-01 12:00:00,0.463,27.5123,1.9474,1.6512,37.280099,6.76878,85.7488,
FCR,2016,2016-08-01 12:00:00,0.469,27.5112,1.9308,1.6463,37.235239,6.71042,85.00778,
FCR,2016,2016-08-01 12:00:00,0.473,27.5103,1.9372,1.6418,37.220409,6.67396,84.54453,
FCR,2016,2016-08-01 12:00:00,0.473,27.5095,1.96,1.6332,37.235665,6.64752,84.20844,
FCR,2016,2016-08-01 12:00:00,0.471,27.5088,1.9867,1.6147,37.263021,6.62284,83.89473,
