Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL
CCR,2014,2014-07-10 12:00:00,8.903,10.5284,2.1067,13.34255
CCR,2014,2014-07-10 12:00:00,8.918,10.52,2.1107,13.30932
CCR,2014,2014-07-10 12:00:00,8.939,10.5089,2.0988,13.26042
CCR,2014,2014-07-10 12:00:00,8.966,10.4955,2.0988,13.20571
CCR,2014,2014-07-10 12:00:00,8.992,10.4814,2.1067,13.15435
CCR,2014,2014-07-10 12:00:00,9.012,10.4679,2.0908,13.09879
CCR,2014,2014-07-10 12:00:00,9.026,10.4556,2.0908,13.04894
CCR,2014,2014-07-10 12:00:00,9.04,10.4448,2.1027,13.01989
CCR,2014,2014-07-10 12:00:00,9.056,10.4354,2.0829,12.9961
CCR,2014,2014-07-10 12:00:00,9.076,10.4276,2.1622,12.98522
CCR,2014,2014-07-10 12:00:00,9.098,10.4215,2.1464,12.98811
CCR,2014,2014-07-10 12:00:00,9.117,10.4167,2.1702,12.97959
CCR,2014,2014-07-10 12:00:00,9.136,10.4118,2.1543,12.98532
CCR,2014,2014-07-10 12:00:00,9.161,10.4056,2.0829,12.98412
CCR,2014,2014-07-10 12:00:00,9.189,10.3978,2.0948,13.00342
CCR,2014,2014-07-10 12:00:00,9.213,10.3896,2.1107,13.02673
CCR,2014,2014-07-10 12:00:00,9.23,10.3822,2.0948,13.06713
CCR,2014,2014-07-10 12:00:00,9.239,10.376,1.9877,13.08289
CCR,2014,2014-07-10 12:00:00,9.247,10.3714,1.9758,13.14808
CCR,2014,2014-07-10 12:00:00,9.259,10.3684,1.9559,13.2067
CCR,2014,2014-07-10 12:00:00,9.278,10.3667,1.9678,13.26602
CCR,2014,2014-07-10 12:00:00,9.297,10.366,1.9837,13.34641
CCR,2014,2014-07-10 12:00:00,9.316,10.3649,1.9639,13.38568
CCR,2014,2014-07-10 12:00:00,9.333,10.3622,1.9678,13.44405
CCR,2014,2014-07-10 12:00:00,9.354,10.3579,1.9916,13.48534
CCR,2014,2014-07-10 12:00:00,9.377,10.3526,1.9797,13.51851
CCR,2014,2014-07-10 12:00:00,9.401,10.3469,1.8369,13.5257
CCR,2014,2014-07-10 12:00:00,9.42,10.3416,1.8448,13.52387
CCR,2014,2014-07-10 12:00:00,9.436,10.3369,1.8528,13.51707
CCR,2014,2014-07-10 12:00:00,9.451,10.333,1.8329,13.51638
CCR,2014,2014-07-10 12:00:00,9.471,10.3295,1.8409,13.51261
CCR,2014,2014-07-10 12:00:00,9.495,10.3263,1.8528,13.50355
CCR,2014,2014-07-10 12:00:00,9.516,10.3231,1.8567,13.49003
CCR,2014,2014-07-10 12:00:00,9.533,10.32,1.8329,13.48022
CCR,2014,2014-07-10 12:00:00,9.55,10.3169,1.7814,13.48185
CCR,2014,2014-07-10 12:00:00,9.568,10.3139,1.7933,13.47639
CCR,2014,2014-07-10 12:00:00,9.584,10.311,1.7734,13.47322
CCR,2014,2014-07-10 12:00:00,9.599,10.3082,1.7853,13.45385
CCR,2014,2014-07-10 12:00:00,9.615,10.3056,1.8012,13.44634
CCR,2014,2014-07-10 12:00:00,9.631,10.3032,1.7695,13.41378
CCR,2014,2014-07-10 12:00:00,9.646,10.3009,1.7853,13.39071
CCR,2014,2014-07-10 12:00:00,9.663,10.2983,1.7933,13.34203
CCR,2014,2014-07-10 12:00:00,9.678,10.2951,1.7734,13.30259
CCR,2014,2014-07-10 12:00:00,9.695,10.2914,1.8488,13.25727
CCR,2014,2014-07-10 12:00:00,9.71,10.2874,1.8329,13.20794
CCR,2014,2014-07-10 12:00:00,9.723,10.2837,1.8528,13.18301
CCR,2014,2014-07-10 12:00:00,9.741,10.28,1.8329,13.15856
CCR,2014,2014-07-10 12:00:00,9.763,10.2762,1.9678,13.13292
CCR,2014,2014-07-10 12:00:00,9.787,10.2723,1.9758,13.12127
CCR,2014,2014-07-10 12:00:00,9.809,10.2686,1.9758,13.10359
CCR,2014,2014-07-10 12:00:00,9.826,10.2654,1.9639,13.0868
CCR,2014,2014-07-10 12:00:00,9.84,10.2622,1.7893,13.06862
CCR,2014,2014-07-10 12:00:00,9.852,10.2589,1.7774,13.05962
CCR,2014,2014-07-10 12:00:00,9.87,10.2555,1.7853,13.04659
CCR,2014,2014-07-10 12:00:00,9.889,10.2521,1.7734,13.02458
CCR,2014,2014-07-10 12:00:00,9.906,10.2488,1.7853,13.01555
CCR,2014,2014-07-10 12:00:00,9.926,10.2459,1.9202,12.99835
CCR,2014,2014-07-10 12:00:00,9.945,10.2432,1.9123,12.96396
CCR,2014,2014-07-10 12:00:00,9.961,10.2408,1.9044,12.92373
CCR,2014,2014-07-10 12:00:00,9.978,10.2387,1.9044,12.89051
CCR,2014,2014-07-10 12:00:00,10.003,10.2366,1.7179,12.84321
CCR,2014,2014-07-10 12:00:00,10.025,10.2342,1.7258,12.80567
CCR,2014,2014-07-10 12:00:00,10.041,10.2318,1.7457,12.77293
CCR,2014,2014-07-10 12:00:00,10.057,10.2294,1.7139,12.73254
CCR,2014,2014-07-10 12:00:00,10.073,10.2271,1.8528,12.70647
CCR,2014,2014-07-10 12:00:00,10.085,10.2251,1.8567,12.70243
CCR,2014,2014-07-10 12:00:00,10.1,10.2233,1.8409,12.69906
CCR,2014,2014-07-10 12:00:00,10.117,10.2217,1.8329,12.72385
CCR,2014,2014-07-10 12:00:00,10.136,10.2201,1.9837,12.74623
CCR,2014,2014-07-10 12:00:00,10.154,10.2186,1.9718,12.7975
CCR,2014,2014-07-10 12:00:00,10.176,10.2172,1.9758,12.86213
CCR,2014,2014-07-10 12:00:00,10.202,10.2156,1.9599,12.93746
CCR,2014,2014-07-10 12:00:00,10.23,10.2139,1.9797,13.0073
CCR,2014,2014-07-10 12:00:00,10.253,10.2119,2.0273,13.07978
CCR,2014,2014-07-10 12:00:00,10.274,10.2097,2.0154,13.12338
CCR,2014,2014-07-10 12:00:00,10.295,10.2074,2.0432,13.16141
CCR,2014,2014-07-10 12:00:00,10.317,10.2049,2.0392,13.19138
CCR,2014,2014-07-10 12:00:00,10.342,10.2024,2.0392,13.19639
CCR,2014,2014-07-10 12:00:00,10.364,10.1998,2.0313,13.20241
CCR,2014,2014-07-10 12:00:00,10.385,10.1971,2.0591,13.19898
CCR,2014,2014-07-10 12:00:00,10.405,10.1943,2.0313,13.17842
CCR,2014,2014-07-10 12:00:00,10.427,10.1912,2.1067,13.16459
CCR,2014,2014-07-10 12:00:00,10.452,10.188,2.0948,13.14243
CCR,2014,2014-07-10 12:00:00,10.479,10.1846,2.0908,13.11756
CCR,2014,2014-07-10 12:00:00,10.505,10.1812,2.075,13.10306
CCR,2014,2014-07-10 12:00:00,10.529,10.178,2.3685,13.09813
CCR,2014,2014-07-10 12:00:00,10.548,10.1749,2.3527,13.08216
CCR,2014,2014-07-10 12:00:00,10.561,10.172,2.3447,13.07514
CCR,2014,2014-07-10 12:00:00,10.579,10.169,2.3646,13.06869
CCR,2014,2014-07-10 12:00:00,10.599,10.1659,2.3447,13.06487
CCR,2014,2014-07-10 12:00:00,10.625,10.1626,2.3447,13.05648
CCR,2014,2014-07-10 12:00:00,10.653,10.1591,2.3566,13.06232
CCR,2014,2014-07-10 12:00:00,10.686,10.1553,2.3487,13.06809
CCR,2014,2014-07-10 12:00:00,10.72,10.1514,2.3685,13.08626
CCR,2014,2014-07-10 12:00:00,10.751,10.1475,2.0829,13.11102
CCR,2014,2014-07-10 12:00:00,10.779,10.1436,2.1027,13.12861
CCR,2014,2014-07-10 12:00:00,10.809,10.1399,2.1027,13.15768
CCR,2014,2014-07-10 12:00:00,10.838,10.1365,2.0869,13.17242
CCR,2014,2014-07-10 12:00:00,10.857,10.1334,2.1027,13.18519
CCR,2014,2014-07-10 12:00:00,10.871,10.1307,2.1146,13.18295
CCR,2014,2014-07-10 12:00:00,10.885,10.1283,2.0988,13.18315
CCR,2014,2014-07-10 12:00:00,10.905,10.1262,2.1067,13.17086
CCR,2014,2014-07-10 12:00:00,10.937,10.1244,1.9837,13.16479
CCR,2014,2014-07-10 12:00:00,10.972,10.1231,1.9758,13.16654
CCR,2014,2014-07-10 12:00:00,10.989,10.1224,1.9758,13.17703
CCR,2014,2014-07-10 12:00:00,10.991,10.1224,1.9559,13.17541
CCR,2014,2014-07-10 12:00:00,10.99,10.123,1.9797,13.1948
CCR,2014,2014-07-10 12:00:00,10.992,10.1235,1.9044,13.21834
CCR,2014,2014-07-10 12:00:00,11.004,10.123,1.9004,13.22961
CCR,2014,2014-07-10 12:00:00,11.029,10.1215,1.9282,13.26096
CCR,2014,2014-07-10 12:00:00,11.056,10.1191,1.8925,13.26888
CCR,2014,2014-07-10 12:00:00,11.082,10.1165,1.7615,13.30504
CCR,2014,2014-07-10 12:00:00,11.104,10.1138,1.7734,13.33345
CCR,2014,2014-07-10 12:00:00,11.123,10.1115,1.7853,13.34335
CCR,2014,2014-07-10 12:00:00,11.153,10.1094,1.7615,13.35852
CCR,2014,2014-07-10 12:00:00,11.179,10.1078,1.9202,13.3582
CCR,2014,2014-07-10 12:00:00,11.196,10.1065,1.9321,13.36972
CCR,2014,2014-07-10 12:00:00,11.209,10.1054,1.8964,13.37722
CCR,2014,2014-07-10 12:00:00,11.219,10.1045,1.9044,13.3845
CCR,2014,2014-07-10 12:00:00,11.229,10.1036,1.8448,13.38951
CCR,2014,2014-07-10 12:00:00,11.24,10.1025,1.8488,13.39746
CCR,2014,2014-07-10 12:00:00,11.256,10.1011,1.825,13.40601
CCR,2014,2014-07-10 12:00:00,11.278,10.0995,1.8409,13.41306
CCR,2014,2014-07-10 12:00:00,11.307,10.0978,1.8647,13.42082
CCR,2014,2014-07-10 12:00:00,11.334,10.0958,1.829,13.43648
CCR,2014,2014-07-10 12:00:00,11.352,10.0938,1.8448,13.45037
CCR,2014,2014-07-10 12:00:00,11.366,10.0918,1.8448,13.4634
CCR,2014,2014-07-10 12:00:00,11.382,10.0899,1.8329,13.47763
CCR,2014,2014-07-10 12:00:00,11.399,10.0881,1.7179,13.48136
CCR,2014,2014-07-10 12:00:00,11.422,10.0864,1.7338,13.4911
CCR,2014,2014-07-10 12:00:00,11.444,10.0847,1.7258,13.49548
CCR,2014,2014-07-10 12:00:00,11.461,10.0832,1.71,13.50611
CCR,2014,2014-07-10 12:00:00,11.476,10.0817,1.7814,13.51145
CCR,2014,2014-07-10 12:00:00,11.494,10.0802,1.7853,13.51455
CCR,2014,2014-07-10 12:00:00,11.516,10.0786,1.7655,13.52695
CCR,2014,2014-07-10 12:00:00,11.538,10.0768,1.7734,13.52666
CCR,2014,2014-07-10 12:00:00,11.561,10.075,1.9877,13.53844
CCR,2014,2014-07-10 12:00:00,11.586,10.0732,1.9718,13.5404
CCR,2014,2014-07-10 12:00:00,11.611,10.0714,1.9599,13.53943
CCR,2014,2014-07-10 12:00:00,11.635,10.0698,1.9758,13.53564
CCR,2014,2014-07-10 12:00:00,11.654,10.0682,1.9797,13.54279
CCR,2014,2014-07-10 12:00:00,11.672,10.0668,2.1622,13.55153
CCR,2014,2014-07-10 12:00:00,11.688,10.0655,2.1622,13.54789
CCR,2014,2014-07-10 12:00:00,11.709,10.0641,2.1702,13.5507
CCR,2014,2014-07-10 12:00:00,11.733,10.0628,2.1503,13.55156
CCR,2014,2014-07-10 12:00:00,11.755,10.0615,2.1027,13.54418
CCR,2014,2014-07-10 12:00:00,11.777,10.0602,2.1067,13.5513
CCR,2014,2014-07-10 12:00:00,11.799,10.0589,2.067,13.54809
CCR,2014,2014-07-10 12:00:00,11.818,10.0576,2.0908,13.54551
CCR,2014,2014-07-10 12:00:00,11.83,10.0565,2.1226,13.54641
CCR,2014,2014-07-10 12:00:00,11.843,10.0554,2.1226,13.56222
CCR,2014,2014-07-10 12:00:00,11.862,10.0545,2.0948,13.572
CCR,2014,2014-07-10 12:00:00,11.88,10.0536,2.0829,13.57395
CCR,2014,2014-07-10 12:00:00,11.897,10.0529,2.0392,13.58856
CCR,2014,2014-07-10 12:00:00,11.915,10.0522,2.0353,13.59146
CCR,2014,2014-07-10 12:00:00,11.933,10.0516,2.0234,13.59188
CCR,2014,2014-07-10 12:00:00,11.953,10.051,2.0432,13.6161
CCR,2014,2014-07-10 12:00:00,11.976,10.0505,2.0313,13.6116
CCR,2014,2014-07-10 12:00:00,12.001,10.05,1.9083,13.60859
CCR,2014,2014-07-10 12:00:00,12.034,10.0493,1.9123,13.5975
CCR,2014,2014-07-10 12:00:00,12.067,10.0484,1.9242,13.59738
CCR,2014,2014-07-10 12:00:00,12.093,10.0474,1.9123,13.59259
CCR,2014,2014-07-10 12:00:00,12.11,10.0462,2.1583,13.58847
CCR,2014,2014-07-10 12:00:00,12.123,10.045,2.1662,13.58594
CCR,2014,2014-07-10 12:00:00,12.135,10.0438,2.1583,13.57526
CCR,2014,2014-07-10 12:00:00,12.151,10.0426,2.1503,13.58434
CCR,2014,2014-07-10 12:00:00,12.166,10.0415,2.1741,13.58447
CCR,2014,2014-07-10 12:00:00,12.178,10.0406,2.1622,13.57797
CCR,2014,2014-07-10 12:00:00,12.185,10.0397,2.1503,13.58293
CCR,2014,2014-07-10 12:00:00,12.192,10.0389,2.1702,13.58656
CCR,2014,2014-07-10 12:00:00,12.204,10.0381,1.8409,13.5808
CCR,2014,2014-07-10 12:00:00,12.217,10.0371,1.8409,13.57301
CCR,2014,2014-07-10 12:00:00,12.226,10.036,1.8171,13.5757
CCR,2014,2014-07-10 12:00:00,12.24,10.0349,1.8448,13.57609
CCR,2014,2014-07-10 12:00:00,12.262,10.0339,1.8409,13.57356
CCR,2014,2014-07-10 12:00:00,12.288,10.0331,1.9718,13.56693
CCR,2014,2014-07-10 12:00:00,12.304,10.0325,1.9758,13.56006
CCR,2014,2014-07-10 12:00:00,12.313,10.032,1.9837,13.56658
CCR,2014,2014-07-10 12:00:00,12.328,10.0316,1.9599,13.55795
CCR,2014,2014-07-10 12:00:00,12.349,10.0309,2.2813,13.56452
CCR,2014,2014-07-10 12:00:00,12.37,10.03,2.2932,13.57026
CCR,2014,2014-07-10 12:00:00,12.384,10.0288,2.2813,13.56681
CCR,2014,2014-07-10 12:00:00,12.393,10.0276,2.2813,13.58825
CCR,2014,2014-07-10 12:00:00,12.408,10.0264,2.555,13.58465
CCR,2014,2014-07-10 12:00:00,12.436,10.0253,2.5471,13.59285
CCR,2014,2014-07-10 12:00:00,12.466,10.0245,2.5391,13.59788
CCR,2014,2014-07-10 12:00:00,12.494,10.0238,2.5431,13.59528
CCR,2014,2014-07-10 12:00:00,12.515,10.0232,2.4082,13.58849
CCR,2014,2014-07-10 12:00:00,12.525,10.0227,2.3963,13.57812
CCR,2014,2014-07-10 12:00:00,12.538,10.022,2.4122,13.56317
CCR,2014,2014-07-10 12:00:00,12.551,10.0213,2.4161,13.55032
CCR,2014,2014-07-10 12:00:00,12.572,10.0202,2.4122,13.54367
CCR,2014,2014-07-10 12:00:00,12.598,10.0189,2.4757,13.49913
CCR,2014,2014-07-10 12:00:00,12.62,10.0171,2.4995,13.46913
CCR,2014,2014-07-10 12:00:00,12.639,10.015,2.4796,13.43693
CCR,2014,2014-07-10 12:00:00,12.685,10.0126,2.4717,13.4056
CCR,2014,2014-07-10 12:00:00,12.766,10.0102,2.3566,13.37371
CCR,2014,2014-07-10 12:00:00,12.818,10.0083,2.3447,13.35255
CCR,2014,2014-07-10 12:00:00,12.835,10.0071,2.3487,13.33253
CCR,2014,2014-07-10 12:00:00,12.841,10.0063,2.3646,13.31651
CCR,2014,2014-07-10 12:00:00,12.853,10.0055,2.1741,13.29915
CCR,2014,2014-07-10 12:00:00,12.869,10.0041,2.1464,13.27919
CCR,2014,2014-07-10 12:00:00,12.892,10.0018,2.1424,13.26345
CCR,2014,2014-07-10 12:00:00,12.92,9.9993,2.1662,13.24173
CCR,2014,2014-07-10 12:00:00,12.945,9.9968,2.2971,13.2315
CCR,2014,2014-07-10 12:00:00,12.968,9.9946,2.2733,13.21633
CCR,2014,2014-07-10 12:00:00,12.987,9.9926,2.2892,13.20268
CCR,2014,2014-07-10 12:00:00,13.003,9.9907,2.2971,13.18837
CCR,2014,2014-07-10 12:00:00,13.021,9.9888,2.2932,13.17775
CCR,2014,2014-07-10 12:00:00,13.041,9.987,2.1503,13.18299
CCR,2014,2014-07-10 12:00:00,13.059,9.9856,2.1741,13.17168
CCR,2014,2014-07-10 12:00:00,13.074,9.9845,2.1622,13.17669
CCR,2014,2014-07-10 12:00:00,13.089,9.9836,2.1543,13.17234
CCR,2014,2014-07-10 12:00:00,13.102,9.9826,2.1622,13.1582
CCR,2014,2014-07-10 12:00:00,13.121,9.9813,2.1662,13.14634
CCR,2014,2014-07-10 12:00:00,13.139,9.9799,2.1543,13.15656
CCR,2014,2014-07-10 12:00:00,13.154,9.9784,2.1583,13.14371
CCR,2014,2014-07-10 12:00:00,13.171,9.9768,2.1741,13.12632
CCR,2014,2014-07-10 12:00:00,13.193,9.9753,2.1464,13.13675
CCR,2014,2014-07-10 12:00:00,13.224,9.974,2.1503,13.12314
CCR,2014,2014-07-10 12:00:00,13.254,9.9732,2.1702,13.12948
CCR,2014,2014-07-10 12:00:00,13.27,9.9728,2.2932,13.12805
CCR,2014,2014-07-10 12:00:00,13.266,9.9727,2.2773,13.12486
CCR,2014,2014-07-10 12:00:00,13.264,9.9728,2.2892,13.12212
CCR,2014,2014-07-10 12:00:00,13.28,9.9729,2.2852,13.11228
CCR,2014,2014-07-10 12:00:00,13.318,9.9728,2.2892,13.11094
CCR,2014,2014-07-10 12:00:00,13.356,9.9727,2.3606,13.10644
CCR,2014,2014-07-10 12:00:00,13.374,9.9726,2.3646,13.09404
CCR,2014,2014-07-10 12:00:00,13.375,9.9725,2.3447,13.07882
CCR,2014,2014-07-10 12:00:00,13.38,9.9723,2.3368,13.06118
CCR,2014,2014-07-10 12:00:00,13.411,9.9716,2.5471,13.05511
CCR,2014,2014-07-10 12:00:00,13.457,9.9705,2.5471,13.04425
CCR,2014,2014-07-10 12:00:00,13.493,9.9692,2.5352,13.04531
CCR,2014,2014-07-10 12:00:00,13.509,9.968,2.5391,13.03773
CCR,2014,2014-07-10 12:00:00,13.517,9.9669,2.5471,13.03872
CCR,2014,2014-07-10 12:00:00,13.533,9.9659,2.5352,13.04082
CCR,2014,2014-07-10 12:00:00,13.556,9.965,2.5352,13.03578
CCR,2014,2014-07-10 12:00:00,13.577,9.9641,2.555,13.03047
CCR,2014,2014-07-10 12:00:00,13.595,9.9634,2.2257,13.04091
CCR,2014,2014-07-10 12:00:00,13.616,9.9627,2.2138,13.04898
CCR,2014,2014-07-10 12:00:00,13.642,9.962,2.2455,13.05968
CCR,2014,2014-07-10 12:00:00,13.667,9.9612,2.2336,13.06128
CCR,2014,2014-07-10 12:00:00,13.687,9.9606,2.2257,13.05325
CCR,2014,2014-07-10 12:00:00,13.701,9.9603,2.3447,13.06699
CCR,2014,2014-07-10 12:00:00,13.714,9.9601,2.3566,13.06383
CCR,2014,2014-07-10 12:00:00,13.725,9.9601,2.3408,13.05972
CCR,2014,2014-07-10 12:00:00,13.735,9.9601,2.3328,13.0565
CCR,2014,2014-07-10 12:00:00,13.749,9.9601,2.1107,13.05073
CCR,2014,2014-07-10 12:00:00,13.762,9.96,2.0908,13.04797
CCR,2014,2014-07-10 12:00:00,13.773,9.9599,2.0789,13.03924
CCR,2014,2014-07-10 12:00:00,13.782,9.9597,2.0948,13.0316
CCR,2014,2014-07-10 12:00:00,13.792,9.9592,2.1027,13.02607
CCR,2014,2014-07-10 12:00:00,13.811,9.9581,2.0988,13.0188
CCR,2014,2014-07-10 12:00:00,13.831,9.9565,2.0829,13.02285
CCR,2014,2014-07-10 12:00:00,13.85,9.9548,2.0988,13.01859
CCR,2014,2014-07-10 12:00:00,13.88,9.9531,2.0829,13.01811
CCR,2014,2014-07-10 12:00:00,13.91,9.9515,2.0948,13.01337
CCR,2014,2014-07-10 12:00:00,13.936,9.95,2.1107,13.01212
CCR,2014,2014-07-10 12:00:00,13.957,9.9488,2.0829,13.00576
CCR,2014,2014-07-10 12:00:00,13.97,9.9478,2.1067,13.00356
CCR,2014,2014-07-10 12:00:00,13.976,9.9471,2.1781,13.00258
CCR,2014,2014-07-10 12:00:00,13.985,9.9465,2.1741,12.99901
CCR,2014,2014-07-10 12:00:00,13.997,9.946,2.1583,12.98812
CCR,2014,2014-07-10 12:00:00,14.014,9.9456,2.1424,12.99759
CCR,2014,2014-07-10 12:00:00,14.03,9.9451,2.1781,13.00033
CCR,2014,2014-07-10 12:00:00,14.045,9.9447,2.1543,12.99873
CCR,2014,2014-07-10 12:00:00,14.066,9.9441,2.1464,13.01012
CCR,2014,2014-07-10 12:00:00,14.089,9.9433,2.1583,13.00653
CCR,2014,2014-07-10 12:00:00,14.115,9.9424,2.4241,13.00799
CCR,2014,2014-07-10 12:00:00,14.138,9.9415,2.4201,13.00452
CCR,2014,2014-07-10 12:00:00,14.153,9.9406,2.4082,13.00729
CCR,2014,2014-07-10 12:00:00,14.16,9.9397,2.428,13.00717
CCR,2014,2014-07-10 12:00:00,14.167,9.9389,2.4122,13.01061
CCR,2014,2014-07-10 12:00:00,14.176,9.9381,2.4003,13.00852
CCR,2014,2014-07-10 12:00:00,14.19,9.9373,2.4241,13.01496
CCR,2014,2014-07-10 12:00:00,14.211,9.9366,2.428,13.01635
CCR,2014,2014-07-10 12:00:00,14.231,9.936,2.4082,13.0251
CCR,2014,2014-07-10 12:00:00,14.249,9.9355,2.4241,13.01842
CCR,2014,2014-07-10 12:00:00,14.263,9.9351,2.4122,13.02095
CCR,2014,2014-07-10 12:00:00,14.28,9.9347,2.4042,13.00527
CCR,2014,2014-07-10 12:00:00,14.298,9.9343,2.4003,13.01395
CCR,2014,2014-07-10 12:00:00,14.314,9.9339,2.3566,13.01596
CCR,2014,2014-07-10 12:00:00,14.328,9.9335,2.3249,13.02288
CCR,2014,2014-07-10 12:00:00,14.34,9.9332,2.3447,13.01034
CCR,2014,2014-07-10 12:00:00,14.355,9.9329,2.3527,13.00562
CCR,2014,2014-07-10 12:00:00,14.372,9.9327,2.4717,13.0102
CCR,2014,2014-07-10 12:00:00,14.394,9.9325,2.4677,13.00774
CCR,2014,2014-07-10 12:00:00,14.415,9.9324,2.4677,13.01282
CCR,2014,2014-07-10 12:00:00,14.434,9.9321,2.4796,13.01805
CCR,2014,2014-07-10 12:00:00,14.451,9.9317,2.4796,13.01777
CCR,2014,2014-07-10 12:00:00,14.47,9.9311,2.4519,13.03506
CCR,2014,2014-07-10 12:00:00,14.488,9.9306,2.4915,13.03974
CCR,2014,2014-07-10 12:00:00,14.503,9.9301,2.4796,13.04247
CCR,2014,2014-07-10 12:00:00,14.514,9.9298,2.4638,13.03908
CCR,2014,2014-07-10 12:00:00,14.526,9.9296,2.7177,13.03511
CCR,2014,2014-07-10 12:00:00,14.545,9.9295,2.7375,13.02989
CCR,2014,2014-07-10 12:00:00,14.573,9.9294,2.7058,13.02872
CCR,2014,2014-07-10 12:00:00,14.6,9.9293,2.7177,13.01936
CCR,2014,2014-07-10 12:00:00,14.622,9.9291,2.7494,13.00449
CCR,2014,2014-07-10 12:00:00,14.638,9.9288,2.7415,12.99528
CCR,2014,2014-07-10 12:00:00,14.65,9.9283,2.7216,12.98349
CCR,2014,2014-07-10 12:00:00,14.664,9.9278,2.7454,12.9689
CCR,2014,2014-07-10 12:00:00,14.682,9.9273,2.6701,12.96477
CCR,2014,2014-07-10 12:00:00,14.698,9.9268,2.6621,12.94946
CCR,2014,2014-07-10 12:00:00,14.714,9.9263,2.6661,12.93689
CCR,2014,2014-07-10 12:00:00,14.732,9.9258,2.6661,12.93003
CCR,2014,2014-07-10 12:00:00,14.751,9.9252,2.2852,12.92233
CCR,2014,2014-07-10 12:00:00,14.77,9.9247,2.2614,12.90756
CCR,2014,2014-07-10 12:00:00,14.79,9.9243,2.2773,12.89689
CCR,2014,2014-07-10 12:00:00,14.806,9.9239,2.309,12.88648
CCR,2014,2014-07-10 12:00:00,14.823,9.9237,2.2733,12.8827
CCR,2014,2014-07-10 12:00:00,14.838,9.9236,2.2098,12.87749
CCR,2014,2014-07-10 12:00:00,14.851,9.9235,2.2257,12.87298
CCR,2014,2014-07-10 12:00:00,14.866,9.9232,2.2138,12.87478
CCR,2014,2014-07-10 12:00:00,14.885,9.9228,2.2098,12.87045
CCR,2014,2014-07-10 12:00:00,14.906,9.9223,2.1622,12.88368
CCR,2014,2014-07-10 12:00:00,14.923,9.9218,2.1622,12.89039
CCR,2014,2014-07-10 12:00:00,14.935,9.9214,2.1424,12.89196
CCR,2014,2014-07-10 12:00:00,14.949,9.9209,2.1662,12.90607
CCR,2014,2014-07-10 12:00:00,14.968,9.9203,2.1821,12.92003
CCR,2014,2014-07-10 12:00:00,14.987,9.9197,2.1424,12.91973
CCR,2014,2014-07-10 12:00:00,15.009,9.9188,2.1622,12.92541
CCR,2014,2014-07-10 12:00:00,15.03,9.9179,2.1662,12.93039
CCR,2014,2014-07-10 12:00:00,15.048,9.917,2.0908,12.92955
CCR,2014,2014-07-10 12:00:00,15.062,9.9161,2.0948,12.93172
CCR,2014,2014-07-10 12:00:00,15.078,9.9154,2.0988,12.93048
CCR,2014,2014-07-10 12:00:00,15.099,9.9147,2.0789,12.93046
CCR,2014,2014-07-10 12:00:00,15.126,9.914,2.075,12.94199
CCR,2014,2014-07-10 12:00:00,15.15,9.9133,2.2892,12.94603
CCR,2014,2014-07-10 12:00:00,15.176,9.9127,2.2971,12.95506
CCR,2014,2014-07-10 12:00:00,15.195,9.9122,2.2813,12.96123
CCR,2014,2014-07-10 12:00:00,15.197,9.9119,2.2694,12.97051
CCR,2014,2014-07-10 12:00:00,15.196,9.9117,2.2932,12.96971
CCR,2014,2014-07-10 12:00:00,15.206,9.9115,2.2733,12.97023
CCR,2014,2014-07-10 12:00:00,15.223,9.9112,2.2733,12.97518
CCR,2014,2014-07-10 12:00:00,15.24,9.9109,2.2892,12.97828
CCR,2014,2014-07-10 12:00:00,15.25,9.9107,2.3368,12.98048
CCR,2014,2014-07-10 12:00:00,15.25,9.9105,2.3447,12.9825
CCR,2014,2014-07-10 12:00:00,15.247,9.9105,2.3527,12.9803
CCR,2014,2014-07-10 12:00:00,15.251,9.9105,2.3487,12.98375
CCR,2014,2014-07-10 12:00:00,15.265,9.9104,2.4003,12.99137
CCR,2014,2014-07-10 12:00:00,15.287,9.9101,2.4003,12.99651
CCR,2014,2014-07-10 12:00:00,15.306,9.9097,2.428,12.98926
CCR,2014,2014-07-10 12:00:00,15.316,9.9093,2.4003,12.99433
CCR,2014,2014-07-10 12:00:00,15.32,9.9091,2.4003,12.99292
CCR,2014,2014-07-10 12:00:00,15.324,9.9089,2.3527,13.00516
CCR,2014,2014-07-10 12:00:00,15.339,9.9087,2.3447,13.00755
CCR,2014,2014-07-10 12:00:00,15.365,9.9085,2.3328,13.01327
CCR,2014,2014-07-10 12:00:00,15.398,9.9083,2.3408,13.02182
CCR,2014,2014-07-10 12:00:00,15.423,9.9083,2.3527,13.02686
CCR,2014,2014-07-10 12:00:00,15.435,9.9088,2.3408,13.03244
CCR,2014,2014-07-10 12:00:00,15.439,9.9097,2.3368,13.01939
CCR,2014,2014-07-10 12:00:00,15.444,9.9111,2.3447,13.01887
CCR,2014,2014-07-10 12:00:00,15.458,9.9126,2.2773,13.01823
CCR,2014,2014-07-10 12:00:00,15.477,9.9142,2.2535,13.01414
CCR,2014,2014-07-10 12:00:00,15.497,9.9158,2.2852,13.01577
CCR,2014,2014-07-10 12:00:00,15.516,9.9174,2.2932,13.02726
CCR,2014,2014-07-10 12:00:00,15.533,9.9188,2.1464,13.0242
CCR,2014,2014-07-10 12:00:00,15.544,9.92,2.1622,13.03546
