Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2014,2014-05-22 12:00:00,1.503,17.2546,2.1305,8.9336,1.2303
FCR,2014,2014-05-22 12:00:00,1.574,17.1421,2.1424,8.94092,1.2974
FCR,2014,2014-05-22 12:00:00,1.642,17.0319,2.1662,8.95094,1.3142
FCR,2014,2014-05-22 12:00:00,1.7,16.9221,2.1543,8.96259,1.1967
FCR,2014,2014-05-22 12:00:00,1.76,16.8115,2.1027,8.98044,1.5828
FCR,2014,2014-05-22 12:00:00,1.828,16.7008,2.0869,8.99548,1.5828
FCR,2014,2014-05-22 12:00:00,1.881,16.5913,2.1067,8.99779,1.482
FCR,2014,2014-05-22 12:00:00,1.921,16.4829,2.075,8.98318,1.4485
FCR,2014,2014-05-22 12:00:00,1.969,16.3739,2.2098,8.96422,1.5324
FCR,2014,2014-05-22 12:00:00,2.042,16.2624,2.2376,8.92642,1.4317
FCR,2014,2014-05-22 12:00:00,2.112,16.1492,2.2257,8.87992,1.482
FCR,2014,2014-05-22 12:00:00,2.163,16.0376,2.2019,8.82774,1.5324
FCR,2014,2014-05-22 12:00:00,2.195,15.9302,2.2019,8.7637,1.482
FCR,2014,2014-05-22 12:00:00,2.223,15.8279,2.5352,8.69752,1.8345
FCR,2014,2014-05-22 12:00:00,2.254,15.7296,2.5193,8.62481,1.8177
FCR,2014,2014-05-22 12:00:00,2.297,15.633,2.5193,8.57234,1.8177
FCR,2014,2014-05-22 12:00:00,2.338,15.5378,2.5312,8.515,1.801
FCR,2014,2014-05-22 12:00:00,2.373,15.4444,3.0351,8.4804,2.0527
FCR,2014,2014-05-22 12:00:00,2.406,15.352,3.047,8.46148,2.1031
FCR,2014,2014-05-22 12:00:00,2.447,15.2586,3.0589,8.44253,2.1199
FCR,2014,2014-05-22 12:00:00,2.506,15.1627,3.039,8.44516,2.0192
FCR,2014,2014-05-22 12:00:00,2.563,15.0659,3.0985,8.4495,2.0527
FCR,2014,2014-05-22 12:00:00,2.602,14.9713,3.1025,8.48365,2.0863
FCR,2014,2014-05-22 12:00:00,2.628,14.8813,3.1104,8.50987,2.0527
FCR,2014,2014-05-22 12:00:00,2.649,14.7956,3.0827,8.55636,2.0359
FCR,2014,2014-05-22 12:00:00,2.678,14.7118,3.1699,8.59218,2.3884
FCR,2014,2014-05-22 12:00:00,2.73,14.6255,3.1739,8.6303,2.3381
FCR,2014,2014-05-22 12:00:00,2.793,14.5335,3.1699,8.66074,2.3045
FCR,2014,2014-05-22 12:00:00,2.841,14.4371,3.166,8.68171,2.3549
FCR,2014,2014-05-22 12:00:00,2.87,14.3397,3.1699,8.69636,2.3549
FCR,2014,2014-05-22 12:00:00,2.895,14.2422,3.2969,8.69794,2.2709
FCR,2014,2014-05-22 12:00:00,2.927,14.1431,3.281,8.68953,2.3381
FCR,2014,2014-05-22 12:00:00,2.976,14.0402,3.281,8.67485,2.3716
FCR,2014,2014-05-22 12:00:00,3.025,13.933,3.289,8.66013,2.3213
FCR,2014,2014-05-22 12:00:00,3.065,13.8233,3.4754,8.64245,2.2877
FCR,2014,2014-05-22 12:00:00,3.096,13.7129,3.4715,8.62938,2.3716
FCR,2014,2014-05-22 12:00:00,3.127,13.6018,3.4953,8.59969,2.4052
FCR,2014,2014-05-22 12:00:00,3.16,13.488,3.4992,8.57126,2.3213
FCR,2014,2014-05-22 12:00:00,3.208,13.3683,3.6579,8.54262,2.0527
FCR,2014,2014-05-22 12:00:00,3.26,13.2419,3.6817,8.53116,2.0863
FCR,2014,2014-05-22 12:00:00,3.299,13.1104,3.6857,8.50172,2.0863
FCR,2014,2014-05-22 12:00:00,3.324,12.9748,3.654,8.46427,1.9856
FCR,2014,2014-05-22 12:00:00,3.356,12.8334,3.654,8.42285,1.7842
FCR,2014,2014-05-22 12:00:00,3.412,12.684,3.6817,8.37535,1.7506
FCR,2014,2014-05-22 12:00:00,3.484,12.5262,3.6897,8.30302,1.7842
FCR,2014,2014-05-22 12:00:00,3.543,12.3621,3.6579,8.22181,1.7338
FCR,2014,2014-05-22 12:00:00,3.582,12.1934,3.654,8.12002,1.8345
FCR,2014,2014-05-22 12:00:00,3.653,12.0233,3.7452,8.07459,1.482
FCR,2014,2014-05-22 12:00:00,3.781,11.8638,3.7333,8.05579,1.4988
FCR,2014,2014-05-22 12:00:00,3.843,11.735,3.7254,8.05165,1.5156
FCR,2014,2014-05-22 12:00:00,3.835,11.6494,3.7373,8.06054,1.5156
FCR,2014,2014-05-22 12:00:00,3.824,11.6042,4.1737,8.0611,1.1631
FCR,2014,2014-05-22 12:00:00,3.831,11.5873,4.1737,8.0376,1.2638
FCR,2014,2014-05-22 12:00:00,3.845,11.5831,4.1895,7.99489,1.2638
FCR,2014,2014-05-22 12:00:00,3.863,11.5768,4.1816,7.93901,1.2638
FCR,2014,2014-05-22 12:00:00,3.891,11.558,4.2253,7.85909,0.9281
FCR,2014,2014-05-22 12:00:00,3.932,11.5244,4.2372,7.7673,0.9953
FCR,2014,2014-05-22 12:00:00,3.977,11.4804,4.2332,7.64976,1.0121
FCR,2014,2014-05-22 12:00:00,4.009,11.4297,4.257,7.54329,0.9449
FCR,2014,2014-05-22 12:00:00,4.032,11.3715,4.2768,7.42535,1.0121
FCR,2014,2014-05-22 12:00:00,4.054,11.3024,4.3086,7.30432,1.0121
FCR,2014,2014-05-22 12:00:00,4.078,11.2158,4.3125,7.20144,0.9785
FCR,2014,2014-05-22 12:00:00,4.108,11.0991,4.3006,7.11419,0.9281
FCR,2014,2014-05-22 12:00:00,4.16,10.9422,4.3046,7.07453,0.9449
FCR,2014,2014-05-22 12:00:00,4.211,10.7548,4.1102,7.09357,1.0288
FCR,2014,2014-05-22 12:00:00,4.244,10.563,4.1102,7.16119,0.9953
FCR,2014,2014-05-22 12:00:00,4.267,10.3878,4.1102,7.27073,0.9449
FCR,2014,2014-05-22 12:00:00,4.29,10.2379,4.1221,7.38775,1.0288
FCR,2014,2014-05-22 12:00:00,4.32,10.1128,4.5664,7.51336,0.9785
FCR,2014,2014-05-22 12:00:00,4.359,10.0065,4.5625,7.6465,0.9449
FCR,2014,2014-05-22 12:00:00,4.4,9.912,4.5426,7.7678,1.0288
FCR,2014,2014-05-22 12:00:00,4.441,9.8262,4.5625,7.89383,0.9953
FCR,2014,2014-05-22 12:00:00,4.479,9.7498,4.618,7.99761,0.9114
FCR,2014,2014-05-22 12:00:00,4.511,9.6841,4.6061,8.09764,1.0456
FCR,2014,2014-05-22 12:00:00,4.542,9.6287,4.6379,8.20005,1.0121
FCR,2014,2014-05-22 12:00:00,4.585,9.5822,4.6379,8.2903,0.9449
FCR,2014,2014-05-22 12:00:00,4.635,9.5428,4.2372,8.36747,0.9785
FCR,2014,2014-05-22 12:00:00,4.691,9.5096,4.2292,8.44254,1.0288
FCR,2014,2014-05-22 12:00:00,4.736,9.4819,4.257,8.50544,0.9785
FCR,2014,2014-05-22 12:00:00,4.764,9.4594,4.2332,8.55914,0.9281
FCR,2014,2014-05-22 12:00:00,4.794,9.4417,4.2372,8.5885,0.9281
FCR,2014,2014-05-22 12:00:00,4.839,9.428,3.4834,8.62547,1.3142
FCR,2014,2014-05-22 12:00:00,4.893,9.4174,3.4992,8.65973,1.1631
FCR,2014,2014-05-22 12:00:00,4.944,9.4089,3.4715,8.6693,1.1967
FCR,2014,2014-05-22 12:00:00,4.978,9.4019,3.4953,8.69062,1.2974
FCR,2014,2014-05-22 12:00:00,5.005,9.3961,3.4159,8.71272,1.2638
FCR,2014,2014-05-22 12:00:00,5.04,9.3914,3.3881,8.71093,1.2303
FCR,2014,2014-05-22 12:00:00,5.106,9.3876,3.404,8.71608,1.2471
FCR,2014,2014-05-22 12:00:00,5.172,9.3842,3.4278,8.71682,1.2638
FCR,2014,2014-05-22 12:00:00,5.223,9.381,3.289,8.71154,0.9449
FCR,2014,2014-05-22 12:00:00,5.267,9.3778,3.285,8.71214,0.9449
FCR,2014,2014-05-22 12:00:00,5.33,9.3749,3.2929,8.71147,1.0121
FCR,2014,2014-05-22 12:00:00,5.395,9.3723,3.3048,8.71323,1.0121
FCR,2014,2014-05-22 12:00:00,5.451,9.3701,3.043,8.71455,1.1967
FCR,2014,2014-05-22 12:00:00,5.535,9.3684,3.0351,8.71637,1.3142
FCR,2014,2014-05-22 12:00:00,5.639,9.3673,3.043,8.71326,1.2638
FCR,2014,2014-05-22 12:00:00,5.688,9.3666,3.039,8.7185,1.2471
FCR,2014,2014-05-22 12:00:00,5.711,9.3658,3.0311,8.71905,1.2638
FCR,2014,2014-05-22 12:00:00,5.747,9.3644,2.9081,8.71132,1.2638
FCR,2014,2014-05-22 12:00:00,5.801,9.3627,2.8962,8.69659,1.2974
FCR,2014,2014-05-22 12:00:00,5.856,9.361,2.9041,8.70708,1.2135
FCR,2014,2014-05-22 12:00:00,5.904,9.3594,2.9002,8.71237,1.2974
FCR,2014,2014-05-22 12:00:00,5.949,9.3581,3.043,8.70565,1.2135
FCR,2014,2014-05-22 12:00:00,6.004,9.3573,3.0192,8.69954,1.2303
FCR,2014,2014-05-22 12:00:00,6.062,9.3567,3.0271,8.72337,1.2638
FCR,2014,2014-05-22 12:00:00,6.107,9.3565,3.0628,8.72091,1.2974
FCR,2014,2014-05-22 12:00:00,6.145,9.3563,2.9795,8.7209,1.2974
FCR,2014,2014-05-22 12:00:00,6.181,9.3558,2.9557,8.72476,1.2638
FCR,2014,2014-05-22 12:00:00,6.222,9.3548,2.9835,8.72446,1.2471
FCR,2014,2014-05-22 12:00:00,6.289,9.3535,2.9835,8.7091,1.2638
FCR,2014,2014-05-22 12:00:00,6.344,9.3523,2.9716,8.71471,1.2135
FCR,2014,2014-05-22 12:00:00,6.373,9.3515,2.9438,8.70647,1.2974
FCR,2014,2014-05-22 12:00:00,6.394,9.3508,2.9716,8.71114,1.2638
FCR,2014,2014-05-22 12:00:00,6.429,9.3497,2.9716,8.71905,1.2135
FCR,2014,2014-05-22 12:00:00,6.472,9.3478,2.9795,8.70071,1.1631
FCR,2014,2014-05-22 12:00:00,6.531,9.3454,3.039,8.71285,1.2638
FCR,2014,2014-05-22 12:00:00,6.582,9.3428,3.0589,8.71888,1.1967
FCR,2014,2014-05-22 12:00:00,6.617,9.3404,3.0231,8.72062,1.2638
FCR,2014,2014-05-22 12:00:00,6.654,9.3386,3.0311,8.7258,1.2638
FCR,2014,2014-05-22 12:00:00,6.707,9.3377,3.1144,8.71725,1.2638
FCR,2014,2014-05-22 12:00:00,6.765,9.3375,3.0866,8.70933,1.2638
FCR,2014,2014-05-22 12:00:00,6.815,9.3378,3.1104,8.71467,1.3478
FCR,2014,2014-05-22 12:00:00,6.845,9.338,3.1104,8.7122,1.3142
FCR,2014,2014-05-22 12:00:00,6.867,9.3381,3.0985,8.70022,1.2638
FCR,2014,2014-05-22 12:00:00,6.892,9.3379,3.0946,8.70595,1.2135
FCR,2014,2014-05-22 12:00:00,6.925,9.3376,3.0985,8.71016,1.2638
FCR,2014,2014-05-22 12:00:00,6.975,9.3375,3.1104,8.70817,1.2303
FCR,2014,2014-05-22 12:00:00,7.022,9.3375,2.9716,8.71252,1.2135
FCR,2014,2014-05-22 12:00:00,7.055,9.3375,2.9755,8.7165,1.2974
FCR,2014,2014-05-22 12:00:00,7.089,9.3374,2.9716,8.70815,1.2974
FCR,2014,2014-05-22 12:00:00,7.128,9.337,2.9954,8.69793,1.1967
FCR,2014,2014-05-22 12:00:00,7.185,9.3363,2.9835,8.69771,1.1967
FCR,2014,2014-05-22 12:00:00,7.244,9.3356,2.6582,8.69749,1.331
FCR,2014,2014-05-22 12:00:00,7.288,9.3347,2.6899,8.69499,1.2135
FCR,2014,2014-05-22 12:00:00,7.32,9.3336,2.6542,8.69517,1.1967
FCR,2014,2014-05-22 12:00:00,7.35,9.3322,2.6582,8.69478,1.2974
FCR,2014,2014-05-22 12:00:00,7.375,9.3307,2.916,8.70867,1.1967
FCR,2014,2014-05-22 12:00:00,7.4,9.3294,2.916,8.70199,1.2638
FCR,2014,2014-05-22 12:00:00,7.445,9.328,2.9002,8.70921,1.1967
FCR,2014,2014-05-22 12:00:00,7.492,9.3266,2.916,8.71712,1.331
FCR,2014,2014-05-22 12:00:00,7.531,9.3249,2.9676,8.7092,1.2638
FCR,2014,2014-05-22 12:00:00,7.569,9.323,2.9716,8.70331,1.2135
FCR,2014,2014-05-22 12:00:00,7.611,9.3213,2.9716,8.70578,1.331
FCR,2014,2014-05-22 12:00:00,7.672,9.3197,2.9795,8.71169,1.2303
FCR,2014,2014-05-22 12:00:00,7.727,9.3184,2.7851,8.69676,1.1631
FCR,2014,2014-05-22 12:00:00,7.775,9.3174,2.7851,8.70324,1.2638
FCR,2014,2014-05-22 12:00:00,7.824,9.3166,2.801,8.70525,1.2638
FCR,2014,2014-05-22 12:00:00,7.884,9.3161,2.793,8.70507,1.1631
FCR,2014,2014-05-22 12:00:00,7.949,9.3155,2.7653,8.69235,1.3142
FCR,2014,2014-05-22 12:00:00,8,9.3147,2.8565,8.70105,1.2974
FCR,2014,2014-05-22 12:00:00,8.048,9.3136,2.8526,8.69852,1.2303
FCR,2014,2014-05-22 12:00:00,8.101,9.3124,2.8526,8.6942,1.2135
FCR,2014,2014-05-22 12:00:00,8.154,9.3113,2.8407,8.70483,1.3142
FCR,2014,2014-05-22 12:00:00,8.205,9.3103,2.9795,8.70383,1.2638
FCR,2014,2014-05-22 12:00:00,8.253,9.3095,2.9795,8.72552,1.2638
FCR,2014,2014-05-22 12:00:00,8.304,9.3088,2.9636,8.73132,1.2974
FCR,2014,2014-05-22 12:00:00,8.351,9.3082,2.9795,8.715,1.2638
FCR,2014,2014-05-22 12:00:00,8.394,9.3076,2.9914,8.70254,1.1967
FCR,2014,2014-05-22 12:00:00,8.436,9.3071,2.9676,8.71157,1.2303
FCR,2014,2014-05-22 12:00:00,8.467,9.3066,2.9597,8.71668,1.2303
FCR,2014,2014-05-22 12:00:00,8.501,9.3062,2.9874,8.7009,1.2303
FCR,2014,2014-05-22 12:00:00,8.545,9.3059,2.916,8.68448,1.2303
FCR,2014,2014-05-22 12:00:00,8.591,9.3057,2.8962,8.68905,1.2638
FCR,2014,2014-05-22 12:00:00,8.628,9.3055,2.9121,8.69068,1.2638
FCR,2014,2014-05-22 12:00:00,8.658,9.3053,2.92,8.67511,1.2135
FCR,2014,2014-05-22 12:00:00,8.69,9.305,2.9041,8.67467,1.2135
FCR,2014,2014-05-22 12:00:00,8.726,9.3049,2.9081,8.67152,1.2638
FCR,2014,2014-05-22 12:00:00,8.762,9.3051,2.92,8.67933,1.2638
FCR,2014,2014-05-22 12:00:00,8.812,9.3055,2.92,8.70609,1.1631
FCR,2014,2014-05-22 12:00:00,8.864,9.306,2.9041,8.71477,1.2638
FCR,2014,2014-05-22 12:00:00,8.903,9.3063,2.924,8.71806,1.1967
FCR,2014,2014-05-22 12:00:00,8.945,9.3062,2.8962,8.72024,1.2303
FCR,2014,2014-05-22 12:00:00,8.99,9.3057,2.9002,8.73265,1.2638
FCR,2014,2014-05-22 12:00:00,9.028,9.3047,2.92,8.72848,1.1967
FCR,2014,2014-05-22 12:00:00,9.068,9.3036,2.924,8.7079,1.1967
FCR,2014,2014-05-22 12:00:00,9.112,9.3024,2.9041,8.70934,1.1631
FCR,2014,2014-05-22 12:00:00,9.16,9.3015,2.9081,8.67667,1.2638
FCR,2014,2014-05-22 12:00:00,9.211,9.3009,2.9041,8.69319,1.2135
FCR,2014,2014-05-22 12:00:00,9.268,9.3005,2.9081,8.70317,1.2135
FCR,2014,2014-05-22 12:00:00,9.32,9.3004,2.8922,8.73042,1.3478
FCR,2014,2014-05-22 12:00:00,9.349,9.3008,2.9279,8.71275,1.2974
FCR,2014,2014-05-22 12:00:00,9.357,9.302,2.916,8.72735,1.2303
FCR,2014,2014-05-22 12:00:00,9.366,9.3042,2.9041,8.72042,1.2303
FCR,2014,2014-05-22 12:00:00,9.374,9.3072,2.8526,8.71387,1.2638
FCR,2014,2014-05-22 12:00:00,9.382,9.3108,2.8526,8.70449,1.1967
FCR,2014,2014-05-22 12:00:00,9.389,9.3147,2.8407,8.72073,1.1967
FCR,2014,2014-05-22 12:00:00,9.399,9.3189,2.8486,8.73541,1.3142
FCR,2014,2014-05-22 12:00:00,9.405,9.3235,2.4122,8.71948,1.2303
FCR,2014,2014-05-22 12:00:00,9.408,9.3279,2.3884,8.73132,1.2303
FCR,2014,2014-05-22 12:00:00,9.41,9.3316,2.4042,8.72723,1.2303
FCR,2014,2014-05-22 12:00:00,9.415,9.3343,2.4161,8.72086,1.2638
FCR,2014,2014-05-22 12:00:00,9.418,9.3357,2.4003,8.71996,1.2638
FCR,2014,2014-05-22 12:00:00,9.42,9.3359,2.4122,8.71784,1.2471
FCR,2014,2014-05-22 12:00:00,9.425,9.3349,2.4082,8.70804,1.2471
FCR,2014,2014-05-22 12:00:00,9.431,9.3333,2.4082,8.71191,1.2638
FCR,2014,2014-05-22 12:00:00,9.439,9.3315,2.4677,8.7147,1.2303
FCR,2014,2014-05-22 12:00:00,9.445,9.3298,2.4558,8.71045,1.2638
FCR,2014,2014-05-22 12:00:00,9.45,9.3283,2.4717,8.70817,1.2638
FCR,2014,2014-05-22 12:00:00,9.458,9.3268,2.4677,8.70631,1.2303
FCR,2014,2014-05-22 12:00:00,9.464,9.3253,2.4439,8.70293,1.2135
FCR,2014,2014-05-22 12:00:00,9.473,9.3239,2.7296,8.70267,1.2974
FCR,2014,2014-05-22 12:00:00,9.483,9.3227,2.7296,8.70231,1.2303
FCR,2014,2014-05-22 12:00:00,9.49,9.3216,2.7097,8.70825,1.1967
FCR,2014,2014-05-22 12:00:00,9.491,9.3205,2.7137,8.70803,1.2638
FCR,2014,2014-05-22 12:00:00,9.492,9.3192,2.8565,8.70642,1.2638
FCR,2014,2014-05-22 12:00:00,9.492,9.3181,2.8327,8.71474,1.1631
FCR,2014,2014-05-22 12:00:00,9.493,9.3172,2.8486,8.71329,1.2303
FCR,2014,2014-05-22 12:00:00,9.494,9.3165,2.8605,8.71674,1.2638
FCR,2014,2014-05-22 12:00:00,9.493,9.3159,2.7216,8.71868,1.2135
FCR,2014,2014-05-22 12:00:00,9.495,9.3156,2.7177,8.70346,1.2974
FCR,2014,2014-05-22 12:00:00,9.495,9.3154,2.7296,8.69377,1.3142
FCR,2014,2014-05-22 12:00:00,9.495,9.3154,2.7256,8.70044,1.2638
FCR,2014,2014-05-22 12:00:00,9.496,9.3155,2.7772,8.68332,1.1463
FCR,2014,2014-05-22 12:00:00,9.496,9.3156,2.7811,8.67259,1.2638
FCR,2014,2014-05-26 12:00:00,0.118,21.4702,0.5713,8.51809,1.2638
FCR,2014,2014-05-26 12:00:00,0.201,21.4288,0.5832,8.52406,1.3142
FCR,2014,2014-05-26 12:00:00,0.271,21.3723,0.5872,8.52639,1.2638
FCR,2014,2014-05-26 12:00:00,0.315,21.3029,0.5634,8.52655,1.331
FCR,2014,2014-05-26 12:00:00,0.342,21.2273,0.5713,8.52854,1.3645
FCR,2014,2014-05-26 12:00:00,0.344,21.1547,0.5832,8.52919,1.3142
FCR,2014,2014-05-26 12:00:00,0.34,21.0925,0.4959,8.54488,0.5421
FCR,2014,2014-05-26 12:00:00,0.337,21.0443,0.5118,8.55049,0.4414
FCR,2014,2014-05-26 12:00:00,0.32,21.0102,0.5198,8.55082,0.5589
FCR,2014,2014-05-26 12:00:00,0.316,20.9879,0.5356,8.55608,0.5085
FCR,2014,2014-05-26 12:00:00,0.323,20.9747,0.492,8.56175,0.4917
FCR,2014,2014-05-26 12:00:00,0.325,20.9678,0.8728,8.55945,0.7771
FCR,2014,2014-05-26 12:00:00,0.336,20.9632,0.8728,8.55426,0.7099
FCR,2014,2014-05-26 12:00:00,0.348,20.9571,0.8728,8.55065,0.7603
FCR,2014,2014-05-26 12:00:00,0.356,20.9474,0.8609,8.54877,0.8106
FCR,2014,2014-05-26 12:00:00,0.356,20.9342,0.5396,8.54023,0.1225
FCR,2014,2014-05-26 12:00:00,0.35,20.9185,0.5158,8.53535,0.2232
FCR,2014,2014-05-26 12:00:00,0.351,20.9004,0.5039,8.54375,0.2735
FCR,2014,2014-05-26 12:00:00,0.367,20.8782,0.5118,8.56179,0.3407
FCR,2014,2014-05-26 12:00:00,0.405,20.8502,-0.1904,8.58078,0.1392
FCR,2014,2014-05-26 12:00:00,0.446,20.815,-0.2142,8.60951,0.1896
FCR,2014,2014-05-26 12:00:00,0.476,20.7718,-0.1825,8.65213,0.2903
FCR,2014,2014-05-26 12:00:00,0.503,20.7216,-0.1785,8.69414,0.1728
FCR,2014,2014-05-26 12:00:00,0.526,20.6691,0.3095,8.73683,-0.8511
FCR,2014,2014-05-26 12:00:00,0.54,20.6197,0.3174,8.78825,-0.8007
FCR,2014,2014-05-26 12:00:00,0.549,20.5759,0.3214,8.83452,-0.8511
FCR,2014,2014-05-26 12:00:00,0.564,20.5375,0.3333,8.89432,-0.8846
FCR,2014,2014-05-26 12:00:00,0.582,20.5027,0.3095,8.94075,-0.9182
FCR,2014,2014-05-26 12:00:00,0.608,20.4685,0.9284,8.98479,1.566
FCR,2014,2014-05-26 12:00:00,0.635,20.4317,0.9443,9.01472,1.5828
FCR,2014,2014-05-26 12:00:00,0.662,20.3912,0.9284,9.03308,1.5324
FCR,2014,2014-05-26 12:00:00,0.688,20.3487,0.9284,9.04353,1.5995
FCR,2014,2014-05-26 12:00:00,0.71,20.3075,2.0194,9.05544,1.2974
FCR,2014,2014-05-26 12:00:00,0.729,20.2698,2.0035,9.06648,1.2303
FCR,2014,2014-05-26 12:00:00,0.754,20.2352,2.0075,9.06809,1.3813
FCR,2014,2014-05-26 12:00:00,0.782,20.2017,2.0273,9.06958,1.2974
FCR,2014,2014-05-26 12:00:00,0.808,20.1663,2.5193,9.0625,1.0288
FCR,2014,2014-05-26 12:00:00,0.839,20.1278,2.5272,9.04957,0.9449
FCR,2014,2014-05-26 12:00:00,0.872,20.0882,2.5312,9.05882,1.0288
FCR,2014,2014-05-26 12:00:00,0.902,20.0503,2.5352,9.05422,1.0456
FCR,2014,2014-05-26 12:00:00,0.933,20.0145,1.8885,9.05712,0.9785
FCR,2014,2014-05-26 12:00:00,0.962,19.978,1.8925,9.05866,1.1128
FCR,2014,2014-05-26 12:00:00,0.992,19.9368,1.8925,9.10228,1.1128
FCR,2014,2014-05-26 12:00:00,1.02,19.8888,1.8925,9.12191,0.9785
FCR,2014,2014-05-26 12:00:00,1.052,19.8349,1.8964,9.15059,1.0121
FCR,2014,2014-05-26 12:00:00,1.091,19.772,2.0908,9.17198,1.331
FCR,2014,2014-05-26 12:00:00,1.137,19.6951,2.0829,9.1735,1.2638
FCR,2014,2014-05-26 12:00:00,1.175,19.6073,2.071,9.16539,1.2638
FCR,2014,2014-05-26 12:00:00,1.204,19.5208,2.071,9.15052,1.3813
FCR,2014,2014-05-26 12:00:00,1.229,19.4461,2.4082,9.13853,1.566
FCR,2014,2014-05-26 12:00:00,1.255,19.3854,2.3765,9.13307,1.5828
FCR,2014,2014-05-26 12:00:00,1.282,19.3315,2.3844,9.13509,1.5828
FCR,2014,2014-05-26 12:00:00,1.318,19.2678,2.3923,9.14891,1.5995
FCR,2014,2014-05-26 12:00:00,1.354,19.1747,2.3368,9.15379,1.2303
FCR,2014,2014-05-26 12:00:00,1.384,19.0423,2.3209,9.16103,1.331
FCR,2014,2014-05-26 12:00:00,1.412,18.8786,2.3289,9.1655,1.3645
FCR,2014,2014-05-26 12:00:00,1.44,18.7039,2.3368,9.1755,1.2974
FCR,2014,2014-05-26 12:00:00,1.464,18.5375,2.071,9.16401,1.331
FCR,2014,2014-05-26 12:00:00,1.487,18.3899,2.0789,9.15582,1.3478
FCR,2014,2014-05-26 12:00:00,1.508,18.2623,2.0829,9.14926,1.2974
FCR,2014,2014-05-26 12:00:00,1.531,18.1494,2.071,9.12987,1.2974
FCR,2014,2014-05-26 12:00:00,1.556,18.044,2.0591,9.12672,1.2303
FCR,2014,2014-05-26 12:00:00,1.591,17.9414,2.1503,9.11632,1.5995
FCR,2014,2014-05-26 12:00:00,1.632,17.8397,2.1503,9.10514,1.5492
FCR,2014,2014-05-26 12:00:00,1.673,17.7389,2.1424,9.09303,1.5995
FCR,2014,2014-05-26 12:00:00,1.709,17.6398,2.1424,9.08786,1.5828
FCR,2014,2014-05-26 12:00:00,1.739,17.5436,2.0908,9.0835,1.4988
FCR,2014,2014-05-26 12:00:00,1.767,17.4519,2.067,9.06518,1.4988
FCR,2014,2014-05-26 12:00:00,1.796,17.3659,2.0829,9.04836,1.5995
FCR,2014,2014-05-26 12:00:00,1.822,17.2863,2.0829,9.03813,1.6331
FCR,2014,2014-05-26 12:00:00,1.846,17.2126,1.952,9.02705,1.8513
FCR,2014,2014-05-26 12:00:00,1.872,17.1431,1.9321,9.00916,1.8513
FCR,2014,2014-05-26 12:00:00,1.893,17.0766,1.9678,8.99287,1.8681
FCR,2014,2014-05-26 12:00:00,1.914,17.0112,1.9559,8.97571,1.8345
FCR,2014,2014-05-26 12:00:00,1.943,16.9448,2.0115,8.96683,1.566
FCR,2014,2014-05-26 12:00:00,1.971,16.8763,2.0234,8.96979,1.5492
FCR,2014,2014-05-26 12:00:00,1.994,16.8056,2.0432,8.96841,1.5156
FCR,2014,2014-05-26 12:00:00,2.02,16.7325,2.0313,8.97218,1.5492
FCR,2014,2014-05-26 12:00:00,2.059,16.6572,2.0115,8.98335,1.5492
FCR,2014,2014-05-26 12:00:00,2.1,16.5813,2.0273,8.988,1.8681
FCR,2014,2014-05-26 12:00:00,2.127,16.5071,2.0194,8.98686,1.801
FCR,2014,2014-05-26 12:00:00,2.146,16.4353,2.0194,8.96533,1.8681
FCR,2014,2014-05-26 12:00:00,2.164,16.3648,2.0194,8.93981,1.8849
FCR,2014,2014-05-26 12:00:00,2.194,16.294,2.4201,8.93525,1.8345
FCR,2014,2014-05-26 12:00:00,2.23,16.223,2.3923,8.9101,1.8681
FCR,2014,2014-05-26 12:00:00,2.262,16.1526,2.4042,8.8869,1.8681
FCR,2014,2014-05-26 12:00:00,2.291,16.0829,2.4003,8.86717,1.8849
FCR,2014,2014-05-26 12:00:00,2.318,16.0135,2.7097,8.83807,2.1199
FCR,2014,2014-05-26 12:00:00,2.349,15.9435,2.7058,8.82334,2.187
FCR,2014,2014-05-26 12:00:00,2.38,15.8725,2.7216,8.79364,2.0695
FCR,2014,2014-05-26 12:00:00,2.409,15.8004,2.7058,8.74999,2.1031
FCR,2014,2014-05-26 12:00:00,2.444,15.7277,2.8367,8.70492,1.8849
FCR,2014,2014-05-26 12:00:00,2.48,15.6556,2.8486,8.65511,1.8849
FCR,2014,2014-05-26 12:00:00,2.509,15.5852,2.8486,8.60374,1.8177
FCR,2014,2014-05-26 12:00:00,2.535,15.517,2.8367,8.57417,1.7842
FCR,2014,2014-05-26 12:00:00,2.557,15.4504,2.8287,8.53403,1.7506
FCR,2014,2014-05-26 12:00:00,2.581,15.3845,3.1065,8.51224,2.1199
FCR,2014,2014-05-26 12:00:00,2.607,15.3187,3.0946,8.48718,2.1031
FCR,2014,2014-05-26 12:00:00,2.639,15.2532,3.0787,8.48121,2.0863
FCR,2014,2014-05-26 12:00:00,2.671,15.1887,3.1025,8.47347,2.1534
FCR,2014,2014-05-26 12:00:00,2.697,15.1257,3.2969,8.46343,2.1031
FCR,2014,2014-05-26 12:00:00,2.719,15.064,3.2771,8.44828,2.1031
FCR,2014,2014-05-26 12:00:00,2.745,15.004,3.2969,8.43757,2.1534
FCR,2014,2014-05-26 12:00:00,2.777,14.9483,3.3048,8.42868,2.0863
