
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR DO_1m 2018-02-19,,Exported,"Aqua4Plus 1.9.10"
# Records,  2682 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,5.313,14.765,12.639,10.790,4.860,
,Maximum,12.375,15.338,13.980,13.110,11.400,
,Mean,8.143,15.055,13.248,11.517,7.531,
,Variance,3.7919,0.0146,0.2104,0.2689,3.4245,
,Std Deviation,1.9473,0.1209,0.4587,0.5186,1.8505,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
330,22-Feb-18 23:15:00,11.688,15.289,12.847,11.930,11.080
331,22-Feb-18 23:30:00,11.688,15.293,12.877,11.910,11.090
332,22-Feb-18 23:45:00,11.688,15.291,12.817,11.860,11.110
333,23-Feb-18 00:00:00,11.688,15.296,12.788,11.910,11.100
334,23-Feb-18 00:15:00,11.625,15.288,12.877,11.900,11.120
335,23-Feb-18 00:30:00,11.625,15.293,12.877,11.930,11.110
336,23-Feb-18 00:45:00,11.563,15.298,12.877,11.890,11.100
337,23-Feb-18 01:00:00,11.563,15.301,12.817,11.890,11.080
338,23-Feb-18 01:15:00,11.563,15.293,12.877,11.840,11.070
339,23-Feb-18 01:30:00,11.500,15.295,12.847,11.870,11.060
340,23-Feb-18 01:45:00,11.500,15.302,12.817,11.850,11.040
341,23-Feb-18 02:00:00,11.500,15.293,12.758,11.830,11.030
342,23-Feb-18 02:15:00,11.500,15.298,12.788,11.850,11.020
343,23-Feb-18 02:30:00,11.438,15.300,12.847,11.870,11.020
344,23-Feb-18 02:45:00,11.438,15.299,12.817,11.880,11.000
345,23-Feb-18 03:00:00,11.438,15.300,12.788,11.890,10.990
346,23-Feb-18 03:15:00,11.438,15.299,12.788,11.890,10.980
347,23-Feb-18 03:30:00,11.438,15.292,12.817,11.880,10.970
348,23-Feb-18 03:45:00,11.438,15.291,12.817,11.880,10.960
349,23-Feb-18 04:00:00,11.438,15.298,12.728,11.880,10.910
350,23-Feb-18 04:15:00,11.438,15.297,12.817,11.880,10.940
351,23-Feb-18 04:30:00,11.375,15.294,12.817,11.830,10.930
352,23-Feb-18 04:45:00,11.375,15.295,12.788,11.890,10.900
353,23-Feb-18 05:00:00,11.313,15.299,12.817,11.900,10.870
354,23-Feb-18 05:15:00,11.313,15.300,12.817,11.910,10.850
355,23-Feb-18 05:30:00,11.313,15.304,12.847,11.870,10.830
356,23-Feb-18 05:45:00,11.250,15.300,12.847,11.870,10.810
357,23-Feb-18 06:00:00,11.250,15.301,12.788,11.860,10.800
358,23-Feb-18 06:15:00,11.250,15.297,12.788,11.870,10.760
359,23-Feb-18 06:30:00,11.188,15.296,12.847,11.870,10.750
360,23-Feb-18 06:45:00,11.188,15.299,12.788,11.880,10.720
361,23-Feb-18 07:00:00,11.188,15.302,12.758,11.900,10.700
362,23-Feb-18 07:15:00,11.125,15.303,12.758,11.870,10.690
363,23-Feb-18 07:30:00,11.125,15.303,12.788,11.890,10.660
364,23-Feb-18 07:45:00,11.125,15.308,12.788,11.900,10.650
365,23-Feb-18 08:00:00,11.125,15.304,12.788,11.920,10.640
366,23-Feb-18 08:15:00,11.125,15.304,12.847,11.900,10.620
367,23-Feb-18 08:30:00,11.063,15.306,12.937,11.890,10.600
368,23-Feb-18 08:45:00,11.063,15.303,13.086,11.950,10.430
369,23-Feb-18 09:00:00,11.063,15.302,13.175,11.930,10.460
370,23-Feb-18 09:15:00,11.000,15.300,13.414,11.980,10.330
371,23-Feb-18 09:30:00,11.000,15.306,13.741,11.980,10.380
372,23-Feb-18 09:45:00,11.000,15.300,13.771,12.010,10.360
373,23-Feb-18 10:00:00,10.938,15.291,13.771,12.140,10.050
374,23-Feb-18 10:15:00,10.938,15.292,13.891,12.230,9.870
375,23-Feb-18 10:30:00,10.875,15.295,13.861,12.200,9.800
376,23-Feb-18 10:45:00,10.750,15.292,13.801,12.210,9.710
377,23-Feb-18 11:00:00,10.688,15.289,13.652,12.160,9.620
378,23-Feb-18 11:15:00,10.750,15.283,13.801,12.200,9.620
379,23-Feb-18 11:30:00,10.750,15.284,13.771,12.230,9.690
380,23-Feb-18 11:45:00,10.813,15.283,13.771,12.220,9.720
381,23-Feb-18 12:00:00,10.875,15.284,13.771,12.190,9.780
382,23-Feb-18 12:15:00,10.875,15.279,13.801,12.130,9.700
383,23-Feb-18 12:30:00,10.938,15.277,13.831,12.090,9.690
384,23-Feb-18 12:45:00,11.000,15.269,13.801,12.130,9.570
385,23-Feb-18 13:00:00,11.125,15.267,13.831,12.200,9.610
386,23-Feb-18 13:15:00,11.188,15.258,13.801,12.220,9.590
387,23-Feb-18 13:30:00,11.250,15.258,13.831,12.230,9.600
388,23-Feb-18 13:45:00,11.250,15.254,13.891,12.190,9.890
389,23-Feb-18 14:00:00,11.188,15.249,13.861,12.100,9.970
390,23-Feb-18 14:15:00,11.188,15.244,13.801,12.080,9.940
391,23-Feb-18 14:30:00,11.313,15.237,13.801,12.130,9.910
392,23-Feb-18 14:45:00,11.313,15.232,13.801,12.110,9.960
393,23-Feb-18 15:00:00,11.188,15.230,13.682,12.070,10.000
394,23-Feb-18 15:15:00,11.125,15.224,13.801,12.050,9.980
395,23-Feb-18 15:30:00,11.000,15.219,13.652,12.030,10.030
396,23-Feb-18 15:45:00,11.000,15.214,13.622,12.040,10.000
397,23-Feb-18 16:00:00,10.938,15.217,13.473,12.040,10.000
398,23-Feb-18 16:15:00,10.875,15.217,13.592,12.020,10.020
399,23-Feb-18 16:30:00,10.813,15.217,13.712,12.040,9.990
400,23-Feb-18 16:45:00,10.750,15.216,13.652,12.020,10.040
401,23-Feb-18 17:00:00,10.750,15.206,13.473,12.020,10.040
402,23-Feb-18 17:15:00,10.750,15.209,13.712,12.000,10.160
403,23-Feb-18 17:30:00,10.750,15.208,13.503,11.950,10.160
404,23-Feb-18 17:45:00,10.688,15.208,13.414,11.990,10.160
405,23-Feb-18 18:00:00,10.688,15.206,13.235,11.980,10.140
406,23-Feb-18 18:15:00,10.625,15.205,13.116,11.980,10.120
407,23-Feb-18 18:30:00,10.625,15.208,13.145,11.940,10.110
408,23-Feb-18 18:45:00,10.625,15.208,13.086,11.940,10.160
409,23-Feb-18 19:00:00,10.750,15.208,12.907,11.920,10.240
410,23-Feb-18 19:15:00,10.750,15.205,12.937,11.900,10.280
411,23-Feb-18 19:30:00,10.813,15.207,12.937,11.900,10.290
412,23-Feb-18 19:45:00,10.875,15.206,12.966,11.870,10.320
413,23-Feb-18 20:00:00,10.875,15.207,12.907,11.890,10.340
414,23-Feb-18 20:15:00,10.875,15.210,12.966,11.850,10.350
415,23-Feb-18 20:30:00,10.813,15.205,12.937,11.820,10.340
416,23-Feb-18 20:45:00,10.813,15.206,12.937,11.860,10.320
417,23-Feb-18 21:00:00,10.813,15.208,12.907,11.840,10.300
418,23-Feb-18 21:15:00,10.750,15.203,12.937,11.800,10.280
419,23-Feb-18 21:30:00,10.750,15.203,12.907,11.800,10.270
420,23-Feb-18 21:45:00,10.750,15.203,12.937,11.830,10.290
421,23-Feb-18 22:00:00,10.750,15.196,12.877,11.800,10.300
422,23-Feb-18 22:15:00,10.750,15.199,12.937,11.780,10.300
423,23-Feb-18 22:30:00,10.750,15.199,12.937,11.810,10.290
424,23-Feb-18 22:45:00,10.750,15.187,12.877,11.760,10.280
425,23-Feb-18 23:00:00,10.750,15.192,12.877,11.810,10.270
426,23-Feb-18 23:15:00,10.750,15.191,12.937,11.760,10.270
427,23-Feb-18 23:30:00,10.750,15.189,12.937,11.760,10.260
428,23-Feb-18 23:45:00,10.750,15.183,12.907,11.790,10.260
429,24-Feb-18 00:00:00,10.750,15.184,12.877,11.780,10.250
430,24-Feb-18 00:15:00,10.688,15.184,12.847,11.760,10.240
431,24-Feb-18 00:30:00,10.688,15.179,12.817,11.800,10.240
432,24-Feb-18 00:45:00,10.688,15.178,12.817,11.760,10.240
433,24-Feb-18 01:00:00,10.688,15.172,12.877,11.760,10.240
434,24-Feb-18 01:15:00,10.688,15.175,12.877,11.750,10.240
435,24-Feb-18 01:30:00,10.688,15.169,12.877,11.770,10.230
436,24-Feb-18 01:45:00,10.688,15.169,12.817,11.770,10.220
437,24-Feb-18 02:00:00,10.688,15.165,12.847,11.770,10.210
438,24-Feb-18 02:15:00,10.688,15.162,12.847,11.760,10.210
439,24-Feb-18 02:30:00,10.688,15.166,12.877,11.750,10.190
440,24-Feb-18 02:45:00,10.688,15.153,12.847,11.750,10.190
441,24-Feb-18 03:00:00,10.625,15.157,12.847,11.750,10.190
442,24-Feb-18 03:15:00,10.625,15.159,12.877,11.760,10.180
443,24-Feb-18 03:30:00,10.688,15.158,12.907,11.720,10.180
444,24-Feb-18 03:45:00,10.688,15.154,12.817,11.700,10.180
445,24-Feb-18 04:00:00,10.688,15.155,12.847,11.720,10.170
446,24-Feb-18 04:15:00,10.625,15.146,12.877,11.720,10.170
447,24-Feb-18 04:30:00,10.625,15.148,12.847,11.730,10.170
448,24-Feb-18 04:45:00,10.625,15.138,12.847,11.720,10.170
449,24-Feb-18 05:00:00,10.625,15.141,12.817,11.710,10.160
450,24-Feb-18 05:15:00,10.625,15.141,12.877,11.680,10.160
451,24-Feb-18 05:30:00,10.625,15.138,12.907,11.710,10.150
452,24-Feb-18 05:45:00,10.625,15.136,12.877,11.700,10.140
453,24-Feb-18 06:00:00,10.625,15.139,12.788,11.700,10.130
454,24-Feb-18 06:15:00,10.625,15.139,12.877,11.720,10.120
455,24-Feb-18 06:30:00,10.625,15.139,12.907,11.730,10.130
456,24-Feb-18 06:45:00,10.625,15.135,12.847,11.680,10.120
457,24-Feb-18 07:00:00,10.625,15.138,12.847,11.690,10.120
458,24-Feb-18 07:15:00,10.625,15.142,12.847,11.720,10.120
459,24-Feb-18 07:30:00,10.625,15.134,12.758,11.710,10.120
460,24-Feb-18 07:45:00,10.625,15.141,12.937,11.680,10.120
461,24-Feb-18 08:00:00,10.625,15.143,13.086,11.680,10.130
462,24-Feb-18 08:15:00,10.688,15.146,13.503,11.780,10.140
463,24-Feb-18 08:30:00,10.688,15.143,13.622,11.760,10.150
464,24-Feb-18 08:45:00,10.750,15.141,13.891,11.770,10.170
465,24-Feb-18 09:00:00,10.750,15.140,13.891,11.790,10.180
466,24-Feb-18 09:15:00,10.813,15.140,13.920,11.830,10.190
467,24-Feb-18 09:30:00,10.875,15.134,13.861,11.820,10.190
468,24-Feb-18 09:45:00,10.875,15.144,13.861,11.740,10.210
469,24-Feb-18 10:00:00,10.875,15.139,13.622,11.750,10.230
470,24-Feb-18 10:15:00,10.938,15.141,13.831,11.700,10.260
471,24-Feb-18 10:30:00,11.000,15.043,13.831,11.740,10.290
472,24-Feb-18 10:45:00,11.000,15.044,13.891,11.740,10.320
473,24-Feb-18 11:00:00,11.063,15.049,13.741,11.750,10.350
474,24-Feb-18 11:15:00,11.063,15.052,13.891,11.740,10.410
475,24-Feb-18 11:30:00,11.125,15.016,13.891,11.740,10.480
476,24-Feb-18 11:45:00,11.250,15.001,13.712,11.800,10.520
477,24-Feb-18 12:00:00,11.375,14.997,13.473,11.750,10.470
478,24-Feb-18 12:15:00,11.313,15.000,13.563,11.740,10.350
479,24-Feb-18 12:30:00,11.250,14.996,13.771,11.790,10.310
480,24-Feb-18 12:45:00,11.313,14.992,13.891,11.740,10.320
481,24-Feb-18 13:00:00,11.375,14.990,13.920,11.760,10.310
482,24-Feb-18 13:15:00,11.438,14.982,13.891,11.760,10.400
483,24-Feb-18 13:30:00,11.813,14.936,13.920,11.810,10.480
484,24-Feb-18 13:45:00,12.125,14.936,13.891,11.840,10.460
485,24-Feb-18 14:00:00,12.250,14.933,13.891,11.830,10.460
486,24-Feb-18 14:15:00,12.063,14.933,13.920,11.830,10.400
487,24-Feb-18 14:30:00,11.938,14.931,13.920,11.830,10.390
488,24-Feb-18 14:45:00,11.938,14.920,13.920,11.800,10.410
489,24-Feb-18 15:00:00,11.875,14.924,13.920,11.820,10.440
490,24-Feb-18 15:15:00,11.875,14.924,13.891,11.810,10.410
491,24-Feb-18 15:30:00,11.750,14.927,13.920,11.840,10.400
492,24-Feb-18 15:45:00,11.625,14.922,13.771,11.830,10.430
493,24-Feb-18 16:00:00,11.375,14.911,13.891,11.790,10.460
494,24-Feb-18 16:15:00,11.313,14.916,13.443,11.790,10.430
495,24-Feb-18 16:30:00,11.250,14.918,13.741,11.730,10.360
496,24-Feb-18 16:45:00,11.250,14.920,13.503,11.720,10.360
497,24-Feb-18 17:00:00,11.313,14.914,13.235,11.720,10.360
498,24-Feb-18 17:15:00,11.313,14.914,13.175,11.770,10.340
499,24-Feb-18 17:30:00,11.375,14.926,13.116,11.730,10.320
500,24-Feb-18 17:45:00,11.375,14.927,13.056,11.740,10.310
501,24-Feb-18 18:00:00,11.375,14.921,12.996,11.740,10.320
502,24-Feb-18 18:15:00,11.375,14.929,13.056,11.700,10.340
503,24-Feb-18 18:30:00,11.375,14.925,13.056,11.690,10.380
504,24-Feb-18 18:45:00,11.563,14.927,13.026,11.700,10.510
505,24-Feb-18 19:00:00,11.688,14.928,12.996,11.710,10.440
506,24-Feb-18 19:15:00,11.750,14.939,13.026,11.700,10.430
507,24-Feb-18 19:30:00,11.813,14.938,13.026,11.750,10.440
508,24-Feb-18 19:45:00,11.750,14.933,13.026,11.730,10.420
509,24-Feb-18 20:00:00,11.688,14.933,12.966,11.730,10.390
510,24-Feb-18 20:15:00,11.750,14.936,13.026,11.710,10.350
511,24-Feb-18 20:30:00,11.750,14.932,13.026,11.730,10.340
512,24-Feb-18 20:45:00,11.813,14.934,13.026,11.740,10.360
513,24-Feb-18 21:00:00,11.750,14.934,12.966,11.700,10.370
514,24-Feb-18 21:15:00,11.875,14.932,12.996,11.700,10.370
515,24-Feb-18 21:30:00,12.000,14.931,12.996,11.690,10.370
516,24-Feb-18 21:45:00,12.188,14.929,12.966,11.680,10.350
517,24-Feb-18 22:00:00,12.063,14.928,12.937,11.670,10.360
518,24-Feb-18 22:15:00,12.000,14.928,12.996,11.700,10.420
519,24-Feb-18 22:30:00,12.000,14.929,12.996,11.670,10.490
520,24-Feb-18 22:45:00,12.063,14.928,12.996,11.600,10.840
521,24-Feb-18 23:00:00,12.250,14.925,12.937,11.610,10.780
522,24-Feb-18 23:15:00,12.375,14.930,12.966,11.640,10.720
523,24-Feb-18 23:30:00,12.375,14.931,12.966,11.620,10.720
524,24-Feb-18 23:45:00,12.250,14.929,12.966,11.560,10.700
525,25-Feb-18 00:00:00,12.250,14.921,12.907,11.590,10.690
526,25-Feb-18 00:15:00,12.125,14.926,12.966,11.590,10.680
527,25-Feb-18 00:30:00,12.000,14.921,12.966,11.580,10.650
528,25-Feb-18 00:45:00,11.875,14.931,12.966,11.600,10.650
529,25-Feb-18 01:00:00,11.750,14.924,12.907,11.640,10.600
530,25-Feb-18 01:15:00,11.750,14.925,12.966,11.600,10.580
531,25-Feb-18 01:30:00,11.875,14.916,12.966,11.600,10.600
532,25-Feb-18 01:45:00,11.875,14.917,12.966,11.600,10.590
533,25-Feb-18 02:00:00,11.813,14.920,12.907,11.600,10.650
534,25-Feb-18 02:15:00,11.750,14.920,12.937,11.580,10.650
535,25-Feb-18 02:30:00,11.688,14.913,12.937,11.530,10.930
536,25-Feb-18 02:45:00,11.688,14.913,12.966,11.530,11.060
537,25-Feb-18 03:00:00,11.688,14.906,12.877,11.560,11.080
538,25-Feb-18 03:15:00,11.688,14.905,12.937,11.550,11.060
539,25-Feb-18 03:30:00,11.688,14.899,12.937,11.540,11.090
540,25-Feb-18 03:45:00,11.688,14.900,12.937,11.540,10.890
541,25-Feb-18 04:00:00,11.688,14.902,12.877,11.590,10.680
542,25-Feb-18 04:15:00,11.688,14.891,12.907,11.630,10.650
543,25-Feb-18 04:30:00,11.750,14.895,12.937,11.570,10.600
544,25-Feb-18 04:45:00,11.750,14.901,12.937,11.560,10.600
545,25-Feb-18 05:00:00,11.688,14.893,12.907,11.570,10.590
546,25-Feb-18 05:15:00,11.625,14.893,12.937,11.520,10.590
547,25-Feb-18 05:30:00,11.563,14.889,12.907,11.520,10.600
548,25-Feb-18 05:45:00,11.500,14.897,12.937,11.590,10.500
549,25-Feb-18 06:00:00,11.500,14.895,12.847,11.550,10.660
550,25-Feb-18 06:15:00,11.438,14.896,12.907,11.580,10.730
551,25-Feb-18 06:30:00,11.375,14.891,12.907,11.560,10.550
552,25-Feb-18 06:45:00,11.250,14.894,12.937,11.650,10.300
553,25-Feb-18 07:00:00,11.250,14.893,12.877,11.640,10.500
554,25-Feb-18 07:15:00,11.188,14.904,12.937,11.610,10.400
555,25-Feb-18 07:30:00,11.188,14.921,12.907,11.650,10.290
556,25-Feb-18 07:45:00,11.188,14.923,12.907,11.660,10.310
557,25-Feb-18 08:00:00,11.313,14.923,12.907,11.680,10.390
558,25-Feb-18 08:15:00,11.438,14.926,12.966,11.690,10.360
559,25-Feb-18 08:30:00,11.438,14.925,12.996,11.700,10.330
560,25-Feb-18 08:45:00,11.375,14.927,13.086,11.660,10.510
561,25-Feb-18 09:00:00,11.188,14.934,13.026,11.560,10.620
562,25-Feb-18 09:15:00,11.125,14.927,13.026,11.580,10.610
563,25-Feb-18 09:30:00,11.125,14.927,13.056,11.550,10.680
564,25-Feb-18 09:45:00,11.188,14.926,13.116,11.540,10.680
565,25-Feb-18 10:00:00,11.188,14.926,13.086,11.480,10.750
566,25-Feb-18 10:15:00,11.250,14.931,13.235,11.450,10.750
567,25-Feb-18 10:30:00,11.313,14.934,13.354,11.430,10.720
568,25-Feb-18 10:45:00,11.375,14.928,13.563,11.440,10.710
569,25-Feb-18 11:00:00,11.438,14.931,13.831,11.480,10.570
570,25-Feb-18 11:15:00,11.438,14.932,13.771,11.510,10.590
571,25-Feb-18 11:30:00,11.438,14.929,13.741,11.450,10.630
572,25-Feb-18 11:45:00,11.500,14.916,13.861,11.490,10.660
573,25-Feb-18 12:00:00,11.563,14.918,13.741,11.490,10.670
574,25-Feb-18 12:15:00,11.563,14.922,13.861,11.500,10.710
575,25-Feb-18 12:30:00,11.625,14.924,13.831,11.500,10.750
576,25-Feb-18 12:45:00,11.750,14.924,13.831,11.490,10.770
577,25-Feb-18 13:00:00,11.688,14.916,13.592,11.490,10.800
578,25-Feb-18 13:15:00,11.625,14.916,13.652,11.460,10.880
579,25-Feb-18 13:30:00,11.625,14.911,13.801,11.440,10.990
580,25-Feb-18 13:45:00,11.625,14.923,13.652,11.470,11.050
581,25-Feb-18 14:00:00,11.688,14.911,13.473,11.420,11.060
582,25-Feb-18 14:15:00,11.688,14.922,13.592,11.430,11.060
583,25-Feb-18 14:30:00,11.688,14.922,13.712,11.430,11.070
584,25-Feb-18 14:45:00,11.750,14.921,13.622,11.410,11.070
585,25-Feb-18 15:00:00,11.750,14.911,13.443,11.400,11.070
586,25-Feb-18 15:15:00,11.750,14.926,13.741,11.400,11.070
587,25-Feb-18 15:30:00,11.750,14.913,13.712,11.430,11.050
588,25-Feb-18 15:45:00,11.750,14.916,13.563,11.410,11.060
589,25-Feb-18 16:00:00,11.750,14.908,13.414,11.440,11.030
590,25-Feb-18 16:15:00,11.813,14.894,13.533,11.450,11.010
591,25-Feb-18 16:30:00,11.750,14.914,13.503,11.400,11.030
592,25-Feb-18 16:45:00,11.750,14.906,13.443,11.400,10.980
593,25-Feb-18 17:00:00,11.813,14.916,13.324,11.390,11.030
594,25-Feb-18 17:15:00,11.813,14.897,13.265,11.410,11.100
595,25-Feb-18 17:30:00,11.875,14.907,13.175,11.370,11.070
596,25-Feb-18 17:45:00,12.000,14.908,13.116,11.420,11.150
597,25-Feb-18 18:00:00,12.000,14.923,13.026,11.380,11.360
598,25-Feb-18 18:15:00,11.938,14.928,13.056,11.330,11.380
599,25-Feb-18 18:30:00,11.875,14.934,13.056,11.320,11.350
600,25-Feb-18 18:45:00,11.813,14.938,13.056,11.340,11.310
601,25-Feb-18 19:00:00,11.813,14.937,12.996,11.350,11.280
602,25-Feb-18 19:15:00,11.813,14.932,13.026,11.340,11.290
603,25-Feb-18 19:30:00,11.813,14.943,13.026,11.340,11.300
604,25-Feb-18 19:45:00,11.813,14.949,13.026,11.290,11.320
605,25-Feb-18 20:00:00,11.813,14.948,12.966,11.280,11.330
606,25-Feb-18 20:15:00,11.813,14.949,12.996,11.280,11.360
607,25-Feb-18 20:30:00,11.813,14.946,12.996,11.300,11.370
608,25-Feb-18 20:45:00,11.813,14.946,12.996,11.280,11.380
609,25-Feb-18 21:00:00,11.813,14.942,12.907,11.290,11.390
610,25-Feb-18 21:15:00,11.875,14.957,12.996,11.240,11.390
611,25-Feb-18 21:30:00,11.813,14.963,12.966,11.240,11.390
612,25-Feb-18 21:45:00,11.875,14.963,12.996,11.240,11.380
613,25-Feb-18 22:00:00,11.813,14.963,12.937,11.260,11.390
614,25-Feb-18 22:15:00,11.813,14.958,12.966,11.240,11.370
615,25-Feb-18 22:30:00,11.813,14.952,12.966,11.240,11.370
616,25-Feb-18 22:45:00,11.813,14.959,12.966,11.240,11.360
617,25-Feb-18 23:00:00,11.813,14.962,12.907,11.220,11.370
618,25-Feb-18 23:15:00,11.875,14.959,12.966,11.190,11.400
619,25-Feb-18 23:30:00,11.875,14.963,12.937,11.210,11.400
620,25-Feb-18 23:45:00,11.875,14.963,12.937,11.220,11.390
621,26-Feb-18 00:00:00,11.875,14.965,12.907,11.220,11.370
622,26-Feb-18 00:15:00,11.813,14.975,12.937,11.190,11.380
623,26-Feb-18 00:30:00,11.875,14.965,12.937,11.200,11.370
624,26-Feb-18 00:45:00,11.813,14.968,12.937,11.190,11.360
625,26-Feb-18 01:00:00,11.813,14.975,12.877,11.190,11.360
626,26-Feb-18 01:15:00,11.813,14.970,12.907,11.180,11.350
627,26-Feb-18 01:30:00,11.813,14.972,12.937,11.150,11.350
628,26-Feb-18 01:45:00,11.813,14.967,12.907,11.140,11.350
629,26-Feb-18 02:00:00,11.813,14.969,12.877,11.160,11.350
630,26-Feb-18 02:15:00,11.813,14.982,12.907,11.180,11.330
631,26-Feb-18 02:30:00,11.813,14.969,12.907,11.140,11.310
632,26-Feb-18 02:45:00,11.813,14.969,12.907,11.160,11.290
633,26-Feb-18 03:00:00,11.750,14.957,12.847,11.160,11.270
634,26-Feb-18 03:15:00,11.750,14.967,12.907,11.170,11.270
635,26-Feb-18 03:30:00,11.750,14.968,12.907,11.130,11.270
636,26-Feb-18 03:45:00,11.750,14.971,12.907,11.130,11.240
637,26-Feb-18 04:00:00,11.688,14.980,12.877,11.170,11.180
638,26-Feb-18 04:15:00,11.625,14.966,12.877,11.190,11.160
639,26-Feb-18 04:30:00,11.625,14.972,12.907,11.140,11.200
640,26-Feb-18 04:45:00,11.625,14.973,12.907,11.080,11.190
641,26-Feb-18 05:00:00,11.625,14.972,12.847,11.080,11.160
642,26-Feb-18 05:15:00,11.625,14.971,12.877,11.130,11.100
643,26-Feb-18 05:30:00,11.563,14.982,12.907,11.100,11.000
644,26-Feb-18 05:45:00,11.500,14.985,12.907,11.120,11.030
645,26-Feb-18 06:00:00,11.438,14.979,12.847,11.110,10.980
646,26-Feb-18 06:15:00,11.438,14.981,12.877,11.120,10.960
647,26-Feb-18 06:30:00,11.438,14.991,12.877,11.110,10.980
648,26-Feb-18 06:45:00,11.438,14.994,12.907,11.090,10.960
649,26-Feb-18 07:00:00,11.438,15.002,12.847,11.080,10.980
650,26-Feb-18 07:15:00,11.438,15.005,12.847,11.100,10.950
651,26-Feb-18 07:30:00,11.438,15.011,12.877,11.100,10.940
652,26-Feb-18 07:45:00,11.375,15.010,12.847,11.060,10.950
653,26-Feb-18 08:00:00,11.375,15.017,12.847,11.080,10.950
654,26-Feb-18 08:15:00,11.438,15.018,12.877,11.070,10.950
655,26-Feb-18 08:30:00,11.375,15.008,13.056,11.070,10.950
656,26-Feb-18 08:45:00,11.438,15.024,13.026,11.060,10.950
657,26-Feb-18 09:00:00,11.375,15.024,12.966,11.080,10.940
658,26-Feb-18 09:15:00,11.375,15.020,13.235,11.050,10.920
659,26-Feb-18 09:30:00,11.438,15.019,13.443,11.040,10.930
660,26-Feb-18 09:45:00,11.438,15.034,13.592,11.060,10.920
661,26-Feb-18 10:00:00,11.375,15.014,13.682,11.050,10.910
662,26-Feb-18 10:15:00,11.375,15.031,13.622,11.070,10.910
663,26-Feb-18 10:30:00,11.375,15.029,13.563,11.060,10.890
664,26-Feb-18 10:45:00,11.375,15.032,13.533,11.090,10.880
665,26-Feb-18 11:00:00,11.375,15.032,13.533,11.120,10.870
666,26-Feb-18 11:15:00,11.375,15.033,13.741,11.090,10.860
667,26-Feb-18 11:30:00,11.375,15.040,13.920,11.080,10.870
668,26-Feb-18 11:45:00,11.438,15.037,13.920,11.090,10.890
669,26-Feb-18 12:00:00,11.438,15.035,13.891,11.120,10.900
670,26-Feb-18 12:15:00,11.500,15.035,13.920,11.090,10.900
671,26-Feb-18 12:30:00,11.500,15.032,13.920,11.120,10.910
672,26-Feb-18 12:45:00,11.500,15.030,13.920,11.130,10.910
673,26-Feb-18 13:00:00,11.438,15.027,13.920,11.120,10.900
674,26-Feb-18 13:15:00,11.375,15.035,13.920,11.110,10.870
675,26-Feb-18 13:30:00,11.375,15.032,13.920,11.160,10.860
676,26-Feb-18 13:45:00,11.375,15.028,13.920,11.110,10.860
677,26-Feb-18 14:00:00,11.375,15.031,13.861,11.140,10.870
678,26-Feb-18 14:15:00,11.375,15.037,13.861,11.140,10.860
679,26-Feb-18 14:30:00,11.375,15.033,13.891,11.140,10.860
680,26-Feb-18 14:45:00,11.375,15.036,13.891,11.140,10.860
681,26-Feb-18 15:00:00,11.375,15.038,13.891,11.170,10.860
682,26-Feb-18 15:15:00,11.438,15.036,13.920,11.150,10.880
683,26-Feb-18 15:30:00,11.500,15.037,13.891,11.150,10.880
684,26-Feb-18 15:45:00,11.500,15.030,13.920,11.140,10.850
685,26-Feb-18 16:00:00,11.438,15.024,13.920,11.140,10.840
686,26-Feb-18 16:15:00,11.438,15.017,13.861,11.120,10.860
687,26-Feb-18 16:30:00,11.438,15.029,13.831,11.130,10.830
688,26-Feb-18 16:45:00,11.438,15.022,13.831,11.140,10.830
