
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20181008,,Exported,"Aqua4Plus 1.9.10"
# Records,  2023 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,12.000,13.480,12.579,4.690,11.630,
,Maximum,24.000,15.092,13.950,7.900,23.450,
,Mean,16.856,14.888,13.188,6.106,16.436,
,Variance,11.4237,0.0123,0.2051,0.5364,11.4619,
,Std Deviation,3.3799,0.1107,0.4529,0.7324,3.3855,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
330,11-Oct-18 22:15:00,21.313,14.968,12.728,5.830,21.040
331,11-Oct-18 22:30:00,21.313,14.966,12.728,5.840,21.030
332,11-Oct-18 22:45:00,21.250,14.950,12.728,5.880,20.980
333,11-Oct-18 23:00:00,21.188,14.958,12.698,5.870,20.930
334,11-Oct-18 23:15:00,21.188,14.969,12.698,5.810,20.890
335,11-Oct-18 23:30:00,21.125,14.959,12.728,5.800,20.870
336,11-Oct-18 23:45:00,21.125,14.955,12.698,5.800,20.810
337,12-Oct-18 00:00:00,21.063,14.953,12.698,5.770,20.810
338,12-Oct-18 00:15:00,21.063,14.948,12.698,5.770,20.760
339,12-Oct-18 00:30:00,21.000,14.945,12.668,5.790,20.710
340,12-Oct-18 00:45:00,20.938,14.885,12.668,5.800,20.670
341,12-Oct-18 01:00:00,20.938,14.893,12.698,5.830,20.600
342,12-Oct-18 01:15:00,20.813,14.937,12.668,5.780,20.570
343,12-Oct-18 01:30:00,20.813,14.950,12.698,5.790,20.510
344,12-Oct-18 01:45:00,20.750,14.936,12.698,5.750,20.460
345,12-Oct-18 02:00:00,20.688,14.948,12.698,5.690,20.390
346,12-Oct-18 02:15:00,20.625,14.939,12.639,5.690,20.340
347,12-Oct-18 02:30:00,20.625,14.953,12.698,5.720,20.320
348,12-Oct-18 02:45:00,20.563,14.947,12.698,5.710,20.250
349,12-Oct-18 03:00:00,20.563,14.943,12.728,5.660,20.220
350,12-Oct-18 03:15:00,20.500,14.933,12.668,5.620,20.190
351,12-Oct-18 03:30:00,20.438,14.951,12.698,5.590,20.140
352,12-Oct-18 03:45:00,20.375,14.946,12.668,5.580,20.100
353,12-Oct-18 04:00:00,20.375,14.943,12.698,5.530,20.060
354,12-Oct-18 04:15:00,20.313,14.932,12.639,5.520,20.020
355,12-Oct-18 04:30:00,20.250,14.945,12.668,5.460,20.000
356,12-Oct-18 04:45:00,20.188,14.938,12.668,5.460,19.950
357,12-Oct-18 05:00:00,20.188,14.932,12.698,5.470,19.920
358,12-Oct-18 05:15:00,20.125,14.942,12.698,5.470,19.890
359,12-Oct-18 05:30:00,20.125,14.943,12.668,5.500,19.800
360,12-Oct-18 05:45:00,20.063,14.946,12.698,5.450,19.750
361,12-Oct-18 06:00:00,20.063,14.931,12.668,5.370,19.770
362,12-Oct-18 06:15:00,20.000,14.919,12.668,5.300,19.730
363,12-Oct-18 06:30:00,20.000,14.938,12.698,5.270,19.680
364,12-Oct-18 06:45:00,19.938,14.943,12.728,5.280,19.630
365,12-Oct-18 07:00:00,19.875,14.944,12.698,5.240,19.590
366,12-Oct-18 07:15:00,19.875,14.952,12.639,5.310,19.550
367,12-Oct-18 07:30:00,19.813,14.945,12.668,5.310,19.520
368,12-Oct-18 07:45:00,19.750,14.947,12.639,5.250,19.460
369,12-Oct-18 08:00:00,19.688,14.947,12.668,5.280,19.420
370,12-Oct-18 08:15:00,19.688,14.945,12.668,5.270,19.380
371,12-Oct-18 08:30:00,19.625,14.938,12.668,5.230,19.330
372,12-Oct-18 08:45:00,19.625,14.934,12.788,5.230,19.270
373,12-Oct-18 09:00:00,19.500,14.939,12.847,5.250,19.240
374,12-Oct-18 09:15:00,19.500,14.936,12.877,5.250,19.230
375,12-Oct-18 09:30:00,19.500,14.924,12.996,5.170,19.220
376,12-Oct-18 09:45:00,19.500,14.936,13.086,5.140,19.240
377,12-Oct-18 10:00:00,19.500,14.930,13.145,5.130,19.250
378,12-Oct-18 10:15:00,19.500,14.937,13.175,5.230,19.250
379,12-Oct-18 10:30:00,19.563,14.936,13.205,5.290,19.220
380,12-Oct-18 10:45:00,19.500,14.933,13.265,5.230,19.240
381,12-Oct-18 11:00:00,19.500,14.943,13.294,5.240,19.210
382,12-Oct-18 11:15:00,19.500,14.940,13.324,5.210,19.240
383,12-Oct-18 11:30:00,19.500,14.939,13.324,5.240,19.260
384,12-Oct-18 11:45:00,19.563,14.943,13.384,5.250,19.270
385,12-Oct-18 12:00:00,19.563,14.937,13.831,5.290,19.330
386,12-Oct-18 12:15:00,19.625,14.937,13.861,5.330,19.380
387,12-Oct-18 12:30:00,19.750,14.925,13.861,5.370,19.440
388,12-Oct-18 12:45:00,19.813,14.933,13.831,5.380,19.430
389,12-Oct-18 13:00:00,19.938,14.916,13.861,5.410,19.500
390,12-Oct-18 13:15:00,20.000,14.925,13.861,5.440,19.520
391,12-Oct-18 13:30:00,20.063,14.912,13.831,5.430,19.590
392,12-Oct-18 13:45:00,20.188,14.904,13.861,5.470,19.660
393,12-Oct-18 14:00:00,20.250,14.912,13.831,5.510,19.660
394,12-Oct-18 14:15:00,20.250,14.901,13.861,5.540,19.780
395,12-Oct-18 14:30:00,20.313,14.901,13.891,5.580,19.830
396,12-Oct-18 14:45:00,20.375,14.895,13.861,5.600,19.920
397,12-Oct-18 15:00:00,20.375,14.890,13.861,5.600,19.960
398,12-Oct-18 15:15:00,20.500,14.888,13.861,5.640,19.990
399,12-Oct-18 15:30:00,20.500,14.891,13.831,5.660,19.810
400,12-Oct-18 15:45:00,20.563,14.897,13.861,5.640,19.700
401,12-Oct-18 16:00:00,20.625,14.898,13.801,5.620,19.680
402,12-Oct-18 16:15:00,20.688,14.883,13.861,5.650,19.590
403,12-Oct-18 16:30:00,20.750,14.890,13.891,5.650,19.550
404,12-Oct-18 16:45:00,20.688,14.889,13.831,5.660,19.510
405,12-Oct-18 17:00:00,20.500,14.881,13.801,5.610,19.540
406,12-Oct-18 17:15:00,20.375,14.889,13.831,5.580,19.600
407,12-Oct-18 17:30:00,20.250,14.878,13.652,5.630,19.600
408,12-Oct-18 17:45:00,20.125,14.885,13.592,5.630,19.630
409,12-Oct-18 18:00:00,20.063,14.883,13.414,5.670,19.670
410,12-Oct-18 18:15:00,20.000,14.865,13.354,5.670,19.660
411,12-Oct-18 18:30:00,19.938,14.886,13.324,5.750,19.630
412,12-Oct-18 18:45:00,19.938,14.880,13.235,5.790,19.620
413,12-Oct-18 19:00:00,19.875,14.885,13.205,5.810,19.590
414,12-Oct-18 19:15:00,19.875,14.879,13.056,5.790,19.530
415,12-Oct-18 19:30:00,19.813,14.891,13.026,5.780,19.470
416,12-Oct-18 19:45:00,19.750,14.886,12.966,5.720,19.420
417,12-Oct-18 20:00:00,19.688,14.895,12.937,5.710,19.350
418,12-Oct-18 20:15:00,19.625,14.892,12.907,5.700,19.320
419,12-Oct-18 20:30:00,19.563,14.882,12.937,5.640,19.280
420,12-Oct-18 20:45:00,19.563,14.881,12.907,5.660,19.200
421,12-Oct-18 21:00:00,19.500,14.890,12.966,5.680,19.180
422,12-Oct-18 21:15:00,19.438,14.884,12.847,5.650,19.140
423,12-Oct-18 21:30:00,19.375,14.878,12.877,5.650,19.090
424,12-Oct-18 21:45:00,19.375,14.886,12.877,5.570,19.040
425,12-Oct-18 22:00:00,19.313,14.881,12.817,5.560,19.000
426,12-Oct-18 22:15:00,19.250,14.878,12.847,5.560,18.960
427,12-Oct-18 22:30:00,19.250,14.893,12.907,5.550,18.920
428,12-Oct-18 22:45:00,19.188,14.888,12.877,5.570,18.880
429,12-Oct-18 23:00:00,19.125,14.886,12.937,5.540,18.840
430,12-Oct-18 23:15:00,19.125,14.892,12.817,5.530,18.810
431,12-Oct-18 23:30:00,19.063,14.895,12.817,5.510,18.770
432,12-Oct-18 23:45:00,19.063,14.878,12.877,5.500,18.760
433,13-Oct-18 00:00:00,19.063,14.883,12.877,5.380,18.720
434,13-Oct-18 00:15:00,19.000,14.868,12.877,5.350,18.700
435,13-Oct-18 00:30:00,19.000,14.868,12.847,5.330,18.670
436,13-Oct-18 00:45:00,18.938,14.854,12.788,5.330,18.650
437,13-Oct-18 01:00:00,18.938,14.864,12.788,5.310,18.630
438,13-Oct-18 01:15:00,18.875,14.849,12.817,5.300,18.600
439,13-Oct-18 01:30:00,18.875,14.851,12.907,5.310,18.580
440,13-Oct-18 01:45:00,18.875,14.852,12.817,5.270,18.560
441,13-Oct-18 02:00:00,18.813,14.848,12.847,5.230,18.550
442,13-Oct-18 02:15:00,18.813,14.854,12.817,5.220,18.540
443,13-Oct-18 02:30:00,18.813,14.848,12.907,5.190,18.520
444,13-Oct-18 02:45:00,18.813,14.851,12.907,5.210,18.500
445,13-Oct-18 03:00:00,18.750,14.854,12.907,5.180,18.470
446,13-Oct-18 03:15:00,18.750,14.848,12.817,5.190,18.450
447,13-Oct-18 03:30:00,18.750,14.855,12.817,5.200,18.440
448,13-Oct-18 03:45:00,18.750,14.858,12.847,5.190,18.440
449,13-Oct-18 04:00:00,18.688,14.848,12.907,5.160,18.420
450,13-Oct-18 04:15:00,18.688,14.858,12.817,5.130,18.400
451,13-Oct-18 04:30:00,18.688,14.853,12.817,5.150,18.390
452,13-Oct-18 04:45:00,18.688,14.860,12.847,5.140,18.380
453,13-Oct-18 05:00:00,18.625,14.861,12.847,5.120,18.360
454,13-Oct-18 05:15:00,18.625,14.848,12.877,5.110,18.350
455,13-Oct-18 05:30:00,18.625,14.862,12.817,5.100,18.340
456,13-Oct-18 05:45:00,18.625,14.865,12.817,5.110,18.330
457,13-Oct-18 06:00:00,18.625,14.856,12.847,5.090,18.320
458,13-Oct-18 06:15:00,18.625,14.864,12.758,5.070,18.320
459,13-Oct-18 06:30:00,18.563,14.859,12.847,5.090,18.290
460,13-Oct-18 06:45:00,18.563,14.862,12.788,5.110,18.290
461,13-Oct-18 07:00:00,18.563,14.865,12.877,5.060,18.250
462,13-Oct-18 07:15:00,18.563,14.874,12.788,5.110,18.250
463,13-Oct-18 07:30:00,18.563,14.874,12.847,5.030,18.240
464,13-Oct-18 07:45:00,18.500,14.877,12.877,5.050,18.210
465,13-Oct-18 08:00:00,18.500,14.892,12.966,5.060,18.190
466,13-Oct-18 08:15:00,18.438,14.889,12.877,5.040,18.170
467,13-Oct-18 08:30:00,18.500,14.899,12.937,5.030,18.180
468,13-Oct-18 08:45:00,18.500,14.890,13.026,5.000,18.170
469,13-Oct-18 09:00:00,18.500,14.900,13.175,5.000,18.150
470,13-Oct-18 09:15:00,18.438,14.896,13.443,5.020,18.150
471,13-Oct-18 09:30:00,18.438,14.905,13.682,4.970,18.140
472,13-Oct-18 09:45:00,18.438,14.906,13.741,5.000,18.130
473,13-Oct-18 10:00:00,18.438,14.898,13.891,5.000,18.120
474,13-Oct-18 10:15:00,18.438,14.905,13.831,5.000,18.130
475,13-Oct-18 10:30:00,18.438,14.903,13.861,4.980,18.130
476,13-Oct-18 10:45:00,18.438,14.909,13.891,4.980,18.130
477,13-Oct-18 11:00:00,18.438,14.912,13.891,4.960,18.130
478,13-Oct-18 11:15:00,18.500,14.916,13.891,4.970,18.140
479,13-Oct-18 11:30:00,18.563,14.917,13.831,4.990,18.190
480,13-Oct-18 11:45:00,18.563,14.914,13.861,5.030,18.210
481,13-Oct-18 12:00:00,18.563,14.917,13.891,5.040,18.230
482,13-Oct-18 12:15:00,18.563,14.905,13.861,5.050,18.270
483,13-Oct-18 12:30:00,18.688,14.912,13.891,5.080,18.360
484,13-Oct-18 12:45:00,18.813,14.909,13.861,5.100,18.430
485,13-Oct-18 13:00:00,18.813,14.908,13.801,5.120,18.450
486,13-Oct-18 13:15:00,18.938,14.902,13.861,5.100,18.490
487,13-Oct-18 13:30:00,18.938,14.896,13.831,5.150,18.530
488,13-Oct-18 13:45:00,19.063,14.894,13.891,5.140,18.570
489,13-Oct-18 14:00:00,19.188,14.893,13.861,5.200,18.540
490,13-Oct-18 14:15:00,19.250,14.891,13.891,5.150,18.680
491,13-Oct-18 14:30:00,19.188,14.889,13.891,5.210,18.700
492,13-Oct-18 14:45:00,19.188,14.889,13.861,5.260,18.750
493,13-Oct-18 15:00:00,19.188,14.895,13.891,5.270,18.730
494,13-Oct-18 15:15:00,19.188,14.896,13.920,5.310,18.740
495,13-Oct-18 15:30:00,19.188,14.895,13.891,5.350,18.770
496,13-Oct-18 15:45:00,19.250,14.905,13.920,5.380,18.830
497,13-Oct-18 16:00:00,19.313,14.904,13.861,5.400,18.810
498,13-Oct-18 16:15:00,19.375,14.902,13.920,5.380,18.860
499,13-Oct-18 16:30:00,19.375,14.901,13.891,5.470,18.670
500,13-Oct-18 16:45:00,19.313,14.898,13.801,5.410,18.600
501,13-Oct-18 17:00:00,19.250,14.900,13.861,5.420,18.590
502,13-Oct-18 17:15:00,19.125,14.908,13.861,5.420,18.600
503,13-Oct-18 17:30:00,19.125,14.921,13.533,5.420,18.540
504,13-Oct-18 17:45:00,19.063,14.917,13.354,5.410,18.570
505,13-Oct-18 18:00:00,18.938,14.911,13.324,5.410,18.550
506,13-Oct-18 18:15:00,18.938,14.909,13.235,5.480,18.520
507,13-Oct-18 18:30:00,18.875,14.923,13.145,5.480,18.500
508,13-Oct-18 18:45:00,18.813,14.922,13.056,5.430,18.470
509,13-Oct-18 19:00:00,18.813,14.925,12.996,5.430,18.450
510,13-Oct-18 19:15:00,18.750,14.928,12.966,5.480,18.420
511,13-Oct-18 19:30:00,18.750,14.928,12.996,5.500,18.390
512,13-Oct-18 19:45:00,18.625,14.929,12.966,5.480,18.370
513,13-Oct-18 20:00:00,18.625,14.936,12.966,5.450,18.330
514,13-Oct-18 20:15:00,18.563,14.934,12.937,5.450,18.320
515,13-Oct-18 20:30:00,18.625,14.925,12.847,5.440,18.280
516,13-Oct-18 20:45:00,18.563,14.946,12.907,5.420,18.230
517,13-Oct-18 21:00:00,18.500,14.935,12.877,5.420,18.220
518,13-Oct-18 21:15:00,18.500,14.939,12.847,5.430,18.220
519,13-Oct-18 21:30:00,18.500,14.941,12.817,5.430,18.190
520,13-Oct-18 21:45:00,18.500,14.946,12.788,5.420,18.160
521,13-Oct-18 22:00:00,18.438,14.942,12.847,5.400,18.140
522,13-Oct-18 22:15:00,18.438,14.954,12.847,5.400,18.120
523,13-Oct-18 22:30:00,18.375,14.963,12.907,5.390,18.090
524,13-Oct-18 22:45:00,18.375,14.970,12.907,5.370,18.070
525,13-Oct-18 23:00:00,18.375,14.957,12.847,5.400,18.040
526,13-Oct-18 23:15:00,18.250,14.968,12.877,5.390,18.010
527,13-Oct-18 23:30:00,18.313,14.970,12.877,5.370,17.990
528,13-Oct-18 23:45:00,18.250,14.976,12.877,5.370,17.970
529,14-Oct-18 00:00:00,18.250,14.964,12.817,5.370,17.950
530,14-Oct-18 00:15:00,18.250,14.965,12.817,5.340,17.930
531,14-Oct-18 00:30:00,18.188,14.973,12.877,5.330,17.910
532,14-Oct-18 00:45:00,18.188,14.967,12.788,5.330,17.890
533,14-Oct-18 01:00:00,18.188,14.959,12.817,5.320,17.880
534,14-Oct-18 01:15:00,18.125,14.970,12.877,5.300,17.860
535,14-Oct-18 01:30:00,18.125,14.962,12.877,5.310,17.840
536,14-Oct-18 01:45:00,18.125,14.970,12.758,5.280,17.830
537,14-Oct-18 02:00:00,18.063,14.978,12.877,5.270,17.810
538,14-Oct-18 02:15:00,18.125,14.983,12.847,5.250,17.800
539,14-Oct-18 02:30:00,18.063,14.977,12.847,5.260,17.800
540,14-Oct-18 02:45:00,18.063,14.980,12.817,5.250,17.790
541,14-Oct-18 03:00:00,18.063,14.980,12.847,5.230,17.770
542,14-Oct-18 03:15:00,18.063,14.991,12.847,5.240,17.770
543,14-Oct-18 03:30:00,18.000,14.986,12.847,5.220,17.740
544,14-Oct-18 03:45:00,18.000,14.967,12.817,5.200,17.740
545,14-Oct-18 04:00:00,18.000,14.978,12.877,5.180,17.730
546,14-Oct-18 04:15:00,18.000,14.987,12.788,5.170,17.710
547,14-Oct-18 04:30:00,18.000,14.982,12.758,5.180,17.700
548,14-Oct-18 04:45:00,18.000,14.980,12.877,5.170,17.700
549,14-Oct-18 05:00:00,18.000,14.969,12.758,5.180,17.690
550,14-Oct-18 05:15:00,17.938,14.982,12.758,5.150,17.670
551,14-Oct-18 05:30:00,17.938,14.972,12.847,5.170,17.660
552,14-Oct-18 05:45:00,17.938,14.988,12.847,5.160,17.650
553,14-Oct-18 06:00:00,17.938,14.991,12.847,5.140,17.640
554,14-Oct-18 06:15:00,17.938,14.987,12.847,5.110,17.630
555,14-Oct-18 06:30:00,17.875,14.997,12.847,5.120,17.610
556,14-Oct-18 06:45:00,17.875,15.001,12.847,5.100,17.590
557,14-Oct-18 07:00:00,17.875,14.994,12.847,5.080,17.570
558,14-Oct-18 07:15:00,17.875,14.999,12.788,5.100,17.550
559,14-Oct-18 07:30:00,17.813,14.987,12.788,5.120,17.540
560,14-Oct-18 07:45:00,17.813,14.991,12.817,5.120,17.520
561,14-Oct-18 08:00:00,17.813,14.998,12.817,5.090,17.520
562,14-Oct-18 08:15:00,17.813,15.006,12.788,5.110,17.500
563,14-Oct-18 08:30:00,17.813,15.006,12.877,5.100,17.500
564,14-Oct-18 08:45:00,17.813,14.990,12.937,5.050,17.490
565,14-Oct-18 09:00:00,17.813,15.013,13.086,5.070,17.500
566,14-Oct-18 09:15:00,17.813,15.016,12.996,5.020,17.490
567,14-Oct-18 09:30:00,17.813,15.011,13.294,5.010,17.480
568,14-Oct-18 09:45:00,17.813,15.023,13.503,5.030,17.460
569,14-Oct-18 10:00:00,17.813,15.014,13.563,5.050,17.450
570,14-Oct-18 10:15:00,17.750,15.021,13.891,5.040,17.440
571,14-Oct-18 10:30:00,17.750,15.018,13.831,5.030,17.450
572,14-Oct-18 10:45:00,17.750,15.022,13.920,5.020,17.460
573,14-Oct-18 11:00:00,17.813,15.012,13.891,5.020,17.460
574,14-Oct-18 11:15:00,17.813,15.019,13.801,5.030,17.470
575,14-Oct-18 11:30:00,17.875,15.008,13.891,5.010,17.480
576,14-Oct-18 11:45:00,17.813,15.021,13.891,5.010,17.470
577,14-Oct-18 12:00:00,17.813,15.022,13.891,4.970,17.470
578,14-Oct-18 12:15:00,17.813,15.019,13.920,4.970,17.470
579,14-Oct-18 12:30:00,17.813,15.019,13.920,4.970,17.470
580,14-Oct-18 12:45:00,17.875,15.016,13.891,4.960,17.480
581,14-Oct-18 13:00:00,17.875,15.013,13.920,4.970,17.480
582,14-Oct-18 13:15:00,17.938,15.004,13.891,4.990,17.490
583,14-Oct-18 13:30:00,17.875,15.001,13.920,5.020,17.500
584,14-Oct-18 13:45:00,17.938,14.990,13.920,5.040,17.500
585,14-Oct-18 14:00:00,17.875,14.992,13.920,5.090,17.470
586,14-Oct-18 14:15:00,17.813,14.990,13.891,5.120,17.470
587,14-Oct-18 14:30:00,17.813,14.982,13.891,5.120,17.460
588,14-Oct-18 14:45:00,17.813,14.993,13.920,5.120,17.450
589,14-Oct-18 15:00:00,17.750,14.982,13.891,5.060,17.430
590,14-Oct-18 15:15:00,17.750,14.985,13.891,5.100,17.420
591,14-Oct-18 15:30:00,17.750,14.987,13.891,5.100,17.410
592,14-Oct-18 15:45:00,17.750,14.990,13.920,5.110,17.410
593,14-Oct-18 16:00:00,17.750,14.972,13.891,5.110,17.400
594,14-Oct-18 16:15:00,17.750,14.979,13.891,5.060,17.390
595,14-Oct-18 16:30:00,17.750,14.987,13.861,5.030,17.390
596,14-Oct-18 16:45:00,17.750,14.986,13.831,5.050,17.380
597,14-Oct-18 17:00:00,17.688,14.981,13.801,5.090,17.370
598,14-Oct-18 17:15:00,17.688,14.992,13.741,5.070,17.360
599,14-Oct-18 17:30:00,17.688,14.973,13.712,5.070,17.340
600,14-Oct-18 17:45:00,17.625,14.982,13.801,5.060,17.330
601,14-Oct-18 18:00:00,17.625,14.988,13.533,5.050,17.300
602,14-Oct-18 18:15:00,17.625,14.976,13.384,5.010,17.280
603,14-Oct-18 18:30:00,17.563,14.978,13.265,4.950,17.270
604,14-Oct-18 18:45:00,17.563,14.984,13.205,4.930,17.250
605,14-Oct-18 19:00:00,17.563,14.990,13.175,4.910,17.210
606,14-Oct-18 19:15:00,17.500,14.985,13.086,4.920,17.210
607,14-Oct-18 19:30:00,17.500,14.985,13.056,4.900,17.200
608,14-Oct-18 19:45:00,17.500,14.977,12.996,4.910,17.190
609,14-Oct-18 20:00:00,17.500,14.984,13.026,4.930,17.180
610,14-Oct-18 20:15:00,17.438,14.987,12.996,4.940,17.170
611,14-Oct-18 20:30:00,17.438,15.000,12.996,4.910,17.160
612,14-Oct-18 20:45:00,17.438,14.987,12.966,4.930,17.140
613,14-Oct-18 21:00:00,17.438,14.999,12.996,4.950,17.140
614,14-Oct-18 21:15:00,17.438,15.006,12.966,4.950,17.130
615,14-Oct-18 21:30:00,17.375,14.999,12.966,4.920,17.130
616,14-Oct-18 21:45:00,17.375,14.993,12.937,4.920,17.110
617,14-Oct-18 22:00:00,17.438,14.997,12.966,4.930,17.110
618,14-Oct-18 22:15:00,17.375,14.998,12.937,4.920,17.100
619,14-Oct-18 22:30:00,17.375,15.001,12.937,4.900,17.070
620,14-Oct-18 22:45:00,17.375,15.000,12.937,4.920,17.080
621,14-Oct-18 23:00:00,17.375,14.997,12.937,4.890,17.080
622,14-Oct-18 23:15:00,17.375,15.001,12.907,4.870,17.050
623,14-Oct-18 23:30:00,17.313,15.010,12.937,4.870,17.050
624,14-Oct-18 23:45:00,17.375,15.012,12.937,4.860,17.050
625,15-Oct-18 00:00:00,17.375,14.998,12.937,4.860,17.040
626,15-Oct-18 00:15:00,17.313,15.002,12.907,4.850,17.040
627,15-Oct-18 00:30:00,17.313,15.000,12.937,4.860,17.030
628,15-Oct-18 00:45:00,17.313,15.004,12.937,4.860,17.040
629,15-Oct-18 01:00:00,17.313,15.002,12.937,4.860,17.030
630,15-Oct-18 01:15:00,17.313,14.989,12.907,4.850,17.020
631,15-Oct-18 01:30:00,17.313,14.995,12.877,4.830,17.020
632,15-Oct-18 01:45:00,17.313,14.994,12.907,4.810,17.010
633,15-Oct-18 02:00:00,17.313,14.988,12.907,4.790,17.010
634,15-Oct-18 02:15:00,17.313,14.995,12.877,4.820,16.990
635,15-Oct-18 02:30:00,17.250,14.987,12.907,4.820,17.000
636,15-Oct-18 02:45:00,17.250,14.993,12.907,4.800,16.990
637,15-Oct-18 03:00:00,17.250,14.981,12.877,4.810,16.980
638,15-Oct-18 03:15:00,17.250,14.988,12.877,4.790,16.970
639,15-Oct-18 03:30:00,17.250,14.989,12.907,4.790,16.960
640,15-Oct-18 03:45:00,17.250,14.992,12.877,4.800,16.940
641,15-Oct-18 04:00:00,17.250,14.983,12.877,4.770,16.960
642,15-Oct-18 04:15:00,17.250,14.984,12.847,4.770,16.950
643,15-Oct-18 04:30:00,17.250,14.982,12.877,4.780,16.940
644,15-Oct-18 04:45:00,17.250,14.988,12.877,4.770,16.940
645,15-Oct-18 05:00:00,17.188,14.989,12.877,4.780,16.930
646,15-Oct-18 05:15:00,17.188,14.977,12.847,4.790,16.940
647,15-Oct-18 05:30:00,17.250,14.981,12.847,4.800,16.930
648,15-Oct-18 05:45:00,17.188,14.986,12.877,4.790,16.910
649,15-Oct-18 06:00:00,17.188,14.982,12.847,4.780,16.910
650,15-Oct-18 06:15:00,17.188,14.983,12.847,4.780,16.910
651,15-Oct-18 06:30:00,17.188,14.982,12.877,4.780,16.900
652,15-Oct-18 06:45:00,17.188,14.973,12.847,4.800,16.890
653,15-Oct-18 07:00:00,17.188,14.976,12.877,4.790,16.900
654,15-Oct-18 07:15:00,17.188,14.976,12.847,4.790,16.880
655,15-Oct-18 07:30:00,17.188,14.966,12.817,4.790,16.890
656,15-Oct-18 07:45:00,17.188,14.969,12.817,4.770,16.880
657,15-Oct-18 08:00:00,17.188,14.971,12.907,4.770,16.880
658,15-Oct-18 08:15:00,17.188,14.972,12.996,4.760,16.880
659,15-Oct-18 08:30:00,17.188,14.977,13.265,4.760,16.880
660,15-Oct-18 08:45:00,17.188,14.977,13.443,4.760,16.880
661,15-Oct-18 09:00:00,17.188,14.980,13.652,4.760,16.890
662,15-Oct-18 09:15:00,17.250,14.977,13.741,4.760,16.890
663,15-Oct-18 09:30:00,17.250,14.988,13.920,4.750,16.900
664,15-Oct-18 09:45:00,17.250,14.975,13.891,4.770,16.910
665,15-Oct-18 10:00:00,17.313,14.982,13.861,4.780,16.910
666,15-Oct-18 10:15:00,17.375,14.985,13.920,4.780,16.910
667,15-Oct-18 10:30:00,17.375,14.978,13.920,4.760,16.930
668,15-Oct-18 10:45:00,17.438,14.982,13.920,4.770,16.930
669,15-Oct-18 11:00:00,17.438,14.978,13.920,4.770,16.940
670,15-Oct-18 11:15:00,17.500,14.982,13.920,4.770,16.950
671,15-Oct-18 11:30:00,17.563,14.979,13.891,4.790,16.950
672,15-Oct-18 11:45:00,17.500,14.976,13.920,4.790,16.960
673,15-Oct-18 12:00:00,17.563,14.979,13.920,4.790,16.970
674,15-Oct-18 12:15:00,17.563,14.965,13.920,4.800,16.990
675,15-Oct-18 12:30:00,17.625,14.970,13.891,4.830,16.990
676,15-Oct-18 12:45:00,17.688,14.969,13.920,4.820,17.000
677,15-Oct-18 13:00:00,17.625,14.964,13.920,4.830,16.990
678,15-Oct-18 13:15:00,17.625,14.962,13.920,4.830,16.990
679,15-Oct-18 13:30:00,17.625,14.937,13.920,4.820,16.990
680,15-Oct-18 13:45:00,17.625,14.940,13.920,4.840,17.000
681,15-Oct-18 14:00:00,17.625,14.946,13.920,4.850,16.990
682,15-Oct-18 14:15:00,17.625,14.946,13.920,4.880,16.990
683,15-Oct-18 14:30:00,17.625,14.952,13.920,4.870,17.010
684,15-Oct-18 14:45:00,17.688,14.940,13.920,4.910,17.020
685,15-Oct-18 15:00:00,17.688,14.947,13.920,4.890,17.020
686,15-Oct-18 15:15:00,17.813,14.938,13.920,4.880,17.080
687,15-Oct-18 15:30:00,17.875,14.928,13.920,4.930,17.050
688,15-Oct-18 15:45:00,17.875,14.940,13.920,4.870,17.020
