Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,DO_mgL
BVR,2015,2015-07-31 12:00:00,4.886,15.3403,5.7765,5.1722,1.38229
BVR,2015,2015-07-31 12:00:00,4.902,15.2536,5.5305,5.361,1.50107
BVR,2015,2015-07-31 12:00:00,4.92,15.1674,5.5226,5.4125,1.61322
BVR,2015,2015-07-31 12:00:00,4.938,15.0835,5.5186,5.4297,1.7217
BVR,2015,2015-07-31 12:00:00,4.955,15.0028,5.5345,5.4297,1.82315
BVR,2015,2015-07-31 12:00:00,4.971,14.9247,6.2565,5.3267,1.9105
BVR,2015,2015-07-31 12:00:00,4.989,14.849,6.2605,5.4812,1.98218
BVR,2015,2015-07-31 12:00:00,5.004,14.7764,6.2645,5.4468,2.03807
BVR,2015,2015-07-31 12:00:00,5.02,14.708,6.2724,5.3953,2.0862
BVR,2015,2015-07-31 12:00:00,5.037,14.6433,6.2764,5.3438,2.1176
BVR,2015,2015-07-31 12:00:00,5.053,14.5819,5.6971,5.4468,2.14054
BVR,2015,2015-07-31 12:00:00,5.066,14.523,5.717,5.3782,2.15915
BVR,2015,2015-07-31 12:00:00,5.081,14.4649,5.717,5.2923,2.16927
BVR,2015,2015-07-31 12:00:00,5.099,14.4054,5.713,5.4297,2.17798
BVR,2015,2015-07-31 12:00:00,5.114,14.3446,5.5861,5.6872,2.18453
BVR,2015,2015-07-31 12:00:00,5.126,14.2833,5.6019,5.6185,2.18639
BVR,2015,2015-07-31 12:00:00,5.14,14.2223,5.5702,5.6872,2.18474
BVR,2015,2015-07-31 12:00:00,5.153,14.1619,5.5781,5.7558,2.17143
BVR,2015,2015-07-31 12:00:00,5.166,14.1015,5.836,6.4768,2.15348
BVR,2015,2015-07-31 12:00:00,5.181,14.0398,5.836,6.4253,2.11956
BVR,2015,2015-07-31 12:00:00,5.196,13.976,5.8082,6.4768,2.07735
BVR,2015,2015-07-31 12:00:00,5.214,13.9085,5.836,6.4253,2.02141
BVR,2015,2015-07-31 12:00:00,5.235,13.8387,5.6456,8.8973,1.9619
BVR,2015,2015-07-31 12:00:00,5.254,13.7751,5.6257,8.9144,1.91112
BVR,2015,2015-07-31 12:00:00,5.27,13.7253,5.6575,8.9316,1.87093
BVR,2015,2015-07-31 12:00:00,5.284,13.6881,5.6535,8.8801,1.83252
BVR,2015,2015-07-31 12:00:00,5.296,13.6583,5.6495,8.8458,1.78728
BVR,2015,2015-07-31 12:00:00,5.313,13.6311,5.471,9.2921,1.73101
BVR,2015,2015-07-31 12:00:00,5.329,13.6028,5.471,9.1376,1.64124
BVR,2015,2015-07-31 12:00:00,5.345,13.5705,5.4551,9.1033,1.52787
BVR,2015,2015-07-31 12:00:00,5.362,13.5324,5.467,9.1719,1.38474
BVR,2015,2015-07-31 12:00:00,5.382,13.4876,5.59,8.9144,1.22248
BVR,2015,2015-07-31 12:00:00,5.403,13.4354,5.59,8.9144,1.04951
BVR,2015,2015-07-31 12:00:00,5.422,13.3764,5.5742,8.9144,0.87694
BVR,2015,2015-07-31 12:00:00,5.44,13.3123,5.5821,8.9316,0.72905
BVR,2015,2015-07-31 12:00:00,5.46,13.2439,4.8521,10.4594,0.60926
BVR,2015,2015-07-31 12:00:00,5.483,13.1715,4.8561,10.5281,0.51719
BVR,2015,2015-07-31 12:00:00,5.502,13.097,4.8204,10.5109,0.45048
BVR,2015,2015-07-31 12:00:00,5.518,13.0234,4.8442,10.5281,0.40251
BVR,2015,2015-07-31 12:00:00,5.54,12.9532,5.6575,10.2363,0.37269
BVR,2015,2015-07-31 12:00:00,5.562,12.8879,5.6495,10.2706,0.34825
BVR,2015,2015-07-31 12:00:00,5.583,12.8284,5.6575,10.2534,0.33559
BVR,2015,2015-07-31 12:00:00,5.602,12.7744,5.6654,10.3221,0.32267
BVR,2015,2015-07-31 12:00:00,5.617,12.7253,5.6416,10.2534,0.32163
BVR,2015,2015-07-31 12:00:00,5.629,12.6805,4.4792,9.7213,0.31729
BVR,2015,2015-07-31 12:00:00,5.646,12.6386,4.503,9.7384,0.31273
BVR,2015,2015-07-31 12:00:00,5.665,12.5967,4.4911,9.7384,0.30633
BVR,2015,2015-07-31 12:00:00,5.679,12.5526,4.4831,9.7213,0.30075
BVR,2015,2015-07-31 12:00:00,5.691,12.5065,4.4911,9.7728,0.29091
BVR,2015,2015-07-31 12:00:00,5.705,12.461,4.499,9.6183,0.275
BVR,2015,2015-07-31 12:00:00,5.722,12.4181,4.4831,9.6354,0.2636
BVR,2015,2015-07-31 12:00:00,5.738,12.3782,4.4911,9.6869,0.24596
BVR,2015,2015-07-31 12:00:00,5.753,12.3409,5.4631,9.4809,0.23353
BVR,2015,2015-07-31 12:00:00,5.77,12.3049,5.4551,9.4466,0.21948
BVR,2015,2015-07-31 12:00:00,5.787,12.2696,5.4512,9.4123,0.20219
BVR,2015,2015-07-31 12:00:00,5.802,12.2351,5.4631,9.4638,0.1895
BVR,2015,2015-07-31 12:00:00,5.82,12.2013,8.391,8.8458,0.17188
BVR,2015,2015-07-31 12:00:00,5.843,12.1682,8.3672,8.9144,0.16476
BVR,2015,2015-07-31 12:00:00,5.866,12.1357,8.3711,8.9144,0.15976
BVR,2015,2015-07-31 12:00:00,5.881,12.1042,8.3751,8.9659,0.15742
BVR,2015,2015-07-31 12:00:00,5.897,12.0744,8.3751,8.8629,0.15069
BVR,2015,2015-07-31 12:00:00,5.913,12.0472,9.597,9.1891,0.14802
BVR,2015,2015-07-31 12:00:00,5.929,12.0234,9.6208,9.1548,0.14693
BVR,2015,2015-07-31 12:00:00,5.943,12.0026,9.601,9.1376,0.14373
BVR,2015,2015-07-31 12:00:00,5.951,11.9826,9.597,9.1719,0.14487
BVR,2015,2015-07-31 12:00:00,5.955,11.9607,7.3753,8.9144,0.14099
BVR,2015,2015-07-31 12:00:00,5.957,11.9351,7.3753,8.9488,0.13656
BVR,2015,2015-07-31 12:00:00,5.962,11.9068,7.3595,8.8801,0.13439
BVR,2015,2015-07-31 12:00:00,5.973,11.8781,7.3793,8.9488,0.131
BVR,2015,2015-07-31 12:00:00,5.989,11.8513,6.4549,8.0218,0.12794
BVR,2015,2015-07-31 12:00:00,6.004,11.8277,6.4509,8.0046,0.12479
BVR,2015,2015-07-31 12:00:00,6.02,11.8065,6.439,8.0733,0.12409
BVR,2015,2015-07-31 12:00:00,6.034,11.7858,6.4628,8.1591,0.12273
BVR,2015,2015-07-31 12:00:00,6.046,11.7638,5.7765,7.833,0.11779
BVR,2015,2015-07-31 12:00:00,6.061,11.7392,5.7408,7.7128,0.11404
BVR,2015,2015-07-31 12:00:00,6.077,11.7119,5.7606,7.833,0.1141
BVR,2015,2015-07-31 12:00:00,6.094,11.6831,5.7844,7.8158,0.11259
BVR,2015,2015-07-31 12:00:00,6.114,11.6549,5.7844,7.833,0.11331
BVR,2015,2015-07-31 12:00:00,6.132,11.6293,4.4871,6.4768,0.11439
BVR,2015,2015-07-31 12:00:00,6.15,11.6078,4.4712,6.494,0.11311
BVR,2015,2015-07-31 12:00:00,6.164,11.5908,4.4792,6.494,0.11634
BVR,2015,2015-07-31 12:00:00,6.173,11.5775,4.4673,6.4768,0.11837
BVR,2015,2015-07-31 12:00:00,6.177,11.566,4.4078,6.288,0.10971
BVR,2015,2015-07-31 12:00:00,6.178,11.5545,4.4276,6.1507,0.11062
BVR,2015,2015-07-31 12:00:00,6.18,11.541,4.4197,6.2193,0.11358
BVR,2015,2015-07-31 12:00:00,6.183,11.5224,4.4157,6.1335,0.10806
BVR,2015,2015-07-31 12:00:00,6.185,11.4957,5.0386,6.6141,0.11031
BVR,2015,2015-07-31 12:00:00,6.186,11.4605,5.0306,6.4596,0.10636
BVR,2015,2015-07-31 12:00:00,6.194,11.4201,5.0267,6.4253,0.10357
BVR,2015,2015-07-31 12:00:00,6.213,11.3791,5.0187,6.494,0.1067
BVR,2015,2015-07-31 12:00:00,6.236,11.3409,5.1655,6.7515,0.10297
BVR,2015,2015-07-31 12:00:00,6.258,11.3065,5.1615,6.7171,0.10243
BVR,2015,2015-07-31 12:00:00,6.279,11.2755,5.1496,6.7686,0.10422
BVR,2015,2015-07-31 12:00:00,6.296,11.247,5.1695,6.7515,0.10659
BVR,2015,2015-07-31 12:00:00,6.312,11.2197,5.1576,6.6828,0.10345
BVR,2015,2015-07-31 12:00:00,6.329,11.1922,4.8957,6.0992,0.09828
BVR,2015,2015-07-31 12:00:00,6.337,11.1648,4.9037,6.2365,0.10418
BVR,2015,2015-07-31 12:00:00,6.342,11.1388,4.9235,6.2193,0.1006
BVR,2015,2015-07-31 12:00:00,6.358,11.114,4.9116,6.2193,0.09999
BVR,2015,2015-07-31 12:00:00,6.376,11.0888,4.6141,5.6872,0.10121
BVR,2015,2015-07-31 12:00:00,6.39,11.0617,4.622,5.6872,0.09402
BVR,2015,2015-07-31 12:00:00,6.403,11.0332,4.618,5.6357,0.08983
BVR,2015,2015-07-31 12:00:00,6.42,11.0042,4.5982,5.6357,0.09049
BVR,2015,2015-07-31 12:00:00,6.446,10.975,4.4871,6.0133,0.0917
BVR,2015,2015-07-31 12:00:00,6.467,10.9464,4.4831,5.9447,0.08805
BVR,2015,2015-07-31 12:00:00,6.484,10.9202,4.4792,5.876,0.09144
BVR,2015,2015-07-31 12:00:00,6.51,10.8962,4.4712,5.9962,0.08958
BVR,2015,2015-07-31 12:00:00,6.533,10.8731,3.7492,5.7043,0.08884
BVR,2015,2015-07-31 12:00:00,6.546,10.8502,3.7293,5.6013,0.08853
BVR,2015,2015-07-31 12:00:00,6.562,10.8279,3.7095,5.7043,0.0883
BVR,2015,2015-07-31 12:00:00,6.589,10.8074,3.7174,5.6872,0.08453
BVR,2015,2015-07-31 12:00:00,6.612,10.7887,3.7452,5.67,0.08151
BVR,2015,2015-07-31 12:00:00,6.627,10.7711,3.5865,5.6357,0.08361
BVR,2015,2015-07-31 12:00:00,6.634,10.7531,3.6024,5.6872,0.08301
BVR,2015,2015-07-31 12:00:00,6.646,10.7339,3.6143,5.7215,0.08429
BVR,2015,2015-07-31 12:00:00,6.662,10.7138,3.6024,5.6185,0.08355
BVR,2015,2015-07-31 12:00:00,6.675,10.6928,3.285,5.361,0.08584
BVR,2015,2015-07-31 12:00:00,6.689,10.6703,3.289,5.4125,0.08386
BVR,2015,2015-07-31 12:00:00,6.704,10.6463,3.2929,5.361,0.08416
BVR,2015,2015-07-31 12:00:00,6.72,10.6225,3.285,5.2923,0.08351
BVR,2015,2015-07-31 12:00:00,6.738,10.5996,3.2175,5.1207,0.08412
BVR,2015,2015-07-31 12:00:00,6.758,10.5768,3.2175,5.0863,0.08414
BVR,2015,2015-07-31 12:00:00,6.768,10.5532,3.2175,5.1035,0.0807
BVR,2015,2015-07-31 12:00:00,6.78,10.5291,3.2334,5.0863,0.08231
BVR,2015,2015-07-31 12:00:00,6.806,10.5048,3.1818,4.8288,0.08199
BVR,2015,2015-07-31 12:00:00,6.834,10.4796,3.1779,4.8117,0.08059
BVR,2015,2015-07-31 12:00:00,6.857,10.4525,3.166,4.7602,0.07734
BVR,2015,2015-07-31 12:00:00,6.873,10.4238,3.158,4.8288,0.08092
BVR,2015,2015-07-31 12:00:00,6.892,10.3944,3.1818,4.846,0.079
BVR,2015,2015-07-31 12:00:00,6.916,10.3659,3.162,5.0692,0.07767
BVR,2015,2015-07-31 12:00:00,6.939,10.3394,3.1501,5.1207,0.08024
BVR,2015,2015-07-31 12:00:00,6.957,10.315,3.158,5.1378,0.07804
BVR,2015,2015-07-31 12:00:00,6.976,10.2922,3.1699,5.0692,0.07907
BVR,2015,2015-07-31 12:00:00,6.994,10.2709,3.162,4.8288,0.07479
BVR,2015,2015-07-31 12:00:00,7.008,10.2514,3.1739,4.846,0.07622
BVR,2015,2015-07-31 12:00:00,7.029,10.2344,3.1779,4.8117,0.07339
BVR,2015,2015-07-31 12:00:00,7.061,10.2202,3.1501,4.8117,0.08046
BVR,2015,2015-07-31 12:00:00,7.081,10.2082,3.0271,4.6743,0.07685
BVR,2015,2015-07-31 12:00:00,7.088,10.1974,3.039,4.5713,0.07834
BVR,2015,2015-07-31 12:00:00,7.098,10.1869,3.0351,4.537,0.07689
BVR,2015,2015-07-31 12:00:00,7.108,10.1755,3.0152,4.6057,0.07603
BVR,2015,2015-07-31 12:00:00,7.117,10.1628,2.7891,4.331,0.07541
BVR,2015,2015-07-31 12:00:00,7.125,10.1495,2.797,4.2795,0.07581
BVR,2015,2015-07-31 12:00:00,7.137,10.1371,2.7692,4.2795,0.08055
BVR,2015,2015-07-31 12:00:00,7.159,10.1256,2.7732,4.3653,0.07694
BVR,2015,2015-07-31 12:00:00,7.185,10.1146,2.7891,4.2623,0.07607
BVR,2015,2015-07-31 12:00:00,7.206,10.1022,2.7851,4.8288,0.07953
BVR,2015,2015-07-31 12:00:00,7.22,10.084,2.7811,4.8288,0.07568
BVR,2015,2015-07-31 12:00:00,7.231,10.0559,2.797,4.846,0.0733
BVR,2015,2015-07-31 12:00:00,7.243,10.0184,2.793,4.7773,0.07804
BVR,2015,2015-07-31 12:00:00,7.259,9.9767,2.7097,4.8288,0.07837
BVR,2015,2015-07-31 12:00:00,7.276,9.9363,2.7216,4.9147,0.07248
BVR,2015,2015-07-31 12:00:00,7.292,9.9001,2.7216,4.8288,0.07215
BVR,2015,2015-07-31 12:00:00,7.306,9.8682,2.7137,4.7945,0.07186
BVR,2015,2015-07-31 12:00:00,7.323,9.8392,2.7851,5.1207,0.07134
BVR,2015,2015-07-31 12:00:00,7.342,9.8126,2.7811,5.0863,0.07244
BVR,2015,2015-07-31 12:00:00,7.359,9.7883,2.7772,5.052,0.07339
BVR,2015,2015-07-31 12:00:00,7.376,9.7667,2.7613,5.052,0.06967
BVR,2015,2015-07-31 12:00:00,7.392,9.7477,2.7177,4.6057,0.07046
BVR,2015,2015-07-31 12:00:00,7.406,9.7309,2.7216,4.5542,0.06807
BVR,2015,2015-07-31 12:00:00,7.42,9.7157,2.6978,4.5542,0.06775
BVR,2015,2015-07-31 12:00:00,7.433,9.7018,2.7177,4.6057,0.06294
BVR,2015,2015-07-31 12:00:00,7.445,9.689,2.7256,4.5542,0.06492
BVR,2015,2015-07-31 12:00:00,7.458,9.6779,2.7137,4.5713,0.06226
BVR,2015,2015-07-31 12:00:00,7.472,9.6692,2.7216,4.6057,0.06743
BVR,2015,2015-07-31 12:00:00,7.487,9.6623,2.7137,4.5713,0.07031
BVR,2015,2015-07-31 12:00:00,7.5,9.6552,2.7216,4.4855,0.07427
BVR,2015,2015-07-31 12:00:00,7.519,9.6454,2.7216,4.5885,0.07137
BVR,2015,2015-07-31 12:00:00,7.54,9.6318,2.7216,4.5542,0.07186
BVR,2015,2015-07-31 12:00:00,7.55,9.6149,2.7177,4.5713,0.06488
BVR,2015,2015-07-31 12:00:00,7.557,9.5966,2.7137,4.5198,0.06738
BVR,2015,2015-07-31 12:00:00,7.57,9.5787,2.5986,4.5713,0.06817
BVR,2015,2015-07-31 12:00:00,7.583,9.5621,2.6066,4.5542,0.0688
BVR,2015,2015-07-31 12:00:00,7.595,9.5471,2.5788,4.5885,0.07161
BVR,2015,2015-07-31 12:00:00,7.607,9.5332,2.5828,4.537,0.07525
BVR,2015,2015-07-31 12:00:00,7.618,9.5201,2.7177,4.6057,0.07437
BVR,2015,2015-07-31 12:00:00,7.627,9.5069,2.7097,4.5542,0.07315
BVR,2015,2015-07-31 12:00:00,7.639,9.4923,2.7177,4.5542,0.07256
BVR,2015,2015-07-31 12:00:00,7.654,9.4758,2.6978,4.6228,0.07028
BVR,2015,2015-07-31 12:00:00,7.67,9.4576,2.7137,4.6228,0.07004
BVR,2015,2015-07-31 12:00:00,7.683,9.4383,2.5947,4.5198,0.07086
BVR,2015,2015-07-31 12:00:00,7.699,9.4188,2.5907,4.5713,0.0717
BVR,2015,2015-07-31 12:00:00,7.714,9.3998,2.5947,4.6057,0.07162
BVR,2015,2015-07-31 12:00:00,7.728,9.3821,2.5867,4.5885,0.06908
BVR,2015,2015-07-31 12:00:00,7.744,9.3655,2.5748,4.5542,0.07067
BVR,2015,2015-07-31 12:00:00,7.761,9.3485,2.6026,4.5885,0.07125
BVR,2015,2015-07-31 12:00:00,7.777,9.33,2.5907,4.4683,0.07125
BVR,2015,2015-07-31 12:00:00,7.789,9.3097,2.5669,4.5542,0.07042
BVR,2015,2015-07-31 12:00:00,7.801,9.2882,2.5193,4.846,0.06716
BVR,2015,2015-07-31 12:00:00,7.822,9.2666,2.5272,4.8288,0.06398
BVR,2015,2015-07-31 12:00:00,7.844,9.2456,2.5114,4.846,0.06985
BVR,2015,2015-07-31 12:00:00,7.863,9.2254,2.5391,4.8803,0.07011
BVR,2015,2015-07-31 12:00:00,7.885,9.2061,2.4598,4.5542,0.06068
BVR,2015,2015-07-31 12:00:00,7.903,9.1884,2.4757,4.5713,0.06812
BVR,2015,2015-07-31 12:00:00,7.916,9.1728,2.4519,4.5713,0.07113
BVR,2015,2015-07-31 12:00:00,7.931,9.16,2.4717,4.64,0.0684
BVR,2015,2015-07-31 12:00:00,7.943,9.1497,2.4677,4.5713,0.07226
BVR,2015,2015-07-31 12:00:00,7.956,9.141,2.3844,4.3138,0.07125
BVR,2015,2015-07-31 12:00:00,7.972,9.1332,2.3884,4.331,0.06738
BVR,2015,2015-07-31 12:00:00,7.987,9.1254,2.4122,4.3138,0.07128
BVR,2015,2015-07-31 12:00:00,7.998,9.1168,2.3923,4.2452,0.06392
BVR,2015,2015-07-31 12:00:00,8.009,9.1068,2.4558,4.3653,0.064
BVR,2015,2015-07-31 12:00:00,8.021,9.0955,2.4638,4.2967,0.06689
BVR,2015,2015-07-31 12:00:00,8.029,9.0837,2.4757,4.228,0.06438
BVR,2015,2015-07-31 12:00:00,8.037,9.0718,2.4519,4.2623,0.06621
BVR,2015,2015-07-31 12:00:00,8.049,9.0606,2.5788,4.3482,0.06708
BVR,2015,2015-07-31 12:00:00,8.062,9.05,2.5986,4.3138,0.06484
BVR,2015,2015-07-31 12:00:00,8.075,9.0398,2.5748,4.2623,0.06301
BVR,2015,2015-07-31 12:00:00,8.089,9.0296,2.5828,4.3653,0.06336
BVR,2015,2015-07-31 12:00:00,8.096,9.0195,2.5312,4.3138,0.06162
BVR,2015,2015-07-31 12:00:00,8.104,9.0104,2.5233,4.3138,0.06374
BVR,2015,2015-07-31 12:00:00,8.119,9.0031,2.5233,4.2795,0.06404
BVR,2015,2015-07-31 12:00:00,8.135,8.9973,2.5272,4.2795,0.06417
BVR,2015,2015-07-31 12:00:00,8.15,8.9922,2.5352,4.331,0.06743
BVR,2015,2015-07-31 12:00:00,8.161,8.9866,2.6463,4.537,0.06815
BVR,2015,2015-07-31 12:00:00,8.168,8.9791,2.6502,4.5885,0.0696
BVR,2015,2015-07-31 12:00:00,8.172,8.9696,2.6621,4.5885,0.06932
BVR,2015,2015-07-31 12:00:00,8.177,8.9588,2.6463,4.5542,0.06443
BVR,2015,2015-07-31 12:00:00,8.187,8.9477,2.5907,4.3482,0.06629
BVR,2015,2015-07-31 12:00:00,8.202,8.9366,2.5947,4.2967,0.06368
BVR,2015,2015-07-31 12:00:00,8.221,8.9252,2.5986,4.2452,0.06263
BVR,2015,2015-07-31 12:00:00,8.239,8.9121,2.5907,4.2967,0.06381
BVR,2015,2015-07-31 12:00:00,8.258,8.8966,2.5907,4.949,0.06251
BVR,2015,2015-07-31 12:00:00,8.278,8.879,2.5907,4.7773,0.06718
BVR,2015,2015-07-31 12:00:00,8.296,8.861,2.5709,4.8117,0.06192
BVR,2015,2015-07-31 12:00:00,8.313,8.844,2.5828,4.7773,0.06749
BVR,2015,2015-07-31 12:00:00,8.327,8.829,2.5907,4.5885,0.06461
BVR,2015,2015-07-31 12:00:00,8.345,8.8161,2.5867,4.5713,0.06236
BVR,2015,2015-07-31 12:00:00,8.365,8.8047,2.5907,4.5542,0.06083
BVR,2015,2015-07-31 12:00:00,8.384,8.7941,2.6026,4.64,0.06074
BVR,2015,2015-07-31 12:00:00,8.397,8.7839,2.5986,4.5713,0.05998
BVR,2015,2015-07-31 12:00:00,8.408,8.7742,2.3765,4.6228,0.05816
BVR,2015,2015-07-31 12:00:00,8.423,8.7651,2.4042,4.6057,0.06085
BVR,2015,2015-07-31 12:00:00,8.441,8.7566,2.4003,4.5885,0.06504
BVR,2015,2015-07-31 12:00:00,8.457,8.7488,2.4003,4.5542,0.06568
BVR,2015,2015-07-31 12:00:00,8.467,8.7416,2.4042,5.3953,0.06386
BVR,2015,2015-07-31 12:00:00,8.476,8.7347,2.4161,5.464,0.06099
BVR,2015,2015-07-31 12:00:00,8.49,8.7277,2.3923,5.3438,0.06263
BVR,2015,2015-07-31 12:00:00,8.504,8.7204,2.3884,5.361,0.06464
BVR,2015,2015-07-31 12:00:00,8.524,8.7127,2.3328,5.7043,0.06222
BVR,2015,2015-07-31 12:00:00,8.541,8.7046,2.3566,5.6013,0.06347
BVR,2015,2015-07-31 12:00:00,8.557,8.6962,2.3249,5.6013,0.06098
BVR,2015,2015-07-31 12:00:00,8.575,8.6872,2.3447,5.7558,0.06212
BVR,2015,2015-07-31 12:00:00,8.591,8.6778,2.3328,5.052,0.06835
BVR,2015,2015-07-31 12:00:00,8.604,8.6679,2.3328,5.0692,0.06777
BVR,2015,2015-07-31 12:00:00,8.618,8.6572,2.3289,5.155,0.06616
BVR,2015,2015-07-31 12:00:00,8.632,8.6457,2.3368,5.0863,0.0653
BVR,2015,2015-07-31 12:00:00,8.644,8.633,2.3487,5.0692,0.06514
BVR,2015,2015-07-31 12:00:00,8.657,8.6191,2.2733,4.8288,0.06283
BVR,2015,2015-07-31 12:00:00,8.672,8.6038,2.2614,4.8288,0.06303
BVR,2015,2015-07-31 12:00:00,8.69,8.5868,2.2932,4.8117,0.06395
BVR,2015,2015-07-31 12:00:00,8.704,8.5682,2.2694,4.8288,0.06255
BVR,2015,2015-07-31 12:00:00,8.715,8.5489,2.2773,4.9147,0.06482
BVR,2015,2015-07-31 12:00:00,8.727,8.5302,2.2852,4.7773,0.06091
BVR,2015,2015-07-31 12:00:00,8.74,8.5125,2.2773,4.8117,0.06228
BVR,2015,2015-07-31 12:00:00,8.751,8.4961,2.2654,4.743,0.05951
BVR,2015,2015-07-31 12:00:00,8.769,8.4812,2.4003,5.1378,0.05952
BVR,2015,2015-07-31 12:00:00,8.788,8.4678,2.4122,5.0692,0.0618
BVR,2015,2015-07-31 12:00:00,8.803,8.4556,2.4003,5.0863,0.06239
BVR,2015,2015-07-31 12:00:00,8.812,8.4446,2.3963,5.1035,0.06447
BVR,2015,2015-07-31 12:00:00,8.824,8.435,2.3408,5.3782,0.06205
BVR,2015,2015-07-31 12:00:00,8.842,8.4267,2.3328,5.3267,0.06604
BVR,2015,2015-07-31 12:00:00,8.867,8.4194,2.3368,5.3953,0.0652
BVR,2015,2015-07-31 12:00:00,8.891,8.4128,2.3566,5.3953,0.05997
BVR,2015,2015-07-31 12:00:00,8.906,8.4069,2.3408,5.2923,0.06584
BVR,2015,2015-07-31 12:00:00,8.914,8.4019,2.5669,4.7602,0.06165
BVR,2015,2015-07-31 12:00:00,8.925,8.3975,2.5986,4.8975,0.06296
BVR,2015,2015-07-31 12:00:00,8.938,8.3937,2.6066,4.7602,0.05958
BVR,2015,2015-07-31 12:00:00,8.951,8.3903,2.5907,4.7602,0.05887
BVR,2015,2015-07-31 12:00:00,8.963,8.387,2.1543,4.8288,0.0623
BVR,2015,2015-07-31 12:00:00,8.977,8.3834,2.1503,4.7945,0.06005
BVR,2015,2015-07-31 12:00:00,8.991,8.3793,2.1583,4.7602,0.06118
BVR,2015,2015-07-31 12:00:00,9.004,8.375,2.1345,4.7945,0.06441
BVR,2015,2015-07-31 12:00:00,9.013,8.3706,2.1464,4.8288,0.06038
BVR,2015,2015-07-31 12:00:00,9.027,8.3661,2.1543,4.846,0.06368
BVR,2015,2015-07-31 12:00:00,9.048,8.3612,2.1503,4.7945,0.06301
BVR,2015,2015-07-31 12:00:00,9.066,8.3557,2.1503,4.8803,0.06289
BVR,2015,2015-07-31 12:00:00,9.083,8.3494,2.0234,4.7773,0.06224
BVR,2015,2015-07-31 12:00:00,9.108,8.3423,2.0035,4.8288,0.06255
BVR,2015,2015-07-31 12:00:00,9.129,8.3347,2.0154,4.8975,0.06428
BVR,2015,2015-07-31 12:00:00,9.144,8.3271,2.0353,4.8117,0.06554
BVR,2015,2015-07-31 12:00:00,9.16,8.32,2.0234,4.7773,0.06257
BVR,2015,2015-07-31 12:00:00,9.177,8.3137,2.2059,4.8288,0.06166
BVR,2015,2015-07-31 12:00:00,9.195,8.3079,2.2297,4.9318,0.06129
BVR,2015,2015-07-31 12:00:00,9.208,8.3023,2.2257,4.7602,0.05463
BVR,2015,2015-07-31 12:00:00,9.221,8.2969,2.2098,4.7602,0.0605
BVR,2015,2015-07-31 12:00:00,9.237,8.2917,2.0789,5.1378,0.06345
BVR,2015,2015-07-31 12:00:00,9.255,8.2868,2.0829,5.0692,0.06117
BVR,2015,2015-07-31 12:00:00,9.268,8.2823,2.0789,5.0348,0.05731
BVR,2015,2015-07-31 12:00:00,9.28,8.2784,2.0869,5.1035,0.05619
BVR,2015,2015-07-31 12:00:00,9.295,8.2751,2.1503,4.8803,0.05668
BVR,2015,2015-07-31 12:00:00,9.309,8.2724,2.1503,4.7945,0.06304
BVR,2015,2015-07-31 12:00:00,9.325,8.2703,2.1345,4.7602,0.0591
BVR,2015,2015-07-31 12:00:00,9.342,8.2681,2.1583,4.846,0.05944
BVR,2015,2015-07-31 12:00:00,9.358,8.2653,2.2217,4.7602,0.05928
BVR,2015,2015-07-31 12:00:00,9.374,8.2615,2.186,4.846,0.06439
BVR,2015,2015-07-31 12:00:00,9.39,8.257,2.1979,4.8803,0.06233
BVR,2015,2015-07-31 12:00:00,9.401,8.2517,2.2138,4.8117,0.06281
BVR,2015,2015-07-31 12:00:00,9.41,8.246,2.2059,4.7602,0.06031
BVR,2015,2015-07-31 12:00:00,9.42,8.2398,2.1384,4.7773,0.0575
BVR,2015,2015-07-31 12:00:00,9.431,8.2333,2.1226,4.8632,0.05751
BVR,2015,2015-07-31 12:00:00,9.446,8.2264,2.1543,4.7945,0.05569
BVR,2015,2015-07-31 12:00:00,9.462,8.2189,2.1583,4.7945,0.06215
BVR,2015,2015-07-31 12:00:00,9.473,8.2112,2.0789,4.8288,0.06321
BVR,2015,2015-07-31 12:00:00,9.483,8.2035,2.0988,4.7945,0.06748
BVR,2015,2015-07-31 12:00:00,9.499,8.1959,2.0829,4.8288,0.06443
BVR,2015,2015-07-31 12:00:00,9.513,8.1886,2.0789,4.846,0.05879
BVR,2015,2015-07-31 12:00:00,9.525,8.1817,2.0988,5.6872,0.06304
BVR,2015,2015-07-31 12:00:00,9.54,8.1754,2.071,5.5155,0.06035
BVR,2015,2015-07-31 12:00:00,9.557,8.1697,2.067,5.6357,0.06467
BVR,2015,2015-07-31 12:00:00,9.573,8.1648,2.0908,5.6357,0.06175
BVR,2015,2015-07-31 12:00:00,9.583,8.1605,2.1424,5.258,0.06312
BVR,2015,2015-07-31 12:00:00,9.595,8.1568,2.1424,5.3267,0.05937
BVR,2015,2015-07-31 12:00:00,9.607,8.1535,2.1424,5.4297,0.05635
BVR,2015,2015-07-31 12:00:00,9.62,8.1505,2.1583,5.4297,0.05716
BVR,2015,2015-07-31 12:00:00,9.632,8.1475,2.1345,5.361,0.05489
BVR,2015,2015-07-31 12:00:00,9.644,8.1444,2.067,4.8288,0.05311
BVR,2015,2015-07-31 12:00:00,9.657,8.1409,2.0869,4.7945,0.05515
BVR,2015,2015-07-31 12:00:00,9.673,8.1369,2.0869,4.7945,0.05421
