Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT,
FCR,2016,2016-06-28 08:05:00,0.411,23.1486,3.9572,2.2043,32.124959,8.50943,99.50368,
FCR,2016,2016-06-28 08:05:00,0.42,23.1489,3.9724,2.1808,32.119512,8.51802,99.60466,
FCR,2016,2016-06-28 08:05:00,0.428,23.1491,3.9861,2.1802,32.094741,8.52694,99.70936,
FCR,2016,2016-06-28 08:05:00,0.426,23.1491,4,2.2056,32.078114,8.53307,99.781,
FCR,2016,2016-06-28 08:05:00,0.417,23.1489,4.0151,2.2503,32.083237,8.54428,99.9117,
FCR,2016,2016-06-28 08:05:00,0.413,23.1486,4.0268,2.2883,32.099449,8.55233,100.00533,
FCR,2016,2016-06-28 08:05:00,0.411,23.148,4.0317,2.3102,32.115041,8.55777,100.06777,
FCR,2016,2016-06-28 08:05:00,0.415,23.1474,4.0328,2.322,32.130159,8.56862,100.19353,
FCR,2016,2016-06-28 08:05:00,0.418,23.1466,4.0341,2.3268,32.136812,8.57818,100.30378,
FCR,2016,2016-06-28 08:05:00,0.419,23.1458,4.0347,2.3316,32.134767,8.58112,100.33663,
FCR,2016,2016-06-28 08:05:00,0.416,23.145,4.0345,2.3422,32.139514,8.58828,100.41884,
FCR,2016,2016-06-28 08:05:00,0.416,23.1442,4.0358,2.3546,32.148312,8.59087,100.44766,
FCR,2016,2016-06-28 08:05:00,0.418,23.1432,4.0366,2.363,32.147471,8.59442,100.48719,
FCR,2016,2016-06-28 08:05:00,0.423,23.1423,4.0342,2.3662,32.130754,8.59628,100.50728,
FCR,2016,2016-06-28 08:05:00,0.426,23.1414,4.0299,2.365,32.109737,8.60432,100.59951,
FCR,2016,2016-06-28 08:05:00,0.426,23.1405,4.0252,2.359,32.100864,8.59896,100.5351,
FCR,2016,2016-06-28 08:05:00,0.429,23.1397,4.0168,2.3502,32.097759,8.59872,100.53081,
FCR,2016,2016-06-28 08:05:00,0.437,23.1388,4.0058,2.343,32.093583,8.59627,100.50048,
FCR,2016,2016-06-28 08:05:00,0.444,23.1379,4.001,2.3378,32.091229,8.60401,100.58923,
FCR,2016,2016-06-28 08:05:00,0.441,23.137,4.0054,2.3344,32.084057,8.59178,100.44451,
FCR,2016,2016-06-28 08:05:00,0.437,23.1362,4.0149,2.3387,32.076168,8.58898,100.41031,
FCR,2016,2016-06-28 08:05:00,0.434,23.1355,4.0262,2.3473,32.073475,8.59357,100.46267,
FCR,2016,2016-06-28 08:05:00,0.436,23.1349,4.0365,2.3477,32.059225,8.58813,100.39784,
FCR,2016,2016-06-28 08:05:00,0.44,23.1343,4.0452,2.3411,32.029618,8.59985,100.53373,
FCR,2016,2016-06-28 08:05:00,0.441,23.1337,4.0554,2.3371,32.006823,8.58902,100.40602,
FCR,2016,2016-06-28 08:05:00,0.441,23.1332,4.0697,2.3382,32.004805,8.6007,100.54155,
FCR,2016,2016-06-28 08:05:00,0.44,23.1326,4.0852,2.3422,32.019017,8.60114,100.54559,
FCR,2016,2016-06-28 08:05:00,0.437,23.1321,4.0985,2.3493,32.037215,8.58851,100.39703,
FCR,2016,2016-06-28 08:05:00,0.436,23.1316,4.1116,2.36,32.048217,8.60743,100.61723,
FCR,2016,2016-06-28 08:05:00,0.438,23.131,4.1269,2.3682,32.050947,8.59332,100.4511,
FCR,2016,2016-06-28 08:05:00,0.441,23.1305,4.1425,2.3679,32.052147,8.59819,100.50716,
FCR,2016,2016-06-28 08:05:00,0.443,23.13,4.154,2.366,32.062159,8.58834,100.39107,
FCR,2016,2016-06-28 08:05:00,0.441,23.1297,4.162,2.3643,32.073631,8.59149,100.42726,
FCR,2016,2016-06-28 08:05:00,0.438,23.1294,4.1697,2.3577,32.067574,8.58864,100.3934,
FCR,2016,2016-06-28 08:05:00,0.437,23.1291,4.1786,2.3559,32.0544,8.59559,100.47409,
FCR,2016,2016-06-28 08:05:00,0.438,23.1289,4.1929,2.3641,32.052642,8.61589,100.71101,
FCR,2016,2016-06-28 08:05:00,0.44,23.1287,4.2159,2.3709,32.059827,8.62087,100.7688,
FCR,2016,2016-06-28 08:05:00,0.443,23.1285,4.2516,2.3722,32.065846,8.59849,100.50684,
FCR,2016,2016-06-28 08:05:00,0.444,23.1285,4.2927,2.3719,32.06629,8.61424,100.69095,
FCR,2016,2016-06-28 08:05:00,0.442,23.1284,4.3183,2.3687,32.063283,8.61565,100.70717,
FCR,2016,2016-06-28 08:05:00,0.437,23.1283,4.3188,2.3584,32.056023,8.62713,100.8412,
FCR,2016,2016-06-28 08:05:00,0.436,23.128,4.2946,2.3473,32.046581,8.61389,100.68585,
FCR,2016,2016-06-28 08:05:00,0.442,23.1277,4.2442,2.3463,32.038454,8.60748,100.6104,
FCR,2016,2016-06-28 08:05:00,0.443,23.1272,4.1824,2.3517,32.029474,8.63094,100.88362,
FCR,2016,2016-06-28 08:05:00,0.441,23.1267,4.1365,2.3569,32.025263,8.61067,100.64571,
FCR,2016,2016-06-28 08:05:00,0.438,23.1262,4.1177,2.362,32.034721,8.61875,100.73928,
FCR,2016,2016-06-28 08:05:00,0.437,23.1256,4.1244,2.3639,32.050347,8.62815,100.84799,
FCR,2016,2016-06-28 08:05:00,0.439,23.1251,4.1489,2.3609,32.060273,8.63374,100.91238,
FCR,2016,2016-06-28 08:05:00,0.442,23.1246,4.179,2.3589,32.057127,8.63944,100.97801,
FCR,2016,2016-06-28 08:05:00,0.441,23.1241,4.2134,2.3609,32.042072,8.63399,100.91337,
FCR,2016,2016-06-28 08:05:00,0.441,23.1236,4.2599,2.3605,32.029134,8.63682,100.94547,
FCR,2016,2016-06-28 08:05:00,0.438,23.1232,4.3136,2.3576,32.024883,8.63459,100.91863,
FCR,2016,2016-06-28 08:05:00,0.439,23.1229,4.3578,2.3596,32.028186,8.63961,100.97679,
FCR,2016,2016-06-28 08:05:00,0.439,23.1226,4.3884,2.3622,32.03391,8.63825,100.96024,
FCR,2016,2016-06-28 08:05:00,0.44,23.1223,4.4103,2.3606,32.039573,8.64171,101.00013,
FCR,2016,2016-06-28 08:05:00,0.44,23.122,4.425,2.3578,32.046686,8.63973,100.97641,
FCR,2016,2016-06-28 08:05:00,0.44,23.1215,4.4302,2.3563,32.055141,8.64493,101.03626,
FCR,2016,2016-06-28 08:05:00,0.44,23.1211,4.4227,2.3546,32.061179,8.64243,101.0063,
FCR,2016,2016-06-28 08:05:00,0.439,23.1207,4.4001,2.3536,32.054386,8.64701,101.05902,
FCR,2016,2016-06-28 08:05:00,0.439,23.1203,4.3578,2.3573,32.034954,8.64448,101.02866,
FCR,2016,2016-06-28 08:05:00,0.439,23.1199,4.3012,2.3578,32.01574,8.64468,101.03022,
FCR,2016,2016-06-28 08:05:00,0.441,23.1195,4.2483,2.3505,32.007655,8.6459,101.04373,
FCR,2016,2016-06-28 08:05:00,0.44,23.119,4.2022,2.3484,32.018562,8.6426,101.00427,
FCR,2016,2016-06-28 08:05:00,0.44,23.1186,4.1518,2.3542,32.043355,8.64586,101.04159,
FCR,2016,2016-06-28 08:05:00,0.439,23.1183,4.1008,2.3605,32.062589,8.64695,101.05378,
FCR,2016,2016-06-28 08:05:00,0.439,23.1179,4.0674,2.3678,32.065358,8.64664,101.04938,
FCR,2016,2016-06-28 08:05:00,0.439,23.1177,4.0602,2.377,32.062422,8.64884,101.07464,
FCR,2016,2016-06-28 08:05:00,0.44,23.1174,4.0771,2.3789,32.061016,8.64705,101.05318,
FCR,2016,2016-06-28 08:05:00,0.44,23.1172,4.108,2.3707,32.056756,8.64607,101.04133,
FCR,2016,2016-06-28 08:05:00,0.44,23.117,4.1367,2.3615,32.048506,8.64895,101.07466,
FCR,2016,2016-06-28 08:05:00,0.438,23.1168,4.1584,2.3559,32.036071,8.64796,101.06261,
FCR,2016,2016-06-28 08:05:00,0.44,23.1167,4.1774,2.3489,32.030164,8.64882,101.07252,
FCR,2016,2016-06-28 08:05:00,0.439,23.1165,4.195,2.3398,32.037227,8.64632,101.04289,
FCR,2016,2016-06-28 08:05:00,0.438,23.1163,4.2098,2.3341,32.049122,8.64721,101.05292,
FCR,2016,2016-06-28 08:05:00,0.438,23.1161,4.2225,2.3315,32.052987,8.64737,101.05446,
FCR,2016,2016-06-28 08:05:00,0.438,23.1158,4.2348,2.3312,32.047848,8.64709,101.05057,
FCR,2016,2016-06-28 08:05:00,0.437,23.1156,4.2492,2.3345,32.046365,8.64502,101.02603,
FCR,2016,2016-06-28 08:05:00,0.438,23.1154,4.2654,2.3352,32.050147,8.6472,101.05106,
FCR,2016,2016-06-28 08:05:00,0.437,23.1152,4.2782,2.3267,32.056194,8.64823,101.0627,
FCR,2016,2016-06-28 08:05:00,0.437,23.115,4.2865,2.3089,32.06211,8.64906,101.0721,
FCR,2016,2016-06-28 08:05:00,0.437,23.1149,4.2931,2.2715,32.063458,8.64977,101.08016,
FCR,2016,2016-06-28 08:05:00,0.437,23.1149,4.2997,2.2137,32.058596,8.65264,101.11371,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.3083,2.168,32.052238,8.65315,101.11973,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.322,2.1498,32.054715,8.65099,101.09438,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.3441,2.1462,32.068692,8.65407,101.13038,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.3701,2.1505,32.075849,8.65277,101.11527,
FCR,2016,2016-06-28 08:05:00,0.437,23.1149,4.3911,2.1649,32.066069,8.65354,101.12427,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.4079,2.19,32.052778,8.65153,101.10075,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.4259,2.2278,32.042452,8.6537,101.12613,
FCR,2016,2016-06-28 08:05:00,0.436,23.1149,4.4434,2.2758,32.034344,8.65425,101.13257,
FCR,2016,2016-06-28 08:05:00,0.438,23.1148,4.4548,2.3136,32.030299,8.65339,101.12225,
FCR,2016,2016-06-28 08:05:00,0.439,23.1147,4.4576,2.333,32.031243,8.65137,101.09844,
FCR,2016,2016-06-28 08:05:00,0.44,23.1146,4.4525,2.3473,32.027406,8.65328,101.12064,
FCR,2016,2016-06-28 08:05:00,0.44,23.1144,4.4398,2.3613,32.013757,8.65444,101.13383,
FCR,2016,2016-06-28 08:05:00,0.44,23.1142,4.4216,2.3685,32.000685,8.65209,101.10592,
FCR,2016,2016-06-28 08:05:00,0.439,23.114,4.4018,2.3673,31.994727,8.65227,101.10764,
FCR,2016,2016-06-28 08:05:00,0.438,23.1138,4.3796,2.3665,31.996297,8.65585,101.14906,
FCR,2016,2016-06-28 08:05:00,0.439,23.1135,4.3504,2.3684,32.005815,8.65382,101.12483,
FCR,2016,2016-06-28 08:05:00,0.439,23.1132,4.3196,2.3664,32.025818,8.65464,101.13381,
FCR,2016,2016-06-28 08:05:00,0.44,23.1129,4.3024,2.3613,32.047611,8.65872,101.18096,
FCR,2016,2016-06-28 08:05:00,0.44,23.1127,4.3054,2.3552,32.054959,8.65753,101.16666,
FCR,2016,2016-06-28 08:05:00,0.439,23.1125,4.3296,2.3474,32.053828,8.65706,101.16072,
FCR,2016,2016-06-28 08:05:00,0.439,23.1124,4.3675,2.3417,32.055943,8.65886,101.1816,
FCR,2016,2016-06-28 08:05:00,0.439,23.1123,4.4037,2.3445,32.049842,8.65867,101.17915,
FCR,2016,2016-06-28 08:05:00,0.439,23.1123,4.4364,2.352,32.035904,8.65762,101.16697,
FCR,2016,2016-06-28 08:05:00,0.439,23.1122,4.4747,2.3536,32.028449,8.65888,101.18148,
FCR,2016,2016-06-28 08:05:00,0.439,23.112,4.5151,2.352,32.023486,8.65899,101.18231,
FCR,2016,2016-06-28 08:05:00,0.44,23.1119,4.5437,2.3537,32.01969,8.66165,101.2132,
FCR,2016,2016-06-28 08:05:00,0.44,23.1118,4.5557,2.3546,32.01605,8.66164,101.21299,
FCR,2016,2016-06-28 08:05:00,0.439,23.1119,4.5516,2.3515,32.007587,8.66197,101.21699,
FCR,2016,2016-06-28 08:05:00,0.439,23.112,4.5291,2.3492,32.002065,8.66071,101.20248,
FCR,2016,2016-06-28 08:05:00,0.44,23.112,4.4968,2.3494,32.006028,8.65913,101.18398,
FCR,2016,2016-06-28 08:05:00,0.44,23.1121,4.4727,2.3477,32.010513,8.66169,101.21414,
FCR,2016,2016-06-28 08:05:00,0.44,23.1121,4.4616,2.3469,32.012706,8.66081,101.2038,
FCR,2016,2016-06-28 08:05:00,0.439,23.1121,4.4602,2.3504,32.015196,8.66199,101.2176,
FCR,2016,2016-06-28 08:05:00,0.44,23.112,4.4643,2.3499,32.006621,8.66129,101.20922,
FCR,2016,2016-06-28 08:05:00,0.439,23.1118,4.4654,2.3452,31.994718,8.66386,101.23888,
FCR,2016,2016-06-28 08:05:00,0.44,23.1116,4.4605,2.3465,31.998357,8.6656,101.25882,
FCR,2016,2016-06-28 08:05:00,0.44,23.1114,4.4503,2.3497,32.010494,8.66223,101.21905,
FCR,2016,2016-06-28 08:05:00,0.439,23.1112,4.4359,2.3476,32.020334,8.66334,101.23163,
FCR,2016,2016-06-28 08:05:00,0.44,23.1109,4.4221,2.3452,32.026492,8.66298,101.22685,
FCR,2016,2016-06-28 08:05:00,0.44,23.1107,4.4108,2.3466,32.028607,8.6638,101.23607,
FCR,2016,2016-06-28 08:05:00,0.439,23.1104,4.3977,2.3487,32.033255,8.66234,101.21847,
FCR,2016,2016-06-28 08:05:00,0.439,23.1101,4.3819,2.3498,32.041677,8.66414,101.23893,
FCR,2016,2016-06-28 08:05:00,0.44,23.1099,4.3693,2.3524,32.040083,8.66221,101.21591,
FCR,2016,2016-06-28 08:05:00,0.439,23.1096,4.3631,2.3516,32.032057,8.66205,101.21346,
FCR,2016,2016-06-28 08:05:00,0.44,23.1094,4.3609,2.3447,32.035502,8.66376,101.23309,
FCR,2016,2016-06-28 08:05:00,0.439,23.1091,4.3594,2.3415,32.041314,8.66601,101.25887,
FCR,2016,2016-06-28 08:05:00,0.439,23.1089,4.3585,2.3445,32.041023,8.66709,101.27112,
FCR,2016,2016-06-28 08:05:00,0.44,23.1087,4.359,2.3453,32.042567,8.66479,101.24382,
FCR,2016,2016-06-28 08:05:00,0.439,23.1085,4.3605,2.3419,32.04636,8.66616,101.25947,
FCR,2016,2016-06-28 08:05:00,0.439,23.1083,4.3634,2.3391,32.051406,8.66591,101.2561,
FCR,2016,2016-06-28 08:05:00,0.439,23.1081,4.3681,2.3327,32.049032,8.66877,101.28914,
FCR,2016,2016-06-28 08:05:00,0.439,23.108,4.3748,2.3255,32.028581,8.66898,101.29138,
FCR,2016,2016-06-28 08:05:00,0.439,23.1078,4.3863,2.3294,31.996628,8.66999,101.30285,
FCR,2016,2016-06-28 08:05:00,0.44,23.1077,4.4073,2.3397,31.970705,8.6681,101.28057,
FCR,2016,2016-06-28 08:05:00,0.44,23.1076,4.4354,2.3489,31.957931,8.66742,101.2724,
FCR,2016,2016-06-28 08:05:00,0.44,23.1075,4.4603,2.3571,31.954899,8.66931,101.29429,
FCR,2016,2016-06-28 08:05:00,0.439,23.1074,4.4821,2.3631,31.960801,8.66714,101.26872,
FCR,2016,2016-06-28 08:05:00,0.438,23.1073,4.5072,2.3651,31.975205,8.66919,101.29254,
FCR,2016,2016-06-28 08:05:00,0.439,23.1072,4.5324,2.3635,32.001954,8.67,101.30176,
FCR,2016,2016-06-28 08:05:00,0.44,23.1071,4.5469,2.3602,32.032146,8.66831,101.28183,
FCR,2016,2016-06-28 08:05:00,0.442,23.1071,4.5467,2.3556,32.045772,8.66949,101.29562,
FCR,2016,2016-06-28 08:05:00,0.441,23.107,4.5318,2.3483,32.048471,8.66993,101.30064,
FCR,2016,2016-06-28 08:05:00,0.441,23.107,4.4978,2.3387,32.048977,8.66907,101.29051,
FCR,2016,2016-06-28 08:05:00,0.441,23.1069,4.4544,2.3266,32.041415,8.66864,101.2853,
FCR,2016,2016-06-28 08:05:00,0.441,23.1069,4.4236,2.3041,32.027777,8.67185,101.32286,
FCR,2016,2016-06-28 08:05:00,0.442,23.1068,4.4104,2.2687,32.010437,8.66814,101.27932,
FCR,2016,2016-06-28 08:05:00,0.442,23.1067,4.412,2.2258,31.996797,8.66895,101.28853,
FCR,2016,2016-06-28 08:05:00,0.442,23.1067,4.4266,2.1833,32.003264,8.66459,101.23762,
FCR,2016,2016-06-28 08:05:00,0.443,23.1066,4.4486,2.1564,32.02555,8.66285,101.21707,
FCR,2016,2016-06-28 08:05:00,0.443,23.1066,4.4788,2.155,32.037527,8.66139,101.20009,
FCR,2016,2016-06-28 08:05:00,0.442,23.1066,4.527,2.1855,32.034373,8.66442,101.23544,
FCR,2016,2016-06-28 08:05:00,0.443,23.1066,4.5847,2.2379,32.037294,8.66423,101.23328,
FCR,2016,2016-06-28 08:05:00,0.442,23.1066,4.6221,2.2849,32.045066,8.6654,101.24696,
FCR,2016,2016-06-28 08:05:00,0.441,23.1066,4.6281,2.3173,32.037712,8.6645,101.23641,
FCR,2016,2016-06-28 08:05:00,0.441,23.1065,4.6072,2.3369,32.017282,8.66734,101.26934,
FCR,2016,2016-06-28 08:05:00,0.443,23.1064,4.5701,2.3442,32.000373,8.66484,101.23998,
FCR,2016,2016-06-28 08:05:00,0.44,23.1063,4.5402,2.3493,31.998511,8.6661,101.2545,
FCR,2016,2016-06-28 08:05:00,0.435,23.1061,4.5267,2.3581,32.009195,8.66772,101.27301,
FCR,2016,2016-06-28 08:05:00,0.432,23.106,4.5256,2.3603,32.013228,8.66502,101.24132,
FCR,2016,2016-06-28 08:05:00,0.432,23.1058,4.538,2.3543,32.003666,8.66404,101.22946,
FCR,2016,2016-06-28 08:05:00,0.433,23.1056,4.5602,2.3488,31.989988,8.66243,101.21032,
FCR,2016,2016-06-28 08:05:00,0.435,23.1054,4.5789,2.3434,31.980569,8.66267,101.21268,
FCR,2016,2016-06-28 08:05:00,0.436,23.1053,4.587,2.3378,31.980917,8.66425,101.23097,
FCR,2016,2016-06-28 08:05:00,0.436,23.1052,4.5873,2.3363,31.985111,8.66095,101.1922,
FCR,2016,2016-06-28 08:05:00,0.435,23.1052,4.5829,2.3373,31.992265,8.66679,101.26041,
FCR,2016,2016-06-28 08:05:00,0.434,23.1051,4.5723,2.3342,32.00629,8.66378,101.22511,
FCR,2016,2016-06-28 08:05:00,0.436,23.1051,4.5527,2.3286,32.01289,8.66521,101.24179,
FCR,2016,2016-06-28 08:05:00,0.436,23.1052,4.5199,2.3268,32.005805,8.66222,101.2071,
FCR,2016,2016-06-28 08:05:00,0.433,23.1052,4.477,2.3238,31.995173,8.66347,101.22164,
FCR,2016,2016-06-28 08:05:00,0.429,23.1052,4.4383,2.3144,31.990185,8.66707,101.26373,
FCR,2016,2016-06-28 08:05:00,0.425,23.1053,4.4077,2.3085,31.997527,8.66374,101.22506,
FCR,2016,2016-06-28 08:05:00,0.428,23.1054,4.3779,2.3138,32.007131,8.66695,101.26269,
FCR,2016,2016-06-28 08:05:00,0.434,23.1055,4.3483,2.3236,32.001516,8.66503,101.24043,
FCR,2016,2016-06-28 08:05:00,0.438,23.1056,4.3259,2.3326,31.983192,8.66689,101.26243,
FCR,2016,2016-06-28 08:05:00,0.434,23.1057,4.3145,2.3431,31.969321,8.66593,101.25138,
FCR,2016,2016-06-28 08:05:00,0.431,23.1058,4.3123,2.3522,31.966225,8.66414,101.23063,
FCR,2016,2016-06-28 08:05:00,0.429,23.106,4.3172,2.3543,31.963057,8.6615,101.20014,
FCR,2016,2016-06-28 08:05:00,0.429,23.1061,4.3263,2.3546,31.956969,8.66142,101.19943,
FCR,2016,2016-06-28 08:05:00,0.431,23.1061,4.3335,2.3555,31.952349,8.66315,101.21967,
FCR,2016,2016-06-28 08:05:00,0.433,23.1061,4.3352,2.3525,31.947965,8.66275,101.21494,
FCR,2016,2016-06-28 08:05:00,0.433,23.1061,4.3321,2.3496,31.944652,8.66734,101.26862,
FCR,2016,2016-06-28 08:05:00,0.432,23.106,4.3292,2.3493,31.945536,8.66451,101.23528,
FCR,2016,2016-06-28 08:05:00,0.43,23.106,4.3333,2.3458,31.95887,8.66482,101.23895,
FCR,2016,2016-06-28 08:05:00,0.43,23.1059,4.3478,2.3405,31.978187,8.66816,101.27782,
FCR,2016,2016-06-28 08:05:00,0.43,23.1059,4.3772,2.34,31.986593,8.66687,101.26269,
FCR,2016,2016-06-28 08:05:00,0.432,23.1058,4.4188,2.3407,31.988332,8.6663,101.25584,
FCR,2016,2016-06-28 08:05:00,0.432,23.1058,4.4587,2.3394,31.989882,8.66751,101.27007,
FCR,2016,2016-06-28 08:05:00,0.432,23.1057,4.4944,2.3426,31.989652,8.6631,101.21824,
FCR,2016,2016-06-28 08:05:00,0.431,23.1057,4.5357,2.35,31.991588,8.66551,101.24647,
FCR,2016,2016-06-28 08:05:00,0.432,23.1056,4.5802,2.3545,31.994203,8.66476,101.23747,
FCR,2016,2016-06-28 08:05:00,0.432,23.1055,4.6138,2.3549,31.990176,8.66483,101.23808,
FCR,2016,2016-06-28 08:05:00,0.432,23.1054,4.6339,2.3548,31.984447,8.66559,101.24676,
FCR,2016,2016-06-28 08:05:00,0.432,23.1053,4.6462,2.3552,31.983506,8.66624,101.25421,
FCR,2016,2016-06-28 08:05:00,0.432,23.1052,4.6539,2.3553,31.983092,8.66728,101.26616,
FCR,2016,2016-06-28 08:05:00,0.431,23.1051,4.6588,2.3583,31.979087,8.66953,101.29232,
FCR,2016,2016-06-28 08:05:00,0.431,23.105,4.6613,2.3629,31.978441,8.67266,101.32871,
FCR,2016,2016-06-28 08:05:00,0.431,23.1051,4.6616,2.3633,31.986992,8.67831,101.39485,
FCR,2016,2016-06-28 08:05:00,0.432,23.1051,4.6598,2.3621,31.992993,8.67755,101.38594,
FCR,2016,2016-06-28 08:05:00,0.431,23.1052,4.6566,2.3599,31.990026,8.67932,101.40683,
FCR,2016,2016-06-28 08:05:00,0.431,23.1054,4.6524,2.354,31.981308,8.67871,101.40014,
FCR,2016,2016-06-28 08:05:00,0.429,23.1056,4.6445,2.3484,31.968523,8.67844,101.39734,
FCR,2016,2016-06-28 08:05:00,0.43,23.1059,4.6298,2.3498,31.960288,8.67328,101.33759,
FCR,2016,2016-06-28 08:05:00,0.432,23.1064,4.6092,2.3538,31.962422,8.66442,101.2351,
FCR,2016,2016-06-28 08:05:00,0.433,23.1071,4.5847,2.3548,31.971488,8.65782,101.15928,
FCR,2016,2016-06-28 08:05:00,0.432,23.1078,4.5535,2.3552,31.979882,8.65068,101.07721,
FCR,2016,2016-06-28 08:05:00,0.432,23.1084,4.5089,2.354,31.985833,8.64638,101.02812,
FCR,2016,2016-06-28 08:05:00,0.44,23.1089,4.4565,2.3486,31.990928,8.64432,101.00501,
FCR,2016,2016-06-28 08:05:00,0.456,23.1096,4.4136,2.3433,31.994521,8.64178,100.97669,
FCR,2016,2016-06-28 08:05:00,0.469,23.1102,4.386,2.34,31.991557,8.641,100.96869,
FCR,2016,2016-06-28 08:05:00,0.465,23.1108,4.3685,2.3369,31.98726,8.64204,100.98193,
FCR,2016,2016-06-28 08:05:00,0.445,23.1111,4.3571,2.3341,31.9885,8.64134,100.9744,
FCR,2016,2016-06-28 08:05:00,0.434,23.111,4.35,2.3333,31.987591,8.64031,100.96216,
FCR,2016,2016-06-28 08:05:00,0.432,23.1106,4.3452,2.3343,31.986295,8.64342,100.99768,
FCR,2016,2016-06-28 08:05:00,0.434,23.11,4.3391,2.3361,31.984266,8.65034,101.07739,
FCR,2016,2016-06-28 08:05:00,0.436,23.1094,4.3279,2.3403,31.986976,8.65467,101.12692,
FCR,2016,2016-06-28 08:05:00,0.437,23.1089,4.3139,2.347,31.999156,8.65841,101.16965,
FCR,2016,2016-06-28 08:05:00,0.437,23.1086,4.3034,2.3522,32.002007,8.65274,101.10282,
FCR,2016,2016-06-28 08:05:00,0.433,23.1084,4.2968,2.3527,31.988273,8.62208,100.74419,
FCR,2016,2016-06-28 08:05:00,0.431,23.1084,4.2917,2.351,31.982351,8.58368,100.29553,
FCR,2016,2016-06-28 08:05:00,0.431,23.1084,4.287,2.3499,31.992683,8.54877,99.8876,
FCR,2016,2016-06-28 08:05:00,0.434,23.1086,4.2827,2.347,32.001982,8.49347,99.24186,
FCR,2016,2016-06-28 08:05:00,0.435,23.1088,4.2781,2.3403,32.008718,8.367,97.7645,
FCR,2016,2016-06-28 08:05:00,0.435,23.1092,4.271,2.3315,32.00667,8.26249,96.544,
FCR,2016,2016-06-28 08:05:00,0.435,23.1098,4.2615,2.3228,31.993289,8.20545,95.87862,
FCR,2016,2016-06-28 08:05:00,0.44,23.1107,4.2548,2.3175,31.975027,8.13422,95.048,
FCR,2016,2016-06-28 08:05:00,0.449,23.112,4.2549,2.319,31.951023,8.01666,93.67662,
FCR,2016,2016-06-28 08:05:00,0.453,23.1134,4.2632,2.3229,31.932915,7.83368,91.54079,
FCR,2016,2016-06-28 08:05:00,0.459,23.1148,4.2819,2.3235,31.929904,7.63497,89.22115,
FCR,2016,2016-06-28 08:05:00,0.468,23.1161,4.3064,2.3244,31.935174,7.45133,87.07733,
FCR,2016,2016-06-28 08:05:00,0.486,23.1171,4.3272,2.3303,31.938104,7.30546,85.37424,
FCR,2016,2016-06-28 08:05:00,0.515,23.1177,4.3427,2.3382,31.937473,7.18916,84.01615,
FCR,2016,2016-06-28 08:05:00,0.548,23.1177,4.3556,2.3423,31.939123,7.09562,82.92295,
FCR,2016,2016-06-28 08:05:00,0.578,23.1172,4.3694,2.3437,31.945501,7.01385,81.96653,
FCR,2016,2016-06-28 08:05:00,0.6,23.1163,4.3891,2.3438,31.954298,6.9495,81.21316,
FCR,2016,2016-06-28 08:05:00,0.615,23.115,4.4197,2.3417,31.957838,6.88917,80.50621,
FCR,2016,2016-06-28 08:05:00,0.633,23.1134,4.4697,2.3423,31.95907,6.8295,79.80639,
FCR,2016,2016-06-28 08:05:00,0.653,23.1116,4.5367,2.347,31.964335,6.77932,79.21732,
FCR,2016,2016-06-28 08:05:00,0.675,23.1095,4.6045,2.3503,31.96702,6.72669,78.59921,
FCR,2016,2016-06-28 08:05:00,0.699,23.1073,4.6732,2.3473,31.971849,6.6785,78.03291,
FCR,2016,2016-06-28 08:05:00,0.72,23.105,4.7622,2.3394,31.984119,6.62905,77.45177,
FCR,2016,2016-06-28 08:05:00,0.739,23.1024,4.8645,2.3314,31.993072,6.58174,76.89519,
FCR,2016,2016-06-28 08:05:00,0.758,23.0992,4.9425,2.3234,31.997087,6.53779,76.37705,
FCR,2016,2016-06-28 08:05:00,0.779,23.0953,4.9854,2.3226,32.001242,6.49728,75.89827,
FCR,2016,2016-06-28 08:05:00,0.798,23.0903,5.006,2.3321,32.006646,6.45597,75.40859,
FCR,2016,2016-06-28 08:05:00,0.816,23.0844,5.0094,2.3384,32.020753,6.42353,75.02129,
FCR,2016,2016-06-28 08:05:00,0.839,23.0779,4.9998,2.3375,32.049328,6.3863,74.57723,
FCR,2016,2016-06-28 08:05:00,0.859,23.0713,4.9819,2.3384,32.077945,6.35222,74.17005,
FCR,2016,2016-06-28 08:05:00,0.877,23.0649,4.9543,2.3423,32.090182,6.31943,73.77818,
FCR,2016,2016-06-28 08:05:00,0.896,23.0587,4.9078,2.3457,32.093312,6.28198,73.33235,
FCR,2016,2016-06-28 08:05:00,0.917,23.0529,4.8506,2.3496,32.09819,6.2491,72.94049,
FCR,2016,2016-06-28 08:05:00,0.936,23.0475,4.8096,2.3539,32.108123,6.21779,72.56764,
FCR,2016,2016-06-28 08:05:00,0.961,23.0421,4.7919,2.3551,32.13177,6.18919,72.22647,
