Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT,
FCR,2016,2016-06-20 12:00:00,0.464,24.071,1.7936,1.9516,32.435355,7.85269,93.43051,
FCR,2016,2016-06-20 12:00:00,0.505,24.049,1.8314,1.9382,32.501958,7.85226,93.38701,
FCR,2016,2016-06-20 12:00:00,0.536,24.0295,1.8732,1.931,32.539011,7.85103,93.33844,
FCR,2016,2016-06-20 12:00:00,0.565,24.0118,1.9326,1.9351,32.556393,7.86287,93.44823,
FCR,2016,2016-06-20 12:00:00,0.598,23.9951,2.0021,1.9445,32.568761,7.89065,93.74912,
FCR,2016,2016-06-20 12:00:00,0.649,23.9789,2.0562,1.9549,32.585425,7.88469,93.64996,
FCR,2016,2016-06-20 12:00:00,0.693,23.9627,2.0903,1.9645,32.600806,7.9194,94.03373,
FCR,2016,2016-06-20 12:00:00,0.727,23.9466,2.1149,1.9657,32.612991,7.98766,94.81567,
FCR,2016,2016-06-20 12:00:00,0.756,23.9307,2.1368,1.9576,32.619218,8.05516,95.58853,
FCR,2016,2016-06-20 12:00:00,0.775,23.9155,2.1587,1.9528,32.619141,8.07125,95.75224,
FCR,2016,2016-06-20 12:00:00,0.79,23.9015,2.1775,1.9535,32.618753,8.00827,94.98012,
FCR,2016,2016-06-20 12:00:00,0.802,23.8899,2.1923,1.952,32.619955,7.88097,93.45004,
FCR,2016,2016-06-20 12:00:00,0.815,23.8816,2.2076,1.9512,32.619056,7.72697,91.60971,
FCR,2016,2016-06-20 12:00:00,0.824,23.8774,2.2242,1.9543,32.61181,7.5821,89.88514,
FCR,2016,2016-06-20 12:00:00,0.831,23.8776,2.2372,1.9554,32.604299,7.47966,88.67107,
FCR,2016,2016-06-20 12:00:00,0.834,23.8823,2.2445,1.9513,32.604543,7.42855,88.07284,
FCR,2016,2016-06-20 12:00:00,0.834,23.8909,2.2486,1.9443,32.61461,7.47324,88.61697,
FCR,2016,2016-06-20 12:00:00,0.835,23.9016,2.2519,1.9348,32.631172,7.58458,89.95525,
FCR,2016,2016-06-20 12:00:00,0.837,23.9127,2.2535,1.9273,32.646619,7.73674,91.77896,
FCR,2016,2016-06-20 12:00:00,0.837,23.9231,2.2526,1.9299,32.657052,8.03276,95.30913,
FCR,2016,2016-06-20 12:00:00,0.834,23.9323,2.2511,1.9377,32.665253,8.41861,99.90453,
FCR,2016,2016-06-20 12:00:00,0.83,23.9399,2.2497,1.9425,32.6694,8.72202,103.51981,
FCR,2016,2016-06-20 12:00:00,0.83,23.9457,2.2483,1.9477,32.664588,8.83,104.81276,
FCR,2016,2016-06-20 12:00:00,0.834,23.95,2.2473,1.9538,32.655547,8.74403,103.80062,
FCR,2016,2016-06-20 12:00:00,0.836,23.953,2.2474,1.953,32.649887,8.55084,101.51298,
FCR,2016,2016-06-20 12:00:00,0.833,23.9553,2.2472,1.9464,32.648104,8.33084,98.90546,
FCR,2016,2016-06-20 12:00:00,0.831,23.9576,2.2464,1.9424,32.647718,8.12143,96.42344,
FCR,2016,2016-06-20 12:00:00,0.831,23.9602,2.2469,1.9389,32.652637,7.93405,94.20328,
FCR,2016,2016-06-20 12:00:00,0.835,23.9631,2.248,1.9327,32.656153,7.76843,92.24184,
FCR,2016,2016-06-20 12:00:00,0.838,23.9661,2.2477,1.9302,32.6572,7.63059,90.61024,
FCR,2016,2016-06-20 12:00:00,0.837,23.9688,2.2466,1.9294,32.674096,7.51462,89.23766,
FCR,2016,2016-06-20 12:00:00,0.835,23.9709,2.2447,1.9234,32.6893,7.4156,88.06518,
FCR,2016,2016-06-20 12:00:00,0.832,23.9725,2.241,1.9163,32.682813,7.31917,86.92263,
FCR,2016,2016-06-20 12:00:00,0.825,23.9737,2.2364,1.9141,32.670946,7.23681,85.94649,
FCR,2016,2016-06-20 12:00:00,0.823,23.9746,2.2295,1.9117,32.660554,7.15184,84.93882,
FCR,2016,2016-06-20 12:00:00,0.826,23.9753,2.2171,1.9062,32.644859,7.07412,84.01678,
FCR,2016,2016-06-20 12:00:00,0.83,23.9758,2.1963,1.904,32.623684,7.00363,83.18045,
FCR,2016,2016-06-20 12:00:00,0.831,23.9763,2.1643,1.907,32.619443,6.94267,82.4572,
FCR,2016,2016-06-20 12:00:00,0.83,23.9768,2.1267,1.9114,32.647039,6.88123,81.72825,
FCR,2016,2016-06-20 12:00:00,0.827,23.9773,2.0969,1.9183,32.681763,6.83001,81.12064,
FCR,2016,2016-06-20 12:00:00,0.827,23.9778,2.0787,1.9272,32.698801,6.762,80.31363,
FCR,2016,2016-06-20 12:00:00,0.826,23.9784,2.0684,1.9291,32.706704,6.70747,79.66691,
FCR,2016,2016-06-20 12:00:00,0.827,23.9791,2.0622,1.9234,32.719606,6.6515,79.00311,
FCR,2016,2016-06-20 12:00:00,0.829,23.9798,2.0573,1.9211,32.728922,6.59922,78.38317,
FCR,2016,2016-06-20 12:00:00,0.83,23.9807,2.0527,1.9216,32.721101,6.54502,77.74074,
FCR,2016,2016-06-20 12:00:00,0.83,23.9816,2.047,1.9171,32.70007,6.49564,77.15555,
FCR,2016,2016-06-20 12:00:00,0.83,23.9827,2.0373,1.9154,32.682269,6.45444,76.66775,
FCR,2016,2016-06-20 12:00:00,0.829,23.9838,2.0259,1.9219,32.668964,6.40903,76.12994,
FCR,2016,2016-06-20 12:00:00,0.829,23.985,2.0201,1.9279,32.650594,6.37016,75.66988,
FCR,2016,2016-06-20 12:00:00,0.83,23.9861,2.0212,1.9306,32.642305,6.33027,75.19763,
FCR,2016,2016-06-20 12:00:00,0.831,23.9871,2.0298,1.9306,32.657919,6.29403,74.76848,
FCR,2016,2016-06-20 12:00:00,0.831,23.9881,2.0451,1.928,32.679554,6.25761,74.33726,
FCR,2016,2016-06-20 12:00:00,0.83,23.989,2.0601,1.9288,32.69494,6.2185,73.87389,
FCR,2016,2016-06-20 12:00:00,0.831,23.99,2.0716,1.9379,32.702166,6.18211,73.44296,
FCR,2016,2016-06-20 12:00:00,0.831,23.991,2.0857,1.9464,32.689129,6.14566,73.01133,
FCR,2016,2016-06-20 12:00:00,0.831,23.9922,2.1032,1.946,32.670392,6.1084,72.5702,
FCR,2016,2016-06-20 12:00:00,0.831,23.9934,2.1195,1.9448,32.673027,6.07003,72.11605,
FCR,2016,2016-06-20 12:00:00,0.832,23.9946,2.1374,1.9493,32.691725,6.03207,71.66663,
FCR,2016,2016-06-20 12:00:00,0.832,23.9958,2.1618,1.9526,32.719446,5.99813,71.26505,
FCR,2016,2016-06-20 12:00:00,0.833,23.997,2.1968,1.9512,32.74955,5.96405,70.86163,
FCR,2016,2016-06-20 12:00:00,0.832,23.9981,2.2385,1.9492,32.774032,5.93093,70.46966,
FCR,2016,2016-06-20 12:00:00,0.832,23.9992,2.2736,1.946,32.791403,5.90822,70.20123,
FCR,2016,2016-06-20 12:00:00,0.831,24.0003,2.2985,1.9407,32.80429,5.88029,69.87077,
FCR,2016,2016-06-20 12:00:00,0.831,24.0012,2.3212,1.939,32.820139,5.85578,69.58079,
FCR,2016,2016-06-20 12:00:00,0.831,24.002,2.3449,1.9436,32.817119,5.83211,69.30047,
FCR,2016,2016-06-20 12:00:00,0.832,24.0027,2.3674,1.9536,32.788411,5.80668,68.99929,
FCR,2016,2016-06-20 12:00:00,0.831,24.0034,2.3899,1.9762,32.770458,5.78477,68.73979,
FCR,2016,2016-06-20 12:00:00,0.831,24.0039,2.4181,2.0209,32.768491,5.76227,68.47302,
FCR,2016,2016-06-20 12:00:00,0.83,24.0044,2.4497,2.0732,32.767958,5.74329,68.24822,
FCR,2016,2016-06-20 12:00:00,0.83,24.0048,2.4741,2.1037,32.774728,5.72208,67.9966,
FCR,2016,2016-06-20 12:00:00,0.831,24.0051,2.4906,2.1033,32.788603,5.70237,67.76287,
FCR,2016,2016-06-20 12:00:00,0.832,24.0054,2.5064,2.0754,32.805266,5.68216,67.52307,
FCR,2016,2016-06-20 12:00:00,0.832,24.0056,2.5219,2.0296,32.82515,5.66362,67.30301,
FCR,2016,2016-06-20 12:00:00,0.831,24.0058,2.5341,1.9915,32.843538,5.64358,67.06506,
FCR,2016,2016-06-20 12:00:00,0.831,24.0059,2.544,1.9705,32.853306,5.62555,66.85098,
FCR,2016,2016-06-20 12:00:00,0.831,24.006,2.5548,1.9551,32.845033,5.61394,66.71315,
FCR,2016,2016-06-20 12:00:00,0.831,24.0061,2.5691,1.9425,32.816512,5.60208,66.57223,
FCR,2016,2016-06-20 12:00:00,0.831,24.0063,2.5847,1.9349,32.782186,5.59571,66.49688,
FCR,2016,2016-06-20 12:00:00,0.832,24.0066,2.5962,1.9315,32.766976,5.591,66.44117,
FCR,2016,2016-06-20 12:00:00,0.831,24.007,2.6003,1.9325,32.76883,5.59531,66.49294,
FCR,2016,2016-06-20 12:00:00,0.831,24.0075,2.5993,1.9383,32.754168,5.59903,66.53782,
FCR,2016,2016-06-20 12:00:00,0.831,24.0081,2.5958,1.9411,32.731107,5.5967,66.51084,
FCR,2016,2016-06-20 12:00:00,0.831,24.0087,2.5876,1.9384,32.733584,5.58854,66.41465,
FCR,2016,2016-06-20 12:00:00,0.831,24.0095,2.5726,1.9408,32.748228,5.57518,66.2568,
FCR,2016,2016-06-20 12:00:00,0.832,24.0104,2.5487,1.9502,32.756897,5.55239,65.98712,
FCR,2016,2016-06-20 12:00:00,0.832,24.0116,2.5205,1.962,32.763907,5.5327,65.75454,
FCR,2016,2016-06-20 12:00:00,0.832,24.013,2.503,1.9785,32.771128,5.51305,65.52277,
FCR,2016,2016-06-20 12:00:00,0.831,24.0145,2.5038,2.0039,32.794516,5.49256,65.28104,
FCR,2016,2016-06-20 12:00:00,0.831,24.0158,2.5241,2.0439,32.830285,5.47108,65.02731,
FCR,2016,2016-06-20 12:00:00,0.832,24.0169,2.5565,2.092,32.843879,5.44977,64.77534,
FCR,2016,2016-06-20 12:00:00,0.832,24.018,2.5842,2.1301,32.830904,5.43273,64.57416,
FCR,2016,2016-06-20 12:00:00,0.833,24.0191,2.6034,2.1479,32.805941,5.41625,64.37964,
FCR,2016,2016-06-20 12:00:00,0.833,24.0204,2.6196,2.1396,32.782376,5.40286,64.22201,
FCR,2016,2016-06-20 12:00:00,0.831,24.0217,2.6347,2.1055,32.773969,5.39075,64.07965,
FCR,2016,2016-06-20 12:00:00,0.832,24.023,2.6478,2.0638,32.764446,5.3835,63.995,
FCR,2016,2016-06-20 12:00:00,0.832,24.0242,2.6558,2.0355,32.745257,5.38054,63.96122,
FCR,2016,2016-06-20 12:00:00,0.832,24.0254,2.6563,2.0279,32.73734,5.37643,63.91382,
FCR,2016,2016-06-20 12:00:00,0.833,24.0264,2.6492,2.0493,32.740589,5.38055,63.96394,
FCR,2016,2016-06-20 12:00:00,0.832,24.0274,2.6374,2.0894,32.745848,5.3841,64.00738,
FCR,2016,2016-06-20 12:00:00,0.832,24.0283,2.6253,2.1131,32.750511,5.38932,64.07058,
FCR,2016,2016-06-20 12:00:00,0.832,24.0291,2.6145,2.1107,32.749809,5.38827,64.05894,
FCR,2016,2016-06-20 12:00:00,0.832,24.0298,2.6039,2.0874,32.735537,5.38774,64.05356,
FCR,2016,2016-06-20 12:00:00,0.832,24.0305,2.5952,2.0459,32.713911,5.39129,64.0966,
FCR,2016,2016-06-20 12:00:00,0.832,24.0312,2.5938,2.0073,32.707225,5.39266,64.11371,
FCR,2016,2016-06-20 12:00:00,0.831,24.0321,2.6047,1.9831,32.711691,5.41401,64.3686,
FCR,2016,2016-06-20 12:00:00,0.829,24.0332,2.6311,1.9668,32.716474,5.4494,64.79074,
FCR,2016,2016-06-20 12:00:00,0.826,24.0345,2.6644,1.9575,32.724855,5.48756,65.24599,
FCR,2016,2016-06-20 12:00:00,0.826,24.0358,2.6868,1.9562,32.725037,5.52437,65.68528,
FCR,2016,2016-06-20 12:00:00,0.827,24.0371,2.6952,1.9602,32.715065,5.56236,66.13855,
FCR,2016,2016-06-20 12:00:00,0.826,24.0384,2.6926,1.9648,32.710318,5.60845,66.6882,
FCR,2016,2016-06-20 12:00:00,0.829,24.0396,2.6765,1.969,32.711536,5.64046,67.07032,
FCR,2016,2016-06-20 12:00:00,0.829,24.0408,2.651,1.9761,32.721048,5.65536,67.24903,
FCR,2016,2016-06-20 12:00:00,0.83,24.0422,2.6262,1.9882,32.733373,5.65249,67.2166,
FCR,2016,2016-06-20 12:00:00,0.833,24.0437,2.603,2.0107,32.731754,5.64681,67.15096,
FCR,2016,2016-06-20 12:00:00,0.834,24.0459,2.5759,2.0518,32.709747,5.62641,66.9111,
FCR,2016,2016-06-20 12:00:00,0.833,24.0489,2.5473,2.0997,32.675512,5.6124,66.74824,
FCR,2016,2016-06-20 12:00:00,0.835,24.0523,2.525,2.1306,32.65199,5.59942,66.59811,
FCR,2016,2016-06-20 12:00:00,0.842,24.0547,2.5117,2.1446,32.644936,5.58688,66.45193,
FCR,2016,2016-06-20 12:00:00,0.848,24.0553,2.5056,2.1535,32.646455,5.56809,66.22924,
FCR,2016,2016-06-20 12:00:00,0.846,24.0546,2.5046,2.1573,32.660961,5.55013,66.01475,
FCR,2016,2016-06-20 12:00:00,0.841,24.053,2.5069,2.1491,32.678291,5.53128,65.78858,
FCR,2016,2016-06-20 12:00:00,0.84,24.0514,2.5145,2.1232,32.685027,5.51179,65.55473,
FCR,2016,2016-06-20 12:00:00,0.842,24.0499,2.5307,2.0763,32.696998,5.49369,65.33764,
FCR,2016,2016-06-20 12:00:00,0.844,24.0489,2.5491,2.0198,32.713386,5.48342,65.21427,
FCR,2016,2016-06-20 12:00:00,0.846,24.0483,2.557,1.9809,32.718519,5.47411,65.10291,
FCR,2016,2016-06-20 12:00:00,0.845,24.0481,2.5503,1.962,32.71176,5.4679,65.02881,
FCR,2016,2016-06-20 12:00:00,0.843,24.0482,2.5286,1.9488,32.691307,5.46595,65.00568,
FCR,2016,2016-06-20 12:00:00,0.842,24.0485,2.4846,1.9412,32.665736,5.46116,64.9491,
FCR,2016,2016-06-20 12:00:00,0.842,24.0488,2.4268,1.9383,32.654286,5.45734,64.90397,
FCR,2016,2016-06-20 12:00:00,0.842,24.0492,2.3817,1.9325,32.65791,5.45405,64.86533,
FCR,2016,2016-06-20 12:00:00,0.844,24.0497,2.3578,1.9257,32.659536,5.44875,64.80292,
FCR,2016,2016-06-20 12:00:00,0.844,24.0502,2.3498,1.9218,32.661603,5.44161,64.71862,
FCR,2016,2016-06-20 12:00:00,0.842,24.0509,2.3508,1.9198,32.680696,5.43539,64.64546,
FCR,2016,2016-06-20 12:00:00,0.842,24.0518,2.3503,1.9214,32.701863,5.42077,64.47275,
FCR,2016,2016-06-20 12:00:00,0.842,24.0528,2.3446,1.927,32.706696,5.41281,64.37917,
FCR,2016,2016-06-20 12:00:00,0.843,24.0539,2.3344,1.9312,32.71252,5.40211,64.25329,
FCR,2016,2016-06-20 12:00:00,0.843,24.055,2.3206,1.9284,32.730909,5.39422,64.16079,
FCR,2016,2016-06-20 12:00:00,0.844,24.056,2.3089,1.9257,32.738706,5.38289,64.02719,
FCR,2016,2016-06-20 12:00:00,0.843,24.0567,2.3029,1.9294,32.717947,5.37051,63.88079,
FCR,2016,2016-06-20 12:00:00,0.843,24.0572,2.3004,1.9335,32.695164,5.36628,63.831,
FCR,2016,2016-06-20 12:00:00,0.844,24.0573,2.2976,1.9347,32.684328,5.3519,63.66011,
FCR,2016,2016-06-20 12:00:00,0.844,24.0573,2.294,1.9342,32.678538,5.34392,63.56521,
FCR,2016,2016-06-20 12:00:00,0.844,24.0572,2.2895,1.9332,32.68427,5.33349,63.44106,
FCR,2016,2016-06-20 12:00:00,0.844,24.0571,2.2822,1.9325,32.691024,5.32771,63.3721,
FCR,2016,2016-06-20 12:00:00,0.846,24.0569,2.2708,1.9342,32.686572,5.32426,63.3309,
FCR,2016,2016-06-20 12:00:00,0.846,24.0568,2.2588,1.9353,32.673736,5.31367,63.20473,
FCR,2016,2016-06-20 12:00:00,0.844,24.0568,2.2499,1.9316,32.665127,5.3034,63.08266,
FCR,2016,2016-06-20 12:00:00,0.842,24.0569,2.2431,1.9266,32.668472,5.28937,62.91583,
FCR,2016,2016-06-20 12:00:00,0.842,24.057,2.2378,1.9248,32.67464,5.27829,62.7842,
FCR,2016,2016-06-20 12:00:00,0.842,24.0573,2.2352,1.9256,32.677259,5.26326,62.6058,
FCR,2016,2016-06-20 12:00:00,0.842,24.0578,2.234,1.9281,32.671014,5.25565,62.51582,
FCR,2016,2016-06-20 12:00:00,0.843,24.0584,2.233,1.9342,32.648227,5.24164,62.34984,
FCR,2016,2016-06-20 12:00:00,0.843,24.0589,2.2331,1.9409,32.622866,5.22806,62.18887,
FCR,2016,2016-06-20 12:00:00,0.842,24.0592,2.2326,1.9454,32.610213,5.21824,62.07244,
FCR,2016,2016-06-20 12:00:00,0.842,24.0593,2.2287,1.9524,32.602888,5.2139,62.02094,
FCR,2016,2016-06-20 12:00:00,0.842,24.0593,2.2223,1.9601,32.60495,5.20206,61.88004,
FCR,2016,2016-06-20 12:00:00,0.842,24.0591,2.2135,1.964,32.622961,5.18806,61.71329,
FCR,2016,2016-06-20 12:00:00,0.842,24.0589,2.2021,1.966,32.64168,5.19544,61.80087,
FCR,2016,2016-06-20 12:00:00,0.843,24.0586,2.1935,1.9679,32.654075,5.19558,61.80226,
FCR,2016,2016-06-20 12:00:00,0.842,24.0583,2.1909,1.9669,32.659441,5.18859,61.71876,
FCR,2016,2016-06-20 12:00:00,0.842,24.058,2.1927,1.9602,32.659209,5.19,61.73515,
FCR,2016,2016-06-20 12:00:00,0.843,24.0577,2.1992,1.9531,32.671357,5.18427,61.66669,
FCR,2016,2016-06-20 12:00:00,0.843,24.0573,2.2098,1.9516,32.703132,5.18302,61.65133,
FCR,2016,2016-06-20 12:00:00,0.841,24.057,2.2188,1.9529,32.730939,5.17655,61.57407,
FCR,2016,2016-06-20 12:00:00,0.843,24.0567,2.2228,1.9553,32.73814,5.16807,61.47278,
FCR,2016,2016-06-20 12:00:00,0.844,24.0564,2.2233,1.9582,32.736678,5.16311,61.41344,
FCR,2016,2016-06-20 12:00:00,0.846,24.0563,2.2206,1.9578,32.736183,5.15218,61.28337,
FCR,2016,2016-06-20 12:00:00,0.846,24.0564,2.213,1.9539,32.726504,5.14208,61.16328,
FCR,2016,2016-06-20 12:00:00,0.846,24.0566,2.1995,1.9536,32.709067,5.12959,61.01493,
FCR,2016,2016-06-20 12:00:00,0.846,24.057,2.1777,1.9579,32.705278,5.12217,60.92722,
FCR,2016,2016-06-20 12:00:00,0.847,24.0576,2.1512,1.9554,32.714128,5.1143,60.8342,
FCR,2016,2016-06-20 12:00:00,0.847,24.0582,2.1298,1.9453,32.72595,5.10633,60.74009,
FCR,2016,2016-06-20 12:00:00,0.847,24.0588,2.1163,1.9389,32.723854,5.09679,60.62738,
FCR,2016,2016-06-20 12:00:00,0.847,24.0593,2.1069,1.9354,32.701267,5.09289,60.58146,
FCR,2016,2016-06-20 12:00:00,0.847,24.0598,2.0982,1.9305,32.678223,5.0891,60.537,
FCR,2016,2016-06-20 12:00:00,0.846,24.0601,2.0877,1.9275,32.650581,5.08746,60.51786,
FCR,2016,2016-06-20 12:00:00,0.846,24.0602,2.0733,1.9245,32.622996,5.08711,60.5137,
FCR,2016,2016-06-20 12:00:00,0.846,24.0603,2.0502,1.9205,32.612164,5.08872,60.53306,
FCR,2016,2016-06-20 12:00:00,0.846,24.0602,2.0107,1.9215,32.609183,5.08134,60.44514,
FCR,2016,2016-06-20 12:00:00,0.846,24.0601,1.9617,1.9232,32.611256,5.07678,60.39069,
FCR,2016,2016-06-20 12:00:00,0.846,24.0599,1.9246,1.9237,32.618933,5.0674,60.27895,
FCR,2016,2016-06-20 12:00:00,0.846,24.0596,1.9074,1.9299,32.622237,5.05612,60.1444,
FCR,2016,2016-06-20 12:00:00,0.845,24.0593,1.907,1.9379,32.620043,5.04787,60.04591,
FCR,2016,2016-06-20 12:00:00,0.845,24.0591,1.917,1.9383,32.623794,5.03665,59.91224,
FCR,2016,2016-06-20 12:00:00,0.846,24.0589,1.9293,1.9359,32.63048,5.02866,59.81705,
FCR,2016,2016-06-20 12:00:00,0.846,24.0588,1.9445,1.9402,32.629859,5.02213,59.73926,
FCR,2016,2016-06-20 12:00:00,0.847,24.0587,1.9683,1.9443,32.621765,5.02173,59.73433,
FCR,2016,2016-06-20 12:00:00,0.848,24.0586,1.9965,1.9415,32.602035,5.01224,59.62139,
FCR,2016,2016-06-20 12:00:00,0.847,24.0585,2.0188,1.9423,32.577434,5.01426,59.64529,
FCR,2016,2016-06-20 12:00:00,0.847,24.0584,2.0352,1.947,32.555431,5.01379,59.63955,
FCR,2016,2016-06-20 12:00:00,0.848,24.0582,2.0508,1.9443,32.546195,5.01537,59.65809,
FCR,2016,2016-06-20 12:00:00,0.847,24.058,2.0639,1.9392,32.563296,5.01951,59.70712,
FCR,2016,2016-06-20 12:00:00,0.847,24.0579,2.0696,1.9371,32.587243,5.02278,59.74593,
FCR,2016,2016-06-20 12:00:00,0.847,24.0577,2.0659,1.9306,32.596361,5.02451,59.76624,
FCR,2016,2016-06-20 12:00:00,0.847,24.0575,2.0517,1.9225,32.595086,5.02361,59.75536,
FCR,2016,2016-06-20 12:00:00,0.847,24.0573,2.023,1.9233,32.589091,5.02883,59.81724,
FCR,2016,2016-06-20 12:00:00,0.847,24.0572,1.986,1.9298,32.576777,5.03692,59.91337,
FCR,2016,2016-06-20 12:00:00,0.846,24.0571,1.9554,1.9346,32.558869,5.05381,60.11419,
FCR,2016,2016-06-20 12:00:00,0.847,24.057,1.9338,1.939,32.542618,5.07254,60.33687,
FCR,2016,2016-06-20 12:00:00,0.846,24.0569,1.9162,1.944,32.537721,5.1037,60.70739,
FCR,2016,2016-06-20 12:00:00,0.847,24.0566,1.9029,1.9454,32.536859,5.15817,61.35489,
FCR,2016,2016-06-20 12:00:00,0.847,24.0561,1.8968,1.9446,32.527776,5.20861,61.9543,
FCR,2016,2016-06-20 12:00:00,0.848,24.0551,1.9001,1.9484,32.512058,5.27002,62.68355,
FCR,2016,2016-06-20 12:00:00,0.848,24.0535,1.9145,1.9519,32.495535,5.34088,63.52452,
FCR,2016,2016-06-20 12:00:00,0.847,24.0509,1.936,1.9504,32.501863,5.41524,64.40577,
FCR,2016,2016-06-20 12:00:00,0.846,24.0468,1.9535,1.9503,32.53874,5.49304,65.32608,
FCR,2016,2016-06-20 12:00:00,0.846,24.0408,1.9636,1.9517,32.565894,5.59027,66.47501,
FCR,2016,2016-06-20 12:00:00,0.847,24.0326,1.969,1.9504,32.560499,5.70059,67.77646,
FCR,2016,2016-06-20 12:00:00,0.847,24.0226,1.9716,1.947,32.545171,5.82337,69.22325,
FCR,2016,2016-06-20 12:00:00,0.847,24.0117,1.9737,1.9419,32.545885,5.9598,70.83063,
FCR,2016,2016-06-20 12:00:00,0.847,24.0009,1.9757,1.9326,32.550806,6.10841,72.58218,
FCR,2016,2016-06-20 12:00:00,0.847,23.9908,1.9763,1.9212,32.539199,6.25827,74.34878,
FCR,2016,2016-06-20 12:00:00,0.846,23.9819,1.9758,1.9161,32.522,6.39432,75.9524,
FCR,2016,2016-06-20 12:00:00,0.847,23.9745,1.974,1.917,32.506646,6.50439,77.24923,
FCR,2016,2016-06-20 12:00:00,0.847,23.9687,1.9687,1.9162,32.487039,6.59846,78.35792,
FCR,2016,2016-06-20 12:00:00,0.847,23.9642,1.9595,1.9157,32.467972,6.66419,79.13177,
FCR,2016,2016-06-20 12:00:00,0.848,23.9606,1.9465,1.9189,32.464403,6.70278,79.58468,
FCR,2016,2016-06-20 12:00:00,0.847,23.9577,1.9312,1.9175,32.477385,6.72102,79.79687,
FCR,2016,2016-06-20 12:00:00,0.847,23.9553,1.9174,1.911,32.488331,6.71962,79.77665,
FCR,2016,2016-06-20 12:00:00,0.847,23.9533,1.9054,1.9081,32.492143,6.69495,79.48078,
FCR,2016,2016-06-20 12:00:00,0.846,23.9516,1.8914,1.9069,32.507875,6.67913,79.2905,
FCR,2016,2016-06-20 12:00:00,0.846,23.9501,1.8759,1.9023,32.535716,6.65064,78.95011,
FCR,2016,2016-06-20 12:00:00,0.846,23.9489,1.8634,1.899,32.553023,6.62436,78.63632,
FCR,2016,2016-06-20 12:00:00,0.846,23.9477,1.8564,1.9006,32.546373,6.60463,78.40035,
FCR,2016,2016-06-20 12:00:00,0.847,23.9465,1.8532,1.903,32.526019,6.59139,78.24141,
FCR,2016,2016-06-20 12:00:00,0.847,23.9454,1.8524,1.9068,32.508581,6.58245,78.13372,
FCR,2016,2016-06-20 12:00:00,0.848,23.9442,1.8548,1.9131,32.491412,6.57383,78.02969,
FCR,2016,2016-06-20 12:00:00,0.848,23.943,1.8592,1.9155,32.485969,6.56901,77.97063,
FCR,2016,2016-06-20 12:00:00,0.848,23.9419,1.8639,1.9134,32.506835,6.56823,77.95984,
FCR,2016,2016-06-20 12:00:00,0.847,23.9407,1.8714,1.9121,32.539531,6.552,77.76547,
FCR,2016,2016-06-20 12:00:00,0.848,23.9395,1.8821,1.9124,32.56672,6.55968,77.85482,
FCR,2016,2016-06-20 12:00:00,0.847,23.9382,1.8885,1.9121,32.579617,6.5599,77.85559,
FCR,2016,2016-06-20 12:00:00,0.848,23.937,1.888,1.9121,32.577652,6.57313,78.01085,
FCR,2016,2016-06-20 12:00:00,0.847,23.9357,1.8823,1.916,32.570325,6.57626,78.04611,
FCR,2016,2016-06-20 12:00:00,0.847,23.9343,1.8725,1.9235,32.575723,6.59834,78.3061,
FCR,2016,2016-06-20 12:00:00,0.847,23.9326,1.8635,1.9357,32.585264,6.60634,78.39847,
FCR,2016,2016-06-20 12:00:00,0.847,23.9304,1.8592,1.95,32.579446,6.62671,78.63698,
FCR,2016,2016-06-20 12:00:00,0.848,23.9279,1.8587,1.9565,32.570746,6.65478,78.9664,
FCR,2016,2016-06-20 12:00:00,0.848,23.9252,1.8598,1.9558,32.576889,6.67327,79.18184,
FCR,2016,2016-06-20 12:00:00,0.848,23.9226,1.8619,1.9569,32.5935,6.68195,79.28098,
FCR,2016,2016-06-20 12:00:00,0.848,23.9198,1.867,1.9588,32.592937,6.68954,79.36684,
FCR,2016,2016-06-20 12:00:00,0.847,23.917,1.877,1.9576,32.577057,6.71002,79.60563,
FCR,2016,2016-06-20 12:00:00,0.848,23.9142,1.89,1.953,32.577701,6.74013,79.95866,
FCR,2016,2016-06-20 12:00:00,0.849,23.9114,1.9018,1.9437,32.595043,6.79351,80.58772,
FCR,2016,2016-06-20 12:00:00,0.849,23.9088,1.9102,1.9306,32.607648,6.8626,81.40335,
FCR,2016,2016-06-20 12:00:00,0.849,23.9064,1.9144,1.9182,32.612867,6.90625,81.91746,
FCR,2016,2016-06-20 12:00:00,0.848,23.9041,1.9155,1.9136,32.612091,6.92602,82.1484,
FCR,2016,2016-06-20 12:00:00,0.848,23.9021,1.9161,1.9155,32.607116,6.91746,82.04378,
FCR,2016,2016-06-20 12:00:00,0.848,23.9002,1.9167,1.9141,32.612652,6.87888,81.58336,
FCR,2016,2016-06-20 12:00:00,0.848,23.8984,1.9192,1.9126,32.616143,6.82207,80.90683,
FCR,2016,2016-06-20 12:00:00,0.847,23.8965,1.9275,1.9162,32.596474,6.74841,80.03041,
FCR,2016,2016-06-20 12:00:00,0.847,23.8946,1.939,1.9201,32.566438,6.68122,79.23079,
FCR,2016,2016-06-20 12:00:00,0.845,23.8929,1.9464,1.9242,32.556106,6.61603,78.45522,
FCR,2016,2016-06-20 12:00:00,0.841,23.8916,1.9466,1.9275,32.562725,6.56064,77.79649,
FCR,2016,2016-06-20 12:00:00,0.832,23.8909,1.9404,1.9272,32.557994,6.52578,77.38202,
