Reservoir,Site,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
CCR,CCR,2016-05-13 09:42:00,3.506,19.3374,2.0654,1.3502,78.705624,9.66117,104.89677
CCR,CCR,2016-05-13 09:42:00,3.521,19.3309,2.0727,1.348,78.717416,9.65941,104.86396
CCR,CCR,2016-05-13 09:42:00,3.539,19.3239,2.0751,1.3458,78.761201,9.65829,104.8371
CCR,CCR,2016-05-13 09:42:00,3.561,19.3158,2.0705,1.3418,78.776335,9.66413,104.88348
CCR,CCR,2016-05-13 09:42:00,3.579,19.3067,2.0622,1.344,78.73873,9.66058,104.82577
CCR,CCR,2016-05-13 09:42:00,3.597,19.298,2.0575,1.3485,78.660455,9.66363,104.84047
CCR,CCR,2016-05-13 09:42:00,3.613,19.2911,2.0582,1.3497,78.570857,9.65827,104.76779
CCR,CCR,2016-05-13 09:42:00,3.63,19.2863,2.0641,1.3524,78.510328,9.65839,104.75897
CCR,CCR,2016-05-13 09:42:00,3.652,19.2828,2.0739,1.3584,78.48884,9.65715,104.73811
CCR,CCR,2016-05-13 09:42:00,3.673,19.2796,2.0817,1.3614,78.494638,9.6527,104.6831
CCR,CCR,2016-05-13 09:42:00,3.687,19.2757,2.0852,1.361,78.517212,9.64537,104.59545
CCR,CCR,2016-05-13 09:42:00,3.695,19.2703,2.087,1.3617,78.530441,9.63918,104.517
CCR,CCR,2016-05-13 09:42:00,3.701,19.2633,2.0888,1.3659,78.50169,9.63636,104.47176
CCR,CCR,2016-05-13 09:42:00,3.708,19.2557,2.0909,1.376,78.403206,9.63371,104.42703
CCR,CCR,2016-05-13 09:42:00,3.719,19.2484,2.0933,1.3945,78.230822,9.62832,104.35316
CCR,CCR,2016-05-13 09:42:00,3.734,19.2409,2.0955,1.4254,78.028968,9.6255,104.30687
CCR,CCR,2016-05-13 09:42:00,3.75,19.2322,2.0961,1.4769,77.864345,9.62323,104.26393
CCR,CCR,2016-05-13 09:42:00,3.762,19.2217,2.0952,1.5443,77.76537,9.61807,104.18596
CCR,CCR,2016-05-13 09:42:00,3.776,19.2105,2.095,1.5987,77.715694,9.61477,104.12672
CCR,CCR,2016-05-13 09:42:00,3.793,19.2001,2.0959,1.6248,77.688006,9.60848,104.03684
CCR,CCR,2016-05-13 09:42:00,3.81,19.1906,2.0978,1.6343,77.652827,9.5985,103.90896
CCR,CCR,2016-05-13 09:42:00,3.829,19.1804,2.1013,1.6376,77.604792,9.58883,103.78293
CCR,CCR,2016-05-13 09:42:00,3.842,19.168,2.1058,1.6333,77.54917,9.5845,103.71014
CCR,CCR,2016-05-13 09:42:00,3.852,19.1521,2.1111,1.6238,77.473138,9.58611,103.69438
CCR,CCR,2016-05-13 09:42:00,3.862,19.1309,2.1205,1.6214,77.396594,9.59083,103.70111
CCR,CCR,2016-05-13 09:42:00,3.87,19.1035,2.1331,1.6243,77.349344,9.59852,103.72688
CCR,CCR,2016-05-13 09:42:00,3.879,19.0728,2.1411,1.6206,77.328832,9.60783,103.7633
CCR,CCR,2016-05-13 09:42:00,3.889,19.0434,2.1421,1.614,77.347666,9.61911,103.82349
CCR,CCR,2016-05-13 09:42:00,3.908,19.0165,2.1388,1.6096,77.408858,9.63023,103.88715
CCR,CCR,2016-05-13 09:42:00,3.936,18.99,2.1313,1.6097,77.490562,9.63364,103.86842
CCR,CCR,2016-05-13 09:42:00,3.959,18.9641,2.122,1.6222,77.580413,9.63435,103.82181
CCR,CCR,2016-05-13 09:42:00,3.978,18.9419,2.1183,1.6494,77.650142,9.62884,103.71588
CCR,CCR,2016-05-13 09:42:00,3.996,18.9251,2.1249,1.6858,77.664103,9.63161,103.71053
CCR,CCR,2016-05-13 09:42:00,4.018,18.9116,2.1408,1.7333,77.609946,9.62501,103.61118
CCR,CCR,2016-05-13 09:42:00,4.041,18.8986,2.1606,1.7919,77.509386,9.61957,103.52531
CCR,CCR,2016-05-13 09:42:00,4.058,18.8847,2.1739,1.8394,77.40993,9.61596,103.45736
CCR,CCR,2016-05-13 09:42:00,4.071,18.8702,2.1746,1.8622,77.341298,9.61841,103.45332
CCR,CCR,2016-05-13 09:42:00,4.085,18.8573,2.162,1.8721,77.295231,9.61415,103.38049
CCR,CCR,2016-05-13 09:42:00,4.095,18.8476,2.1413,1.8752,77.257435,9.60574,103.26983
CCR,CCR,2016-05-13 09:42:00,4.108,18.8399,2.1236,1.863,77.215822,9.5973,103.16292
CCR,CCR,2016-05-13 09:42:00,4.123,18.832,2.1117,1.8313,77.169338,9.58117,102.97305
CCR,CCR,2016-05-13 09:42:00,4.137,18.8226,2.1033,1.7797,77.153796,9.56754,102.80705
CCR,CCR,2016-05-13 09:42:00,4.149,18.8102,2.0971,1.716,77.150988,9.5527,102.62181
CCR,CCR,2016-05-13 09:42:00,4.16,18.794,2.091,1.6611,77.10392,9.54277,102.4815
CCR,CCR,2016-05-13 09:42:00,4.172,18.7751,2.0837,1.6209,77.000039,9.53346,102.34225
CCR,CCR,2016-05-13 09:42:00,4.184,18.7556,2.0753,1.5778,76.835751,9.53041,102.2691
CCR,CCR,2016-05-13 09:42:00,4.198,18.7385,2.0648,1.517,76.645583,9.52492,102.17464
CCR,CCR,2016-05-13 09:42:00,4.215,18.7261,2.053,1.4554,76.47725,9.5232,102.13052
CCR,CCR,2016-05-13 09:42:00,4.232,18.7177,2.0445,1.4166,76.338089,9.51463,102.02109
CCR,CCR,2016-05-13 09:42:00,4.253,18.7104,2.0412,1.3948,76.227143,9.5102,101.95848
CCR,CCR,2016-05-13 09:42:00,4.273,18.7011,2.0404,1.3775,76.148973,9.49796,101.80802
CCR,CCR,2016-05-13 09:42:00,4.285,18.6895,2.0416,1.3644,76.120895,9.49004,101.69925
CCR,CCR,2016-05-13 09:42:00,4.294,18.6777,2.0456,1.3567,76.129393,9.48305,101.59997
CCR,CCR,2016-05-13 09:42:00,4.302,18.6674,2.0521,1.3525,76.126518,9.46883,101.42636
CCR,CCR,2016-05-13 09:42:00,4.315,18.6573,2.062,1.3504,76.095433,9.46726,101.38878
CCR,CCR,2016-05-13 09:42:00,4.33,18.6447,2.0751,1.3501,76.059987,9.4664,101.35367
CCR,CCR,2016-05-13 09:42:00,4.343,18.6275,2.0863,1.3515,76.042866,9.46446,101.29749
CCR,CCR,2016-05-13 09:42:00,4.355,18.605,2.0929,1.3537,76.029461,9.45793,101.18138
CCR,CCR,2016-05-13 09:42:00,4.366,18.5794,2.0961,1.3561,75.988073,9.44226,100.96115
CCR,CCR,2016-05-13 09:42:00,4.377,18.5554,2.0977,1.3548,75.903649,9.42201,100.69542
CCR,CCR,2016-05-13 09:42:00,4.389,18.5343,2.0994,1.3496,75.789831,9.40717,100.49363
CCR,CCR,2016-05-13 09:42:00,4.406,18.5113,2.102,1.3481,75.672508,9.39072,100.27094
CCR,CCR,2016-05-13 09:42:00,4.424,18.482,2.1071,1.3489,75.568599,9.36573,99.94452
CCR,CCR,2016-05-13 09:42:00,4.437,18.4461,2.116,1.3464,75.464454,9.36006,99.81095
CCR,CCR,2016-05-13 09:42:00,4.45,18.4088,2.1269,1.349,75.316229,9.3529,99.6587
CCR,CCR,2016-05-13 09:42:00,4.463,18.3774,2.1354,1.3679,75.092428,9.34745,99.53684
CCR,CCR,2016-05-13 09:42:00,4.476,18.3539,2.1387,1.401,74.801664,9.34047,99.41481
CCR,CCR,2016-05-13 09:42:00,4.497,18.3345,2.1344,1.4483,74.492935,9.33474,99.31433
CCR,CCR,2016-05-13 09:42:00,4.518,18.3154,2.1261,1.5061,74.240573,9.3293,99.21768
CCR,CCR,2016-05-13 09:42:00,4.534,18.2946,2.1216,1.5511,74.099792,9.33241,99.20866
CCR,CCR,2016-05-13 09:42:00,4.549,18.2705,2.1216,1.5712,74.04108,9.33689,99.20739
CCR,CCR,2016-05-13 09:42:00,4.559,18.2422,2.1253,1.5797,73.9825,9.33116,99.08919
CCR,CCR,2016-05-13 09:42:00,4.563,18.2133,2.133,1.5847,73.888347,9.32586,98.97436
CCR,CCR,2016-05-13 09:42:00,4.567,18.1895,2.1392,1.5783,73.739539,9.31552,98.81642
CCR,CCR,2016-05-13 09:42:00,4.577,18.1723,2.1385,1.5565,73.506434,9.30546,98.67489
CCR,CCR,2016-05-13 09:42:00,4.594,18.1577,2.1306,1.5205,73.167038,9.28829,98.4633
CCR,CCR,2016-05-13 09:42:00,4.61,18.1411,2.1204,1.4754,72.737289,9.27646,98.3044
CCR,CCR,2016-05-13 09:42:00,4.624,18.1204,2.1125,1.4412,72.307432,9.26359,98.12627
CCR,CCR,2016-05-13 09:42:00,4.634,18.0975,2.1074,1.4307,71.907434,9.25623,98.00219
CCR,CCR,2016-05-13 09:42:00,4.641,18.0745,2.1042,1.4411,71.442678,9.24534,97.84057
CCR,CCR,2016-05-13 09:42:00,4.652,18.0524,2.1014,1.4716,70.837425,9.23578,97.69499
CCR,CCR,2016-05-13 09:42:00,4.669,18.0326,2.0987,1.5166,70.147154,9.23247,97.62008
CCR,CCR,2016-05-13 09:42:00,4.684,18.0163,2.0973,1.5572,69.521134,9.22367,97.49427
CCR,CCR,2016-05-13 09:42:00,4.703,18.0029,2.0972,1.5849,68.922948,9.21475,97.37306
CCR,CCR,2016-05-13 09:42:00,4.724,17.9912,2.0971,1.6071,68.219176,9.21025,97.30195
CCR,CCR,2016-05-13 09:42:00,4.738,17.9804,2.0969,1.6295,67.541398,9.2007,97.17924
CCR,CCR,2016-05-13 09:42:00,4.746,17.9703,2.0953,1.6525,67.03615,9.18762,97.02086
CCR,CCR,2016-05-13 09:42:00,4.76,17.9607,2.0897,1.68,66.630941,9.18035,96.92483
CCR,CCR,2016-05-13 09:42:00,4.774,17.9517,2.0789,1.725,66.231768,9.16902,96.78724
CCR,CCR,2016-05-13 09:42:00,4.788,17.9428,2.0658,1.78,65.814497,9.16036,96.67795
CCR,CCR,2016-05-13 09:42:00,4.801,17.9339,2.0551,1.8196,65.390324,9.14891,96.53934
CCR,CCR,2016-05-13 09:42:00,4.812,17.9248,2.0485,1.8475,65.012763,9.13697,96.39526
CCR,CCR,2016-05-13 09:42:00,4.824,17.9154,2.045,1.8815,64.689542,9.13409,96.34609
CCR,CCR,2016-05-13 09:42:00,4.836,17.9056,2.0432,1.9193,64.350528,9.13354,96.32079
CCR,CCR,2016-05-13 09:42:00,4.848,17.8952,2.0425,1.964,63.955503,9.12948,96.25732
CCR,CCR,2016-05-13 09:42:00,4.862,17.8844,2.044,2.0389,63.501509,9.1313,96.25505
CCR,CCR,2016-05-13 09:42:00,4.875,17.8733,2.0494,2.163,63.022052,9.13469,96.26858
CCR,CCR,2016-05-13 09:42:00,4.89,17.862,2.0602,2.3589,62.55589,9.14533,96.35819
CCR,CCR,2016-05-13 09:42:00,4.903,17.8506,2.0747,2.6137,62.109188,9.155,96.43732
CCR,CCR,2016-05-13 09:42:00,4.916,17.8392,2.088,2.8627,61.707348,9.16317,96.50065
CCR,CCR,2016-05-13 09:42:00,4.935,17.8275,2.0988,3.1,61.357627,9.16193,96.46429
CCR,CCR,2016-05-13 09:42:00,4.955,17.8151,2.1092,3.3867,61.039022,9.16878,96.51161
CCR,CCR,2016-05-13 09:42:00,4.967,17.802,2.1196,3.7088,60.746858,9.17468,96.54764
CCR,CCR,2016-05-13 09:42:00,4.978,17.7876,2.1241,3.9727,60.485518,9.1824,96.60018
CCR,CCR,2016-05-13 09:42:00,4.99,17.7719,2.1177,4.1604,60.251545,9.18593,96.60593
CCR,CCR,2016-05-13 09:42:00,5.003,17.7555,2.0991,4.3243,60.032721,9.18714,96.58597
CCR,CCR,2016-05-13 09:42:00,5.016,17.739,2.0737,4.4774,59.806822,9.19285,96.61311
CCR,CCR,2016-05-13 09:42:00,5.028,17.7226,2.0516,4.5939,59.565788,9.1947,96.59976
CCR,CCR,2016-05-13 09:42:00,5.039,17.7061,2.0345,4.6717,59.351716,9.1921,96.53955
CCR,CCR,2016-05-13 09:42:00,5.049,17.6895,2.0179,4.7283,59.195829,9.18598,96.44223
CCR,CCR,2016-05-13 09:42:00,5.06,17.6727,2.0029,4.7672,59.090673,9.18946,96.44527
CCR,CCR,2016-05-13 09:42:00,5.068,17.6558,1.9937,4.7978,59.024261,9.18837,96.4002
CCR,CCR,2016-05-13 09:42:00,5.075,17.6389,1.9917,4.8314,58.99494,9.18638,96.34569
CCR,CCR,2016-05-13 09:42:00,5.082,17.6212,1.9937,4.8681,58.98084,9.18708,96.31783
CCR,CCR,2016-05-13 09:42:00,5.092,17.6023,1.9988,4.9175,58.95813,9.18861,96.29622
CCR,CCR,2016-05-13 09:42:00,5.104,17.5819,2.008,4.9837,58.942832,9.18701,96.23885
CCR,CCR,2016-05-13 09:42:00,5.117,17.5597,2.0168,5.0431,58.936884,9.17678,96.08764
CCR,CCR,2016-05-13 09:42:00,5.13,17.5356,2.0215,5.0886,58.936694,9.18098,96.08368
CCR,CCR,2016-05-13 09:42:00,5.142,17.5109,2.0234,5.1405,58.92816,9.18467,96.0732
CCR,CCR,2016-05-13 09:42:00,5.153,17.4878,2.0241,5.1989,58.880908,9.17956,95.97392
CCR,CCR,2016-05-13 09:42:00,5.172,17.4663,2.0238,5.2358,58.810434,9.17926,95.928
CCR,CCR,2016-05-13 09:42:00,5.194,17.4452,2.0198,5.2381,58.730057,9.16812,95.76969
CCR,CCR,2016-05-13 09:42:00,5.21,17.424,2.0104,5.2077,58.628376,9.15911,95.63357
CCR,CCR,2016-05-13 09:42:00,5.225,17.4021,1.9992,5.1523,58.504365,9.15347,95.5313
CCR,CCR,2016-05-13 09:42:00,5.24,17.378,1.9929,5.0951,58.347027,9.1361,95.30225
CCR,CCR,2016-05-13 09:42:00,5.251,17.3506,1.994,5.0449,58.134476,9.1154,95.03231
CCR,CCR,2016-05-13 09:42:00,5.261,17.3212,2.0016,4.9904,57.846154,9.09648,94.77712
CCR,CCR,2016-05-13 09:42:00,5.276,17.2911,2.0119,4.9356,57.463373,9.08684,94.61743
CCR,CCR,2016-05-13 09:42:00,5.297,17.2608,2.0194,4.9092,56.984401,9.0844,94.53234
CCR,CCR,2016-05-13 09:42:00,5.317,17.2298,2.0246,4.9261,56.417976,9.09368,94.56783
CCR,CCR,2016-05-13 09:42:00,5.337,17.1972,2.0298,4.9757,55.809709,9.11038,94.67711
CCR,CCR,2016-05-13 09:42:00,5.353,17.1629,2.0343,5.061,55.26027,9.12916,94.8044
CCR,CCR,2016-05-13 09:42:00,5.364,17.1291,2.0402,5.174,54.896035,9.16159,95.07417
CCR,CCR,2016-05-13 09:42:00,5.381,17.0976,2.0506,5.2725,54.76635,9.18751,95.28061
CCR,CCR,2016-05-13 09:42:00,5.407,17.0678,2.065,5.3428,54.760384,9.21344,95.49015
CCR,CCR,2016-05-13 09:42:00,5.43,17.0387,2.0856,5.414,54.794279,9.23049,95.60888
CCR,CCR,2016-05-13 09:42:00,5.447,17.0114,2.1108,5.4971,54.933254,9.24168,95.67028
CCR,CCR,2016-05-13 09:42:00,5.457,16.9884,2.1307,5.5719,55.226406,9.24653,95.67466
CCR,CCR,2016-05-13 09:42:00,5.467,16.9714,2.1418,5.6353,55.631514,9.24893,95.66568
CCR,CCR,2016-05-13 09:42:00,5.48,16.958,2.1474,5.7044,56.045912,9.24871,95.63674
CCR,CCR,2016-05-13 09:42:00,5.493,16.9448,2.1492,5.7758,56.393485,9.23798,95.49955
CCR,CCR,2016-05-13 09:42:00,5.504,16.9316,2.1471,5.8331,56.684643,9.21794,95.26629
CCR,CCR,2016-05-13 09:42:00,5.514,16.9198,2.1412,5.8824,56.918764,9.19706,95.02705
CCR,CCR,2016-05-13 09:42:00,5.52,16.9091,2.1317,5.9437,57.098076,9.18045,94.83433
CCR,CCR,2016-05-13 09:42:00,5.523,16.8957,2.1205,6.015,57.240294,9.16574,94.65586
CCR,CCR,2016-05-13 09:42:00,5.524,16.8743,2.1124,6.0775,57.3412,9.16272,94.58241
CCR,CCR,2016-05-13 09:42:00,5.527,16.8428,2.1093,6.1252,57.389571,9.17317,94.62794
CCR,CCR,2016-05-13 09:42:00,5.533,16.8033,2.1098,6.1592,57.390278,9.19838,94.80961
CCR,CCR,2016-05-13 09:42:00,5.542,16.7589,2.1137,6.1864,57.379633,9.24377,95.18886
CCR,CCR,2016-05-13 09:42:00,5.557,16.7127,2.1198,6.2276,57.368844,9.30626,95.7396
CCR,CCR,2016-05-13 09:42:00,5.572,16.6682,2.123,6.294,57.314897,9.38502,96.45974
CCR,CCR,2016-05-13 09:42:00,5.589,16.6281,2.1179,6.3917,57.193373,9.46892,97.24018
CCR,CCR,2016-05-13 09:42:00,5.608,16.5936,2.102,6.5559,57.172535,9.54434,97.94364
CCR,CCR,2016-05-13 09:42:00,5.63,16.565,2.0817,6.7675,57.672236,9.617,98.63015
CCR,CCR,2016-05-13 09:42:00,5.651,16.5423,2.0682,6.9319,58.946118,9.65839,99.00778
CCR,CCR,2016-05-13 09:42:00,5.67,16.5248,2.064,7.022,60.850268,9.69405,99.33741
CCR,CCR,2016-05-13 09:42:00,5.693,16.5113,2.0674,7.0664,63.188051,9.71161,99.48984
CCR,CCR,2016-05-13 09:42:00,5.711,16.5,2.076,7.0654,65.673593,9.72621,99.61649
CCR,CCR,2016-05-13 09:42:00,5.723,16.4891,2.0835,7.0165,67.807332,9.74541,99.79099
CCR,CCR,2016-05-13 09:42:00,5.733,16.4774,2.0875,6.9205,69.298928,9.76408,99.95798
CCR,CCR,2016-05-13 09:42:00,5.744,16.4637,2.0893,6.7562,70.248955,9.78445,100.13802
CCR,CCR,2016-05-13 09:42:00,5.759,16.4468,2.0899,6.5543,70.860548,9.80475,100.31018
CCR,CCR,2016-05-13 09:42:00,5.778,16.4254,2.0908,6.4073,71.300813,9.83484,100.57283
CCR,CCR,2016-05-13 09:42:00,5.795,16.3988,2.0929,6.3436,71.673097,9.8543,100.71558
CCR,CCR,2016-05-13 09:42:00,5.81,16.3679,2.0948,6.3372,71.986305,9.86719,100.78174
CCR,CCR,2016-05-13 09:42:00,5.827,16.3358,2.0952,6.377,72.21953,9.87377,100.78067
CCR,CCR,2016-05-13 09:42:00,5.846,16.3066,2.0949,6.4325,72.366684,9.88075,100.78991
CCR,CCR,2016-05-13 09:42:00,5.866,16.2819,2.0948,6.4453,72.45094,9.87896,100.71908
CCR,CCR,2016-05-13 09:42:00,5.885,16.2598,2.0948,6.3913,72.504808,9.88344,100.71776
CCR,CCR,2016-05-13 09:42:00,5.9,16.2378,2.0947,6.2677,72.574783,9.88567,100.69367
CCR,CCR,2016-05-13 09:42:00,5.914,16.2138,2.0956,6.0756,72.679522,9.89132,100.70019
CCR,CCR,2016-05-13 09:42:00,5.931,16.1871,2.0964,5.8304,72.784694,9.8953,100.68387
CCR,CCR,2016-05-13 09:42:00,5.944,16.1588,2.0964,5.509,72.884203,9.90324,100.70439
CCR,CCR,2016-05-13 09:42:00,5.955,16.1298,2.0982,5.0301,72.988516,9.91139,100.72548
CCR,CCR,2016-05-13 09:42:00,5.97,16.1004,2.1024,4.439,73.097333,9.93229,100.87502
CCR,CCR,2016-05-13 09:42:00,5.983,16.0689,2.1076,3.9373,73.19147,9.95968,101.08579
CCR,CCR,2016-05-13 09:42:00,5.997,16.0322,2.1143,3.5755,73.231761,9.97792,101.19213
CCR,CCR,2016-05-13 09:42:00,6.012,15.9881,2.1249,3.2527,73.200833,9.99893,101.3104
CCR,CCR,2016-05-13 09:42:00,6.025,15.9388,2.1385,2.9467,73.106501,10.02416,101.45968
CCR,CCR,2016-05-13 09:42:00,6.037,15.8898,2.1505,2.7155,72.949719,10.02809,101.3938
CCR,CCR,2016-05-13 09:42:00,6.051,15.8442,2.1599,2.5674,72.714784,10.01851,101.19864
CCR,CCR,2016-05-13 09:42:00,6.07,15.8003,2.169,2.4572,72.41938,10.00875,101.0056
CCR,CCR,2016-05-13 09:42:00,6.093,15.7529,2.1799,2.3554,72.139369,10.01176,100.93391
CCR,CCR,2016-05-13 09:42:00,6.114,15.6987,2.1918,2.2623,71.940657,9.99704,100.66902
CCR,CCR,2016-05-13 09:42:00,6.128,15.6373,2.1995,2.1887,71.796356,9.96845,100.24968
CCR,CCR,2016-05-13 09:42:00,6.139,15.5691,2.1993,2.1285,71.633843,9.95182,99.93664
CCR,CCR,2016-05-13 09:42:00,6.151,15.4945,2.1911,2.0647,71.439901,9.93081,99.5666
CCR,CCR,2016-05-13 09:42:00,6.166,15.4166,2.1776,1.9917,71.243141,9.90574,99.14958
CCR,CCR,2016-05-13 09:42:00,6.179,15.3383,2.1637,1.9311,71.055352,9.89088,98.8347
CCR,CCR,2016-05-13 09:42:00,6.197,15.2587,2.1501,1.9,70.858585,9.87756,98.53299
CCR,CCR,2016-05-13 09:42:00,6.215,15.1754,2.1337,1.8902,70.648559,9.86757,98.25704
CCR,CCR,2016-05-13 09:42:00,6.23,15.0865,2.1146,1.8874,70.455613,9.8768,98.16085
CCR,CCR,2016-05-13 09:42:00,6.244,14.9945,2.0982,1.8854,70.268451,9.88344,98.03201
CCR,CCR,2016-05-13 09:42:00,6.256,14.9058,2.0848,1.8869,70.037158,9.9014,98.02204
CCR,CCR,2016-05-13 09:42:00,6.269,14.8252,2.0701,1.889,69.77435,9.91846,98.01979
CCR,CCR,2016-05-13 09:42:00,6.286,14.7538,2.053,1.8853,69.536447,9.94143,98.09489
CCR,CCR,2016-05-13 09:42:00,6.302,14.692,2.037,1.8841,69.348357,9.97016,98.2465
CCR,CCR,2016-05-13 09:42:00,6.321,14.639,2.0238,1.8872,69.218147,10.01417,98.56671
CCR,CCR,2016-05-13 09:42:00,6.344,14.5906,2.0115,1.8829,69.12916,10.05335,98.84829
CCR,CCR,2016-05-13 09:42:00,6.361,14.5413,1.9979,1.8736,69.025533,10.09131,99.11517
CCR,CCR,2016-05-13 09:42:00,6.374,14.4899,1.9831,1.8658,68.885649,10.12222,99.30753
CCR,CCR,2016-05-13 09:42:00,6.383,14.4405,1.9678,1.8519,68.75252,10.14285,99.40289
CCR,CCR,2016-05-13 09:42:00,6.393,14.3974,1.9496,1.8245,68.656904,10.14932,99.37281
CCR,CCR,2016-05-13 09:42:00,6.406,14.3614,1.9239,1.7845,68.575309,10.15222,99.32316
CCR,CCR,2016-05-13 09:42:00,6.423,14.3291,1.8925,1.7419,68.48999,10.14757,99.20769
CCR,CCR,2016-05-13 09:42:00,6.438,14.2966,1.8643,1.7149,68.412328,10.13912,99.05465
CCR,CCR,2016-05-13 09:42:00,6.45,14.2617,1.8432,1.717,68.327633,10.12702,98.861
CCR,CCR,2016-05-13 09:42:00,6.458,14.2246,1.8258,1.751,68.235401,10.11699,98.68292
CCR,CCR,2016-05-13 09:42:00,6.469,14.185,1.8094,1.802,68.191349,10.10424,98.47325
CCR,CCR,2016-05-13 09:42:00,6.484,14.1403,1.796,1.847,68.189754,10.092,98.25767
CCR,CCR,2016-05-13 09:42:00,6.499,14.0858,1.7888,1.8738,68.155898,10.07956,98.01946
CCR,CCR,2016-05-13 09:42:00,6.515,14.0186,1.7874,1.8839,68.062679,10.07148,97.79647
CCR,CCR,2016-05-13 09:42:00,6.533,13.9418,1.7881,1.8926,67.929411,10.05182,97.44106
CCR,CCR,2016-05-13 09:42:00,6.548,13.8622,1.7895,1.908,67.790829,10.03483,97.10609
CCR,CCR,2016-05-13 09:42:00,6.565,13.7866,1.7926,1.9261,67.660173,10.01229,96.7267
CCR,CCR,2016-05-13 09:42:00,6.586,13.7193,1.7979,1.9507,67.520669,9.98461,96.31615
CCR,CCR,2016-05-13 09:42:00,6.607,13.6614,1.8071,1.9918,67.381294,9.96598,96.01364
CCR,CCR,2016-05-13 09:42:00,6.625,13.6113,1.8195,2.0396,67.247041,9.94738,95.72835
CCR,CCR,2016-05-13 09:42:00,6.641,13.5658,1.8307,2.0646,67.112219,9.93003,95.46515
CCR,CCR,2016-05-13 09:42:00,6.653,13.5234,1.8391,2.0574,67.007127,9.91183,95.20084
CCR,CCR,2016-05-13 09:42:00,6.663,13.4847,1.8471,2.0253,66.941884,9.90666,95.06959
CCR,CCR,2016-05-13 09:42:00,6.675,13.45,1.8565,1.9803,66.860937,9.89202,94.85606
CCR,CCR,2016-05-13 09:42:00,6.69,13.4188,1.8668,1.9413,66.7427,9.88369,94.71061
CCR,CCR,2016-05-13 09:42:00,6.704,13.3905,1.8801,1.915,66.658033,9.8788,94.60426
CCR,CCR,2016-05-13 09:42:00,6.717,13.3644,1.9037,1.8957,66.636559,9.87661,94.5285
CCR,CCR,2016-05-13 09:42:00,6.732,13.3401,1.9368,1.8803,66.610309,9.87854,94.49593
CCR,CCR,2016-05-13 09:42:00,6.75,13.3175,1.9693,1.8741,66.538149,9.87963,94.4589
CCR,CCR,2016-05-13 09:42:00,6.768,13.2967,2.0009,1.8765,66.471105,9.88322,94.4496
CCR,CCR,2016-05-13 09:42:00,6.79,13.2772,2.0405,1.879,66.45956,9.88165,94.39357
CCR,CCR,2016-05-13 09:42:00,6.81,13.2587,2.0859,1.8776,66.458271,9.88764,94.41194
CCR,CCR,2016-05-13 09:42:00,6.825,13.2409,2.1245,1.8743,66.408668,9.89325,94.4281
CCR,CCR,2016-05-13 09:42:00,6.835,13.2236,2.1528,1.8728,66.341694,9.9032,94.48672
CCR,CCR,2016-05-13 09:42:00,6.846,13.2066,2.1765,1.8738,66.313772,9.9135,94.54919
CCR,CCR,2016-05-13 09:42:00,6.858,13.19,2.2034,1.8787,66.30541,9.93135,94.68439
CCR,CCR,2016-05-13 09:42:00,6.868,13.1739,2.2352,1.8843,66.260168,9.95347,94.8612
CCR,CCR,2016-05-13 09:42:00,6.878,13.1593,2.2627,1.8841,66.188066,9.98217,95.10383
CCR,CCR,2016-05-13 09:42:00,6.892,13.146,2.2829,1.8813,66.144159,10.00484,95.29148
CCR,CCR,2016-05-13 09:42:00,6.904,13.132,2.3029,1.8765,66.14284,10.03026,95.50385
CCR,CCR,2016-05-13 09:42:00,6.917,13.1158,2.3256,1.866,66.147616,10.04941,95.65162
CCR,CCR,2016-05-13 09:42:00,6.932,13.0972,2.3458,1.847,66.131654,10.07224,95.82912
CCR,CCR,2016-05-13 09:42:00,6.945,13.0759,2.3642,1.818,66.110771,10.09254,95.97659
CCR,CCR,2016-05-13 09:42:00,6.955,13.0523,2.3883,1.7769,66.093452,10.1126,96.11672
CCR,CCR,2016-05-13 09:42:00,6.963,13.0272,2.4172,1.7311,66.061024,10.12545,96.18495
CCR,CCR,2016-05-13 09:42:00,6.976,13.001,2.4423,1.7072,66.000825,10.14123,96.27839
CCR,CCR,2016-05-13 09:42:00,6.992,12.9733,2.4634,1.7172,65.922899,10.1508,96.30959
CCR,CCR,2016-05-13 09:42:00,7.008,12.9435,2.4854,1.7547,65.860672,10.15618,96.29648
CCR,CCR,2016-05-13 09:42:00,7.022,12.9119,2.5078,1.8032,65.807589,10.16324,96.29528
CCR,CCR,2016-05-13 09:42:00,7.035,12.8806,2.5273,1.8391,65.721385,10.15613,96.16042
CCR,CCR,2016-05-13 09:42:00,7.048,12.8516,2.544,1.8571,65.625246,10.14945,96.03475
CCR,CCR,2016-05-13 09:42:00,7.062,12.8262,2.5616,1.8654,65.549747,10.14609,95.94829
CCR,CCR,2016-05-13 09:42:00,7.079,12.8032,2.584,1.872,65.466725,10.14349,95.87429
CCR,CCR,2016-05-13 09:42:00,7.092,12.7799,2.6102,1.8774,65.378129,10.13709,95.76364
CCR,CCR,2016-05-13 09:42:00,7.104,12.7543,2.6311,1.8763,65.322568,10.13577,95.69615
CCR,CCR,2016-05-13 09:42:00,7.115,12.7274,2.6426,1.8705,65.293254,10.13878,95.66677
CCR,CCR,2016-05-13 09:42:00,7.126,12.7016,2.649,1.8656,65.250247,10.13663,95.59115
