"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","infTPloads_g","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","Notes"
"FCR",50,2014-09-08 12:00:00,0.1,189,20.5,NA,4.3,2.2,6.3,189,NA
"FCR",50,2014-09-08 12:00:00,0.8,185,11.6,NA,5.1,0.8,3.9,185,NA
"FCR",50,2014-09-08 12:00:00,1.6,184,10.9,NA,6.2,0.8,6.4,184,NA
"FCR",50,2014-09-08 12:00:00,2.8,188,15.4,NA,25.9,0.8,6.3,188,NA
"FCR",50,2014-09-08 12:00:00,3.8,216,20.5,NA,12,2,4.7,216,NA
"FCR",50,2014-09-08 12:00:00,5,202,13.2,NA,13.1,0.8,4.7,202,NA
"FCR",50,2014-09-08 12:00:00,6.2,182,14.7,NA,10.5,1.4,5.5,182,NA
"FCR",50,2014-09-08 12:00:00,8,188,14,NA,10.4,1.3,2.3,188,NA
"FCR",50,2014-09-08 12:00:00,9,199,12.1,NA,11.6,2.4,4.2,199,NA
"FCR",100,2014-09-08 12:00:00,100,NA,NA,NA,19,87.6,4.5,NA,NA
"FCR",50,2014-09-15 12:00:00,0.1,165,20.4,NA,4.3,0.8,2.8,165,NA
"FCR",50,2014-09-15 12:00:00,0.8,171,16.6,NA,4,1.5,5.4,171,NA
"FCR",50,2014-09-15 12:00:00,1.6,170,18.1,NA,3.7,1.5,5.3,170,NA
"FCR",50,2014-09-15 12:00:00,2.8,177,17.8,NA,6.1,1.7,6.7,177,NA
"FCR",50,2014-09-15 12:00:00,3.8,177,17.7,NA,6.3,1.7,6.1,177,NA
"FCR",50,2014-09-15 12:00:00,5,197,28.7,NA,22.9,3.3,6.1,197,NA
"FCR",50,2014-09-15 12:00:00,6.2,213,22.5,NA,18.5,2.6,4.8,213,NA
"FCR",50,2014-09-15 12:00:00,8,207,14.5,NA,46.5,0.3,4,207,NA
"FCR",50,2014-09-15 12:00:00,9,189,18.8,NA,35.1,3.3,5.4,189,NA
"FCR",100,2014-09-15 12:00:00,100,NA,NA,NA,32.7,61.7,5.1,NA,NA
"CCR",50,2014-09-19 14:00:00,0,153,2.63,NA,3.7,4.3,3.5,2.57,NA
"CCR",50,2014-09-19 14:00:00,6,141,2.86,NA,3.9,3.8,3.1,2.48,NA
"CCR",50,2014-09-19 14:00:00,18,227,17.2,NA,18.9,62.8,2.5,2.43,NA
"FCR",50,2014-09-22 12:00:00,0.1,213,14.9,NA,4.1,1,5.5,213,NA
"FCR",50,2014-09-22 12:00:00,0.8,201,12.6,NA,5.6,0.3,5.6,201,NA
"FCR",50,2014-09-22 12:00:00,1.6,183,13.4,NA,10.4,2.2,4,183,NA
"FCR",50,2014-09-22 12:00:00,2.8,192,10.4,NA,6.5,1.5,7.2,192,NA
"FCR",50,2014-09-22 12:00:00,3.8,197,13.6,NA,8.1,0.8,4.6,197,NA
"FCR",50,2014-09-22 12:00:00,5,262,25.3,NA,6.7,0.8,4.8,262,NA
"FCR",50,2014-09-22 12:00:00,6.2,181,13.4,NA,7.1,0.8,4.3,181,NA
"FCR",50,2014-09-22 12:00:00,8,192,12.2,NA,15.6,0,3.3,192,NA
"FCR",50,2014-09-22 12:00:00,9,200,10.7,NA,32.2,1.8,4.6,200,NA
"FCR",100,2014-09-22 12:00:00,100,NA,NA,NA,12.2,NA,8.8,NA,NA
"BVR",50,2014-09-25 12:00:00,0,163,8.18,NA,8.9,0.8,3.7,2.66,NA
"BVR",50,2014-09-25 12:00:00,4,166,7.89,NA,6.2,1.7,5.3,2.64,NA
"BVR",50,2014-09-25 12:00:00,8,337,19.1,NA,55.3,NA,4,3.8,NA
"BVR",50,2014-09-25 12:00:00,12,1900,32.3,NA,1590,6,14.2,5.84,NA
"FCR",50,2014-09-29 12:00:00,0.1,193,15.5,NA,3.3,0.8,5.5,193,NA
"FCR",50,2014-09-29 12:00:00,0.8,209,14.4,NA,5.8,0.8,4.5,209,NA
"FCR",50,2014-09-29 12:00:00,1.6,206,14.4,NA,10.1,10.9,3.1,206,NA
"FCR",50,2014-09-29 12:00:00,2.8,222,24,NA,31.1,0.4,5.2,222,NA
"FCR",50,2014-09-29 12:00:00,3.8,220,18,NA,5.1,1.8,7.2,220,NA
"FCR",50,2014-09-29 12:00:00,5,250,25,NA,7.4,0.8,3.9,250,NA
"FCR",50,2014-09-29 12:00:00,6.2,214,18.5,NA,6.5,0.8,2.5,214,NA
"FCR",50,2014-09-29 12:00:00,8,178,15.5,NA,7.8,2.5,5.5,178,NA
"FCR",50,2014-09-29 12:00:00,9,189,17.3,NA,9.5,2.7,6.8,189,NA
"FCR",100,2014-09-29 12:00:00,100,NA,NA,NA,7.6,84.3,12.9,NA,NA
"GWR",50,2014-09-30 09:30:00,0,169,8.19,NA,2.8,3.4,1.7,2.73,NA
"GWR",50,2014-09-30 09:30:00,5,185,10.2,NA,5.1,6.1,4,2.71,NA
"GWR",50,2014-09-30 09:30:00,12,326,12,NA,145,25.8,4.6,2.66,NA
"SHR",50,2014-10-03 13:30:00,0,182,0,NA,5.5,89,3.1,1.64,NA
"SHR",50,2014-10-03 13:30:00,8,234,1.85,NA,9.3,141,3.5,2.08,NA
"SHR",50,2014-10-03 13:30:00,28,409,1.44,NA,3.6,359,4.4,1.85,NA
"CCR",50,2014-10-03 15:30:00,0,151,3.92,NA,4.3,1.8,1.9,2.43,NA
"CCR",50,2014-10-03 15:30:00,6,164,4.49,NA,3,2.2,1.7,2.43,NA
"CCR",50,2014-10-03 15:30:00,19,505,23.3,NA,243,70.3,4.1,2.29,NA
"FCR",50,2014-10-06 12:00:00,0.1,203,14.9,NA,8.2,NA,4.9,203,NA
"FCR",50,2014-10-06 12:00:00,0.8,296,16.5,NA,17.5,2.5,6.8,296,NA
"FCR",50,2014-10-06 12:00:00,1.6,247,14.9,NA,14.5,0.8,5.7,247,NA
"FCR",50,2014-10-06 12:00:00,2.8,229,18.4,NA,6.8,0.8,4.9,229,NA
"FCR",50,2014-10-06 12:00:00,3.8,255,28.8,NA,4.7,0.8,3.8,255,NA
"FCR",50,2014-10-06 12:00:00,5,278,22.7,NA,6.2,0.8,1.9,278,NA
"FCR",50,2014-10-06 12:00:00,6.2,250,20.8,NA,7.4,0.8,3,250,NA
"FCR",50,2014-10-06 12:00:00,8,181,14.9,NA,5.6,0.8,3.7,181,NA
"FCR",50,2014-10-06 12:00:00,9,201,16.9,NA,7.9,0.8,2.8,201,NA
"FCR",100,2014-10-06 12:00:00,100,NA,NA,NA,7.5,57.4,6.1,NA,NA
"FCR",50,2014-10-15 12:00:00,0.1,215,15.7,NA,5,0.5,3.7,215,NA
"FCR",50,2014-10-15 12:00:00,0.8,225,18.2,NA,5.5,0.8,7.4,225,NA
"FCR",50,2014-10-15 12:00:00,1.6,220,16.7,NA,4.9,1.3,6.4,220,NA
"FCR",50,2014-10-15 12:00:00,2.8,207,17.2,NA,3.5,0.8,3.7,207,NA
"FCR",50,2014-10-15 12:00:00,3.8,209,17.2,NA,4.3,0.8,4.9,209,NA
"FCR",50,2014-10-15 12:00:00,5,234,18.5,NA,2.7,1.5,4.9,234,NA
"FCR",50,2014-10-15 12:00:00,6.2,225,19.4,NA,9.3,1.1,2.3,225,NA
"FCR",50,2014-10-15 12:00:00,8,186,25.1,NA,16.9,1.9,3.9,186,NA
"FCR",50,2014-10-15 12:00:00,9,203,15,NA,19.9,0.8,2.9,203,NA
"FCR",100,2014-10-15 12:00:00,100,NA,NA,NA,7,3.8,4.7,NA,NA
"FCR",50,2014-10-23 12:00:00,0.1,218,10,NA,3,5.9,4.2,218,NA
"FCR",50,2014-10-23 12:00:00,0.8,206,18,NA,4.4,2.3,6.4,206,NA
"FCR",50,2014-10-23 12:00:00,1.6,225,13.1,NA,5.2,0.6,5,225,NA
"FCR",50,2014-10-23 12:00:00,2.8,209,14.6,NA,7.7,0.8,4.7,209,NA
"FCR",50,2014-10-23 12:00:00,3.8,221,16,NA,4.1,0.4,4.5,221,NA
"FCR",50,2014-10-23 12:00:00,5,243,14.8,NA,5.5,0.8,4.6,243,NA
"FCR",50,2014-10-23 12:00:00,6.2,235,21.9,NA,4.3,0.9,4.9,235,NA
"FCR",50,2014-10-23 12:00:00,8,264,21.6,NA,5,3.1,5.7,264,NA
"FCR",50,2014-10-23 12:00:00,9,208,22.3,NA,4.2,0.8,5.7,208,NA
"FCR",100,2014-10-23 12:00:00,100,NA,NA,NA,3.1,0.1,6.9,NA,NA
"CCR",50,2014-10-24 14:00:00,0,154,5.86,NA,3.6,4.5,2.5,2.45,NA
"CCR",50,2014-10-24 14:00:00,6,170,5.27,NA,4.4,4.6,2.2,2.4,NA
"CCR",50,2014-10-24 14:00:00,20,781,52,NA,423,42.9,5.2,2.3,NA
"SHR",50,2014-10-24 16:00:00,0,289,2.39,NA,7.6,205,4,2.11,NA
"SHR",50,2014-10-24 16:00:00,7,311,0,NA,6,217,5.3,1.99,NA
"SHR",50,2014-10-24 16:00:00,28,394,3.2,NA,4.9,339,4.2,1.71,NA
"FCR",50,2014-11-10 12:00:00,0.1,197,22.2,NA,2.8,1.9,4.5,197,NA
"FCR",50,2014-11-10 12:00:00,0.8,224,18.9,NA,4.4,0,2.6,224,NA
"FCR",50,2014-11-10 12:00:00,1.6,211,21.1,NA,4.7,2.1,5.8,211,NA
"FCR",50,2014-11-10 12:00:00,2.8,205,21.2,NA,4.5,0.8,3.9,205,NA
"FCR",50,2014-11-10 12:00:00,3.8,208,21.2,NA,3.5,2.8,4.8,208,NA
"FCR",50,2014-11-10 12:00:00,5,203,23.4,NA,3.7,0.8,3.1,203,NA
"FCR",50,2014-11-10 12:00:00,6.2,202,18.6,NA,4.4,1.9,5.2,202,NA
"FCR",50,2014-11-10 12:00:00,8,205,17,NA,4.2,0.8,4.7,205,NA
"FCR",50,2014-11-10 12:00:00,9,205,23.2,NA,3.9,1.6,5.1,205,NA
"FCR",100,2014-11-10 12:00:00,100,NA,NA,NA,7,0.8,7.5,NA,NA
"FCR",50,2014-12-10 12:00:00,0.1,181,15.9,NA,3.8,0,4.3,181,NA
"FCR",50,2014-12-10 12:00:00,0.8,184,13.4,NA,5.5,3.7,6.1,184,NA
"FCR",50,2014-12-10 12:00:00,1.6,181,15.6,NA,4.5,2.7,5.8,181,NA
"FCR",50,2014-12-10 12:00:00,2.8,176,18.9,NA,4.7,2.5,3.4,176,NA
"FCR",50,2014-12-10 12:00:00,3.8,182,14.5,NA,7.4,0.8,3.7,182,NA
"FCR",50,2014-12-10 12:00:00,5,179,13.4,NA,3.3,2.3,5.3,179,NA
"FCR",50,2014-12-10 12:00:00,6.2,201,11.7,NA,6,0.7,4.4,201,NA
"FCR",50,2014-12-10 12:00:00,8,187,18,NA,3.5,0.8,4.7,187,NA
"FCR",50,2014-12-10 12:00:00,9,185,9.45,NA,4.1,0.8,6.1,185,NA
"FCR",100,2014-12-10 12:00:00,100,NA,NA,NA,6.6,0.4,6,NA,NA
"FCR",50,2015-02-06 12:00:00,0,130,7.8,NA,11.4,2.73,5.33,NA,NA
"FCR",50,2015-02-06 12:00:00,1.6,146,15.4,NA,11.9,3.11,7.04,NA,NA
"FCR",50,2015-02-06 12:00:00,3.8,131,11.7,NA,11.8,3.54,6.82,NA,NA
"FCR",50,2015-02-06 12:00:00,5,132,13.2,NA,12.2,2.48,5.7,NA,NA
"FCR",50,2015-02-06 12:00:00,6.2,141,16.3,NA,20.3,55.7,17,NA,"*values for original run were extremely high; was rerun on 17DE15 and values were averaged"
"FCR",50,2015-02-06 12:00:00,8,140,15,NA,11.3,2.28,7.08,NA,NA
"FCR",50,2015-02-06 12:00:00,9,133,14.1,NA,11.8,1.71,5.5,NA,NA
"FCR",100,2015-02-06 12:00:00,100,113,10,NA,13.5,16.1,5.46,1.69,NA
"FCR",50,2015-03-16 12:00:00,0,274,16.9,NA,13.7,3.46,7.13,NA,NA
"FCR",50,2015-03-16 12:00:00,3.8,132,14.5,NA,21.6,4.38,7.06,NA,NA
"FCR",50,2015-03-16 12:00:00,5,129,12.5,NA,13,2.66,5.23,NA,NA
"FCR",50,2015-03-16 12:00:00,6.2,127,15.8,NA,12.3,3.48,3.45,NA,NA
"FCR",50,2015-03-16 12:00:00,8,161,13.7,NA,45.7,8.64,5.46,NA,"*again, NH4 value seems high but have no known reason to eliminate"
"FCR",50,2015-03-16 12:00:00,9,198,14.9,NA,85.1,9.93,3.22,NA,NA
"FCR",100,2015-03-16 12:00:00,100,133,9.14,NA,16.5,25.2,5.99,1.76,NA
"FCR",50,2015-03-31 12:00:00,0.1,170,18.4,NA,NA,NA,NA,NA,NA
"FCR",50,2015-03-31 12:00:00,1.6,138,16,NA,15.4,3.24,7.35,2.09,NA
"FCR",50,2015-03-31 12:00:00,3.8,138,14,NA,13.1,5.34,7.24,2.05,NA
"FCR",50,2015-03-31 12:00:00,5,141,14.9,NA,NA,NA,NA,1.92,NA
"FCR",50,2015-03-31 12:00:00,6.2,130,14.4,NA,NA,NA,NA,1.94,NA
"FCR",50,2015-03-31 12:00:00,8,126,13.5,NA,13.5,8.88,4.39,4.12,NA
"FCR",50,2015-03-31 12:00:00,9,118,14.2,NA,13.1,5.47,4.38,1.86,NA
"FCR",100,2015-03-31 12:00:00,100,156,17.2,NA,NA,NA,NA,1.75,NA
"FCR",50,2015-04-07 12:00:00,0.1,296,32.6,NA,NA,NA,NA,2.08,NA
"FCR",50,2015-04-07 12:00:00,1.6,114,11.9,NA,12.4,3.05,6.47,1.73,NA
"FCR",50,2015-04-07 12:00:00,3.8,136,17.6,NA,13.7,2.77,6.69,2.07,NA
"FCR",50,2015-04-07 12:00:00,5,150,18.2,NA,12.4,2,5.55,1.76,NA
"FCR",50,2015-04-07 12:00:00,6.2,122,13.9,NA,12.5,2.37,4.97,1.73,NA
"FCR",50,2015-04-07 12:00:00,8,105,12.2,NA,14.2,3.29,5.62,NA,NA
"FCR",50,2015-04-07 12:00:00,9,114,12.7,NA,20.4,3.37,5.35,1.94,NA
"FCR",100,2015-04-07 12:00:00,100,187,22,NA,15,35.2,6.31,1.69,NA
"FCR",50,2015-04-13 12:00:00,0.1,148,16.3,NA,13,1.1,6.8,1.74,"*was rerun 17DE15 and values were averaged except for NO3-NO2 because original was negative"
"FCR",50,2015-04-13 12:00:00,0.8,160,15.1,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-13 12:00:00,1.6,149,17.2,NA,12.6,3.21,6.67,2.04,NA
"FCR",50,2015-04-13 12:00:00,2.8,115,16.1,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-13 12:00:00,3.8,156,16.7,NA,12.3,3.41,5.89,1.95,NA
"FCR",50,2015-04-13 12:00:00,5,160,15.9,NA,12.5,2.18,5.56,1.85,NA
"FCR",50,2015-04-13 12:00:00,6.2,152,13.2,NA,16.2,1.14,5.43,1.88,NA
"FCR",50,2015-04-13 12:00:00,8,141.5,16,NA,33.3,4.5,5.2,1.7,NA
"FCR",50,2015-04-13 12:00:00,9,144,16,NA,39.8,5.55,3.75,1.73,NA
"FCR",100,2015-04-13 12:00:00,100,185,21.4,NA,15.9,35.3,7.37,1.72,NA
"FCR",50,2015-04-16 12:00:00,0,145,17.2,NA,12,2.26,5.32,NA,NA
"FCR",50,2015-04-16 12:00:00,0.8,142,16.3,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-16 12:00:00,1.6,154,16.8,NA,12.5,3.06,6.71,NA,NA
"FCR",50,2015-04-16 12:00:00,2.8,143,15.6,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-16 12:00:00,3.8,149,12.5,NA,13.2,2.77,6.05,NA,NA
"FCR",50,2015-04-16 12:00:00,5,157,15.2,NA,13.8,3.07,6.43,NA,NA
"FCR",50,2015-04-16 12:00:00,6.2,168,18.7,NA,15.7,3.68,6.17,NA,NA
"FCR",50,2015-04-16 12:00:00,8,158,13.5,NA,42.5,5.58,10.4,NA,NA
"FCR",50,2015-04-16 12:00:00,9,173,13.3,NA,66.2,5.87,4.99,NA,NA
"FCR",50,2015-04-19 12:00:00,0,165,17.9,NA,9,3.23,9.93,NA,NA
"FCR",50,2015-04-19 12:00:00,0.8,151,18.5,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-19 12:00:00,1.6,158,18.7,NA,3.91,1.37,7.86,NA,"*was rerunon 17DE15 and values were averaged except for SRP because original value was negative"
"FCR",50,2015-04-19 12:00:00,2.8,204,18.3,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-19 12:00:00,3.8,166,17.4,NA,4.07,2.78,7.13,NA,NA
"FCR",50,2015-04-19 12:00:00,5,188,14.6,NA,17.3,3.66,18.6,NA,NA
"FCR",50,2015-04-19 12:00:00,6.2,165,13.7,NA,32.7,4.42,3.31,NA,NA
"FCR",50,2015-04-19 12:00:00,8,154,12.5,NA,35.1,4.26,1.7,NA,NA
"FCR",50,2015-04-19 12:00:00,9,209,16.2,NA,85.5,8.74,6.2,NA,NA
"FCR",50,2015-04-21 12:00:00,0.1,153,17.8,NA,6.81,4.08,4.97,2.16,NA
"FCR",50,2015-04-21 12:00:00,1.6,152,18.6,NA,7.31,4.6,6.25,1.97,NA
"FCR",50,2015-04-21 12:00:00,2.8,141.5,18.9,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-21 12:00:00,3.8,138,14.7,NA,6.4,3.97,4.57,1.81,NA
"FCR",50,2015-04-21 12:00:00,5,125,14.7,NA,5.31,3.25,3.78,1.79,NA
"FCR",50,2015-04-21 12:00:00,6.2,111,13.2,NA,9.51,5.47,3.22,1.92,NA
"FCR",50,2015-04-21 12:00:00,8,217,12.6,NA,63.8,7.44,5.07,1.73,NA
"FCR",50,2015-04-21 12:00:00,9,175,8.66,NA,76,7.78,5.73,1.77,NA
"FCR",100,2015-04-21 12:00:00,100,182,21.1,NA,7.87,23.1,7.28,1.73,NA
"FCR",50,2015-04-25 12:00:00,0,138,11.2,NA,5.42,3.62,6.23,NA,NA
"FCR",50,2015-04-25 12:00:00,1.6,138,13.3,NA,4.11,2.97,5.57,NA,NA
"FCR",50,2015-04-25 12:00:00,2.8,131,17.4,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-25 12:00:00,3.8,139,16.5,NA,7.79,5.16,4.11,NA,NA
"FCR",50,2015-04-25 12:00:00,5,142,12.3,NA,14.3,5.54,3.34,NA,"*was rerun 17DE15 and values were averaged except for NO3-NO2 because both values were negative"
"FCR",50,2015-04-25 12:00:00,6.2,117,7.71,NA,41.6,2.41,5.09,NA,NA
"FCR",50,2015-04-25 12:00:00,8,135.5,17.8,NA,43.9,7.31,4.07,NA,NA
"FCR",50,2015-04-25 12:00:00,9,NA,62,NA,93,10.4,4.22,NA,NA
"FCR",50,2015-04-28 12:00:00,0.1,149,15.4,NA,7.48,0,6.45,1.93,NA
"FCR",50,2015-04-28 12:00:00,0.8,149,16.3,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-28 12:00:00,1.6,135,12.5,NA,12.8,2.87,8.6,1.95,"*was rerun on 17DE15 and values were averaged"
"FCR",50,2015-04-28 12:00:00,2.8,141,15.1,NA,NA,NA,NA,NA,NA
"FCR",50,2015-04-28 12:00:00,3.8,120,19.8,NA,12.4,2.41,7.23,2.11,"*was rerun on 17DE15 and values were averaged except for NO3-NO2 because original was negative"
"FCR",50,2015-04-28 12:00:00,5,147,15.3,NA,12.7,4.5,5.46,1.86,NA
"FCR",50,2015-04-28 12:00:00,6.2,131,15.4,NA,45.4,7.34,7.05,2.34,NA
"FCR",50,2015-04-28 12:00:00,8,248,24.6,NA,36.8,4.31,5.02,2.36,NA
"FCR",50,2015-04-28 12:00:00,9,242,13.6,NA,145,8.78,4.7,1.75,NA
"FCR",100,2015-04-28 12:00:00,100,167,16.5,NA,16,22.5,5.36,2.23,NA
"FCR",50,2015-05-01 12:00:00,0.1,139,15.7,NA,5.89,4.66,5.26,NA,NA
"FCR",50,2015-05-01 12:00:00,1.6,154,15.4,NA,4.61,3.45,3.87,NA,NA
"FCR",50,2015-05-01 12:00:00,2.8,158,17.7,NA,NA,NA,NA,NA,NA
"FCR",50,2015-05-01 12:00:00,3.8,120,31.6,NA,7.97,2.47,4.86,NA,NA
"FCR",50,2015-05-01 12:00:00,5,117,13.2,NA,3.31,2.94,4.98,NA,NA
"FCR",50,2015-05-01 12:00:00,6.2,123,14.4,NA,7.65,4.68,3.52,NA,NA
"FCR",50,2015-05-01 12:00:00,8,171,14,NA,60.5,7.9,4.3,NA,NA
"FCR",50,2015-05-01 12:00:00,9,163.5,14.1,NA,76.1,8.78,4.25,NA,NA
"FCR",50,2015-05-05 12:00:00,0.1,139,12.1,NA,17.7,4.46,7.91,1.89,NA
"FCR",50,2015-05-05 12:00:00,0.8,135,12.5,NA,NA,NA,NA,NA,NA
"FCR",50,2015-05-05 12:00:00,1.6,131,10.9,NA,15.2,3.58,6.13,2.29,NA
"FCR",50,2015-05-05 12:00:00,2.8,140,15.2,NA,NA,NA,NA,NA,NA
"FCR",50,2015-05-05 12:00:00,3.8,141,16.7,NA,14.2,2.93,8.55,2.15,NA
"FCR",50,2015-05-05 12:00:00,5,137,14.5,NA,12.7,4.07,6.4,2.96,NA
"FCR",50,2015-05-05 12:00:00,6.2,168,15.2,NA,15.3,3.18,9.45,2.08,NA
"FCR",50,2015-05-05 12:00:00,8,178,13,NA,59.9,7.4,5.58,2.15,NA
"FCR",50,2015-05-05 12:00:00,9,209,12.2,NA,89.1,7.76,5.03,2.1,NA
"FCR",100,2015-05-05 12:00:00,100,164,22.6,NA,14.4,28,7.53,1.99,NA
"CCR",50,2015-05-08 12:00:00,0,182,6.98,NA,5.04,5.13,2.35,2.88,NA
"CCR",50,2015-05-08 12:00:00,6,155,8.05,NA,5.74,3.21,5.21,2.73,NA
"CCR",50,2015-05-08 12:00:00,20,276,10.9,NA,57.9,63.4,3.36,2.44,NA
"SHR",50,2015-05-08 12:00:00,0,336,3.54,NA,17.5,229,1.7,NA,NA
"SHR",50,2015-05-08 12:00:00,8,358,4.97,NA,10.1,269,2.85,NA,"*depths of 8 and 10 were all altered to 8"
"SHR",50,2015-05-08 12:00:00,31,394,3.91,NA,10.7,291,2.85,NA,"*depths of 28 and 31 were all changed to 31"
"GWR",50,2015-05-09 12:00:00,0,152,7.8,NA,5.48,7.32,1.21,3.66,NA
"GWR",50,2015-05-09 12:00:00,5,226,10.4,NA,8.07,48.1,2.45,3.44,NA
"GWR",50,2015-05-09 12:00:00,9,218,7.08,NA,NA,NA,NA,NA,NA
"GWR",50,2015-05-09 12:00:00,13,317,8.94,NA,146,56.6,3.91,2.73,NA
"FCR",50,2015-05-11 12:00:00,0.1,196,11.2,NA,13.1,3.11,6.7,1.93,NA
"FCR",50,2015-05-11 12:00:00,1.6,113,12.8,NA,14.7,4.32,7.79,2.37,NA
"FCR",50,2015-05-11 12:00:00,3.8,121.5,16.8,NA,15.6,2.16,8.06,2.08,NA
"FCR",50,2015-05-11 12:00:00,5,179,16.8,NA,12.4,2.37,4.36,NA,NA
"FCR",50,2015-05-11 12:00:00,6.2,149,10.7,NA,15.1,4.22,5.47,2.28,NA
"FCR",50,2015-05-11 12:00:00,8,326,31,NA,NA,NA,NA,1.98,NA
"FCR",50,2015-05-11 12:00:00,9,227.5,17.8,NA,NA,NA,NA,2.22,NA
"FCR",100,2015-05-12 12:00:00,100,180,18.3,NA,16,53,6.06,1.64,NA
"BVR",50,2015-05-14 12:00:00,0.1,296,18.64,NA,8.42,2.31,35.6,NA,"*was rerun 17DE15 and values were averaged; original SRP value was very high (no known reason to throw out, though); rerun value for NO3-NO2 was negative and so not used"
"BVR",50,2015-05-14 12:00:00,3,260,26.4,NA,7.95,0,4.53,NA,"*was rerun 17DE15; both NO3-NO2 values were negative and so eliminated; other values were averaged"
"BVR",50,2015-05-14 12:00:00,6,324,25.2,NA,8.69,1.05,3.58,NA,"*was rerun 17DE15 and values averaged except for NO3-NO2 because original was negative"
"BVR",50,2015-05-14 12:00:00,9,675,78.3,NA,20.9,3.91,4.33,2.26,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-05-14 12:00:00,12,1330,64.8,NA,270,5.05,4.21,2.02,NA
"FCR",50,2015-05-18 12:00:00,0.1,129.5,13.5,NA,12.3,2.08,5.57,2.01,NA
"FCR",50,2015-05-18 12:00:00,1.6,138,16.6,NA,13.1,2.36,7.1,3.37,NA
"FCR",50,2015-05-18 12:00:00,3.8,155,15.7,NA,12.8,4.03,4.58,2.08,NA
"FCR",50,2015-05-18 12:00:00,5,169,20.1,NA,NA,NA,NA,2.23,NA
"FCR",50,2015-05-18 12:00:00,6.2,174,19.4,NA,12.6,3.13,4.44,3.8,NA
"FCR",50,2015-05-18 12:00:00,8,266,34.1,NA,14.1,3.72,6.55,2.06,NA
"FCR",50,2015-05-18 12:00:00,9,179,15.1,NA,13.25,4.93,6.56,3.06,NA
"FCR",100,2015-05-18 12:00:00,100,174,20.4,NA,12.7,64.8,7.06,1.61,NA
"GWR",50,2015-05-20 12:00:00,0,174,7.19,NA,5.46,4.81,2.62,3.58,NA
"GWR",50,2015-05-20 12:00:00,5,245,12.1,NA,5.28,6.7,1,3.61,NA
"GWR",50,2015-05-20 12:00:00,9,208,7.17,NA,30.2,76,1.29,3.19,NA
"GWR",50,2015-05-20 12:00:00,13,292,8.37,NA,88.4,71.1,1.19,3.01,NA
"BVR",50,2015-05-21 12:00:00,0.1,346,26.6,NA,NA,NA,NA,2.16,NA
"BVR",50,2015-05-21 12:00:00,3,260,19.88,NA,NA,NA,NA,2.2,NA
"BVR",50,2015-05-21 12:00:00,6,262,27.2,NA,12.1,3.27,7.89,2,NA
"BVR",50,2015-05-21 12:00:00,9,765,86.8,NA,42.3,4.4,3.61,NA,"*this TNTP sample was rerun and values were averaged"
"BVR",50,2015-05-21 12:00:00,12,928,76.6,NA,192,5.05,3.99,2.47,NA
"CCR",50,2015-05-22 12:00:00,0,183,4.44,NA,9.18,8.15,2.34,3.08,NA
"CCR",50,2015-05-22 12:00:00,6,163,7.7,NA,NA,NA,NA,2.79,NA
"CCR",50,2015-05-22 12:00:00,20,533,54.8,NA,183,65,3.69,2.54,NA
"SHR",50,2015-05-22 12:00:00,0,301,1.64,NA,13,197,2.13,NA,NA
"SHR",50,2015-05-22 12:00:00,8,372,5.33,NA,19.5,249,1.74,NA,NA
"SHR",50,2015-05-22 12:00:00,31,324,-0.3,NA,9.59,281,2.27,NA,NA
"FCR",50,2015-05-25 12:00:00,0.1,106,12.9,NA,3.83,2.81,4.76,2.29,NA
"FCR",50,2015-05-25 12:00:00,1.6,133,13.9,NA,4.23,2.94,4.81,2.16,"*this sample had multiple runs and so values were averaged"
"FCR",50,2015-05-25 12:00:00,3.8,140,14.2,NA,6.17,3.09,5.54,1.89,"*this sample had multiple runs and so values were averaged"
"FCR",50,2015-05-25 12:00:00,5,146,19,NA,4.29,1.68,3.3,1.97,NA
"FCR",50,2015-05-25 12:00:00,6.2,202,34.4,NA,6.91,6.65,4.84,1.84,"*this sample had multiple runs and so values were averaged"
"FCR",50,2015-05-25 12:00:00,8,224,29,NA,7.75,4.21,5.4,1.95,NA
"FCR",50,2015-05-25 12:00:00,9,186,20.7,NA,7.22,3.63,3.43,1.85,NA
"FCR",100,2015-05-25 12:00:00,100,171,20.4,NA,5.86,43.2,6.36,1.42,NA
"BVR",50,2015-05-28 12:00:00,0.1,394,20.8,NA,11.9,3.01,5.66,2.18,NA
"BVR",50,2015-05-28 12:00:00,3,162,10.2,NA,11.9,2.54,4.85,2.4,NA
"BVR",50,2015-05-28 12:00:00,6,308,22,NA,15.3,5.09,3.72,2.18,NA
"BVR",50,2015-05-28 12:00:00,9,938,93,NA,14.5,6.96,4.01,2.64,NA
