Reservoir,Year,Date,FLOWAVG_cmn,FLOWAVG_cms,FLOWMDN_cmn,FLOWMDN_cms,FLOWSUM_cmd,FLOWSE_cmn,FLOWSE_cms,RTIME_days,WTEMP_C
FCR,2013,2013-12-21 12:00:00,1.076346441,0.017939107,1.077600846,0.017960014,1549.938875,0.008003183,0.000133386,200.2963243,7.355416667
FCR,2013,2013-12-22 12:00:00,1.187804478,0.019796741,1.159089401,0.019318157,1710.438448,0.019763159,0.000329386,184.9011436,9.934583333
FCR,2013,2013-12-23 12:00:00,2.624997888,0.043749965,2.619928501,0.043665475,3779.996958,0.046167332,0.000769456,84.52421675,9.289166667
FCR,2013,2013-12-24 12:00:00,1.937902567,0.032298376,1.915937227,0.031932287,2790.579696,0.017523148,0.000292052,111.5363266,5.097916667
FCR,2013,2013-12-25 12:00:00,1.531577125,0.025526285,1.477361747,0.024622696,2205.471061,0.017637604,0.00029396,141.7696044,2.771041667
FCR,2013,2013-12-26 12:00:00,1.37973809,0.022995635,1.383883281,0.023064721,1986.82285,0.009401649,0.000156694,156.1335547,3.13875
FCR,2013,2013-12-27 12:00:00,1.287220083,0.021453668,1.312563686,0.021876061,1853.59692,0.011413127,0.000190219,167.9449506,3.387604167
FCR,2013,2013-12-28 12:00:00,1.201851835,0.020030864,1.21776205,0.020296034,1730.666642,0.010003887,0.000166731,179.663145,4.031354167
FCR,2013,2013-12-29 12:00:00,2.26340764,0.037723461,2.340837758,0.039013963,3259.307001,0.073983058,0.001233051,105.1703468,5.925520833
FCR,2013,2013-12-30 12:00:00,1.931871633,0.032197861,1.893157015,0.031552617,2781.895152,0.016417153,0.000273619,111.7689966,5.933958333
FCR,2013,2013-12-31 12:00:00,1.622065345,0.027034422,1.626652672,0.027110878,2335.774096,0.0098964,0.00016494,132.6988791,4.359583333
