Reservoir,Year,Date,Depth,Tot_Na_ugL,Tot_Mg_ugL,Tot_Al_ugL,Tot_Si_ugL,Tot_P_ugL,Tot_S_mgL,Tot_Cl_mgL,Tot_K_ugL,Tot_Ca_ugL,Tot_Ti_ugL,Tot_V_ugL,Tot_Cr_ugL,Tot_Fe_ugL,Tot_Mn_ugL,Tot_Co_ugL,Tot_Ni_ugL,Tot_Cu_ugL,Tot_Zn_ugL,Tot_As_ugL,Tot_Se_ugL,Tot_Sr_ugL,Tot_Mo_ugL,Tot_Ag_ugL,Tot_Cd_ugL,Tot_Sn_ugL,Tot_Ba_ugL,Tot_Ce_ugL,Tot_Pb_ugL,Tot_U_ugL,Sol_Na_ugL,Sol_Mg_ugL,Sol_Al_ugL,Sol_Si_ugL,Sol_P_ugL,Sol_S_mgL,Sol_Cl_mgL,Sol_K_ugL,Sol_Ca_ugL,Sol_Ti_ugL,Sol_V_ugL,Sol_Cr_ugL,Sol_Fe_ugL,Sol_Mn_ugL,Sol_Co_ugL,Sol_Ni_ugL,Sol_Cu_ugL,Sol_Zn_ugL,Sol_As_ugL,Sol_Se_ugL,Sol_Sr_ugL,Sol_Mo_ugL,Sol_Ag_ugL,Sol_Cd_ugL,Sol_Sn_ugL,Sol_Ba_ugL,Sol_Ce_ugL,Sol_Pb_ugL,Sol_U_ugL
FCR,2015,2015-06-08 12:00:00,9,2651,1015,<5,7934,11.4,,,1134,2394,<1,<1,<1,1385,1383,2.3,<1,4.8,<5,<0.5,<2.5,15.6,<0.1,<1,<1,<1,69.8,,<1,<1,2651,1015,<5,7777,10.4,,,920.8,2394,<1,<1,<1,194.6,1089,1.7,<1,2.1,<5,<0.5,<2.5,14.9,<0.1,<1,<1,<1,20.3,,<1,<1
FCR,2015,2015-06-08 12:00:00,999,2356,732.5,193.8,6736,<10,,,1302,1515,4.8,<1,<1,518,84.2,<1,<1,1,<5,<0.5,<2.5,9.1,<0.1,<1,<1,<1,22.4,,<1,<1,2356,732.5,5.7,6736,<10,,,1126,1515,<1,<1,<1,49.6,1.2,<1,<1,<1,<5,<0.5,<2.5,9.1,<0.1,<1,<1,<1,7,,<1,<1
FCR,2015,2015-06-15 12:00:00,0.1,2666,882.2,15.5,7021,<10,,,1205,1948,<1,<1,<1,274,12.4,<1,<1,2.1,<5,<0.5,<2.5,12.7,<0.1,<1,<1,<1,14.2,,<1,<1,2666,882.2,<5,7001,<10,,,1143,1948,<1,<1,<1,134.6,3.3,<1,<1,1.9,<5,<0.5,<2.5,12.5,<0.1,<1,<1,<1,9.6,,<1,<1
FCR,2015,2015-06-15 12:00:00,1.6,2689,894,16.4,7085,<10,,,1208,1958,<1,<1,<1,280.4,12.8,<1,<1,2.1,<5,<0.5,<2.5,12.7,<0.1,<1,<1,<1,14.2,,<1,<1,2689,894,<5,6997,<10,,,1098,1958,<1,<1,<1,128.8,1.9,<1,<1,2,<5,<0.5,<2.5,12.2,<0.1,<1,<1,<1,8.5,,<1,<1
FCR,2015,2015-06-15 12:00:00,3.8,2705,991.2,7.5,8094,<10,,,1001,2246,<1,<1,<1,315.2,34.6,<1,<1,2,<5,<0.5,<2.5,15,<0.1,<1,<1,<1,19.4,,<1,<1,2705,991.2,<5,8082,<10,,,887.2,2246,<1,<1,<1,23.8,4.2,<1,<1,2,<5,<0.5,<2.5,14.5,<0.1,<1,<1,<1,11.5,,<1,<1
FCR,2015,2015-06-15 12:00:00,5,2732,999.9,10.3,7986,<10,,,1091,2332,<1,<1,<1,679.8,163.3,<1,<1,4,<5,<0.5,<2.5,15.6,<0.1,<1,<1,<1,24,,<1,<1,2732,999.9,<5,7944,<10,,,991.1,2332,<1,<1,<1,74.6,25.4,<1,<1,1.3,<5,<0.5,<2.5,15,<0.1,<1,<1,<1,13.1,,<1,<1
FCR,2015,2015-06-15 12:00:00,6.2,2703,1025,7.6,7985,<10,,,1113,2484,<1,<1,<1,983.3,593.8,<1,<1,2.8,<5,<0.5,<2.5,16,<0.1,<1,<1,<1,29.3,,<1,<1,2703,1025,<5,7953,<10,,,984.6,2420,<1,<1,<1,75,383.5,<1,<1,1.8,<5,<0.5,<2.5,15.3,<0.1,<1,<1,<1,21.7,,<1,<1
FCR,2015,2015-06-15 12:00:00,8,2694,1023,<5,7922,<10,,,1126,2464,<1,<1,<1,1085,991.6,1.3,<1,2.9,<5,<0.5,<2.5,16,<0.1,<1,<1,<1,33.4,,<1,<1,2694,1023,<5,7922,<10,,,1074,2464,<1,<1,<1,174.8,901.5,1.1,<1,2.2,<5,<0.5,<2.5,16,<0.1,<1,<1,<1,24.8,,<1,<1
FCR,2015,2015-06-15 12:00:00,9,2658,1021,<5,7842,11.2,,,1142,2489,<1,<1,<1,1181,1289,1.8,<1,2.8,<5,<0.5,<2.5,16.1,<0.1,<1,<1,<1,36.7,,<1,<1,2658,1021,<5,7815,<10,,,1016,2489,<1,<1,<1,185.4,1181,1.5,<1,2.8,<5,<0.5,<2.5,16,<0.1,<1,<1,<1,26.2,,<1,<1
FCR,2015,2015-06-15 12:00:00,999,2404,742.5,94.5,6935,<10,,,1287,1592,3.3,<1,<1,333.5,45.2,<1,<1,<1,<5,<0.5,<2.5,9.9,<0.1,<1,<1,<1,18.7,,<1,<1,2404,742.5,<5,6935,<10,,,1120,1592,<1,<1,<1,53.9,1.4,<1,<1,<1,<5,<0.5,<2.5,9.8,<0.1,<1,<1,<1,7.1,,<1,<1
FCR,2015,2015-06-22 12:00:00,0.1,2743,902,16,6559,<10,,,1274,2024,<1,<1,<1,329.8,13.9,<1,<1,2,<5,<0.5,<2.5,12.8,<0.1,<1,<1,<1,14.6,,<1,<1,2743,902,6.4,6491,<10,,,1274,2024,<1,<1,<1,175.7,7.6,<1,<1,2,<5,<0.5,<2.5,12.8,<0.1,<1,<1,<1,10,,<1,<1
FCR,2015,2015-06-22 12:00:00,1.6,2763,915.1,20.1,6737,<10,,,1253,2031,<1,<1,<1,350.8,13.3,<1,<1,1.7,<5,<0.5,<2.5,13.2,<0.1,<1,<1,<1,15,,<1,<1,2763,915.1,6.7,6737,<10,,,1253,2031,<1,<1,<1,181.1,4.8,<1,<1,1.7,<5,<0.5,<2.5,12.9,<0.1,<1,<1,<1,10.8,,<1,<1
FCR,2015,2015-06-22 12:00:00,3.8,2702,959.2,13.2,7550,<10,,,1053,2181,<1,<1,<1,235.1,13.6,<1,<1,1.9,<5,<0.5,<2.5,14,<0.1,<1,<1,<1,16.5,,<1,<1,2702,959.2,<5,7550,<10,,,935.1,2181,<1,<1,<1,51,1.2,<1,<1,1.5,<5,<0.5,<2.5,13.9,<0.1,<1,<1,<1,9.9,,<1,<1
FCR,2015,2015-06-22 12:00:00,5,2745,1081,<5,8172,<10,,,1078,2604,<1,<1,<1,727.8,164.1,<1,<1,2.8,<5,<0.5,<2.5,17.3,<0.1,<1,<1,<1,28.8,,<1,<1,2745,1081,<5,8172,<10,,,1078,2604,<1,<1,<1,46.4,62.6,<1,<1,2.8,<5,<0.5,<2.5,17.3,<0.1,<1,<1,<1,19.4,,<1,<1
FCR,2015,2015-06-22 12:00:00,6.2,2769,1025,10.4,7770,<10,,,1144,2445,<1,<1,<1,906.2,510.6,<1,<1,3,<5,<0.5,<2.5,15.6,<0.1,<1,<1,<1,28.4,,<1,<1,2769,1025,<5,7640,<10,,,1071,2445,<1,<1,<1,156.6,387.1,<1,<1,3,<5,<0.5,<2.5,15.5,<0.1,<1,<1,<1,17.7,,<1,<1
FCR,2015,2015-06-22 12:00:00,8,2736,1026,7.1,7745,<10,,,1162,2464,<1,<1,<1,1346,997.3,1.3,<1,2.3,<5,<0.5,<2.5,16.3,<0.1,<1,<1,<1,35.4,,<1,<1,2736,1026,<5,7745,<10,,,1085,2464,<1,<1,<1,296.7,928.7,1.2,<1,1.6,<5,<0.5,<2.5,16,<0.1,<1,<1,<1,24.8,,<1,<1
FCR,2015,2015-06-22 12:00:00,9,2724,1031,6.5,7814,13,,,1171,2535,<1,<1,<1,1498,1153,1.6,<1,2.5,<5,<0.5,<2.5,16.4,<0.1,<1,<1,<1,38.4,,<1,<1,2724,1031,<5,7814,<10,,,1061,2535,<1,<1,<1,203.1,1102,1.4,<1,1.7,<5,<0.5,<2.5,16.4,<0.1,<1,<1,<1,27.6,,<1,<1
FCR,2015,2015-06-22 12:00:00,999,2436,751.7,75.3,6999,<10,,,1318,1612,2,<1,<1,305.8,41.5,<1,<1,<1,<5,<0.5,<2.5,10.1,<0.1,<1,<1,<1,18.6,,<1,<1,2436,751.7,7.4,6999,<10,,,1318,1612,<1,<1,<1,84.3,5.2,<1,<1,<1,<5,<0.5,<2.5,10.1,<0.1,<1,<1,<1,13.1,,<1,<1
FCR,2015,2015-06-29 12:00:00,0.1,2796,1029,7.8,6544,<10,,,1279,2139,<1,<1,<1,336.9,14.2,<1,<1,1.1,<5,<0.5,<2.5,14.3,<0.1,<1,<1,<1,15.3,,<1,<1,2796,1029,<5,6519,<10,,,1201,2139,<1,<1,<1,155.2,1.8,<1,<1,<1,<5,<0.5,<2.5,14.1,<0.1,<1,<1,<1,10.1,,<1,<1
FCR,2015,2015-06-29 12:00:00,1.6,2818,1020,9.5,6595,<10,,,1293,2143,<1,<1,<1,341.3,15.5,<1,<1,1.2,<5,<0.5,<2.5,14.5,<0.1,<1,<1,<1,15.5,,<1,<1,2818,1020,<5,6571,<10,,,1204,2143,<1,<1,<1,157.7,1.4,<1,<1,<1,<5,<0.5,<2.5,14.3,<0.1,<1,<1,<1,9.9,,<1,<1
FCR,2015,2015-06-29 12:00:00,3.8,2770,1039,6.8,6918,<10,,,1237,2211,<1,<1,<1,395.1,30,<1,<1,1.2,<5,<0.5,<2.5,15.1,<0.1,<1,<1,<1,18.8,,<1,<1,2770,1039,<5,6918,<10,,,1117,2211,<1,<1,<1,111.3,<1,<1,<1,<1,<5,<0.5,<2.5,14.8,<0.1,<1,<1,<1,11.9,,<1,<1
FCR,2015,2015-06-29 12:00:00,5,2788,1065,5.1,7395,<10,,,1176,2335,<1,<1,<1,640.4,96.4,<1,<1,1.5,<5,<0.5,<2.5,16.2,<0.1,<1,<1,<1,24.4,,<1,<1,2788,1065,<5,7387,<10,,,1109,2335,<1,<1,<1,104.6,3.2,<1,<1,<1,<5,<0.5,<2.5,15.8,<0.1,<1,<1,<1,16.1,,<1,<1
FCR,2015,2015-06-29 12:00:00,6.2,2881,1151,5.5,7942,10.3,,,1246,2556,<1,<1,<1,1532,360.8,<1,<1,1.8,<5,<0.5,<2.5,17.8,<0.1,<1,<1,<1,36.6,,<1,<1,2881,1151,<5,7877,<10,,,1165,2556,<1,<1,<1,312.6,173.2,<1,<1,<1,<5,<0.5,<2.5,17.8,<0.1,<1,<1,<1,25.5,,<1,<1
FCR,2015,2015-06-29 12:00:00,8,2736,1130,<5,8004,<10,,,1201,2620,<1,<1,<1,2272,1695,2.2,<1,1.9,<5,<0.5,<2.5,17.9,<0.1,<1,<1,<1,52.2,,<1,<1,2736,1130,<5,7912,<10,,,1129,2620,<1,<1,<1,518.7,1592,2,<1,<1,<5,<0.5,<2.5,17.7,<0.1,<1,<1,<1,38.9,,<1,<1
FCR,2015,2015-06-29 12:00:00,9,2748,1146,<5,8169,11.9,,,1209,2617,<1,<1,<1,2494,1915,2.6,<1,1.9,<5,<0.5,<2.5,18.2,<0.1,<1,<1,<1,56.4,,<1,<1,2748,1143,<5,8003,<10,,,1095,2613,<1,<1,<1,615.7,1806,2.2,<1,<1,<5,<0.5,<2.5,18,<0.1,<1,<1,<1,43.8,,<1,<1
FCR,2015,2015-06-29 12:00:00,999,2482,774.8,80.9,7371,<10,,,1280,1588,1.5,<1,<1,295.7,42.3,<1,<1,<1,<5,<0.5,<2.5,10,<0.1,<1,<1,<1,19,,<1,<1,2482,774.8,<5,7371,<10,,,1149,1588,<1,<1,<1,54.5,1.7,<1,<1,<1,<5,<0.5,<2.5,10,<0.1,<1,<1,<1,7.5,,<1,<1
FCR,2015,2015-07-06 12:00:00,0.1,2620,944,<5,5906,<10,0.92,1.65,1202,2096,<1,<1,<1,252.8,9.41,<1,<1,1.49,<5,<0.5,<2.5,13.7,<0.1,<1,<1,<1,13.88,,<1,<1,2620,941.6,<5,5906,<10,0.92,1.65,1068,2096,<1,<1,<1,116.2,1.61,<1,<1,1.39,<5,<0.5,<2.5,12.84,<0.1,<1,<1,<1,7.03,,<1,<1
FCR,2015,2015-07-06 12:00:00,1.6,2631,953.6,5.8,6003,<10,0.69,1.69,1205,2101,<1,<1,<1,285.4,9.63,<1,<1,1.4,<5,<0.5,<2.5,13.76,<0.1,<1,<1,<1,14.93,,<1,<1,2631,953.6,<5,6003,<10,0.69,1.69,1092,2101,<1,<1,<1,104.3,<1,<1,<1,1.08,<5,<0.5,<2.5,13.23,<0.1,<1,<1,<1,8.21,,<1,<1
FCR,2015,2015-07-06 12:00:00,3.8,2637,1002,<5,6520,<10,0.92,1.5,1134,2291,<1,<1,<1,380.8,17.66,<1,<1,1.4,<5,<0.5,<2.5,15.19,<0.1,<1,<1,<1,19.69,,<1,<1,2637,999.5,<5,6415,<10,0.92,1.5,1040,2291,<1,<1,<1,78.12,2.35,<1,<1,<1,<5,<0.5,<2.5,14.81,<0.1,<1,<1,<1,13.71,,<1,<1
FCR,2015,2015-07-06 12:00:00,5,2698,1073,<5,7050,<10,0.85,1.68,1141,2522,<1,<1,<1,1087,137.6,<1,<1,1.77,<5,<0.5,<2.5,16.63,<0.1,<1,<1,<1,30.48,,<1,<1,2698,1051,<5,6808,<10,0.85,1.68,1058,2522,<1,<1,<1,231.1,101.1,<1,<1,<1,<5,<0.5,<2.5,16.4,<0.1,<1,<1,<1,22.06,,<1,<1
FCR,2015,2015-07-06 12:00:00,6.2,2633,1093,<5,7397,<10,0.78,1.69,1151,2677,<1,<1,<1,2611,1336,1.66,<1,1.75,<5,<0.5,<2.5,18.23,<0.1,<1,<1,<1,55.42,,<1,<1,2633,1093,<5,7397,<10,0.78,1.69,1123,2677,<1,<1,<1,656.6,1336,1.63,<1,<1,<5,<0.5,<2.5,18.23,<0.1,<1,<1,<1,44.98,,<1,<1
FCR,2015,2015-07-06 12:00:00,8,2584,1090,<5,7459,<10,1.13,1.5,1127,2704,<1,<1,<1,2866,2018,2.59,<1,1.82,<5,<0.5,<2.5,17.88,<0.1,<1,<1,<1,60.82,,<1,<1,2584,1090,<5,7396,<10,0.9,1.5,1085,2704,<1,<1,<1,900.5,1953,2.44,<1,1.23,<5,<0.5,<2.5,17.79,<0.1,<1,<1,<1,49.36,,<1,<1
FCR,2015,2015-07-06 12:00:00,9,2612,1100,<5,7629,<10,1.05,1.46,1143,2697,<1,<1,<1,2832,1991,2.59,<1,1.72,<5,<0.5,<2.5,18,<0.1,<1,<1,<1,59.99,,<1,<1,2612,1100,<5,7459,<10,1.05,1.46,1084,2697,<1,<1,<1,865,1909,2.34,<1,1.08,<5,<0.5,<2.5,17.64,<0.1,<1,<1,<1,48.77,,<1,<1
FCR,2015,2015-07-06 12:00:00,999,2344,761,187.2,6939,<10,0.67,1.57,1294,1691,5.51,<1,<1,601.2,71.21,<1,<1,<1,<5,<0.5,<2.5,11,<0.1,<1,<1,<1,21.42,,<1,<1,2344,741.1,7.85,6816,<10,0.57,1.57,1294,1662,<1,<1,<1,92.47,2.6,<1,<1,<1,<5,<0.5,<2.5,10.54,<0.1,<1,<1,<1,13.03,,<1,<1
FCR,2015,2015-07-13 12:00:00,0.1,2587,933.8,9.48,6095,<10,0.81,1.16,1218,2031,<1,<1,<1,253.6,11.31,<1,<1,1.75,<5,<0.5,<2.5,13.08,<0.1,<1,<1,<1,12.63,,<1,<1,2587,901.6,<5,5899,<10,0.63,1.16,1124,1926,<1,<1,<1,148.1,<1,<1,<1,1.35,<5,<0.5,<2.5,12.18,<0.1,<1,<1,<1,6.5,,<1,<1
FCR,2015,2015-07-13 12:00:00,1.6,2599,944,12.01,6254,<10,0.69,1.15,1224,2088,<1,<1,<1,250.4,9.98,<1,<1,1.56,<5,<0.5,<2.5,13.29,<0.1,<1,<1,<1,13.46,,<1,<1,2599,935.4,<5,6138,<10,0.69,1.15,1175,2030,<1,<1,<1,145.2,<1,<1,<1,1.16,<5,<0.5,<2.5,12.86,<0.1,<1,<1,<1,7.23,,<1,<1
FCR,2015,2015-07-13 12:00:00,3.8,2691,993.1,6.45,6557,<10,0.69,1.29,1223,2221,<1,<1,<1,290.1,10.85,<1,<1,1.26,<5,<0.5,<2.5,14.58,<0.1,<1,<1,<1,18.38,,<1,<1,2691,993.1,<5,6515,<10,0.69,1.29,1031,2221,<1,<1,<1,84.5,<1,<1,<1,<1,<5,<0.5,<2.5,13.93,<0.1,<1,<1,<1,11.04,,<1,<1
FCR,2015,2015-07-13 12:00:00,5,2759,1103,<5,7407,<10,0.72,1.36,1220,2585,<1,<1,<1,2103,408.6,<1,<1,2.18,<5,<0.5,<2.5,17.28,<0.1,<1,<1,<1,40.27,,<1,<1,2759,1103,<5,7339,<10,0.57,1.36,1094,2585,<1,<1,<1,1203,398.5,<1,<1,<1,<5,<0.5,<2.5,17.28,<0.1,<1,<1,<1,33.2,,<1,<1
FCR,2015,2015-07-13 12:00:00,6.2,2732,1127,<5,7735,<10,0.61,1.32,1226,2739,<1,<1,<1,2886,1049,1.4,<1,1.67,<5,<0.5,<2.5,18.15,<0.1,<1,<1,<1,51.77,,<1,<1,2732,1127,<5,7549,<10,0.61,1.32,1093,2739,<1,<1,<1,739.9,1043,1.33,<1,<1,<5,<0.5,<2.5,17.9,<0.1,<1,<1,<1,41.58,,<1,<1
FCR,2015,2015-07-13 12:00:00,8,2676,1114,<5,7670,<10,0.84,1.19,1193,2745,<1,<1,<1,2775,1558,2.03,<1,1.86,<5,<0.5,<2.5,17.89,<0.1,<1,<1,<1,54.82,,<1,<1,2676,1114,<5,7600,<10,0.84,1.19,1085,2745,<1,<1,<1,766.4,1439,1.8,<1,<1,<5,<0.5,<2.5,17.54,<0.1,<1,<1,<1,43.8,,<1,<1
FCR,2015,2015-07-13 12:00:00,9,2678,1136,<5,7952,<10,0.7,1.21,1197,2814,<1,<1,<1,3307,1853,2.48,<1,2.66,<5,<0.5,<2.5,18.48,<0.1,<1,<1,<1,62.35,,<1,<1,2678,1136,<5,7863,<10,0.7,1.21,1084,2814,<1,<1,<1,871.3,1742,2.23,<1,1.01,<5,<0.5,<2.5,18.48,<0.1,<1,<1,<1,49.86,,<1,<1
FCR,2015,2015-07-13 12:00:00,999,2286,763.4,327.3,7255,16.27,0.72,1.06,1268,1711,9,<1,<1,874.1,95.43,<1,<1,<1,<5,<0.5,<2.5,11.25,<0.1,<1,<1,<1,25.89,,<1,<1,2286,707.5,18.91,6759,13.36,0.65,1.06,991.3,1651,<1,<1,<1,99.54,2.25,<1,<1,<1,<5,<0.5,<2.5,9.21,<0.1,<1,<1,<1,7.79,,<1,<1
FCR,2015,2015-07-20 12:00:00,0.1,2586,905.5,24.13,6310,<10,0.73,1.31,1234,2053,1.16,<1,<1,346.8,15.68,<1,<1,1.46,<5,<0.5,<2.5,13.2,<0.1,<1,<1,<1,14.77,,<1,<1,2586,905.5,5.01,6310,<10,0.73,1.31,1062,2053,<1,<1,<1,165,2.35,<1,<1,1.18,<5,<0.5,<2.5,12.42,<0.1,<1,<1,<1,7.49,,<1,<1
FCR,2015,2015-07-20 12:00:00,1.6,2588,911.1,124.7,6341,<10,0.68,1.38,1232,2045,<1,<1,<1,315.5,13.15,<1,<1,1.34,<5,<0.5,<2.5,13.28,<0.1,<1,<1,<1,15.03,,<1,<1,2588,900.3,<5,6341,<10,0.68,1.37,1011,2045,<1,<1,<1,154,<1,<1,<1,1.01,<5,<0.5,<2.5,12.09,<0.1,<1,<1,<1,6.3,,<1,<1
FCR,2015,2015-07-20 12:00:00,3.8,2680,983.9,<5,6519,<10,0.85,1.31,1261,2202,<1,<1,<1,354.4,12.7,<1,<1,1.12,<5,<0.5,<2.5,14.42,<0.1,<1,<1,<1,18.98,,<1,<1,2680,983.9,<5,6468,<10,0.85,1.31,1122,2202,<1,<1,<1,108.1,1.26,<1,<1,<1,<5,<0.5,<2.5,13.78,<0.1,<1,<1,<1,11.19,,<1,<1
FCR,2015,2015-07-20 12:00:00,5,2756,1140,<5,7811,<10,0.77,1.42,1290,2953,<1,<1,<1,5586,1140,1.8,<1,2.37,<5,<0.5,<2.5,19.96,<0.1,<1,<1,<1,61.72,,<1,<1,2756,1140,<5,7642,<10,0.76,1.42,1191,2953,<1,<1,<1,4063,1113,1.67,<1,<1,<5,<0.5,<2.5,19.96,<0.1,<1,<1,<1,53.89,,<1,<1
FCR,2015,2015-07-20 12:00:00,6.2,2693,1088,<5,7286,10.37,0.79,1.32,1244,2689,<1,<1,<1,2814,917.4,1.26,<1,1.64,<5,<0.5,<2.5,18.09,<0.1,<1,<1,<1,49.05,,<1,<1,2693,1060,<5,7075,<10,0.79,1.32,1077,2625,<1,<1,<1,938.9,845.9,1.08,<1,<1,<5,<0.5,<2.5,17.26,<0.1,<1,<1,<1,35.63,,<1,<1
FCR,2015,2015-07-20 12:00:00,8,2636,1129,<5,7741,<10,0.91,1.14,1188,2872,<1,<1,<1,3376,1919,2.66,<1,1.64,<5,<0.5,<2.5,19.07,<0.1,<1,<1,<1,65.67,,<1,<1,2636,1129,<5,7517,<10,0.91,1.14,1154,2872,<1,<1,<1,661.2,1814,2.18,<1,<1,<5,<0.5,<2.5,19.07,<0.1,<1,<1,<1,52.1,,<1,<1
FCR,2015,2015-07-20 12:00:00,9,2653,1133,<5,7831,<10,0.97,1.22,1203,2935,<1,<1,<1,3346,1971,2.68,<1,1.61,<5,<0.5,<2.5,19.4,<0.1,<1,<1,<1,66.34,,<1,<1,2653,1133,<5,7671,<10,0.87,1.22,1203,2935,<1,<1,<1,704.7,1840,2.21,<1,<1,<5,<0.5,<2.5,19.23,<0.1,<1,<1,<1,53.31,,<1,<1
FCR,2015,2015-07-20 12:00:00,999,2338,758.8,112.9,6792,<10,0.36,1.12,1320,1697,3.53,<1,<1,406.4,47.78,<1,<1,<1,<5,<0.5,<2.5,11.04,<0.1,<1,<1,<1,19.81,,<1,<1,2338,732.3,5.77,6668,<10,0.36,1.12,1078,1662,<1,<1,<1,76.07,1.31,<1,<1,<1,<5,<0.5,<2.5,9.81,<0.1,<1,<1,<1,6.2,,<1,<1
FCR,2015,2015-07-27 12:00:00,0.1,2680,967.5,6.15,6664,<10,0.84,1.21,1285,2100,<1,<1,<1,281.6,10,<1,<1,1.74,<5,<0.5,<2.5,13.19,<0.1,<1,<1,<1,14.42,,<1,<1,2680,967.5,<5,6646,<10,0.84,1.21,1180,2100,<1,<1,<1,146.9,4.88,<1,<1,1.3,<5,<0.5,<2.5,12.68,<0.1,<1,<1,<1,7.45,,<1,<1
FCR,2015,2015-07-27 12:00:00,1.6,2702,958.7,7.11,6781,<10,0.7,1.25,1301,2075,<1,<1,<1,280.5,9.82,<1,<1,1.78,<5,<0.5,<2.5,13.15,<0.1,<1,<1,<1,14.55,,<1,<1,2647,917.4,<5,6502,<10,0.7,1.21,1268,2011,<1,<1,<1,92.84,5.56,<1,<1,1.14,<5,<0.5,<2.5,12.81,<0.1,<1,<1,<1,13.87,,<1,<1
FCR,2015,2015-07-27 12:00:00,3.8,2825,1060,<5,7031,21.66,0.77,1.37,1331,1982,<1,<1,<1,367,9.55,<1,<1,1.17,<5,<0.5,<2.5,13.02,<0.1,<1,<1,<1,17.69,,<1,<1,2800,1050,<5,6938,<10,0.67,1.37,1318,1902,<1,<1,<1,36.47,5.64,<1,<1,<1,<5,<0.5,<2.5,13,<0.1,<1,<1,<1,17.69,,<1,<1
FCR,2015,2015-07-27 12:00:00,5,2846,1142,5.36,7805,17.17,0.71,1.5,1398,3128,<1,<1,<1,4320,778,1.46,<1,1.91,<5,<0.5,<2.5,20.07,<0.1,<1,<1,<1,57.87,,<1,<1,2846,1113,<5,7375,<10,0.61,1.5,1330,3128,<1,<1,<1,2017,778,1.44,<1,<1,<5,<0.5,<2.5,19.51,<0.1,<1,<1,<1,45.01,,<1,<1
FCR,2015,2015-07-27 12:00:00,6.2,2753,1173,<5,8138,12.31,0.74,1.37,1292,3097,<1,<1,<1,4234,1487,2.03,<1,1.59,<5,<0.5,<2.5,19.86,<0.1,<1,<1,<1,65.25,,<1,<1,2727,1154,<5,7913,<10,0.54,1.37,1292,3042,<1,<1,<1,1483,1416,1.91,<1,<1,<5,<0.5,<2.5,19.86,<0.1,<1,<1,<1,63.41,,<1,<1
FCR,2015,2015-07-27 12:00:00,8,2700,1170,<5,8129,13.25,0.84,1.29,1245,3008,<1,<1,<1,3434,1769,2.29,<1,1.27,<5,<0.5,<2.5,19.6,<0.1,<1,<1,<1,64.99,,<1,<1,2643,1129,<5,7726,<10,0.69,1.29,1228,2890,<1,<1,<1,157.2,1603,1.84,<1,<1,<5,<0.5,<2.5,19.34,<0.1,<1,<1,<1,59.17,,<1,<1
FCR,2015,2015-07-27 12:00:00,9,2685,1172,<5,8110,11.76,0.73,1.29,1235,3007,<1,<1,<1,3346,1846,2.39,<1,1.4,<5,<0.5,<2.5,19.71,<0.1,<1,<1,<1,65.8,,<1,<1,2651,1147,<5,7796,<10,0.48,1.27,1222,2919,<1,<1,<1,35.24,1630,1.84,<1,<1,<5,<0.5,<2.5,19.23,<0.1,<1,<1,<1,58.97,,<1,<1
FCR,2015,2015-07-27 12:00:00,999,2480,784.3,90.47,7538,<10,0.09,1.14,1301,1642,3.12,<1,<1,306.3,37.81,<1,<1,<1,<5,<0.5,<2.5,10.27,<0.1,<1,<1,<1,18.14,,<1,<1,2480,765.8,<5,7359,<10,0.09,1.14,1301,1612,<1,<1,<1,44.29,1.58,<1,<1,<1,<5,<0.5,<2.5,10.27,<0.1,<1,<1,<1,14.88,,<1,<1
FCR,2015,2015-08-03 12:00:00,0.1,2748,981.1,<5,6860,<10,0.71,1.3,1320,2131,<1,<1,<1,403.9,17.5,<1,<1,1.96,<5,<0.5,<2.5,13.11,<0.1,<1,<1,<1,15.31,,<1,<1,2748,941.4,<5,6699,<10,0.71,1.3,1090,2050,<1,<1,<1,147.1,3.89,<1,<1,1.41,<5,<0.5,<2.5,11.85,<0.1,<1,<1,<1,8.87,,<1,<1
FCR,2015,2015-08-03 12:00:00,1.6,2743,978.7,<5,6875,<10,0.6,1.25,1322,2065,<1,<1,<1,382.6,16.73,<1,<1,2.01,<5,<0.5,<2.5,13.09,<0.1,<1,<1,<1,15.23,,<1,<1,2743,952.4,<5,6771,<10,0.6,1.25,1155,2065,<1,<1,<1,149.5,2.2,<1,<1,1.49,<5,<0.5,<2.5,12.06,<0.1,<1,<1,<1,9.02,,<1,<1
FCR,2015,2015-08-03 12:00:00,3.8,2901,1124,<5,7077,24.19,0.57,1.58,1469,1855,<1,<1,<1,501.4,19.97,<1,<1,1.47,<5,<0.5,<2.5,12.99,<0.1,<1,<1,<1,19.61,,<1,<1,2901,1082,<5,7070,21.19,0.57,1.58,1224,1855,<1,<1,<1,101.4,1.87,<1,<1,<1,<5,<0.5,<2.5,11.51,<0.1,<1,<1,<1,9.9,,<1,<1
FCR,2015,2015-08-03 12:00:00,5,2928,1199,<5,7971,<10,0.51,1.7,1501,3261,<1,<1,<1,3792,894.2,1.69,<1,1.07,<5,<0.5,<2.5,20.73,<0.1,<1,<1,<1,61.43,,<1,<1,2928,1167,<5,7692,<10,0.45,1.7,1291,2975,<1,<1,<1,1138,623.2,1.15,<1,<1,<5,<0.5,<2.5,18.33,<0.1,<1,<1,<1,35.75,,<1,<1
