sampletime,depth,wTemp,chla,turb,cond,oxygen,saturate
2016-07-24 12:00:00,7.4,10.5921,4.863,3.6674,27.40244,0.04329,0.38896
2016-07-24 12:00:00,7.7,9.9954,3.3707,3.0676,34.076231,0.04349,0.3853
2016-07-24 12:00:00,8,9.618,3.007,2.8257,42.274388,0.04656,0.40886
2016-07-24 12:00:00,8.3,9.3733,2.5645,2.3865,48.44241,0.0396,0.34572
2016-07-24 12:00:00,8.7,9.1006,2.7673,2.8709,56.143631,0.0435,0.37733
2016-07-24 12:00:00,9,8.8948,2.4334,3.3833,60.015684,0.0446,0.38496
2016-07-24 12:00:00,9.3,8.7998,2.1922,3.1893,62.578128,0.0425,0.36599
2016-07-24 12:00:00,9.6,8.6714,2.3337,3.1235,64.240114,0.03732,0.32043
2016-07-24 12:00:00,9.9,8.5505,2.2506,3.3482,66.813671,0.04108,0.35167
2016-07-24 12:00:00,10.2,8.4439,2.4056,3.3902,69.935237,0.04461,0.38087
2016-07-24 12:00:00,10.5,8.3399,2.3455,3.4188,78.956176,0.04052,0.34512
2016-07-24 12:00:00,10.8,8.2828,3.6868,5.6218,84.814326,0.03787,0.32207
2016-07-28 12:00:00,0.1,30.4705,2.5332,26.8573,30.604156,7.84976,104.71817
2016-07-28 12:00:00,0.4,30.2571,1.6618,1.3984,31.565163,6.53303,86.83368
2016-07-28 12:00:00,0.7,30.0951,1.4619,1.5552,31.051154,5.90929,78.3243
2016-07-28 12:00:00,1,30.0816,1.6747,1.4923,31.127979,6.81738,90.33942
2016-07-28 12:00:00,1.3,30.0726,1.5926,1.4258,31.154689,6.45232,85.48864
2016-07-28 12:00:00,1.6,29.9924,1.532,1.6563,31.237342,5.9449,78.65678
2016-07-28 12:00:00,1.9,29.7234,1.8462,1.5634,31.290249,6.73105,88.64501
2016-07-28 12:00:00,2.3,29.2707,2.0567,1.6517,30.969545,7.20945,94.20184
2016-07-28 12:00:00,2.6,27.8691,2.4626,1.6512,31.271617,7.45358,95.02321
2016-07-28 12:00:00,2.9,26.1793,4.1566,2.2219,30.474724,7.25203,89.69562
2016-07-28 12:00:00,3.2,24.9716,6.2433,2.4692,29.72846,6.32688,76.5444
2016-07-28 12:00:00,3.5,23.9923,6.1547,2.1532,29.446771,5.22185,62.03729
2016-07-28 12:00:00,3.8,22.6021,4.9836,1.8574,28.842744,3.69301,42.73705
2016-07-28 12:00:00,4.1,21.0366,5.2995,1.6647,28.224584,2.38343,26.76048
2016-07-28 12:00:00,4.4,20.0683,4.6074,1.6807,27.595488,1.90004,20.93001
2016-07-28 12:00:00,4.7,18.4903,4.4611,1.4813,26.452406,1.21143,12.9278
2016-07-28 12:00:00,5,17.6227,4.8291,1.6583,25.754116,1.07141,11.23192
2016-07-28 12:00:00,5.3,16.5924,4.6163,1.946,25.142238,0.94076,9.65286
2016-07-28 12:00:00,5.6,15.5613,5.7798,2.5277,24.555532,1.61182,16.18073
2016-07-28 12:00:00,5.9,14.5166,7.216,2.9182,23.706259,3.46817,34.04025
2016-07-28 12:00:00,6.2,13.4086,6.6575,3.8956,23.814458,0.72207,6.91667
2016-07-28 12:00:00,6.5,12.565,5.9089,8.7083,24.6743,0.14773,1.38868
2016-07-28 12:00:00,6.8,11.8675,10.2277,7.3377,25.312415,0.12097,1.11926
2016-07-28 12:00:00,7.1,11.2575,4.8937,4.7123,26.087613,0.09705,0.88553
2016-07-28 12:00:00,7.4,10.6813,3.9616,4.0949,29.517757,0.07953,0.71607
2016-07-28 12:00:00,7.7,10.1592,2.8761,3.5928,36.624665,0.0732,0.65104
2016-07-28 12:00:00,8,9.5882,2.3806,2.9396,45.324176,0.06995,0.61382
2016-07-28 12:00:00,8.3,9.2308,2.3331,3.166,53.816552,0.06165,0.53638
2016-07-28 12:00:00,8.7,8.9803,2.5473,3.5201,61.572488,0.0591,0.51115
2016-07-28 12:00:00,9,8.8645,2.4956,3.8108,65.078217,0.061,0.52619
2016-07-28 12:00:00,9.3,8.783,2.3353,3.6281,67.040349,0.0606,0.52169
2016-07-28 12:00:00,9.6,8.703,2.4616,4.4589,68.947875,0.05418,0.46549
2016-07-28 12:00:00,9.9,8.6353,2.4125,4.519,70.569609,0.05731,0.4916
2016-07-28 12:00:00,10.2,8.5844,2.5686,4.4871,72.557671,0.05552,0.47567
2016-07-28 12:00:00,10.5,8.4988,2.8986,5.1791,75.383397,0.05675,0.48524
2016-07-28 12:00:00,10.8,8.3624,2.9846,5.2416,86.5714,0.05204,0.44347
2016-08-11 12:00:00,0.1,26.6881,0.6431,41.2893,29.838975,8.15441,101.78763
2016-08-11 12:00:00,0.4,26.5094,2.3254,1.4207,29.84865,7.07684,88.05278
2016-08-11 12:00:00,0.7,26.8466,3.4704,1.717,29.479253,4.4403,55.58438
2016-08-11 12:00:00,1,26.8486,4.9426,1.7206,29.446729,4.51785,56.5571
2016-08-11 12:00:00,1.3,26.8069,4.5526,1.6847,29.325951,4.66337,58.33511
2016-08-11 12:00:00,1.6,26.7507,4.3649,1.6972,29.26382,4.70316,58.77339
2016-08-11 12:00:00,1.9,26.7828,4.3855,1.4691,29.188533,4.98403,62.31925
2016-08-11 12:00:00,2.3,26.7571,4.4812,1.4282,29.12786,4.94114,61.75442
2016-08-11 12:00:00,2.6,26.6704,5.819,1.7119,29.030267,4.92559,61.4641
2016-08-11 12:00:00,2.9,26.6076,6.2658,1.7025,28.990083,4.86962,60.69702
2016-08-11 12:00:00,3.2,26.5854,5.8864,1.7086,28.940566,4.85727,60.51885
2016-08-11 12:00:00,3.5,26.5284,5.2158,1.6841,28.853374,5.25162,65.3649
2016-08-11 12:00:00,3.8,23.5156,4.5965,1.6861,29.943887,0.42974,5.06005
2016-08-11 12:00:00,4.1,22.6594,4.3937,1.9553,29.991493,0.30041,3.48023
2016-08-11 12:00:00,4.4,21.2325,4.0841,1.9719,29.358451,0.09269,1.04467
2016-08-11 12:00:00,4.7,20.0752,3.4052,1.9182,29.305298,0.10473,1.1538
2016-08-11 12:00:00,5,18.6387,3.9236,2.1914,27.373557,0.16181,1.732
2016-08-11 12:00:00,5.3,17.2147,5.0498,2.2109,26.354296,0.15653,1.62709
2016-08-11 12:00:00,5.6,15.8103,6.3271,2.4777,25.329676,0.0647,0.65294
2016-08-11 12:00:00,5.9,14.4217,7.2772,4.8279,25.787088,0.06555,0.64201
2016-08-11 12:00:00,6.2,13.3292,7.6623,4.8163,27.531492,0.05873,0.5616
2016-08-11 12:00:00,6.5,12.7005,8.9529,5.4499,29.416069,0.05971,0.56298
2016-08-11 12:00:00,6.8,12.1423,7.7299,4.9896,30.808672,0.05967,0.55559
2016-08-11 12:00:00,7.1,11.5755,6.4478,3.6144,30.783865,0.0535,0.49175
2016-08-11 12:00:00,7.4,11.056,4.8634,3.084,33.811772,0.05697,0.5174
2016-08-11 12:00:00,7.7,10.5155,5.1276,3.1779,37.347905,0.05459,0.4896
2016-08-11 12:00:00,8,10.0555,3.8773,3.7483,47.620113,0.0599,0.53147
2016-08-11 12:00:00,8.3,9.4506,3.0604,3.7134,59.113992,0.05209,0.45561
2016-08-11 12:00:00,8.7,9.0441,3.4754,3.3568,69.307046,0.06063,0.52519
2016-08-11 12:00:00,9,8.8786,2.364,3.8022,71.921444,0.05362,0.46268
2016-08-11 12:00:00,9.3,8.7767,2.1824,3.7879,75.591784,0.05077,0.437
2016-08-11 12:00:00,9.6,8.7068,2.1181,3.9644,79.131314,0.05209,0.44765
2016-08-11 12:00:00,9.9,8.6069,2.0777,4.1709,82.755263,0.04871,0.41756
2016-08-11 12:00:00,10.2,8.5298,2.0097,4.1789,88.466185,0.05202,0.44515
2016-08-11 12:00:00,10.5,8.4834,2.1156,4.5616,91.855553,0.0533,0.45555
2016-08-11 12:00:00,10.8,8.4013,2.1894,4.5937,98.231084,0.04637,0.39561
2016-08-18 12:00:00,0.1,26.871,1.0539,25.0236,31.439506,8.28263,103.72906
2016-08-18 12:00:00,0.4,26.8705,2.0243,3.2757,31.301668,8.37764,104.91795
2016-08-18 12:00:00,0.7,27.0065,2.6471,1.7078,30.423407,6.01709,75.53939
2016-08-18 12:00:00,1,27.0234,2.6192,1.6849,30.455303,5.9376,74.56402
2016-08-18 12:00:00,1.3,26.9643,2.7071,1.8827,30.660018,6.18044,77.53142
2016-08-18 12:00:00,1.6,27.0016,2.7701,1.7142,30.796763,5.95939,74.80847
2016-08-18 12:00:00,1.9,26.9665,2.9452,1.8523,30.856147,6.19456,77.71169
2016-08-18 12:00:00,2.3,26.9864,3.0065,1.7173,30.867347,6.51185,81.72133
2016-08-18 12:00:00,2.6,27.0055,3.1163,1.7247,30.795624,6.07233,76.23161
2016-08-18 12:00:00,2.9,27.0762,3.1346,1.8086,30.406479,6.84622,86.05579
2016-08-18 12:00:00,3.2,26.6426,3.1929,1.7005,30.065567,7.4643,93.09703
2016-08-18 12:00:00,3.5,24.6827,3.7349,1.7846,29.966345,4.10927,49.45062
2016-08-18 12:00:00,3.8,24.0871,8.6406,2.1946,29.985829,2.12192,25.25382
2016-08-18 12:00:00,4.1,23.201,7.9555,1.9598,30.07852,1.01427,11.87189
2016-08-18 12:00:00,4.4,22.2297,7.0306,1.6786,30.244634,0.80371,9.23481
2016-08-18 12:00:00,4.7,20.2941,6.1744,1.6453,29.267037,0.88854,9.83164
2016-08-18 12:00:00,5,18.2633,5.5089,1.4629,27.566422,1.45951,15.50332
2016-08-18 12:00:00,5.3,16.1241,5.5115,1.4205,25.842469,0.6661,6.76751
2016-08-18 12:00:00,5.6,15.0867,7.3142,2.9534,26.824965,0.2242,2.22794
2016-08-18 12:00:00,5.9,14.4199,9.0386,6.6411,27.594557,0.11849,1.16054
2016-08-18 12:00:00,6.2,13.3275,7.6397,6.3762,28.783611,0.11346,1.08485
2016-08-18 12:00:00,6.5,12.7913,9.1842,6.6523,29.372729,0.09308,0.87947
2016-08-18 12:00:00,6.8,12.1564,9.1061,6.8841,31.328764,0.08857,0.82495
2016-08-18 12:00:00,7.1,11.5538,11.3288,5.7044,33.161705,0.0853,0.78365
2016-08-18 12:00:00,7.4,10.9724,9.5699,4.7581,36.721595,0.08287,0.75115
2016-08-18 12:00:00,7.7,10.3016,6.6591,3.9214,46.774391,0.08024,0.71606
2016-08-18 12:00:00,8,9.9001,5.2637,3.7242,54.869381,0.07925,0.70061
2016-08-18 12:00:00,8.3,9.5213,4.1554,3.8131,63.050306,0.07467,0.65427
2016-08-18 12:00:00,8.7,9.2251,3.927,4.1213,70.188333,0.07082,0.61615
2016-08-18 12:00:00,9,9.0542,3.5617,4.6127,74.697316,0.07524,0.65196
2016-08-18 12:00:00,9.3,8.9058,2.7105,4.9233,78.642397,0.06821,0.58899
2016-08-18 12:00:00,9.6,8.7695,2.3985,4.981,84.087224,0.06897,0.59362
2016-08-18 12:00:00,9.9,8.6801,2.4531,5.148,88.53582,0.06613,0.56789
2016-08-18 12:00:00,10.2,8.6433,2.4163,5.6256,90.633557,0.06163,0.52882
2016-08-18 12:00:00,10.5,8.5897,2.554,5.6492,93.732367,0.0637,0.54587
2016-08-18 12:00:00,10.8,8.5195,2.8211,6.4658,98.269759,0.06345,0.54287
2016-08-23 12:00:00,0.1,26.0762,1.0449,7.3358,27.762557,8.24148,101.74248
2016-08-23 12:00:00,0.4,26.0259,1.8556,2.18,29.54607,6.78897,83.73476
2016-08-23 12:00:00,0.7,26.0152,1.9053,2.2044,29.647787,8.34368,102.89057
2016-08-23 12:00:00,1,26.0835,2.5811,2.2609,29.52643,6.29743,77.75336
2016-08-23 12:00:00,1.3,26.0502,2.8383,2.2352,29.586705,6.31034,77.8657
2016-08-23 12:00:00,1.6,26.0249,3.5548,2.219,29.586439,5.94614,73.33806
2016-08-23 12:00:00,1.9,25.967,4.0111,2.2066,29.47946,6.20757,76.48195
2016-08-23 12:00:00,2.3,25.9414,4.1024,2.195,29.534519,6.52016,80.29589
2016-08-23 12:00:00,2.6,25.8704,4.2986,2.2085,29.54364,6.76264,83.17452
2016-08-23 12:00:00,2.9,25.6613,4.4354,2.2183,29.60417,7.18902,88.08223
2016-08-23 12:00:00,3.2,25.4409,5.5761,2.2155,29.911421,5.34121,65.17906
2016-08-23 12:00:00,3.5,24.7148,7.926,2.5064,30.293395,2.77447,33.40763
2016-08-23 12:00:00,3.8,23.8944,9.9496,2.7719,30.215952,1.79863,21.32921
2016-08-23 12:00:00,4.1,22.8358,8.3684,2.5291,30.312313,0.95378,11.0868
2016-08-23 12:00:00,4.4,21.2595,8.2353,2.4529,29.971722,0.76562,8.63368
2016-08-23 12:00:00,4.7,20.2432,6.8462,1.7003,29.141619,0.60086,6.64186
2016-08-23 12:00:00,5,19.2235,6.3995,1.6774,28.190127,0.63319,6.85823
2016-08-23 12:00:00,5.3,18.0611,6.1654,2.0356,27.17286,1.16826,12.35831
2016-08-23 12:00:00,5.6,16.5701,3.7488,1.7107,25.995732,3.15315,32.33839
2016-08-23 12:00:00,5.9,15.5157,4.2217,1.8639,25.5759,1.2624,12.66065
2016-08-23 12:00:00,6.2,14.1524,6.1332,2.2928,28.157992,0.1828,1.78003
2016-08-23 12:00:00,6.5,13.1989,13.596,7.1102,29.312222,0.14437,1.37647
2016-08-23 12:00:00,6.8,12.2469,6.6104,5.8393,32.662591,0.1142,1.06584
2016-08-23 12:00:00,7.1,11.4522,5.3092,5.8166,34.932526,0.10214,0.93616
2016-08-23 12:00:00,7.4,10.83,4.2715,4.8791,42.277359,0.0957,0.86462
2016-08-23 12:00:00,7.7,10.2823,3.6411,4.159,50.789794,0.08383,0.74776
2016-08-23 12:00:00,8,9.9155,3.1257,4.1111,58.127152,0.07858,0.695
2016-08-23 12:00:00,8.3,9.677,2.6203,4.5305,63.52958,0.0761,0.66924
2016-08-23 12:00:00,8.7,9.4425,2.6518,4.5702,72.873368,0.0695,0.60788
2016-08-23 12:00:00,9,9.2921,2.9999,4.6584,77.212408,0.07138,0.62208
2016-08-23 12:00:00,9.3,9.1441,2.9054,4.6675,79.435126,0.06518,0.56605
2016-08-23 12:00:00,9.6,9.0489,2.6595,4.8176,81.186376,0.06804,0.58949
2016-08-23 12:00:00,9.9,8.955,2.5592,4.8444,82.606812,0.06478,0.55998
2016-08-23 12:00:00,10.2,8.8738,2.4551,5.1027,84.013843,0.06334,0.54654
2016-08-23 12:00:00,10.5,8.7727,2.4401,5.0733,87.088532,0.06837,0.58843
2016-08-23 12:00:00,10.8,8.5158,2.4574,5.2356,102.99787,0.0787,0.67324
2016-09-06 12:00:00,0.1,24.4408,5.2938,2.5302,33.463504,8.07752,96.76994
2016-09-06 12:00:00,0.4,24.7089,5.5105,2.5231,29.174044,6.87961,82.82861
2016-09-06 12:00:00,0.7,24.7711,5.3887,2.5438,29.903004,7.2288,87.13303
2016-09-06 12:00:00,1,24.7741,5.2741,2.5271,29.279961,6.82238,82.23865
2016-09-06 12:00:00,1.3,24.7684,5.556,2.5437,29.287423,6.52673,78.66659
2016-09-06 12:00:00,1.6,24.7624,5.8857,2.529,29.208606,6.30401,75.97364
2016-09-06 12:00:00,1.9,24.7608,6.0929,2.5384,29.13871,6.15477,74.1729
2016-09-06 12:00:00,2.3,24.76,6.1261,2.5442,29.09338,6.67814,80.47898
2016-09-06 12:00:00,2.6,24.761,6.483,2.5,29.225023,5.82924,70.25017
2016-09-06 12:00:00,2.9,24.7628,6.5928,2.5336,29.034668,5.7696,69.53367
2016-09-06 12:00:00,3.2,24.7628,6.9074,2.5345,29.050301,6.02002,72.55163
2016-09-06 12:00:00,3.5,24.762,6.9987,2.547,29.077736,6.51812,78.55348
2016-09-06 12:00:00,3.8,24.7329,7.0581,2.5304,29.141087,7.27551,87.63398
2016-09-06 12:00:00,4.1,24.2718,7.161,2.5242,29.131674,7.70216,91.9826
2016-09-06 12:00:00,4.4,22.326,6.9236,2.528,30.466299,1.10112,12.67559
2016-09-06 12:00:00,4.7,20.5267,4.6328,2.3641,29.83596,0.19693,2.18902
2016-09-06 12:00:00,5,19.2401,6.8408,2.534,28.4659,0.18239,1.97615
2016-09-06 12:00:00,5.3,17.9188,6.8883,2.4428,27.375967,0.10199,1.07576
2016-09-06 12:00:00,5.6,16.9158,8.5662,3.0074,26.624503,0.19208,1.98428
2016-09-06 12:00:00,5.9,15.6662,8.1783,2.5464,26.66035,0.09722,0.97813
2016-09-06 12:00:00,6.2,14.2624,14.4284,4.8325,30.437058,0.07732,0.7547
2016-09-06 12:00:00,6.5,13.1258,5.6975,4.6679,31.925375,0.07398,0.70419
2016-09-06 12:00:00,6.8,12.2313,4.0849,5.1995,36.056502,0.06792,0.63371
2016-09-06 12:00:00,7.1,11.5424,3.8928,6.6057,40.521521,0.06358,0.58398
2016-09-06 12:00:00,7.4,10.802,3.3246,5.4132,51.449673,0.0675,0.60943
2016-09-06 12:00:00,7.7,10.2225,2.2126,4.0684,60.365601,0.06101,0.54352
2016-09-06 12:00:00,8,9.876,1.8381,3.7028,68.219268,0.05912,0.52237
2016-09-06 12:00:00,8.3,9.6396,1.7298,3.4713,74.940674,0.05849,0.51397
2016-09-06 12:00:00,8.7,9.3644,1.8976,3.4854,82.060954,0.05532,0.48299
2016-09-06 12:00:00,9,9.1936,1.5521,3.2396,85.501513,0.06566,0.57086
2016-09-06 12:00:00,9.3,9.1142,1.4094,3.4369,90.353315,0.05849,0.50761
2016-09-06 12:00:00,9.6,9.0357,1.3823,3.3324,92.149521,0.05896,0.51068
2016-09-06 12:00:00,9.9,8.9631,1.3842,3.2551,93.471608,0.05868,0.50739
2016-09-06 12:00:00,10.2,8.8868,1.2975,3.2182,95.372096,0.05664,0.48889
2016-09-06 12:00:00,10.5,8.7441,1.3011,3.2552,99.685192,0.05524,0.4752
2016-09-06 12:00:00,10.8,8.5755,1.3359,3.6377,111.276264,0.05587,0.47867
2016-09-16 12:00:00,0.1,24.4408,5.2938,2.5302,33.463504,8.07752,96.76994
2016-09-16 12:00:00,0.4,24.7089,5.5105,2.5231,29.174044,6.87961,82.82861
2016-09-16 12:00:00,0.7,24.7711,5.3887,2.5438,29.903004,7.2288,87.13303
2016-09-16 12:00:00,1,24.7741,5.2741,2.5271,29.279961,6.82238,82.23865
2016-09-16 12:00:00,1.3,24.7684,5.556,2.5437,29.287423,6.52673,78.66659
2016-09-16 12:00:00,1.6,24.7624,5.8857,2.529,29.208606,6.30401,75.97364
2016-09-16 12:00:00,1.9,24.7608,6.0929,2.5384,29.13871,6.15477,74.1729
2016-09-16 12:00:00,2.3,24.76,6.1261,2.5442,29.09338,6.67814,80.47898
2016-09-16 12:00:00,2.6,24.761,6.483,2.5,29.225023,5.82924,70.25017
2016-09-16 12:00:00,2.9,24.7628,6.5928,2.5336,29.034668,5.7696,69.53367
2016-09-16 12:00:00,3.2,24.7628,6.9074,2.5345,29.050301,6.02002,72.55163
2016-09-16 12:00:00,3.5,24.762,6.9987,2.547,29.077736,6.51812,78.55348
2016-09-16 12:00:00,3.8,24.7329,7.0581,2.5304,29.141087,7.27551,87.63398
2016-09-16 12:00:00,4.1,24.2718,7.161,2.5242,29.131674,7.70216,91.9826
2016-09-16 12:00:00,4.4,22.326,6.9236,2.528,30.466299,1.10112,12.67559
2016-09-16 12:00:00,4.7,20.5267,4.6328,2.3641,29.83596,0.19693,2.18902
2016-09-16 12:00:00,5,19.2401,6.8408,2.534,28.4659,0.18239,1.97615
2016-09-16 12:00:00,5.3,17.9188,6.8883,2.4428,27.375967,0.10199,1.07576
2016-09-16 12:00:00,5.6,16.9158,8.5662,3.0074,26.624503,0.19208,1.98428
2016-09-16 12:00:00,5.9,15.6662,8.1783,2.5464,26.66035,0.09722,0.97813
2016-09-16 12:00:00,6.2,14.2624,14.4284,4.8325,30.437058,0.07732,0.7547
2016-09-16 12:00:00,6.5,13.1258,5.6975,4.6679,31.925375,0.07398,0.70419
2016-09-16 12:00:00,6.8,12.2313,4.0849,5.1995,36.056502,0.06792,0.63371
2016-09-16 12:00:00,7.1,11.5424,3.8928,6.6057,40.521521,0.06358,0.58398
2016-09-16 12:00:00,7.4,10.802,3.3246,5.4132,51.449673,0.0675,0.60943
2016-09-16 12:00:00,7.7,10.2225,2.2126,4.0684,60.365601,0.06101,0.54352
2016-09-16 12:00:00,8,9.876,1.8381,3.7028,68.219268,0.05912,0.52237
2016-09-16 12:00:00,8.3,9.6396,1.7298,3.4713,74.940674,0.05849,0.51397
2016-09-16 12:00:00,8.7,9.3644,1.8976,3.4854,82.060954,0.05532,0.48299
2016-09-16 12:00:00,9,9.1936,1.5521,3.2396,85.501513,0.06566,0.57086
2016-09-16 12:00:00,9.3,9.1142,1.4094,3.4369,90.353315,0.05849,0.50761
2016-09-16 12:00:00,9.6,9.0357,1.3823,3.3324,92.149521,0.05896,0.51068
2016-09-16 12:00:00,9.9,8.9631,1.3842,3.2551,93.471608,0.05868,0.50739
2016-09-16 12:00:00,10.2,8.8868,1.2975,3.2182,95.372096,0.05664,0.48889
2016-09-16 12:00:00,10.5,8.7441,1.3011,3.2552,99.685192,0.05524,0.4752
2016-09-16 12:00:00,10.8,8.5755,1.3359,3.6377,111.276264,0.05587,0.47867
2016-09-17 12:00:00,0.1,24.4408,5.2938,2.5302,33.463504,8.07752,96.76994
2016-09-17 12:00:00,0.4,24.7089,5.5105,2.5231,29.174044,6.87961,82.82861
2016-09-17 12:00:00,0.7,24.7711,5.3887,2.5438,29.903004,7.2288,87.13303
2016-09-17 12:00:00,1,24.7741,5.2741,2.5271,29.279961,6.82238,82.23865
2016-09-17 12:00:00,1.3,24.7684,5.556,2.5437,29.287423,6.52673,78.66659
2016-09-17 12:00:00,1.6,24.7624,5.8857,2.529,29.208606,6.30401,75.97364
2016-09-17 12:00:00,1.9,24.7608,6.0929,2.5384,29.13871,6.15477,74.1729
2016-09-17 12:00:00,2.3,24.76,6.1261,2.5442,29.09338,6.67814,80.47898
2016-09-17 12:00:00,2.6,24.761,6.483,2.5,29.225023,5.82924,70.25017
2016-09-17 12:00:00,2.9,24.7628,6.5928,2.5336,29.034668,5.7696,69.53367
2016-09-17 12:00:00,3.2,24.7628,6.9074,2.5345,29.050301,6.02002,72.55163
2016-09-17 12:00:00,3.5,24.762,6.9987,2.547,29.077736,6.51812,78.55348
2016-09-17 12:00:00,3.8,24.7329,7.0581,2.5304,29.141087,7.27551,87.63398
2016-09-17 12:00:00,4.1,24.2718,7.161,2.5242,29.131674,7.70216,91.9826
2016-09-17 12:00:00,4.4,22.326,6.9236,2.528,30.466299,1.10112,12.67559
2016-09-17 12:00:00,4.7,20.5267,4.6328,2.3641,29.83596,0.19693,2.18902
2016-09-17 12:00:00,5,19.2401,6.8408,2.534,28.4659,0.18239,1.97615
2016-09-17 12:00:00,5.3,17.9188,6.8883,2.4428,27.375967,0.10199,1.07576
2016-09-17 12:00:00,5.6,16.9158,8.5662,3.0074,26.624503,0.19208,1.98428
2016-09-17 12:00:00,5.9,15.6662,8.1783,2.5464,26.66035,0.09722,0.97813
2016-09-17 12:00:00,6.2,14.2624,14.4284,4.8325,30.437058,0.07732,0.7547
2016-09-17 12:00:00,6.5,13.1258,5.6975,4.6679,31.925375,0.07398,0.70419
2016-09-17 12:00:00,6.8,12.2313,4.0849,5.1995,36.056502,0.06792,0.63371
2016-09-17 12:00:00,7.1,11.5424,3.8928,6.6057,40.521521,0.06358,0.58398
2016-09-17 12:00:00,7.4,10.802,3.3246,5.4132,51.449673,0.0675,0.60943
2016-09-17 12:00:00,7.7,10.2225,2.2126,4.0684,60.365601,0.06101,0.54352
2016-09-17 12:00:00,8,9.876,1.8381,3.7028,68.219268,0.05912,0.52237
2016-09-17 12:00:00,8.3,9.6396,1.7298,3.4713,74.940674,0.05849,0.51397
2016-09-17 12:00:00,8.7,9.3644,1.8976,3.4854,82.060954,0.05532,0.48299
2016-09-17 12:00:00,9,9.1936,1.5521,3.2396,85.501513,0.06566,0.57086
2016-09-17 12:00:00,9.3,9.1142,1.4094,3.4369,90.353315,0.05849,0.50761
2016-09-17 12:00:00,9.6,9.0357,1.3823,3.3324,92.149521,0.05896,0.51068
2016-09-17 12:00:00,9.9,8.9631,1.3842,3.2551,93.471608,0.05868,0.50739
2016-09-17 12:00:00,10.2,8.8868,1.2975,3.2182,95.372096,0.05664,0.48889
2016-09-17 12:00:00,10.5,8.7441,1.3011,3.2552,99.685192,0.05524,0.4752
2016-09-17 12:00:00,10.8,8.5755,1.3359,3.6377,111.276264,0.05587,0.47867
2016-09-27 12:00:00,0.1,22.3165,4.0636,2.7694,28.371427,5.55483,63.93256
2016-09-27 12:00:00,0.4,22.3279,4.2964,2.793,28.447341,5.73671,66.0403
2016-09-27 12:00:00,0.7,22.4796,4.346,2.7704,28.275232,5.3951,62.28831
2016-09-27 12:00:00,1,22.4719,4.9395,2.8016,28.122549,5.24706,60.57024
2016-09-27 12:00:00,1.3,22.4675,5.1954,2.7982,28.095394,5.39033,62.21888
2016-09-27 12:00:00,1.6,22.4649,5.0638,2.8102,28.015079,5.14119,59.34008
2016-09-27 12:00:00,1.9,22.457,5.128,2.8044,28.148086,5.30078,61.17285
2016-09-27 12:00:00,2.3,22.444,5.4604,2.8048,28.034118,5.04548,58.21214
2016-09-27 12:00:00,2.6,22.4354,5.6524,2.7836,28.107023,4.92744,56.84089
2016-09-27 12:00:00,2.9,22.4205,5.9029,2.7968,28.032184,5.45179,62.87166
2016-09-27 12:00:00,3.2,22.41,6.1854,2.7958,28.044579,5.87647,67.7556
2016-09-27 12:00:00,3.5,22.4077,6.5878,2.7833,27.899096,5.87996,67.79277
2016-09-27 12:00:00,3.8,22.4034,6.3921,2.7777,27.95202,5.87013,67.67394
2016-09-27 12:00:00,4.1,22.3951,6.2621,2.7972,27.884358,5.88611,67.84734
2016-09-27 12:00:00,4.4,22.3692,6.1539,2.8976,27.846048,5.8825,67.7721
2016-09-27 12:00:00,4.7,22.3424,6.0278,2.802,27.792845,5.93082,68.29369
2016-09-27 12:00:00,5,20.5515,5.7166,2.8121,29.218004,1.65984,18.45964
2016-09-27 12:00:00,5.3,18.1339,5.256,2.8128,31.086164,0.33865,3.58774
2016-09-27 12:00:00,5.6,16.99,5.1561,2.4896,30.786992,0.21223,2.19585
2016-09-27 12:00:00,5.9,15.71,2.1363,2.3171,31.866064,0.13361,1.34562
2016-09-27 12:00:00,6.2,14.6011,1.7732,2.9214,33.383949,0.11279,1.10908
2016-09-27 12:00:00,6.5,13.5297,1.6743,3.549,36.39061,0.10312,0.99049
2016-09-27 12:00:00,6.8,12.6624,2.1542,5.7922,44.418148,0.09605,0.9049
2016-09-27 12:00:00,7.1,11.8165,2.2281,5.1534,51.667037,0.08805,0.81381
2016-09-27 12:00:00,7.4,11.1911,1.9207,3.8909,58.772559,0.08196,0.74672
2016-09-27 12:00:00,7.7,10.5798,1.3387,2.8539,70.271747,0.08266,0.7426
2016-09-27 12:00:00,8,10.0974,1.0407,2.5158,81.729595,0.07425,0.65952
2016-09-27 12:00:00,8.3,9.8355,0.9623,2.6256,91.467589,0.07284,0.64309
2016-09-27 12:00:00,8.7,9.5495,0.8392,2.5121,99.330723,0.07198,0.63124
2016-09-27 12:00:00,9,9.3846,0.8564,2.5556,102.915253,0.07542,0.65883
2016-09-27 12:00:00,9.3,9.2735,0.7993,2.5217,104.859204,0.06784,0.59102
2016-09-27 12:00:00,9.6,9.1465,0.8888,2.6963,107.07921,0.06722,0.58382
2016-09-27 12:00:00,9.9,9.0462,0.8001,2.5693,109.419712,0.06574,0.56965
2016-09-27 12:00:00,10.2,8.9686,0.8727,2.7049,111.992966,0.06686,0.57828
2016-09-27 12:00:00,10.5,8.8906,0.8875,2.8864,115.982871,0.06674,0.57614
2016-09-27 12:00:00,10.8,8.7487,0.948,3.2032,123.722023,0.06576,0.56577
