Reservoir,Year,Date,FLOWAVG_cmn,FLOWAVG_cms,FLOWMDN_cmn,FLOWMDN_cms,FLOWSUM_cmd,FLOWSE_cmn,FLOWSE_cms,RTIME_days,WTEMP_C
FCR,2015,2015-07-09 12:00:00,2.338341261,0.038972354,2.377464092,0.039624402,3367.211415,0.013316526,0.000221942,92.01558479,23.3596875
FCR,2015,2015-07-10 12:00:00,1.988079449,0.033134657,1.99639582,0.033273264,2862.834406,0.008737501,0.000145625,108.0818302,23.46708333
FCR,2015,2015-07-11 12:00:00,1.864470386,0.031074506,1.88178343,0.031363057,2684.837356,0.009536982,0.00015895,115.3178731,23.260625
FCR,2015,2015-07-12 12:00:00,1.707246127,0.028454102,1.703024692,0.028383745,2458.434423,0.007202454,0.000120041,125.8125621,23.01677083
FCR,2015,2015-07-13 12:00:00,4.322088746,0.072034812,4.317811516,0.071963525,6223.807794,0.072249758,0.001204163,50.92695577,22.81916667
FCR,2015,2015-07-14 12:00:00,4.134219102,0.068903652,4.185274284,0.069754571,5953.275507,0.021213224,0.000353554,52.01060078,23.7328125
FCR,2015,2015-07-15 12:00:00,3.419496014,0.0569916,3.445741125,0.057429019,4924.07426,0.019631784,0.000327196,62.91848586,23.42666667
FCR,2015,2015-07-16 12:00:00,2.819141889,0.046985698,2.830885511,0.047181425,4059.56432,0.013957056,0.000232618,76.25614214,23.3446875
FCR,2015,2015-07-17 12:00:00,2.549751102,0.042495852,2.550777191,0.042512953,3671.641587,0.004961001,8.27E-05,84.14436314,23.3428125
FCR,2015,2015-07-18 12:00:00,2.501197936,0.041686632,2.500860829,0.041681014,3601.725028,0.005840659,9.73E-05,85.79103323,24.06197917
FCR,2015,2015-07-19 12:00:00,2.473955261,0.041232588,2.476021532,0.041267026,3562.495576,0.009138634,0.000152311,86.80456109,24.8528125
FCR,2015,2015-07-20 12:00:00,2.279515325,0.037991922,2.304394583,0.038406576,3282.502068,0.010140276,0.000169005,94.26777802,25.028125
FCR,2015,2015-07-21 12:00:00,1.988000092,0.033133335,2.019579319,0.033659655,2862.720133,0.011969126,0.000199485,108.2654669,24.56479167
FCR,2015,2015-07-22 12:00:00,1.707739811,0.02846233,1.736101001,0.028935017,2459.145328,0.008773108,0.000146218,125.9163667,23.5753125
FCR,2015,2015-07-23 12:00:00,1.520044388,0.025334073,1.530144265,0.025502404,2188.863919,0.00527317,8.79E-05,141.2584572,22.8771875
FCR,2015,2015-07-24 12:00:00,1.444657011,0.024077617,1.445982133,0.024099702,2080.306096,0.005325015,8.88E-05,148.6496754,23.16229167
FCR,2015,2015-07-25 12:00:00,1.36300399,0.022716733,1.363381272,0.022723021,1962.725745,0.004796637,7.99E-05,157.537864,23.28197917
FCR,2015,2015-07-26 12:00:00,1.288227655,0.021470461,1.277370044,0.021289501,1855.047823,0.006623829,0.000110397,166.8968474,23.51125
FCR,2015,2015-07-27 12:00:00,1.222015712,0.020366929,1.212833457,0.020213891,1759.702625,0.004456908,7.43E-05,175.7244883,23.6628125
FCR,2015,2015-07-28 12:00:00,1.539775013,0.025662917,1.252417552,0.020873626,2217.276019,0.099159508,0.001652658,158.9614479,23.71010417
FCR,2015,2015-07-29 12:00:00,1.543295706,0.025721595,1.540772679,0.025679545,2222.345817,0.006482216,0.000108037,139.1985645,23.91364583
FCR,2015,2015-07-30 12:00:00,1.466572071,0.024442868,1.466877591,0.02444796,2111.863782,0.004771946,7.95E-05,146.3865462,24.19166667
FCR,2015,2015-07-31 12:00:00,1.317618233,0.021960304,1.332815384,0.02221359,1897.370256,0.007868029,0.000131134,163.3457199,22.864375
FCR,2015,2015-08-01 12:00:00,1.191299193,0.019854987,1.203002288,0.020050038,1715.470838,0.005832386,9.72E-05,180.4523085,22.4209375
FCR,2015,2015-08-02 12:00:00,1.066057351,0.017767623,1.077600846,0.017960014,1535.122586,0.005025541,8.38E-05,201.6227129,21.53010417
FCR,2015,2015-08-03 12:00:00,0.938072106,0.015634535,0.920573771,0.015342896,1350.823832,0.011233959,0.000187233,229.7205013,26.812
FCR,2015,2015-08-04 12:00:00,0.925079665,0.015417994,0.920573771,0.015342896,1332.114718,0.005828062,9.71E-05,232.7050023,27.4809375
FCR,2015,2015-08-05 12:00:00,0.866864072,0.014447735,0.858303698,0.014305062,1248.284264,0.004716836,7.86E-05,248.0927367,26.72333333
FCR,2015,2015-08-06 12:00:00,0.802307544,0.013371792,0.79747844,0.013291307,1155.322863,0.003005236,5.01E-05,267.671314,24.35302083
FCR,2015,2015-08-07 12:00:00,0.805386928,0.013423115,0.806077876,0.013434631,1159.757176,0.002458413,4.10E-05,266.5286818,21.115
FCR,2015,2015-08-08 12:00:00,0.773091515,0.012884859,0.776116343,0.012935272,1113.251781,0.004151473,6.92E-05,278.1676523,24.27479167
FCR,2015,2015-08-09 12:00:00,0.713693,0.011894883,0.713168465,0.011886141,1027.71792,0.004451575,7.42E-05,301.6550179,24.89458333
FCR,2015,2015-08-10 12:00:00,0.872746912,0.014545782,0.68031932,0.011338655,1256.755553,0.070122427,0.001168707,295.860435,22.66739583
FCR,2015,2015-08-12 12:00:00,1.370230475,0.022837175,1.383883281,0.023064721,1973.131884,0.005536941,9.23E-05,156.7654183,23.1746875
FCR,2015,2015-08-13 12:00:00,1.282927632,0.021382127,1.292413097,0.021540218,1847.41579,0.005325434,8.88E-05,167.448296,22.45489583
FCR,2015,2015-08-14 12:00:00,1.208836233,0.020147271,1.212833457,0.020213891,1740.724176,0.005641914,9.40E-05,177.7905922,23.6096875
FCR,2015,2015-08-15 12:00:00,1.152161586,0.019202693,1.134919199,0.01891532,1659.112683,0.005775191,9.63E-05,186.5809605,24.58697917
FCR,2015,2015-08-16 12:00:00,1.099715016,0.018328584,1.096599229,0.018276654,1583.589624,0.006736253,0.000112271,195.7077571,24.76541667
FCR,2015,2015-08-17 12:00:00,1.031033054,0.017183884,1.011966713,0.016866112,1484.687598,0.007061592,0.000117693,208.9256554,25.86458333
FCR,2015,2015-08-18 12:00:00,0.964302406,0.016071707,0.965917009,0.016098617,1388.595464,0.003477772,5.80E-05,222.6811931,23.61770833
FCR,2015,2015-08-19 12:00:00,0.97203707,0.016200618,0.965917009,0.016098617,1399.73338,0.003677176,6.13E-05,220.9261826,24.71520833
FCR,2015,2015-08-20 12:00:00,0.944150477,0.015735841,0.94769426,0.015794904,1359.576686,0.003821748,6.37E-05,227.5040835,24.52770833
FCR,2015,2015-08-21 12:00:00,0.856146645,0.014269111,0.871530581,0.01452551,1232.851169,0.005658856,9.43E-05,251.5817537,22.683125
FCR,2015,2015-08-22 12:00:00,0.776726661,0.012945444,0.780370485,0.013006175,1118.486392,0.003593784,5.99E-05,276.6864345,21.99947917
FCR,2015,2015-08-23 12:00:00,0.728952283,0.012149205,0.729782536,0.012163042,1049.691288,0.00372628,6.21E-05,294.9588977,23.54520833
FCR,2015,2015-08-24 12:00:00,0.701418779,0.011690313,0.704908608,0.011748477,1010.043042,0.005650723,9.42E-05,307.6908347,24.96145833
FCR,2015,2015-08-25 12:00:00,0.57386699,0.00956445,0.577145664,0.009619094,826.3684653,0.006227685,0.000103795,377.9827367,23.1653125
FCR,2015,2015-08-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,21.0015625
FCR,2015,2015-08-27 12:00:00,0.7042662,0.01173777,0.713168465,0.011886141,1014.143327,0.003112831,5.19E-05,305.105936,21.434375
FCR,2015,2015-08-28 12:00:00,0.666993778,0.011116563,0.664086372,0.011068106,960.471041,0.004028863,6.71E-05,322.6659289,22.71833333
FCR,2015,2015-08-29 12:00:00,0.623129024,0.010385484,0.624071763,0.010401196,897.3057947,0.003427187,5.71E-05,345.1768901,22.46875
FCR,2015,2015-08-30 12:00:00,0.593954713,0.009899245,0.592653597,0.00987756,855.2947874,0.003537107,5.90E-05,362.2967785,23.0465625
FCR,2015,2015-08-31 12:00:00,0.578629747,0.009643829,0.577145664,0.009619094,833.2268351,0.004049398,6.75E-05,372.3478258,24.08875
FCR,2015,2015-09-01 12:00:00,0.561483485,0.009358058,0.554138744,0.009235646,808.5362187,0.004605597,7.68E-05,384.3965354,24.91583333
FCR,2015,2015-09-02 12:00:00,0.523648125,0.008727469,0.516484809,0.00860808,754.0533007,0.004888368,8.15E-05,413.0091558,25.53010417
FCR,2015,2015-09-03 12:00:00,0.483648033,0.008060801,0.47971335,0.007995222,696.4531673,0.003730025,6.22E-05,445.9568962,25.1575
FCR,2015,2015-09-04 12:00:00,0.82558704,0.013759784,0.47971335,0.007995222,1188.845337,0.095125142,0.001585419,381.5051974,24.47552083
FCR,2015,2015-09-05 12:00:00,0.977949352,0.016299156,0.975070817,0.01625118,1408.247066,0.005570117,9.28E-05,219.9769631,23.71114583
FCR,2015,2015-09-06 12:00:00,0.928614209,0.015476903,0.929585318,0.015493089,1337.204461,0.003867657,6.45E-05,231.3402598,22.96666667
FCR,2015,2015-09-07 12:00:00,0.867391343,0.014456522,0.858303698,0.014305062,1249.043534,0.006032122,0.000100535,248.3800942,24.44125
FCR,2015,2015-09-08 12:00:00,0.821696149,0.013694936,0.814707463,0.013578458,1183.242455,0.005157298,8.60E-05,261.9598193,24.80583333
FCR,2015,2015-09-09 12:00:00,0.766621684,0.012777028,0.754937618,0.012582294,1103.935224,0.00455204,7.59E-05,280.669455,24.70302083
FCR,2015,2015-09-10 12:00:00,0.736157083,0.012269285,0.729782536,0.012163042,1060.066199,0.003082346,5.14E-05,291.8124809,23.9459375
FCR,2015,2015-09-11 12:00:00,0.703486391,0.011724773,0.721459817,0.01202433,1013.020403,0.005312732,8.85E-05,306.6027834,23.23395833
FCR,2015,2015-09-12 12:00:00,0.636149963,0.010602499,0.632009229,0.010533487,916.0559466,0.002548513,4.25E-05,337.6544933,20.088125
FCR,2015,2015-09-13 12:00:00,0.547574308,0.009126238,0.546538415,0.009108974,788.5070039,0.006290052,0.000104834,396.5080527,16.82114583
FCR,2015,2015-09-14 12:00:00,0.435974608,0.007266243,0.433272732,0.007221212,627.8034351,0.005331258,8.89E-05,499.0224842,16.24729167
FCR,2015,2015-09-15 12:00:00,0.371278698,0.006187978,0.381652134,0.006360869,534.6413258,0.00323337,5.39E-05,582.0985593,19.06822917
FCR,2015,2015-09-16 12:00:00,0.334156324,0.005569272,0.338705358,0.005645089,481.1851062,0.003255137,5.43E-05,647.8406426,19.96979167
FCR,2015,2015-09-17 12:00:00,0.313515586,0.00522526,0.316283282,0.005271388,451.4624441,0.00359766,6.00E-05,693.0050264,20.25375
FCR,2015,2015-09-18 12:00:00,0.287004476,0.004783408,0.285151971,0.004752533,413.2864457,0.003751835,6.25E-05,759.5511056,21.27541667
FCR,2015,2015-09-19 12:00:00,0.260232019,0.0043372,0.252168106,0.004202802,374.7341077,0.003838873,6.40E-05,840.9035045,22.20833333
FCR,2015,2015-09-20 12:00:00,0.227295497,0.003788258,0.231878529,0.003864642,327.305516,0.002835264,4.73E-05,958.9899046,22.57083333
FCR,2015,2015-09-21 12:00:00,1.016654987,0.01694425,1.049307203,0.017488453,1463.983181,0.065190039,0.001086501,414.6887433,15.66020833
FCR,2015,2015-09-22 12:00:00,1.532961718,0.025549362,1.383883281,0.023064721,2207.464874,0.034316371,0.00057194,144.624059,16.32802083
FCR,2015,2015-09-23 12:00:00,1.279120229,0.02131867,1.292413097,0.021540218,1841.933129,0.003940191,6.57E-05,167.8228495,18.349375
FCR,2015,2015-09-24 12:00:00,1.188278038,0.019804634,1.203002288,0.020050038,1711.120375,0.004603244,7.67E-05,180.7521037,18.341875
FCR,2015,2015-09-25 12:00:00,1.126222194,0.01877037,1.115705571,0.018595093,1621.759959,0.004859492,8.10E-05,190.7653759,16.9740625
FCR,2015,2015-09-26 12:00:00,2.027515914,0.033791932,2.107284038,0.035121401,2919.622916,0.040590739,0.000676512,110.7838031,15.70375
FCR,2015,2015-09-27 12:00:00,3.861435947,0.064357266,4.126824199,0.068780403,5560.467763,0.131545533,0.002192426,62.4137929,16.54
FCR,2015,2015-09-28 12:00:00,3.941409185,0.065690153,3.952910798,0.065881847,5675.629227,0.006967214,0.00011612,54.43078241,19.79104167
FCR,2015,2015-09-29 12:00:00,7.352541409,0.122542357,6.477839753,0.107963996,10587.65963,0.404462186,0.006741036,36.0942493,21.1
FCR,2015,2015-09-30 12:00:00,5.463884898,0.091064748,5.463044816,0.091050747,7867.994253,0.047347763,0.000789129,39.52570236,22.5746875
FCR,2015,2015-10-01 12:00:00,4.691650651,0.078194178,4.662324309,0.077705405,6755.976937,0.011282135,0.000188036,45.7378129,15.83458333
FCR,2015,2015-10-02 12:00:00,5.105233011,0.085087217,5.108346663,0.085139111,7351.535536,0.040287116,0.000671452,42.25578847,11.02895833
FCR,2015,2015-10-03 12:00:00,6.270459104,0.104507652,6.2688592,0.104480987,9029.461109,0.034667435,0.000577791,34.30270381,10.5409375
FCR,2015,2015-10-04 12:00:00,5.524867657,0.092081128,5.486951953,0.091449199,7955.809425,0.026205037,0.000436751,38.90088436,13.35520833
FCR,2015,2015-10-05 12:00:00,4.918047604,0.08196746,4.830001885,0.080500031,7081.98855,0.025207669,0.000420128,43.71625522,14.419375
FCR,2015,2015-10-06 12:00:00,4.587628592,0.076460477,4.586723894,0.076445398,6606.185172,0.006057738,0.000100962,46.75725323,14.59239583
FCR,2015,2015-10-07 12:00:00,4.520064263,0.075334404,4.511512579,0.075191876,6508.892539,0.00577004,9.62E-05,47.45566361,18.26885417
FCR,2015,2015-10-08 12:00:00,4.47513118,0.07458552,4.4815376,0.074692293,6444.188899,0.006536031,0.000108934,47.93440009,19.32604167
FCR,2015,2015-10-09 12:00:00,4.475551321,0.074592522,4.451625481,0.074193758,6444.793902,0.013112499,0.000218542,47.95771744,19.17947917
FCR,2015,2015-10-10 12:00:00,4.462766346,0.074379439,4.466573672,0.074442895,6426.383538,0.005098815,8.50E-05,48.06346476,13.644375
FCR,2015,2015-10-11 12:00:00,4.473511385,0.074558523,4.4815376,0.074692293,6441.856395,0.004937491,8.23E-05,47.9476035,14.70677083
FCR,2015,2015-10-12 12:00:00,4.466693019,0.074444884,4.466573672,0.074442895,6432.037948,0.005975253,9.96E-05,48.02342852,16.20729167
FCR,2015,2015-10-13 12:00:00,4.449354962,0.074155916,4.436693048,0.073944884,6407.071145,0.008084033,0.000134734,48.21749182,18.79979167
FCR,2015,2015-10-14 12:00:00,4.426937875,0.073782298,4.436693048,0.073944884,6374.79054,0.007522159,0.000125369,48.45976597,17.1915625
FCR,2015,2015-10-15 12:00:00,4.653853669,0.077564228,4.654748767,0.077579146,6701.549283,0.008108037,0.000135134,46.09771137,13.92697917
FCR,2015,2015-10-16 12:00:00,4.699492591,0.078324877,4.69267283,0.078211214,6767.269331,0.007385794,0.000123097,45.64741955,15.01145833
FCR,2015,2015-10-17 12:00:00,4.708677182,0.078477953,4.707870225,0.078464504,6780.495142,0.007433941,0.000123899,45.55830792,10.35354167
FCR,2015,2015-10-18 12:00:00,4.734200119,0.078903335,4.74593294,0.079098882,6817.248171,0.007413267,0.000123554,45.31278078,7.028958333
FCR,2015,2015-10-19 12:00:00,4.583174199,0.076386237,4.556592526,0.075943209,6599.770847,0.01461249,0.000243541,46.83970517,8.095416667
FCR,2015,2015-10-20 12:00:00,4.424626892,0.073743782,4.451625481,0.074193758,6371.462724,0.015652493,0.000260875,48.53015481,13.0875
FCR,2015,2015-10-21 12:00:00,4.022378487,0.067039641,4.068569218,0.067809487,5792.225021,0.015657554,0.000260959,53.39753338,15.18479167
FCR,2015,2015-10-22 12:00:00,3.623334266,0.060388904,3.66140265,0.061023377,5217.601343,0.013741794,0.00022903,59.27336085,17.13166667
FCR,2015,2015-10-23 12:00:00,3.126969079,0.052116151,3.146885414,0.05244809,4502.835474,0.019982696,0.000333045,68.86052706,19.38333333
FCR,2015,2015-10-24 12:00:00,2.580232993,0.043003883,2.557041394,0.042617357,3715.53551,0.00998013,0.000166335,83.23734832,14.665
FCR,2015,2015-10-25 12:00:00,2.377469486,0.039624491,2.389713383,0.039828556,3423.55606,0.006356803,0.000105947,90.27103264,15.57802083
FCR,2015,2015-10-26 12:00:00,2.126787404,0.035446457,2.107284038,0.035121401,3062.573862,0.006954535,0.000115909,100.9434266,11.7053125
FCR,2015,2015-10-27 12:00:00,2.46298796,0.041049799,2.280201435,0.038003357,3546.702663,0.054773873,0.000912898,90.39816657,8.659791667
FCR,2015,2015-10-28 12:00:00,6.03690237,0.10061504,6.062144291,0.101035738,8693.139413,0.093235685,0.001553928,36.45165958,15.58583333
FCR,2015,2015-10-29 12:00:00,5.121586658,0.085359778,5.100551118,0.085009185,7375.084787,0.028612248,0.000476871,41.99768072,15.475625
FCR,2015,2015-10-30 12:00:00,4.526614881,0.075443581,4.511512579,0.075191876,6518.325428,0.019038676,0.000317311,47.45824235,11.15895833
FCR,2015,2015-10-31 12:00:00,4.809662495,0.080161042,4.814681904,0.080244698,6925.913992,0.011259359,0.000187656,44.60295133,12.85489362
FCR,2015,2015-11-01 12:00:00,4.693006015,0.078216767,4.707870225,0.078464504,6757.928662,0.012393624,0.00020656,45.73064722,13.42885417
FCR,2015,2015-11-02 12:00:00,4.447121395,0.07411869,4.4815376,0.074692293,6403.854809,0.0192123,0.000320205,48.31440008,13.64520833
FCR,2015,2015-11-03 12:00:00,4.409384606,0.073489743,4.436693048,0.073944884,6349.513833,0.013747032,0.000229117,48.68540858,13.948125
FCR,2015,2015-11-04 12:00:00,4.080652733,0.068010879,4.083100363,0.068051673,5876.139936,0.010807792,0.00018013,52.59282942,14.47385417
FCR,2015,2015-11-05 12:00:00,3.971220961,0.066187016,3.981726607,0.06636211,5718.558184,0.009036156,0.000150603,54.03242309,15.15302083
FCR,2015,2015-11-06 12:00:00,3.674673085,0.061244551,3.753064557,0.062551076,5291.529242,0.022785823,0.000379764,58.58277002,15.9325
FCR,2015,2015-11-07 12:00:00,3.484566987,0.058076116,3.473334188,0.057888903,5017.776461,0.008207173,0.000136786,61.58080275,15.38822917
FCR,2015,2015-11-08 12:00:00,3.138542479,0.052309041,3.080185464,0.051336424,4519.50117,0.014431597,0.000240527,68.46917938,12.7746875
FCR,2015,2015-11-10 12:00:00,4.783134491,0.079718908,4.799377175,0.07998962,6887.713667,0.012393762,0.000206563,44.86750261,12.98145833
FCR,2015,2015-11-11 12:00:00,4.522838487,0.075380641,4.496517243,0.074941954,6512.887422,0.016119959,0.000268666,47.47564625,12.4228125
FCR,2015,2015-11-12 12:00:00,4.26948744,0.071158124,4.266111873,0.071101865,6148.061913,0.013235209,0.000220587,50.27891173,12.60677083
FCR,2015,2015-11-13 12:00:00,4.091675197,0.068194587,4.054054425,0.067567574,5892.012284,0.022098969,0.000368316,52.55655902,11.23333333
FCR,2015,2015-11-14 12:00:00,3.751831722,0.062530529,3.731849801,0.062197497,5402.63768,0.01445319,0.000240887,57.24351004,10.14385417
FCR,2015,2015-11-15 12:00:00,3.313078916,0.055217982,3.295235956,0.054920599,4770.83364,0.014768814,0.000246147,64.855343,10.11
FCR,2015,2015-11-16 12:00:00,3.037327343,0.050622122,3.013924449,0.050232074,4373.751374,0.010442412,0.00017404,70.69030656,10.42260417
FCR,2015,2015-11-17 12:00:00,2.836604699,0.047276745,2.843837916,0.047397299,4084.710767,0.00596126,9.94E-05,75.63940009,10.79958333
FCR,2015,2015-11-18 12:00:00,2.842903069,0.047381718,2.843837916,0.047397299,4093.780419,0.005228139,8.71E-05,75.46429669,11.08947917
FCR,2015,2015-11-19 12:00:00,5.627966667,0.093799444,5.566882566,0.092781376,8104.272001,0.101701108,0.001695018,39.46774098,12.17677083
FCR,2015,2015-11-20 12:00:00,5.280142546,0.088002376,5.249333573,0.087488893,7603.405266,0.012899946,0.000214999,40.64101917,10.19864583
FCR,2015,2015-11-21 12:00:00,4.933838862,0.082230648,4.906829852,0.081780498,7104.727961,0.019577419,0.00032629,43.53424139,9.39125
FCR,2015,2015-11-22 12:00:00,4.745011213,0.07908352,4.753554699,0.079225912,6832.816147,0.012733894,0.000212232,45.22994164,9.0528125
FCR,2015,2015-11-23 12:00:00,4.566576907,0.076109615,4.526523585,0.07544206,6575.870746,0.016561014,0.000276017,47.02281391,7.9859375
FCR,2015,2015-11-24 12:00:00,4.344569182,0.072409486,4.37712134,0.072952022,6256.179622,0.015660116,0.000261002,49.4262499,8.0278125
FCR,2015,2015-11-25 12:00:00,4.165880794,0.069431347,4.148694281,0.069144905,5998.868344,0.021377048,0.000356284,51.61344139,7.998229167
FCR,2015,2015-11-26 12:00:00,3.607851407,0.060130857,3.570457668,0.059507628,5195.306026,0.025935134,0.000432252,59.73526709,8.637916667
FCR,2015,2015-11-27 12:00:00,3.412032302,0.056867205,3.404482783,0.05674138,4913.326514,0.009499078,0.000158318,62.90286954,9.255833333
FCR,2015,2015-11-28 12:00:00,3.204556172,0.05340927,3.220791157,0.053679853,4614.560888,0.011367767,0.000189463,67.00706129,9.837708333
FCR,2015,2015-11-29 12:00:00,3.051106553,0.050851776,3.053620485,0.050893675,4393.593436,0.01149886,0.000191648,70.38941683,10.55770833
FCR,2015,2015-11-30 12:00:00,3.403879674,0.056731328,3.377065052,0.056284418,4901.586731,0.023273636,0.000387894,63.28792524,9.3840625
FCR,2015,2015-12-01 12:00:00,5.424375783,0.090406263,5.743988725,0.095733145,7811.101128,0.097929961,0.001632166,40.94536255,9.210104167
FCR,2015,2015-12-02 12:00:00,5.851657126,0.097527619,5.849450246,0.097490837,8426.386261,0.025955732,0.000432596,36.72007654,9.986979167
FCR,2015,2015-12-03 12:00:00,5.421120908,0.090352015,5.399446823,0.08999078,7806.414108,0.019063477,0.000317725,39.60917555,8.345
FCR,2015,2015-12-04 12:00:00,5.109815244,0.085163587,5.116149646,0.085269161,7358.133951,0.019771132,0.000329519,42.03288207,7.685208333
FCR,2015,2015-12-05 12:00:00,4.937253882,0.082287565,4.937667093,0.082294452,7109.64559,0.016943549,0.000282392,43.48882065,7.652916667
FCR,2015,2015-12-06 12:00:00,4.858582121,0.080976369,4.883743526,0.081395725,6996.358254,0.01882955,0.000313826,44.20661412,7.566145833
FCR,2015,2015-12-07 12:00:00,4.856951746,0.080949196,4.86068752,0.081011459,6994.010514,0.017067,0.00028445,44.21054708,7.915520833
FCR,2015,2015-12-08 12:00:00,4.778204377,0.07963674,4.768813552,0.079480226,6880.614303,0.017572631,0.000292877,44.94247671,7.718541667
FCR,2015,2015-12-09 12:00:00,4.611136923,0.076852282,4.632037621,0.077200627,6640.037168,0.014378171,0.000239636,46.55476312,7.820416667
FCR,2015,2015-12-10 12:00:00,4.571545422,0.076192424,4.586723894,0.076445398,6583.025407,0.010585035,0.000176417,46.93794709,8.268645833
FCR,2015,2015-12-11 12:00:00,4.44852939,0.074142156,4.466573672,0.074442895,6405.882322,0.013733765,0.000228896,48.25588284,8.743541667
FCR,2015,2015-12-12 12:00:00,4.32521639,0.07208694,4.332609106,0.072210152,6228.311602,0.009627546,0.000160459,49.60920812,9.665729167
FCR,2015,2015-12-13 12:00:00,4.123636118,0.068727269,4.126791682,0.068779861,5938.036011,0.009649693,0.000160828,52.03701333,10.19822917
FCR,2015,2015-12-14 12:00:00,4.023402929,0.067056715,4.025073997,0.067084567,5793.700217,0.014058356,0.000234306,53.36826615,10.96791667
FCR,2015,2015-12-15 12:00:00,4.05164554,0.067527426,4.061311822,0.06768853,5834.369577,0.011173757,0.000186229,52.97219365,10.2246875
FCR,2015,2015-12-16 12:00:00,3.795589771,0.06325983,3.753064557,0.062551076,5465.64927,0.01481798,0.000246966,56.58603125,9.203854167
FCR,2015,2015-12-17 12:00:00,4.097872382,0.068297873,4.303013927,0.071716899,5900.93623,0.039587883,0.000659798,52.82244823,9.596979167
FCR,2015,2015-12-18 12:00:00,4.310439941,0.071840666,4.303013927,0.071716899,6207.033515,0.013674202,0.000227903,49.80359159,8.36125
FCR,2015,2015-12-19 12:00:00,4.064533738,0.067742229,4.039556011,0.067325934,5852.928583,0.018525115,0.000308752,52.86910535,6.5565625
FCR,2015,2015-12-20 12:00:00,3.79587711,0.063264618,3.753064557,0.062551076,5466.063038,0.014725977,0.000245433,56.58118251,6.551666667
FCR,2015,2015-12-21 12:00:00,3.634597419,0.060576624,3.626336752,0.060438946,5233.820284,0.009591266,0.000159854,59.04675462,7.114166667
FCR,2015,2015-12-22 12:00:00,3.640666789,0.06067778,3.668426084,0.061140435,5242.560176,0.012114926,0.000201915,58.97206533,8.1765625
FCR,2015,2015-12-23 12:00:00,4.11729426,0.068621571,4.126791682,0.068779861,5928.903735,0.035422008,0.000590367,52.46984427,9.110104167
FCR,2015,2015-12-24 12:00:00,5.089027332,0.084817122,5.217899733,0.086964996,7328.199358,0.031163174,0.000519386,42.30548232,10.2678125
FCR,2015,2015-12-25 12:00:00,5.088500034,0.084808334,5.092755573,0.08487926,7327.440049,0.01450613,0.000241769,42.1804372,10.73729167
FCR,2015,2015-12-26 12:00:00,4.844393342,0.080739889,4.837669491,0.080627825,6975.926412,0.014543547,0.000242392,44.31029323,10.9890625
FCR,2015,2015-12-27 12:00:00,4.816914544,0.080281909,4.830001885,0.080500031,6936.356943,0.012418642,0.000206977,44.55259533,11.49239583
FCR,2015,2015-12-28 12:00:00,4.739907843,0.078998464,4.730697098,0.078844952,6825.467294,0.014343677,0.000239061,45.28676397,10.7546875
FCR,2015,2015-12-29 12:00:00,5.064195935,0.084403266,5.061618097,0.084360302,7292.442146,0.012672284,0.000211205,42.37545232,10.07729167
FCR,2015,2015-12-30 12:00:00,4.955668679,0.082594478,4.960836527,0.082680609,7136.162898,0.012489512,0.000208159,43.30379641,10.38583333
FCR,2015,2015-12-31 12:00:00,4.921518139,0.082025302,4.914535385,0.081908923,7086.986121,0.013644106,0.000227402,43.60973,10.08072917
