
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
Session Name,FCR_Inf2_15min2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  7954 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,14.50,384.97,
,Maximum,20.00,402.62,
,Mean,17.74,391.95,
,Variance,1.048,5.534,
,Std Deviation,1.024,2.353,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
6645,21-Aug-13 19:00:00,18.31,392.48
6646,21-Aug-13 19:15:00,18.31,392.43
6647,21-Aug-13 19:30:00,18.31,392.46
6648,21-Aug-13 19:45:00,18.25,392.40
6649,21-Aug-13 20:00:00,18.25,392.46
6650,21-Aug-13 20:15:00,18.25,392.51
6651,21-Aug-13 20:30:00,18.19,392.46
6652,21-Aug-13 20:45:00,18.19,392.43
6653,21-Aug-13 21:00:00,18.19,392.48
6654,21-Aug-13 21:15:00,18.13,392.62
6655,21-Aug-13 21:30:00,18.13,392.71
6656,21-Aug-13 21:45:00,18.13,392.76
6657,21-Aug-13 22:00:00,18.13,392.79
6658,21-Aug-13 22:15:00,18.13,392.82
6659,21-Aug-13 22:30:00,18.06,392.88
6660,21-Aug-13 22:45:00,18.06,392.96
6661,21-Aug-13 23:00:00,18.13,393.02
6662,21-Aug-13 23:15:00,18.06,392.96
6663,21-Aug-13 23:30:00,18.06,393.02
6664,21-Aug-13 23:45:00,18.06,393.13
6665,22-Aug-13 00:00:00,18.06,393.21
6666,22-Aug-13 00:15:00,18.00,392.93
6667,22-Aug-13 00:30:00,18.00,392.88
6668,22-Aug-13 00:45:00,18.00,392.79
6669,22-Aug-13 01:00:00,17.94,392.85
6670,22-Aug-13 01:15:00,17.94,392.90
6671,22-Aug-13 01:30:00,17.88,392.93
6672,22-Aug-13 01:45:00,17.81,392.79
6673,22-Aug-13 02:00:00,17.81,392.82
6674,22-Aug-13 02:15:00,17.75,392.65
6675,22-Aug-13 02:30:00,17.69,392.60
6676,22-Aug-13 02:45:00,17.69,392.54
6677,22-Aug-13 03:00:00,17.63,392.57
6678,22-Aug-13 03:15:00,17.63,392.57
6679,22-Aug-13 03:30:00,17.56,392.49
6680,22-Aug-13 03:45:00,17.56,392.43
6681,22-Aug-13 04:00:00,17.50,392.43
6682,22-Aug-13 04:15:00,17.50,392.38
6683,22-Aug-13 04:30:00,17.44,392.35
6684,22-Aug-13 04:45:00,17.44,392.40
6685,22-Aug-13 05:00:00,17.38,392.46
6686,22-Aug-13 05:15:00,17.38,392.46
6687,22-Aug-13 05:30:00,17.38,392.49
6688,22-Aug-13 05:45:00,17.31,392.49
6689,22-Aug-13 06:00:00,17.31,392.49
6690,22-Aug-13 06:15:00,17.31,392.49
6691,22-Aug-13 06:30:00,17.31,392.49
6692,22-Aug-13 06:45:00,17.25,392.52
6693,22-Aug-13 07:00:00,17.25,392.52
6694,22-Aug-13 07:15:00,17.19,392.54
6695,22-Aug-13 07:30:00,17.19,392.60
6696,22-Aug-13 07:45:00,17.19,392.60
6697,22-Aug-13 08:00:00,17.19,392.63
6698,22-Aug-13 08:15:00,17.19,392.60
6699,22-Aug-13 08:30:00,17.19,392.68
6700,22-Aug-13 08:45:00,17.19,392.74
6701,22-Aug-13 09:00:00,17.19,392.68
6702,22-Aug-13 09:15:00,17.25,392.71
6703,22-Aug-13 09:30:00,17.25,392.74
6704,22-Aug-13 09:45:00,17.38,392.77
6705,22-Aug-13 10:00:00,17.38,392.79
6706,22-Aug-13 10:15:00,17.44,392.71
6707,22-Aug-13 10:30:00,17.56,392.68
6708,22-Aug-13 10:45:00,17.63,392.71
6709,22-Aug-13 11:00:00,17.69,392.68
6710,22-Aug-13 11:15:00,17.75,392.68
6711,22-Aug-13 11:30:00,17.81,392.71
6712,22-Aug-13 11:45:00,17.94,392.60
6713,22-Aug-13 12:00:00,18.00,392.60
6714,22-Aug-13 12:15:00,18.13,392.51
6715,22-Aug-13 12:30:00,18.25,392.46
6716,22-Aug-13 12:45:00,18.25,392.37
6717,22-Aug-13 13:00:00,18.31,392.26
6718,22-Aug-13 13:15:00,18.38,392.23
6719,22-Aug-13 13:30:00,18.50,392.12
6720,22-Aug-13 13:45:00,18.56,392.04
6721,22-Aug-13 14:00:00,18.69,391.90
6722,22-Aug-13 14:15:00,18.81,391.81
6723,22-Aug-13 14:30:00,18.81,391.79
6724,22-Aug-13 14:45:00,18.75,391.73
6725,22-Aug-13 15:00:00,18.81,391.65
6726,22-Aug-13 15:15:00,18.75,391.65
6727,22-Aug-13 15:30:00,18.75,391.53
6728,22-Aug-13 15:45:00,18.81,391.37
6729,22-Aug-13 16:00:00,18.88,391.28
6730,22-Aug-13 16:15:00,18.94,391.23
6731,22-Aug-13 16:30:00,18.94,391.23
6732,22-Aug-13 16:45:00,19.00,391.20
6733,22-Aug-13 17:00:00,19.00,391.20
6734,22-Aug-13 17:15:00,19.00,391.20
6735,22-Aug-13 17:30:00,19.00,391.20
6736,22-Aug-13 17:45:00,18.94,391.20
6737,22-Aug-13 18:00:00,18.94,391.11
6738,22-Aug-13 18:15:00,18.88,391.09
6739,22-Aug-13 18:30:00,18.81,391.12
6740,22-Aug-13 18:45:00,18.81,391.14
6741,22-Aug-13 19:00:00,18.75,391.17
6742,22-Aug-13 19:15:00,18.69,391.20
6743,22-Aug-13 19:30:00,18.69,391.28
6744,22-Aug-13 19:45:00,18.63,391.31
6745,22-Aug-13 20:00:00,18.56,391.31
6746,22-Aug-13 20:15:00,18.56,391.31
6747,22-Aug-13 20:30:00,18.50,391.34
6748,22-Aug-13 20:45:00,18.50,391.40
6749,22-Aug-13 21:00:00,18.44,391.28
6750,22-Aug-13 21:15:00,18.38,391.40
6751,22-Aug-13 21:30:00,18.38,391.48
6752,22-Aug-13 21:45:00,18.31,391.56
6753,22-Aug-13 22:00:00,18.31,391.54
6754,22-Aug-13 22:15:00,18.25,391.54
6755,22-Aug-13 22:30:00,18.25,391.54
6756,22-Aug-13 22:45:00,18.19,391.59
6757,22-Aug-13 23:00:00,18.19,391.59
6758,22-Aug-13 23:15:00,18.13,391.51
6759,22-Aug-13 23:30:00,18.13,391.48
6760,22-Aug-13 23:45:00,18.13,391.45
6761,23-Aug-13 00:00:00,18.06,391.40
6762,23-Aug-13 00:15:00,18.06,391.34
6763,23-Aug-13 00:30:00,18.06,391.34
6764,23-Aug-13 00:45:00,18.06,391.34
6765,23-Aug-13 01:00:00,18.06,391.31
6766,23-Aug-13 01:15:00,18.00,391.28
6767,23-Aug-13 01:30:00,18.00,391.28
6768,23-Aug-13 01:45:00,18.00,391.12
6769,23-Aug-13 02:00:00,18.00,391.06
6770,23-Aug-13 02:15:00,18.00,391.03
6771,23-Aug-13 02:30:00,17.94,390.92
6772,23-Aug-13 02:45:00,17.94,390.89
6773,23-Aug-13 03:00:00,17.94,390.81
6774,23-Aug-13 03:15:00,17.94,390.81
6775,23-Aug-13 03:30:00,17.88,390.81
6776,23-Aug-13 03:45:00,17.88,390.67
6777,23-Aug-13 04:00:00,17.88,390.67
6778,23-Aug-13 04:15:00,17.88,390.78
6779,23-Aug-13 04:30:00,17.81,390.81
6780,23-Aug-13 04:45:00,17.81,390.89
6781,23-Aug-13 05:00:00,17.81,390.95
6782,23-Aug-13 05:15:00,17.75,390.92
6783,23-Aug-13 05:30:00,17.75,390.87
6784,23-Aug-13 05:45:00,17.75,390.87
6785,23-Aug-13 06:00:00,17.75,390.89
6786,23-Aug-13 06:15:00,17.75,390.92
6787,23-Aug-13 06:30:00,17.69,390.98
6788,23-Aug-13 06:45:00,17.69,391.06
6789,23-Aug-13 07:00:00,17.69,391.12
6790,23-Aug-13 07:15:00,17.69,391.15
6791,23-Aug-13 07:30:00,17.69,391.15
6792,23-Aug-13 07:45:00,17.69,391.17
6793,23-Aug-13 08:00:00,17.69,391.15
6794,23-Aug-13 08:15:00,17.69,391.20
6795,23-Aug-13 08:30:00,17.69,391.20
6796,23-Aug-13 08:45:00,17.75,391.17
6797,23-Aug-13 09:00:00,17.75,391.12
6798,23-Aug-13 09:15:00,17.75,391.06
6799,23-Aug-13 09:30:00,17.81,391.17
6800,23-Aug-13 09:45:00,17.81,391.23
6801,23-Aug-13 10:00:00,17.88,391.23
6802,23-Aug-13 10:15:00,17.88,391.17
6803,23-Aug-13 10:30:00,17.94,391.28
6804,23-Aug-13 10:45:00,17.94,391.34
6805,23-Aug-13 11:00:00,17.94,391.28
6806,23-Aug-13 11:15:00,18.00,391.20
6807,23-Aug-13 11:30:00,18.06,391.17
6808,23-Aug-13 11:45:00,18.13,391.20
6809,23-Aug-13 12:00:00,18.13,391.26
6810,23-Aug-13 12:15:00,18.13,391.26
6811,23-Aug-13 12:30:00,18.13,391.23
6812,23-Aug-13 12:45:00,18.06,391.17
6813,23-Aug-13 13:00:00,18.13,390.98
6814,23-Aug-13 13:15:00,18.25,390.92
6815,23-Aug-13 13:30:00,18.31,390.87
6816,23-Aug-13 13:45:00,18.38,390.84
6817,23-Aug-13 14:00:00,18.50,390.70
6818,23-Aug-13 14:15:00,18.63,390.56
6819,23-Aug-13 14:30:00,18.75,390.50
6820,23-Aug-13 14:45:00,18.81,390.47
6821,23-Aug-13 15:00:00,18.88,390.67
6822,23-Aug-13 15:15:00,18.75,390.64
6823,23-Aug-13 15:30:00,18.69,390.58
6824,23-Aug-13 15:45:00,18.69,390.56
6825,23-Aug-13 16:00:00,18.69,390.47
6826,23-Aug-13 16:15:00,18.69,390.45
6827,23-Aug-13 16:30:00,18.81,390.53
6828,23-Aug-13 16:45:00,18.81,390.67
6829,23-Aug-13 17:00:00,18.81,390.75
6830,23-Aug-13 17:15:00,18.75,390.84
6831,23-Aug-13 17:30:00,18.69,390.75
6832,23-Aug-13 17:45:00,18.69,390.95
6833,23-Aug-13 18:00:00,18.63,390.98
6834,23-Aug-13 18:15:00,18.56,391.12
6835,23-Aug-13 18:30:00,18.50,391.23
6836,23-Aug-13 18:45:00,18.44,391.37
6837,23-Aug-13 19:00:00,18.38,391.48
6838,23-Aug-13 19:15:00,18.31,391.54
6839,23-Aug-13 19:30:00,18.25,391.59
6840,23-Aug-13 19:45:00,18.19,391.70
6841,23-Aug-13 20:00:00,18.13,391.84
6842,23-Aug-13 20:15:00,18.06,391.95
6843,23-Aug-13 20:30:00,18.00,391.98
6844,23-Aug-13 20:45:00,18.00,392.01
6845,23-Aug-13 21:00:00,17.94,392.15
6846,23-Aug-13 21:15:00,17.88,392.26
6847,23-Aug-13 21:30:00,17.81,392.32
6848,23-Aug-13 21:45:00,17.81,392.43
6849,23-Aug-13 22:00:00,17.75,392.43
6850,23-Aug-13 22:15:00,17.69,392.49
6851,23-Aug-13 22:30:00,17.63,392.51
6852,23-Aug-13 22:45:00,17.63,392.46
6853,23-Aug-13 23:00:00,17.56,392.46
6854,23-Aug-13 23:15:00,17.50,392.51
6855,23-Aug-13 23:30:00,17.44,392.54
6856,23-Aug-13 23:45:00,17.38,392.60
6857,24-Aug-13 00:00:00,17.31,392.60
6858,24-Aug-13 00:15:00,17.25,392.63
6859,24-Aug-13 00:30:00,17.25,392.63
6860,24-Aug-13 00:45:00,17.19,392.71
6861,24-Aug-13 01:00:00,17.13,392.74
6862,24-Aug-13 01:15:00,17.06,392.82
6863,24-Aug-13 01:30:00,17.06,392.82
6864,24-Aug-13 01:45:00,16.94,392.85
6865,24-Aug-13 02:00:00,16.94,392.85
6866,24-Aug-13 02:15:00,16.88,392.82
6867,24-Aug-13 02:30:00,16.81,392.82
6868,24-Aug-13 02:45:00,16.75,392.85
6869,24-Aug-13 03:00:00,16.75,392.85
6870,24-Aug-13 03:15:00,16.69,392.94
6871,24-Aug-13 03:30:00,16.69,392.96
6872,24-Aug-13 03:45:00,16.63,393.02
6873,24-Aug-13 04:00:00,16.63,393.05
6874,24-Aug-13 04:15:00,16.56,393.02
6875,24-Aug-13 04:30:00,16.56,393.08
6876,24-Aug-13 04:45:00,16.50,393.10
6877,24-Aug-13 05:00:00,16.44,393.13
6878,24-Aug-13 05:15:00,16.44,393.13
6879,24-Aug-13 05:30:00,16.38,393.13
6880,24-Aug-13 05:45:00,16.38,393.22
6881,24-Aug-13 06:00:00,16.31,393.27
6882,24-Aug-13 06:15:00,16.31,393.41
6883,24-Aug-13 06:30:00,16.25,393.52
6884,24-Aug-13 06:45:00,16.25,393.55
6885,24-Aug-13 07:00:00,16.19,393.69
6886,24-Aug-13 07:15:00,16.19,393.78
6887,24-Aug-13 07:30:00,16.19,393.80
6888,24-Aug-13 07:45:00,16.19,393.86
6889,24-Aug-13 08:00:00,16.19,393.97
6890,24-Aug-13 08:15:00,16.13,393.94
6891,24-Aug-13 08:30:00,16.19,394.06
6892,24-Aug-13 08:45:00,16.19,394.08
6893,24-Aug-13 09:00:00,16.19,394.14
6894,24-Aug-13 09:15:00,16.25,394.17
6895,24-Aug-13 09:30:00,16.31,394.22
6896,24-Aug-13 09:45:00,16.38,394.28
6897,24-Aug-13 10:00:00,16.44,394.33
6898,24-Aug-13 10:15:00,16.50,394.33
6899,24-Aug-13 10:30:00,16.63,394.42
6900,24-Aug-13 10:45:00,16.69,394.47
6901,24-Aug-13 11:00:00,16.81,394.47
6902,24-Aug-13 11:15:00,16.88,394.47
6903,24-Aug-13 11:30:00,16.94,394.44
6904,24-Aug-13 11:45:00,17.06,394.47
6905,24-Aug-13 12:00:00,17.13,394.44
6906,24-Aug-13 12:15:00,17.19,394.47
6907,24-Aug-13 12:30:00,17.19,394.36
6908,24-Aug-13 12:45:00,17.31,394.30
6909,24-Aug-13 13:00:00,17.38,394.27
6910,24-Aug-13 13:15:00,17.44,394.27
6911,24-Aug-13 13:30:00,17.50,394.25
6912,24-Aug-13 13:45:00,17.56,394.22
6913,24-Aug-13 14:00:00,17.69,394.22
6914,24-Aug-13 14:15:00,17.69,394.19
6915,24-Aug-13 14:30:00,17.88,394.22
6916,24-Aug-13 14:45:00,17.81,394.16
6917,24-Aug-13 15:00:00,17.88,394.19
6918,24-Aug-13 15:15:00,17.94,394.11
6919,24-Aug-13 15:30:00,18.00,394.08
6920,24-Aug-13 15:45:00,18.00,394.08
6921,24-Aug-13 16:00:00,18.06,394.10
6922,24-Aug-13 16:15:00,18.13,394.10
6923,24-Aug-13 16:30:00,18.13,394.13
6924,24-Aug-13 16:45:00,18.13,394.13
6925,24-Aug-13 17:00:00,18.13,394.10
6926,24-Aug-13 17:15:00,18.06,394.08
6927,24-Aug-13 17:30:00,18.00,394.10
6928,24-Aug-13 17:45:00,18.00,394.10
6929,24-Aug-13 18:00:00,17.94,394.11
6930,24-Aug-13 18:15:00,17.94,394.05
6931,24-Aug-13 18:30:00,17.88,394.05
6932,24-Aug-13 18:45:00,17.81,394.08
6933,24-Aug-13 19:00:00,17.75,394.08
6934,24-Aug-13 19:15:00,17.69,394.05
6935,24-Aug-13 19:30:00,17.63,394.13
6936,24-Aug-13 19:45:00,17.63,394.19
6937,24-Aug-13 20:00:00,17.50,394.22
6938,24-Aug-13 20:15:00,17.50,394.27
6939,24-Aug-13 20:30:00,17.38,394.36
6940,24-Aug-13 20:45:00,17.31,394.41
6941,24-Aug-13 21:00:00,17.19,394.50
6942,24-Aug-13 21:15:00,17.13,394.61
6943,24-Aug-13 21:30:00,17.06,394.64
6944,24-Aug-13 21:45:00,17.00,394.69
6945,24-Aug-13 22:00:00,16.94,394.69
6946,24-Aug-13 22:15:00,16.88,394.81
6947,24-Aug-13 22:30:00,16.81,394.92
6948,24-Aug-13 22:45:00,16.81,394.95
6949,24-Aug-13 23:00:00,16.75,394.95
6950,24-Aug-13 23:15:00,16.69,395.00
6951,24-Aug-13 23:30:00,16.63,394.98
6952,24-Aug-13 23:45:00,16.63,394.95
6953,25-Aug-13 00:00:00,16.56,394.95
6954,25-Aug-13 00:15:00,16.50,394.95
6955,25-Aug-13 00:30:00,16.44,394.98
6956,25-Aug-13 00:45:00,16.44,394.95
6957,25-Aug-13 01:00:00,16.31,394.95
6958,25-Aug-13 01:15:00,16.31,394.95
6959,25-Aug-13 01:30:00,16.25,394.98
6960,25-Aug-13 01:45:00,16.25,394.98
6961,25-Aug-13 02:00:00,16.19,394.92
6962,25-Aug-13 02:15:00,16.19,394.87
6963,25-Aug-13 02:30:00,16.13,394.87
6964,25-Aug-13 02:45:00,16.13,394.87
6965,25-Aug-13 03:00:00,16.13,394.89
6966,25-Aug-13 03:15:00,16.06,394.87
6967,25-Aug-13 03:30:00,16.06,394.89
6968,25-Aug-13 03:45:00,16.00,394.92
6969,25-Aug-13 04:00:00,16.00,394.92
6970,25-Aug-13 04:15:00,16.00,394.95
6971,25-Aug-13 04:30:00,16.00,394.98
6972,25-Aug-13 04:45:00,16.00,395.06
6973,25-Aug-13 05:00:00,16.00,395.12
6974,25-Aug-13 05:15:00,15.94,395.20
6975,25-Aug-13 05:30:00,15.94,395.20
6976,25-Aug-13 05:45:00,15.94,395.31
6977,25-Aug-13 06:00:00,15.94,395.34
6978,25-Aug-13 06:15:00,15.94,395.51
6979,25-Aug-13 06:30:00,15.88,395.59
6980,25-Aug-13 06:45:00,15.88,395.70
6981,25-Aug-13 07:00:00,15.88,395.76
6982,25-Aug-13 07:15:00,15.88,395.82
6983,25-Aug-13 07:30:00,15.88,395.79
6984,25-Aug-13 07:45:00,15.88,395.90
6985,25-Aug-13 08:00:00,15.88,395.87
6986,25-Aug-13 08:15:00,15.94,395.93
6987,25-Aug-13 08:30:00,16.00,395.93
6988,25-Aug-13 08:45:00,16.00,395.93
6989,25-Aug-13 09:00:00,16.06,395.95
6990,25-Aug-13 09:15:00,16.13,395.95
6991,25-Aug-13 09:30:00,16.13,395.93
6992,25-Aug-13 09:45:00,16.19,395.95
6993,25-Aug-13 10:00:00,16.25,395.87
6994,25-Aug-13 10:15:00,16.31,395.87
6995,25-Aug-13 10:30:00,16.38,395.81
6996,25-Aug-13 10:45:00,16.44,395.90
6997,25-Aug-13 11:00:00,16.50,395.73
6998,25-Aug-13 11:15:00,16.56,395.70
6999,25-Aug-13 11:30:00,16.63,395.73
7000,25-Aug-13 11:45:00,16.69,395.73
7001,25-Aug-13 12:00:00,16.75,395.70
7002,25-Aug-13 12:15:00,16.88,395.62
7003,25-Aug-13 12:30:00,16.88,395.64
7004,25-Aug-13 12:45:00,16.94,395.59
7005,25-Aug-13 13:00:00,17.06,395.59
7006,25-Aug-13 13:15:00,17.13,395.53
7007,25-Aug-13 13:30:00,17.19,395.45
7008,25-Aug-13 13:45:00,17.25,395.36
7009,25-Aug-13 14:00:00,17.38,395.34
7010,25-Aug-13 14:15:00,17.50,395.25
7011,25-Aug-13 14:30:00,17.63,395.20
7012,25-Aug-13 14:45:00,17.63,395.08
7013,25-Aug-13 15:00:00,17.56,394.94
7014,25-Aug-13 15:15:00,17.56,394.94
7015,25-Aug-13 15:30:00,17.56,394.94
7016,25-Aug-13 15:45:00,17.63,394.86
7017,25-Aug-13 16:00:00,17.69,394.86
7018,25-Aug-13 16:15:00,17.75,394.80
7019,25-Aug-13 16:30:00,17.75,394.92
7020,25-Aug-13 16:45:00,17.81,394.89
7021,25-Aug-13 17:00:00,17.75,394.80
7022,25-Aug-13 17:15:00,17.75,394.83
7023,25-Aug-13 17:30:00,17.69,394.75
7024,25-Aug-13 17:45:00,17.69,394.69
7025,25-Aug-13 18:00:00,17.63,394.61
7026,25-Aug-13 18:15:00,17.63,394.58
7027,25-Aug-13 18:30:00,17.56,394.53
7028,25-Aug-13 18:45:00,17.56,394.55
7029,25-Aug-13 19:00:00,17.50,394.47
7030,25-Aug-13 19:15:00,17.44,394.50
7031,25-Aug-13 19:30:00,17.38,394.47
7032,25-Aug-13 19:45:00,17.31,394.50
7033,25-Aug-13 20:00:00,17.31,394.55
7034,25-Aug-13 20:15:00,17.19,394.55
7035,25-Aug-13 20:30:00,17.19,394.75
7036,25-Aug-13 20:45:00,17.13,394.72
7037,25-Aug-13 21:00:00,17.06,394.69
7038,25-Aug-13 21:15:00,17.00,394.72
7039,25-Aug-13 21:30:00,16.94,394.69
7040,25-Aug-13 21:45:00,16.88,394.75
7041,25-Aug-13 22:00:00,16.88,394.78
7042,25-Aug-13 22:15:00,16.81,394.78
7043,25-Aug-13 22:30:00,16.75,394.75
7044,25-Aug-13 22:45:00,16.69,394.81
7045,25-Aug-13 23:00:00,16.63,394.92
7046,25-Aug-13 23:15:00,16.63,394.95
7047,25-Aug-13 23:30:00,16.56,395.00
7048,25-Aug-13 23:45:00,16.50,395.00
7049,26-Aug-13 00:00:00,16.44,394.98
7050,26-Aug-13 00:15:00,16.44,394.95
7051,26-Aug-13 00:30:00,16.38,394.95
7052,26-Aug-13 00:45:00,16.31,394.98
7053,26-Aug-13 01:00:00,16.25,395.00
7054,26-Aug-13 01:15:00,16.25,394.95
7055,26-Aug-13 01:30:00,16.19,394.84
7056,26-Aug-13 01:45:00,16.13,394.78
7057,26-Aug-13 02:00:00,16.13,394.75
7058,26-Aug-13 02:15:00,16.06,394.61
7059,26-Aug-13 02:30:00,16.06,394.56
7060,26-Aug-13 02:45:00,16.00,394.64
7061,26-Aug-13 03:00:00,16.00,394.53
7062,26-Aug-13 03:15:00,15.94,394.50
7063,26-Aug-13 03:30:00,15.94,394.45
7064,26-Aug-13 03:45:00,15.88,394.42
7065,26-Aug-13 04:00:00,15.88,394.34
7066,26-Aug-13 04:15:00,15.88,394.39
7067,26-Aug-13 04:30:00,15.88,394.34
7068,26-Aug-13 04:45:00,15.88,394.28
7069,26-Aug-13 05:00:00,15.88,394.22
7070,26-Aug-13 05:15:00,15.88,394.31
7071,26-Aug-13 05:30:00,15.81,394.25
7072,26-Aug-13 05:45:00,15.81,394.25
7073,26-Aug-13 06:00:00,15.81,394.25
7074,26-Aug-13 06:15:00,15.75,394.28
7075,26-Aug-13 06:30:00,15.75,394.22
7076,26-Aug-13 06:45:00,15.75,394.28
7077,26-Aug-13 07:00:00,15.75,394.34
7078,26-Aug-13 07:15:00,15.75,394.31
7079,26-Aug-13 07:30:00,15.75,394.25
7080,26-Aug-13 07:45:00,15.75,394.31
7081,26-Aug-13 08:00:00,15.75,394.20
7082,26-Aug-13 08:15:00,15.75,394.22
7083,26-Aug-13 08:30:00,15.81,394.28
7084,26-Aug-13 08:45:00,15.81,394.31
7085,26-Aug-13 09:00:00,15.88,394.36
7086,26-Aug-13 09:15:00,15.94,394.39
7087,26-Aug-13 09:30:00,16.00,394.45
7088,26-Aug-13 09:45:00,16.00,394.45
7089,26-Aug-13 10:00:00,16.13,394.47
7090,26-Aug-13 10:15:00,16.19,394.47
7091,26-Aug-13 10:30:00,16.25,394.36
7092,26-Aug-13 10:45:00,16.31,394.28
7093,26-Aug-13 11:00:00,16.38,394.31
7094,26-Aug-13 11:15:00,16.50,394.22
7095,26-Aug-13 11:30:00,16.56,394.17
7096,26-Aug-13 11:45:00,16.69,394.05
7097,26-Aug-13 12:00:00,16.88,394.02
7098,26-Aug-13 12:15:00,16.94,393.94
7099,26-Aug-13 12:30:00,17.06,393.88
7100,26-Aug-13 12:45:00,17.19,393.77
7101,26-Aug-13 13:00:00,17.25,393.72
7102,26-Aug-13 13:15:00,17.38,393.72
7103,26-Aug-13 13:30:00,17.44,393.58
7104,26-Aug-13 13:45:00,17.56,393.52
7105,26-Aug-13 14:00:00,17.63,393.46
7106,26-Aug-13 14:15:00,17.75,393.35
7107,26-Aug-13 14:30:00,17.88,393.24
7108,26-Aug-13 14:45:00,17.94,393.10
7109,26-Aug-13 15:00:00,17.94,393.02
7110,26-Aug-13 15:15:00,18.00,392.88
7111,26-Aug-13 15:30:00,18.06,392.85
7112,26-Aug-13 15:45:00,18.13,392.74
7113,26-Aug-13 16:00:00,18.19,392.71
7114,26-Aug-13 16:15:00,18.19,392.62
7115,26-Aug-13 16:30:00,18.19,392.57
7116,26-Aug-13 16:45:00,18.19,392.46
7117,26-Aug-13 17:00:00,18.13,392.43
7118,26-Aug-13 17:15:00,18.19,392.40
7119,26-Aug-13 17:30:00,18.13,392.35
7120,26-Aug-13 17:45:00,18.13,392.29
7121,26-Aug-13 18:00:00,18.06,392.21
7122,26-Aug-13 18:15:00,18.00,392.23
7123,26-Aug-13 18:30:00,18.00,392.18
7124,26-Aug-13 18:45:00,17.94,392.15
7125,26-Aug-13 19:00:00,17.88,392.12
7126,26-Aug-13 19:15:00,17.88,392.15
7127,26-Aug-13 19:30:00,17.81,392.12
7128,26-Aug-13 19:45:00,17.75,392.10
7129,26-Aug-13 20:00:00,17.69,392.10
7130,26-Aug-13 20:15:00,17.69,392.10
7131,26-Aug-13 20:30:00,17.63,392.07
7132,26-Aug-13 20:45:00,17.63,392.21
7133,26-Aug-13 21:00:00,17.56,392.18
7134,26-Aug-13 21:15:00,17.50,392.26
7135,26-Aug-13 21:30:00,17.44,392.26
7136,26-Aug-13 21:45:00,17.44,392.26
7137,26-Aug-13 22:00:00,17.38,392.32
7138,26-Aug-13 22:15:00,17.38,392.26
7139,26-Aug-13 22:30:00,17.31,392.26
7140,26-Aug-13 22:45:00,17.31,392.24
7141,26-Aug-13 23:00:00,17.31,392.26
7142,26-Aug-13 23:15:00,17.25,392.18
7143,26-Aug-13 23:30:00,17.25,392.12
7144,26-Aug-13 23:45:00,17.19,392.07
7145,27-Aug-13 00:00:00,17.19,391.99
7146,27-Aug-13 00:15:00,17.13,391.87
7147,27-Aug-13 00:30:00,17.13,391.82
7148,27-Aug-13 00:45:00,17.13,391.79
7149,27-Aug-13 01:00:00,17.13,391.73
7150,27-Aug-13 01:15:00,17.13,391.76
7151,27-Aug-13 01:30:00,17.13,391.71
7152,27-Aug-13 01:45:00,17.13,391.65
7153,27-Aug-13 02:00:00,17.13,391.59
7154,27-Aug-13 02:15:00,17.06,391.57
7155,27-Aug-13 02:30:00,17.06,391.54
7156,27-Aug-13 02:45:00,17.06,391.51
7157,27-Aug-13 03:00:00,17.00,391.57
7158,27-Aug-13 03:15:00,17.00,391.46
7159,27-Aug-13 03:30:00,17.00,391.48
7160,27-Aug-13 03:45:00,17.00,391.46
7161,27-Aug-13 04:00:00,17.00,391.37
7162,27-Aug-13 04:15:00,17.00,391.40
7163,27-Aug-13 04:30:00,17.00,391.34
7164,27-Aug-13 04:45:00,17.00,391.29
7165,27-Aug-13 05:00:00,17.00,391.26
7166,27-Aug-13 05:15:00,17.00,391.32
7167,27-Aug-13 05:30:00,17.00,391.32
7168,27-Aug-13 05:45:00,17.00,391.32
7169,27-Aug-13 06:00:00,17.00,391.34
7170,27-Aug-13 06:15:00,17.00,391.43
7171,27-Aug-13 06:30:00,17.00,391.48
7172,27-Aug-13 06:45:00,17.00,391.54
7173,27-Aug-13 07:00:00,17.06,391.51
7174,27-Aug-13 07:15:00,17.06,391.46
7175,27-Aug-13 07:30:00,17.06,391.51
7176,27-Aug-13 07:45:00,17.06,391.46
7177,27-Aug-13 08:00:00,17.06,391.51
7178,27-Aug-13 08:15:00,17.06,391.48
7179,27-Aug-13 08:30:00,17.13,391.48
7180,27-Aug-13 08:45:00,17.13,391.48
