Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
786,11/14/2017 0:00,9.54,7.19,396.82,2017-11-14 19:15:00,,,,
787,11/14/2017 0:00,9.56,7.13,396.85,2017-11-14 19:30:00,,,,
788,11/14/2017 0:00,9.56,7,396.79,2017-11-14 19:45:00,,,,
789,11/14/2017 0:00,9.55,7,396.79,2017-11-14 20:00:00,,,,
790,11/14/2017 0:00,9.54,6.88,396.74,2017-11-14 20:15:00,,,,
791,11/14/2017 0:00,9.55,6.81,396.8,2017-11-14 20:30:00,,,,
792,11/14/2017 0:00,9.54,6.75,396.82,2017-11-14 20:45:00,,,,
793,11/14/2017 0:00,9.56,6.69,396.91,2017-11-14 21:00:00,,,,
794,11/14/2017 0:00,9.58,6.63,396.91,2017-11-14 21:15:00,,,,
795,11/14/2017 0:00,9.55,6.56,396.88,2017-11-14 21:30:00,,,,
796,11/14/2017 0:00,9.55,6.5,396.91,2017-11-14 21:45:00,,,,
797,11/14/2017 0:00,9.56,6.5,396.94,2017-11-14 22:00:00,,,,
798,11/14/2017 0:00,9.56,6.44,396.88,2017-11-14 22:15:00,,,,
799,11/14/2017 0:00,9.56,6.38,396.86,2017-11-14 22:30:00,,,,
800,11/14/2017 0:00,9.57,6.31,396.83,2017-11-14 22:45:00,,,,
801,11/14/2017 0:00,9.58,6.25,396.83,2017-11-14 23:00:00,,,,
802,11/14/2017 0:00,9.54,6.19,396.83,2017-11-14 23:15:00,,,,
803,11/14/2017 0:00,9.57,6.19,396.86,2017-11-14 23:30:00,,,,
804,11/14/2017 0:00,9.56,6.13,396.86,2017-11-14 23:45:00,,,,
805,11/15/2017 0:00,9.56,6.13,396.91,2017-11-15 00:00:00,,,,
806,11/15/2017 0:00,9.57,6.06,396.94,2017-11-15 00:15:00,,,,
807,11/15/2017 0:00,9.57,6.06,396.86,2017-11-15 00:30:00,,,,
808,11/15/2017 0:00,9.55,6.13,396.83,2017-11-15 00:45:00,,,,
809,11/15/2017 0:00,9.56,6.06,396.8,2017-11-15 01:00:00,,,,
810,11/15/2017 0:00,9.54,6.13,396.75,2017-11-15 01:15:00,,,,
811,11/15/2017 0:00,9.57,6.13,396.75,2017-11-15 01:30:00,,,,
812,11/15/2017 0:00,9.54,6.13,396.69,2017-11-15 01:45:00,,,,
813,11/15/2017 0:00,9.53,6.19,396.69,2017-11-15 02:00:00,,,,
814,11/15/2017 0:00,9.5,6.19,396.72,2017-11-15 02:15:00,,,,
815,11/15/2017 0:00,9.54,6.19,396.72,2017-11-15 02:30:00,,,,
816,11/15/2017 0:00,9.56,6.19,396.63,2017-11-15 02:45:00,,,,
817,11/15/2017 0:00,9.51,6.19,396.55,2017-11-15 03:00:00,,,,
818,11/15/2017 0:00,9.57,6.19,396.52,2017-11-15 03:15:00,,,,
819,11/15/2017 0:00,9.51,6.19,396.44,2017-11-15 03:30:00,,,,
820,11/15/2017 0:00,9.55,6.19,396.44,2017-11-15 03:45:00,,,,
821,11/15/2017 0:00,9.54,6.19,396.49,2017-11-15 04:00:00,,,,
822,11/15/2017 0:00,9.5,6.19,396.44,2017-11-15 04:15:00,,,,
823,11/15/2017 0:00,9.54,6.19,396.47,2017-11-15 04:30:00,,,,
824,11/15/2017 0:00,9.54,6.19,396.47,2017-11-15 04:45:00,,,,
825,11/15/2017 0:00,9.5,6.19,396.38,2017-11-15 05:00:00,,,,
826,11/15/2017 0:00,9.54,6.19,396.41,2017-11-15 05:15:00,,,,
827,11/15/2017 0:00,9.55,6.25,396.41,2017-11-15 05:30:00,,,,
828,11/15/2017 0:00,9.52,6.25,396.41,2017-11-15 05:45:00,,,,
829,11/15/2017 0:00,9.52,6.25,396.38,2017-11-15 06:00:00,,,,
830,11/15/2017 0:00,9.53,6.19,396.38,2017-11-15 06:15:00,,,,
831,11/15/2017 0:00,9.53,6.25,396.47,2017-11-15 06:30:00,,,,
832,11/15/2017 0:00,9.58,6.25,396.52,2017-11-15 06:45:00,,,,
833,11/15/2017 0:00,9.56,6.19,396.55,2017-11-15 07:00:00,,,,
834,11/15/2017 0:00,9.56,6.19,396.49,2017-11-15 07:15:00,,,,
835,11/15/2017 0:00,9.53,6.25,396.47,2017-11-15 07:30:00,,,,
836,11/15/2017 0:00,9.52,6.25,396.47,2017-11-15 07:45:00,,,,
837,11/15/2017 0:00,9.53,6.25,396.44,2017-11-15 08:00:00,,,,
838,11/15/2017 0:00,9.57,6.31,396.38,2017-11-15 08:15:00,,,,
839,11/15/2017 0:00,9.53,6.31,396.44,2017-11-15 08:30:00,,,,
840,11/15/2017 0:00,9.52,6.38,396.35,2017-11-15 08:45:00,,,,
841,11/15/2017 0:00,9.52,6.38,396.46,2017-11-15 09:00:00,,,,
842,11/15/2017 0:00,9.51,6.44,396.44,2017-11-15 09:15:00,,,,
843,11/15/2017 0:00,9.56,6.5,396.46,2017-11-15 09:30:00,,,,
844,11/15/2017 0:00,9.52,6.56,396.44,2017-11-15 09:45:00,,,,
845,11/15/2017 0:00,9.46,6.69,396.38,2017-11-15 10:00:00,,,,
846,11/15/2017 0:00,9.48,6.75,396.32,2017-11-15 10:15:00,,,,
847,11/15/2017 0:00,9.43,6.88,396.24,2017-11-15 10:30:00,,,,
848,11/15/2017 0:00,9.5,6.94,396.32,2017-11-15 10:45:00,,,,
849,11/15/2017 0:00,9.49,7.06,396.29,2017-11-15 11:00:00,,,,
850,11/15/2017 0:00,9.51,7.13,396.21,2017-11-15 11:15:00,,,,
851,11/15/2017 0:00,9.51,7.13,396.04,2017-11-15 11:30:00,,,,
852,11/15/2017 0:00,9.51,7.19,395.87,2017-11-15 11:45:00,,,,
853,11/15/2017 0:00,9.51,7.25,395.7,2017-11-15 12:00:00,,,,
854,11/15/2017 0:00,9.5,7.38,395.53,2017-11-15 12:15:00,,,,
855,11/15/2017 0:00,9.44,7.5,395.39,2017-11-15 12:30:00,,,,
856,11/15/2017 0:00,9.51,7.63,395.42,2017-11-15 12:45:00,,,,
857,11/15/2017 0:00,9.49,7.75,395.39,2017-11-15 13:00:00,,,,
858,11/15/2017 0:00,9.47,7.88,395.25,2017-11-15 13:15:00,,,,
859,11/15/2017 0:00,9.48,7.94,395.14,2017-11-15 13:30:00,,,,
860,11/15/2017 0:00,9.53,8,395.05,2017-11-15 13:45:00,,,,
861,11/15/2017 0:00,9.5,8.06,394.94,2017-11-15 14:00:00,,,,
862,11/15/2017 0:00,9.52,8.13,394.83,2017-11-15 14:15:00,,,,
863,11/15/2017 0:00,9.51,8.13,394.83,2017-11-15 14:30:00,,,,
864,11/15/2017 0:00,9.53,8.13,394.75,2017-11-15 14:45:00,,,,
865,11/15/2017 0:00,9.53,8.13,394.66,2017-11-15 15:00:00,,,,
866,11/15/2017 0:00,9.52,8.06,394.58,2017-11-15 15:15:00,,,,
867,11/15/2017 0:00,9.51,8,394.55,2017-11-15 15:30:00,,,,
868,11/15/2017 0:00,9.52,8,394.61,2017-11-15 15:45:00,,,,
869,11/15/2017 0:00,9.54,7.94,394.64,2017-11-15 16:00:00,,,,
870,11/15/2017 0:00,9.5,7.88,394.69,2017-11-15 16:15:00,,,,
871,11/15/2017 0:00,9.55,7.75,394.66,2017-11-15 16:30:00,,,,
872,11/15/2017 0:00,9.55,7.69,394.78,2017-11-15 16:45:00,,,,
873,11/15/2017 0:00,9.53,7.69,394.75,2017-11-15 17:00:00,,,,
874,11/15/2017 0:00,9.56,7.56,394.69,2017-11-15 17:15:00,,,,
875,11/15/2017 0:00,9.55,7.5,394.67,2017-11-15 17:30:00,,,,
876,11/15/2017 0:00,9.55,7.38,394.64,2017-11-15 17:45:00,,,,
877,11/15/2017 0:00,9.51,7.31,394.58,2017-11-15 18:00:00,,,,
878,11/15/2017 0:00,9.53,7.19,394.78,2017-11-15 18:15:00,,,,
879,11/15/2017 0:00,9.52,7.19,394.64,2017-11-15 18:30:00,,,,
880,11/15/2017 0:00,9.53,7.13,394.7,2017-11-15 18:45:00,,,,
881,11/15/2017 0:00,9.54,7.06,394.64,2017-11-15 19:00:00,,,,
882,11/15/2017 0:00,9.48,7,394.5,2017-11-15 19:15:00,,,,
883,11/15/2017 0:00,9.51,7,394.56,2017-11-15 19:30:00,,,,
884,11/15/2017 0:00,9.52,6.94,394.36,2017-11-15 19:45:00,,,,
885,11/15/2017 0:00,9.53,6.88,394.28,2017-11-15 20:00:00,,,,
886,11/15/2017 0:00,9.47,6.88,394.22,2017-11-15 20:15:00,,,,
887,11/15/2017 0:00,9.56,6.88,394.14,2017-11-15 20:30:00,,,,
888,11/15/2017 0:00,9.52,6.81,394.17,2017-11-15 20:45:00,,,,
889,11/15/2017 0:00,9.48,6.81,394.34,2017-11-15 21:00:00,,,,
890,11/15/2017 0:00,9.52,6.88,394.28,2017-11-15 21:15:00,,,,
891,11/15/2017 0:00,9.5,6.88,394.17,2017-11-15 21:30:00,,,,
892,11/15/2017 0:00,9.52,6.88,394.25,2017-11-15 21:45:00,,,,
893,11/15/2017 0:00,9.54,6.88,394.22,2017-11-15 22:00:00,,,,
894,11/15/2017 0:00,9.52,6.88,394.2,2017-11-15 22:15:00,,,,
895,11/15/2017 0:00,9.52,6.94,394.11,2017-11-15 22:30:00,,,,
896,11/15/2017 0:00,9.55,6.94,394.14,2017-11-15 22:45:00,,,,
897,11/15/2017 0:00,9.53,6.94,394.03,2017-11-15 23:00:00,,,,
898,11/15/2017 0:00,9.52,6.94,393.94,2017-11-15 23:15:00,,,,
899,11/15/2017 0:00,9.52,6.94,393.92,2017-11-15 23:30:00,,,,
900,11/15/2017 0:00,9.55,6.94,393.94,2017-11-15 23:45:00,,,,
901,11/16/2017 0:00,9.56,6.94,393.86,2017-11-16 00:00:00,,,,
902,11/16/2017 0:00,9.54,6.88,393.81,2017-11-16 00:15:00,,,,
903,11/16/2017 0:00,9.53,6.88,393.81,2017-11-16 00:30:00,,,,
904,11/16/2017 0:00,9.53,6.88,393.72,2017-11-16 00:45:00,,,,
905,11/16/2017 0:00,9.54,6.88,393.67,2017-11-16 01:00:00,,,,
906,11/16/2017 0:00,9.54,6.88,393.58,2017-11-16 01:15:00,,,,
907,11/16/2017 0:00,9.54,6.88,393.53,2017-11-16 01:30:00,,,,
908,11/16/2017 0:00,9.55,6.88,393.55,2017-11-16 01:45:00,,,,
909,11/16/2017 0:00,9.52,6.88,393.53,2017-11-16 02:00:00,,,,
910,11/16/2017 0:00,9.55,6.88,393.55,2017-11-16 02:15:00,,,,
911,11/16/2017 0:00,9.56,6.88,393.53,2017-11-16 02:30:00,,,,
912,11/16/2017 0:00,9.55,6.94,393.5,2017-11-16 02:45:00,,,,
913,11/16/2017 0:00,9.61,6.94,393.5,2017-11-16 03:00:00,,,,
914,11/16/2017 0:00,9.57,7,393.44,2017-11-16 03:15:00,,,,
915,11/16/2017 0:00,9.56,7,393.39,2017-11-16 03:30:00,,,,
916,11/16/2017 0:00,9.56,7,393.33,2017-11-16 03:45:00,,,,
917,11/16/2017 0:00,9.55,7,393.27,2017-11-16 04:00:00,,,,
918,11/16/2017 0:00,9.54,7,393.25,2017-11-16 04:15:00,,,,
919,11/16/2017 0:00,9.55,6.94,393.19,2017-11-16 04:30:00,,,,
920,11/16/2017 0:00,9.58,6.94,393.19,2017-11-16 04:45:00,,,,
921,11/16/2017 0:00,9.5,6.94,393.19,2017-11-16 05:00:00,,,,
922,11/16/2017 0:00,9.54,7,393.11,2017-11-16 05:15:00,,,,
923,11/16/2017 0:00,9.56,7.06,393.16,2017-11-16 05:30:00,,,,
924,11/16/2017 0:00,9.54,7.06,393.13,2017-11-16 05:45:00,,,,
925,11/16/2017 0:00,9.54,7.06,393.13,2017-11-16 06:00:00,,,,
926,11/16/2017 0:00,9.5,7.06,393.13,2017-11-16 06:15:00,,,,
927,11/16/2017 0:00,9.5,7.06,393.11,2017-11-16 06:30:00,,,,
928,11/16/2017 0:00,9.51,7.06,393.08,2017-11-16 06:45:00,,,,
929,11/16/2017 0:00,9.49,7,393.11,2017-11-16 07:00:00,,,,
930,11/16/2017 0:00,9.5,7,393.13,2017-11-16 07:15:00,,,,
931,11/16/2017 0:00,9.47,7,393.27,2017-11-16 07:30:00,,,,
932,11/16/2017 0:00,9.44,6.94,393.33,2017-11-16 07:45:00,,,,
933,11/16/2017 0:00,9.55,6.94,393.39,2017-11-16 08:00:00,,,,
934,11/16/2017 0:00,9.48,6.94,393.39,2017-11-16 08:15:00,,,,
935,11/16/2017 0:00,9.53,6.94,393.47,2017-11-16 08:30:00,,,,
936,11/16/2017 0:00,9.51,6.94,393.5,2017-11-16 08:45:00,,,,
937,11/16/2017 0:00,9.47,6.94,393.47,2017-11-16 09:00:00,,,,
938,11/16/2017 0:00,9.56,7,393.55,2017-11-16 09:15:00,,,,
939,11/16/2017 0:00,9.47,7.06,393.47,2017-11-16 09:30:00,,,,
940,11/16/2017 0:00,9.63,7.06,393.64,2017-11-16 09:45:00,,,,
941,11/16/2017 0:00,9.49,7.13,393.55,2017-11-16 10:00:00,,,,
942,11/16/2017 0:00,9.46,7.13,393.55,2017-11-16 10:15:00,,,,
943,11/16/2017 0:00,9.62,7.19,393.61,2017-11-16 10:30:00,,,,
944,11/16/2017 0:00,9.45,7.31,393.41,2017-11-16 10:45:00,,,,
945,11/16/2017 0:00,9.56,7.44,393.49,2017-11-16 11:00:00,,,,
946,11/16/2017 0:00,9.59,7.63,393.49,2017-11-16 11:15:00,,,,
947,11/16/2017 0:00,9.52,7.69,393.38,2017-11-16 11:30:00,,,,
948,11/16/2017 0:00,9.49,7.75,393.24,2017-11-16 11:45:00,,,,
949,11/16/2017 0:00,9.55,7.88,393.18,2017-11-16 12:00:00,,,,
950,11/16/2017 0:00,9.47,8.06,393.04,2017-11-16 12:15:00,,,,
951,11/16/2017 0:00,9.55,8.19,393.01,2017-11-16 12:30:00,,,,
952,11/16/2017 0:00,9.45,8.38,392.98,2017-11-16 12:45:00,,,,
953,11/16/2017 0:00,9.41,8.5,392.95,2017-11-16 13:00:00,,,,
954,11/16/2017 0:00,9.49,8.69,392.95,2017-11-16 13:15:00,,,,
955,11/16/2017 0:00,9.58,8.75,393.09,2017-11-16 13:30:00,,,,
956,11/16/2017 0:00,9.53,8.88,393.01,2017-11-16 13:45:00,,,,
957,11/16/2017 0:00,9.56,8.94,393.06,2017-11-16 14:00:00,,,,
958,11/16/2017 0:00,9.5,9,392.98,2017-11-16 14:15:00,,,,
959,11/16/2017 0:00,9.47,9.06,393.01,2017-11-16 14:30:00,,,,
960,11/16/2017 0:00,9.5,9.06,393.03,2017-11-16 14:45:00,,,,
961,11/16/2017 0:00,9.5,9.06,393.03,2017-11-16 15:00:00,,,,
962,11/16/2017 0:00,9.46,9,393.06,2017-11-16 15:15:00,,,,
963,11/16/2017 0:00,9.47,9,393.12,2017-11-16 15:30:00,,,,
964,11/16/2017 0:00,9.46,8.94,393.2,2017-11-16 15:45:00,,,,
965,11/16/2017 0:00,9.38,8.94,393.26,2017-11-16 16:00:00,,,,
966,11/16/2017 0:00,9.44,8.81,393.4,2017-11-16 16:15:00,,,,
967,11/16/2017 0:00,9.43,8.75,393.46,2017-11-16 16:30:00,,,,
968,11/16/2017 0:00,9.41,8.69,393.48,2017-11-16 16:45:00,,,,
969,11/16/2017 0:00,9.43,8.56,393.62,2017-11-16 17:00:00,,,,
970,11/16/2017 0:00,9.42,8.44,393.74,2017-11-16 17:15:00,,,,
971,11/16/2017 0:00,9.47,8.38,393.88,2017-11-16 17:30:00,,,,
972,11/16/2017 0:00,9.42,8.25,393.96,2017-11-16 17:45:00,,,,
973,11/16/2017 0:00,9.47,8.19,394.07,2017-11-16 18:00:00,,,,
974,11/16/2017 0:00,9.43,8.13,394.1,2017-11-16 18:15:00,,,,
975,11/16/2017 0:00,9.42,8.06,394.08,2017-11-16 18:30:00,,,,
976,11/16/2017 0:00,9.43,8,394.13,2017-11-16 18:45:00,,,,
977,11/16/2017 0:00,9.38,7.88,394.16,2017-11-16 19:00:00,,,,
978,11/16/2017 0:00,9.43,7.88,394.24,2017-11-16 19:15:00,,,,
979,11/16/2017 0:00,9.41,7.75,394.33,2017-11-16 19:30:00,,,,
980,11/16/2017 0:00,9.46,7.75,394.41,2017-11-16 19:45:00,,,,
981,11/16/2017 0:00,9.42,7.69,394.44,2017-11-16 20:00:00,,,,
982,11/16/2017 0:00,9.44,7.63,394.47,2017-11-16 20:15:00,,,,
983,11/16/2017 0:00,9.43,7.56,394.53,2017-11-16 20:30:00,,,,
984,11/16/2017 0:00,9.49,7.5,394.67,2017-11-16 20:45:00,,,,
985,11/16/2017 0:00,9.47,7.44,394.72,2017-11-16 21:00:00,,,,
986,11/16/2017 0:00,9.43,7.31,394.78,2017-11-16 21:15:00,,,,
987,11/16/2017 0:00,9.43,7.25,394.81,2017-11-16 21:30:00,,,,
988,11/16/2017 0:00,9.42,7.19,394.89,2017-11-16 21:45:00,,,,
989,11/16/2017 0:00,9.43,7.13,395.03,2017-11-16 22:00:00,,,,
990,11/16/2017 0:00,9.41,7.06,395.09,2017-11-16 22:15:00,,,,
991,11/16/2017 0:00,9.43,7,395.17,2017-11-16 22:30:00,,,,
992,11/16/2017 0:00,9.46,6.94,395.2,2017-11-16 22:45:00,,,,
993,11/16/2017 0:00,9.46,6.88,395.26,2017-11-16 23:00:00,,,,
994,11/16/2017 0:00,9.41,6.88,395.29,2017-11-16 23:15:00,,,,
995,11/16/2017 0:00,9.4,6.81,395.45,2017-11-16 23:30:00,,,,
996,11/16/2017 0:00,9.46,6.75,395.51,2017-11-16 23:45:00,,,,
997,11/17/2017 0:00,9.51,6.69,395.46,2017-11-17 00:00:00,,,,
998,11/17/2017 0:00,9.5,6.63,395.51,2017-11-17 00:15:00,,,,
999,11/17/2017 0:00,9.44,6.56,395.57,2017-11-17 00:30:00,,,,
1000,11/17/2017 0:00,9.52,6.5,395.65,2017-11-17 00:45:00,,,,
1001,11/17/2017 0:00,9.57,6.44,395.68,2017-11-17 01:00:00,,,,
1002,11/17/2017 0:00,9.58,6.44,395.63,2017-11-17 01:15:00,,,,
1003,11/17/2017 0:00,9.6,6.38,395.51,2017-11-17 01:30:00,,,,
1004,11/17/2017 0:00,9.64,6.31,395.54,2017-11-17 01:45:00,,,,
1005,11/17/2017 0:00,9.66,6.19,395.6,2017-11-17 02:00:00,,,,
1006,11/17/2017 0:00,9.61,6.13,395.6,2017-11-17 02:15:00,,,,
1007,11/17/2017 0:00,9.56,6.06,395.57,2017-11-17 02:30:00,,,,
1008,11/17/2017 0:00,9.6,6,395.66,2017-11-17 02:45:00,,,,
1009,11/17/2017 0:00,9.52,5.94,395.69,2017-11-17 03:00:00,,,,
1010,11/17/2017 0:00,9.54,5.81,395.63,2017-11-17 03:15:00,,,,
1011,11/17/2017 0:00,9.53,5.81,395.74,2017-11-17 03:30:00,,,,
1012,11/17/2017 0:00,9.52,5.81,395.69,2017-11-17 03:45:00,,,,
1013,11/17/2017 0:00,9.46,5.75,395.69,2017-11-17 04:00:00,,,,
1014,11/17/2017 0:00,9.54,5.69,395.74,2017-11-17 04:15:00,,,,
1015,11/17/2017 0:00,9.52,5.63,395.69,2017-11-17 04:30:00,,,,
1016,11/17/2017 0:00,9.51,5.56,395.8,2017-11-17 04:45:00,,,,
1017,11/17/2017 0:00,9.5,5.5,395.8,2017-11-17 05:00:00,,,,
1018,11/17/2017 0:00,9.46,5.44,395.77,2017-11-17 05:15:00,,,,
1019,11/17/2017 0:00,9.44,5.44,395.83,2017-11-17 05:30:00,,,,
1020,11/17/2017 0:00,9.45,5.38,395.89,2017-11-17 05:45:00,,,,
1021,11/17/2017 0:00,9.5,5.38,395.97,2017-11-17 06:00:00,,,,
1022,11/17/2017 0:00,9.42,5.31,395.89,2017-11-17 06:15:00,,,,
1023,11/17/2017 0:00,9.43,5.19,395.94,2017-11-17 06:30:00,,,,
1024,11/17/2017 0:00,9.49,5.19,396.08,2017-11-17 06:45:00,,,,
1025,11/17/2017 0:00,9.43,5.13,396.14,2017-11-17 07:00:00,,,,
1026,11/17/2017 0:00,9.44,5.06,396.25,2017-11-17 07:15:00,,,,
1027,11/17/2017 0:00,9.46,5.06,396.31,2017-11-17 07:30:00,,,,
1028,11/17/2017 0:00,9.46,5,396.25,2017-11-17 07:45:00,,,,
1029,11/17/2017 0:00,9.43,5,396.37,2017-11-17 08:00:00,,,,
1030,11/17/2017 0:00,9.52,5,396.39,2017-11-17 08:15:00,,,,
1031,11/17/2017 0:00,9.49,4.94,396.42,2017-11-17 08:30:00,,,,
1032,11/17/2017 0:00,9.44,4.94,396.37,2017-11-17 08:45:00,,,,
1033,11/17/2017 0:00,9.47,4.94,396.45,2017-11-17 09:00:00,,,,
1034,11/17/2017 0:00,9.43,5,396.39,2017-11-17 09:15:00,,,,
1035,11/17/2017 0:00,9.44,5,396.34,2017-11-17 09:30:00,,,,
1036,11/17/2017 0:00,9.39,5.06,396.31,2017-11-17 09:45:00,,,,
1037,11/17/2017 0:00,9.36,5.06,396.31,2017-11-17 10:00:00,,,,
1038,11/17/2017 0:00,9.4,5.19,396.28,2017-11-17 10:15:00,,,,
1039,11/17/2017 0:00,9.39,5.31,396.28,2017-11-17 10:30:00,,,,
1040,11/17/2017 0:00,9.36,5.44,396.25,2017-11-17 10:45:00,,,,
1041,11/17/2017 0:00,9.37,5.63,396.25,2017-11-17 11:00:00,,,,
1042,11/17/2017 0:00,9.37,5.81,396.22,2017-11-17 11:15:00,,,,
1043,11/17/2017 0:00,9.39,6,396.16,2017-11-17 11:30:00,,,,
1044,11/17/2017 0:00,9.37,6.19,396.08,2017-11-17 11:45:00,,,,
1045,11/17/2017 0:00,9.41,6.31,396.02,2017-11-17 12:00:00,,,,
1046,11/17/2017 0:00,9.38,6.5,395.88,2017-11-17 12:15:00,,,,
1047,11/17/2017 0:00,9.38,6.69,395.82,2017-11-17 12:30:00,,,,
1048,11/17/2017 0:00,9.41,6.81,395.76,2017-11-17 12:45:00,,,,
1049,11/17/2017 0:00,9.42,6.94,395.73,2017-11-17 13:00:00,,,,
1050,11/17/2017 0:00,9.38,7.06,395.62,2017-11-17 13:15:00,,,,
1051,11/17/2017 0:00,9.38,7.19,395.54,2017-11-17 13:30:00,,,,
1052,11/17/2017 0:00,9.37,7.38,395.37,2017-11-17 13:45:00,,,,
1053,11/17/2017 0:00,9.42,7.44,395.37,2017-11-17 14:00:00,,,,
1054,11/17/2017 0:00,9.37,7.56,395.31,2017-11-17 14:15:00,,,,
1055,11/17/2017 0:00,9.4,7.63,395.25,2017-11-17 14:30:00,,,,
1056,11/17/2017 0:00,9.41,7.69,395.31,2017-11-17 14:45:00,,,,
1057,11/17/2017 0:00,9.4,7.63,395.28,2017-11-17 15:00:00,,,,
1058,11/17/2017 0:00,9.39,7.63,395.28,2017-11-17 15:15:00,,,,
1059,11/17/2017 0:00,9.44,7.63,395.34,2017-11-17 15:30:00,,,,
1060,11/17/2017 0:00,9.4,7.56,395.31,2017-11-17 15:45:00,,,,
1061,11/17/2017 0:00,9.44,7.56,395.31,2017-11-17 16:00:00,,,,
1062,11/17/2017 0:00,9.46,7.56,395.23,2017-11-17 16:15:00,,,,
1063,11/17/2017 0:00,9.44,7.5,395.2,2017-11-17 16:30:00,,,,
1064,11/17/2017 0:00,9.43,7.38,395.25,2017-11-17 16:45:00,,,,
1065,11/17/2017 0:00,9.47,7.31,395.23,2017-11-17 17:00:00,,,,
1066,11/17/2017 0:00,9.45,7.19,395.2,2017-11-17 17:15:00,,,,
1067,11/17/2017 0:00,9.46,7.06,395.15,2017-11-17 17:30:00,,,,
1068,11/17/2017 0:00,9.46,7,395.09,2017-11-17 17:45:00,,,,
1069,11/17/2017 0:00,9.47,6.88,395.06,2017-11-17 18:00:00,,,,
1070,11/17/2017 0:00,9.48,6.81,395.04,2017-11-17 18:15:00,,,,
1071,11/17/2017 0:00,9.46,6.69,394.98,2017-11-17 18:30:00,,,,
1072,11/17/2017 0:00,9.46,6.63,394.95,2017-11-17 18:45:00,,,,
1073,11/17/2017 0:00,9.44,6.56,394.87,2017-11-17 19:00:00,,,,
1074,11/17/2017 0:00,9.46,6.5,394.98,2017-11-17 19:15:00,,,,
1075,11/17/2017 0:00,9.46,6.5,394.98,2017-11-17 19:30:00,,,,
1076,11/17/2017 0:00,9.44,6.44,394.98,2017-11-17 19:45:00,,,,
1077,11/17/2017 0:00,9.45,6.38,395.04,2017-11-17 20:00:00,,,,
1078,11/17/2017 0:00,9.44,6.31,394.98,2017-11-17 20:15:00,,,,
1079,11/17/2017 0:00,9.48,6.25,394.98,2017-11-17 20:30:00,,,,
1080,11/17/2017 0:00,9.47,6.25,394.98,2017-11-17 20:45:00,,,,
1081,11/17/2017 0:00,9.48,6.19,395.1,2017-11-17 21:00:00,,,,
1082,11/17/2017 0:00,9.46,6.19,395.01,2017-11-17 21:15:00,,,,
1083,11/17/2017 0:00,9.45,6.13,394.96,2017-11-17 21:30:00,,,,
1084,11/17/2017 0:00,9.44,6.06,395.01,2017-11-17 21:45:00,,,,
1085,11/17/2017 0:00,9.47,6,395.02,2017-11-17 22:00:00,,,,
1086,11/17/2017 0:00,9.47,6,394.99,2017-11-17 22:15:00,,,,
1087,11/17/2017 0:00,9.46,5.94,394.88,2017-11-17 22:30:00,,,,
1088,11/17/2017 0:00,9.46,5.94,394.76,2017-11-17 22:45:00,,,,
1089,11/17/2017 0:00,9.46,5.88,394.71,2017-11-17 23:00:00,,,,
1090,11/17/2017 0:00,9.47,5.88,394.76,2017-11-17 23:15:00,,,,
1091,11/17/2017 0:00,9.51,5.81,394.65,2017-11-17 23:30:00,,,,
1092,11/17/2017 0:00,9.45,5.81,394.57,2017-11-17 23:45:00,,,,
1093,11/18/2017 0:00,9.49,5.81,394.43,2017-11-18 00:00:00,,,,
1094,11/18/2017 0:00,9.47,5.75,394.37,2017-11-18 00:15:00,,,,
1095,11/18/2017 0:00,9.46,5.75,394.35,2017-11-18 00:30:00,,,,
1096,11/18/2017 0:00,9.47,5.75,394.35,2017-11-18 00:45:00,,,,
1097,11/18/2017 0:00,9.44,5.75,394.18,2017-11-18 01:00:00,,,,
1098,11/18/2017 0:00,9.43,5.75,394.07,2017-11-18 01:15:00,,,,
1099,11/18/2017 0:00,9.48,5.75,393.96,2017-11-18 01:30:00,,,,
1100,11/18/2017 0:00,9.45,5.75,393.87,2017-11-18 01:45:00,,,,
1101,11/18/2017 0:00,9.42,5.81,393.82,2017-11-18 02:00:00,,,,
1102,11/18/2017 0:00,9.43,5.88,393.73,2017-11-18 02:15:00,,,,
1103,11/18/2017 0:00,9.44,5.88,393.79,2017-11-18 02:30:00,,,,
1104,11/18/2017 0:00,9.48,5.94,393.7,2017-11-18 02:45:00,,,,
1105,11/18/2017 0:00,9.45,5.94,393.48,2017-11-18 03:00:00,,,,
1106,11/18/2017 0:00,9.44,5.94,393.39,2017-11-18 03:15:00,,,,
1107,11/18/2017 0:00,9.45,5.94,393.37,2017-11-18 03:30:00,,,,
1108,11/18/2017 0:00,9.43,5.94,393.2,2017-11-18 03:45:00,,,,
1109,11/18/2017 0:00,9.44,5.94,393.14,2017-11-18 04:00:00,,,,
1110,11/18/2017 0:00,9.46,6,393.11,2017-11-18 04:15:00,,,,
1111,11/18/2017 0:00,9.41,6,393.17,2017-11-18 04:30:00,,,,
1112,11/18/2017 0:00,9.41,6,393,2017-11-18 04:45:00,,,,
1113,11/18/2017 0:00,9.44,6.06,392.83,2017-11-18 05:00:00,,,,
1114,11/18/2017 0:00,9.41,6.06,392.72,2017-11-18 05:15:00,,,,
1115,11/18/2017 0:00,9.49,6.06,392.81,2017-11-18 05:30:00,,,,
1116,11/18/2017 0:00,9.43,6.06,392.67,2017-11-18 05:45:00,,,,
