Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_Inf2_15min
# Records, 14787
Sensor File,2/5/2014 10:06:07 AM ,FCR_Inf2_15min_020514.a4d

Barometric File,2/5/2014 10:38:09 AM ,FCRBV2013_020514.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCRBV2013
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,5.80,0.19,
,Maximum,10.15,21.56,
,Mean,7.02,9.11,
,Variance,0.195,35.211,
,Std Deviation,0.441,5.934,
7205,18-Nov-13 11:21:43,7.12,10.06,389.81,18-Nov-13 11:15:00
7206,18-Nov-13 11:36:43,7.07,10.13,389.79,18-Nov-13 11:30:00
7207,18-Nov-13 11:51:43,6.97,10.19,389.73,18-Nov-13 11:45:00
7208,18-Nov-13 12:06:43,6.90,10.25,389.67,18-Nov-13 12:00:00
7209,18-Nov-13 12:21:43,6.98,10.38,389.59,18-Nov-13 12:15:00
7210,18-Nov-13 12:36:43,6.99,10.50,389.59,18-Nov-13 12:30:00
7211,18-Nov-13 12:51:43,7.05,10.56,389.53,18-Nov-13 12:45:00
7212,18-Nov-13 13:06:43,6.99,10.69,389.50,18-Nov-13 13:00:00
7213,18-Nov-13 13:21:43,7.04,10.75,389.53,18-Nov-13 13:15:00
7214,18-Nov-13 13:36:43,6.94,10.81,389.31,18-Nov-13 13:30:00
7215,18-Nov-13 13:51:43,6.93,10.81,389.25,18-Nov-13 13:45:00
7216,18-Nov-13 14:06:43,7.03,10.88,389.25,18-Nov-13 14:00:00
7217,18-Nov-13 14:21:43,6.99,10.94,389.25,18-Nov-13 14:15:00
7218,18-Nov-13 14:36:43,7.07,10.94,389.31,18-Nov-13 14:30:00
7219,18-Nov-13 14:51:43,7.00,10.94,389.25,18-Nov-13 14:45:00
7220,18-Nov-13 15:06:43,6.97,11.00,389.22,18-Nov-13 15:00:00
7221,18-Nov-13 15:21:43,7.07,11.00,389.25,18-Nov-13 15:15:00
7222,18-Nov-13 15:36:43,7.00,11.00,389.19,18-Nov-13 15:30:00
7223,18-Nov-13 15:51:43,6.97,10.94,389.22,18-Nov-13 15:45:00
7224,18-Nov-13 16:06:43,6.96,10.88,389.22,18-Nov-13 16:00:00
7225,18-Nov-13 16:21:43,7.10,10.75,389.22,18-Nov-13 16:15:00
7226,18-Nov-13 16:36:43,7.01,10.69,389.25,18-Nov-13 16:30:00
7227,18-Nov-13 16:51:43,6.99,10.63,389.28,18-Nov-13 16:45:00
7228,18-Nov-13 17:06:43,6.99,10.50,389.31,18-Nov-13 17:00:00
7229,18-Nov-13 17:21:43,6.99,10.44,389.34,18-Nov-13 17:15:00
7230,18-Nov-13 17:36:43,7.07,10.38,389.39,18-Nov-13 17:30:00
7231,18-Nov-13 17:51:43,7.03,10.25,389.45,18-Nov-13 17:45:00
7232,18-Nov-13 18:06:43,7.10,10.19,389.51,18-Nov-13 18:00:00
7233,18-Nov-13 18:21:43,7.07,10.06,389.56,18-Nov-13 18:15:00
7234,18-Nov-13 18:36:43,7.15,9.94,389.70,18-Nov-13 18:30:00
7235,18-Nov-13 18:51:43,6.95,9.88,389.79,18-Nov-13 18:45:00
7236,18-Nov-13 19:06:43,7.10,9.81,389.90,18-Nov-13 19:00:00
7237,18-Nov-13 19:21:43,7.15,9.75,389.87,18-Nov-13 19:15:00
7238,18-Nov-13 19:36:43,6.94,9.63,389.87,18-Nov-13 19:30:00
7239,18-Nov-13 19:51:43,7.12,9.56,390.04,18-Nov-13 19:45:00
7240,18-Nov-13 20:06:43,7.09,9.50,390.15,18-Nov-13 20:00:00
7241,18-Nov-13 20:21:43,7.15,9.44,390.21,18-Nov-13 20:15:00
7242,18-Nov-13 20:36:43,7.04,9.38,390.27,18-Nov-13 20:30:00
7243,18-Nov-13 20:51:43,7.19,9.31,390.46,18-Nov-13 20:45:00
7244,18-Nov-13 21:06:43,7.22,9.19,390.52,18-Nov-13 21:00:00
7245,18-Nov-13 21:21:43,7.19,9.13,390.55,18-Nov-13 21:15:00
7246,18-Nov-13 21:36:43,7.17,9.06,390.63,18-Nov-13 21:30:00
7247,18-Nov-13 21:51:43,7.20,8.94,390.72,18-Nov-13 21:45:00
7248,18-Nov-13 22:06:43,7.07,8.88,390.60,18-Nov-13 22:00:00
7249,18-Nov-13 22:21:43,7.13,8.81,390.72,18-Nov-13 22:15:00
7250,18-Nov-13 22:36:43,7.04,8.75,390.75,18-Nov-13 22:30:00
7251,18-Nov-13 22:51:43,7.14,8.69,390.89,18-Nov-13 22:45:00
7252,18-Nov-13 23:06:43,6.99,8.63,390.83,18-Nov-13 23:00:00
7253,18-Nov-13 23:21:43,7.05,8.56,390.86,18-Nov-13 23:15:00
7254,18-Nov-13 23:36:43,7.15,8.50,390.94,18-Nov-13 23:30:00
7255,18-Nov-13 23:51:43,7.18,8.44,391.00,18-Nov-13 23:45:00
7256,19-Nov-13 00:06:43,7.10,8.44,390.94,19-Nov-13 00:00:00
7257,19-Nov-13 00:21:43,7.09,8.38,390.92,19-Nov-13 00:15:00
7258,19-Nov-13 00:36:43,7.09,8.25,390.92,19-Nov-13 00:30:00
7259,19-Nov-13 00:51:43,7.00,8.19,390.83,19-Nov-13 00:45:00
7260,19-Nov-13 01:06:43,7.01,8.19,390.83,19-Nov-13 01:00:00
7261,19-Nov-13 01:21:43,7.07,8.13,390.81,19-Nov-13 01:15:00
7262,19-Nov-13 01:36:43,7.06,8.13,390.83,19-Nov-13 01:30:00
7263,19-Nov-13 01:51:43,7.04,8.06,390.81,19-Nov-13 01:45:00
7264,19-Nov-13 02:06:43,7.11,8.00,390.86,19-Nov-13 02:00:00
7265,19-Nov-13 02:21:43,7.08,8.00,390.83,19-Nov-13 02:15:00
7266,19-Nov-13 02:36:43,7.17,7.94,390.95,19-Nov-13 02:30:00
7267,19-Nov-13 02:51:43,7.17,7.88,391.00,19-Nov-13 02:45:00
7268,19-Nov-13 03:06:43,7.16,7.81,390.98,19-Nov-13 03:00:00
7269,19-Nov-13 03:21:43,7.08,7.75,391.03,19-Nov-13 03:15:00
7270,19-Nov-13 03:36:43,7.20,7.69,391.12,19-Nov-13 03:30:00
7271,19-Nov-13 03:51:43,7.19,7.63,391.09,19-Nov-13 03:45:00
7272,19-Nov-13 04:06:43,7.14,7.63,391.17,19-Nov-13 04:00:00
7273,19-Nov-13 04:21:43,7.17,7.50,391.26,19-Nov-13 04:15:00
7274,19-Nov-13 04:36:43,7.12,7.44,391.31,19-Nov-13 04:30:00
7275,19-Nov-13 04:51:43,7.04,7.44,391.29,19-Nov-13 04:45:00
7276,19-Nov-13 05:06:43,7.25,7.38,391.40,19-Nov-13 05:00:00
7277,19-Nov-13 05:21:43,7.18,7.31,391.40,19-Nov-13 05:15:00
7278,19-Nov-13 05:36:43,7.13,7.25,391.46,19-Nov-13 05:30:00
7279,19-Nov-13 05:51:43,7.13,7.25,391.51,19-Nov-13 05:45:00
7280,19-Nov-13 06:06:43,7.13,7.19,391.60,19-Nov-13 06:00:00
7281,19-Nov-13 06:21:43,7.19,7.19,391.74,19-Nov-13 06:15:00
7282,19-Nov-13 06:36:43,7.17,7.13,391.85,19-Nov-13 06:30:00
7283,19-Nov-13 06:51:43,7.17,7.06,391.99,19-Nov-13 06:45:00
7284,19-Nov-13 07:06:43,7.09,7.06,392.04,19-Nov-13 07:00:00
7285,19-Nov-13 07:21:43,7.15,7.00,392.18,19-Nov-13 07:15:00
7286,19-Nov-13 07:36:43,7.15,7.00,392.30,19-Nov-13 07:30:00
7287,19-Nov-13 07:51:43,7.14,6.94,392.38,19-Nov-13 07:45:00
7288,19-Nov-13 08:06:43,7.11,6.94,392.46,19-Nov-13 08:00:00
7289,19-Nov-13 08:21:43,7.12,6.88,392.58,19-Nov-13 08:15:00
7290,19-Nov-13 08:36:43,7.05,6.88,392.60,19-Nov-13 08:30:00
7291,19-Nov-13 08:51:43,7.09,6.88,392.63,19-Nov-13 08:45:00
7292,19-Nov-13 09:06:43,7.17,6.88,392.77,19-Nov-13 09:00:00
7293,19-Nov-13 09:21:43,7.20,6.81,392.80,19-Nov-13 09:15:00
7294,19-Nov-13 09:36:43,7.15,6.81,392.88,19-Nov-13 09:30:00
7295,19-Nov-13 09:51:43,7.24,6.81,393.05,19-Nov-13 09:45:00
7296,19-Nov-13 10:06:43,7.06,6.81,393.14,19-Nov-13 10:00:00
7297,19-Nov-13 10:21:43,7.06,6.88,393.19,19-Nov-13 10:15:00
7298,19-Nov-13 10:36:43,7.09,6.81,393.22,19-Nov-13 10:30:00
7299,19-Nov-13 10:51:43,7.10,6.88,393.30,19-Nov-13 10:45:00
7300,19-Nov-13 11:06:43,6.95,6.88,393.25,19-Nov-13 11:00:00
7301,19-Nov-13 11:21:43,7.02,6.94,393.33,19-Nov-13 11:15:00
7302,19-Nov-13 11:36:43,7.08,7.06,393.36,19-Nov-13 11:30:00
7303,19-Nov-13 11:51:43,7.05,7.13,393.36,19-Nov-13 11:45:00
7304,19-Nov-13 12:06:43,7.07,7.19,393.41,19-Nov-13 12:00:00
7305,19-Nov-13 12:21:43,6.87,7.31,393.30,19-Nov-13 12:15:00
7306,19-Nov-13 12:36:43,6.92,7.44,393.27,19-Nov-13 12:30:00
7307,19-Nov-13 12:51:43,6.95,7.50,393.21,19-Nov-13 12:45:00
7308,19-Nov-13 13:06:43,6.86,7.63,393.13,19-Nov-13 13:00:00
7309,19-Nov-13 13:21:43,6.91,7.75,393.07,19-Nov-13 13:15:00
7310,19-Nov-13 13:36:43,6.92,7.88,393.07,19-Nov-13 13:30:00
7311,19-Nov-13 13:51:43,6.95,7.88,393.07,19-Nov-13 13:45:00
7312,19-Nov-13 14:06:43,7.00,8.00,393.04,19-Nov-13 14:00:00
7313,19-Nov-13 14:21:43,6.90,8.13,392.99,19-Nov-13 14:15:00
7314,19-Nov-13 14:36:43,6.86,8.19,392.87,19-Nov-13 14:30:00
7315,19-Nov-13 14:51:43,6.98,8.25,392.82,19-Nov-13 14:45:00
7316,19-Nov-13 15:06:43,6.84,8.25,392.70,19-Nov-13 15:00:00
7317,19-Nov-13 15:21:43,7.12,8.25,392.79,19-Nov-13 15:15:00
7318,19-Nov-13 15:36:43,6.96,8.31,392.82,19-Nov-13 15:30:00
7319,19-Nov-13 15:51:43,6.97,8.25,392.76,19-Nov-13 15:45:00
7320,19-Nov-13 16:06:43,7.02,8.25,392.76,19-Nov-13 16:00:00
7321,19-Nov-13 16:21:43,7.03,8.19,392.79,19-Nov-13 16:15:00
7322,19-Nov-13 16:36:43,7.05,8.13,392.87,19-Nov-13 16:30:00
7323,19-Nov-13 16:51:43,7.07,8.06,393.01,19-Nov-13 16:45:00
7324,19-Nov-13 17:06:43,7.05,8.13,393.04,19-Nov-13 17:00:00
7325,19-Nov-13 17:21:43,7.15,8.06,393.10,19-Nov-13 17:15:00
7326,19-Nov-13 17:36:43,7.13,8.06,393.27,19-Nov-13 17:30:00
7327,19-Nov-13 17:51:43,7.02,8.00,393.32,19-Nov-13 17:45:00
7328,19-Nov-13 18:06:43,7.03,7.88,393.38,19-Nov-13 18:00:00
7329,19-Nov-13 18:21:43,7.15,7.81,393.55,19-Nov-13 18:15:00
7330,19-Nov-13 18:36:43,7.05,7.75,393.60,19-Nov-13 18:30:00
7331,19-Nov-13 18:51:43,7.12,7.69,393.72,19-Nov-13 18:45:00
7332,19-Nov-13 19:06:43,7.03,7.63,393.74,19-Nov-13 19:00:00
7333,19-Nov-13 19:21:43,7.12,7.56,393.86,19-Nov-13 19:15:00
7334,19-Nov-13 19:36:43,6.98,7.50,393.77,19-Nov-13 19:30:00
7335,19-Nov-13 19:51:43,7.03,7.44,393.80,19-Nov-13 19:45:00
7336,19-Nov-13 20:06:43,7.07,7.38,393.86,19-Nov-13 20:00:00
7337,19-Nov-13 20:21:43,7.17,7.38,394.03,19-Nov-13 20:15:00
7338,19-Nov-13 20:36:43,7.02,7.31,394.00,19-Nov-13 20:30:00
7339,19-Nov-13 20:51:43,6.98,7.31,393.97,19-Nov-13 20:45:00
7340,19-Nov-13 21:06:43,7.05,7.31,394.00,19-Nov-13 21:00:00
7341,19-Nov-13 21:21:43,7.03,7.25,394.03,19-Nov-13 21:15:00
7342,19-Nov-13 21:36:43,7.17,7.19,394.11,19-Nov-13 21:30:00
7343,19-Nov-13 21:51:43,7.11,7.13,394.22,19-Nov-13 21:45:00
7344,19-Nov-13 22:06:43,7.06,7.13,394.31,19-Nov-13 22:00:00
7345,19-Nov-13 22:21:43,7.06,7.13,394.36,19-Nov-13 22:15:00
7346,19-Nov-13 22:36:43,7.11,7.06,394.50,19-Nov-13 22:30:00
7347,19-Nov-13 22:51:43,7.05,7.06,394.56,19-Nov-13 22:45:00
7348,19-Nov-13 23:06:43,6.92,7.06,394.50,19-Nov-13 23:00:00
7349,19-Nov-13 23:21:43,6.97,7.00,394.48,19-Nov-13 23:15:00
7350,19-Nov-13 23:36:43,7.17,7.00,394.73,19-Nov-13 23:30:00
7351,19-Nov-13 23:51:43,7.06,6.94,394.84,19-Nov-13 23:45:00
7352,20-Nov-13 00:06:43,6.88,6.88,394.73,20-Nov-13 00:00:00
7353,20-Nov-13 00:21:43,7.11,6.88,394.81,20-Nov-13 00:15:00
7354,20-Nov-13 00:36:43,7.02,6.88,394.81,20-Nov-13 00:30:00
7355,20-Nov-13 00:51:43,7.04,6.81,394.84,20-Nov-13 00:45:00
7356,20-Nov-13 01:06:43,7.16,6.75,395.01,20-Nov-13 01:00:00
7357,20-Nov-13 01:21:43,7.03,6.75,395.06,20-Nov-13 01:15:00
7358,20-Nov-13 01:36:43,6.98,6.69,395.01,20-Nov-13 01:30:00
7359,20-Nov-13 01:51:43,7.08,6.63,395.01,20-Nov-13 01:45:00
7360,20-Nov-13 02:06:43,7.09,6.63,395.04,20-Nov-13 02:00:00
7361,20-Nov-13 02:21:43,7.06,6.56,395.09,20-Nov-13 02:15:00
7362,20-Nov-13 02:36:43,7.06,6.56,395.12,20-Nov-13 02:30:00
7363,20-Nov-13 02:51:43,7.08,6.56,395.18,20-Nov-13 02:45:00
7364,20-Nov-13 03:06:43,7.13,6.50,395.26,20-Nov-13 03:00:00
7365,20-Nov-13 03:21:43,7.03,6.50,395.26,20-Nov-13 03:15:00
7366,20-Nov-13 03:36:43,7.03,6.50,395.26,20-Nov-13 03:30:00
7367,20-Nov-13 03:51:43,7.07,6.44,395.37,20-Nov-13 03:45:00
7368,20-Nov-13 04:06:43,7.02,6.44,395.35,20-Nov-13 04:00:00
7369,20-Nov-13 04:21:43,7.06,6.44,395.35,20-Nov-13 04:15:00
7370,20-Nov-13 04:36:43,7.05,6.44,395.40,20-Nov-13 04:30:00
7371,20-Nov-13 04:51:43,7.01,6.38,395.40,20-Nov-13 04:45:00
7372,20-Nov-13 05:06:43,7.04,6.38,395.43,20-Nov-13 05:00:00
7373,20-Nov-13 05:21:43,7.00,6.38,395.43,20-Nov-13 05:15:00
7374,20-Nov-13 05:36:43,7.07,6.38,395.43,20-Nov-13 05:30:00
7375,20-Nov-13 05:51:43,7.06,6.38,395.49,20-Nov-13 05:45:00
7376,20-Nov-13 06:06:43,7.05,6.31,395.52,20-Nov-13 06:00:00
7377,20-Nov-13 06:21:43,7.16,6.31,395.65,20-Nov-13 06:15:00
7378,20-Nov-13 06:36:43,7.04,6.31,395.65,20-Nov-13 06:30:00
7379,20-Nov-13 06:51:43,7.22,6.31,395.93,20-Nov-13 06:45:00
7380,20-Nov-13 07:06:43,7.07,6.31,395.96,20-Nov-13 07:00:00
7381,20-Nov-13 07:21:43,6.99,6.25,395.96,20-Nov-13 07:15:00
7382,20-Nov-13 07:36:43,7.02,6.25,396.02,20-Nov-13 07:30:00
7383,20-Nov-13 07:51:43,7.12,6.19,396.13,20-Nov-13 07:45:00
7384,20-Nov-13 08:06:43,7.16,6.13,396.27,20-Nov-13 08:00:00
7385,20-Nov-13 08:21:43,7.11,6.13,396.36,20-Nov-13 08:15:00
7386,20-Nov-13 08:36:43,7.08,6.06,396.38,20-Nov-13 08:30:00
7387,20-Nov-13 08:51:43,7.04,6.06,396.36,20-Nov-13 08:45:00
7388,20-Nov-13 09:06:43,7.06,6.00,396.41,20-Nov-13 09:00:00
7389,20-Nov-13 09:21:43,7.10,6.00,396.47,20-Nov-13 09:15:00
7390,20-Nov-13 09:36:43,7.16,6.00,396.64,20-Nov-13 09:30:00
7391,20-Nov-13 09:51:43,7.00,6.00,396.64,20-Nov-13 09:45:00
7392,20-Nov-13 10:06:43,6.89,6.06,396.55,20-Nov-13 10:00:00
7393,20-Nov-13 10:21:43,6.96,6.06,396.58,20-Nov-13 10:15:00
7394,20-Nov-13 10:36:43,6.97,6.06,396.61,20-Nov-13 10:30:00
7395,20-Nov-13 10:51:43,6.94,6.13,396.61,20-Nov-13 10:45:00
7396,20-Nov-13 11:06:43,6.97,6.19,396.63,20-Nov-13 11:00:00
7397,20-Nov-13 11:21:43,6.94,6.25,396.66,20-Nov-13 11:15:00
7398,20-Nov-13 11:36:43,6.89,6.31,396.61,20-Nov-13 11:30:00
7399,20-Nov-13 11:51:43,6.90,6.44,396.52,20-Nov-13 11:45:00
7400,20-Nov-13 12:06:43,6.88,6.50,396.49,20-Nov-13 12:00:00
7401,20-Nov-13 12:21:43,6.84,6.63,396.38,20-Nov-13 12:15:00
7402,20-Nov-13 12:36:43,6.85,6.75,396.27,20-Nov-13 12:30:00
7403,20-Nov-13 12:51:43,6.79,6.88,396.15,20-Nov-13 12:45:00
7404,20-Nov-13 13:06:43,6.87,6.94,396.10,20-Nov-13 13:00:00
7405,20-Nov-13 13:21:43,6.83,7.00,396.01,20-Nov-13 13:15:00
7406,20-Nov-13 13:36:43,6.91,7.06,396.01,20-Nov-13 13:30:00
7407,20-Nov-13 13:51:43,6.88,7.13,395.96,20-Nov-13 13:45:00
7408,20-Nov-13 14:06:43,6.88,7.25,395.93,20-Nov-13 14:00:00
7409,20-Nov-13 14:21:43,6.76,7.38,395.76,20-Nov-13 14:15:00
7410,20-Nov-13 14:36:43,6.90,7.50,395.76,20-Nov-13 14:30:00
7411,20-Nov-13 14:51:43,6.88,7.50,395.70,20-Nov-13 14:45:00
7412,20-Nov-13 15:06:43,6.95,7.63,395.76,20-Nov-13 15:00:00
7413,20-Nov-13 15:21:43,6.91,7.69,395.70,20-Nov-13 15:15:00
7414,20-Nov-13 15:36:43,6.94,7.69,395.70,20-Nov-13 15:30:00
7415,20-Nov-13 15:51:43,6.89,7.69,395.70,20-Nov-13 15:45:00
7416,20-Nov-13 16:06:43,7.01,7.69,395.78,20-Nov-13 16:00:00
7417,20-Nov-13 16:21:43,6.98,7.63,395.76,20-Nov-13 16:15:00
7418,20-Nov-13 16:36:43,6.96,7.56,395.78,20-Nov-13 16:30:00
7419,20-Nov-13 16:51:43,7.01,7.56,395.92,20-Nov-13 16:45:00
7420,20-Nov-13 17:06:43,6.99,7.56,395.98,20-Nov-13 17:00:00
7421,20-Nov-13 17:21:43,7.04,7.44,396.06,20-Nov-13 17:15:00
7422,20-Nov-13 17:36:43,6.99,7.44,396.09,20-Nov-13 17:30:00
7423,20-Nov-13 17:51:43,7.00,7.31,396.12,20-Nov-13 17:45:00
7424,20-Nov-13 18:06:43,7.00,7.25,396.15,20-Nov-13 18:00:00
7425,20-Nov-13 18:21:43,6.95,7.25,396.18,20-Nov-13 18:15:00
7426,20-Nov-13 18:36:43,6.94,7.13,396.15,20-Nov-13 18:30:00
7427,20-Nov-13 18:51:43,7.05,7.06,396.26,20-Nov-13 18:45:00
7428,20-Nov-13 19:06:43,7.00,7.00,396.26,20-Nov-13 19:00:00
7429,20-Nov-13 19:21:43,6.99,6.94,396.26,20-Nov-13 19:15:00
7430,20-Nov-13 19:36:43,7.00,6.88,396.29,20-Nov-13 19:30:00
7431,20-Nov-13 19:51:43,7.00,6.81,396.32,20-Nov-13 19:45:00
7432,20-Nov-13 20:06:43,7.03,6.75,396.38,20-Nov-13 20:00:00
7433,20-Nov-13 20:21:43,7.15,6.69,396.55,20-Nov-13 20:15:00
7434,20-Nov-13 20:36:43,6.99,6.69,396.57,20-Nov-13 20:30:00
7435,20-Nov-13 20:51:43,6.92,6.69,396.55,20-Nov-13 20:45:00
7436,20-Nov-13 21:06:43,7.02,6.63,396.57,20-Nov-13 21:00:00
7437,20-Nov-13 21:21:43,6.93,6.56,396.52,20-Nov-13 21:15:00
7438,20-Nov-13 21:36:43,6.93,6.50,396.52,20-Nov-13 21:30:00
7439,20-Nov-13 21:51:43,6.93,6.50,396.49,20-Nov-13 21:45:00
7440,20-Nov-13 22:06:43,7.01,6.50,396.52,20-Nov-13 22:00:00
7441,20-Nov-13 22:21:43,7.07,6.44,396.60,20-Nov-13 22:15:00
7442,20-Nov-13 22:36:43,7.03,6.44,396.60,20-Nov-13 22:30:00
7443,20-Nov-13 22:51:43,7.08,6.44,396.72,20-Nov-13 22:45:00
7444,20-Nov-13 23:06:43,6.98,6.44,396.72,20-Nov-13 23:00:00
7445,20-Nov-13 23:21:43,7.00,6.44,396.74,20-Nov-13 23:15:00
7446,20-Nov-13 23:36:43,7.06,6.44,396.86,20-Nov-13 23:30:00
7447,20-Nov-13 23:51:43,6.96,6.44,396.83,20-Nov-13 23:45:00
7448,21-Nov-13 00:06:43,6.96,6.50,396.83,21-Nov-13 00:00:00
7449,21-Nov-13 00:21:43,7.05,6.50,396.88,21-Nov-13 00:15:00
7450,21-Nov-13 00:36:43,7.00,6.50,396.91,21-Nov-13 00:30:00
7451,21-Nov-13 00:51:43,6.95,6.50,396.85,21-Nov-13 00:45:00
7452,21-Nov-13 01:06:43,7.03,6.56,396.94,21-Nov-13 01:00:00
7453,21-Nov-13 01:21:43,7.07,6.56,397.02,21-Nov-13 01:15:00
7454,21-Nov-13 01:36:43,6.95,6.56,396.99,21-Nov-13 01:30:00
7455,21-Nov-13 01:51:43,7.00,6.63,397.08,21-Nov-13 01:45:00
7456,21-Nov-13 02:06:43,7.02,6.63,397.13,21-Nov-13 02:00:00
7457,21-Nov-13 02:21:43,6.98,6.63,397.13,21-Nov-13 02:15:00
7458,21-Nov-13 02:36:43,6.95,6.69,397.13,21-Nov-13 02:30:00
7459,21-Nov-13 02:51:43,6.99,6.69,397.10,21-Nov-13 02:45:00
7460,21-Nov-13 03:06:43,6.93,6.69,397.05,21-Nov-13 03:00:00
7461,21-Nov-13 03:21:43,6.99,6.69,397.08,21-Nov-13 03:15:00
7462,21-Nov-13 03:36:43,6.93,6.75,397.05,21-Nov-13 03:30:00
7463,21-Nov-13 03:51:43,7.02,6.75,397.08,21-Nov-13 03:45:00
7464,21-Nov-13 04:06:43,6.99,6.75,397.05,21-Nov-13 04:00:00
7465,21-Nov-13 04:21:43,6.93,6.75,397.02,21-Nov-13 04:15:00
7466,21-Nov-13 04:36:43,6.92,6.75,396.94,21-Nov-13 04:30:00
7467,21-Nov-13 04:51:43,6.95,6.81,396.91,21-Nov-13 04:45:00
7468,21-Nov-13 05:06:43,6.91,6.81,396.85,21-Nov-13 05:00:00
7469,21-Nov-13 05:21:43,6.97,6.81,396.91,21-Nov-13 05:15:00
7470,21-Nov-13 05:36:43,6.96,6.81,396.88,21-Nov-13 05:30:00
7471,21-Nov-13 05:51:43,6.93,6.81,396.88,21-Nov-13 05:45:00
7472,21-Nov-13 06:06:43,7.00,6.88,396.94,21-Nov-13 06:00:00
7473,21-Nov-13 06:21:43,6.96,6.88,396.91,21-Nov-13 06:15:00
7474,21-Nov-13 06:36:43,6.97,6.88,396.94,21-Nov-13 06:30:00
7475,21-Nov-13 06:51:43,7.03,6.88,396.99,21-Nov-13 06:45:00
7476,21-Nov-13 07:06:43,6.97,6.88,397.05,21-Nov-13 07:00:00
7477,21-Nov-13 07:21:43,7.06,6.88,397.16,21-Nov-13 07:15:00
7478,21-Nov-13 07:36:43,7.00,6.88,397.16,21-Nov-13 07:30:00
7479,21-Nov-13 07:51:43,7.04,6.94,397.30,21-Nov-13 07:45:00
7480,21-Nov-13 08:06:43,7.04,6.94,397.38,21-Nov-13 08:00:00
7481,21-Nov-13 08:21:43,6.89,6.94,397.30,21-Nov-13 08:15:00
7482,21-Nov-13 08:36:43,7.01,6.94,397.33,21-Nov-13 08:30:00
7483,21-Nov-13 08:51:43,7.02,6.94,397.38,21-Nov-13 08:45:00
7484,21-Nov-13 09:06:43,6.94,7.00,397.30,21-Nov-13 09:00:00
7485,21-Nov-13 09:21:43,7.03,7.00,397.35,21-Nov-13 09:15:00
7486,21-Nov-13 09:36:43,6.96,7.06,397.32,21-Nov-13 09:30:00
7487,21-Nov-13 09:51:43,6.90,7.13,397.30,21-Nov-13 09:45:00
7488,21-Nov-13 10:06:43,6.94,7.19,397.30,21-Nov-13 10:00:00
7489,21-Nov-13 10:21:43,7.03,7.19,397.41,21-Nov-13 10:15:00
7490,21-Nov-13 10:36:43,6.87,7.25,397.35,21-Nov-13 10:30:00
7491,21-Nov-13 10:51:43,6.92,7.31,397.32,21-Nov-13 10:45:00
7492,21-Nov-13 11:06:43,6.95,7.44,397.29,21-Nov-13 11:00:00
7493,21-Nov-13 11:21:43,6.89,7.50,397.24,21-Nov-13 11:15:00
7494,21-Nov-13 11:36:43,6.90,7.56,397.24,21-Nov-13 11:30:00
7495,21-Nov-13 11:51:43,6.96,7.63,397.26,21-Nov-13 11:45:00
7496,21-Nov-13 12:06:43,6.86,7.75,397.15,21-Nov-13 12:00:00
7497,21-Nov-13 12:21:43,6.75,7.81,396.96,21-Nov-13 12:15:00
7498,21-Nov-13 12:36:43,6.93,7.88,396.95,21-Nov-13 12:30:00
7499,21-Nov-13 12:51:43,6.84,7.94,396.87,21-Nov-13 12:45:00
7500,21-Nov-13 13:06:43,6.78,8.00,396.73,21-Nov-13 13:00:00
7501,21-Nov-13 13:21:43,6.85,8.06,396.65,21-Nov-13 13:15:00
7502,21-Nov-13 13:36:43,6.88,8.13,396.59,21-Nov-13 13:30:00
7503,21-Nov-13 13:51:43,6.99,8.13,396.65,21-Nov-13 13:45:00
7504,21-Nov-13 14:06:43,6.71,8.25,396.42,21-Nov-13 14:00:00
7505,21-Nov-13 14:21:43,6.97,8.31,396.48,21-Nov-13 14:15:00
7506,21-Nov-13 14:36:43,6.84,8.31,396.39,21-Nov-13 14:30:00
7507,21-Nov-13 14:51:43,6.76,8.38,396.20,21-Nov-13 14:45:00
7508,21-Nov-13 15:06:43,6.90,8.44,396.17,21-Nov-13 15:00:00
7509,21-Nov-13 15:21:43,6.86,8.44,396.11,21-Nov-13 15:15:00
7510,21-Nov-13 15:36:43,6.98,8.50,396.14,21-Nov-13 15:30:00
7511,21-Nov-13 15:51:43,6.89,8.50,396.11,21-Nov-13 15:45:00
7512,21-Nov-13 16:06:43,6.88,8.50,396.03,21-Nov-13 16:00:00
7513,21-Nov-13 16:21:43,6.88,8.50,396.03,21-Nov-13 16:15:00
