
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf_082817
# Records, 6714
Sensor File,11/6/2017 2:23:02 PM ,FCR_inf_11617.a4d

Barometric File,11/6/2017 1:30:30 PM ,FCR_BV_110617.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCR_BV_082817
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,2.27,3.00,
,Maximum,11.39,22.75,
,Mean,7.10,15.11,
,Variance,6.826,12.302,
,Std Deviation,2.613,3.507,
3958,8-Oct-17 22:15:00,9.09,18.56,392.62,8-Oct-17 22:15:00
3959,8-Oct-17 22:30:00,9.07,18.56,392.43,8-Oct-17 22:30:00
3960,8-Oct-17 22:45:00,9.03,18.63,392.34,8-Oct-17 22:45:00
3961,8-Oct-17 23:00:00,9.05,18.63,392.51,8-Oct-17 23:00:00
3962,8-Oct-17 23:15:00,9.00,18.63,392.43,8-Oct-17 23:15:00
3963,8-Oct-17 23:30:00,9.02,18.69,392.37,8-Oct-17 23:30:00
3964,8-Oct-17 23:45:00,8.95,18.69,392.34,8-Oct-17 23:45:00
3965,9-Oct-17 00:00:00,9.14,18.75,392.37,9-Oct-17 00:00:00
3966,9-Oct-17 00:15:00,9.14,18.81,392.29,9-Oct-17 00:15:00
3967,9-Oct-17 00:30:00,9.19,18.81,392.18,9-Oct-17 00:30:00
3968,9-Oct-17 00:45:00,9.30,18.88,392.09,9-Oct-17 00:45:00
3969,9-Oct-17 01:00:00,9.59,18.94,392.32,9-Oct-17 01:00:00
3970,9-Oct-17 01:15:00,9.91,19.00,392.51,9-Oct-17 01:15:00
3971,9-Oct-17 01:30:00,10.16,19.00,392.73,9-Oct-17 01:30:00
3972,9-Oct-17 01:45:00,10.48,18.94,392.96,9-Oct-17 01:45:00
3973,9-Oct-17 02:00:00,10.61,18.88,393.15,9-Oct-17 02:00:00
3974,9-Oct-17 02:15:00,10.69,18.88,393.26,9-Oct-17 02:15:00
3975,9-Oct-17 02:30:00,10.50,18.88,393.18,9-Oct-17 02:30:00
3976,9-Oct-17 02:45:00,10.57,18.88,393.07,9-Oct-17 02:45:00
3977,9-Oct-17 03:00:00,10.48,18.88,392.82,9-Oct-17 03:00:00
3978,9-Oct-17 03:15:00,10.50,18.88,392.65,9-Oct-17 03:15:00
3979,9-Oct-17 03:30:00,10.41,18.88,392.51,9-Oct-17 03:30:00
3980,9-Oct-17 03:45:00,10.46,18.88,392.54,9-Oct-17 03:45:00
3981,9-Oct-17 04:00:00,10.30,18.94,392.48,9-Oct-17 04:00:00
3982,9-Oct-17 04:15:00,10.19,18.94,392.46,9-Oct-17 04:15:00
3983,9-Oct-17 04:30:00,10.05,18.94,392.34,9-Oct-17 04:30:00
3984,9-Oct-17 04:45:00,9.87,18.88,392.20,9-Oct-17 04:45:00
3985,9-Oct-17 05:00:00,9.84,18.94,392.15,9-Oct-17 05:00:00
3986,9-Oct-17 05:15:00,9.65,18.94,392.04,9-Oct-17 05:15:00
3987,9-Oct-17 05:30:00,9.59,18.94,392.01,9-Oct-17 05:30:00
3988,9-Oct-17 05:45:00,9.52,18.94,391.98,9-Oct-17 05:45:00
3989,9-Oct-17 06:00:00,9.46,18.94,391.98,9-Oct-17 06:00:00
3990,9-Oct-17 06:15:00,9.39,18.94,391.95,9-Oct-17 06:15:00
3991,9-Oct-17 06:30:00,9.37,19.00,391.95,9-Oct-17 06:30:00
3992,9-Oct-17 06:45:00,9.31,19.00,392.04,9-Oct-17 06:45:00
3993,9-Oct-17 07:00:00,9.32,19.00,392.12,9-Oct-17 07:00:00
3994,9-Oct-17 07:15:00,9.35,19.00,392.29,9-Oct-17 07:15:00
3995,9-Oct-17 07:30:00,9.32,19.06,392.34,9-Oct-17 07:30:00
3996,9-Oct-17 07:45:00,9.20,19.00,392.40,9-Oct-17 07:45:00
3997,9-Oct-17 08:00:00,9.28,19.00,392.57,9-Oct-17 08:00:00
3998,9-Oct-17 08:15:00,9.41,19.06,392.76,9-Oct-17 08:15:00
3999,9-Oct-17 08:30:00,9.48,19.00,392.87,9-Oct-17 08:30:00
4000,9-Oct-17 08:45:00,9.41,19.00,392.93,9-Oct-17 08:45:00
4001,9-Oct-17 09:00:00,9.48,19.00,393.10,9-Oct-17 09:00:00
4002,9-Oct-17 09:15:00,9.53,18.94,393.24,9-Oct-17 09:15:00
4003,9-Oct-17 09:30:00,9.49,18.94,393.26,9-Oct-17 09:30:00
4004,9-Oct-17 09:45:00,9.45,18.94,393.29,9-Oct-17 09:45:00
4005,9-Oct-17 10:00:00,9.31,18.94,393.26,9-Oct-17 10:00:00
4006,9-Oct-17 10:15:00,9.20,18.94,393.21,9-Oct-17 10:15:00
4007,9-Oct-17 10:30:00,9.16,19.00,393.15,9-Oct-17 10:30:00
4008,9-Oct-17 10:45:00,9.20,19.06,393.18,9-Oct-17 10:45:00
4009,9-Oct-17 11:00:00,9.35,19.13,393.18,9-Oct-17 11:00:00
4010,9-Oct-17 11:15:00,9.28,19.19,393.15,9-Oct-17 11:15:00
4011,9-Oct-17 11:30:00,9.25,19.25,393.10,9-Oct-17 11:30:00
4012,9-Oct-17 11:45:00,9.21,19.31,393.18,9-Oct-17 11:45:00
4013,9-Oct-17 12:00:00,9.18,19.38,393.18,9-Oct-17 12:00:00
4014,9-Oct-17 12:15:00,9.22,19.44,393.21,9-Oct-17 12:15:00
4015,9-Oct-17 12:30:00,9.21,19.50,393.24,9-Oct-17 12:30:00
4016,9-Oct-17 12:45:00,9.17,19.50,393.21,9-Oct-17 12:45:00
4017,9-Oct-17 13:00:00,9.11,19.50,393.15,9-Oct-17 13:00:00
4018,9-Oct-17 13:15:00,9.12,19.56,393.10,9-Oct-17 13:15:00
4019,9-Oct-17 13:30:00,9.17,19.56,393.01,9-Oct-17 13:30:00
4020,9-Oct-17 13:45:00,9.10,19.69,392.93,9-Oct-17 13:45:00
4021,9-Oct-17 14:00:00,9.05,19.75,392.87,9-Oct-17 14:00:00
4022,9-Oct-17 14:15:00,9.08,19.81,392.87,9-Oct-17 14:15:00
4023,9-Oct-17 14:30:00,9.05,19.81,392.82,9-Oct-17 14:30:00
4024,9-Oct-17 14:45:00,9.05,19.88,392.76,9-Oct-17 14:45:00
4025,9-Oct-17 15:00:00,9.09,19.88,392.79,9-Oct-17 15:00:00
4026,9-Oct-17 15:15:00,9.05,20.00,392.79,9-Oct-17 15:15:00
4027,9-Oct-17 15:30:00,9.03,20.00,392.79,9-Oct-17 15:30:00
4028,9-Oct-17 15:45:00,9.05,20.00,392.79,9-Oct-17 15:45:00
4029,9-Oct-17 16:00:00,9.13,20.06,392.87,9-Oct-17 16:00:00
4030,9-Oct-17 16:15:00,9.02,20.06,392.79,9-Oct-17 16:15:00
4031,9-Oct-17 16:30:00,9.04,20.13,392.82,9-Oct-17 16:30:00
4032,9-Oct-17 16:45:00,9.04,20.13,392.87,9-Oct-17 16:45:00
4033,9-Oct-17 17:00:00,9.00,20.13,392.90,9-Oct-17 17:00:00
4034,9-Oct-17 17:15:00,8.98,20.13,392.96,9-Oct-17 17:15:00
4035,9-Oct-17 17:30:00,8.96,20.06,392.98,9-Oct-17 17:30:00
4036,9-Oct-17 17:45:00,8.94,20.06,393.01,9-Oct-17 17:45:00
4037,9-Oct-17 18:00:00,8.87,20.00,393.04,9-Oct-17 18:00:00
4038,9-Oct-17 18:15:00,8.89,19.94,393.12,9-Oct-17 18:15:00
4039,9-Oct-17 18:30:00,8.91,19.94,393.18,9-Oct-17 18:30:00
4040,9-Oct-17 18:45:00,8.86,19.88,393.21,9-Oct-17 18:45:00
4041,9-Oct-17 19:00:00,8.88,19.88,393.29,9-Oct-17 19:00:00
4042,9-Oct-17 19:15:00,8.86,19.81,393.35,9-Oct-17 19:15:00
4043,9-Oct-17 19:30:00,8.89,19.75,393.43,9-Oct-17 19:30:00
4044,9-Oct-17 19:45:00,8.86,19.69,393.46,9-Oct-17 19:45:00
4045,9-Oct-17 20:00:00,8.86,19.69,393.54,9-Oct-17 20:00:00
4046,9-Oct-17 20:15:00,8.85,19.63,393.60,9-Oct-17 20:15:00
4047,9-Oct-17 20:30:00,8.81,19.63,393.63,9-Oct-17 20:30:00
4048,9-Oct-17 20:45:00,8.85,19.56,393.71,9-Oct-17 20:45:00
4049,9-Oct-17 21:00:00,8.82,19.56,393.74,9-Oct-17 21:00:00
4050,9-Oct-17 21:15:00,8.81,19.56,393.77,9-Oct-17 21:15:00
4051,9-Oct-17 21:30:00,8.85,19.50,393.88,9-Oct-17 21:30:00
4052,9-Oct-17 21:45:00,8.83,19.50,393.88,9-Oct-17 21:45:00
4053,9-Oct-17 22:00:00,8.83,19.44,393.93,9-Oct-17 22:00:00
4054,9-Oct-17 22:15:00,8.83,19.38,393.91,9-Oct-17 22:15:00
4055,9-Oct-17 22:30:00,8.81,19.38,393.99,9-Oct-17 22:30:00
4056,9-Oct-17 22:45:00,8.83,19.38,394.02,9-Oct-17 22:45:00
4057,9-Oct-17 23:00:00,8.82,19.31,393.99,9-Oct-17 23:00:00
4058,9-Oct-17 23:15:00,8.79,19.31,393.96,9-Oct-17 23:15:00
4059,9-Oct-17 23:30:00,8.81,19.31,393.99,9-Oct-17 23:30:00
4060,9-Oct-17 23:45:00,8.82,19.25,394.05,9-Oct-17 23:45:00
4061,10-Oct-17 00:00:00,8.81,19.25,394.13,10-Oct-17 00:00:00
4062,10-Oct-17 00:15:00,8.81,19.19,394.10,10-Oct-17 00:15:00
4063,10-Oct-17 00:30:00,8.79,19.19,394.13,10-Oct-17 00:30:00
4064,10-Oct-17 00:45:00,8.82,19.19,394.16,10-Oct-17 00:45:00
4065,10-Oct-17 01:00:00,8.79,19.13,394.16,10-Oct-17 01:00:00
4066,10-Oct-17 01:15:00,8.82,19.13,394.16,10-Oct-17 01:15:00
4067,10-Oct-17 01:30:00,8.81,19.13,394.16,10-Oct-17 01:30:00
4068,10-Oct-17 01:45:00,8.82,19.13,394.16,10-Oct-17 01:45:00
4069,10-Oct-17 02:00:00,8.79,19.13,394.13,10-Oct-17 02:00:00
4070,10-Oct-17 02:15:00,8.81,19.06,394.16,10-Oct-17 02:15:00
4071,10-Oct-17 02:30:00,8.84,19.06,394.10,10-Oct-17 02:30:00
4072,10-Oct-17 02:45:00,8.84,19.06,394.07,10-Oct-17 02:45:00
4073,10-Oct-17 03:00:00,8.81,19.06,394.07,10-Oct-17 03:00:00
4074,10-Oct-17 03:15:00,8.84,19.00,394.07,10-Oct-17 03:15:00
4075,10-Oct-17 03:30:00,8.81,19.00,394.10,10-Oct-17 03:30:00
4076,10-Oct-17 03:45:00,8.82,19.00,394.13,10-Oct-17 03:45:00
4077,10-Oct-17 04:00:00,8.82,19.00,394.16,10-Oct-17 04:00:00
4078,10-Oct-17 04:15:00,8.81,18.94,394.16,10-Oct-17 04:15:00
4079,10-Oct-17 04:30:00,8.81,18.94,394.19,10-Oct-17 04:30:00
4080,10-Oct-17 04:45:00,8.81,18.94,394.21,10-Oct-17 04:45:00
4081,10-Oct-17 05:00:00,8.79,18.94,394.16,10-Oct-17 05:00:00
4082,10-Oct-17 05:15:00,8.81,18.94,394.24,10-Oct-17 05:15:00
4083,10-Oct-17 05:30:00,8.81,18.94,394.30,10-Oct-17 05:30:00
4084,10-Oct-17 05:45:00,8.84,18.94,394.35,10-Oct-17 05:45:00
4085,10-Oct-17 06:00:00,8.78,18.88,394.35,10-Oct-17 06:00:00
4086,10-Oct-17 06:15:00,8.85,18.88,394.44,10-Oct-17 06:15:00
4087,10-Oct-17 06:30:00,8.84,18.88,394.47,10-Oct-17 06:30:00
4088,10-Oct-17 06:45:00,8.81,18.81,394.47,10-Oct-17 06:45:00
4089,10-Oct-17 07:00:00,8.80,18.81,394.52,10-Oct-17 07:00:00
4090,10-Oct-17 07:15:00,8.80,18.81,394.58,10-Oct-17 07:15:00
4091,10-Oct-17 07:30:00,8.78,18.81,394.58,10-Oct-17 07:30:00
4092,10-Oct-17 07:45:00,8.82,18.75,394.66,10-Oct-17 07:45:00
4093,10-Oct-17 08:00:00,8.80,18.75,394.69,10-Oct-17 08:00:00
4094,10-Oct-17 08:15:00,8.82,18.75,394.75,10-Oct-17 08:15:00
4095,10-Oct-17 08:30:00,8.78,18.75,394.75,10-Oct-17 08:30:00
4096,10-Oct-17 08:45:00,8.81,18.75,394.83,10-Oct-17 08:45:00
4097,10-Oct-17 09:00:00,8.81,18.81,394.83,10-Oct-17 09:00:00
4098,10-Oct-17 09:15:00,8.79,18.81,394.91,10-Oct-17 09:15:00
4099,10-Oct-17 09:30:00,8.81,18.81,394.97,10-Oct-17 09:30:00
4100,10-Oct-17 09:45:00,8.79,18.81,394.94,10-Oct-17 09:45:00
4101,10-Oct-17 10:00:00,8.81,18.88,394.94,10-Oct-17 10:00:00
4102,10-Oct-17 10:15:00,8.81,18.88,394.88,10-Oct-17 10:15:00
4103,10-Oct-17 10:30:00,8.85,18.88,394.88,10-Oct-17 10:30:00
4104,10-Oct-17 10:45:00,8.82,18.94,394.91,10-Oct-17 10:45:00
4105,10-Oct-17 11:00:00,8.82,19.00,394.91,10-Oct-17 11:00:00
4106,10-Oct-17 11:15:00,8.84,19.00,394.91,10-Oct-17 11:15:00
4107,10-Oct-17 11:30:00,8.82,19.06,394.86,10-Oct-17 11:30:00
4108,10-Oct-17 11:45:00,8.82,19.13,394.91,10-Oct-17 11:45:00
4109,10-Oct-17 12:00:00,8.84,19.13,394.97,10-Oct-17 12:00:00
4110,10-Oct-17 12:15:00,8.82,19.19,394.91,10-Oct-17 12:15:00
4111,10-Oct-17 12:30:00,8.86,19.19,394.91,10-Oct-17 12:30:00
4112,10-Oct-17 12:45:00,8.82,19.19,394.86,10-Oct-17 12:45:00
4113,10-Oct-17 13:00:00,8.87,19.25,394.86,10-Oct-17 13:00:00
4114,10-Oct-17 13:15:00,8.87,19.25,394.74,10-Oct-17 13:15:00
4115,10-Oct-17 13:30:00,8.87,19.31,394.66,10-Oct-17 13:30:00
4116,10-Oct-17 13:45:00,8.84,19.38,394.55,10-Oct-17 13:45:00
4117,10-Oct-17 14:00:00,8.90,19.44,394.52,10-Oct-17 14:00:00
4118,10-Oct-17 14:15:00,8.89,19.50,394.44,10-Oct-17 14:15:00
4119,10-Oct-17 14:30:00,8.93,19.63,394.44,10-Oct-17 14:30:00
4120,10-Oct-17 14:45:00,8.93,19.63,394.46,10-Oct-17 14:45:00
4121,10-Oct-17 15:00:00,8.96,19.63,394.44,10-Oct-17 15:00:00
4122,10-Oct-17 15:15:00,8.95,19.63,394.46,10-Oct-17 15:15:00
4123,10-Oct-17 15:30:00,8.90,19.69,394.41,10-Oct-17 15:30:00
4124,10-Oct-17 15:45:00,8.98,19.81,394.38,10-Oct-17 15:45:00
4125,10-Oct-17 16:00:00,8.95,19.88,394.27,10-Oct-17 16:00:00
4126,10-Oct-17 16:15:00,8.98,19.94,394.21,10-Oct-17 16:15:00
4127,10-Oct-17 16:30:00,8.98,19.94,394.16,10-Oct-17 16:30:00
4128,10-Oct-17 16:45:00,8.99,19.94,394.18,10-Oct-17 16:45:00
4129,10-Oct-17 17:00:00,8.98,20.00,394.24,10-Oct-17 17:00:00
4130,10-Oct-17 17:15:00,8.94,19.94,394.27,10-Oct-17 17:15:00
4131,10-Oct-17 17:30:00,8.92,19.94,394.30,10-Oct-17 17:30:00
4132,10-Oct-17 17:45:00,8.93,19.88,394.32,10-Oct-17 17:45:00
4133,10-Oct-17 18:00:00,8.88,19.88,394.35,10-Oct-17 18:00:00
4134,10-Oct-17 18:15:00,8.87,19.81,394.35,10-Oct-17 18:15:00
4135,10-Oct-17 18:30:00,8.87,19.81,394.41,10-Oct-17 18:30:00
4136,10-Oct-17 18:45:00,8.84,19.75,394.44,10-Oct-17 18:45:00
4137,10-Oct-17 19:00:00,8.85,19.69,394.44,10-Oct-17 19:00:00
4138,10-Oct-17 19:15:00,8.83,19.69,394.46,10-Oct-17 19:15:00
4139,10-Oct-17 19:30:00,8.82,19.63,394.49,10-Oct-17 19:30:00
4140,10-Oct-17 19:45:00,8.86,19.63,394.58,10-Oct-17 19:45:00
4141,10-Oct-17 20:00:00,8.86,19.56,394.60,10-Oct-17 20:00:00
4142,10-Oct-17 20:15:00,8.83,19.56,394.58,10-Oct-17 20:15:00
4143,10-Oct-17 20:30:00,8.83,19.50,394.60,10-Oct-17 20:30:00
4144,10-Oct-17 20:45:00,8.79,19.50,394.58,10-Oct-17 20:45:00
4145,10-Oct-17 21:00:00,8.85,19.44,394.60,10-Oct-17 21:00:00
4146,10-Oct-17 21:15:00,8.85,19.44,394.63,10-Oct-17 21:15:00
4147,10-Oct-17 21:30:00,8.85,19.44,394.55,10-Oct-17 21:30:00
4148,10-Oct-17 21:45:00,8.85,19.38,394.58,10-Oct-17 21:45:00
4149,10-Oct-17 22:00:00,8.83,19.38,394.52,10-Oct-17 22:00:00
4150,10-Oct-17 22:15:00,8.82,19.38,394.58,10-Oct-17 22:15:00
4151,10-Oct-17 22:30:00,8.86,19.38,394.66,10-Oct-17 22:30:00
4152,10-Oct-17 22:45:00,8.85,19.38,394.58,10-Oct-17 22:45:00
4153,10-Oct-17 23:00:00,8.88,19.31,394.52,10-Oct-17 23:00:00
4154,10-Oct-17 23:15:00,8.85,19.31,394.44,10-Oct-17 23:15:00
4155,10-Oct-17 23:30:00,8.89,19.31,394.38,10-Oct-17 23:30:00
4156,10-Oct-17 23:45:00,8.86,19.31,394.35,10-Oct-17 23:45:00
4157,11-Oct-17 00:00:00,8.89,19.31,394.30,11-Oct-17 00:00:00
4158,11-Oct-17 00:15:00,8.82,19.31,394.21,11-Oct-17 00:15:00
4159,11-Oct-17 00:30:00,8.81,19.31,394.19,11-Oct-17 00:30:00
4160,11-Oct-17 00:45:00,8.82,19.31,394.16,11-Oct-17 00:45:00
4161,11-Oct-17 01:00:00,8.86,19.31,394.16,11-Oct-17 01:00:00
4162,11-Oct-17 01:15:00,8.85,19.31,394.10,11-Oct-17 01:15:00
4163,11-Oct-17 01:30:00,8.83,19.31,394.02,11-Oct-17 01:30:00
4164,11-Oct-17 01:45:00,8.81,19.31,394.02,11-Oct-17 01:45:00
4165,11-Oct-17 02:00:00,8.92,19.31,394.07,11-Oct-17 02:00:00
4166,11-Oct-17 02:15:00,8.92,19.31,394.02,11-Oct-17 02:15:00
4167,11-Oct-17 02:30:00,8.97,19.38,394.13,11-Oct-17 02:30:00
4168,11-Oct-17 02:45:00,9.50,19.44,394.63,11-Oct-17 02:45:00
4169,11-Oct-17 03:00:00,9.74,19.44,394.80,11-Oct-17 03:00:00
4170,11-Oct-17 03:15:00,10.37,19.38,395.39,11-Oct-17 03:15:00
4171,11-Oct-17 03:30:00,11.39,19.19,396.36,11-Oct-17 03:30:00
4172,11-Oct-17 03:45:00,10.94,19.13,395.86,11-Oct-17 03:45:00
4173,11-Oct-17 04:00:00,10.55,19.06,395.39,11-Oct-17 04:00:00
4174,11-Oct-17 04:15:00,10.20,19.00,395.08,11-Oct-17 04:15:00
4175,11-Oct-17 04:30:00,9.92,19.00,394.80,11-Oct-17 04:30:00
4176,11-Oct-17 04:45:00,9.81,19.00,394.69,11-Oct-17 04:45:00
4177,11-Oct-17 05:00:00,9.62,19.00,394.55,11-Oct-17 05:00:00
4178,11-Oct-17 05:15:00,9.52,19.00,394.52,11-Oct-17 05:15:00
4179,11-Oct-17 05:30:00,9.41,18.94,394.41,11-Oct-17 05:30:00
4180,11-Oct-17 05:45:00,9.35,18.94,394.38,11-Oct-17 05:45:00
4181,11-Oct-17 06:00:00,9.25,18.94,394.35,11-Oct-17 06:00:00
4182,11-Oct-17 06:15:00,9.24,18.94,394.35,11-Oct-17 06:15:00
4183,11-Oct-17 06:30:00,9.21,18.94,394.38,11-Oct-17 06:30:00
4184,11-Oct-17 06:45:00,9.14,18.94,394.35,11-Oct-17 06:45:00
4185,11-Oct-17 07:00:00,9.11,18.94,394.33,11-Oct-17 07:00:00
4186,11-Oct-17 07:15:00,9.12,18.88,394.33,11-Oct-17 07:15:00
4187,11-Oct-17 07:30:00,9.10,18.94,394.35,11-Oct-17 07:30:00
4188,11-Oct-17 07:45:00,9.06,18.88,394.33,11-Oct-17 07:45:00
4189,11-Oct-17 08:00:00,9.06,18.88,394.30,11-Oct-17 08:00:00
4190,11-Oct-17 08:15:00,9.06,18.88,394.33,11-Oct-17 08:15:00
4191,11-Oct-17 08:30:00,9.02,18.88,394.30,11-Oct-17 08:30:00
4192,11-Oct-17 08:45:00,9.02,18.88,394.38,11-Oct-17 08:45:00
4193,11-Oct-17 09:00:00,9.00,18.88,394.41,11-Oct-17 09:00:00
4194,11-Oct-17 09:15:00,8.97,18.94,394.30,11-Oct-17 09:15:00
4195,11-Oct-17 09:30:00,8.97,18.94,394.30,11-Oct-17 09:30:00
4196,11-Oct-17 09:45:00,8.99,19.00,394.30,11-Oct-17 09:45:00
4197,11-Oct-17 10:00:00,9.00,19.00,394.30,11-Oct-17 10:00:00
4198,11-Oct-17 10:15:00,8.97,19.06,394.27,11-Oct-17 10:15:00
4199,11-Oct-17 10:30:00,8.92,19.13,394.21,11-Oct-17 10:30:00
4200,11-Oct-17 10:45:00,8.96,19.19,394.24,11-Oct-17 10:45:00
4201,11-Oct-17 11:00:00,8.96,19.19,394.27,11-Oct-17 11:00:00
4202,11-Oct-17 11:15:00,8.95,19.25,394.21,11-Oct-17 11:15:00
4203,11-Oct-17 11:30:00,9.04,19.25,394.24,11-Oct-17 11:30:00
4204,11-Oct-17 11:45:00,8.98,19.31,394.21,11-Oct-17 11:45:00
4205,11-Oct-17 12:00:00,8.97,19.38,394.16,11-Oct-17 12:00:00
4206,11-Oct-17 12:15:00,9.01,19.44,394.13,11-Oct-17 12:15:00
4207,11-Oct-17 12:30:00,8.98,19.50,394.05,11-Oct-17 12:30:00
4208,11-Oct-17 12:45:00,9.03,19.56,394.02,11-Oct-17 12:45:00
4209,11-Oct-17 13:00:00,9.05,19.69,393.93,11-Oct-17 13:00:00
4210,11-Oct-17 13:15:00,9.02,19.75,393.82,11-Oct-17 13:15:00
4211,11-Oct-17 13:30:00,9.08,19.88,393.79,11-Oct-17 13:30:00
4212,11-Oct-17 13:45:00,9.06,19.94,393.68,11-Oct-17 13:45:00
4213,11-Oct-17 14:00:00,9.07,20.00,393.60,11-Oct-17 14:00:00
4214,11-Oct-17 14:15:00,9.11,20.06,393.54,11-Oct-17 14:15:00
4215,11-Oct-17 14:30:00,9.16,20.13,393.46,11-Oct-17 14:30:00
4216,11-Oct-17 14:45:00,9.11,20.13,393.37,11-Oct-17 14:45:00
4217,11-Oct-17 15:00:00,9.10,20.25,393.29,11-Oct-17 15:00:00
4218,11-Oct-17 15:15:00,9.17,20.31,393.29,11-Oct-17 15:15:00
4219,11-Oct-17 15:30:00,9.12,20.44,393.26,11-Oct-17 15:30:00
4220,11-Oct-17 15:45:00,9.11,20.38,393.29,11-Oct-17 15:45:00
4221,11-Oct-17 16:00:00,9.06,20.38,393.32,11-Oct-17 16:00:00
4222,11-Oct-17 16:15:00,9.03,20.31,393.26,11-Oct-17 16:15:00
4223,11-Oct-17 16:30:00,9.05,20.38,393.23,11-Oct-17 16:30:00
4224,11-Oct-17 16:45:00,9.04,20.44,393.23,11-Oct-17 16:45:00
4225,11-Oct-17 17:00:00,9.04,20.44,393.26,11-Oct-17 17:00:00
4226,11-Oct-17 17:15:00,9.01,20.44,393.18,11-Oct-17 17:15:00
4227,11-Oct-17 17:30:00,9.07,20.44,393.35,11-Oct-17 17:30:00
4228,11-Oct-17 17:45:00,8.98,20.44,393.35,11-Oct-17 17:45:00
4229,11-Oct-17 18:00:00,9.02,20.44,393.40,11-Oct-17 18:00:00
4230,11-Oct-17 18:15:00,8.97,20.38,393.46,11-Oct-17 18:15:00
4231,11-Oct-17 18:30:00,8.93,20.38,393.43,11-Oct-17 18:30:00
4232,11-Oct-17 18:45:00,8.92,20.31,393.46,11-Oct-17 18:45:00
4233,11-Oct-17 19:00:00,8.93,20.25,393.46,11-Oct-17 19:00:00
4234,11-Oct-17 19:15:00,8.86,20.19,393.40,11-Oct-17 19:15:00
4235,11-Oct-17 19:30:00,8.88,20.13,393.40,11-Oct-17 19:30:00
4236,11-Oct-17 19:45:00,8.89,20.13,393.46,11-Oct-17 19:45:00
4237,11-Oct-17 20:00:00,8.90,20.06,393.54,11-Oct-17 20:00:00
4238,11-Oct-17 20:15:00,8.86,20.00,393.51,11-Oct-17 20:15:00
4239,11-Oct-17 20:30:00,8.86,20.00,393.54,11-Oct-17 20:30:00
4240,11-Oct-17 20:45:00,8.86,19.94,393.57,11-Oct-17 20:45:00
4241,11-Oct-17 21:00:00,8.87,19.88,393.65,11-Oct-17 21:00:00
4242,11-Oct-17 21:15:00,8.87,19.88,393.68,11-Oct-17 21:15:00
4243,11-Oct-17 21:30:00,8.87,19.81,393.74,11-Oct-17 21:30:00
4244,11-Oct-17 21:45:00,8.87,19.81,393.79,11-Oct-17 21:45:00
4245,11-Oct-17 22:00:00,8.89,19.75,393.88,11-Oct-17 22:00:00
4246,11-Oct-17 22:15:00,8.86,19.75,393.79,11-Oct-17 22:15:00
4247,11-Oct-17 22:30:00,8.86,19.75,393.79,11-Oct-17 22:30:00
4248,11-Oct-17 22:45:00,8.89,19.69,393.82,11-Oct-17 22:45:00
4249,11-Oct-17 23:00:00,8.85,19.69,393.71,11-Oct-17 23:00:00
4250,11-Oct-17 23:15:00,8.86,19.63,393.77,11-Oct-17 23:15:00
4251,11-Oct-17 23:30:00,8.83,19.63,393.71,11-Oct-17 23:30:00
4252,11-Oct-17 23:45:00,8.83,19.63,393.68,11-Oct-17 23:45:00
4253,12-Oct-17 00:00:00,8.85,19.56,393.71,12-Oct-17 00:00:00
4254,12-Oct-17 00:15:00,8.86,19.56,393.68,12-Oct-17 00:15:00
4255,12-Oct-17 00:30:00,8.86,19.50,393.71,12-Oct-17 00:30:00
4256,12-Oct-17 00:45:00,8.90,19.50,393.74,12-Oct-17 00:45:00
4257,12-Oct-17 01:00:00,8.95,19.44,393.79,12-Oct-17 01:00:00
4258,12-Oct-17 01:15:00,8.89,19.38,393.79,12-Oct-17 01:15:00
4259,12-Oct-17 01:30:00,8.85,19.38,393.74,12-Oct-17 01:30:00
4260,12-Oct-17 01:45:00,8.91,19.38,393.77,12-Oct-17 01:45:00
4261,12-Oct-17 02:00:00,8.91,19.31,393.79,12-Oct-17 02:00:00
4262,12-Oct-17 02:15:00,8.96,19.31,393.88,12-Oct-17 02:15:00
4263,12-Oct-17 02:30:00,8.89,19.25,393.85,12-Oct-17 02:30:00
4264,12-Oct-17 02:45:00,8.91,19.25,393.91,12-Oct-17 02:45:00
4265,12-Oct-17 03:00:00,8.91,19.19,393.91,12-Oct-17 03:00:00
4266,12-Oct-17 03:15:00,8.94,19.13,393.91,12-Oct-17 03:15:00
