Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
1099,1/22/16,4.53,0.13,389.07,1/11/16 13:45,,,,
1100,1/22/16,4.45,0.19,388.98,1/11/16 13:45,,,,
1101,1/23/16,4.39,0.19,388.93,1/11/16 13:45,,,,
1102,1/23/16,4.45,0.13,388.98,1/11/16 13:45,,,,
1103,1/23/16,4.28,0.19,388.81,1/11/16 13:45,,,,
1104,1/23/16,4.14,0.19,388.67,1/11/16 13:45,,,,
1105,1/23/16,4.2,0.19,388.73,1/11/16 13:45,,,,
1106,1/23/16,4.03,0.19,388.56,1/11/16 13:45,,,,
1107,1/23/16,3.92,0.19,388.45,1/11/16 13:45,,,,
1108,1/23/16,3.89,0.19,388.42,1/11/16 13:45,,,,
1109,1/23/16,3.81,0.13,388.34,1/11/16 13:45,,,,
1110,1/23/16,3.81,0.19,388.34,1/11/16 13:45,,,,
1111,1/23/16,3.75,0.19,388.28,1/11/16 13:45,,,,
1112,1/23/16,3.78,0.19,388.31,1/11/16 13:45,,,,
1113,1/23/16,3.86,0.19,388.39,1/11/16 13:45,,,,
1114,1/23/16,3.81,0.19,388.34,1/11/16 13:45,,,,
1115,1/23/16,3.72,0.19,388.26,1/11/16 13:45,,,,
1116,1/23/16,3.67,0.13,388.2,1/11/16 13:45,,,,
1117,1/23/16,3.69,0.19,388.23,1/11/16 13:45,,,,
1118,1/23/16,3.61,0.19,388.14,1/11/16 13:45,,,,
1119,1/23/16,3.72,0.19,388.26,1/11/16 13:45,,,,
1120,1/23/16,3.67,0.19,388.2,1/11/16 13:45,,,,
1121,1/23/16,3.61,0.19,388.14,1/11/16 13:45,,,,
1122,1/23/16,3.53,0.19,388.06,1/11/16 13:45,,,,
1123,1/23/16,3.58,0.13,388.12,1/11/16 13:45,,,,
1124,1/23/16,3.58,0.19,388.12,1/11/16 13:45,,,,
1125,1/23/16,3.36,0.19,387.89,1/11/16 13:45,,,,
1126,1/23/16,3.22,0.31,387.75,1/11/16 13:45,,,,
1127,1/23/16,3.33,0.5,387.86,1/11/16 13:45,,,,
1128,1/23/16,3.47,0.69,388,1/11/16 13:45,,,,
1129,1/23/16,3.44,0.75,387.97,1/11/16 13:45,,,,
1130,1/23/16,3.49,0.88,388.02,1/11/16 13:45,,,,
1131,1/23/16,3.49,1,388.02,1/11/16 13:45,,,,
1132,1/23/16,3.55,1.06,388.08,1/11/16 13:45,,,,
1133,1/23/16,3.54,1.13,388.08,1/11/16 13:45,,,,
1134,1/23/16,3.57,1.13,388.1,1/11/16 13:45,,,,
1135,1/23/16,3.63,1.25,388.16,1/11/16 13:45,,,,
1136,1/23/16,3.6,1.25,388.13,1/11/16 13:45,,,,
1137,1/23/16,3.71,1.31,388.24,1/11/16 13:45,,,,
1138,1/23/16,3.68,1.31,388.21,1/11/16 13:45,,,,
1139,1/23/16,3.68,1.38,388.21,1/11/16 13:45,,,,
1140,1/23/16,3.68,1.44,388.21,1/11/16 13:45,,,,
1141,1/23/16,3.71,1.5,388.24,1/11/16 13:45,,,,
1142,1/23/16,3.85,1.56,388.38,1/11/16 13:45,,,,
1143,1/23/16,3.76,1.63,388.29,1/11/16 13:45,,,,
1144,1/23/16,3.76,1.69,388.29,1/11/16 13:45,,,,
1145,1/23/16,3.93,1.81,388.46,1/11/16 13:45,,,,
1146,1/23/16,3.93,1.81,388.46,1/11/16 13:45,,,,
1147,1/23/16,3.87,1.88,388.4,1/11/16 13:45,,,,
1148,1/23/16,3.87,1.94,388.4,1/11/16 13:45,,,,
1149,1/23/16,3.81,2,388.35,1/11/16 13:45,,,,
1150,1/23/16,3.7,2,388.24,1/11/16 13:45,,,,
1151,1/23/16,3.84,1.94,388.38,1/11/16 13:45,,,,
1152,1/23/16,3.84,1.94,388.38,1/11/16 13:45,,,,
1153,1/23/16,3.9,1.88,388.43,1/11/16 13:45,,,,
1154,1/23/16,3.87,1.81,388.4,1/11/16 13:45,,,,
1155,1/23/16,3.98,1.88,388.52,1/11/16 13:45,,,,
1156,1/23/16,3.95,1.94,388.49,1/11/16 13:45,,,,
1157,1/23/16,3.95,2,388.49,1/11/16 13:45,,,,
1158,1/23/16,4.18,2,388.71,1/11/16 13:45,,,,
1159,1/23/16,4.04,1.94,388.57,1/11/16 13:45,,,,
1160,1/23/16,4.26,1.94,388.79,1/11/16 13:45,,,,
1161,1/23/16,4.4,1.94,388.93,1/11/16 13:45,,,,
1162,1/23/16,4.24,1.88,388.77,1/11/16 13:45,,,,
1163,1/23/16,4.46,1.88,388.99,1/11/16 13:45,,,,
1164,1/23/16,4.4,1.88,388.94,1/11/16 13:45,,,,
1165,1/23/16,4.68,1.75,389.22,1/11/16 13:45,,,,
1166,1/23/16,4.71,1.75,389.24,1/11/16 13:45,,,,
1167,1/23/16,4.71,1.69,389.24,1/11/16 13:45,,,,
1168,1/23/16,4.88,1.63,389.41,1/11/16 13:45,,,,
1169,1/23/16,5.05,1.63,389.58,1/11/16 13:45,,,,
1170,1/23/16,5.16,1.56,389.69,1/11/16 13:45,,,,
1171,1/23/16,5.16,1.56,389.69,1/11/16 13:45,,,,
1172,1/23/16,5.19,1.56,389.72,1/11/16 13:45,,,,
1173,1/23/16,5.5,1.5,390.03,1/11/16 13:45,,,,
1174,1/23/16,5.61,1.5,390.14,1/11/16 13:45,,,,
1175,1/23/16,5.55,1.5,390.09,1/11/16 13:45,,,,
1176,1/23/16,5.72,1.5,390.25,1/11/16 13:45,,,,
1177,1/23/16,5.94,1.5,390.48,1/11/16 13:45,,,,
1178,1/23/16,5.97,1.44,390.51,1/11/16 13:45,,,,
1179,1/23/16,6.17,1.44,390.7,1/11/16 13:45,,,,
1180,1/23/16,6.11,1.44,390.64,1/11/16 13:45,,,,
1181,1/23/16,6.22,1.44,390.76,1/11/16 13:45,,,,
1182,1/23/16,6.25,1.44,390.78,1/11/16 13:45,,,,
1183,1/23/16,6.22,1.44,390.76,1/11/16 13:45,,,,
1184,1/23/16,6.39,1.38,390.93,1/11/16 13:45,,,,
1185,1/23/16,6.36,1.38,390.9,1/11/16 13:45,,,,
1186,1/23/16,6.56,1.38,391.09,1/11/16 13:45,,,,
1187,1/23/16,6.78,1.38,391.32,1/11/16 13:45,,,,
1188,1/23/16,6.87,1.38,391.4,1/11/16 13:45,,,,
1189,1/23/16,6.95,1.38,391.48,1/11/16 13:45,,,,
1190,1/23/16,7.03,1.44,391.57,1/11/16 13:45,,,,
1191,1/23/16,7.12,1.44,391.65,1/11/16 13:45,,,,
1192,1/23/16,7.01,1.44,391.54,1/11/16 13:45,,,,
1193,1/23/16,7.12,1.44,391.65,1/11/16 13:45,,,,
1194,1/23/16,7.17,1.44,391.71,1/11/16 13:45,,,,
1195,1/23/16,7.15,1.38,391.68,1/11/16 13:45,,,,
1196,1/23/16,7.12,1.38,391.65,1/11/16 13:45,,,,
1197,1/24/16,7.26,1.38,391.79,1/11/16 13:45,,,,
1198,1/24/16,7.4,1.38,391.93,1/11/16 13:45,,,,
1199,1/24/16,7.45,1.38,391.99,1/11/16 13:45,,,,
1200,1/24/16,7.23,1.38,391.76,1/11/16 13:45,,,,
1201,1/24/16,7.48,1.38,392.02,1/11/16 13:45,,,,
1202,1/24/16,7.57,1.38,392.1,1/11/16 13:45,,,,
1203,1/24/16,7.51,1.31,392.04,1/11/16 13:45,,,,
1204,1/24/16,7.54,1.31,392.07,1/11/16 13:45,,,,
1205,1/24/16,7.71,1.31,392.24,1/11/16 13:45,,,,
1206,1/24/16,7.79,1.38,392.32,1/11/16 13:45,,,,
1207,1/24/16,7.85,1.38,392.38,1/11/16 13:45,,,,
1208,1/24/16,7.73,1.38,392.27,1/11/16 13:45,,,,
1209,1/24/16,7.62,1.38,392.16,1/11/16 13:45,,,,
1210,1/24/16,7.99,1.31,392.52,1/11/16 13:45,,,,
1211,1/24/16,8.01,1.38,392.55,1/11/16 13:45,,,,
1212,1/24/16,8.1,1.38,392.63,1/11/16 13:45,,,,
1213,1/24/16,8.07,1.31,392.6,1/11/16 13:45,,,,
1214,1/24/16,8.13,1.31,392.66,1/11/16 13:45,,,,
1215,1/24/16,8.38,1.31,392.91,1/11/16 13:45,,,,
1216,1/24/16,8.35,1.31,392.88,1/11/16 13:45,,,,
1217,1/24/16,8.43,1.25,392.97,1/11/16 13:45,,,,
1218,1/24/16,8.69,1.25,393.22,1/11/16 13:45,,,,
1219,1/24/16,8.63,1.25,393.16,1/11/16 13:45,,,,
1220,1/24/16,8.77,1.25,393.3,1/11/16 13:45,,,,
1221,1/24/16,8.8,1.25,393.33,1/11/16 13:45,,,,
1222,1/24/16,8.91,1.25,393.44,1/11/16 13:45,,,,
1223,1/24/16,9.02,1.25,393.55,1/11/16 13:45,,,,
1224,1/24/16,9.13,1.25,393.67,1/11/16 13:45,,,,
1225,1/24/16,9.16,1.25,393.69,1/11/16 13:45,,,,
1226,1/24/16,9.39,1.25,393.92,1/11/16 13:45,,,,
1227,1/24/16,9.52,1.25,394.06,1/11/16 13:45,,,,
1228,1/24/16,9.61,1.25,394.14,1/11/16 13:45,,,,
1229,1/24/16,9.78,1.25,394.31,1/11/16 13:45,,,,
1230,1/24/16,9.8,1.25,394.34,1/11/16 13:45,,,,
1231,1/24/16,9.86,1.25,394.39,1/11/16 13:45,,,,
1232,1/24/16,9.86,1.31,394.39,1/11/16 13:45,,,,
1233,1/24/16,10,1.31,394.53,1/11/16 13:45,,,,
1234,1/24/16,10,1.38,394.53,1/11/16 13:45,,,,
1235,1/24/16,10.08,1.38,394.61,1/11/16 13:45,,,,
1236,1/24/16,10.08,1.44,394.61,1/11/16 13:45,,,,
1237,1/24/16,10.05,1.5,394.59,1/11/16 13:45,,,,
1238,1/24/16,10.05,1.56,394.58,1/11/16 13:45,,,,
1239,1/24/16,10.19,1.56,394.72,1/11/16 13:45,,,,
1240,1/24/16,10.16,1.63,394.7,1/11/16 13:45,,,,
1241,1/24/16,10.25,1.75,394.78,1/11/16 13:45,,,,
1242,1/24/16,10.1,1.88,394.64,1/11/16 13:45,,,,
1243,1/24/16,10.02,1.94,394.55,1/11/16 13:45,,,,
1244,1/24/16,10.13,2.06,394.66,1/11/16 13:45,,,,
1245,1/24/16,9.91,2.13,394.44,1/11/16 13:45,,,,
1246,1/24/16,9.85,2.25,394.38,1/11/16 13:45,,,,
1247,1/24/16,9.74,2.38,394.27,1/11/16 13:45,,,,
1248,1/24/16,9.82,2.44,394.35,1/11/16 13:45,,,,
1249,1/24/16,9.71,2.5,394.24,1/11/16 13:45,,,,
1250,1/24/16,9.71,2.63,394.24,1/11/16 13:45,,,,
1251,1/24/16,9.68,2.63,394.21,1/11/16 13:45,,,,
1252,1/24/16,9.62,2.63,394.15,1/11/16 13:45,,,,
1253,1/24/16,9.54,2.63,394.07,1/11/16 13:45,,,,
1254,1/24/16,9.56,2.69,394.1,1/11/16 13:45,,,,
1255,1/24/16,9.59,2.75,394.12,1/11/16 13:45,,,,
1256,1/24/16,9.62,2.75,394.15,1/11/16 13:45,,,,
1257,1/24/16,9.68,2.69,394.21,1/11/16 13:45,,,,
1258,1/24/16,9.65,2.69,394.18,1/11/16 13:45,,,,
1259,1/24/16,9.73,2.63,394.27,1/11/16 13:45,,,,
1260,1/24/16,9.71,2.56,394.24,1/11/16 13:45,,,,
1261,1/24/16,9.79,2.5,394.32,1/11/16 13:45,,,,
1262,1/24/16,9.76,2.44,394.3,1/11/16 13:45,,,,
1263,1/24/16,9.82,2.38,394.35,1/11/16 13:45,,,,
1264,1/24/16,9.82,2.31,394.35,1/11/16 13:45,,,,
1265,1/24/16,9.79,2.25,394.33,1/11/16 13:45,,,,
1266,1/24/16,9.96,2.19,394.49,1/11/16 13:45,,,,
1267,1/24/16,10.02,2.13,394.55,1/11/16 13:45,,,,
1268,1/24/16,10.1,2.06,394.64,1/11/16 13:45,,,,
1269,1/24/16,9.99,2,394.52,1/11/16 13:45,,,,
1270,1/24/16,10.22,2,394.75,1/11/16 13:45,,,,
1271,1/24/16,10.13,1.94,394.66,1/11/16 13:45,,,,
1272,1/24/16,10.22,1.94,394.75,1/11/16 13:45,,,,
1273,1/24/16,10.24,1.88,394.78,1/11/16 13:45,,,,
1274,1/24/16,10.22,1.88,394.75,1/11/16 13:45,,,,
1275,1/24/16,10.3,1.88,394.83,1/11/16 13:45,,,,
1276,1/24/16,10.41,1.88,394.94,1/11/16 13:45,,,,
1277,1/24/16,10.3,1.81,394.83,1/11/16 13:45,,,,
1278,1/24/16,10.41,1.81,394.95,1/11/16 13:45,,,,
1279,1/24/16,10.41,1.81,394.95,1/11/16 13:45,,,,
1280,1/24/16,10.44,1.81,394.97,1/11/16 13:45,,,,
1281,1/24/16,10.55,1.81,395.09,1/11/16 13:45,,,,
1282,1/24/16,10.55,1.81,395.09,1/11/16 13:45,,,,
1283,1/24/16,10.5,1.81,395.03,1/11/16 13:45,,,,
1284,1/24/16,10.52,1.81,395.06,1/11/16 13:45,,,,
1285,1/24/16,10.61,1.81,395.14,1/11/16 13:45,,,,
1286,1/24/16,10.5,1.81,395.03,1/11/16 13:45,,,,
1287,1/24/16,10.58,1.75,395.11,1/11/16 13:45,,,,
1288,1/24/16,10.55,1.75,395.09,1/11/16 13:45,,,,
1289,1/24/16,10.67,1.75,395.2,1/11/16 13:45,,,,
1290,1/24/16,10.55,1.75,395.09,1/11/16 13:45,,,,
1291,1/24/16,10.53,1.75,395.06,1/11/16 13:45,,,,
1292,1/24/16,10.47,1.75,395,1/11/16 13:45,,,,
1293,1/25/16,10.41,1.81,394.95,1/11/16 13:45,,,,
1294,1/25/16,10.61,1.75,395.14,1/11/16 13:45,,,,
1295,1/25/16,10.47,1.75,395,1/11/16 13:45,,,,
1296,1/25/16,10.47,1.81,395,1/11/16 13:45,,,,
1297,1/25/16,10.44,1.81,394.97,1/11/16 13:45,,,,
1298,1/25/16,10.44,1.81,394.97,1/11/16 13:45,,,,
1299,1/25/16,10.41,1.81,394.95,1/11/16 13:45,,,,
1300,1/25/16,10.39,1.81,394.92,1/11/16 13:45,,,,
1301,1/25/16,10.52,1.81,395.06,1/11/16 13:45,,,,
1302,1/25/16,10.52,1.81,395.06,1/11/16 13:45,,,,
1303,1/25/16,10.58,1.81,395.11,1/11/16 13:45,,,,
1304,1/25/16,10.52,1.81,395.06,1/11/16 13:45,,,,
1305,1/25/16,10.5,1.88,395.03,1/11/16 13:45,,,,
1306,1/25/16,10.44,1.81,394.97,1/11/16 13:45,,,,
1307,1/25/16,10.44,1.88,394.97,1/11/16 13:45,,,,
1308,1/25/16,10.66,1.88,395.2,1/11/16 13:45,,,,
1309,1/25/16,10.58,1.81,395.11,1/11/16 13:45,,,,
1310,1/25/16,10.64,1.88,395.17,1/11/16 13:45,,,,
1311,1/25/16,10.55,1.88,395.08,1/11/16 13:45,,,,
1312,1/25/16,10.58,1.88,395.11,1/11/16 13:45,,,,
1313,1/25/16,10.78,1.88,395.31,1/11/16 13:45,,,,
1314,1/25/16,10.58,1.88,395.11,1/11/16 13:45,,,,
1315,1/25/16,10.58,1.88,395.11,1/11/16 13:45,,,,
1316,1/25/16,10.78,1.81,395.31,1/11/16 13:45,,,,
1317,1/25/16,10.86,1.81,395.39,1/11/16 13:45,,,,
1318,1/25/16,10.94,1.81,395.48,1/11/16 13:45,,,,
1319,1/25/16,10.83,1.81,395.36,1/11/16 13:45,,,,
1320,1/25/16,11.03,1.81,395.56,1/11/16 13:45,,,,
1321,1/25/16,11.03,1.81,395.56,1/11/16 13:45,,,,
1322,1/25/16,11,1.81,395.53,1/11/16 13:45,,,,
1323,1/25/16,11.2,1.81,395.73,1/11/16 13:45,,,,
1324,1/25/16,11.17,1.81,395.7,1/11/16 13:45,,,,
1325,1/25/16,11.08,1.81,395.62,1/11/16 13:45,,,,
1326,1/25/16,11.11,1.94,395.64,1/11/16 13:45,,,,
1327,1/25/16,11.22,2,395.75,1/11/16 13:45,,,,
1328,1/25/16,11.36,2.06,395.89,1/11/16 13:45,,,,
1329,1/25/16,11.42,2.19,395.95,1/11/16 13:45,,,,
1330,1/25/16,11.44,2.25,395.97,1/11/16 13:45,,,,
1331,1/25/16,11.53,2.31,396.06,1/11/16 13:45,,,,
1332,1/25/16,11.61,2.44,396.14,1/11/16 13:45,,,,
1333,1/25/16,11.58,2.5,396.11,1/11/16 13:45,,,,
1334,1/25/16,11.69,2.56,396.22,1/11/16 13:45,,,,
1335,1/25/16,11.66,2.63,396.19,1/11/16 13:45,,,,
1336,1/25/16,11.72,2.69,396.25,1/11/16 13:45,,,,
1337,1/25/16,11.72,2.75,396.25,1/11/16 13:45,,,,
1338,1/25/16,11.63,2.75,396.16,1/11/16 13:45,,,,
1339,1/25/16,11.52,2.88,396.05,1/11/16 13:45,,,,
1340,1/25/16,11.41,2.88,395.94,1/11/16 13:45,,,,
1341,1/25/16,11.32,3,395.85,1/11/16 13:45,,,,
1342,1/25/16,11.24,3.06,395.77,1/11/16 13:45,,,,
1343,1/25/16,10.85,3.13,395.38,1/11/16 13:45,,,,
1344,1/25/16,10.43,3.25,394.96,1/11/16 13:45,,,,
1345,1/25/16,10.29,3.31,394.82,1/11/16 13:45,,,,
1346,1/25/16,10.12,3.38,394.65,1/11/16 13:45,,,,
1347,1/25/16,10.09,3.5,394.62,1/11/16 13:45,,,,
1348,1/25/16,10.17,3.56,394.7,1/11/16 13:45,,,,
1349,1/25/16,10.06,3.63,394.59,1/11/16 13:45,,,,
1350,1/25/16,10.06,3.63,394.59,1/11/16 13:45,,,,
1351,1/25/16,10.09,3.63,394.62,1/11/16 13:45,,,,
1352,1/25/16,10.09,3.63,394.62,1/11/16 13:45,,,,
1353,1/25/16,10.11,3.56,394.65,1/11/16 13:45,,,,
1354,1/25/16,10.14,3.56,394.68,1/11/16 13:45,,,,
1355,1/25/16,10.17,3.5,394.7,1/11/16 13:45,,,,
1356,1/25/16,10.17,3.38,394.71,1/11/16 13:45,,,,
1357,1/25/16,10.2,3.31,394.73,1/11/16 13:45,,,,
1358,1/25/16,10.23,3.25,394.76,1/11/16 13:45,,,,
1359,1/25/16,10.34,3.13,394.88,1/11/16 13:45,,,,
1360,1/25/16,10.31,3.13,394.85,1/11/16 13:45,,,,
1361,1/25/16,10.29,3,394.82,1/11/16 13:45,,,,
1362,1/25/16,10.29,2.94,394.82,1/11/16 13:45,,,,
1363,1/25/16,10.32,2.88,394.85,1/11/16 13:45,,,,
1364,1/25/16,10.74,2.81,395.27,1/11/16 13:45,,,,
1365,1/25/16,11.07,2.69,395.61,1/11/16 13:45,,,,
1366,1/25/16,11.05,2.63,395.58,1/11/16 13:45,,,,
1367,1/25/16,11.16,2.63,395.69,1/11/16 13:45,,,,
1368,1/25/16,11.13,2.56,395.66,1/11/16 13:45,,,,
1369,1/25/16,11.27,2.5,395.8,1/11/16 13:45,,,,
1370,1/25/16,11.24,2.5,395.78,1/11/16 13:45,,,,
1371,1/25/16,11.13,2.5,395.66,1/11/16 13:45,,,,
1372,1/25/16,11.19,2.44,395.72,1/11/16 13:45,,,,
1373,1/25/16,11.27,2.44,395.8,1/11/16 13:45,,,,
1374,1/25/16,11.36,2.44,395.89,1/11/16 13:45,,,,
1375,1/25/16,11.27,2.44,395.8,1/11/16 13:45,,,,
1376,1/25/16,11.33,2.38,395.86,1/11/16 13:45,,,,
1377,1/25/16,11.44,2.38,395.97,1/11/16 13:45,,,,
1378,1/25/16,11.36,2.31,395.89,1/11/16 13:45,,,,
1379,1/25/16,11.19,2.31,395.72,1/11/16 13:45,,,,
1380,1/25/16,11.27,2.31,395.81,1/11/16 13:45,,,,
1381,1/25/16,11.3,2.25,395.83,1/11/16 13:45,,,,
1382,1/25/16,11.22,2.25,395.75,1/11/16 13:45,,,,
1383,1/25/16,11.19,2.25,395.72,1/11/16 13:45,,,,
1384,1/25/16,11.22,2.19,395.75,1/11/16 13:45,,,,
1385,1/25/16,11.11,2.19,395.64,1/11/16 13:45,,,,
1386,1/25/16,11.14,2.19,395.67,1/11/16 13:45,,,,
1387,1/25/16,11.02,2.13,395.56,1/11/16 13:45,,,,
1388,1/25/16,10.86,2.13,395.39,1/11/16 13:45,,,,
1389,1/26/16,10.91,2.13,395.45,1/11/16 13:45,,,,
1390,1/26/16,10.77,2.13,395.31,1/11/16 13:45,,,,
1391,1/26/16,10.77,2.13,395.31,1/11/16 13:45,,,,
1392,1/26/16,10.83,2.13,395.36,1/11/16 13:45,,,,
1393,1/26/16,10.88,2.13,395.42,1/11/16 13:45,,,,
1394,1/26/16,10.86,2.13,395.39,1/11/16 13:45,,,,
1395,1/26/16,10.63,2.13,395.17,1/11/16 13:45,,,,
1396,1/26/16,10.63,2.13,395.17,1/11/16 13:45,,,,
1397,1/26/16,10.58,2.13,395.11,1/11/16 13:45,,,,
1398,1/26/16,10.58,2.13,395.11,1/11/16 13:45,,,,
1399,1/26/16,10.58,2.13,395.11,1/11/16 13:45,,,,
1400,1/26/16,10.47,2.13,395,1/11/16 13:45,,,,
1401,1/26/16,10.38,2.13,394.91,1/11/16 13:45,,,,
1402,1/26/16,10.38,2.19,394.91,1/11/16 13:45,,,,
1403,1/26/16,10.21,2.19,394.75,1/11/16 13:45,,,,
1404,1/26/16,10.21,2.19,394.75,1/11/16 13:45,,,,
1405,1/26/16,10.16,2.25,394.69,1/11/16 13:45,,,,
1406,1/26/16,10.27,2.25,394.8,1/11/16 13:45,,,,
1407,1/26/16,9.96,2.25,394.49,1/11/16 13:45,,,,
1408,1/26/16,10.35,2.31,394.88,1/11/16 13:45,,,,
1409,1/26/16,10.38,2.31,394.91,1/11/16 13:45,,,,
1410,1/26/16,10.35,2.38,394.88,1/11/16 13:45,,,,
1411,1/26/16,10.35,2.38,394.88,1/11/16 13:45,,,,
1412,1/26/16,10.27,2.44,394.8,1/11/16 13:45,,,,
1413,1/26/16,10.43,2.44,394.97,1/11/16 13:45,,,,
1414,1/26/16,10.52,2.5,395.05,1/11/16 13:45,,,,
1415,1/26/16,10.55,2.5,395.08,1/11/16 13:45,,,,
1416,1/26/16,10.46,2.5,394.99,1/11/16 13:45,,,,
1417,1/26/16,10.66,2.56,395.19,1/11/16 13:45,,,,
1418,1/26/16,10.63,2.56,395.16,1/11/16 13:45,,,,
1419,1/26/16,10.49,2.56,395.02,1/11/16 13:45,,,,
1420,1/26/16,10.57,2.56,395.1,1/11/16 13:45,,,,
1421,1/26/16,10.54,2.56,395.08,1/11/16 13:45,,,,
1422,1/26/16,10.54,2.63,395.08,1/11/16 13:45,,,,
1423,1/26/16,10.63,2.63,395.16,1/11/16 13:45,,,,
1424,1/26/16,10.63,2.69,395.16,1/11/16 13:45,,,,
1425,1/26/16,10.54,2.69,395.08,1/11/16 13:45,,,,
1426,1/26/16,10.12,2.75,394.66,1/11/16 13:45,,,,
1427,1/26/16,9.84,2.81,394.38,1/11/16 13:45,,,,
1428,1/26/16,9.76,2.94,394.29,1/11/16 13:45,,,,
1429,1/26/16,9.64,3.06,394.18,1/11/16 13:45,,,,
1430,1/26/16,9.64,3.19,394.18,1/11/16 13:45,,,,
1431,1/26/16,9.47,3.31,394.01,1/11/16 13:45,,,,
1432,1/26/16,9.5,3.38,394.03,1/11/16 13:45,,,,
1433,1/26/16,9.45,3.44,393.98,1/11/16 13:45,,,,
1434,1/26/16,9.3,3.5,393.84,1/11/16 13:45,,,,
1435,1/26/16,9.3,3.5,393.84,1/11/16 13:45,,,,
1436,1/26/16,9.22,3.56,393.75,1/11/16 13:45,,,,
1437,1/26/16,9.19,3.56,393.72,1/11/16 13:45,,,,
1438,1/26/16,9.14,3.56,393.67,1/11/16 13:45,,,,
1439,1/26/16,9.08,3.56,393.61,1/11/16 13:45,,,,
1440,1/26/16,9.02,3.56,393.56,1/11/16 13:45,,,,
1441,1/26/16,8.97,3.56,393.5,1/11/16 13:45,,,,
1442,1/26/16,8.89,3.5,393.42,1/11/16 13:45,,,,
1443,1/26/16,8.91,3.44,393.45,1/11/16 13:45,,,,
1444,1/26/16,8.8,3.44,393.33,1/11/16 13:45,,,,
1445,1/26/16,8.61,3.44,393.14,1/11/16 13:45,,,,
1446,1/26/16,8.55,3.44,393.08,1/11/16 13:45,,,,
1447,1/26/16,8.64,3.38,393.17,1/11/16 13:45,,,,
1448,1/26/16,8.75,3.38,393.28,1/11/16 13:45,,,,
1449,1/26/16,8.75,3.31,393.28,1/11/16 13:45,,,,
1450,1/26/16,8.89,3.31,393.42,1/11/16 13:45,,,,
1451,1/26/16,8.89,3.31,393.42,1/11/16 13:45,,,,
1452,1/26/16,8.94,3.25,393.48,1/11/16 13:45,,,,
1453,1/26/16,8.89,3.25,393.42,1/11/16 13:45,,,,
1454,1/26/16,8.92,3.25,393.45,1/11/16 13:45,,,,
1455,1/26/16,8.89,3.25,393.42,1/11/16 13:45,,,,
1456,1/26/16,8.97,3.25,393.5,1/11/16 13:45,,,,
1457,1/26/16,8.94,3.19,393.48,1/11/16 13:45,,,,
1458,1/26/16,8.89,3.19,393.42,1/11/16 13:45,,,,
1459,1/26/16,8.75,3.13,393.28,1/11/16 13:45,,,,
1460,1/26/16,8.69,3.13,393.23,1/11/16 13:45,,,,
1461,1/26/16,8.95,3.13,393.48,1/11/16 13:45,,,,
1462,1/26/16,8.81,3.13,393.34,1/11/16 13:45,,,,
1463,1/26/16,8.78,3.06,393.31,1/11/16 13:45,,,,
1464,1/26/16,8.75,3.06,393.28,1/11/16 13:45,,,,
1465,1/26/16,8.61,3.06,393.14,1/11/16 13:45,,,,
1466,1/26/16,8.72,3.06,393.25,1/11/16 13:45,,,,
1467,1/26/16,8.75,3.06,393.28,1/11/16 13:45,,,,
1468,1/26/16,8.61,3,393.14,1/11/16 13:45,,,,
1469,1/26/16,8.78,3,393.31,1/11/16 13:45,,,,
1470,1/26/16,8.78,3,393.31,1/11/16 13:45,,,,
1471,1/26/16,8.69,3.06,393.23,1/11/16 13:45,,,,
1472,1/26/16,8.72,3,393.26,1/11/16 13:45,,,,
1473,1/26/16,8.67,3.06,393.2,1/11/16 13:45,,,,
1474,1/26/16,8.78,3,393.31,1/11/16 13:45,,,,
1475,1/26/16,8.7,3,393.23,1/11/16 13:45,,,,
1476,1/26/16,8.61,3.06,393.14,1/11/16 13:45,,,,
1477,1/26/16,8.56,3,393.09,1/11/16 13:45,,,,
1478,1/26/16,8.47,3.06,393,1/11/16 13:45,,,,
1479,1/26/16,8.53,3.06,393.06,1/11/16 13:45,,,,
1480,1/26/16,8.5,3.13,393.03,1/11/16 13:45,,,,
1481,1/26/16,8.5,3.19,393.03,1/11/16 13:45,,,,
1482,1/26/16,8.47,3.19,393,1/11/16 13:45,,,,
1483,1/26/16,8.44,3.19,392.97,1/11/16 13:45,,,,
1484,1/26/16,8.47,3.19,393,1/11/16 13:45,,,,
1485,1/27/16,8.5,3.25,393.03,1/11/16 13:45,,,,
1486,1/27/16,8.55,3.25,393.09,1/11/16 13:45,,,,
1487,1/27/16,8.47,3.25,393,1/11/16 13:45,,,,
1488,1/27/16,8.44,3.25,392.97,1/11/16 13:45,,,,
1489,1/27/16,8.5,3.25,393.03,1/11/16 13:45,,,,
1490,1/27/16,8.36,3.19,392.89,1/11/16 13:45,,,,
1491,1/27/16,8.39,3.13,392.92,1/11/16 13:45,,,,
1492,1/27/16,8.33,3.13,392.86,1/11/16 13:45,,,,
1493,1/27/16,8.42,3.06,392.95,1/11/16 13:45,,,,
1494,1/27/16,8.53,3.13,393.06,1/11/16 13:45,,,,
1495,1/27/16,8.53,3.06,393.06,1/11/16 13:45,,,,
1496,1/27/16,8.53,3.06,393.06,1/11/16 13:45,,,,
1497,1/27/16,8.58,3.06,393.12,1/11/16 13:45,,,,
1498,1/27/16,8.53,3.06,393.06,1/11/16 13:45,,,,
