Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
185,6/15/2013 12:00,6.73,16.25,392.55,2013-06-15 12:00:00,,,,
186,6/15/2013 12:15,6.73,16.31,392.49,2013-06-15 12:15:00,,,,
187,6/15/2013 12:30,6.66,16.5,392.38,2013-06-15 12:30:00,,,,
188,6/15/2013 12:45,6.7,16.63,392.32,2013-06-15 12:45:00,,,,
189,6/15/2013 13:00,6.67,16.75,392.29,2013-06-15 13:00:00,,,,
190,6/15/2013 13:15,6.63,16.81,392.18,2013-06-15 13:15:00,,,,
191,6/15/2013 13:30,6.73,17,392.24,2013-06-15 13:30:00,,,,
192,6/15/2013 13:45,6.7,17.13,392.21,2013-06-15 13:45:00,,,,
193,6/15/2013 14:00,6.73,17.19,392.24,2013-06-15 14:00:00,,,,
194,6/15/2013 14:15,6.7,17.38,392.18,2013-06-15 14:15:00,,,,
195,6/15/2013 14:30,6.69,17.5,392.12,2013-06-15 14:30:00,,,,
196,6/15/2013 14:45,6.67,17.56,391.98,2013-06-15 14:45:00,,,,
197,6/15/2013 15:00,6.73,17.63,391.98,2013-06-15 15:00:00,,,,
198,6/15/2013 15:15,6.7,17.69,391.87,2013-06-15 15:15:00,,,,
199,6/15/2013 15:30,6.66,17.69,391.93,2013-06-15 15:30:00,,,,
200,6/15/2013 15:45,6.63,17.69,391.82,2013-06-15 15:45:00,,,,
201,6/15/2013 16:00,6.6,17.69,391.73,2013-06-15 16:00:00,,,,
202,6/15/2013 16:15,6.63,17.69,391.73,2013-06-15 16:15:00,,,,
203,6/15/2013 16:30,6.59,17.69,391.68,2013-06-15 16:30:00,,,,
204,6/15/2013 16:45,6.62,17.69,391.7,2013-06-15 16:45:00,,,,
205,6/15/2013 17:00,6.63,17.69,391.68,2013-06-15 17:00:00,,,,
206,6/15/2013 17:15,6.66,17.63,391.7,2013-06-15 17:15:00,,,,
207,6/15/2013 17:30,6.63,17.63,391.65,2013-06-15 17:30:00,,,,
208,6/15/2013 17:45,6.61,17.56,391.62,2013-06-15 17:45:00,,,,
209,6/15/2013 18:00,6.62,17.56,391.54,2013-06-15 18:00:00,,,,
210,6/15/2013 18:15,6.61,17.5,391.45,2013-06-15 18:15:00,,,,
211,6/15/2013 18:30,6.68,17.5,391.54,2013-06-15 18:30:00,,,,
212,6/15/2013 18:45,6.65,17.44,391.57,2013-06-15 18:45:00,,,,
213,6/15/2013 19:00,6.67,17.44,391.59,2013-06-15 19:00:00,,,,
214,6/15/2013 19:15,6.62,17.44,391.59,2013-06-15 19:15:00,,,,
215,6/15/2013 19:30,6.61,17.38,391.65,2013-06-15 19:30:00,,,,
216,6/15/2013 19:45,6.64,17.31,391.68,2013-06-15 19:45:00,,,,
217,6/15/2013 20:00,6.55,17.25,391.68,2013-06-15 20:00:00,,,,
218,6/15/2013 20:15,6.58,17.25,391.65,2013-06-15 20:15:00,,,,
219,6/15/2013 20:30,6.59,17.19,391.65,2013-06-15 20:30:00,,,,
220,6/15/2013 20:45,6.58,17.13,391.68,2013-06-15 20:45:00,,,,
221,6/15/2013 21:00,6.59,17.06,391.71,2013-06-15 21:00:00,,,,
222,6/15/2013 21:15,6.58,17,391.71,2013-06-15 21:15:00,,,,
223,6/15/2013 21:30,6.55,16.94,391.73,2013-06-15 21:30:00,,,,
224,6/15/2013 21:45,6.57,16.88,391.74,2013-06-15 21:45:00,,,,
225,6/15/2013 22:00,6.63,16.81,391.79,2013-06-15 22:00:00,,,,
226,6/15/2013 22:15,6.63,16.75,391.79,2013-06-15 22:15:00,,,,
227,6/15/2013 22:30,6.66,16.69,391.88,2013-06-15 22:30:00,,,,
228,6/15/2013 22:45,6.56,16.56,391.85,2013-06-15 22:45:00,,,,
229,6/15/2013 23:00,6.59,16.56,391.9,2013-06-15 23:00:00,,,,
230,6/15/2013 23:15,6.61,16.5,391.9,2013-06-15 23:15:00,,,,
231,6/15/2013 23:30,6.58,16.44,391.9,2013-06-15 23:30:00,,,,
232,6/15/2013 23:45,6.62,16.38,391.99,2013-06-15 23:45:00,,,,
233,6/16/2013 0:00,6.63,16.31,392.07,2013-06-16 00:00:00,,,,
234,6/16/2013 0:15,6.5,16.25,391.9,2013-06-16 00:15:00,,,,
235,6/16/2013 0:30,6.64,16.25,391.99,2013-06-16 00:30:00,,,,
236,6/16/2013 0:45,6.6,16.19,391.93,2013-06-16 00:45:00,,,,
237,6/16/2013 1:00,6.56,16.19,391.88,2013-06-16 01:00:00,,,,
238,6/16/2013 1:15,6.63,16.13,391.88,2013-06-16 01:15:00,,,,
239,6/16/2013 1:30,6.59,16.06,391.85,2013-06-16 01:30:00,,,,
240,6/16/2013 1:45,6.6,16.06,391.82,2013-06-16 01:45:00,,,,
241,6/16/2013 2:00,6.59,16,391.77,2013-06-16 02:00:00,,,,
242,6/16/2013 2:15,6.63,15.94,391.74,2013-06-16 02:15:00,,,,
243,6/16/2013 2:30,6.59,15.94,391.74,2013-06-16 02:30:00,,,,
244,6/16/2013 2:45,6.56,15.94,391.65,2013-06-16 02:45:00,,,,
245,6/16/2013 3:00,6.59,15.88,391.65,2013-06-16 03:00:00,,,,
246,6/16/2013 3:15,6.58,15.88,391.6,2013-06-16 03:15:00,,,,
247,6/16/2013 3:30,6.61,15.88,391.6,2013-06-16 03:30:00,,,,
248,6/16/2013 3:45,6.63,15.88,391.68,2013-06-16 03:45:00,,,,
249,6/16/2013 4:00,6.61,15.88,391.65,2013-06-16 04:00:00,,,,
250,6/16/2013 4:15,6.67,15.88,391.68,2013-06-16 04:15:00,,,,
251,6/16/2013 4:30,6.66,15.88,391.71,2013-06-16 04:30:00,,,,
252,6/16/2013 4:45,6.6,15.94,391.65,2013-06-16 04:45:00,,,,
253,6/16/2013 5:00,6.65,15.94,391.68,2013-06-16 05:00:00,,,,
254,6/16/2013 5:15,6.61,15.94,391.68,2013-06-16 05:15:00,,,,
255,6/16/2013 5:30,6.62,15.94,391.74,2013-06-16 05:30:00,,,,
256,6/16/2013 5:45,6.62,15.94,391.77,2013-06-16 05:45:00,,,,
257,6/16/2013 6:00,6.62,15.94,391.82,2013-06-16 06:00:00,,,,
258,6/16/2013 6:15,6.66,15.94,391.91,2013-06-16 06:15:00,,,,
259,6/16/2013 6:30,6.59,15.94,391.93,2013-06-16 06:30:00,,,,
260,6/16/2013 6:45,6.58,15.94,391.93,2013-06-16 06:45:00,,,,
261,6/16/2013 7:00,6.58,15.94,391.96,2013-06-16 07:00:00,,,,
262,6/16/2013 7:15,6.65,15.94,392.02,2013-06-16 07:15:00,,,,
263,6/16/2013 7:30,6.62,15.94,392.02,2013-06-16 07:30:00,,,,
264,6/16/2013 7:45,6.63,15.94,392.05,2013-06-16 07:45:00,,,,
265,6/16/2013 8:00,6.63,16,392.02,2013-06-16 08:00:00,,,,
266,6/16/2013 8:15,6.68,16,392.05,2013-06-16 08:15:00,,,,
267,6/16/2013 8:30,6.61,16.06,392.02,2013-06-16 08:30:00,,,,
268,6/16/2013 8:45,6.64,16.06,392.02,2013-06-16 08:45:00,,,,
269,6/16/2013 9:00,6.67,16.06,392.05,2013-06-16 09:00:00,,,,
270,6/16/2013 9:15,6.68,16.13,392.02,2013-06-16 09:15:00,,,,
271,6/16/2013 9:30,6.67,16.25,391.99,2013-06-16 09:30:00,,,,
272,6/16/2013 9:45,6.64,16.25,391.9,2013-06-16 09:45:00,,,,
273,6/16/2013 10:00,6.65,16.31,391.85,2013-06-16 10:00:00,,,,
274,6/16/2013 10:15,6.69,16.38,391.82,2013-06-16 10:15:00,,,,
275,6/16/2013 10:30,6.68,16.5,391.79,2013-06-16 10:30:00,,,,
276,6/16/2013 10:45,6.68,16.56,391.76,2013-06-16 10:45:00,,,,
277,6/16/2013 11:00,6.74,16.69,391.74,2013-06-16 11:00:00,,,,
278,6/16/2013 11:15,6.65,16.81,391.65,2013-06-16 11:15:00,,,,
279,6/16/2013 11:30,6.62,16.88,391.54,2013-06-16 11:30:00,,,,
280,6/16/2013 11:45,6.74,16.94,391.54,2013-06-16 11:45:00,,,,
281,6/16/2013 12:00,6.7,17.06,391.54,2013-06-16 12:00:00,,,,
282,6/16/2013 12:15,6.67,17.19,391.45,2013-06-16 12:15:00,,,,
283,6/16/2013 12:30,6.66,17.38,391.4,2013-06-16 12:30:00,,,,
284,6/16/2013 12:45,6.74,17.5,391.48,2013-06-16 12:45:00,,,,
285,6/16/2013 13:00,6.7,17.5,391.48,2013-06-16 13:00:00,,,,
286,6/16/2013 13:15,6.65,17.5,391.4,2013-06-16 13:15:00,,,,
287,6/16/2013 13:30,6.6,17.63,391.29,2013-06-16 13:30:00,,,,
288,6/16/2013 13:45,6.66,17.69,391.29,2013-06-16 13:45:00,,,,
289,6/16/2013 14:00,6.65,17.75,391.26,2013-06-16 14:00:00,,,,
290,6/16/2013 14:15,6.66,17.75,391.2,2013-06-16 14:15:00,,,,
291,6/16/2013 14:30,6.63,17.69,391.17,2013-06-16 14:30:00,,,,
292,6/16/2013 14:45,6.61,17.69,391.15,2013-06-16 14:45:00,,,,
293,6/16/2013 15:00,6.64,17.75,391.12,2013-06-16 15:00:00,,,,
294,6/16/2013 15:15,6.63,17.88,391.09,2013-06-16 15:15:00,,,,
295,6/16/2013 15:30,6.67,17.88,391.12,2013-06-16 15:30:00,,,,
296,6/16/2013 15:45,6.61,17.94,391.06,2013-06-16 15:45:00,,,,
297,6/16/2013 16:00,6.7,17.94,391.09,2013-06-16 16:00:00,,,,
298,6/16/2013 16:15,6.63,17.94,391.03,2013-06-16 16:15:00,,,,
299,6/16/2013 16:30,6.64,17.88,390.98,2013-06-16 16:30:00,,,,
300,6/16/2013 16:45,6.54,17.94,390.89,2013-06-16 16:45:00,,,,
301,6/16/2013 17:00,6.65,17.88,390.95,2013-06-16 17:00:00,,,,
302,6/16/2013 17:15,6.62,17.94,390.98,2013-06-16 17:15:00,,,,
303,6/16/2013 17:30,6.59,17.94,390.95,2013-06-16 17:30:00,,,,
304,6/16/2013 17:45,6.58,17.88,390.92,2013-06-16 17:45:00,,,,
305,6/16/2013 18:00,6.58,17.88,390.84,2013-06-16 18:00:00,,,,
306,6/16/2013 18:15,6.61,17.88,390.89,2013-06-16 18:15:00,,,,
307,6/16/2013 18:30,6.59,17.88,390.89,2013-06-16 18:30:00,,,,
308,6/16/2013 18:45,6.56,17.88,390.87,2013-06-16 18:45:00,,,,
309,6/16/2013 19:00,6.6,17.88,390.95,2013-06-16 19:00:00,,,,
310,6/16/2013 19:15,6.61,17.81,391.01,2013-06-16 19:15:00,,,,
311,6/16/2013 19:30,6.63,17.81,391.03,2013-06-16 19:30:00,,,,
