Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
205,3/25/2016,10.08,14.31,392.39,2016-03-25 15:45:00,,,,
206,3/25/2016,10.21,14.25,392.56,2016-03-25 16:00:00,,,,
207,3/25/2016,10.06,14.06,392.42,2016-03-25 16:15:00,,,,
208,3/25/2016,10.16,13.94,392.5,2016-03-25 16:30:00,,,,
209,3/25/2016,10.07,13.88,392.56,2016-03-25 16:45:00,,,,
210,3/25/2016,10.1,13.75,392.7,2016-03-25 17:00:00,,,,
211,3/25/2016,10.13,13.56,392.78,2016-03-25 17:15:00,,,,
212,3/25/2016,10.16,13.44,392.84,2016-03-25 17:30:00,,,,
213,3/25/2016,9.93,13.31,392.62,2016-03-25 17:45:00,,,,
214,3/25/2016,10.16,13.13,392.98,2016-03-25 18:00:00,,,,
215,3/25/2016,10.1,13,392.98,2016-03-25 18:15:00,,,,
216,3/25/2016,10.09,12.88,393.07,2016-03-25 18:30:00,,,,
217,3/25/2016,10.1,12.69,393.12,2016-03-25 18:45:00,,,,
218,3/25/2016,10.11,12.63,393.26,2016-03-25 19:00:00,,,,
219,3/25/2016,10.21,12.5,393.35,2016-03-25 19:15:00,,,,
220,3/25/2016,10.11,12.38,393.38,2016-03-25 19:30:00,,,,
221,3/25/2016,10.18,12.31,393.49,2016-03-25 19:45:00,,,,
222,3/25/2016,10.2,12.25,393.57,2016-03-25 20:00:00,,,,
223,3/25/2016,10.14,12.19,393.66,2016-03-25 20:15:00,,,,
224,3/25/2016,10.12,12.13,393.82,2016-03-25 20:30:00,,,,
225,3/25/2016,10.14,12.06,393.82,2016-03-25 20:45:00,,,,
226,3/25/2016,10.11,12,394.02,2016-03-25 21:00:00,,,,
227,3/25/2016,10.17,11.94,394.13,2016-03-25 21:15:00,,,,
228,3/25/2016,10.13,11.94,394.19,2016-03-25 21:30:00,,,,
229,3/25/2016,10.19,11.88,394.22,2016-03-25 21:45:00,,,,
230,3/25/2016,10.14,11.88,394.27,2016-03-25 22:00:00,,,,
231,3/25/2016,10.17,11.81,394.33,2016-03-25 22:15:00,,,,
232,3/25/2016,10.13,11.81,394.44,2016-03-25 22:30:00,,,,
233,3/25/2016,10.13,11.75,394.52,2016-03-25 22:45:00,,,,
234,3/25/2016,10.14,11.69,394.55,2016-03-25 23:00:00,,,,
235,3/25/2016,10.06,11.63,394.55,2016-03-25 23:15:00,,,,
236,3/25/2016,10.07,11.63,394.69,2016-03-25 23:30:00,,,,
237,3/25/2016,10.12,11.63,394.92,2016-03-25 23:45:00,,,,
238,3/26/2016,10.05,11.56,394.94,2016-03-26 00:00:00,,,,
239,3/26/2016,10.08,11.56,395.06,2016-03-26 00:15:00,,,,
240,3/26/2016,10.07,11.5,395.06,2016-03-26 00:30:00,,,,
241,3/26/2016,10.04,11.5,395.06,2016-03-26 00:45:00,,,,
242,3/26/2016,10.04,11.44,395.17,2016-03-26 01:00:00,,,,
243,3/26/2016,10.03,11.44,395.17,2016-03-26 01:15:00,,,,
244,3/26/2016,10.06,11.44,395.28,2016-03-26 01:30:00,,,,
245,3/26/2016,10.09,11.44,395.31,2016-03-26 01:45:00,,,,
246,3/26/2016,10.04,11.38,395.31,2016-03-26 02:00:00,,,,
247,3/26/2016,10.08,11.38,395.42,2016-03-26 02:15:00,,,,
248,3/26/2016,10.05,11.38,395.42,2016-03-26 02:30:00,,,,
249,3/26/2016,10.14,11.31,395.56,2016-03-26 02:45:00,,,,
250,3/26/2016,10.11,11.31,395.48,2016-03-26 03:00:00,,,,
251,3/26/2016,10.09,11.25,395.48,2016-03-26 03:15:00,,,,
252,3/26/2016,10.1,11.19,395.51,2016-03-26 03:30:00,,,,
253,3/26/2016,10.06,11.13,395.45,2016-03-26 03:45:00,,,,
254,3/26/2016,10.11,11.13,395.42,2016-03-26 04:00:00,,,,
255,3/26/2016,10.09,11.13,395.53,2016-03-26 04:15:00,,,,
256,3/26/2016,10.05,11.06,395.53,2016-03-26 04:30:00,,,,
257,3/26/2016,10.07,11,395.62,2016-03-26 04:45:00,,,,
258,3/26/2016,10.13,11,395.67,2016-03-26 05:00:00,,,,
259,3/26/2016,10.06,10.94,395.65,2016-03-26 05:15:00,,,,
260,3/26/2016,10.07,10.94,395.7,2016-03-26 05:30:00,,,,
261,3/26/2016,10.1,10.94,395.84,2016-03-26 05:45:00,,,,
262,3/26/2016,10.07,10.94,395.95,2016-03-26 06:00:00,,,,
263,3/26/2016,10.13,10.88,396.15,2016-03-26 06:15:00,,,,
264,3/26/2016,10.06,10.88,396.18,2016-03-26 06:30:00,,,,
265,3/26/2016,10.09,10.81,396.29,2016-03-26 06:45:00,,,,
266,3/26/2016,10.02,10.81,396.35,2016-03-26 07:00:00,,,,
267,3/26/2016,10.1,10.88,396.57,2016-03-26 07:15:00,,,,
268,3/26/2016,10.1,10.88,396.68,2016-03-26 07:30:00,,,,
269,3/26/2016,10.06,10.94,396.76,2016-03-26 07:45:00,,,,
270,3/26/2016,9.98,11,396.79,2016-03-26 08:00:00,,,,
271,3/26/2016,10.07,11.06,396.93,2016-03-26 08:15:00,,,,
272,3/26/2016,10.03,11.13,396.93,2016-03-26 08:30:00,,,,
273,3/26/2016,9.99,11.13,397.07,2016-03-26 08:45:00,,,,
274,3/26/2016,10.06,11.19,397.18,2016-03-26 09:00:00,,,,
275,3/26/2016,10.05,11.25,397.21,2016-03-26 09:15:00,,,,
276,3/26/2016,10.07,11.38,397.24,2016-03-26 09:30:00,,,,
277,3/26/2016,9.97,11.5,397.15,2016-03-26 09:45:00,,,,
278,3/26/2016,9.97,11.63,397.15,2016-03-26 10:00:00,,,,
279,3/26/2016,10.09,11.69,397.21,2016-03-26 10:15:00,,,,
280,3/26/2016,9.95,11.75,397.09,2016-03-26 10:30:00,,,,
281,3/26/2016,10.02,11.88,397.23,2016-03-26 10:45:00,,,,
282,3/26/2016,9.98,11.94,397.2,2016-03-26 11:00:00,,,,
283,3/26/2016,10.02,12,397.2,2016-03-26 11:15:00,,,,
284,3/26/2016,10.02,12,397.18,2016-03-26 11:30:00,,,,
285,3/26/2016,10.01,12.06,397.18,2016-03-26 11:45:00,,,,
286,3/26/2016,9.95,12,397.18,2016-03-26 12:00:00,,,,
287,3/26/2016,9.97,12.06,397.2,2016-03-26 12:15:00,,,,
288,3/26/2016,9.97,12.06,397.12,2016-03-26 12:30:00,,,,
289,3/26/2016,10.02,12.13,397.12,2016-03-26 12:45:00,,,,
290,3/26/2016,9.99,12.13,397.12,2016-03-26 13:00:00,,,,
291,3/26/2016,10.04,12.19,397.09,2016-03-26 13:15:00,,,,
292,3/26/2016,10.04,12.25,397.18,2016-03-26 13:30:00,,,,
293,3/26/2016,10.03,12.25,397.29,2016-03-26 13:45:00,,,,
294,3/26/2016,10.06,12.19,397.26,2016-03-26 14:00:00,,,,
295,3/26/2016,10.1,12.19,397.15,2016-03-26 14:15:00,,,,
296,3/26/2016,10,12.38,396.92,2016-03-26 14:30:00,,,,
297,3/26/2016,10.01,12.5,396.7,2016-03-26 14:45:00,,,,
298,3/26/2016,10,12.69,396.7,2016-03-26 15:00:00,,,,
299,3/26/2016,9.96,12.81,396.67,2016-03-26 15:15:00,,,,
300,3/26/2016,10.07,12.81,396.7,2016-03-26 15:30:00,,,,
301,3/26/2016,9.93,12.81,396.56,2016-03-26 15:45:00,,,,
302,3/26/2016,10.06,12.75,396.7,2016-03-26 16:00:00,,,,
303,3/26/2016,9.98,12.69,396.7,2016-03-26 16:15:00,,,,
304,3/26/2016,9.98,12.63,396.84,2016-03-26 16:30:00,,,,
305,3/26/2016,9.99,12.5,396.78,2016-03-26 16:45:00,,,,
306,3/26/2016,10,12.44,396.84,2016-03-26 17:00:00,,,,
307,3/26/2016,10.04,12.38,396.81,2016-03-26 17:15:00,,,,
308,3/26/2016,10.06,12.31,396.73,2016-03-26 17:30:00,,,,
309,3/26/2016,10.03,12.19,396.92,2016-03-26 17:45:00,,,,
310,3/26/2016,10.08,12.13,397.01,2016-03-26 18:00:00,,,,
311,3/26/2016,10.02,12.06,397.01,2016-03-26 18:15:00,,,,
312,3/26/2016,10.05,12.06,397.15,2016-03-26 18:30:00,,,,
313,3/26/2016,10.03,11.94,397.18,2016-03-26 18:45:00,,,,
314,3/26/2016,10.06,11.88,397.21,2016-03-26 19:00:00,,,,
315,3/26/2016,10.05,11.81,397.29,2016-03-26 19:15:00,,,,
316,3/26/2016,10.02,11.81,397.32,2016-03-26 19:30:00,,,,
317,3/26/2016,10.07,11.75,397.4,2016-03-26 19:45:00,,,,
318,3/26/2016,10.06,11.69,397.35,2016-03-26 20:00:00,,,,
319,3/26/2016,10,11.69,397.32,2016-03-26 20:15:00,,,,
320,3/26/2016,10.02,11.63,397.35,2016-03-26 20:30:00,,,,
321,3/26/2016,10.02,11.56,397.32,2016-03-26 20:45:00,,,,
322,3/26/2016,10.14,11.56,397.43,2016-03-26 21:00:00,,,,
323,3/26/2016,10.03,11.5,397.32,2016-03-26 21:15:00,,,,
324,3/26/2016,10.05,11.44,397.38,2016-03-26 21:30:00,,,,
325,3/26/2016,10.09,11.44,397.52,2016-03-26 21:45:00,,,,
326,3/26/2016,10.01,11.38,397.54,2016-03-26 22:00:00,,,,
327,3/26/2016,10.01,11.38,397.49,2016-03-26 22:15:00,,,,
328,3/26/2016,10.04,11.38,397.49,2016-03-26 22:30:00,,,,
329,3/26/2016,10.06,11.38,397.68,2016-03-26 22:45:00,,,,
330,3/26/2016,10.06,11.38,397.71,2016-03-26 23:00:00,,,,
331,3/26/2016,10.03,11.38,397.71,2016-03-26 23:15:00,,,,
332,3/26/2016,10.03,11.38,397.74,2016-03-26 23:30:00,,,,
333,3/26/2016,10.03,11.38,397.71,2016-03-26 23:45:00,,,,
334,3/27/2016,10.01,11.31,397.6,2016-03-27 00:00:00,,,,
335,3/27/2016,10,11.38,397.57,2016-03-27 00:15:00,,,,
336,3/27/2016,10.03,11.38,397.57,2016-03-27 00:30:00,,,,
337,3/27/2016,10.06,11.44,397.68,2016-03-27 00:45:00,,,,
338,3/27/2016,10.04,11.44,397.63,2016-03-27 01:00:00,,,,
339,3/27/2016,10.03,11.5,397.57,2016-03-27 01:15:00,,,,
340,3/27/2016,10.04,11.5,397.54,2016-03-27 01:30:00,,,,
341,3/27/2016,10.03,11.5,397.57,2016-03-27 01:45:00,,,,
342,3/27/2016,10.03,11.5,397.57,2016-03-27 02:00:00,,,,
343,3/27/2016,10.04,11.5,397.49,2016-03-27 02:15:00,,,,
344,3/27/2016,10,11.5,397.38,2016-03-27 02:30:00,,,,
345,3/27/2016,10.05,11.5,397.46,2016-03-27 02:45:00,,,,
