Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
126,4/19/16,9.68,16.38,399.36,4/19/16 21:30,,,,
127,4/19/16,9.67,16.31,399.39,4/19/16 21:45,,,,
128,4/19/16,9.72,16.31,399.47,4/19/16 22:00,,,,
129,4/19/16,9.77,16.31,399.5,4/19/16 22:15,,,,
130,4/19/16,9.65,16.31,399.5,4/19/16 22:30,,,,
131,4/19/16,9.7,16.31,399.58,4/19/16 22:45,,,,
132,4/19/16,9.61,16.25,399.56,4/19/16 23:00,,,,
133,4/19/16,9.65,16.25,399.56,4/19/16 23:15,,,,
134,4/19/16,9.63,16.19,399.61,4/19/16 23:30,,,,
135,4/19/16,9.71,16.13,399.72,4/19/16 23:45,,,,
136,4/20/16,9.71,16.06,399.75,4/20/16 0:00,,,,
137,4/20/16,9.66,16,399.73,4/20/16 0:15,,,,
138,4/20/16,9.7,16,399.78,4/20/16 0:30,,,,
139,4/20/16,9.71,15.94,399.84,4/20/16 0:45,,,,
140,4/20/16,9.7,15.88,399.84,4/20/16 1:00,,,,
141,4/20/16,9.59,15.88,399.75,4/20/16 1:15,,,,
142,4/20/16,9.58,15.88,399.89,4/20/16 1:30,,,,
143,4/20/16,9.61,15.88,399.98,4/20/16 1:45,,,,
144,4/20/16,9.63,15.81,400.03,4/20/16 2:00,,,,
145,4/20/16,9.6,15.81,399.98,4/20/16 2:15,,,,
146,4/20/16,9.5,15.75,399.89,4/20/16 2:30,,,,
147,4/20/16,9.66,15.69,400.09,4/20/16 2:45,,,,
148,4/20/16,9.69,15.69,400.17,4/20/16 3:00,,,,
149,4/20/16,9.61,15.63,400.15,4/20/16 3:15,,,,
150,4/20/16,9.55,15.56,400.15,4/20/16 3:30,,,,
151,4/20/16,9.65,15.5,400.31,4/20/16 3:45,,,,
152,4/20/16,9.67,15.5,400.37,4/20/16 4:00,,,,
153,4/20/16,9.7,15.44,400.43,4/20/16 4:15,,,,
154,4/20/16,9.59,15.38,400.37,4/20/16 4:30,,,,
155,4/20/16,9.67,15.31,400.54,4/20/16 4:45,,,,
156,4/20/16,9.65,15.25,400.59,4/20/16 5:00,,,,
157,4/20/16,9.64,15.19,400.68,4/20/16 5:15,,,,
158,4/20/16,9.58,15.13,400.68,4/20/16 5:30,,,,
159,4/20/16,9.61,15.06,400.76,4/20/16 5:45,,,,
160,4/20/16,9.62,15,400.85,4/20/16 6:00,,,,
161,4/20/16,9.59,14.94,400.79,4/20/16 6:15,,,,
162,4/20/16,9.57,14.88,400.85,4/20/16 6:30,,,,
163,4/20/16,9.66,14.88,401.02,4/20/16 6:45,,,,
164,4/20/16,9.65,14.81,401.1,4/20/16 7:00,,,,
165,4/20/16,9.63,14.81,401.18,4/20/16 7:15,,,,
166,4/20/16,9.66,14.81,401.27,4/20/16 7:30,,,,
167,4/20/16,9.65,14.81,401.29,4/20/16 7:45,,,,
168,4/20/16,9.64,14.81,401.32,4/20/16 8:00,,,,
169,4/20/16,9.67,14.81,401.43,4/20/16 8:15,,,,
170,4/20/16,9.68,14.81,401.43,4/20/16 8:30,,,,
171,4/20/16,9.58,14.88,401.41,4/20/16 8:45,,,,
172,4/20/16,9.72,14.88,401.55,4/20/16 9:00,,,,
173,4/20/16,9.54,14.94,401.38,4/20/16 9:15,,,,
174,4/20/16,9.62,15,401.49,4/20/16 9:30,,,,
175,4/20/16,9.65,15.13,401.52,4/20/16 9:45,,,,
176,4/20/16,9.65,15.25,401.54,4/20/16 10:00,,,,
177,4/20/16,9.66,15.38,401.54,4/20/16 10:15,,,,
178,4/20/16,9.73,15.5,401.57,4/20/16 10:30,,,,
179,4/20/16,9.64,15.69,401.54,4/20/16 10:45,,,,
180,4/20/16,9.63,15.81,401.51,4/20/16 11:00,,,,
181,4/20/16,9.69,16,401.54,4/20/16 11:15,,,,
182,4/20/16,9.67,16.19,401.51,4/20/16 11:30,,,,
183,4/20/16,9.6,16.38,401.43,4/20/16 11:45,,,,
184,4/20/16,9.68,16.5,401.51,4/20/16 12:00,,,,
185,4/20/16,9.59,16.63,401.34,4/20/16 12:15,,,,
186,4/20/16,9.62,16.81,401.4,4/20/16 12:30,,,,
187,4/20/16,9.56,17,401.28,4/20/16 12:45,,,,
188,4/20/16,9.65,17.06,401.28,4/20/16 13:00,,,,
189,4/20/16,9.68,17.19,401.23,4/20/16 13:15,,,,
190,4/20/16,9.58,17.38,401.14,4/20/16 13:30,,,,
191,4/20/16,9.58,17.44,401.14,4/20/16 13:45,,,,
192,4/20/16,9.65,17.56,401.14,4/20/16 14:00,,,,
193,4/20/16,9.52,17.63,400.98,4/20/16 14:15,,,,
194,4/20/16,9.69,17.63,401.06,4/20/16 14:30,,,,
195,4/20/16,9.67,17.63,400.95,4/20/16 14:45,,,,
196,4/20/16,9.62,17.63,400.89,4/20/16 15:00,,,,
197,4/20/16,9.55,17.56,400.7,4/20/16 15:15,,,,
198,4/20/16,9.69,17.5,400.72,4/20/16 15:30,,,,
199,4/20/16,9.7,17.44,400.7,4/20/16 15:45,,,,
200,4/20/16,9.65,17.31,400.61,4/20/16 16:00,,,,
201,4/20/16,9.62,17.19,400.59,4/20/16 16:15,,,,
202,4/20/16,9.59,17.06,400.53,4/20/16 16:30,,,,
203,4/20/16,9.62,17,400.5,4/20/16 16:45,,,,
204,4/20/16,9.55,16.88,400.36,4/20/16 17:00,,,,
205,4/20/16,9.54,16.75,400.31,4/20/16 17:15,,,,
206,4/20/16,9.64,16.63,400.42,4/20/16 17:30,,,,
207,4/20/16,9.5,16.5,400.25,4/20/16 17:45,,,,
208,4/20/16,9.64,16.38,400.39,4/20/16 18:00,,,,
209,4/20/16,9.68,16.31,400.45,4/20/16 18:15,,,,
210,4/20/16,9.68,16.19,400.42,4/20/16 18:30,,,,
211,4/20/16,9.67,16.13,400.39,4/20/16 18:45,,,,
212,4/20/16,9.62,16.06,400.37,4/20/16 19:00,,,,
213,4/20/16,9.63,16,400.4,4/20/16 19:15,,,,
214,4/20/16,9.51,15.94,400.28,4/20/16 19:30,,,,
215,4/20/16,9.61,15.88,400.37,4/20/16 19:45,,,,
216,4/20/16,9.65,15.81,400.42,4/20/16 20:00,,,,
217,4/20/16,9.49,15.75,400.26,4/20/16 20:15,,,,
218,4/20/16,9.65,15.69,400.45,4/20/16 20:30,,,,
219,4/20/16,9.64,15.63,400.48,4/20/16 20:45,,,,
220,4/20/16,9.51,15.56,400.4,4/20/16 21:00,,,,
221,4/20/16,9.63,15.5,400.51,4/20/16 21:15,,,,
222,4/20/16,9.53,15.5,400.45,4/20/16 21:30,,,,
223,4/20/16,9.6,15.44,400.57,4/20/16 21:45,,,,
224,4/20/16,9.52,15.44,400.45,4/20/16 22:00,,,,
225,4/20/16,9.55,15.38,400.48,4/20/16 22:15,,,,
226,4/20/16,9.51,15.38,400.43,4/20/16 22:30,,,,
227,4/20/16,9.57,15.38,400.48,4/20/16 22:45,,,,
228,4/20/16,9.65,15.31,400.54,4/20/16 23:00,,,,
229,4/20/16,9.64,15.31,400.54,4/20/16 23:15,,,,
230,4/20/16,9.67,15.31,400.57,4/20/16 23:30,,,,
231,4/20/16,9.54,15.25,400.48,4/20/16 23:45,,,,
232,4/21/16,9.53,15.25,400.45,4/21/16 0:00,,,,
233,4/21/16,9.57,15.25,400.48,4/21/16 0:15,,,,
234,4/21/16,9.59,15.19,400.48,4/21/16 0:30,,,,
235,4/21/16,9.48,15.19,400.37,4/21/16 0:45,,,,
236,4/21/16,9.45,15.13,400.37,4/21/16 1:00,,,,
237,4/21/16,9.49,15.13,400.34,4/21/16 1:15,,,,
238,4/21/16,9.53,15.13,400.34,4/21/16 1:30,,,,
239,4/21/16,9.66,15.06,400.43,4/21/16 1:45,,,,
240,4/21/16,9.61,15.06,400.32,4/21/16 2:00,,,,
241,4/21/16,9.59,15.06,400.26,4/21/16 2:15,,,,
242,4/21/16,9.65,15,400.32,4/21/16 2:30,,,,
243,4/21/16,9.61,15.06,400.2,4/21/16 2:45,,,,
244,4/21/16,9.59,15,400.18,4/21/16 3:00,,,,
245,4/21/16,9.65,15,400.23,4/21/16 3:15,,,,
246,4/21/16,9.64,14.94,400.23,4/21/16 3:30,,,,
247,4/21/16,9.64,14.94,400.2,4/21/16 3:45,,,,
248,4/21/16,9.55,14.94,400.09,4/21/16 4:00,,,,
249,4/21/16,9.58,15,400.09,4/21/16 4:15,,,,
250,4/21/16,9.56,15,400.09,4/21/16 4:30,,,,
251,4/21/16,9.53,15.06,400.04,4/21/16 4:45,,,,
252,4/21/16,9.53,15.06,399.98,4/21/16 5:00,,,,
253,4/21/16,9.6,15.06,400.06,4/21/16 5:15,,,,
254,4/21/16,9.6,15,400.06,4/21/16 5:30,,,,
255,4/21/16,9.53,15.06,400.04,4/21/16 5:45,,,,
256,4/21/16,9.48,15,399.95,4/21/16 6:00,,,,
257,4/21/16,9.5,15.06,399.98,4/21/16 6:15,,,,
258,4/21/16,9.52,15,400.01,4/21/16 6:30,,,,
259,4/21/16,9.51,15,400.06,4/21/16 6:45,,,,
260,4/21/16,9.63,15,400.26,4/21/16 7:00,,,,
261,4/21/16,9.55,15.06,400.26,4/21/16 7:15,,,,
262,4/21/16,9.48,15.06,400.26,4/21/16 7:30,,,,
263,4/21/16,9.59,15.06,400.32,4/21/16 7:45,,,,
264,4/21/16,9.56,15.06,400.26,4/21/16 8:00,,,,
265,4/21/16,9.62,15.13,400.32,4/21/16 8:15,,,,
266,4/21/16,9.58,15.19,400.32,4/21/16 8:30,,,,
267,4/21/16,9.58,15.25,400.29,4/21/16 8:45,,,,
268,4/21/16,9.63,15.25,400.29,4/21/16 9:00,,,,
269,4/21/16,9.56,15.31,400.2,4/21/16 9:15,,,,
270,4/21/16,9.56,15.38,400.15,4/21/16 9:30,,,,
271,4/21/16,9.51,15.5,400.09,4/21/16 9:45,,,,
272,4/21/16,9.5,15.56,400.06,4/21/16 10:00,,,,
273,4/21/16,9.51,15.75,400.03,4/21/16 10:15,,,,
274,4/21/16,9.61,15.88,400.09,4/21/16 10:30,,,,
275,4/21/16,9.63,16.06,400.06,4/21/16 10:45,,,,
276,4/21/16,9.53,16.25,399.89,4/21/16 11:00,,,,
277,4/21/16,9.57,16.44,399.92,4/21/16 11:15,,,,
278,4/21/16,9.62,16.63,399.97,4/21/16 11:30,,,,
279,4/21/16,9.62,16.75,399.89,4/21/16 11:45,,,,
280,4/21/16,9.61,16.94,399.78,4/21/16 12:00,,,,
281,4/21/16,9.54,17.19,399.64,4/21/16 12:15,,,,
282,4/21/16,9.56,17.19,399.55,4/21/16 12:30,,,,
283,4/21/16,9.63,17.31,399.58,4/21/16 12:45,,,,
284,4/21/16,9.58,17.38,399.41,4/21/16 13:00,,,,
285,4/21/16,9.56,17.5,399.3,4/21/16 13:15,,,,
286,4/21/16,9.66,17.75,399.22,4/21/16 13:30,,,,
287,4/21/16,9.79,17.81,399.13,4/21/16 13:45,,,,
288,4/21/16,9.77,17.69,399.19,4/21/16 14:00,,,,
289,4/21/16,9.77,17.69,399.1,4/21/16 14:15,,,,
290,4/21/16,9.7,17.75,398.99,4/21/16 14:30,,,,
291,4/21/16,9.45,17.81,398.66,4/21/16 14:45,,,,
292,4/21/16,9.63,17.81,398.77,4/21/16 15:00,,,,
293,4/21/16,9.72,17.88,398.63,4/21/16 15:15,,,,
294,4/21/16,9.72,17.75,398.57,4/21/16 15:30,,,,
295,4/21/16,9.76,17.56,398.6,4/21/16 15:45,,,,
296,4/21/16,9.72,17.5,398.46,4/21/16 16:00,,,,
297,4/21/16,9.57,17.38,398.3,4/21/16 16:15,,,,
298,4/21/16,9.65,17.31,398.3,4/21/16 16:30,,,,
299,4/21/16,9.64,17.31,398.21,4/21/16 16:45,,,,
300,4/21/16,9.71,17.25,398.27,4/21/16 17:00,,,,
301,4/21/16,9.64,17.13,398.16,4/21/16 17:15,,,,
302,4/21/16,9.62,17.06,398.13,4/21/16 17:30,,,,
303,4/21/16,9.68,16.94,398.16,4/21/16 17:45,,,,
304,4/21/16,9.59,16.88,398.19,4/21/16 18:00,,,,
305,4/21/16,9.66,16.75,398.27,4/21/16 18:15,,,,
306,4/21/16,9.65,16.75,398.21,4/21/16 18:30,,,,
307,4/21/16,9.62,16.69,398.19,4/21/16 18:45,,,,
308,4/21/16,9.68,16.63,398.24,4/21/16 19:00,,,,
309,4/21/16,9.58,16.63,398.21,4/21/16 19:15,,,,
310,4/21/16,9.62,16.56,398.27,4/21/16 19:30,,,,
311,4/21/16,9.62,16.5,398.3,4/21/16 19:45,,,,
312,4/21/16,9.54,16.5,398.24,4/21/16 20:00,,,,
313,4/21/16,9.47,16.44,398.22,4/21/16 20:15,,,,
314,4/21/16,9.56,16.5,398.35,4/21/16 20:30,,,,
315,4/21/16,9.56,16.44,398.41,4/21/16 20:45,,,,
316,4/21/16,9.55,16.44,398.44,4/21/16 21:00,,,,
317,4/21/16,9.59,16.38,398.44,4/21/16 21:15,,,,
318,4/21/16,9.62,16.38,398.52,4/21/16 21:30,,,,
319,4/21/16,9.44,16.31,398.33,4/21/16 21:45,,,,
320,4/21/16,9.59,16.31,398.47,4/21/16 22:00,,,,
321,4/21/16,9.55,16.31,398.41,4/21/16 22:15,,,,
322,4/21/16,9.54,16.25,398.41,4/21/16 22:30,,,,
323,4/21/16,9.54,16.25,398.38,4/21/16 22:45,,,,
324,4/21/16,9.57,16.19,398.44,4/21/16 23:00,,,,
325,4/21/16,9.56,16.13,398.36,4/21/16 23:15,,,,
326,4/21/16,9.54,16.13,398.36,4/21/16 23:30,,,,
327,4/21/16,9.59,16.13,398.41,4/21/16 23:45,,,,
328,4/22/16,9.58,16.06,398.38,4/22/16 0:00,,,,
329,4/22/16,9.61,16,398.36,4/22/16 0:15,,,,
330,4/22/16,9.55,16,398.27,4/22/16 0:30,,,,
331,4/22/16,9.58,15.94,398.3,4/22/16 0:45,,,,
332,4/22/16,9.53,15.94,398.22,4/22/16 1:00,,,,
333,4/22/16,9.69,15.88,398.33,4/22/16 1:15,,,,
334,4/22/16,9.53,15.88,398.13,4/22/16 1:30,,,,
335,4/22/16,9.56,15.88,398.05,4/22/16 1:45,,,,
336,4/22/16,9.55,15.88,397.97,4/22/16 2:00,,,,
337,4/22/16,9.63,15.88,397.99,4/22/16 2:15,,,,
338,4/22/16,9.58,15.88,397.91,4/22/16 2:30,,,,
339,4/22/16,9.53,15.88,397.83,4/22/16 2:45,,,,
340,4/22/16,9.56,15.88,397.8,4/22/16 3:00,,,,
341,4/22/16,9.31,15.88,397.55,4/22/16 3:15,,,,
342,4/22/16,9.56,15.88,397.8,4/22/16 3:30,,,,
343,4/22/16,9.65,15.88,397.85,4/22/16 3:45,,,,
344,4/22/16,9.54,15.81,397.77,4/22/16 4:00,,,,
345,4/22/16,9.62,15.81,397.77,4/22/16 4:15,,,,
346,4/22/16,9.51,15.75,397.63,4/22/16 4:30,,,,
347,4/22/16,9.43,15.75,397.58,4/22/16 4:45,,,,
348,4/22/16,9.54,15.75,397.66,4/22/16 5:00,,,,
349,4/22/16,9.58,15.75,397.66,4/22/16 5:15,,,,
350,4/22/16,9.53,15.75,397.6,4/22/16 5:30,,,,
351,4/22/16,9.56,15.75,397.6,4/22/16 5:45,,,,
352,4/22/16,9.46,15.81,397.55,4/22/16 6:00,,,,
353,4/22/16,9.6,15.81,397.72,4/22/16 6:15,,,,
354,4/22/16,9.46,15.81,397.6,4/22/16 6:30,,,,
355,4/22/16,9.54,15.81,397.74,4/22/16 6:45,,,,
356,4/22/16,9.59,15.81,397.83,4/22/16 7:00,,,,
357,4/22/16,9.61,15.81,397.91,4/22/16 7:15,,,,
358,4/22/16,9.5,15.88,397.83,4/22/16 7:30,,,,
359,4/22/16,9.52,15.88,397.85,4/22/16 7:45,,,,
360,4/22/16,9.53,15.94,397.83,4/22/16 8:00,,,,
361,4/22/16,9.42,15.94,397.71,4/22/16 8:15,,,,
362,4/22/16,9.64,15.94,397.97,4/22/16 8:30,,,,
363,4/22/16,9.6,16,397.91,4/22/16 8:45,,,,
364,4/22/16,9.46,16,397.8,4/22/16 9:00,,,,
365,4/22/16,9.57,16,397.91,4/22/16 9:15,,,,
366,4/22/16,9.62,16,397.97,4/22/16 9:30,,,,
367,4/22/16,9.54,16,397.88,4/22/16 9:45,,,,
368,4/22/16,9.7,16,397.99,4/22/16 10:00,,,,
369,4/22/16,9.68,16,397.99,4/22/16 10:15,,,,
370,4/22/16,9.71,16.06,398.08,4/22/16 10:30,,,,
371,4/22/16,9.66,16.06,398.02,4/22/16 10:45,,,,
372,4/22/16,9.62,16.13,397.99,4/22/16 11:00,,,,
373,4/22/16,9.58,16.13,397.94,4/22/16 11:15,,,,
374,4/22/16,9.63,16.19,397.96,4/22/16 11:30,,,,
375,4/22/16,9.52,16.19,397.85,4/22/16 11:45,,,,
376,4/22/16,9.52,16.25,397.83,4/22/16 12:00,,,,
377,4/22/16,9.47,16.31,397.66,4/22/16 12:15,,,,
378,4/22/16,9.6,16.38,397.68,4/22/16 12:30,,,,
379,4/22/16,9.44,16.38,397.55,4/22/16 12:45,,,,
380,4/22/16,9.58,16.44,397.63,4/22/16 13:00,,,,
381,4/22/16,9.41,16.5,397.38,4/22/16 13:15,,,,
382,4/22/16,9.64,16.63,397.49,4/22/16 13:30,,,,
383,4/22/16,9.54,16.81,397.32,4/22/16 13:45,,,,
384,4/22/16,9.54,16.94,397.26,4/22/16 14:00,,,,
385,4/22/16,9.64,16.94,397.32,4/22/16 14:15,,,,
386,4/22/16,9.56,16.88,397.18,4/22/16 14:30,,,,
387,4/22/16,9.58,16.75,397.26,4/22/16 14:45,,,,
388,4/22/16,9.72,16.63,397.4,4/22/16 15:00,,,,
389,4/22/16,10.08,16.5,397.82,4/22/16 15:15,,,,
390,4/22/16,10.55,16.25,398.22,4/22/16 15:30,,,,
391,4/22/16,10.72,16.13,398.24,4/22/16 15:45,,,,
