Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
185,4/2/2015 9:00,9.01,8.94,396.42,2015-04-02 09:00:00,,,,
186,4/2/2015 9:15,8.98,9,396.39,2015-04-02 09:15:00,,,,
187,4/2/2015 9:30,8.99,9.13,396.36,2015-04-02 09:30:00,,,,
188,4/2/2015 9:45,9.01,9.25,396.36,2015-04-02 09:45:00,,,,
189,4/2/2015 10:00,8.99,9.31,396.27,2015-04-02 10:00:00,,,,
190,4/2/2015 10:15,9,9.44,396.16,2015-04-02 10:15:00,,,,
191,4/2/2015 10:30,9.02,9.63,396.1,2015-04-02 10:30:00,,,,
192,4/2/2015 10:45,9,9.81,396.05,2015-04-02 10:45:00,,,,
193,4/2/2015 11:00,9.03,10.13,395.96,2015-04-02 11:00:00,,,,
194,4/2/2015 11:15,9,10.38,395.85,2015-04-02 11:15:00,,,,
195,4/2/2015 11:30,9.05,10.69,395.79,2015-04-02 11:30:00,,,,
196,4/2/2015 11:45,8.98,11,395.59,2015-04-02 11:45:00,,,,
197,4/2/2015 12:00,9.04,11.25,395.59,2015-04-02 12:00:00,,,,
198,4/2/2015 12:15,9.02,11.56,395.53,2015-04-02 12:15:00,,,,
199,4/2/2015 12:30,9.04,11.69,395.47,2015-04-02 12:30:00,,,,
200,4/2/2015 12:45,9.08,11.88,395.42,2015-04-02 12:45:00,,,,
201,4/2/2015 13:00,8.99,12.13,395.22,2015-04-02 13:00:00,,,,
202,4/2/2015 13:15,9.06,12.31,395.19,2015-04-02 13:15:00,,,,
203,4/2/2015 13:30,8.97,12.56,395.05,2015-04-02 13:30:00,,,,
204,4/2/2015 13:45,9.04,12.63,395.13,2015-04-02 13:45:00,,,,
205,4/2/2015 14:00,9.06,12.63,394.94,2015-04-02 14:00:00,,,,
206,4/2/2015 14:15,9.03,12.75,394.85,2015-04-02 14:15:00,,,,
207,4/2/2015 14:30,8.96,12.94,394.77,2015-04-02 14:30:00,,,,
208,4/2/2015 14:45,8.97,12.88,394.66,2015-04-02 14:45:00,,,,
209,4/2/2015 15:00,9.04,12.69,394.63,2015-04-02 15:00:00,,,,
210,4/2/2015 15:15,9.01,12.94,394.46,2015-04-02 15:15:00,,,,
211,4/2/2015 15:30,9.03,13,394.41,2015-04-02 15:30:00,,,,
212,4/2/2015 15:45,9.03,13,394.35,2015-04-02 15:45:00,,,,
213,4/2/2015 16:00,9.03,12.94,394.32,2015-04-02 16:00:00,,,,
214,4/2/2015 16:15,9.03,12.94,394.24,2015-04-02 16:15:00,,,,
215,4/2/2015 16:30,8.94,12.88,394.07,2015-04-02 16:30:00,,,,
216,4/2/2015 16:45,8.97,12.75,394.02,2015-04-02 16:45:00,,,,
217,4/2/2015 17:00,9.09,12.5,394.16,2015-04-02 17:00:00,,,,
218,4/2/2015 17:15,9.02,12.38,394.02,2015-04-02 17:15:00,,,,
219,4/2/2015 17:30,9.01,12.19,393.99,2015-04-02 17:30:00,,,,
220,4/2/2015 17:45,8.98,12.06,393.99,2015-04-02 17:45:00,,,,
221,4/2/2015 18:00,8.94,11.94,393.91,2015-04-02 18:00:00,,,,
222,4/2/2015 18:15,8.9,11.88,393.83,2015-04-02 18:15:00,,,,
223,4/2/2015 18:30,9.02,11.75,393.88,2015-04-02 18:30:00,,,,
224,4/2/2015 18:45,8.92,11.63,393.91,2015-04-02 18:45:00,,,,
225,4/2/2015 19:00,8.97,11.5,394,2015-04-02 19:00:00,,,,
226,4/2/2015 19:15,8.94,11.44,394,2015-04-02 19:15:00,,,,
227,4/2/2015 19:30,8.9,11.31,394.16,2015-04-02 19:30:00,,,,
228,4/2/2015 19:45,8.97,11.31,394.19,2015-04-02 19:45:00,,,,
229,4/2/2015 20:00,8.92,11.25,394.19,2015-04-02 20:00:00,,,,
230,4/2/2015 20:15,8.98,11.19,394.28,2015-04-02 20:15:00,,,,
231,4/2/2015 20:30,8.98,11.19,394.28,2015-04-02 20:30:00,,,,
232,4/2/2015 20:45,8.91,11.13,394.22,2015-04-02 20:45:00,,,,
233,4/2/2015 21:00,8.9,11.13,394.19,2015-04-02 21:00:00,,,,
234,4/2/2015 21:15,8.94,11.06,394.19,2015-04-02 21:15:00,,,,
235,4/2/2015 21:30,8.92,11,394.25,2015-04-02 21:30:00,,,,
236,4/2/2015 21:45,8.9,11,394.11,2015-04-02 21:45:00,,,,
237,4/2/2015 22:00,8.88,10.94,394.11,2015-04-02 22:00:00,,,,
238,4/2/2015 22:15,8.97,10.88,394.17,2015-04-02 22:15:00,,,,
239,4/2/2015 22:30,8.94,10.81,394.14,2015-04-02 22:30:00,,,,
240,4/2/2015 22:45,8.94,10.81,394.08,2015-04-02 22:45:00,,,,
241,4/2/2015 23:00,8.96,10.81,394.08,2015-04-02 23:00:00,,,,
242,4/2/2015 23:15,8.96,10.81,394.08,2015-04-02 23:15:00,,,,
243,4/2/2015 23:30,8.94,10.88,393.97,2015-04-02 23:30:00,,,,
244,4/2/2015 23:45,8.99,10.88,394.06,2015-04-02 23:45:00,,,,
245,4/3/2015 0:00,8.92,10.88,393.94,2015-04-03 00:00:00,,,,
246,4/3/2015 0:15,8.9,10.94,393.78,2015-04-03 00:15:00,,,,
247,4/3/2015 0:30,8.88,10.94,393.69,2015-04-03 00:30:00,,,,
248,4/3/2015 0:45,8.92,10.88,393.64,2015-04-03 00:45:00,,,,
249,4/3/2015 1:00,8.93,10.88,393.61,2015-04-03 01:00:00,,,,
250,4/3/2015 1:15,8.78,10.88,393.38,2015-04-03 01:15:00,,,,
251,4/3/2015 1:30,8.88,10.88,393.41,2015-04-03 01:30:00,,,,
252,4/3/2015 1:45,8.89,10.88,393.33,2015-04-03 01:45:00,,,,
253,4/3/2015 2:00,8.94,10.88,393.19,2015-04-03 02:00:00,,,,
254,4/3/2015 2:15,8.8,10.88,392.97,2015-04-03 02:15:00,,,,
255,4/3/2015 2:30,8.89,10.88,392.99,2015-04-03 02:30:00,,,,
256,4/3/2015 2:45,8.89,10.88,392.94,2015-04-03 02:45:00,,,,
257,4/3/2015 3:00,8.89,10.94,392.88,2015-04-03 03:00:00,,,,
258,4/3/2015 3:15,8.89,10.94,392.88,2015-04-03 03:15:00,,,,
259,4/3/2015 3:30,8.95,10.94,392.94,2015-04-03 03:30:00,,,,
260,4/3/2015 3:45,8.86,10.94,392.77,2015-04-03 03:45:00,,,,
261,4/3/2015 4:00,8.91,10.88,392.66,2015-04-03 04:00:00,,,,
262,4/3/2015 4:15,8.88,10.88,392.63,2015-04-03 04:15:00,,,,
263,4/3/2015 4:30,8.93,10.88,392.71,2015-04-03 04:30:00,,,,
264,4/3/2015 4:45,8.92,10.81,392.71,2015-04-03 04:45:00,,,,
265,4/3/2015 5:00,8.93,10.81,392.74,2015-04-03 05:00:00,,,,
266,4/3/2015 5:15,8.94,10.81,392.69,2015-04-03 05:15:00,,,,
267,4/3/2015 5:30,8.97,10.81,392.8,2015-04-03 05:30:00,,,,
268,4/3/2015 5:45,8.96,10.81,392.71,2015-04-03 05:45:00,,,,
269,4/3/2015 6:00,8.92,10.75,392.63,2015-04-03 06:00:00,,,,
270,4/3/2015 6:15,8.9,10.75,392.69,2015-04-03 06:15:00,,,,
271,4/3/2015 6:30,8.93,10.81,392.74,2015-04-03 06:30:00,,,,
272,4/3/2015 6:45,8.9,10.81,392.74,2015-04-03 06:45:00,,,,
273,4/3/2015 7:00,8.85,10.81,392.77,2015-04-03 07:00:00,,,,
274,4/3/2015 7:15,8.94,10.88,392.85,2015-04-03 07:15:00,,,,
275,4/3/2015 7:30,8.93,10.81,392.99,2015-04-03 07:30:00,,,,
276,4/3/2015 7:45,8.89,10.88,392.88,2015-04-03 07:45:00,,,,
277,4/3/2015 8:00,8.95,10.88,392.99,2015-04-03 08:00:00,,,,
278,4/3/2015 8:15,8.92,10.94,392.83,2015-04-03 08:15:00,,,,
279,4/3/2015 8:30,8.9,10.94,392.77,2015-04-03 08:30:00,,,,
280,4/3/2015 8:45,8.91,11.06,392.82,2015-04-03 08:45:00,,,,
281,4/3/2015 9:00,8.85,11.13,392.8,2015-04-03 09:00:00,,,,
282,4/3/2015 9:15,8.93,11.25,392.74,2015-04-03 09:15:00,,,,
283,4/3/2015 9:30,8.91,11.38,392.68,2015-04-03 09:30:00,,,,
284,4/3/2015 9:45,8.95,11.5,392.77,2015-04-03 09:45:00,,,,
285,4/3/2015 10:00,8.89,11.63,392.77,2015-04-03 10:00:00,,,,
286,4/3/2015 10:15,8.91,11.69,392.77,2015-04-03 10:15:00,,,,
287,4/3/2015 10:30,8.88,11.88,392.71,2015-04-03 10:30:00,,,,
288,4/3/2015 10:45,8.91,12,392.71,2015-04-03 10:45:00,,,,
289,4/3/2015 11:00,8.93,12.19,392.59,2015-04-03 11:00:00,,,,
290,4/3/2015 11:15,8.89,12.38,392.54,2015-04-03 11:15:00,,,,
291,4/3/2015 11:30,8.95,12.44,392.51,2015-04-03 11:30:00,,,,
292,4/3/2015 11:45,8.89,12.5,392.56,2015-04-03 11:45:00,,,,
293,4/3/2015 12:00,8.95,12.5,392.54,2015-04-03 12:00:00,,,,
294,4/3/2015 12:15,8.97,12.5,392.56,2015-04-03 12:15:00,,,,
295,4/3/2015 12:30,8.93,12.44,392.54,2015-04-03 12:30:00,,,,
296,4/3/2015 12:45,8.93,12.31,392.59,2015-04-03 12:45:00,,,,
297,4/3/2015 13:00,8.91,12.31,392.54,2015-04-03 13:00:00,,,,
298,4/3/2015 13:15,8.96,12.31,392.51,2015-04-03 13:15:00,,,,
299,4/3/2015 13:30,8.91,12.31,392.37,2015-04-03 13:30:00,,,,
300,4/3/2015 13:45,8.89,12.38,392.23,2015-04-03 13:45:00,,,,
301,4/3/2015 14:00,8.96,12.38,392.12,2015-04-03 14:00:00,,,,
302,4/3/2015 14:15,8.88,12.38,391.98,2015-04-03 14:15:00,,,,
303,4/3/2015 14:30,8.93,12.5,391.92,2015-04-03 14:30:00,,,,
304,4/3/2015 14:45,8.97,12.56,391.89,2015-04-03 14:45:00,,,,
305,4/3/2015 15:00,8.9,12.63,391.81,2015-04-03 15:00:00,,,,
306,4/3/2015 15:15,8.94,12.63,391.78,2015-04-03 15:15:00,,,,
307,4/3/2015 15:30,8.89,12.69,391.73,2015-04-03 15:30:00,,,,
308,4/3/2015 15:45,8.96,12.63,391.7,2015-04-03 15:45:00,,,,
309,4/3/2015 16:00,8.9,12.56,391.75,2015-04-03 16:00:00,,,,
310,4/3/2015 16:15,9.02,12.5,391.81,2015-04-03 16:15:00,,,,
311,4/3/2015 16:30,8.9,12.5,391.59,2015-04-03 16:30:00,,,,
