Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
1161,4/30/2016,9.13,17.44,399.22,2016-04-30 16:15:00,,,,
1162,4/30/2016,9.02,17.44,399.11,2016-04-30 16:30:00,,,,
1163,4/30/2016,9.16,17.38,399.19,2016-04-30 16:45:00,,,,
1164,4/30/2016,9.11,17.38,399.19,2016-04-30 17:00:00,,,,
1165,4/30/2016,9.21,17.38,399.33,2016-04-30 17:15:00,,,,
1166,4/30/2016,9.25,17.38,399.36,2016-04-30 17:30:00,,,,
1167,4/30/2016,9.18,17.31,399.38,2016-04-30 17:45:00,,,,
1168,4/30/2016,9.12,17.31,399.27,2016-04-30 18:00:00,,,,
1169,4/30/2016,9.17,17.31,399.33,2016-04-30 18:15:00,,,,
1170,4/30/2016,9.17,17.25,399.39,2016-04-30 18:30:00,,,,
1171,4/30/2016,9.12,17.31,399.27,2016-04-30 18:45:00,,,,
1172,4/30/2016,9.21,17.25,399.39,2016-04-30 19:00:00,,,,
1173,4/30/2016,9.14,17.25,399.36,2016-04-30 19:15:00,,,,
1174,4/30/2016,9.2,17.25,399.47,2016-04-30 19:30:00,,,,
1175,4/30/2016,9.14,17.19,399.44,2016-04-30 19:45:00,,,,
1176,4/30/2016,9.2,17.19,399.55,2016-04-30 20:00:00,,,,
1177,4/30/2016,9.17,17.13,399.55,2016-04-30 20:15:00,,,,
1178,4/30/2016,9.04,17.13,399.47,2016-04-30 20:30:00,,,,
1179,4/30/2016,9.16,17.13,399.58,2016-04-30 20:45:00,,,,
1180,4/30/2016,9.2,17.13,399.64,2016-04-30 21:00:00,,,,
1181,4/30/2016,9.18,17.13,399.66,2016-04-30 21:15:00,,,,
1182,4/30/2016,9.26,17.06,399.66,2016-04-30 21:30:00,,,,
1183,4/30/2016,9.13,17,399.44,2016-04-30 21:45:00,,,,
1184,4/30/2016,9.14,17.06,399.47,2016-04-30 22:00:00,,,,
1185,4/30/2016,9.13,17,399.47,2016-04-30 22:15:00,,,,
1186,4/30/2016,9.19,17,399.53,2016-04-30 22:30:00,,,,
1187,4/30/2016,9.17,16.94,399.5,2016-04-30 22:45:00,,,,
1188,4/30/2016,9.09,16.94,399.36,2016-04-30 23:00:00,,,,
1189,4/30/2016,9.19,16.94,399.39,2016-04-30 23:15:00,,,,
1190,4/30/2016,9.15,16.94,399.67,2016-04-30 23:30:00,,,,
1191,4/30/2016,9.3,16.81,399.3,2016-04-30 23:45:00,,,,
1192,5/1/2016,9.41,16.75,399.55,2016-05-01 00:00:00,,,,
1193,5/1/2016,9.4,16.75,399.5,2016-05-01 00:15:00,,,,
1194,5/1/2016,9.23,16.69,399.36,2016-05-01 00:30:00,,,,
1195,5/1/2016,9.46,16.69,399.53,2016-05-01 00:45:00,,,,
1196,5/1/2016,9.44,16.63,399.42,2016-05-01 01:00:00,,,,
1197,5/1/2016,9.34,16.63,399.36,2016-05-01 01:15:00,,,,
1198,5/1/2016,9.37,16.63,399.36,2016-05-01 01:30:00,,,,
1199,5/1/2016,9.37,16.63,399.36,2016-05-01 01:45:00,,,,
1200,5/1/2016,9.3,16.63,399.25,2016-05-01 02:00:00,,,,
1201,5/1/2016,9.45,16.63,399.33,2016-05-01 02:15:00,,,,
1202,5/1/2016,9.47,16.56,399.25,2016-05-01 02:30:00,,,,
1203,5/1/2016,9.5,16.56,399.25,2016-05-01 02:45:00,,,,
1204,5/1/2016,9.57,16.5,399.19,2016-05-01 03:00:00,,,,
1205,5/1/2016,9.55,16.44,399.14,2016-05-01 03:15:00,,,,
1206,5/1/2016,9.64,16.44,399.19,2016-05-01 03:30:00,,,,
1207,5/1/2016,9.79,16.38,399.25,2016-05-01 03:45:00,,,,
1208,5/1/2016,9.69,16.31,399.08,2016-05-01 04:00:00,,,,
1209,5/1/2016,9.75,16.31,398.94,2016-05-01 04:15:00,,,,
1210,5/1/2016,9.81,16.25,398.97,2016-05-01 04:30:00,,,,
1211,5/1/2016,9.71,16.25,398.97,2016-05-01 04:45:00,,,,
1212,5/1/2016,9.65,16.19,398.8,2016-05-01 05:00:00,,,,
1213,5/1/2016,9.56,16.19,398.64,2016-05-01 05:15:00,,,,
1214,5/1/2016,9.71,16.19,398.86,2016-05-01 05:30:00,,,,
1215,5/1/2016,9.64,16.19,398.8,2016-05-01 05:45:00,,,,
1216,5/1/2016,9.57,16.19,398.77,2016-05-01 06:00:00,,,,
1217,5/1/2016,9.65,16.25,398.83,2016-05-01 06:15:00,,,,
1218,5/1/2016,9.61,16.25,398.8,2016-05-01 06:30:00,,,,
1219,5/1/2016,9.54,16.25,398.75,2016-05-01 06:45:00,,,,
1220,5/1/2016,9.58,16.25,398.77,2016-05-01 07:00:00,,,,
1221,5/1/2016,9.63,16.25,398.8,2016-05-01 07:15:00,,,,
1222,5/1/2016,9.47,16.25,398.66,2016-05-01 07:30:00,,,,
1223,5/1/2016,9.6,16.25,398.77,2016-05-01 07:45:00,,,,
1224,5/1/2016,9.57,16.25,398.83,2016-05-01 08:00:00,,,,
1225,5/1/2016,9.79,16.25,399.67,2016-05-01 08:15:00,,,,
1226,5/1/2016,9.86,16,399.36,2016-05-01 08:30:00,,,,
1227,5/1/2016,10.35,16,399.75,2016-05-01 08:45:00,,,,
1228,5/1/2016,10.76,15.94,400.23,2016-05-01 09:00:00,,,,
1229,5/1/2016,10.62,15.75,399.98,2016-05-01 09:15:00,,,,
1230,5/1/2016,10.45,15.69,399.73,2016-05-01 09:30:00,,,,
1231,5/1/2016,10.38,15.75,399.87,2016-05-01 09:45:00,,,,
1232,5/1/2016,10.39,15.75,399.75,2016-05-01 10:00:00,,,,
1233,5/1/2016,10.4,15.81,399.56,2016-05-01 10:15:00,,,,
1234,5/1/2016,10.37,15.94,399.61,2016-05-01 10:30:00,,,,
1235,5/1/2016,10.37,16,399.61,2016-05-01 10:45:00,,,,
1236,5/1/2016,10.3,16.19,399.5,2016-05-01 11:00:00,,,,
1237,5/1/2016,10.11,16.31,399.28,2016-05-01 11:15:00,,,,
1238,5/1/2016,10.18,16.44,399.36,2016-05-01 11:30:00,,,,
1239,5/1/2016,10.15,16.63,399.3,2016-05-01 11:45:00,,,,
1240,5/1/2016,10.08,16.75,399.25,2016-05-01 12:00:00,,,,
1241,5/1/2016,10.03,16.88,399.14,2016-05-01 12:15:00,,,,
1242,5/1/2016,10,17,399.02,2016-05-01 12:30:00,,,,
1243,5/1/2016,10.07,17,399.08,2016-05-01 12:45:00,,,,
1244,5/1/2016,10.13,17.06,399.02,2016-05-01 13:00:00,,,,
1245,5/1/2016,9.96,17.19,398.8,2016-05-01 13:15:00,,,,
1246,5/1/2016,10,17.44,398.77,2016-05-01 13:30:00,,,,
1247,5/1/2016,9.86,17.56,398.52,2016-05-01 13:45:00,,,,
1248,5/1/2016,10.04,17.75,398.71,2016-05-01 14:00:00,,,,
1249,5/1/2016,9.91,17.75,398.49,2016-05-01 14:15:00,,,,
1250,5/1/2016,9.91,17.81,398.43,2016-05-01 14:30:00,,,,
1251,5/1/2016,10,18,398.43,2016-05-01 14:45:00,,,,
1252,5/1/2016,10,18.06,398.4,2016-05-01 15:00:00,,,,
1253,5/1/2016,9.73,18.19,398.07,2016-05-01 15:15:00,,,,
1254,5/1/2016,9.87,18.19,398.07,2016-05-01 15:30:00,,,,
1255,5/1/2016,9.91,18.19,398.1,2016-05-01 15:45:00,,,,
1256,5/1/2016,9.91,18.19,398.04,2016-05-01 16:00:00,,,,
1257,5/1/2016,9.84,18.25,397.87,2016-05-01 16:15:00,,,,
1258,5/1/2016,9.95,18.25,397.9,2016-05-01 16:30:00,,,,
1259,5/1/2016,9.87,18.25,397.68,2016-05-01 16:45:00,,,,
1260,5/1/2016,9.86,18.19,397.68,2016-05-01 17:00:00,,,,
1261,5/1/2016,9.91,18.19,397.59,2016-05-01 17:15:00,,,,
1262,5/1/2016,9.84,18.19,397.46,2016-05-01 17:30:00,,,,
1263,5/1/2016,9.83,18.13,397.48,2016-05-01 17:45:00,,,,
1264,5/1/2016,9.82,18.13,397.51,2016-05-01 18:00:00,,,,
1265,5/1/2016,9.86,18.06,397.62,2016-05-01 18:15:00,,,,
1266,5/1/2016,9.8,18.06,397.65,2016-05-01 18:30:00,,,,
1267,5/1/2016,9.7,18,397.68,2016-05-01 18:45:00,,,,
1268,5/1/2016,9.81,18,397.73,2016-05-01 19:00:00,,,,
1269,5/1/2016,9.86,18,397.85,2016-05-01 19:15:00,,,,
1270,5/1/2016,9.7,18,397.68,2016-05-01 19:30:00,,,,
1271,5/1/2016,9.76,17.94,397.74,2016-05-01 19:45:00,,,,
1272,5/1/2016,9.84,17.94,397.93,2016-05-01 20:00:00,,,,
1273,5/1/2016,9.77,17.88,397.93,2016-05-01 20:15:00,,,,
1274,5/1/2016,9.79,17.88,397.9,2016-05-01 20:30:00,,,,
1275,5/1/2016,9.71,17.88,397.99,2016-05-01 20:45:00,,,,
1276,5/1/2016,9.73,17.81,398.07,2016-05-01 21:00:00,,,,
1277,5/1/2016,9.65,17.81,398.07,2016-05-01 21:15:00,,,,
1278,5/1/2016,9.69,17.75,398.21,2016-05-01 21:30:00,,,,
1279,5/1/2016,9.76,17.75,398.35,2016-05-01 21:45:00,,,,
1280,5/1/2016,9.71,17.75,398.35,2016-05-01 22:00:00,,,,
1281,5/1/2016,9.71,17.69,398.43,2016-05-01 22:15:00,,,,
1282,5/1/2016,9.75,17.63,398.57,2016-05-01 22:30:00,,,,
1283,5/1/2016,9.56,17.56,398.21,2016-05-01 22:45:00,,,,
1284,5/1/2016,9.83,17.5,398.52,2016-05-01 23:00:00,,,,
1285,5/1/2016,9.76,17.44,398.41,2016-05-01 23:15:00,,,,
1286,5/1/2016,9.95,17.44,398.41,2016-05-01 23:30:00,,,,
1287,5/1/2016,9.96,17.38,398.35,2016-05-01 23:45:00,,,,
1288,5/2/2016,9.96,17.31,398.18,2016-05-02 00:00:00,,,,
1289,5/2/2016,9.81,17.31,397.93,2016-05-02 00:15:00,,,,
1290,5/2/2016,9.84,17.31,397.99,2016-05-02 00:30:00,,,,
1291,5/2/2016,9.8,17.31,398.04,2016-05-02 00:45:00,,,,
1292,5/2/2016,9.8,17.31,398.13,2016-05-02 01:00:00,,,,
1293,5/2/2016,9.74,17.31,398.02,2016-05-02 01:15:00,,,,
1294,5/2/2016,9.76,17.31,397.96,2016-05-02 01:30:00,,,,
1295,5/2/2016,9.76,17.31,397.96,2016-05-02 01:45:00,,,,
1296,5/2/2016,9.73,17.31,397.9,2016-05-02 02:00:00,,,,
1297,5/2/2016,9.8,17.31,398.02,2016-05-02 02:15:00,,,,
1298,5/2/2016,9.73,17.38,397.88,2016-05-02 02:30:00,,,,
1299,5/2/2016,9.76,17.38,397.74,2016-05-02 02:45:00,,,,
1300,5/2/2016,9.7,17.38,397.68,2016-05-02 03:00:00,,,,
1301,5/2/2016,9.61,17.31,397.65,2016-05-02 03:15:00,,,,
1302,5/2/2016,9.73,17.31,397.77,2016-05-02 03:30:00,,,,
1303,5/2/2016,9.75,17.31,397.79,2016-05-02 03:45:00,,,,
1304,5/2/2016,9.8,17.31,397.82,2016-05-02 04:00:00,,,,
1305,5/2/2016,9.78,17.25,397.79,2016-05-02 04:15:00,,,,
1306,5/2/2016,9.78,17.25,397.77,2016-05-02 04:30:00,,,,
1307,5/2/2016,9.75,17.25,397.77,2016-05-02 04:45:00,,,,
1308,5/2/2016,9.68,17.19,397.68,2016-05-02 05:00:00,,,,
1309,5/2/2016,9.68,17.19,397.71,2016-05-02 05:15:00,,,,
1310,5/2/2016,9.54,17.19,397.54,2016-05-02 05:30:00,,,,
1311,5/2/2016,9.67,17.19,397.71,2016-05-02 05:45:00,,,,
1312,5/2/2016,9.71,17.19,397.79,2016-05-02 06:00:00,,,,
1313,5/2/2016,9.6,17.19,397.74,2016-05-02 06:15:00,,,,
1314,5/2/2016,9.65,17.19,397.79,2016-05-02 06:30:00,,,,
1315,5/2/2016,9.62,17.19,397.85,2016-05-02 06:45:00,,,,
1316,5/2/2016,9.7,17.19,398.02,2016-05-02 07:00:00,,,,
1317,5/2/2016,9.7,17.25,398.1,2016-05-02 07:15:00,,,,
1318,5/2/2016,9.67,17.25,398.04,2016-05-02 07:30:00,,,,
1319,5/2/2016,9.68,17.25,398.07,2016-05-02 07:45:00,,,,
1320,5/2/2016,9.7,17.31,398.16,2016-05-02 08:00:00,,,,
1321,5/2/2016,9.74,17.31,398.21,2016-05-02 08:15:00,,,,
1322,5/2/2016,9.72,17.38,398.3,2016-05-02 08:30:00,,,,
1323,5/2/2016,9.72,17.44,398.21,2016-05-02 08:45:00,,,,
1324,5/2/2016,9.65,17.5,398.13,2016-05-02 09:00:00,,,,
1325,5/2/2016,9.76,17.56,398.21,2016-05-02 09:15:00,,,,
1326,5/2/2016,9.7,17.63,398.16,2016-05-02 09:30:00,,,,
1327,5/2/2016,9.62,17.75,398.02,2016-05-02 09:45:00,,,,
1328,5/2/2016,9.77,17.88,398.15,2016-05-02 10:00:00,,,,
1329,5/2/2016,9.78,17.94,398.13,2016-05-02 10:15:00,,,,
1330,5/2/2016,9.65,18.06,398.01,2016-05-02 10:30:00,,,,
1331,5/2/2016,9.76,18.19,398.13,2016-05-02 10:45:00,,,,
1332,5/2/2016,9.74,18.31,398.15,2016-05-02 11:00:00,,,,
1333,5/2/2016,9.74,18.44,398.01,2016-05-02 11:15:00,,,,
1334,5/2/2016,9.66,18.56,397.84,2016-05-02 11:30:00,,,,
1335,5/2/2016,9.69,18.69,397.87,2016-05-02 11:45:00,,,,
1336,5/2/2016,9.73,18.88,397.79,2016-05-02 12:00:00,,,,
1337,5/2/2016,9.7,18.94,397.62,2016-05-02 12:15:00,,,,
1338,5/2/2016,9.73,19.06,397.59,2016-05-02 12:30:00,,,,
1339,5/2/2016,9.79,19.19,397.56,2016-05-02 12:45:00,,,,
1340,5/2/2016,9.73,19.31,397.45,2016-05-02 13:00:00,,,,
1341,5/2/2016,9.68,19.5,397.28,2016-05-02 13:15:00,,,,
1342,5/2/2016,9.78,19.63,397.26,2016-05-02 13:30:00,,,,
1343,5/2/2016,9.72,19.75,397.2,2016-05-02 13:45:00,,,,
1344,5/2/2016,9.64,19.88,397,2016-05-02 14:00:00,,,,
1345,5/2/2016,9.7,19.94,396.98,2016-05-02 14:15:00,,,,
1346,5/2/2016,9.71,19.94,396.84,2016-05-02 14:30:00,,,,
1347,5/2/2016,9.74,20,396.84,2016-05-02 14:45:00,,,,
1348,5/2/2016,9.69,20,396.64,2016-05-02 15:00:00,,,,
1349,5/2/2016,9.79,19.81,396.78,2016-05-02 15:15:00,,,,
1350,5/2/2016,9.74,19.69,396.81,2016-05-02 15:30:00,,,,
1351,5/2/2016,9.62,19.5,396.64,2016-05-02 15:45:00,,,,
1352,5/2/2016,9.66,19.38,396.61,2016-05-02 16:00:00,,,,
1353,5/2/2016,9.62,19.25,396.47,2016-05-02 16:15:00,,,,
1354,5/2/2016,9.71,19.19,396.39,2016-05-02 16:30:00,,,,
1355,5/2/2016,9.7,19.13,396.42,2016-05-02 16:45:00,,,,
1356,5/2/2016,9.6,19.19,396.42,2016-05-02 17:00:00,,,,
1357,5/2/2016,9.62,19.19,396.5,2016-05-02 17:15:00,,,,
1358,5/2/2016,9.64,19.19,396.59,2016-05-02 17:30:00,,,,
1359,5/2/2016,9.52,19.25,396.36,2016-05-02 17:45:00,,,,
1360,5/2/2016,9.56,19.25,396.5,2016-05-02 18:00:00,,,,
1361,5/2/2016,9.63,19.25,396.5,2016-05-02 18:15:00,,,,
1362,5/2/2016,9.6,19.31,396.28,2016-05-02 18:30:00,,,,
1363,5/2/2016,9.6,19.31,396.25,2016-05-02 18:45:00,,,,
1364,5/2/2016,9.64,19.25,396.28,2016-05-02 19:00:00,,,,
1365,5/2/2016,10.13,19.06,397.34,2016-05-02 19:15:00,,,,
1366,5/2/2016,10.92,18.81,398.1,2016-05-02 19:30:00,,,,
1367,5/2/2016,10.9,18.69,398.35,2016-05-02 19:45:00,,,,
1368,5/2/2016,10.68,18.31,398.12,2016-05-02 20:00:00,,,,
1369,5/2/2016,10.44,18.13,397.99,2016-05-02 20:15:00,,,,
1370,5/2/2016,10.19,18.13,397.62,2016-05-02 20:30:00,,,,
1371,5/2/2016,10.12,18.13,397.65,2016-05-02 20:45:00,,,,
1372,5/2/2016,9.98,18.13,397.71,2016-05-02 21:00:00,,,,
1373,5/2/2016,10.07,18.13,397.76,2016-05-02 21:15:00,,,,
1374,5/2/2016,10.04,18.19,397.46,2016-05-02 21:30:00,,,,
1375,5/2/2016,10,18.19,397.32,2016-05-02 21:45:00,,,,
1376,5/2/2016,9.93,18.19,397.2,2016-05-02 22:00:00,,,,
1377,5/2/2016,9.99,18.19,397.29,2016-05-02 22:15:00,,,,
1378,5/2/2016,9.9,18.13,397.23,2016-05-02 22:30:00,,,,
1379,5/2/2016,9.9,18.13,397.26,2016-05-02 22:45:00,,,,
1380,5/2/2016,9.79,18.06,397.04,2016-05-02 23:00:00,,,,
1381,5/2/2016,9.91,18.06,397.06,2016-05-02 23:15:00,,,,
1382,5/2/2016,9.85,18.06,397.04,2016-05-02 23:30:00,,,,
1383,5/2/2016,9.77,18.06,396.98,2016-05-02 23:45:00,,,,
1384,5/3/2016,9.88,18.06,397.15,2016-05-03 00:00:00,,,,
1385,5/3/2016,9.84,18,397.06,2016-05-03 00:15:00,,,,
1386,5/3/2016,9.75,18,397.01,2016-05-03 00:30:00,,,,
1387,5/3/2016,9.78,18,396.87,2016-05-03 00:45:00,,,,
1388,5/3/2016,9.75,18,396.81,2016-05-03 01:00:00,,,,
1389,5/3/2016,9.81,18,396.73,2016-05-03 01:15:00,,,,
1390,5/3/2016,9.88,18,396.65,2016-05-03 01:30:00,,,,
1391,5/3/2016,9.74,18,396.51,2016-05-03 01:45:00,,,,
1392,5/3/2016,9.85,18,396.45,2016-05-03 02:00:00,,,,
1393,5/3/2016,9.8,17.94,396.34,2016-05-03 02:15:00,,,,
1394,5/3/2016,9.79,17.94,396.34,2016-05-03 02:30:00,,,,
1395,5/3/2016,9.87,17.88,396.28,2016-05-03 02:45:00,,,,
1396,5/3/2016,9.76,17.88,396.12,2016-05-03 03:00:00,,,,
1397,5/3/2016,9.8,17.81,396.17,2016-05-03 03:15:00,,,,
1398,5/3/2016,9.87,17.81,396.28,2016-05-03 03:30:00,,,,
1399,5/3/2016,9.84,17.81,396.37,2016-05-03 03:45:00,,,,
1400,5/3/2016,9.82,17.81,396.37,2016-05-03 04:00:00,,,,
1401,5/3/2016,9.94,17.75,396.45,2016-05-03 04:15:00,,,,
1402,5/3/2016,9.86,17.75,396.4,2016-05-03 04:30:00,,,,
1403,5/3/2016,9.87,17.75,396.28,2016-05-03 04:45:00,,,,
1404,5/3/2016,9.85,17.69,396.14,2016-05-03 05:00:00,,,,
1405,5/3/2016,9.93,17.69,396.26,2016-05-03 05:15:00,,,,
1406,5/3/2016,9.9,17.63,396.17,2016-05-03 05:30:00,,,,
1407,5/3/2016,9.89,17.63,396.23,2016-05-03 05:45:00,,,,
1408,5/3/2016,9.96,17.63,396.23,2016-05-03 06:00:00,,,,
1409,5/3/2016,9.89,17.63,396.23,2016-05-03 06:15:00,,,,
1410,5/3/2016,9.89,17.56,396.26,2016-05-03 06:30:00,,,,
1411,5/3/2016,9.89,17.56,396.28,2016-05-03 06:45:00,,,,
1412,5/3/2016,10,17.56,396.4,2016-05-03 07:00:00,,,,
1413,5/3/2016,9.99,17.56,396.45,2016-05-03 07:15:00,,,,
1414,5/3/2016,9.86,17.56,396.06,2016-05-03 07:30:00,,,,
1415,5/3/2016,9.82,17.56,395.81,2016-05-03 07:45:00,,,,
1416,5/3/2016,9.93,17.56,396.06,2016-05-03 08:00:00,,,,
1417,5/3/2016,9.73,17.56,396.03,2016-05-03 08:15:00,,,,
1418,5/3/2016,9.61,17.63,395.98,2016-05-03 08:30:00,,,,
1419,5/3/2016,9.6,17.63,396.09,2016-05-03 08:45:00,,,,
1420,5/3/2016,9.71,17.69,396.2,2016-05-03 09:00:00,,,,
1421,5/3/2016,9.7,17.75,396.17,2016-05-03 09:15:00,,,,
1422,5/3/2016,9.68,17.75,396,2016-05-03 09:30:00,,,,
1423,5/3/2016,9.75,17.81,396,2016-05-03 09:45:00,,,,
1424,5/3/2016,9.72,17.81,395.98,2016-05-03 10:00:00,,,,
1425,5/3/2016,9.72,17.88,396.03,2016-05-03 10:15:00,,,,
1426,5/3/2016,9.76,17.94,396.03,2016-05-03 10:30:00,,,,
1427,5/3/2016,9.72,18.06,395.89,2016-05-03 10:45:00,,,,
1428,5/3/2016,9.79,18.06,396.09,2016-05-03 11:00:00,,,,
1429,5/3/2016,9.84,18.13,396.12,2016-05-03 11:15:00,,,,
1430,5/3/2016,9.86,18.19,396.11,2016-05-03 11:30:00,,,,
1431,5/3/2016,9.74,18.25,395.95,2016-05-03 11:45:00,,,,
1432,5/3/2016,9.58,18.25,395.72,2016-05-03 12:00:00,,,,
1433,5/3/2016,9.79,18.31,395.86,2016-05-03 12:15:00,,,,
1434,5/3/2016,9.8,18.44,395.72,2016-05-03 12:30:00,,,,
1435,5/3/2016,9.83,18.63,395.69,2016-05-03 12:45:00,,,,
1436,5/3/2016,9.81,18.75,395.55,2016-05-03 13:00:00,,,,
1437,5/3/2016,9.76,18.88,395.33,2016-05-03 13:15:00,,,,
1438,5/3/2016,9.8,19.06,395.36,2016-05-03 13:30:00,,,,
1439,5/3/2016,9.82,19.19,395.27,2016-05-03 13:45:00,,,,
1440,5/3/2016,9.8,19.19,395.19,2016-05-03 14:00:00,,,,
1441,5/3/2016,9.79,19.13,395.19,2016-05-03 14:15:00,,,,
1442,5/3/2016,9.84,19,395.3,2016-05-03 14:30:00,,,,
1443,5/3/2016,9.85,18.88,395.44,2016-05-03 14:45:00,,,,
1444,5/3/2016,9.83,18.88,395.3,2016-05-03 15:00:00,,,,
1445,5/3/2016,9.83,18.94,394.97,2016-05-03 15:15:00,,,,
1446,5/3/2016,9.84,19,394.8,2016-05-03 15:30:00,,,,
1447,5/3/2016,9.76,19.06,394.69,2016-05-03 15:45:00,,,,
1448,5/3/2016,9.76,19.06,394.72,2016-05-03 16:00:00,,,,
1449,5/3/2016,9.83,19.13,394.77,2016-05-03 16:15:00,,,,
1450,5/3/2016,9.7,19.13,394.63,2016-05-03 16:30:00,,,,
1451,5/3/2016,9.8,19.06,394.69,2016-05-03 16:45:00,,,,
1452,5/3/2016,9.69,19,394.58,2016-05-03 17:00:00,,,,
1453,5/3/2016,9.73,18.94,394.66,2016-05-03 17:15:00,,,,
1454,5/3/2016,9.64,18.94,394.61,2016-05-03 17:30:00,,,,
1455,5/3/2016,9.76,18.94,394.72,2016-05-03 17:45:00,,,,
1456,5/3/2016,9.7,18.88,394.74,2016-05-03 18:00:00,,,,
1457,5/3/2016,9.67,18.88,394.86,2016-05-03 18:15:00,,,,
1458,5/3/2016,9.76,18.81,394.94,2016-05-03 18:30:00,,,,
1459,5/3/2016,9.79,18.81,395,2016-05-03 18:45:00,,,,
1460,5/3/2016,9.76,18.75,395,2016-05-03 19:00:00,,,,
1461,5/3/2016,9.69,18.69,394.97,2016-05-03 19:15:00,,,,
1462,5/3/2016,9.75,18.63,395.05,2016-05-03 19:30:00,,,,
1463,5/3/2016,9.75,18.56,395.11,2016-05-03 19:45:00,,,,
1464,5/3/2016,9.74,18.5,395.16,2016-05-03 20:00:00,,,,
1465,5/3/2016,9.68,18.38,395.16,2016-05-03 20:15:00,,,,
1466,5/3/2016,9.73,18.31,395.3,2016-05-03 20:30:00,,,,
1467,5/3/2016,9.64,18.31,395.22,2016-05-03 20:45:00,,,,
1468,5/3/2016,9.74,18.25,395.36,2016-05-03 21:00:00,,,,
1469,5/3/2016,9.76,18.25,395.39,2016-05-03 21:15:00,,,,
1470,5/3/2016,9.63,18.13,395.36,2016-05-03 21:30:00,,,,
1471,5/3/2016,9.78,18.13,395.5,2016-05-03 21:45:00,,,,
1472,5/3/2016,9.75,18.06,395.56,2016-05-03 22:00:00,,,,
1473,5/3/2016,9.71,17.94,395.47,2016-05-03 22:15:00,,,,
1474,5/3/2016,9.78,17.94,395.53,2016-05-03 22:30:00,,,,
1475,5/3/2016,9.74,17.88,395.42,2016-05-03 22:45:00,,,,
1476,5/3/2016,9.84,17.81,395.39,2016-05-03 23:00:00,,,,
1477,5/3/2016,9.8,17.75,395.36,2016-05-03 23:15:00,,,,
1478,5/3/2016,9.78,17.69,395.31,2016-05-03 23:30:00,,,,
1479,5/3/2016,9.92,17.63,395.22,2016-05-03 23:45:00,,,,
1480,5/4/2016,9.78,17.63,395.31,2016-05-04 00:00:00,,,,
1481,5/4/2016,9.75,17.56,395.22,2016-05-04 00:15:00,,,,
1482,5/4/2016,9.68,17.56,395.25,2016-05-04 00:30:00,,,,
1483,5/4/2016,9.77,17.5,395.28,2016-05-04 00:45:00,,,,
1484,5/4/2016,9.62,17.5,395.22,2016-05-04 01:00:00,,,,
1485,5/4/2016,9.64,17.44,395.25,2016-05-04 01:15:00,,,,
1486,5/4/2016,9.7,17.38,395.22,2016-05-04 01:30:00,,,,
1487,5/4/2016,9.66,17.38,395.17,2016-05-04 01:45:00,,,,
1488,5/4/2016,9.66,17.31,395.06,2016-05-04 02:00:00,,,,
1489,5/4/2016,9.66,17.25,394.89,2016-05-04 02:15:00,,,,
1490,5/4/2016,9.71,17.25,394.83,2016-05-04 02:30:00,,,,
1491,5/4/2016,9.57,17.19,394.58,2016-05-04 02:45:00,,,,
1492,5/4/2016,9.67,17.19,394.61,2016-05-04 03:00:00,,,,
1493,5/4/2016,9.68,17.19,394.69,2016-05-04 03:15:00,,,,
1494,5/4/2016,9.64,17.13,394.67,2016-05-04 03:30:00,,,,
1495,5/4/2016,9.6,17.13,394.61,2016-05-04 03:45:00,,,,
1496,5/4/2016,9.64,17.13,394.64,2016-05-04 04:00:00,,,,
1497,5/4/2016,9.67,17.13,394.64,2016-05-04 04:15:00,,,,
1498,5/4/2016,9.62,17.06,394.58,2016-05-04 04:30:00,,,,
1499,5/4/2016,9.6,17.06,394.61,2016-05-04 04:45:00,,,,
1500,5/4/2016,9.62,17,394.61,2016-05-04 05:00:00,,,,
1501,5/4/2016,9.61,17,394.58,2016-05-04 05:15:00,,,,
1502,5/4/2016,9.59,16.94,394.56,2016-05-04 05:30:00,,,,
1503,5/4/2016,9.68,16.94,394.53,2016-05-04 05:45:00,,,,
1504,5/4/2016,9.68,16.94,394.56,2016-05-04 06:00:00,,,,
1505,5/4/2016,9.57,16.88,394.39,2016-05-04 06:15:00,,,,
1506,5/4/2016,9.63,16.88,394.42,2016-05-04 06:30:00,,,,
1507,5/4/2016,9.53,16.88,394.39,2016-05-04 06:45:00,,,,
1508,5/4/2016,9.66,16.88,394.5,2016-05-04 07:00:00,,,,
1509,5/4/2016,9.57,16.88,394.42,2016-05-04 07:15:00,,,,
1510,5/4/2016,9.63,16.88,394.58,2016-05-04 07:30:00,,,,
1511,5/4/2016,9.61,16.88,394.53,2016-05-04 07:45:00,,,,
1512,5/4/2016,9.54,16.88,394.47,2016-05-04 08:00:00,,,,
1513,5/4/2016,9.62,16.88,394.53,2016-05-04 08:15:00,,,,
1514,5/4/2016,9.58,16.94,394.5,2016-05-04 08:30:00,,,,
1515,5/4/2016,9.64,16.94,394.53,2016-05-04 08:45:00,,,,
1516,5/4/2016,9.6,16.94,394.53,2016-05-04 09:00:00,,,,
1517,5/4/2016,9.57,17,394.42,2016-05-04 09:15:00,,,,
1518,5/4/2016,9.6,17,394.44,2016-05-04 09:30:00,,,,
1519,5/4/2016,9.55,17,394.36,2016-05-04 09:45:00,,,,
1520,5/4/2016,9.6,17.06,394.28,2016-05-04 10:00:00,,,,
