Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT
SHR,2016,2016-06-29 13:00:00,11.468,13.654,0.4485,0.0753,244.230395,10.91239,105.1841
SHR,2016,2016-06-29 13:00:00,11.481,13.6544,0.4484,0.0757,244.20645,10.91291,105.18999
SHR,2016,2016-06-29 13:00:00,11.494,13.6545,0.4414,0.0457,244.187185,10.91588,105.21887
SHR,2016,2016-06-29 13:00:00,11.502,13.6539,0.4301,0.0013,244.177586,10.91959,105.25318
SHR,2016,2016-06-29 13:00:00,11.504,13.6529,0.4212,-0.0281,244.17712,10.9198,105.25291
SHR,2016,2016-06-29 13:00:00,11.505,13.6519,0.4166,-0.0423,244.175536,10.92028,105.2552
SHR,2016,2016-06-29 13:00:00,11.509,13.6511,0.4144,-0.0566,244.154187,10.91557,105.20793
SHR,2016,2016-06-29 13:00:00,11.518,13.6501,0.414,-0.0701,244.101306,10.91383,105.1888
SHR,2016,2016-06-29 13:00:00,11.529,13.6489,0.4164,-0.082,244.04734,10.91568,105.20385
SHR,2016,2016-06-29 13:00:00,11.535,13.6478,0.4208,-0.093,244.022449,10.91365,105.18175
SHR,2016,2016-06-29 13:00:00,11.54,13.647,0.4279,-0.0981,244.009871,10.90904,105.13548
SHR,2016,2016-06-29 13:00:00,11.555,13.6463,0.4381,-0.0975,244.002199,10.9048,105.09299
SHR,2016,2016-06-29 13:00:00,11.571,13.6457,0.4463,-0.1015,244.00954,10.88803,104.9299
SHR,2016,2016-06-29 13:00:00,11.575,13.6448,0.4494,-0.1109,244.021699,10.87946,104.84529
SHR,2016,2016-06-29 13:00:00,11.567,13.6438,0.448,-0.1135,244.039893,10.86742,104.72698
SHR,2016,2016-06-29 13:00:00,11.558,13.6427,0.4411,-0.1089,244.0791,10.86573,104.70809
SHR,2016,2016-06-29 13:00:00,11.564,13.6417,0.4301,-0.106,244.145724,10.85682,104.61996
SHR,2016,2016-06-29 13:00:00,11.579,13.6409,0.4203,-0.1064,244.235256,10.85912,104.64032
SHR,2016,2016-06-29 13:00:00,11.597,13.6401,0.4133,-0.1068,244.324997,10.85874,104.63487
SHR,2016,2016-06-29 13:00:00,11.606,13.6394,0.4086,-0.1061,244.398376,10.86449,104.68864
SHR,2016,2016-06-29 13:00:00,11.611,13.6388,0.4061,-0.1041,244.448636,10.86556,104.69763
SHR,2016,2016-06-29 13:00:00,11.614,13.6384,0.4055,-0.1027,244.487153,10.86669,104.70756
SHR,2016,2016-06-29 13:00:00,11.629,13.6381,0.4062,-0.1059,244.536348,10.86795,104.71903
SHR,2016,2016-06-29 13:00:00,11.646,13.6378,0.4059,-0.109,244.578965,10.86819,104.72075
SHR,2016,2016-06-29 13:00:00,11.654,13.6372,0.4051,-0.1094,244.595992,10.86211,104.66073
SHR,2016,2016-06-29 13:00:00,11.653,13.6366,0.4056,-0.1139,244.598045,10.85985,104.63754
SHR,2016,2016-06-29 13:00:00,11.646,13.6359,0.406,-0.1193,244.591745,10.86426,104.67849
SHR,2016,2016-06-29 13:00:00,11.658,13.6355,0.4062,-0.1144,244.581489,10.86175,104.65336
SHR,2016,2016-06-29 13:00:00,11.686,13.6353,0.407,-0.1035,244.570616,10.8659,104.69283
SHR,2016,2016-06-29 13:00:00,11.712,13.6348,0.4067,-0.0999,244.568377,10.86867,104.71839
SHR,2016,2016-06-29 13:00:00,11.721,13.6337,0.4045,-0.1014,244.586325,10.87508,104.77759
SHR,2016,2016-06-29 13:00:00,11.711,13.6321,0.4033,-0.0992,244.59887,10.88085,104.82949
SHR,2016,2016-06-29 13:00:00,11.706,13.6306,0.4036,-0.0962,244.593157,10.88467,104.86287
SHR,2016,2016-06-29 13:00:00,11.72,13.6296,0.4031,-0.095,244.600062,10.88367,104.85085
SHR,2016,2016-06-29 13:00:00,11.752,13.6292,0.4022,-0.0919,244.625477,10.88625,104.87487
SHR,2016,2016-06-29 13:00:00,11.781,13.6288,0.402,-0.0895,244.65593,10.88545,104.86617
SHR,2016,2016-06-29 13:00:00,11.791,13.6279,0.4012,-0.0916,244.681315,10.88424,104.85248
SHR,2016,2016-06-29 13:00:00,11.783,13.6263,0.4001,-0.0967,244.696251,10.87851,104.79354
SHR,2016,2016-06-29 13:00:00,11.776,13.6244,0.4001,-0.1037,244.710794,10.87576,104.76267
SHR,2016,2016-06-29 13:00:00,11.782,13.6227,0.401,-0.1122,244.734899,10.87555,104.75679
SHR,2016,2016-06-29 13:00:00,11.802,13.6216,0.4013,-0.1153,244.758792,10.87708,104.76894
SHR,2016,2016-06-29 13:00:00,11.833,13.6209,0.4008,-0.1072,244.766569,10.87101,104.70892
SHR,2016,2016-06-29 13:00:00,11.859,13.6206,0.3993,-0.0981,244.760305,10.87001,104.69856
SHR,2016,2016-06-29 13:00:00,11.875,13.6202,0.3946,-0.0982,244.750478,10.8633,104.63302
SHR,2016,2016-06-29 13:00:00,11.88,13.6199,0.3855,-0.1007,244.740542,10.86803,104.67789
SHR,2016,2016-06-29 13:00:00,11.884,13.6199,0.3742,-0.1039,244.727848,10.86679,104.6659
SHR,2016,2016-06-29 13:00:00,11.888,13.62,0.3651,-0.1098,244.709009,10.86831,104.68079
SHR,2016,2016-06-29 13:00:00,11.899,13.6199,0.3608,-0.1098,244.685077,10.86772,104.67482
SHR,2016,2016-06-29 13:00:00,11.913,13.6193,0.3622,-0.1049,244.659796,10.86469,104.64425
SHR,2016,2016-06-29 13:00:00,11.922,13.6182,0.3706,-0.1076,244.636549,10.87146,104.70693
SHR,2016,2016-06-29 13:00:00,11.927,13.6166,0.3828,-0.1152,244.627363,10.87169,104.70544
SHR,2016,2016-06-29 13:00:00,11.928,13.6146,0.3932,-0.1148,244.635862,10.87531,104.73567
SHR,2016,2016-06-29 13:00:00,11.93,13.6124,0.3997,-0.1097,244.646089,10.8802,104.77764
SHR,2016,2016-06-29 13:00:00,11.935,13.6102,0.4018,-0.1101,244.630394,10.88213,104.79118
SHR,2016,2016-06-29 13:00:00,11.943,13.6082,0.4001,-0.1114,244.578516,10.8893,104.85559
SHR,2016,2016-06-29 13:00:00,11.953,13.6062,0.3974,-0.1118,244.506998,10.89194,104.87631
SHR,2016,2016-06-29 13:00:00,11.961,13.6044,0.3926,-0.1148,244.429167,10.89353,104.88742
SHR,2016,2016-06-29 13:00:00,11.968,13.6028,0.3827,-0.1153,244.350596,10.88308,104.78307
SHR,2016,2016-06-29 13:00:00,11.975,13.6016,0.3706,-0.1103,244.27463,10.88393,104.78843
SHR,2016,2016-06-29 13:00:00,11.984,13.6007,0.3623,-0.1051,244.205312,10.8811,104.75907
SHR,2016,2016-06-29 13:00:00,11.991,13.6002,0.3583,-0.1041,244.140357,10.87247,104.67484
SHR,2016,2016-06-29 13:00:00,11.999,13.5999,0.3568,-0.1013,244.084717,10.87205,104.67004
SHR,2016,2016-06-29 13:00:00,12.009,13.5997,0.3575,-0.0972,244.053932,10.87371,104.68555
SHR,2016,2016-06-29 13:00:00,12.018,13.5993,0.3587,-0.0963,244.051939,10.87146,104.66296
SHR,2016,2016-06-29 13:00:00,12.023,13.5983,0.36,-0.0951,244.078209,10.87266,104.67224
SHR,2016,2016-06-29 13:00:00,12.027,13.5969,0.3645,-0.0942,244.127596,10.871,104.65304
SHR,2016,2016-06-29 13:00:00,12.035,13.5955,0.3739,-0.0968,244.17277,10.86998,104.64001
SHR,2016,2016-06-29 13:00:00,12.044,13.5943,0.3856,-0.1003,244.197426,10.87032,104.64054
SHR,2016,2016-06-29 13:00:00,12.053,13.5935,0.3952,-0.1022,244.208139,10.86621,104.59906
SHR,2016,2016-06-29 13:00:00,12.062,13.593,0.401,-0.1063,244.195618,10.86743,104.60963
SHR,2016,2016-06-29 13:00:00,12.067,13.5925,0.4031,-0.1116,244.166647,10.86715,104.60579
SHR,2016,2016-06-29 13:00:00,12.068,13.592,0.4034,-0.1113,244.135775,10.87078,104.63955
SHR,2016,2016-06-29 13:00:00,12.073,13.5915,0.404,-0.1077,244.088694,10.87005,104.6314
SHR,2016,2016-06-29 13:00:00,12.079,13.5913,0.4035,-0.1044,244.037149,10.87504,104.67889
SHR,2016,2016-06-29 13:00:00,12.089,13.592,0.402,-0.0971,244.00992,10.87226,104.65382
SHR,2016,2016-06-29 13:00:00,12.1,13.5934,0.4015,-0.0828,244.00582,10.87085,104.64343
SHR,2016,2016-06-29 13:00:00,12.112,13.5944,0.4026,-0.0656,244.017682,10.87127,104.64985
SHR,2016,2016-06-29 13:00:00,12.124,13.594,0.4034,-0.0444,244.048667,10.87596,104.69408
SHR,2016,2016-06-29 13:00:00,12.129,13.5921,0.4036,-0.0078,244.094889,10.88188,104.74667
SHR,2016,2016-06-29 13:00:00,12.13,13.5893,0.4036,0.038,244.138298,10.88345,104.75526
SHR,2016,2016-06-29 13:00:00,12.132,13.5866,0.4024,0.0696,244.151995,10.88463,104.7604
SHR,2016,2016-06-29 13:00:00,12.142,13.5846,0.4014,0.0819,244.119382,10.8822,104.73235
SHR,2016,2016-06-29 13:00:00,12.157,13.584,0.4024,0.0746,244.05809,10.88363,104.74469
SHR,2016,2016-06-29 13:00:00,12.17,13.5846,0.4047,0.0366,243.996323,10.8799,104.71023
SHR,2016,2016-06-29 13:00:00,12.179,13.5857,0.4062,-0.0148,243.956085,10.88169,104.72993
SHR,2016,2016-06-29 13:00:00,12.182,13.5856,0.407,-0.0475,243.965119,10.88635,104.77458
SHR,2016,2016-06-29 13:00:00,12.178,13.5836,0.4079,-0.0644,244.023808,10.89702,104.87266
SHR,2016,2016-06-29 13:00:00,12.171,13.5799,0.408,-0.0735,244.074902,10.89763,104.86995
SHR,2016,2016-06-29 13:00:00,12.174,13.5754,0.408,-0.0749,244.051024,10.90298,104.91102
SHR,2016,2016-06-29 13:00:00,12.195,13.5708,0.4084,-0.0794,243.955933,10.90554,104.92492
SHR,2016,2016-06-29 13:00:00,12.218,13.5665,0.4076,-0.0892,243.845273,10.90548,104.91438
SHR,2016,2016-06-29 13:00:00,12.238,13.5625,0.4057,-0.0943,243.746237,10.9056,104.90621
SHR,2016,2016-06-29 13:00:00,12.249,13.559,0.4052,-0.0894,243.670887,10.9046,104.88846
SHR,2016,2016-06-29 13:00:00,12.257,13.5558,0.4071,-0.0777,243.635578,10.90618,104.89618
SHR,2016,2016-06-29 13:00:00,12.269,13.5531,0.4121,-0.0594,243.636968,10.90888,104.91586
SHR,2016,2016-06-29 13:00:00,12.286,13.5508,0.4219,-0.024,243.657202,10.91193,104.93986
SHR,2016,2016-06-29 13:00:00,12.305,13.5491,0.4353,0.022,243.677375,10.92055,105.01889
SHR,2016,2016-06-29 13:00:00,12.321,13.5479,0.4462,0.0553,243.676541,10.91741,104.98585
SHR,2016,2016-06-29 13:00:00,12.33,13.547,0.4524,0.07,243.652451,10.92485,105.05528
SHR,2016,2016-06-29 13:00:00,12.335,13.5463,0.4562,0.0676,243.625006,10.91812,104.989
SHR,2016,2016-06-29 13:00:00,12.337,13.5457,0.4586,0.0396,243.594985,10.92037,105.00923
SHR,2016,2016-06-29 13:00:00,12.344,13.5452,0.4593,-0.0079,243.570582,10.91245,104.93186
SHR,2016,2016-06-29 13:00:00,12.352,13.5449,0.4581,-0.0473,243.561489,10.91497,104.95543
SHR,2016,2016-06-29 13:00:00,12.361,13.5448,0.4533,-0.0709,243.553131,10.91427,104.94841
SHR,2016,2016-06-29 13:00:00,12.366,13.5449,0.4426,-0.0828,243.543281,10.91335,104.93982
SHR,2016,2016-06-29 13:00:00,12.37,13.5453,0.4293,-0.0873,243.531335,10.91387,104.94573
SHR,2016,2016-06-29 13:00:00,12.372,13.5463,0.4186,-0.0934,243.516132,10.91176,104.92772
SHR,2016,2016-06-29 13:00:00,12.374,13.5479,0.4121,-0.0996,243.499695,10.92045,105.01507
SHR,2016,2016-06-29 13:00:00,12.379,13.55,0.4093,-0.0994,243.489788,10.91692,104.98593
SHR,2016,2016-06-29 13:00:00,12.384,13.5521,0.4081,-0.0961,243.49592,10.91588,104.98082
SHR,2016,2016-06-29 13:00:00,12.39,13.5533,0.4079,-0.098,243.5015,10.91428,104.96827
SHR,2016,2016-06-29 13:00:00,12.39,13.5536,0.411,-0.1034,243.499919,10.91528,104.97858
SHR,2016,2016-06-29 13:00:00,12.389,13.5533,0.421,-0.1069,243.513027,10.91005,104.92759
SHR,2016,2016-06-29 13:00:00,12.387,13.5529,0.435,-0.1081,243.534197,10.90815,104.90834
SHR,2016,2016-06-29 13:00:00,12.392,13.5524,0.4453,-0.1052,243.546799,10.90634,104.88977
SHR,2016,2016-06-29 13:00:00,12.4,13.552,0.4508,-0.0974,243.566347,10.89967,104.82476
SHR,2016,2016-06-29 13:00:00,12.406,13.5514,0.4545,-0.0895,243.591977,10.89982,104.82475
SHR,2016,2016-06-29 13:00:00,12.41,13.5507,0.457,-0.085,243.606224,10.89901,104.81544
SHR,2016,2016-06-29 13:00:00,12.413,13.5497,0.4577,-0.0816,243.612888,10.90641,104.88422
SHR,2016,2016-06-29 13:00:00,12.415,13.5484,0.4566,-0.0785,243.613746,10.90889,104.90506
SHR,2016,2016-06-29 13:00:00,12.42,13.5467,0.4526,-0.0816,243.596875,10.91063,104.91785
SHR,2016,2016-06-29 13:00:00,12.423,13.5449,0.4429,-0.0907,243.563853,10.91316,104.93795
SHR,2016,2016-06-29 13:00:00,12.428,13.543,0.4302,-0.0955,243.536246,10.91525,104.95364
SHR,2016,2016-06-29 13:00:00,12.434,13.541,0.4205,-0.0974,243.518845,10.91736,104.96934
SHR,2016,2016-06-29 13:00:00,12.44,13.5391,0.4149,-0.1038,243.494857,10.91561,104.94809
SHR,2016,2016-06-29 13:00:00,12.446,13.5374,0.4129,-0.1071,243.461935,10.91028,104.89284
SHR,2016,2016-06-29 13:00:00,12.45,13.5359,0.4134,-0.1037,243.437626,10.89973,104.78798
SHR,2016,2016-06-29 13:00:00,12.454,13.5346,0.4139,-0.1019,243.437719,10.89959,104.78359
SHR,2016,2016-06-29 13:00:00,12.461,13.5337,0.4168,-0.1012,243.452114,10.89676,104.75431
SHR,2016,2016-06-29 13:00:00,12.467,13.5333,0.4257,-0.0968,243.458326,10.89156,104.70337
SHR,2016,2016-06-29 13:00:00,12.474,13.5331,0.4377,-0.0899,243.453961,10.8974,104.75908
SHR,2016,2016-06-29 13:00:00,12.481,13.533,0.4474,-0.0785,243.454054,10.89957,104.77973
SHR,2016,2016-06-29 13:00:00,12.484,13.5328,0.4544,-0.0597,243.468754,10.90368,104.81876
SHR,2016,2016-06-29 13:00:00,12.481,13.5325,0.4604,-0.0352,243.491856,10.90586,104.83901
SHR,2016,2016-06-29 13:00:00,12.476,13.532,0.4649,0.0014,243.507245,10.90539,104.83339
SHR,2016,2016-06-29 13:00:00,12.474,13.5314,0.4677,0.0484,243.510926,10.89564,104.73827
SHR,2016,2016-06-29 13:00:00,12.478,13.5308,0.4696,0.0806,243.52008,10.89021,104.68461
SHR,2016,2016-06-29 13:00:00,12.49,13.5302,0.4713,0.0816,243.539172,10.88807,104.66272
SHR,2016,2016-06-29 13:00:00,12.505,13.5297,0.4731,0.048,243.551021,10.88766,104.65758
SHR,2016,2016-06-29 13:00:00,12.516,13.5292,0.4754,-0.0085,243.546634,10.8978,104.75395
SHR,2016,2016-06-29 13:00:00,12.523,13.5287,0.479,-0.0594,243.530919,10.89785,104.75323
SHR,2016,2016-06-29 13:00:00,12.529,13.5284,0.4843,-0.0898,243.526007,10.90128,104.78547
SHR,2016,2016-06-29 13:00:00,12.54,13.5284,0.492,-0.1031,243.556912,10.89643,104.73889
SHR,2016,2016-06-29 13:00:00,12.556,13.5287,0.5008,-0.1098,243.611628,10.89799,104.75458
SHR,2016,2016-06-29 13:00:00,12.57,13.5288,0.505,-0.1173,243.648045,10.88513,104.63126
SHR,2016,2016-06-29 13:00:00,12.574,13.5286,0.5027,-0.1232,243.65765,10.88369,104.6169
SHR,2016,2016-06-29 13:00:00,12.565,13.5284,0.495,-0.1277,243.673378,10.88411,104.62048
SHR,2016,2016-06-29 13:00:00,12.554,13.529,0.4838,-0.1334,243.695373,10.88123,104.59426
SHR,2016,2016-06-29 13:00:00,12.563,13.5309,0.4731,-0.1348,243.701151,10.88302,104.61587
SHR,2016,2016-06-29 13:00:00,12.587,13.5335,0.4649,-0.13,243.692255,10.88855,104.67499
SHR,2016,2016-06-29 13:00:00,12.608,13.5353,0.4576,-0.1235,243.67846,10.89717,104.76205
SHR,2016,2016-06-29 13:00:00,12.603,13.5349,0.4474,-0.1181,243.678363,10.89549,104.74493
SHR,2016,2016-06-29 13:00:00,12.578,13.5324,0.4355,-0.1112,243.695988,10.89416,104.72642
SHR,2016,2016-06-29 13:00:00,12.562,13.5292,0.4288,-0.1033,243.701608,10.89546,104.73149
SHR,2016,2016-06-29 13:00:00,12.569,13.5265,0.4285,-0.1003,243.680526,10.89576,104.7281
SHR,2016,2016-06-29 13:00:00,12.592,13.5246,0.4335,-0.1002,243.649394,10.89905,104.75529
SHR,2016,2016-06-29 13:00:00,12.614,13.5229,0.4439,-0.0984,243.628262,10.90416,104.80044
SHR,2016,2016-06-29 13:00:00,12.621,13.5211,0.4538,-0.1012,243.617569,10.90675,104.82118
SHR,2016,2016-06-29 13:00:00,12.621,13.5191,0.458,-0.1118,243.614463,10.90856,104.83395
SHR,2016,2016-06-29 13:00:00,12.618,13.5174,0.4581,-0.1216,243.624188,10.91099,104.85339
SHR,2016,2016-06-29 13:00:00,12.625,13.516,0.4575,-0.1274,243.625038,10.91466,104.88534
SHR,2016,2016-06-29 13:00:00,12.638,13.5151,0.4548,-0.1308,243.605088,10.92243,104.95793
SHR,2016,2016-06-29 13:00:00,12.653,13.5147,0.4485,-0.1304,243.589393,10.92251,104.9578
SHR,2016,2016-06-29 13:00:00,12.665,13.5148,0.4383,-0.1283,243.585918,10.92179,104.95108
SHR,2016,2016-06-29 13:00:00,12.669,13.515,0.4249,-0.1287,243.575509,10.92634,104.99526
SHR,2016,2016-06-29 13:00:00,12.67,13.515,0.4135,-0.1281,243.549317,10.92461,104.97867
SHR,2016,2016-06-29 13:00:00,12.672,13.5145,0.4078,-0.1219,243.518581,10.93111,105.03995
SHR,2016,2016-06-29 13:00:00,12.673,13.5137,0.4062,-0.1151,243.491304,10.93142,105.04102
SHR,2016,2016-06-29 13:00:00,12.677,13.5133,0.4052,-0.1129,243.464263,10.9237,104.96592
SHR,2016,2016-06-29 13:00:00,12.688,13.5134,0.4046,-0.1136,243.430245,10.91753,104.90687
SHR,2016,2016-06-29 13:00:00,12.711,13.5142,0.4053,-0.1163,243.402455,10.91545,104.88868
SHR,2016,2016-06-29 13:00:00,12.726,13.5153,0.4054,-0.1181,243.395756,10.91389,104.87628
SHR,2016,2016-06-29 13:00:00,12.73,13.5161,0.404,-0.1196,243.398237,10.91078,104.84826
SHR,2016,2016-06-29 13:00:00,12.727,13.5161,0.4036,-0.1246,243.410559,10.91089,104.84934
SHR,2016,2016-06-29 13:00:00,12.719,13.5151,0.4045,-0.1309,243.433983,10.91672,104.90298
SHR,2016,2016-06-29 13:00:00,12.711,13.514,0.405,-0.1358,243.44843,10.91835,104.91615
SHR,2016,2016-06-29 13:00:00,12.715,13.5134,0.4065,-0.136,243.443578,10.91996,104.93022
SHR,2016,2016-06-29 13:00:00,12.742,13.5135,0.4107,-0.1314,243.438385,10.9158,104.89042
SHR,2016,2016-06-29 13:00:00,12.77,13.514,0.4164,-0.1277,243.451715,10.90885,104.8248
SHR,2016,2016-06-29 13:00:00,12.787,13.5145,0.4227,-0.1251,243.470924,10.9013,104.75344
SHR,2016,2016-06-29 13:00:00,12.784,13.5148,0.4323,-0.1207,243.491007,10.89009,104.64649
SHR,2016,2016-06-29 13:00:00,12.773,13.5147,0.4437,-0.1132,243.507196,10.88264,104.57465
SHR,2016,2016-06-29 13:00:00,12.767,13.5144,0.4517,-0.0983,243.501532,10.88267,104.57422
SHR,2016,2016-06-29 13:00:00,12.777,13.5137,0.456,-0.0732,243.49073,10.8838,104.58341
SHR,2016,2016-06-29 13:00:00,12.8,13.5126,0.459,-0.0427,243.500258,10.88249,104.56834
SHR,2016,2016-06-29 13:00:00,12.82,13.5111,0.4601,-0.0031,243.518484,10.89123,104.64888
SHR,2016,2016-06-29 13:00:00,12.838,13.5093,0.4603,0.0434,243.527993,10.89152,104.64747
SHR,2016,2016-06-29 13:00:00,12.844,13.5071,0.4613,0.0715,243.53942,10.89263,104.65309
SHR,2016,2016-06-29 13:00:00,12.847,13.5047,0.4618,0.0692,243.555813,10.89496,104.66986
SHR,2016,2016-06-29 13:00:00,12.851,13.5024,0.4625,0.0406,243.563318,10.89256,104.64146
SHR,2016,2016-06-29 13:00:00,12.863,13.5003,0.4641,-0.006,243.570011,10.88785,104.59135
SHR,2016,2016-06-29 13:00:00,12.882,13.4986,0.464,-0.0488,243.577676,10.88372,104.54779
SHR,2016,2016-06-29 13:00:00,12.912,13.4971,0.4617,-0.0727,243.570133,10.88259,104.53345
SHR,2016,2016-06-29 13:00:00,12.933,13.4957,0.4593,-0.0841,243.54537,10.88029,104.50808
SHR,2016,2016-06-29 13:00:00,12.943,13.4944,0.4585,-0.0942,243.512981,10.87888,104.49156
SHR,2016,2016-06-29 13:00:00,12.948,13.4931,0.4594,-0.1032,243.480528,10.88156,104.51428
SHR,2016,2016-06-29 13:00:00,12.955,13.4921,0.4614,-0.1046,243.455558,10.8784,104.48164
SHR,2016,2016-06-29 13:00:00,12.981,13.4916,0.4634,-0.0996,243.447609,10.87737,104.47057
SHR,2016,2016-06-29 13:00:00,13.024,13.4915,0.4639,-0.0952,243.456587,10.87563,104.45363
SHR,2016,2016-06-29 13:00:00,13.057,13.4913,0.4635,-0.09,243.462612,10.87401,104.43759
SHR,2016,2016-06-29 13:00:00,13.067,13.4911,0.4641,-0.0827,243.449064,10.87632,104.45926
SHR,2016,2016-06-29 13:00:00,13.066,13.4907,0.4648,-0.0793,243.436629,10.87804,104.4749
SHR,2016,2016-06-29 13:00:00,13.064,13.4901,0.4652,-0.0824,243.436167,10.88144,104.50621
SHR,2016,2016-06-29 13:00:00,13.069,13.4894,0.4669,-0.0883,243.425279,10.87954,104.48631
SHR,2016,2016-06-29 13:00:00,13.088,13.4887,0.4704,-0.0995,243.403087,10.88645,104.55107
SHR,2016,2016-06-29 13:00:00,13.112,13.4881,0.4756,-0.1135,243.389997,10.88394,104.52556
SHR,2016,2016-06-29 13:00:00,13.134,13.4878,0.4857,-0.1214,243.394668,10.88603,104.54486
SHR,2016,2016-06-29 13:00:00,13.144,13.4876,0.5001,-0.124,243.412272,10.89549,104.63527
SHR,2016,2016-06-29 13:00:00,13.145,13.4875,0.5111,-0.1233,243.427252,10.89128,104.59462
SHR,2016,2016-06-29 13:00:00,13.152,13.487,0.5161,-0.118,243.429429,10.89741,104.65236
SHR,2016,2016-06-29 13:00:00,13.165,13.4863,0.5191,-0.1112,243.423433,10.89894,104.66538
SHR,2016,2016-06-29 13:00:00,13.18,13.4854,0.5219,-0.109,243.417789,10.90063,104.67956
SHR,2016,2016-06-29 13:00:00,13.193,13.4843,0.524,-0.1132,243.423141,10.89544,104.62722
SHR,2016,2016-06-29 13:00:00,13.206,13.483,0.5253,-0.1226,243.440918,10.89378,104.6082
SHR,2016,2016-06-29 13:00:00,13.212,13.4818,0.5263,-0.1364,243.45966,10.88844,104.55415
SHR,2016,2016-06-29 13:00:00,13.214,13.4806,0.5266,-0.1467,243.474239,10.88771,104.54444
SHR,2016,2016-06-29 13:00:00,13.223,13.4796,0.5269,-0.1448,243.476394,10.88703,104.53553
SHR,2016,2016-06-29 13:00:00,13.233,13.4788,0.5281,-0.1372,243.460625,10.88687,104.5322
SHR,2016,2016-06-29 13:00:00,13.244,13.4783,0.5297,-0.1331,243.445,10.88267,104.49069
SHR,2016,2016-06-29 13:00:00,13.251,13.478,0.5303,-0.1315,243.441552,10.87894,104.45421
SHR,2016,2016-06-29 13:00:00,13.255,13.4775,0.5299,-0.1298,243.449361,10.88435,104.50497
SHR,2016,2016-06-29 13:00:00,13.258,13.4767,0.5294,-0.1275,243.470508,10.88141,104.47492
SHR,2016,2016-06-29 13:00:00,13.262,13.4757,0.5279,-0.1239,243.490384,10.88376,104.49518
SHR,2016,2016-06-29 13:00:00,13.265,13.4745,0.5267,-0.1203,243.487965,10.8813,104.46871
SHR,2016,2016-06-29 13:00:00,13.271,13.4734,0.5267,-0.1216,243.472729,10.88368,104.48906
SHR,2016,2016-06-29 13:00:00,13.28,13.4724,0.5253,-0.1269,243.456814,10.88194,104.47001
SHR,2016,2016-06-29 13:00:00,13.287,13.4714,0.5224,-0.1285,243.446099,10.88435,104.49084
SHR,2016,2016-06-29 13:00:00,13.296,13.4703,0.5211,-0.128,243.441779,10.88122,104.45828
SHR,2016,2016-06-29 13:00:00,13.302,13.469,0.5206,-0.1308,243.430549,10.8824,104.46655
SHR,2016,2016-06-29 13:00:00,13.308,13.4676,0.5179,-0.1333,243.415491,10.87728,104.41417
SHR,2016,2016-06-29 13:00:00,13.317,13.466,0.5127,-0.1327,243.404739,10.87836,104.42085
SHR,2016,2016-06-29 13:00:00,13.324,13.4644,0.5039,-0.1299,243.395424,10.87841,104.41761
SHR,2016,2016-06-29 13:00:00,13.334,13.4628,0.4923,-0.1219,243.401262,10.88289,104.45689
SHR,2016,2016-06-29 13:00:00,13.343,13.4615,0.4829,-0.1089,243.427859,10.87756,104.40282
SHR,2016,2016-06-29 13:00:00,13.353,13.4605,0.4785,-0.0999,243.453959,10.88344,104.45689
SHR,2016,2016-06-29 13:00:00,13.363,13.46,0.479,-0.1006,243.464247,10.88785,104.49812
SHR,2016,2016-06-29 13:00:00,13.373,13.46,0.4853,-0.102,243.461466,10.88386,104.45982
SHR,2016,2016-06-29 13:00:00,13.385,13.4604,0.4953,-0.0988,243.463099,10.88337,104.45601
SHR,2016,2016-06-29 13:00:00,13.395,13.4606,0.5025,-0.0992,243.471605,10.88315,104.45435
SHR,2016,2016-06-29 13:00:00,13.394,13.4601,0.5027,-0.1022,243.473051,10.88569,104.47758
SHR,2016,2016-06-29 13:00:00,13.384,13.4592,0.4974,-0.0984,243.475924,10.88234,104.44331
SHR,2016,2016-06-29 13:00:00,13.377,13.458,0.4906,-0.0936,243.48909,10.87837,104.40249
SHR,2016,2016-06-29 13:00:00,13.378,13.4573,0.4852,-0.098,243.499859,10.88074,104.42364
SHR,2016,2016-06-29 13:00:00,13.393,13.4574,0.4834,-0.1023,243.494905,10.87849,104.40222
SHR,2016,2016-06-29 13:00:00,13.418,13.4582,0.489,-0.1033,243.466832,10.88275,104.44499
SHR,2016,2016-06-29 13:00:00,13.442,13.4594,0.4991,-0.1092,243.432452,10.88389,104.4587
SHR,2016,2016-06-29 13:00:00,13.454,13.4604,0.5051,-0.1146,243.412972,10.88098,104.43309
SHR,2016,2016-06-29 13:00:00,13.444,13.4606,0.5052,-0.113,243.413321,10.88229,104.44609
SHR,2016,2016-06-29 13:00:00,13.431,13.4603,0.4999,-0.1074,243.427516,10.87779,104.40221
SHR,2016,2016-06-29 13:00:00,13.431,13.4593,0.4901,-0.0998,243.439094,10.87317,104.35553
SHR,2016,2016-06-29 13:00:00,13.445,13.458,0.4814,-0.0892,243.441017,10.86783,104.30128
SHR,2016,2016-06-29 13:00:00,13.465,13.4568,0.4767,-0.0809,243.427725,10.85789,104.20318
SHR,2016,2016-06-29 13:00:00,13.48,13.4559,0.4741,-0.0795,243.403772,10.85074,104.13245
SHR,2016,2016-06-29 13:00:00,13.492,13.4549,0.4722,-0.0777,243.383022,10.83828,104.01056
SHR,2016,2016-06-29 13:00:00,13.501,13.4536,0.4723,-0.0706,243.366015,10.83706,103.99587
