Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2013,2013-08-16 12:00:00,2.321,20.3486,4.7053,9.39932,1.8513
FCR,2013,2013-08-16 12:00:00,2.361,20.2922,4.7053,9.28951,1.7842
FCR,2013,2013-08-16 12:00:00,2.392,20.2388,5.3242,9.15363,1.8681
FCR,2013,2013-08-16 12:00:00,2.422,20.1868,5.3282,8.97166,1.8849
FCR,2013,2013-08-16 12:00:00,2.451,20.134,5.3401,8.77925,1.8681
FCR,2013,2013-08-16 12:00:00,2.483,20.0783,5.3163,8.58163,1.801
FCR,2013,2013-08-16 12:00:00,2.513,20.0182,5.3044,8.38727,1.8177
FCR,2013,2013-08-16 12:00:00,2.542,19.9523,6.1335,8.18236,1.9184
FCR,2013,2013-08-16 12:00:00,2.576,19.8801,6.1455,7.97986,1.8177
FCR,2013,2013-08-16 12:00:00,2.613,19.8017,6.1335,7.79225,1.8345
FCR,2013,2013-08-16 12:00:00,2.642,19.7185,6.1296,7.62821,1.8513
FCR,2013,2013-08-16 12:00:00,2.669,19.632,6.8159,7.48167,2.2877
FCR,2013,2013-08-16 12:00:00,2.693,19.5441,6.808,7.36716,2.3716
FCR,2013,2013-08-16 12:00:00,2.714,19.4552,6.7921,7.27764,2.3549
FCR,2013,2013-08-16 12:00:00,2.739,19.3636,6.808,7.22988,2.3549
FCR,2013,2013-08-16 12:00:00,2.766,19.2691,7.7443,7.20276,2.6234
FCR,2013,2013-08-16 12:00:00,2.79,19.1725,7.7324,7.18451,2.6402
FCR,2013,2013-08-16 12:00:00,2.82,19.0742,7.7443,7.1633,2.6402
FCR,2013,2013-08-16 12:00:00,2.849,18.9747,7.7443,7.15174,2.6066
FCR,2013,2013-08-16 12:00:00,2.878,18.8741,7.9982,7.15238,2.5898
FCR,2013,2013-08-16 12:00:00,2.904,18.7713,7.9863,7.14842,2.6402
FCR,2013,2013-08-16 12:00:00,2.927,18.6638,7.9942,7.14096,2.5898
FCR,2013,2013-08-16 12:00:00,2.955,18.5477,7.9903,7.09101,2.5898
FCR,2013,2013-08-16 12:00:00,2.992,18.4208,7.9863,7.01789,2.6234
FCR,2013,2013-08-16 12:00:00,3.03,18.2853,7.6967,6.90927,2.8752
FCR,2013,2013-08-16 12:00:00,3.062,18.1467,7.6768,6.78535,2.7913
FCR,2013,2013-08-16 12:00:00,3.094,18.0102,7.6808,6.65096,2.7409
FCR,2013,2013-08-16 12:00:00,3.121,17.8799,7.6768,6.51328,2.8248
FCR,2013,2013-08-16 12:00:00,3.142,17.7577,7.2563,6.3577,3.0598
FCR,2013,2013-08-16 12:00:00,3.162,17.6423,7.2444,6.22843,3.0263
FCR,2013,2013-08-16 12:00:00,3.186,17.5299,7.2444,6.1026,3.1605
FCR,2013,2013-08-16 12:00:00,3.216,17.418,7.2523,5.99739,3.0598
FCR,2013,2013-08-16 12:00:00,3.249,17.3068,5.7646,5.93927,3.3452
FCR,2013,2013-08-16 12:00:00,3.278,17.1976,5.7527,5.95225,3.362
FCR,2013,2013-08-16 12:00:00,3.303,17.0893,5.7646,6.00288,3.3955
FCR,2013,2013-08-16 12:00:00,3.328,16.9778,5.7646,6.05847,3.3116
FCR,2013,2013-08-16 12:00:00,3.354,16.8578,3.773,6.09882,3.2948
FCR,2013,2013-08-16 12:00:00,3.385,16.7259,3.7769,6.1219,3.362
FCR,2013,2013-08-16 12:00:00,3.42,16.5825,3.8047,6.11732,3.3955
FCR,2013,2013-08-16 12:00:00,3.457,16.4304,3.7849,6.10647,3.2948
FCR,2013,2013-08-16 12:00:00,3.49,16.2744,3.7849,6.08731,3.3284
FCR,2013,2013-08-16 12:00:00,3.518,16.1203,5.3282,6.09313,3.5634
FCR,2013,2013-08-16 12:00:00,3.548,15.9726,5.3321,6.11113,3.5969
FCR,2013,2013-08-16 12:00:00,3.576,15.8337,5.3282,6.13396,3.513
FCR,2013,2013-08-16 12:00:00,3.601,15.7024,5.3123,6.12607,3.5802
FCR,2013,2013-08-16 12:00:00,3.623,15.5756,7.4229,6.04843,3.8655
FCR,2013,2013-08-16 12:00:00,3.65,15.449,7.4229,5.85269,3.8319
FCR,2013,2013-08-16 12:00:00,3.683,15.3218,7.4348,5.515,3.8487
FCR,2013,2013-08-16 12:00:00,3.718,15.1973,7.4388,5.02229,3.8655
FCR,2013,2013-08-16 12:00:00,3.75,15.0765,6.32,4.40472,4.0837
FCR,2013,2013-08-16 12:00:00,3.775,14.9554,6.3121,3.70541,4.1508
FCR,2013,2013-08-16 12:00:00,3.795,14.8309,6.3121,2.99158,4.1005
FCR,2013,2013-08-16 12:00:00,3.815,14.7008,6.3041,2.34636,4.1341
FCR,2013,2013-08-16 12:00:00,3.842,14.5644,5.2052,1.80502,4.3858
FCR,2013,2013-08-16 12:00:00,3.886,14.425,5.1933,1.39492,4.453
FCR,2013,2013-08-16 12:00:00,3.932,14.2887,5.2092,1.09987,4.4362
FCR,2013,2013-08-16 12:00:00,3.968,14.1595,5.2092,0.88639,4.3523
FCR,2013,2013-08-16 12:00:00,3.995,14.0381,5.1933,0.72318,4.3523
FCR,2013,2013-08-16 12:00:00,4.014,13.9224,4.8362,0.59439,4.7215
FCR,2013,2013-08-16 12:00:00,4.034,13.8073,4.8442,0.51411,4.7215
FCR,2013,2013-08-16 12:00:00,4.067,13.6884,4.8243,0.45945,4.6208
FCR,2013,2013-08-16 12:00:00,4.112,13.5668,4.8045,0.46315,4.6544
FCR,2013,2013-08-16 12:00:00,4.148,13.4481,6.082,0.54711,4.9733
FCR,2013,2013-08-16 12:00:00,4.17,13.3365,6.0859,0.70904,4.9062
FCR,2013,2013-08-16 12:00:00,4.185,13.232,6.0701,0.98347,4.923
FCR,2013,2013-08-16 12:00:00,4.205,13.1316,6.0582,1.36497,4.9901
FCR,2013,2013-08-16 12:00:00,4.229,13.0323,9.1011,1.86988,5.2083
FCR,2013,2013-08-16 12:00:00,4.255,12.9312,9.1051,2.47294,5.2251
FCR,2013,2013-08-16 12:00:00,4.287,12.8241,9.0892,3.10906,5.2251
FCR,2013,2013-08-16 12:00:00,4.326,12.7065,9.1011,3.74228,5.2586
FCR,2013,2013-08-16 12:00:00,4.363,12.5769,9.8668,4.28789,5.6951
FCR,2013,2013-08-16 12:00:00,4.394,12.438,9.851,4.74408,5.6783
FCR,2013,2013-08-16 12:00:00,4.423,12.2976,9.8629,5.08405,5.7622
FCR,2013,2013-08-16 12:00:00,4.451,12.1676,9.8668,5.31806,5.7454
FCR,2013,2013-08-16 12:00:00,4.473,12.058,9.851,5.47487,5.6951
FCR,2013,2013-08-16 12:00:00,4.497,11.9704,6.3121,5.58483,11.2844
FCR,2013,2013-08-16 12:00:00,4.526,11.9,6.3319,5.66495,11.2677
FCR,2013,2013-08-16 12:00:00,4.557,11.8421,6.3399,5.70988,11.2005
FCR,2013,2013-08-16 12:00:00,4.591,11.7937,6.3121,5.75604,11.3012
FCR,2013,2013-08-16 12:00:00,4.621,11.7538,3.9912,5.77086,13.9197
FCR,2013,2013-08-16 12:00:00,4.645,11.7214,3.9872,5.78224,13.7854
FCR,2013,2013-08-16 12:00:00,4.67,11.696,3.9753,5.77949,13.8525
FCR,2013,2013-08-16 12:00:00,4.697,11.6766,3.9634,5.76126,13.9868
FCR,2013,2013-08-16 12:00:00,4.725,11.662,3.2255,5.74968,10.1934
FCR,2013,2013-08-16 12:00:00,4.759,11.6511,3.2136,5.72444,10.227
FCR,2013,2013-08-16 12:00:00,4.798,11.6429,3.2096,5.71851,10.2606
FCR,2013,2013-08-16 12:00:00,4.835,11.6367,3.2215,5.7047,10.2438
FCR,2013,2013-08-16 12:00:00,4.868,11.6317,3.2215,5.70103,7.0211
FCR,2013,2013-08-16 12:00:00,4.893,11.6273,3.2215,5.69181,7.105
FCR,2013,2013-08-16 12:00:00,4.914,11.6233,3.2096,5.69192,7.0546
FCR,2013,2013-08-16 12:00:00,4.94,11.6194,3.2255,5.68347,7.0546
FCR,2013,2013-08-16 12:00:00,4.967,11.6152,3.2096,5.6858,7.0546
FCR,2013,2013-08-16 12:00:00,5.002,11.6106,3.0827,5.68007,6.8868
FCR,2013,2013-08-16 12:00:00,5.04,11.6056,3.0946,5.683,6.8532
FCR,2013,2013-08-16 12:00:00,5.076,11.6009,3.1065,5.68096,6.7357
FCR,2013,2013-08-16 12:00:00,5.105,11.5967,3.0866,5.68975,6.7861
FCR,2013,2013-08-16 12:00:00,5.134,11.5928,3.0231,5.69271,7.0546
FCR,2013,2013-08-16 12:00:00,5.161,11.5882,3.0192,5.69061,7.0379
FCR,2013,2013-08-16 12:00:00,5.183,11.583,3.0231,5.70806,7.0211
FCR,2013,2013-08-16 12:00:00,5.204,11.5776,3.0311,5.72479,7.0714
FCR,2013,2013-08-16 12:00:00,5.235,11.5725,2.916,5.73548,7.0043
FCR,2013,2013-08-16 12:00:00,5.265,11.5679,2.9041,5.74158,7.0211
FCR,2013,2013-08-16 12:00:00,5.295,11.5638,2.8962,5.75755,7.0211
FCR,2013,2013-08-16 12:00:00,5.325,11.5599,2.9081,5.75901,7.105
FCR,2013,2013-08-16 12:00:00,5.35,11.556,2.92,5.7573,7.0043
FCR,2013,2013-08-16 12:00:00,5.37,11.5523,2.8962,5.76477,6.9875
FCR,2013,2013-08-16 12:00:00,5.388,11.5492,2.8962,5.76246,7.0211
FCR,2013,2013-08-16 12:00:00,5.409,11.5467,2.9081,5.77033,7.1386
FCR,2013,2013-08-16 12:00:00,5.433,11.5446,2.9041,5.775,7.0211
FCR,2013,2013-08-16 12:00:00,5.462,11.5428,2.9597,5.7841,7.34
FCR,2013,2013-08-16 12:00:00,5.488,11.541,2.9755,5.78108,7.3736
FCR,2013,2013-08-16 12:00:00,5.507,11.5392,2.9676,5.78552,7.2728
FCR,2013,2013-08-16 12:00:00,5.53,11.5374,2.9676,5.78927,7.34
FCR,2013,2013-08-16 12:00:00,5.556,11.5356,3.1461,5.79043,7.3568
FCR,2013,2013-08-16 12:00:00,5.583,11.5336,3.158,5.8034,7.2728
FCR,2013,2013-08-16 12:00:00,5.61,11.5313,3.162,5.80651,7.3568
FCR,2013,2013-08-16 12:00:00,5.638,11.5287,3.1461,5.82048,7.34
FCR,2013,2013-08-16 12:00:00,5.672,11.526,3.0351,5.82274,7.1218
FCR,2013,2013-08-16 12:00:00,5.712,11.5234,3.0271,5.83758,7.0379
FCR,2013,2013-08-16 12:00:00,5.741,11.5209,3.0311,5.8452,7.0379
FCR,2013,2013-08-16 12:00:00,5.763,11.5176,3.0231,5.85874,7.1386
FCR,2013,2013-08-16 12:00:00,5.788,11.5133,3.0985,5.86283,7.0546
FCR,2013,2013-08-16 12:00:00,5.815,11.5085,3.0946,5.87413,7.0043
FCR,2013,2013-08-16 12:00:00,5.846,11.5041,3.0747,5.88165,7.0714
FCR,2013,2013-08-16 12:00:00,5.874,11.5004,3.1025,5.88726,7.0546
FCR,2013,2013-08-16 12:00:00,5.898,11.4974,3.1025,5.8867,7.0714
FCR,2013,2013-08-16 12:00:00,5.929,11.495,3.0906,5.88402,7.0546
FCR,2013,2013-08-16 12:00:00,5.961,11.4932,3.0946,5.88751,7.0379
FCR,2013,2013-08-16 12:00:00,5.991,11.4918,3.0946,5.88752,6.9707
FCR,2013,2013-08-16 12:00:00,6.022,11.491,3.0827,5.8823,7.0211
FCR,2013,2013-08-16 12:00:00,6.047,11.4904,3.1699,5.88392,7.0714
FCR,2013,2013-08-16 12:00:00,6.069,11.4897,3.1699,5.87755,7.0043
FCR,2013,2013-08-16 12:00:00,6.096,11.4887,3.1501,5.88016,7.0211
FCR,2013,2013-08-16 12:00:00,6.13,11.4876,3.162,5.88455,7.0379
FCR,2013,2013-08-16 12:00:00,6.163,11.4863,3.1104,5.89391,6.7861
FCR,2013,2013-08-16 12:00:00,6.197,11.4848,3.1104,5.89106,6.7357
FCR,2013,2013-08-16 12:00:00,6.233,11.483,3.0827,5.90365,6.7525
FCR,2013,2013-08-16 12:00:00,6.263,11.4808,3.0866,5.90651,6.8532
FCR,2013,2013-08-16 12:00:00,6.29,11.4783,3.1779,5.90812,7.1218
FCR,2013,2013-08-16 12:00:00,6.317,11.4758,3.162,5.90456,7.0211
FCR,2013,2013-08-16 12:00:00,6.346,11.4737,3.158,5.90205,7.1553
FCR,2013,2013-08-16 12:00:00,6.384,11.472,3.1739,5.90035,7.1386
FCR,2013,2013-08-16 12:00:00,6.426,11.4704,3.1699,5.9034,6.9875
FCR,2013,2013-08-16 12:00:00,6.462,11.4686,3.1461,5.89484,6.9875
FCR,2013,2013-08-16 12:00:00,6.489,11.4669,3.158,5.89877,7.0882
FCR,2013,2013-08-16 12:00:00,6.512,11.4655,3.1818,5.90046,7.105
FCR,2013,2013-08-16 12:00:00,6.544,11.4643,3.158,5.9025,6.9371
FCR,2013,2013-08-16 12:00:00,6.589,11.4632,3.285,5.90007,7.0882
FCR,2013,2013-08-16 12:00:00,6.633,11.4622,3.2771,5.90633,7.1218
FCR,2013,2013-08-16 12:00:00,6.661,11.4614,3.3009,5.89757,7.0379
FCR,2013,2013-08-16 12:00:00,6.682,11.4607,3.2652,5.90425,7.0546
FCR,2013,2013-08-16 12:00:00,6.704,11.4602,3.2136,5.90095,7.1218
FCR,2013,2013-08-16 12:00:00,6.729,11.4597,3.2215,5.89864,7.0211
FCR,2013,2013-08-16 12:00:00,6.761,11.4591,3.2175,5.90225,7.0211
FCR,2013,2013-08-16 12:00:00,6.795,11.458,3.2056,5.90492,7.0546
FCR,2013,2013-08-16 12:00:00,6.834,11.4566,3.4159,5.90849,7.0379
FCR,2013,2013-08-16 12:00:00,6.865,11.4557,3.4159,5.90527,7.0546
FCR,2013,2013-08-16 12:00:00,6.89,11.4562,3.4,5.91471,7.0211
FCR,2013,2013-08-16 12:00:00,6.914,11.458,3.404,5.90828,7.0882
FCR,2013,2013-08-16 12:00:00,6.943,11.4605,3.408,5.90942,7.0043
FCR,2013,2013-08-16 12:00:00,6.974,11.4629,3.3366,5.90145,7.3232
FCR,2013,2013-08-16 12:00:00,7.007,11.4646,3.3405,5.90061,7.3903
FCR,2013,2013-08-16 12:00:00,7.041,11.4655,3.3643,5.89438,7.3568
FCR,2013,2013-08-16 12:00:00,7.074,11.4655,3.3485,5.89685,7.2896
FCR,2013,2013-08-16 12:00:00,7.102,11.4655,3.2771,5.89197,7.3568
FCR,2013,2013-08-16 12:00:00,7.129,11.4661,3.3048,5.89721,7.2896
FCR,2013,2013-08-16 12:00:00,7.154,11.4671,3.285,5.89913,7.2728
FCR,2013,2013-08-16 12:00:00,7.177,11.4674,3.2731,5.89537,7.3232
FCR,2013,2013-08-16 12:00:00,7.203,11.4668,3.285,5.89326,7.0546
FCR,2013,2013-08-16 12:00:00,7.235,11.4666,3.2969,5.88498,7.1218
FCR,2013,2013-08-16 12:00:00,7.266,11.4676,3.289,5.89391,6.9539
FCR,2013,2013-08-16 12:00:00,7.297,11.4694,3.2731,5.88514,7.0546
FCR,2013,2013-08-16 12:00:00,7.324,11.4712,3.1739,5.88846,7.1553
FCR,2013,2013-08-16 12:00:00,7.343,11.4726,3.166,5.88615,6.9875
FCR,2013,2013-08-16 12:00:00,7.363,11.4733,3.1699,5.88825,6.9707
FCR,2013,2013-08-16 12:00:00,7.395,11.4734,3.1541,5.88601,7.0882
FCR,2013,2013-08-16 12:00:00,7.429,11.4731,3.1739,5.88476,6.9707
FCR,2013,2013-08-16 12:00:00,7.451,11.4722,3.2215,5.88715,7.0043
FCR,2013,2013-08-16 12:00:00,7.473,11.4704,3.2215,5.89231,7.0546
FCR,2013,2013-08-16 12:00:00,7.513,11.4678,3.2215,5.88818,7.0546
FCR,2013,2013-08-16 12:00:00,7.554,11.4648,3.2255,5.90305,6.9539
FCR,2013,2013-08-16 12:00:00,7.583,11.4618,3.2136,5.89839,7.105
FCR,2013,2013-08-16 12:00:00,7.6,11.4584,3.2215,5.90285,7.0882
FCR,2013,2013-08-16 12:00:00,7.618,11.4546,3.2175,5.89905,7.0379
FCR,2013,2013-08-16 12:00:00,7.649,11.4505,3.2255,5.88622,6.9707
FCR,2013,2013-08-16 12:00:00,7.688,11.4468,3.2175,5.89206,6.7693
FCR,2013,2013-08-16 12:00:00,7.729,11.4438,3.2334,5.88728,6.7525
FCR,2013,2013-08-16 12:00:00,7.768,11.4416,3.2334,5.89021,6.7861
FCR,2013,2013-08-16 12:00:00,7.798,11.44,3.2175,5.88927,6.7525
FCR,2013,2013-08-16 12:00:00,7.827,11.4385,3.2969,5.8931,7.1218
FCR,2013,2013-08-16 12:00:00,7.852,11.4372,3.2969,5.89709,6.9875
FCR,2013,2013-08-16 12:00:00,7.871,11.4361,3.281,5.9017,7.0043
FCR,2013,2013-08-16 12:00:00,7.888,11.435,3.281,5.90029,7.0546
FCR,2013,2013-08-16 12:00:00,7.915,11.434,3.289,5.89199,7.0379
FCR,2013,2013-08-16 12:00:00,7.952,11.4331,3.404,5.89634,7.0211
FCR,2013,2013-08-16 12:00:00,7.989,11.4324,3.408,5.89416,7.0546
FCR,2013,2013-08-16 12:00:00,8.026,11.4318,3.4239,5.88802,7.0211
FCR,2013,2013-08-16 12:00:00,8.062,11.4314,3.4278,5.89352,7.0379
FCR,2013,2013-08-16 12:00:00,8.094,11.4312,3.1501,5.88471,7.0546
FCR,2013,2013-08-16 12:00:00,8.124,11.431,3.166,5.88808,7.0546
FCR,2013,2013-08-16 12:00:00,8.157,11.4308,3.166,5.89062,7.0211
FCR,2013,2013-08-16 12:00:00,8.192,11.4306,3.158,5.89114,7.0546
FCR,2013,2013-08-16 12:00:00,8.225,11.4305,3.3445,5.88999,6.87
FCR,2013,2013-08-16 12:00:00,8.254,11.4303,3.3643,5.88502,6.8364
FCR,2013,2013-08-16 12:00:00,8.278,11.4302,3.3524,5.8879,6.7693
FCR,2013,2013-08-16 12:00:00,8.297,11.43,3.3524,5.90424,6.7357
FCR,2013,2013-08-16 12:00:00,8.315,11.4299,3.3564,5.89328,7.0714
FCR,2013,2013-08-16 12:00:00,8.335,11.43,3.3604,5.89941,7.0714
FCR,2013,2013-08-16 12:00:00,8.363,11.4303,3.3405,5.8961,6.9707
FCR,2013,2013-08-16 12:00:00,8.399,11.4306,3.3485,5.90071,7.0211
FCR,2013,2013-08-16 12:00:00,8.427,11.4308,3.3524,5.90549,7.0379
FCR,2013,2013-08-16 12:00:00,8.447,11.4307,3.4239,5.89299,6.9707
FCR,2013,2013-08-16 12:00:00,8.467,11.4302,3.408,5.88837,6.9875
FCR,2013,2013-08-16 12:00:00,8.492,11.4293,3.3961,5.87484,7.0882
FCR,2013,2013-08-16 12:00:00,8.519,11.4284,3.4358,5.8662,7.0379
FCR,2013,2013-08-16 12:00:00,8.549,11.4273,3.166,5.8466,7.0714
FCR,2013,2013-08-16 12:00:00,8.578,11.426,3.158,5.83715,7.0546
FCR,2013,2013-08-16 12:00:00,8.608,11.4243,3.166,5.82652,7.105
FCR,2013,2013-08-16 12:00:00,8.642,11.4222,3.166,5.81151,7.0043
FCR,2013,2013-08-16 12:00:00,8.673,11.4199,3.0827,5.80662,6.7861
FCR,2013,2013-08-16 12:00:00,8.702,11.4179,3.1025,5.80762,6.8364
FCR,2013,2013-08-16 12:00:00,8.728,11.4163,3.1025,5.81003,6.7693
FCR,2013,2013-08-16 12:00:00,8.747,11.4149,3.0787,5.81693,6.7525
FCR,2013,2013-08-16 12:00:00,8.762,11.4136,3.1263,5.82393,7.0211
FCR,2013,2013-08-16 12:00:00,8.788,11.4123,3.285,5.8237,7.0043
FCR,2013,2013-08-16 12:00:00,8.828,11.4114,3.2969,5.81905,6.9707
FCR,2013,2013-08-16 12:00:00,8.872,11.4112,3.2731,5.82103,6.9875
FCR,2013,2013-08-16 12:00:00,8.903,11.4115,3.281,5.81139,7.105
FCR,2013,2013-08-16 12:00:00,8.923,11.4119,3.1779,5.79418,7.0043
FCR,2013,2013-08-16 12:00:00,8.939,11.412,3.1541,5.78971,6.9707
FCR,2013,2013-08-16 12:00:00,8.956,11.4118,3.1501,5.77175,7.0043
FCR,2013,2013-08-16 12:00:00,8.972,11.4111,3.1699,5.76,7.0882
FCR,2013,2013-08-21 12:00:00,0.014,24.2982,0.008,8.11799,4.6712
FCR,2013,2013-08-21 12:00:00,0.074,24.0419,0.008,8.06804,4.6208
FCR,2013,2013-08-21 12:00:00,0.095,23.8605,0.7935,7.98785,2.3884
FCR,2013,2013-08-21 12:00:00,0.124,23.734,0.8133,7.88486,2.4556
FCR,2013,2013-08-21 12:00:00,0.163,23.6427,0.8133,7.79662,2.3884
FCR,2013,2013-08-21 12:00:00,0.189,23.5702,0.8014,7.71439,2.3716
FCR,2013,2013-08-21 12:00:00,0.217,23.5069,1.0117,7.67083,0.5085
FCR,2013,2013-08-21 12:00:00,0.242,23.4512,0.9919,7.61685,0.4582
FCR,2013,2013-08-21 12:00:00,0.255,23.4066,0.9919,7.57684,0.5421
FCR,2013,2013-08-21 12:00:00,0.256,23.377,0.9958,7.5833,0.5421
FCR,2013,2013-08-21 12:00:00,0.257,23.3634,1.1426,7.63894,0.6092
FCR,2013,2013-08-21 12:00:00,0.27,23.3642,1.1069,7.69081,0.4749
FCR,2013,2013-08-21 12:00:00,0.29,23.3749,1.1188,7.72343,0.5085
FCR,2013,2013-08-21 12:00:00,0.275,23.3897,1.1426,7.74575,0.5085
FCR,2013,2013-08-21 12:00:00,0.234,23.4049,1.1426,7.79208,0.4749
FCR,2013,2013-08-21 12:00:00,0.221,23.4211,1.1268,7.81891,0.7771
FCR,2013,2013-08-21 12:00:00,0.253,23.4411,1.1466,7.80534,0.7939
FCR,2013,2013-08-21 12:00:00,0.302,23.4664,1.1466,7.74338,0.8274
FCR,2013,2013-08-21 12:00:00,0.316,23.4928,1.1426,7.64865,0.7771
FCR,2013,2013-08-21 12:00:00,0.275,23.5114,1.1069,7.55949,0.5924
FCR,2013,2013-08-21 12:00:00,0.221,23.5187,1.1387,7.49274,0.5085
FCR,2013,2013-08-21 12:00:00,0.204,23.5222,1.1268,7.43206,0.4749
FCR,2013,2013-08-21 12:00:00,0.221,23.531,1.1268,7.38766,0.4917
FCR,2013,2013-08-21 12:00:00,0.243,23.5487,1.1426,7.36024,0.5924
FCR,2013,2013-08-21 12:00:00,0.257,23.5723,1.1506,7.33724,0.4917
FCR,2013,2013-08-21 12:00:00,0.266,23.5941,1.1228,7.2944,0.4917
FCR,2013,2013-08-21 12:00:00,0.248,23.6037,1.1307,7.24112,0.5589
FCR,2013,2013-08-21 12:00:00,0.209,23.5932,1.2021,7.18264,0.4078
FCR,2013,2013-08-21 12:00:00,0.185,23.5653,1.1823,7.12008,0.5085
FCR,2013,2013-08-21 12:00:00,0.189,23.5332,1.1942,7.06327,0.5589
FCR,2013,2013-08-21 12:00:00,0.204,23.5063,1.1982,7.00919,0.5085
FCR,2013,2013-08-21 12:00:00,0.212,23.4839,1.1942,6.97013,0.4749
FCR,2013,2013-08-21 12:00:00,0.209,23.4618,1.1744,6.94613,0.7603
FCR,2013,2013-08-21 12:00:00,0.2,23.4374,1.2101,6.95267,0.7939
FCR,2013,2013-08-21 12:00:00,0.198,23.4111,1.2061,6.97884,0.8274
FCR,2013,2013-08-21 12:00:00,0.206,23.3864,1.1823,7.00535,0.7099
FCR,2013,2013-08-21 12:00:00,0.221,23.3674,1.2497,7.01513,0.4749
FCR,2013,2013-08-21 12:00:00,0.23,23.3541,1.2735,7.01535,0.5421
FCR,2013,2013-08-21 12:00:00,0.228,23.3421,1.2577,7.0189,0.5421
FCR,2013,2013-08-21 12:00:00,0.219,23.3268,1.2656,7.05033,0.5085
FCR,2013,2013-08-21 12:00:00,0.209,23.3079,1.3251,7.09256,0.5085
FCR,2013,2013-08-21 12:00:00,0.203,23.2876,1.337,7.11801,0.5085
FCR,2013,2013-08-21 12:00:00,0.203,23.2695,1.3172,7.12477,0.5085
FCR,2013,2013-08-21 12:00:00,0.209,23.2564,1.3251,7.10161,0.5085
FCR,2013,2013-08-21 12:00:00,0.214,23.2483,1.2656,7.07404,0.5085
FCR,2013,2013-08-21 12:00:00,0.215,23.2428,1.2299,7.05129,0.4917
FCR,2013,2013-08-21 12:00:00,0.212,23.2369,1.2458,7.03873,0.5589
FCR,2013,2013-08-21 12:00:00,0.212,23.2292,1.2735,7.04679,0.5085
FCR,2013,2013-08-21 12:00:00,0.213,23.2201,1.2577,7.05938,0.5589
FCR,2013,2013-08-21 12:00:00,0.213,23.2104,1.2458,7.07799,0.5085
FCR,2013,2013-08-21 12:00:00,0.213,23.2013,1.2696,7.07681,0.5421
FCR,2013,2013-08-21 12:00:00,0.217,23.1944,1.2656,7.05325,0.5085
FCR,2013,2013-08-21 12:00:00,0.221,23.1897,1.2577,7.01816,0.4917
FCR,2013,2013-08-21 12:00:00,0.22,23.1856,1.2696,6.98682,0.5589
FCR,2013,2013-08-21 12:00:00,0.216,23.1807,1.2537,6.96135,0.4582
FCR,2013,2013-08-21 12:00:00,0.212,23.1748,1.2696,6.95824,0.4917
FCR,2013,2013-08-21 12:00:00,0.206,23.1692,1.2577,6.97172,0.5085
FCR,2013,2013-08-21 12:00:00,0.204,23.1655,1.2616,6.97898,0.5421
FCR,2013,2013-08-21 12:00:00,0.203,23.1648,1.2735,6.9749,0.4582
FCR,2013,2013-08-21 12:00:00,0.205,23.1677,1.2418,6.95486,0.5421
FCR,2013,2013-08-21 12:00:00,0.206,23.1724,1.2656,6.9118,0.5085
FCR,2013,2013-08-21 12:00:00,0.207,23.1767,1.214,6.85985,0.4749
FCR,2013,2013-08-21 12:00:00,0.207,23.1791,1.1902,6.8018,0.5085
FCR,2013,2013-08-21 12:00:00,0.21,23.1799,1.1902,6.74918,0.4582
FCR,2013,2013-08-21 12:00:00,0.215,23.18,1.1982,6.70992,0.5757
FCR,2013,2013-08-21 12:00:00,0.217,23.1799,1.2061,6.65765,0.4078
FCR,2013,2013-08-21 12:00:00,0.218,23.1793,1.1982,6.61313,0.5421
FCR,2013,2013-08-21 12:00:00,0.218,23.1783,1.1942,6.57332,0.4749
FCR,2013,2013-08-21 12:00:00,0.217,23.1769,1.1982,6.54703,0.4582
FCR,2013,2013-08-21 12:00:00,0.214,23.1754,1.1902,6.524,0.4582
FCR,2013,2013-08-21 12:00:00,0.214,23.175,1.3965,6.51401,0.5757
FCR,2013,2013-08-21 12:00:00,0.217,23.177,1.3965,6.50523,0.4917
FCR,2013,2013-08-21 12:00:00,0.22,23.1819,1.3886,6.48827,0.5085
FCR,2013,2013-08-21 12:00:00,0.218,23.1882,1.3965,6.4624,0.5085
FCR,2013,2013-08-21 12:00:00,0.21,23.1935,1.3886,6.43398,0.4582
FCR,2013,2013-08-21 12:00:00,0.205,23.1967,1.3807,6.39687,0.5085
FCR,2013,2013-08-21 12:00:00,0.209,23.1992,1.3688,6.36272,0.5757
FCR,2013,2013-08-21 12:00:00,0.217,23.2032,1.3846,6.32137,0.5757
FCR,2013,2013-08-21 12:00:00,0.221,23.2094,1.3331,6.28777,0.4749
FCR,2013,2013-08-21 12:00:00,0.222,23.2174,1.3053,6.24074,0.4414
FCR,2013,2013-08-21 12:00:00,0.22,23.2263,1.3093,6.20377,0.5085
FCR,2013,2013-08-21 12:00:00,0.218,23.2357,1.341,6.17026,0.5421
FCR,2013,2013-08-21 12:00:00,0.219,23.2454,1.3132,6.15244,0.5085
FCR,2013,2013-08-21 12:00:00,0.22,23.2552,1.3093,6.14181,0.4917
FCR,2013,2013-08-21 12:00:00,0.22,23.2647,1.3251,6.14342,0.5085
FCR,2013,2013-08-21 12:00:00,0.221,23.2732,1.337,6.15052,0.4917
FCR,2013,2013-08-21 12:00:00,0.219,23.2801,1.3132,6.15442,0.391
