Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
391,6/13/16,7.56,19.88,396.47,6/13/16 11:00,,,,
392,6/13/16,7.56,19.94,396.39,6/13/16 11:15,,,,
393,6/13/16,7.62,20,396.39,6/13/16 11:30,,,,
394,6/13/16,7.66,20.06,396.39,6/13/16 11:45,,,,
395,6/13/16,7.48,20.19,396.22,6/13/16 12:00,,,,
396,6/13/16,7.64,20.38,396.22,6/13/16 12:15,,,,
397,6/13/16,7.54,20.5,396.05,6/13/16 12:30,,,,
398,6/13/16,7.62,20.56,396.08,6/13/16 12:45,,,,
399,6/13/16,7.44,20.69,395.75,6/13/16 13:00,,,,
400,6/13/16,7.61,20.81,395.8,6/13/16 13:15,,,,
401,6/13/16,7.61,20.94,395.72,6/13/16 13:30,,,,
402,6/13/16,7.59,21.13,395.66,6/13/16 13:45,,,,
403,6/13/16,7.52,21.19,395.47,6/13/16 14:00,,,,
404,6/13/16,7.56,21.31,395.47,6/13/16 14:15,,,,
405,6/13/16,7.59,21.38,395.44,6/13/16 14:30,,,,
406,6/13/16,7.52,21.44,395.24,6/13/16 14:45,,,,
407,6/13/16,7.58,21.5,395.33,6/13/16 15:00,,,,
408,6/13/16,7.65,21.56,395.35,6/13/16 15:15,,,,
409,6/13/16,7.57,21.56,395.27,6/13/16 15:30,,,,
410,6/13/16,7.61,21.63,395.21,6/13/16 15:45,,,,
411,6/13/16,7.55,21.69,395.13,6/13/16 16:00,,,,
412,6/13/16,7.52,21.75,395.05,6/13/16 16:15,,,,
413,6/13/16,7.61,21.75,395.19,6/13/16 16:30,,,,
414,6/13/16,7.57,21.75,395.02,6/13/16 16:45,,,,
415,6/13/16,7.6,21.81,395.07,6/13/16 17:00,,,,
416,6/13/16,7.55,21.81,395.02,6/13/16 17:15,,,,
417,6/13/16,7.53,21.81,394.93,6/13/16 17:30,,,,
418,6/13/16,7.49,21.81,394.96,6/13/16 17:45,,,,
419,6/13/16,7.51,21.75,395.05,6/13/16 18:00,,,,
420,6/13/16,7.61,21.75,395.13,6/13/16 18:15,,,,
421,6/13/16,7.57,21.75,395.13,6/13/16 18:30,,,,
422,6/13/16,7.55,21.69,395.05,6/13/16 18:45,,,,
423,6/13/16,7.57,21.63,395.1,6/13/16 19:00,,,,
424,6/13/16,7.54,21.56,395.05,6/13/16 19:15,,,,
425,6/13/16,7.53,21.5,395.02,6/13/16 19:30,,,,
426,6/13/16,7.43,21.38,394.94,6/13/16 19:45,,,,
427,6/13/16,7.41,21.38,394.91,6/13/16 20:00,,,,
428,6/13/16,7.34,21.38,394.82,6/13/16 20:15,,,,
429,6/13/16,7.41,21.31,394.88,6/13/16 20:30,,,,
430,6/13/16,7.49,21.25,394.94,6/13/16 20:45,,,,
431,6/13/16,7.42,21.13,394.91,6/13/16 21:00,,,,
432,6/13/16,7.49,21.06,394.99,6/13/16 21:15,,,,
433,6/13/16,7.41,21,394.94,6/13/16 21:30,,,,
434,6/13/16,7.38,20.94,395.05,6/13/16 21:45,,,,
435,6/13/16,7.55,20.81,395.27,6/13/16 22:00,,,,
436,6/13/16,7.52,20.75,395.24,6/13/16 22:15,,,,
437,6/13/16,7.45,20.63,395.16,6/13/16 22:30,,,,
438,6/13/16,7.48,20.63,395.19,6/13/16 22:45,,,,
439,6/13/16,7.35,20.5,395.1,6/13/16 23:00,,,,
440,6/13/16,7.44,20.44,395.19,6/13/16 23:15,,,,
441,6/13/16,7.42,20.38,395.13,6/13/16 23:30,,,,
442,6/13/16,7.45,20.38,395.16,6/13/16 23:45,,,,
443,6/14/16,7.48,20.31,395.1,6/14/16 0:00,,,,
444,6/14/16,7.43,20.19,394.99,6/14/16 0:15,,,,
445,6/14/16,7.5,20.19,395.02,6/14/16 0:30,,,,
446,6/14/16,7.31,20.13,394.85,6/14/16 0:45,,,,
447,6/14/16,7.42,20.06,395.08,6/14/16 1:00,,,,
448,6/14/16,7.41,20.06,395.02,6/14/16 1:15,,,,
449,6/14/16,7.47,20,395.08,6/14/16 1:30,,,,
450,6/14/16,7.43,20,395.02,6/14/16 1:45,,,,
451,6/14/16,7.52,19.94,395.11,6/14/16 2:00,,,,
452,6/14/16,7.5,19.94,394.99,6/14/16 2:15,,,,
453,6/14/16,7.48,19.94,394.99,6/14/16 2:30,,,,
454,6/14/16,7.39,19.94,394.97,6/14/16 2:45,,,,
455,6/14/16,7.47,19.94,395.11,6/14/16 3:00,,,,
456,6/14/16,7.48,19.88,395.13,6/14/16 3:15,,,,
457,6/14/16,7.47,19.88,395.08,6/14/16 3:30,,,,
458,6/14/16,7.53,19.88,395.13,6/14/16 3:45,,,,
459,6/14/16,7.37,19.81,395.05,6/14/16 4:00,,,,
460,6/14/16,7.54,19.81,395.3,6/14/16 4:15,,,,
461,6/14/16,7.43,19.81,395.3,6/14/16 4:30,,,,
462,6/14/16,7.48,19.81,395.36,6/14/16 4:45,,,,
463,6/14/16,7.4,19.81,395.38,6/14/16 5:00,,,,
464,6/14/16,7.43,19.81,395.52,6/14/16 5:15,,,,
465,6/14/16,7.42,19.75,395.55,6/14/16 5:30,,,,
466,6/14/16,7.43,19.75,395.55,6/14/16 5:45,,,,
467,6/14/16,7.41,19.75,395.52,6/14/16 6:00,,,,
468,6/14/16,7.35,19.69,395.55,6/14/16 6:15,,,,
469,6/14/16,7.39,19.63,395.66,6/14/16 6:30,,,,
470,6/14/16,7.42,19.63,395.72,6/14/16 6:45,,,,
471,6/14/16,7.39,19.56,395.75,6/14/16 7:00,,,,
472,6/14/16,7.28,19.56,395.72,6/14/16 7:15,,,,
473,6/14/16,7.38,19.56,395.86,6/14/16 7:30,,,,
474,6/14/16,7.46,19.63,395.97,6/14/16 7:45,,,,
475,6/14/16,7.35,19.63,395.86,6/14/16 8:00,,,,
476,6/14/16,7.37,19.69,395.89,6/14/16 8:15,,,,
477,6/14/16,7.48,19.75,396,6/14/16 8:30,,,,
478,6/14/16,7.35,19.81,395.92,6/14/16 8:45,,,,
479,6/14/16,7.48,19.88,396.08,6/14/16 9:00,,,,
480,6/14/16,7.51,20,396.08,6/14/16 9:15,,,,
481,6/14/16,7.47,20.06,396.05,6/14/16 9:30,,,,
482,6/14/16,7.48,20.19,396.03,6/14/16 9:45,,,,
483,6/14/16,7.45,20.31,396.03,6/14/16 10:00,,,,
484,6/14/16,7.39,20.38,395.94,6/14/16 10:15,,,,
485,6/14/16,7.52,20.44,396.14,6/14/16 10:30,,,,
486,6/14/16,7.53,20.56,396.16,6/14/16 10:45,,,,
487,6/14/16,7.47,20.63,396.08,6/14/16 11:00,,,,
488,6/14/16,7.43,20.69,396.03,6/14/16 11:15,,,,
489,6/14/16,7.49,20.75,396.11,6/14/16 11:30,,,,
490,6/14/16,7.49,20.88,396.14,6/14/16 11:45,,,,
491,6/14/16,7.42,21,396.14,6/14/16 12:00,,,,
492,6/14/16,7.46,21.06,396.16,6/14/16 12:15,,,,
493,6/14/16,7.42,21.19,396.05,6/14/16 12:30,,,,
494,6/14/16,7.47,21.31,396.14,6/14/16 12:45,,,,
495,6/14/16,7.39,21.44,396,6/14/16 13:00,,,,
496,6/14/16,7.43,21.56,396,6/14/16 13:15,,,,
497,6/14/16,7.49,21.63,396.02,6/14/16 13:30,,,,
498,6/14/16,7.47,21.69,396.02,6/14/16 13:45,,,,
499,6/14/16,7.5,21.81,396,6/14/16 14:00,,,,
500,6/14/16,7.56,21.94,395.97,6/14/16 14:15,,,,
501,6/14/16,7.42,22,395.86,6/14/16 14:30,,,,
502,6/14/16,7.46,22,395.77,6/14/16 14:45,,,,
503,6/14/16,7.38,22.06,395.58,6/14/16 15:00,,,,
504,6/14/16,7.4,22.06,395.55,6/14/16 15:15,,,,
505,6/14/16,7.51,22.13,395.58,6/14/16 15:30,,,,
506,6/14/16,7.47,22.13,395.49,6/14/16 15:45,,,,
507,6/14/16,7.44,22.13,395.41,6/14/16 16:00,,,,
508,6/14/16,7.42,22.13,395.35,6/14/16 16:15,,,,
509,6/14/16,7.47,22.19,395.38,6/14/16 16:30,,,,
510,6/14/16,7.42,22.13,395.3,6/14/16 16:45,,,,
511,6/14/16,7.39,22.06,395.19,6/14/16 17:00,,,,
512,6/14/16,7.36,22.06,395.16,6/14/16 17:15,,,,
513,6/14/16,7.42,22.06,395.16,6/14/16 17:30,,,,
514,6/14/16,7.42,22.06,395.19,6/14/16 17:45,,,,
515,6/14/16,7.46,22.06,395.19,6/14/16 18:00,,,,
516,6/14/16,7.45,22.06,395.24,6/14/16 18:15,,,,
517,6/14/16,7.38,22.06,395.21,6/14/16 18:30,,,,
518,6/14/16,7.35,22.06,395.24,6/14/16 18:45,,,,
519,6/14/16,7.43,22.06,395.38,6/14/16 19:00,,,,
520,6/14/16,7.44,22.06,395.41,6/14/16 19:15,,,,
521,6/14/16,7.41,22.06,395.44,6/14/16 19:30,,,,
522,6/14/16,7.34,22,395.46,6/14/16 19:45,,,,
523,6/14/16,7.41,22,395.6,6/14/16 20:00,,,,
524,6/14/16,7.36,21.94,395.66,6/14/16 20:15,,,,
525,6/14/16,7.32,21.94,395.66,6/14/16 20:30,,,,
526,6/14/16,7.32,21.88,395.74,6/14/16 20:45,,,,
527,6/14/16,7.33,21.81,395.83,6/14/16 21:00,,,,
528,6/14/16,7.36,21.81,395.97,6/14/16 21:15,,,,
529,6/14/16,7.24,21.75,395.94,6/14/16 21:30,,,,
530,6/14/16,7.26,21.75,396.02,6/14/16 21:45,,,,
531,6/14/16,7.38,21.69,396.14,6/14/16 22:00,,,,
532,6/14/16,7.42,21.69,396.25,6/14/16 22:15,,,,
533,6/14/16,7.31,21.63,396.22,6/14/16 22:30,,,,
534,6/14/16,7.38,21.63,396.27,6/14/16 22:45,,,,
535,6/14/16,7.33,21.56,396.16,6/14/16 23:00,,,,
536,6/14/16,7.36,21.56,396.19,6/14/16 23:15,,,,
537,6/14/16,7.29,21.56,396.14,6/14/16 23:30,,,,
538,6/14/16,7.35,21.5,396.14,6/14/16 23:45,,,,
539,6/15/16,7.31,21.5,396.05,6/15/16 0:00,,,,
540,6/15/16,7.31,21.44,395.88,6/15/16 0:15,,,,
541,6/15/16,7.31,21.44,395.86,6/15/16 0:30,,,,
542,6/15/16,7.37,21.38,395.86,6/15/16 0:45,,,,
543,6/15/16,7.23,21.38,395.83,6/15/16 1:00,,,,
544,6/15/16,7.35,21.38,395.91,6/15/16 1:15,,,,
545,6/15/16,7.3,21.31,395.74,6/15/16 1:30,,,,
546,6/15/16,7.24,21.31,395.69,6/15/16 1:45,,,,
547,6/15/16,7.28,21.31,395.77,6/15/16 2:00,,,,
548,6/15/16,7.3,21.25,395.77,6/15/16 2:15,,,,
549,6/15/16,7.3,21.25,395.77,6/15/16 2:30,,,,
550,6/15/16,7.34,21.19,395.8,6/15/16 2:45,,,,
551,6/15/16,7.28,21.19,395.69,6/15/16 3:00,,,,
552,6/15/16,7.27,21.06,395.66,6/15/16 3:15,,,,
553,6/15/16,7.34,21.06,395.75,6/15/16 3:30,,,,
554,6/15/16,7.29,21,395.63,6/15/16 3:45,,,,
555,6/15/16,7.29,20.94,395.63,6/15/16 4:00,,,,
556,6/15/16,7.37,20.94,395.66,6/15/16 4:15,,,,
557,6/15/16,7.33,20.88,395.63,6/15/16 4:30,,,,
558,6/15/16,7.33,20.88,395.69,6/15/16 4:45,,,,
559,6/15/16,7.3,20.88,395.69,6/15/16 5:00,,,,
560,6/15/16,7.41,20.81,395.83,6/15/16 5:15,,,,
561,6/15/16,7.29,20.75,395.75,6/15/16 5:30,,,,
562,6/15/16,7.32,20.75,395.72,6/15/16 5:45,,,,
563,6/15/16,7.37,20.75,395.77,6/15/16 6:00,,,,
564,6/15/16,7.33,20.69,395.83,6/15/16 6:15,,,,
565,6/15/16,7.39,20.69,395.77,6/15/16 6:30,,,,
566,6/15/16,7.36,20.63,395.75,6/15/16 6:45,,,,
567,6/15/16,7.3,20.69,395.72,6/15/16 7:00,,,,
568,6/15/16,7.29,20.69,395.77,6/15/16 7:15,,,,
569,6/15/16,7.27,20.69,395.75,6/15/16 7:30,,,,
570,6/15/16,7.35,20.69,395.77,6/15/16 7:45,,,,
571,6/15/16,7.32,20.75,395.72,6/15/16 8:00,,,,
572,6/15/16,7.28,20.81,395.75,6/15/16 8:15,,,,
573,6/15/16,7.38,20.88,395.83,6/15/16 8:30,,,,
574,6/15/16,7.42,20.94,395.89,6/15/16 8:45,,,,
575,6/15/16,7.34,20.94,395.72,6/15/16 9:00,,,,
576,6/15/16,7.35,20.94,395.75,6/15/16 9:15,,,,
577,6/15/16,7.32,21,395.72,6/15/16 9:30,,,,
578,6/15/16,7.38,21,395.72,6/15/16 9:45,,,,
579,6/15/16,7.34,21.06,395.69,6/15/16 10:00,,,,
580,6/15/16,7.38,21.06,395.75,6/15/16 10:15,,,,
581,6/15/16,7.39,21.06,395.72,6/15/16 10:30,,,,
582,6/15/16,7.31,21.13,395.63,6/15/16 10:45,,,,
583,6/15/16,7.41,21.19,395.75,6/15/16 11:00,,,,
584,6/15/16,7.37,21.19,395.72,6/15/16 11:15,,,,
585,6/15/16,7.32,21.31,395.63,6/15/16 11:30,,,,
586,6/15/16,7.34,21.38,395.66,6/15/16 11:45,,,,
587,6/15/16,7.34,21.38,395.66,6/15/16 12:00,,,,
588,6/15/16,7.37,21.5,395.58,6/15/16 12:15,,,,
589,6/15/16,7.36,21.63,395.49,6/15/16 12:30,,,,
590,6/15/16,7.42,21.75,395.55,6/15/16 12:45,,,,
591,6/15/16,7.44,21.81,395.55,6/15/16 13:00,,,,
592,6/15/16,7.46,21.88,395.52,6/15/16 13:15,,,,
593,6/15/16,7.4,22,395.35,6/15/16 13:30,,,,
594,6/15/16,7.36,22,395.21,6/15/16 13:45,,,,
595,6/15/16,7.36,22,395.07,6/15/16 14:00,,,,
596,6/15/16,7.38,22.06,394.96,6/15/16 14:15,,,,
597,6/15/16,7.37,22.19,394.91,6/15/16 14:30,,,,
598,6/15/16,7.36,22.31,394.82,6/15/16 14:45,,,,
599,6/15/16,7.41,22.38,394.71,6/15/16 15:00,,,,
600,6/15/16,7.35,22.44,394.6,6/15/16 15:15,,,,
601,6/15/16,7.29,22.56,394.54,6/15/16 15:30,,,,
602,6/15/16,7.49,22.56,394.63,6/15/16 15:45,,,,
603,6/15/16,7.42,22.63,394.49,6/15/16 16:00,,,,
604,6/15/16,7.42,22.69,394.46,6/15/16 16:15,,,,
605,6/15/16,7.39,22.69,394.32,6/15/16 16:30,,,,
606,6/15/16,7.43,22.69,394.35,6/15/16 16:45,,,,
607,6/15/16,7.33,22.69,394.26,6/15/16 17:00,,,,
608,6/15/16,7.4,22.69,394.24,6/15/16 17:15,,,,
609,6/15/16,7.28,22.69,394.1,6/15/16 17:30,,,,
610,6/15/16,7.38,22.63,394.07,6/15/16 17:45,,,,
611,6/15/16,7.37,22.63,394.43,6/15/16 18:00,,,,
612,6/15/16,7.49,22.56,394.93,6/15/16 18:15,,,,
613,6/15/16,9.15,21.81,396.83,6/15/16 18:30,,,,
614,6/15/16,11.83,21.63,399.15,6/15/16 18:45,,,,
615,6/15/16,12.1,20.81,399.35,6/15/16 19:00,,,,
616,6/15/16,10.95,20.25,398.15,6/15/16 19:15,,,,
617,6/15/16,10.13,20.19,397.25,6/15/16 19:30,,,,
618,6/15/16,9.45,20.31,396.61,6/15/16 19:45,,,,
619,6/15/16,8.98,20.5,396.05,6/15/16 20:00,,,,
620,6/15/16,8.84,20.69,395.86,6/15/16 20:15,,,,
621,6/15/16,8.55,20.88,395.55,6/15/16 20:30,,,,
622,6/15/16,8.54,21,395.63,6/15/16 20:45,,,,
623,6/15/16,8.34,21.13,395.44,6/15/16 21:00,,,,
624,6/15/16,8.29,21.25,395.41,6/15/16 21:15,,,,
625,6/15/16,8.34,21.31,395.55,6/15/16 21:30,,,,
626,6/15/16,8.29,21.38,395.49,6/15/16 21:45,,,,
627,6/15/16,8.27,21.44,395.38,6/15/16 22:00,,,,
628,6/15/16,8.23,21.44,395.33,6/15/16 22:15,,,,
629,6/15/16,8.27,21.5,395.38,6/15/16 22:30,,,,
630,6/15/16,8.25,21.56,395.3,6/15/16 22:45,,,,
631,6/15/16,8.26,21.56,395.27,6/15/16 23:00,,,,
632,6/15/16,8.29,21.56,395.27,6/15/16 23:15,,,,
633,6/15/16,8.11,21.63,394.96,6/15/16 23:30,,,,
634,6/15/16,8.26,21.63,395.05,6/15/16 23:45,,,,
635,6/16/16,8.3,21.63,395.1,6/16/16 0:00,,,,
636,6/16/16,8.27,21.69,395.05,6/16/16 0:15,,,,
637,6/16/16,8.2,21.69,394.96,6/16/16 0:30,,,,
638,6/16/16,8.13,21.69,394.93,6/16/16 0:45,,,,
639,6/16/16,8.19,21.69,394.93,6/16/16 1:00,,,,
640,6/16/16,8.19,21.69,394.91,6/16/16 1:15,,,,
641,6/16/16,8.19,21.69,394.8,6/16/16 1:30,,,,
642,6/16/16,8.11,21.69,394.6,6/16/16 1:45,,,,
643,6/16/16,8.19,21.69,394.54,6/16/16 2:00,,,,
644,6/16/16,8.29,21.69,394.57,6/16/16 2:15,,,,
645,6/16/16,8.32,21.69,394.6,6/16/16 2:30,,,,
646,6/16/16,8.3,21.69,394.6,6/16/16 2:45,,,,
647,6/16/16,8.2,21.69,394.35,6/16/16 3:00,,,,
648,6/16/16,8.26,21.75,394.21,6/16/16 3:15,,,,
649,6/16/16,8.18,21.75,393.99,6/16/16 3:30,,,,
650,6/16/16,8.19,21.75,393.96,6/16/16 3:45,,,,
651,6/16/16,8.22,21.75,393.96,6/16/16 4:00,,,,
652,6/16/16,8.23,21.75,394.07,6/16/16 4:15,,,,
653,6/16/16,8.3,21.75,394.24,6/16/16 4:30,,,,
654,6/16/16,8.19,21.75,394.07,6/16/16 4:45,,,,
655,6/16/16,8.23,21.75,394.04,6/16/16 5:00,,,,
656,6/16/16,8.2,21.75,393.96,6/16/16 5:15,,,,
657,6/16/16,8.34,21.75,394.26,6/16/16 5:30,,,,
658,6/16/16,8.29,21.75,394.26,6/16/16 5:45,,,,
659,6/16/16,8.34,21.75,394.35,6/16/16 6:00,,,,
660,6/16/16,8.2,21.75,394.26,6/16/16 6:15,,,,
661,6/16/16,8.34,21.69,394.35,6/16/16 6:30,,,,
662,6/16/16,8.2,21.69,394.24,6/16/16 6:45,,,,
663,6/16/16,8.34,21.69,394.43,6/16/16 7:00,,,,
664,6/16/16,8.29,21.75,394.38,6/16/16 7:15,,,,
665,6/16/16,8.26,21.75,394.4,6/16/16 7:30,,,,
666,6/16/16,8.22,21.75,394.35,6/16/16 7:45,,,,
667,6/16/16,8.22,21.69,394.4,6/16/16 8:00,,,,
668,6/16/16,8.28,21.75,394.49,6/16/16 8:15,,,,
669,6/16/16,8.28,21.75,394.6,6/16/16 8:30,,,,
670,6/16/16,8.36,21.75,394.68,6/16/16 8:45,,,,
671,6/16/16,8.36,21.81,394.68,6/16/16 9:00,,,,
672,6/16/16,8.3,21.81,394.74,6/16/16 9:15,,,,
673,6/16/16,8.37,21.88,394.8,6/16/16 9:30,,,,
674,6/16/16,8.36,21.94,394.79,6/16/16 9:45,,,,
675,6/16/16,8.34,22,394.77,6/16/16 10:00,,,,
676,6/16/16,8.16,22.06,394.46,6/16/16 10:15,,,,
677,6/16/16,8.36,22.06,394.71,6/16/16 10:30,,,,
678,6/16/16,8.19,22.19,394.54,6/16/16 10:45,,,,
679,6/16/16,8.42,22.25,394.85,6/16/16 11:00,,,,
680,6/16/16,8.21,22.31,394.54,6/16/16 11:15,,,,
681,6/16/16,8.33,22.38,394.66,6/16/16 11:30,,,,
682,6/16/16,8.39,22.44,394.68,6/16/16 11:45,,,,
683,6/16/16,8.41,22.56,394.65,6/16/16 12:00,,,,
684,6/16/16,8.35,22.69,394.54,6/16/16 12:15,,,,
685,6/16/16,8.35,22.81,394.49,6/16/16 12:30,,,,
686,6/16/16,8.31,22.88,394.46,6/16/16 12:45,,,,
687,6/16/16,8.31,23,394.38,6/16/16 13:00,,,,
688,6/16/16,8.35,23.13,394.4,6/16/16 13:15,,,,
689,6/16/16,8.27,23.25,394.26,6/16/16 13:30,,,,
690,6/16/16,8.23,23.31,394.18,6/16/16 13:45,,,,
691,6/16/16,8.28,23.38,394.15,6/16/16 14:00,,,,
692,6/16/16,8.31,23.5,394.12,6/16/16 14:15,,,,
693,6/16/16,8.27,23.56,394.04,6/16/16 14:30,,,,
694,6/16/16,8.17,23.63,393.84,6/16/16 14:45,,,,
695,6/16/16,8.15,23.69,393.79,6/16/16 15:00,,,,
696,6/16/16,8.23,23.69,393.76,6/16/16 15:15,,,,
697,6/16/16,8.19,23.69,393.65,6/16/16 15:30,,,,
698,6/16/16,8.18,23.75,393.57,6/16/16 15:45,,,,
699,6/16/16,8.2,23.81,393.48,6/16/16 16:00,,,,
700,6/16/16,8.22,23.81,393.48,6/16/16 16:15,,,,
701,6/16/16,8.24,23.75,393.34,6/16/16 16:30,,,,
702,6/16/16,8.22,23.75,393.2,6/16/16 16:45,,,,
703,6/16/16,8.14,23.75,392.98,6/16/16 17:00,,,,
704,6/16/16,8.06,23.75,392.76,6/16/16 17:15,,,,
705,6/16/16,8.11,23.75,392.7,6/16/16 17:30,,,,
706,6/16/16,8.2,23.75,392.76,6/16/16 17:45,,,,
707,6/16/16,8.08,23.69,392.64,6/16/16 18:00,,,,
708,6/16/16,8.17,23.69,392.7,6/16/16 18:15,,,,
709,6/16/16,7.99,23.63,392.45,6/16/16 18:30,,,,
710,6/16/16,7.77,23.63,392.34,6/16/16 18:45,,,,
711,6/16/16,8.08,23.63,392.73,6/16/16 19:00,,,,
712,6/16/16,8.01,23.56,392.64,6/16/16 19:15,,,,
713,6/16/16,8.03,23.5,392.51,6/16/16 19:30,,,,
714,6/16/16,8.06,23.5,392.64,6/16/16 19:45,,,,
715,6/16/16,8.15,23.38,392.76,6/16/16 20:00,,,,
716,6/16/16,8.34,23.38,392.84,6/16/16 20:15,,,,
717,6/16/16,8.44,23.31,392.81,6/16/16 20:30,,,,
718,6/16/16,8.33,23.25,392.67,6/16/16 20:45,,,,
719,6/16/16,8.34,23.06,392.7,6/16/16 21:00,,,,
720,6/16/16,8.54,22.94,393.26,6/16/16 21:15,,,,
721,6/16/16,10.51,22.25,395.3,6/16/16 21:30,,,,
722,6/16/16,13.77,22.06,398.68,6/16/16 21:45,,,,
723,6/16/16,11.92,21,396.95,6/16/16 22:00,,,,
724,6/16/16,11.01,20.75,396.03,6/16/16 22:15,,,,
725,6/16/16,10.54,20.88,395.75,6/16/16 22:30,,,,
726,6/16/16,10.17,21.06,395.61,6/16/16 22:45,,,,
727,6/16/16,9.92,21.25,395.3,6/16/16 23:00,,,,
728,6/16/16,9.61,21.38,394.85,6/16/16 23:15,,,,
729,6/16/16,9.43,21.56,394.71,6/16/16 23:30,,,,
730,6/16/16,9.29,21.63,394.68,6/16/16 23:45,,,,
731,6/17/16,9.18,21.75,394.66,6/17/16 0:00,,,,
732,6/17/16,9.36,21.81,394.82,6/17/16 0:15,,,,
733,6/17/16,9.13,21.81,394.6,6/17/16 0:30,,,,
734,6/17/16,9.29,21.88,394.66,6/17/16 0:45,,,,
735,6/17/16,9.25,21.88,394.6,6/17/16 1:00,,,,
736,6/17/16,9.18,21.94,394.54,6/17/16 1:15,,,,
737,6/17/16,9.27,21.94,394.57,6/17/16 1:30,,,,
738,6/17/16,9.22,21.94,394.52,6/17/16 1:45,,,,
739,6/17/16,9.17,22,394.46,6/17/16 2:00,,,,
740,6/17/16,9.17,22,394.49,6/17/16 2:15,,,,
741,6/17/16,9.18,22,394.52,6/17/16 2:30,,,,
742,6/17/16,9.25,22,394.52,6/17/16 2:45,,,,
743,6/17/16,9.17,21.94,394.46,6/17/16 3:00,,,,
744,6/17/16,9,21.94,394.26,6/17/16 3:15,,,,
745,6/17/16,9.11,21.94,394.29,6/17/16 3:30,,,,
746,6/17/16,9.1,22,394.29,6/17/16 3:45,,,,
747,6/17/16,9.16,21.94,394.29,6/17/16 4:00,,,,
748,6/17/16,9.17,21.94,394.29,6/17/16 4:15,,,,
749,6/17/16,9.17,21.94,394.38,6/17/16 4:30,,,,
750,6/17/16,9.17,21.88,394.49,6/17/16 4:45,,,,
751,6/17/16,9.16,21.88,394.52,6/17/16 5:00,,,,
752,6/17/16,9.17,21.81,394.52,6/17/16 5:15,,,,
753,6/17/16,9.15,21.81,394.6,6/17/16 5:30,,,,
754,6/17/16,9.19,21.75,394.77,6/17/16 5:45,,,,
755,6/17/16,9.15,21.75,394.77,6/17/16 6:00,,,,
756,6/17/16,9.16,21.75,394.82,6/17/16 6:15,,,,
757,6/17/16,9.17,21.75,394.93,6/17/16 6:30,,,,
758,6/17/16,9.13,21.69,394.82,6/17/16 6:45,,,,
759,6/17/16,9.13,21.69,394.85,6/17/16 7:00,,,,
760,6/17/16,9.2,21.69,394.96,6/17/16 7:15,,,,
761,6/17/16,9.17,21.75,394.93,6/17/16 7:30,,,,
762,6/17/16,9.12,21.69,394.93,6/17/16 7:45,,,,
763,6/17/16,9.09,21.75,395.02,6/17/16 8:00,,,,
764,6/17/16,9.14,21.75,395.13,6/17/16 8:15,,,,
765,6/17/16,9.19,21.81,395.27,6/17/16 8:30,,,,
766,6/17/16,9.08,21.88,395.38,6/17/16 8:45,,,,
767,6/17/16,9.05,21.88,395.41,6/17/16 9:00,,,,
768,6/17/16,9.07,21.94,395.46,6/17/16 9:15,,,,
769,6/17/16,8.91,22,395.35,6/17/16 9:30,,,,
770,6/17/16,9.11,22.06,395.6,6/17/16 9:45,,,,
771,6/17/16,9.03,22.06,395.6,6/17/16 10:00,,,,
772,6/17/16,9.04,22.06,395.66,6/17/16 10:15,,,,
773,6/17/16,8.93,22.13,395.6,6/17/16 10:30,,,,
774,6/17/16,8.86,22.19,395.63,6/17/16 10:45,,,,
775,6/17/16,9.04,22.19,395.83,6/17/16 11:00,,,,
776,6/17/16,9.04,22.25,395.94,6/17/16 11:15,,,,
777,6/17/16,9.03,22.31,395.99,6/17/16 11:30,,,,
778,6/17/16,8.97,22.31,395.99,6/17/16 11:45,,,,
779,6/17/16,8.84,22.31,395.99,6/17/16 12:00,,,,
780,6/17/16,8.88,22.25,396.13,6/17/16 12:15,,,,
781,6/17/16,8.91,22.25,396.16,6/17/16 12:30,,,,
782,6/17/16,8.98,22.19,396.3,6/17/16 12:45,,,,
783,6/17/16,8.91,22.19,396.3,6/17/16 13:00,,,,
784,6/17/16,9,22.19,396.41,6/17/16 13:15,,,,
785,6/17/16,8.98,22.19,396.5,6/17/16 13:30,,,,
786,6/17/16,8.94,22.19,396.5,6/17/16 13:45,,,,
787,6/17/16,8.97,22.25,396.55,6/17/16 14:00,,,,
788,6/17/16,8.97,22.38,396.53,6/17/16 14:15,,,,
789,6/17/16,9.05,22.44,396.64,6/17/16 14:30,,,,
790,6/17/16,8.9,22.44,396.5,6/17/16 14:45,,,,
791,6/17/16,8.95,22.5,396.5,6/17/16 15:00,,,,
792,6/17/16,9.04,22.56,396.66,6/17/16 15:15,,,,
793,6/17/16,8.93,22.63,396.58,6/17/16 15:30,,,,
794,6/17/16,8.97,22.63,396.61,6/17/16 15:45,,,,
795,6/17/16,8.88,22.56,396.69,6/17/16 16:00,,,,
796,6/17/16,8.94,22.5,396.78,6/17/16 16:15,,,,
797,6/17/16,8.9,22.5,396.75,6/17/16 16:30,,,,
798,6/17/16,8.93,22.5,396.72,6/17/16 16:45,,,,
799,6/17/16,8.72,22.5,396.53,6/17/16 17:00,,,,
800,6/17/16,9.01,22.5,396.86,6/17/16 17:15,,,,
801,6/17/16,8.87,22.5,396.78,6/17/16 17:30,,,,
802,6/17/16,8.72,22.44,396.78,6/17/16 17:45,,,,
