Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
1398,6/18/2014 2:15,10.27,21.56,395.83,2014-06-18 02:15:00,,,,
1399,6/18/2014 2:30,10.25,21.5,395.8,2014-06-18 02:30:00,,,,
1400,6/18/2014 2:45,10.24,21.44,395.83,2014-06-18 02:45:00,,,,
1401,6/18/2014 3:00,10.21,21.44,395.77,2014-06-18 03:00:00,,,,
1402,6/18/2014 3:15,10.16,21.44,395.69,2014-06-18 03:15:00,,,,
1403,6/18/2014 3:30,10.21,21.44,395.69,2014-06-18 03:30:00,,,,
1404,6/18/2014 3:45,10.3,21.44,395.77,2014-06-18 03:45:00,,,,
1405,6/18/2014 4:00,10.28,21.44,395.77,2014-06-18 04:00:00,,,,
1406,6/18/2014 4:15,10.16,21.44,395.66,2014-06-18 04:15:00,,,,
1407,6/18/2014 4:30,10.28,21.44,395.86,2014-06-18 04:30:00,,,,
1408,6/18/2014 4:45,10.17,21.38,395.77,2014-06-18 04:45:00,,,,
1409,6/18/2014 5:00,10.26,21.44,395.97,2014-06-18 05:00:00,,,,
1410,6/18/2014 5:15,10.24,21.44,395.97,2014-06-18 05:15:00,,,,
1411,6/18/2014 5:30,10.31,21.44,396.02,2014-06-18 05:30:00,,,,
1412,6/18/2014 5:45,10.23,21.44,395.97,2014-06-18 05:45:00,,,,
1413,6/18/2014 6:00,10.28,21.44,396.02,2014-06-18 06:00:00,,,,
1414,6/18/2014 6:15,10.24,21.38,396,2014-06-18 06:15:00,,,,
1415,6/18/2014 6:30,10.32,21.44,396.11,2014-06-18 06:30:00,,,,
1416,6/18/2014 6:45,10.28,21.5,396.08,2014-06-18 06:45:00,,,,
1417,6/18/2014 7:00,10.3,21.5,396.11,2014-06-18 07:00:00,,,,
1418,6/18/2014 7:15,10.27,21.56,396.05,2014-06-18 07:15:00,,,,
1419,6/18/2014 7:30,10.29,21.63,396.16,2014-06-18 07:30:00,,,,
1420,6/18/2014 7:45,10.29,21.69,396.19,2014-06-18 07:45:00,,,,
1421,6/18/2014 8:00,10.37,21.75,396.27,2014-06-18 08:00:00,,,,
1422,6/18/2014 8:15,10.3,21.75,396.3,2014-06-18 08:15:00,,,,
1423,6/18/2014 8:30,10.39,21.81,396.33,2014-06-18 08:30:00,,,,
1424,6/18/2014 8:45,10.33,21.81,396.16,2014-06-18 08:45:00,,,,
1425,6/18/2014 9:00,10.42,21.94,396.27,2014-06-18 09:00:00,,,,
1426,6/18/2014 9:15,10.41,22,396.22,2014-06-18 09:15:00,,,,
1427,6/18/2014 9:30,10.38,22.06,396.16,2014-06-18 09:30:00,,,,
1428,6/18/2014 9:45,10.3,22.13,396.16,2014-06-18 09:45:00,,,,
1429,6/18/2014 10:00,10.37,22.13,396.19,2014-06-18 10:00:00,,,,
1430,6/18/2014 10:15,10.36,22.13,396.16,2014-06-18 10:15:00,,,,
1431,6/18/2014 10:30,10.42,22.25,396.22,2014-06-18 10:30:00,,,,
1432,6/18/2014 10:45,10.43,22.31,396.22,2014-06-18 10:45:00,,,,
1433,6/18/2014 11:00,10.46,22.31,396.25,2014-06-18 11:00:00,,,,
1434,6/18/2014 11:15,10.45,22.38,396.27,2014-06-18 11:15:00,,,,
1435,6/18/2014 11:30,10.52,22.38,396.3,2014-06-18 11:30:00,,,,
1436,6/18/2014 11:45,10.4,22.44,396.19,2014-06-18 11:45:00,,,,
1437,6/18/2014 12:00,10.52,22.5,396.25,2014-06-18 12:00:00,,,,
1438,6/18/2014 12:15,10.53,22.63,396.16,2014-06-18 12:15:00,,,,
1439,6/18/2014 12:30,10.35,22.63,395.97,2014-06-18 12:30:00,,,,
1440,6/18/2014 12:45,10.45,22.63,395.99,2014-06-18 12:45:00,,,,
1441,6/18/2014 13:00,10.39,22.63,395.91,2014-06-18 13:00:00,,,,
1442,6/18/2014 13:15,10.37,22.69,395.83,2014-06-18 13:15:00,,,,
1443,6/18/2014 13:30,10.32,22.69,395.72,2014-06-18 13:30:00,,,,
1444,6/18/2014 13:45,10.41,22.75,395.77,2014-06-18 13:45:00,,,,
1445,6/18/2014 14:00,10.3,22.75,395.66,2014-06-18 14:00:00,,,,
1446,6/18/2014 14:15,10.39,22.75,395.72,2014-06-18 14:15:00,,,,
1447,6/18/2014 14:30,10.39,22.88,395.72,2014-06-18 14:30:00,,,,
1448,6/18/2014 14:45,10.32,22.81,395.6,2014-06-18 14:45:00,,,,
1449,6/18/2014 15:00,10.44,22.75,395.74,2014-06-18 15:00:00,,,,
1450,6/18/2014 15:15,10.29,22.69,395.55,2014-06-18 15:15:00,,,,
1451,6/18/2014 15:30,10.33,22.69,395.55,2014-06-18 15:30:00,,,,
1452,6/18/2014 15:45,10.37,22.63,395.49,2014-06-18 15:45:00,,,,
1453,6/18/2014 16:00,10.43,22.56,395.55,2014-06-18 16:00:00,,,,
1454,6/18/2014 16:15,10.47,22.56,395.55,2014-06-18 16:15:00,,,,
1455,6/18/2014 16:30,10.49,22.5,395.52,2014-06-18 16:30:00,,,,
1456,6/18/2014 16:45,10.39,22.44,395.35,2014-06-18 16:45:00,,,,
1457,6/18/2014 17:00,10.43,22.44,395.38,2014-06-18 17:00:00,,,,
1458,6/18/2014 17:15,10.39,22.38,395.3,2014-06-18 17:15:00,,,,
1459,6/18/2014 17:30,10.33,22.31,395.27,2014-06-18 17:30:00,,,,
1460,6/18/2014 17:45,10.34,22.25,395.35,2014-06-18 17:45:00,,,,
1461,6/18/2014 18:00,10.39,22.25,395.52,2014-06-18 18:00:00,,,,
1462,6/18/2014 18:15,10.39,22.19,395.58,2014-06-18 18:15:00,,,,
1463,6/18/2014 18:30,10.36,22.13,395.52,2014-06-18 18:30:00,,,,
1464,6/18/2014 18:45,10.37,22.13,395.55,2014-06-18 18:45:00,,,,
1465,6/18/2014 19:00,10.36,22.13,395.52,2014-06-18 19:00:00,,,,
1466,6/18/2014 19:15,10.33,22.13,395.52,2014-06-18 19:15:00,,,,
1467,6/18/2014 19:30,10.32,22.13,395.52,2014-06-18 19:30:00,,,,
1468,6/18/2014 19:45,10.34,22.13,395.6,2014-06-18 19:45:00,,,,
1469,6/18/2014 20:00,10.36,22.13,395.69,2014-06-18 20:00:00,,,,
1470,6/18/2014 20:15,10.29,22.13,395.6,2014-06-18 20:15:00,,,,
1471,6/18/2014 20:30,10.35,22.13,395.74,2014-06-18 20:30:00,,,,
1472,6/18/2014 20:45,10.31,22.06,395.86,2014-06-18 20:45:00,,,,
1473,6/18/2014 21:00,10.34,22.06,395.91,2014-06-18 21:00:00,,,,
1474,6/18/2014 21:15,10.35,22.06,396.02,2014-06-18 21:15:00,,,,
1475,6/18/2014 21:30,10.32,22.06,396,2014-06-18 21:30:00,,,,
1476,6/18/2014 21:45,10.3,22.06,396.02,2014-06-18 21:45:00,,,,
1477,6/18/2014 22:00,10.3,22.06,396.05,2014-06-18 22:00:00,,,,
1478,6/18/2014 22:15,10.3,22.06,396,2014-06-18 22:15:00,,,,
1479,6/18/2014 22:30,10.35,22.06,396.11,2014-06-18 22:30:00,,,,
1480,6/18/2014 22:45,10.2,22.06,395.88,2014-06-18 22:45:00,,,,
1481,6/18/2014 23:00,10.32,22.06,395.97,2014-06-18 23:00:00,,,,
1482,6/18/2014 23:15,10.31,22.06,395.91,2014-06-18 23:15:00,,,,
1483,6/18/2014 23:30,10.25,22,395.77,2014-06-18 23:30:00,,,,
1484,6/18/2014 23:45,10.18,22,395.72,2014-06-18 23:45:00,,,,
1485,6/19/2014 0:00,10.28,22,395.77,2014-06-19 00:00:00,,,,
1486,6/19/2014 0:15,10.32,22,395.83,2014-06-19 00:15:00,,,,
1487,6/19/2014 0:30,10.36,22,395.88,2014-06-19 00:30:00,,,,
1488,6/19/2014 0:45,10.32,22,395.77,2014-06-19 00:45:00,,,,
1489,6/19/2014 1:00,10.38,22,395.83,2014-06-19 01:00:00,,,,
1490,6/19/2014 1:15,10.41,21.94,395.8,2014-06-19 01:15:00,,,,
1491,6/19/2014 1:30,10.38,22,395.69,2014-06-19 01:30:00,,,,
1492,6/19/2014 1:45,10.37,22,395.6,2014-06-19 01:45:00,,,,
1493,6/19/2014 2:00,10.3,22,395.55,2014-06-19 02:00:00,,,,
1494,6/19/2014 2:15,10.32,22,395.46,2014-06-19 02:15:00,,,,
1495,6/19/2014 2:30,10.34,21.94,395.44,2014-06-19 02:30:00,,,,
1496,6/19/2014 2:45,10.24,21.88,395.3,2014-06-19 02:45:00,,,,
1497,6/19/2014 3:00,10.32,21.81,395.47,2014-06-19 03:00:00,,,,
1498,6/19/2014 3:15,10.34,21.81,395.49,2014-06-19 03:15:00,,,,
1499,6/19/2014 3:30,10.3,21.81,395.58,2014-06-19 03:30:00,,,,
1500,6/19/2014 3:45,10.28,21.81,395.63,2014-06-19 03:45:00,,,,
1501,6/19/2014 4:00,10.38,21.75,395.74,2014-06-19 04:00:00,,,,
1502,6/19/2014 4:15,10.32,21.81,395.72,2014-06-19 04:15:00,,,,
1503,6/19/2014 4:30,10.32,21.81,395.77,2014-06-19 04:30:00,,,,
1504,6/19/2014 4:45,10.28,21.81,395.77,2014-06-19 04:45:00,,,,
1505,6/19/2014 5:00,10.32,21.81,395.83,2014-06-19 05:00:00,,,,
1506,6/19/2014 5:15,10.34,21.75,395.88,2014-06-19 05:15:00,,,,
1507,6/19/2014 5:30,10.31,21.75,395.88,2014-06-19 05:30:00,,,,
1508,6/19/2014 5:45,10.32,21.75,395.91,2014-06-19 05:45:00,,,,
1509,6/19/2014 6:00,10.2,21.75,395.77,2014-06-19 06:00:00,,,,
1510,6/19/2014 6:15,10.23,21.75,395.8,2014-06-19 06:15:00,,,,
1511,6/19/2014 6:30,10.27,21.81,395.83,2014-06-19 06:30:00,,,,
1512,6/19/2014 6:45,10.2,21.81,395.8,2014-06-19 06:45:00,,,,
1513,6/19/2014 7:00,10.39,21.81,396.05,2014-06-19 07:00:00,,,,
1514,6/19/2014 7:15,10.33,21.81,396.02,2014-06-19 07:15:00,,,,
1515,6/19/2014 7:30,10.29,21.88,395.97,2014-06-19 07:30:00,,,,
1516,6/19/2014 7:45,10.26,21.94,395.94,2014-06-19 07:45:00,,,,
1517,6/19/2014 8:00,10.28,21.94,395.91,2014-06-19 08:00:00,,,,
1518,6/19/2014 8:15,10.37,22,396,2014-06-19 08:15:00,,,,
1519,6/19/2014 8:30,10.35,22.06,396,2014-06-19 08:30:00,,,,
1520,6/19/2014 8:45,10.3,22.06,395.91,2014-06-19 08:45:00,,,,
1521,6/19/2014 9:00,10.35,22.06,395.91,2014-06-19 09:00:00,,,,
1522,6/19/2014 9:15,10.4,22.13,395.91,2014-06-19 09:15:00,,,,
1523,6/19/2014 9:30,10.36,22.19,395.88,2014-06-19 09:30:00,,,,
1524,6/19/2014 9:45,10.37,22.25,395.88,2014-06-19 09:45:00,,,,
1525,6/19/2014 10:00,10.35,22.31,395.86,2014-06-19 10:00:00,,,,
1526,6/19/2014 10:15,10.27,22.31,395.77,2014-06-19 10:15:00,,,,
1527,6/19/2014 10:30,10.37,22.38,395.77,2014-06-19 10:30:00,,,,
1528,6/19/2014 10:45,10.46,22.44,395.91,2014-06-19 10:45:00,,,,
1529,6/19/2014 11:00,10.35,22.5,395.8,2014-06-19 11:00:00,,,,
1530,6/19/2014 11:15,10.28,22.5,395.77,2014-06-19 11:15:00,,,,
1531,6/19/2014 11:30,10.46,22.5,395.94,2014-06-19 11:30:00,,,,
1532,6/19/2014 11:45,10.39,22.56,395.94,2014-06-19 11:45:00,,,,
1533,6/19/2014 12:00,10.44,22.69,395.86,2014-06-19 12:00:00,,,,
1534,6/19/2014 12:15,10.27,22.69,395.66,2014-06-19 12:15:00,,,,
1535,6/19/2014 12:30,10.46,22.69,395.8,2014-06-19 12:30:00,,,,
1536,6/19/2014 12:45,10.33,22.63,395.66,2014-06-19 12:45:00,,,,
1537,6/19/2014 13:00,10.38,22.63,395.74,2014-06-19 13:00:00,,,,
1538,6/19/2014 13:15,10.37,22.63,395.77,2014-06-19 13:15:00,,,,
1539,6/19/2014 13:30,10.36,22.63,395.58,2014-06-19 13:30:00,,,,
1540,6/19/2014 13:45,10.24,22.56,395.46,2014-06-19 13:45:00,,,,
1541,6/19/2014 14:00,10.3,22.5,395.58,2014-06-19 14:00:00,,,,
1542,6/19/2014 14:15,10.3,22.44,395.46,2014-06-19 14:15:00,,,,
1543,6/19/2014 14:30,10.3,22.44,395.32,2014-06-19 14:30:00,,,,
1544,6/19/2014 14:45,10.32,22.44,395.3,2014-06-19 14:45:00,,,,
1545,6/19/2014 15:00,10.26,22.44,395.16,2014-06-19 15:00:00,,,,
1546,6/19/2014 15:15,10.31,22.5,395.21,2014-06-19 15:15:00,,,,
1547,6/19/2014 15:30,10.2,22.5,395.07,2014-06-19 15:30:00,,,,
1548,6/19/2014 15:45,10.25,22.56,394.99,2014-06-19 15:45:00,,,,
1549,6/19/2014 16:00,10.36,22.56,395.07,2014-06-19 16:00:00,,,,
1550,6/19/2014 16:15,10.23,22.56,395.05,2014-06-19 16:15:00,,,,
1551,6/19/2014 16:30,10.37,22.5,395.19,2014-06-19 16:30:00,,,,
1552,6/19/2014 16:45,10.33,22.5,395.13,2014-06-19 16:45:00,,,,
1553,6/19/2014 17:00,10.27,22.44,395.16,2014-06-19 17:00:00,,,,
1554,6/19/2014 17:15,10.24,22.38,395.02,2014-06-19 17:15:00,,,,
1555,6/19/2014 17:30,10.24,22.31,394.96,2014-06-19 17:30:00,,,,
1556,6/19/2014 17:45,10.35,22.25,395.13,2014-06-19 17:45:00,,,,
1557,6/19/2014 18:00,10.31,22.25,395.07,2014-06-19 18:00:00,,,,
1558,6/19/2014 18:15,10.3,22.25,395.19,2014-06-19 18:15:00,,,,
1559,6/19/2014 18:30,10.38,22.31,395.27,2014-06-19 18:30:00,,,,
1560,6/19/2014 18:45,10.26,22.31,395.24,2014-06-19 18:45:00,,,,
1561,6/19/2014 19:00,10.21,22.31,395.27,2014-06-19 19:00:00,,,,
1562,6/19/2014 19:15,10.26,22.25,395.27,2014-06-19 19:15:00,,,,
1563,6/19/2014 19:30,10.19,22.25,395.1,2014-06-19 19:30:00,,,,
1564,6/19/2014 19:45,10.25,22.31,395.1,2014-06-19 19:45:00,,,,
1565,6/19/2014 20:00,10.27,22.25,395.16,2014-06-19 20:00:00,,,,
1566,6/19/2014 20:15,10.25,22.19,395.16,2014-06-19 20:15:00,,,,
1567,6/19/2014 20:30,10.33,22.19,395.27,2014-06-19 20:30:00,,,,
1568,6/19/2014 20:45,10.3,22.19,395.33,2014-06-19 20:45:00,,,,
1569,6/19/2014 21:00,10.35,22.13,395.38,2014-06-19 21:00:00,,,,
1570,6/19/2014 21:15,10.2,22.13,395.27,2014-06-19 21:15:00,,,,
1571,6/19/2014 21:30,10.31,22.13,395.44,2014-06-19 21:30:00,,,,
1572,6/19/2014 21:45,10.2,22.13,395.27,2014-06-19 21:45:00,,,,
1573,6/19/2014 22:00,10.28,22.06,395.41,2014-06-19 22:00:00,,,,
1574,6/19/2014 22:15,10.32,22.13,395.44,2014-06-19 22:15:00,,,,
1575,6/19/2014 22:30,10.27,22.06,395.55,2014-06-19 22:30:00,,,,
1576,6/19/2014 22:45,10.24,22.06,395.49,2014-06-19 22:45:00,,,,
1577,6/19/2014 23:00,10.35,22.06,395.6,2014-06-19 23:00:00,,,,
1578,6/19/2014 23:15,10.22,22,395.49,2014-06-19 23:15:00,,,,
1579,6/19/2014 23:30,10.24,22,395.52,2014-06-19 23:30:00,,,,
1580,6/19/2014 23:45,10.28,22.06,395.49,2014-06-19 23:45:00,,,,
1581,6/20/2014 0:00,10.25,22,395.49,2014-06-20 00:00:00,,,,
1582,6/20/2014 0:15,10.29,22,395.49,2014-06-20 00:15:00,,,,
1583,6/20/2014 0:30,10.24,22,395.46,2014-06-20 00:30:00,,,,
1584,6/20/2014 0:45,10.25,22,395.46,2014-06-20 00:45:00,,,,
1585,6/20/2014 1:00,10.21,21.94,395.46,2014-06-20 01:00:00,,,,
1586,6/20/2014 1:15,10.34,21.94,395.58,2014-06-20 01:15:00,,,,
1587,6/20/2014 1:30,10.24,21.94,395.35,2014-06-20 01:30:00,,,,
1588,6/20/2014 1:45,10.27,21.94,395.27,2014-06-20 01:45:00,,,,
1589,6/20/2014 2:00,10.27,22,395.3,2014-06-20 02:00:00,,,,
1590,6/20/2014 2:15,10.23,22,395.24,2014-06-20 02:15:00,,,,
1591,6/20/2014 2:30,10.3,22,395.33,2014-06-20 02:30:00,,,,
1592,6/20/2014 2:45,10.25,21.94,395.24,2014-06-20 02:45:00,,,,
1593,6/20/2014 3:00,10.24,21.88,395.16,2014-06-20 03:00:00,,,,
1594,6/20/2014 3:15,10.16,21.94,395.02,2014-06-20 03:15:00,,,,
1595,6/20/2014 3:30,10.25,21.88,395.19,2014-06-20 03:30:00,,,,
1596,6/20/2014 3:45,10.27,21.88,395.27,2014-06-20 03:45:00,,,,
1597,6/20/2014 4:00,10.32,21.81,395.38,2014-06-20 04:00:00,,,,
1598,6/20/2014 4:15,10.17,21.75,395.27,2014-06-20 04:15:00,,,,
1599,6/20/2014 4:30,10.2,21.75,395.33,2014-06-20 04:30:00,,,,
1600,6/20/2014 4:45,10.32,21.75,395.47,2014-06-20 04:45:00,,,,
1601,6/20/2014 5:00,10.27,21.69,395.44,2014-06-20 05:00:00,,,,
1602,6/20/2014 5:15,10.28,21.69,395.49,2014-06-20 05:15:00,,,,
1603,6/20/2014 5:30,10.31,21.69,395.58,2014-06-20 05:30:00,,,,
1604,6/20/2014 5:45,10.26,21.69,395.6,2014-06-20 05:45:00,,,,
1605,6/20/2014 6:00,10.3,21.69,395.63,2014-06-20 06:00:00,,,,
1606,6/20/2014 6:15,10.17,21.69,395.55,2014-06-20 06:15:00,,,,
1607,6/20/2014 6:30,10.2,21.75,395.6,2014-06-20 06:30:00,,,,
1608,6/20/2014 6:45,10.31,21.75,395.72,2014-06-20 06:45:00,,,,
1609,6/20/2014 7:00,10.25,21.75,395.6,2014-06-20 07:00:00,,,,
1610,6/20/2014 7:15,10.38,21.81,395.69,2014-06-20 07:15:00,,,,
1611,6/20/2014 7:30,10.31,21.88,395.63,2014-06-20 07:30:00,,,,
1612,6/20/2014 7:45,10.41,21.88,395.72,2014-06-20 07:45:00,,,,
1613,6/20/2014 8:00,10.32,21.88,395.66,2014-06-20 08:00:00,,,,
1614,6/20/2014 8:15,10.27,21.94,395.55,2014-06-20 08:15:00,,,,
1615,6/20/2014 8:30,10.28,22,395.49,2014-06-20 08:30:00,,,,
1616,6/20/2014 8:45,10.34,22.06,395.46,2014-06-20 08:45:00,,,,
1617,6/20/2014 9:00,10.35,22.06,395.46,2014-06-20 09:00:00,,,,
1618,6/20/2014 9:15,10.44,22.06,395.49,2014-06-20 09:15:00,,,,
1619,6/20/2014 9:30,10.37,22.06,395.35,2014-06-20 09:30:00,,,,
1620,6/20/2014 9:45,10.36,22.13,395.3,2014-06-20 09:45:00,,,,
1621,6/20/2014 10:00,10.45,22.19,395.38,2014-06-20 10:00:00,,,,
1622,6/20/2014 10:15,10.41,22.25,395.38,2014-06-20 10:15:00,,,,
1623,6/20/2014 10:30,10.44,22.31,395.41,2014-06-20 10:30:00,,,,
1624,6/20/2014 10:45,10.4,22.38,395.32,2014-06-20 10:45:00,,,,
1625,6/20/2014 11:00,10.41,22.44,395.21,2014-06-20 11:00:00,,,,
1626,6/20/2014 11:15,10.38,22.5,395.21,2014-06-20 11:15:00,,,,
1627,6/20/2014 11:30,10.4,22.5,395.21,2014-06-20 11:30:00,,,,
1628,6/20/2014 11:45,10.45,22.56,395.19,2014-06-20 11:45:00,,,,
1629,6/20/2014 12:00,10.45,22.63,395.07,2014-06-20 12:00:00,,,,
1630,6/20/2014 12:15,10.36,22.69,394.91,2014-06-20 12:15:00,,,,
1631,6/20/2014 12:30,10.46,22.69,394.96,2014-06-20 12:30:00,,,,
1632,6/20/2014 12:45,10.4,22.75,394.79,2014-06-20 12:45:00,,,,
1633,6/20/2014 13:00,10.39,22.75,394.68,2014-06-20 13:00:00,,,,
1634,6/20/2014 13:15,10.39,22.75,394.6,2014-06-20 13:15:00,,,,
1635,6/20/2014 13:30,10.42,22.69,394.54,2014-06-20 13:30:00,,,,
1636,6/20/2014 13:45,10.35,22.63,394.32,2014-06-20 13:45:00,,,,
1637,6/20/2014 14:00,10.39,22.69,394.38,2014-06-20 14:00:00,,,,
1638,6/20/2014 14:15,10.36,22.63,394.26,2014-06-20 14:15:00,,,,
1639,6/20/2014 14:30,10.41,22.63,394.1,2014-06-20 14:30:00,,,,
1640,6/20/2014 14:45,10.39,22.56,394.15,2014-06-20 14:45:00,,,,
1641,6/20/2014 15:00,10.34,22.56,394.07,2014-06-20 15:00:00,,,,
1642,6/20/2014 15:15,10.33,22.63,394.04,2014-06-20 15:15:00,,,,
1643,6/20/2014 15:30,10.41,22.69,394.07,2014-06-20 15:30:00,,,,
1644,6/20/2014 15:45,10.35,22.69,394.07,2014-06-20 15:45:00,,,,
1645,6/20/2014 16:00,10.4,22.63,394.04,2014-06-20 16:00:00,,,,
1646,6/20/2014 16:15,10.24,22.56,393.85,2014-06-20 16:15:00,,,,
1647,6/20/2014 16:30,10.39,22.5,394.04,2014-06-20 16:30:00,,,,
1648,6/20/2014 16:45,10.34,22.44,394.04,2014-06-20 16:45:00,,,,
1649,6/20/2014 17:00,10.34,22.44,394.18,2014-06-20 17:00:00,,,,
1650,6/20/2014 17:15,10.29,22.31,394.1,2014-06-20 17:15:00,,,,
1651,6/20/2014 17:30,10.49,22.13,394.38,2014-06-20 17:30:00,,,,
1652,6/20/2014 17:45,10.56,22.06,394.6,2014-06-20 17:45:00,,,,
1653,6/20/2014 18:00,10.41,22,394.43,2014-06-20 18:00:00,,,,
1654,6/20/2014 18:15,10.41,21.94,394.38,2014-06-20 18:15:00,,,,
1655,6/20/2014 18:30,10.32,22,394.38,2014-06-20 18:30:00,,,,
1656,6/20/2014 18:45,10.41,22.06,394.68,2014-06-20 18:45:00,,,,
1657,6/20/2014 19:00,10.24,22.06,394.4,2014-06-20 19:00:00,,,,
1658,6/20/2014 19:15,10.39,22.06,394.54,2014-06-20 19:15:00,,,,
1659,6/20/2014 19:30,10.18,22.06,394.26,2014-06-20 19:30:00,,,,
1660,6/20/2014 19:45,10.27,22.06,394.32,2014-06-20 19:45:00,,,,
1661,6/20/2014 20:00,10.28,22.13,394.35,2014-06-20 20:00:00,,,,
1662,6/20/2014 20:15,10.35,22.06,394.49,2014-06-20 20:15:00,,,,
1663,6/20/2014 20:30,10.31,22.13,394.38,2014-06-20 20:30:00,,,,
1664,6/20/2014 20:45,10.23,22.06,394.35,2014-06-20 20:45:00,,,,
1665,6/20/2014 21:00,10.27,22.06,394.35,2014-06-20 21:00:00,,,,
1666,6/20/2014 21:15,10.31,22.06,394.29,2014-06-20 21:15:00,,,,
1667,6/20/2014 21:30,10.3,22.06,394.35,2014-06-20 21:30:00,,,,
1668,6/20/2014 21:45,10.25,22.06,394.26,2014-06-20 21:45:00,,,,
1669,6/20/2014 22:00,10.34,22.06,394.32,2014-06-20 22:00:00,,,,
1670,6/20/2014 22:15,10.34,22.06,394.29,2014-06-20 22:15:00,,,,
1671,6/20/2014 22:30,10.27,22.06,394.24,2014-06-20 22:30:00,,,,
1672,6/20/2014 22:45,10.26,22.06,394.18,2014-06-20 22:45:00,,,,
1673,6/20/2014 23:00,10.2,22,394.1,2014-06-20 23:00:00,,,,
1674,6/20/2014 23:15,10.38,22,394.26,2014-06-20 23:15:00,,,,
1675,6/20/2014 23:30,10.24,21.88,394.13,2014-06-20 23:30:00,,,,
1676,6/20/2014 23:45,10.2,21.88,393.96,2014-06-20 23:45:00,,,,
1677,6/21/2014 0:00,10.24,21.88,393.9,2014-06-21 00:00:00,,,,
1678,6/21/2014 0:15,10.31,21.88,393.96,2014-06-21 00:15:00,,,,
1679,6/21/2014 0:30,10.26,21.81,393.85,2014-06-21 00:30:00,,,,
1680,6/21/2014 0:45,10.26,21.81,393.76,2014-06-21 00:45:00,,,,
1681,6/21/2014 1:00,10.33,21.81,393.85,2014-06-21 01:00:00,,,,
1682,6/21/2014 1:15,10.3,21.75,393.85,2014-06-21 01:15:00,,,,
1683,6/21/2014 1:30,10.28,21.81,393.82,2014-06-21 01:30:00,,,,
1684,6/21/2014 1:45,10.33,21.81,393.73,2014-06-21 01:45:00,,,,
1685,6/21/2014 2:00,10.27,21.81,393.62,2014-06-21 02:00:00,,,,
1686,6/21/2014 2:15,10.33,21.81,393.59,2014-06-21 02:15:00,,,,
1687,6/21/2014 2:30,10.28,21.81,393.57,2014-06-21 02:30:00,,,,
1688,6/21/2014 2:45,10.28,21.81,393.57,2014-06-21 02:45:00,,,,
1689,6/21/2014 3:00,10.31,21.81,393.59,2014-06-21 03:00:00,,,,
1690,6/21/2014 3:15,10.27,21.81,393.59,2014-06-21 03:15:00,,,,
1691,6/21/2014 3:30,10.3,21.81,393.62,2014-06-21 03:30:00,,,,
1692,6/21/2014 3:45,10.27,21.81,393.62,2014-06-21 03:45:00,,,,
1693,6/21/2014 4:00,10.37,21.75,393.71,2014-06-21 04:00:00,,,,
1694,6/21/2014 4:15,10.34,21.75,393.68,2014-06-21 04:15:00,,,,
1695,6/21/2014 4:30,10.35,21.75,393.68,2014-06-21 04:30:00,,,,
1696,6/21/2014 4:45,10.31,21.69,393.71,2014-06-21 04:45:00,,,,
1697,6/21/2014 5:00,10.38,21.69,393.79,2014-06-21 05:00:00,,,,
1698,6/21/2014 5:15,10.33,21.69,393.79,2014-06-21 05:15:00,,,,
1699,6/21/2014 5:30,10.24,21.75,393.73,2014-06-21 05:30:00,,,,
1700,6/21/2014 5:45,10.37,21.75,393.82,2014-06-21 05:45:00,,,,
1701,6/21/2014 6:00,10.31,21.75,393.79,2014-06-21 06:00:00,,,,
1702,6/21/2014 6:15,10.24,21.81,393.71,2014-06-21 06:15:00,,,,
1703,6/21/2014 6:30,10.27,21.81,393.73,2014-06-21 06:30:00,,,,
1704,6/21/2014 6:45,10.2,21.88,393.68,2014-06-21 06:45:00,,,,
1705,6/21/2014 7:00,10.27,21.88,393.87,2014-06-21 07:00:00,,,,
1706,6/21/2014 7:15,10.28,21.88,393.87,2014-06-21 07:15:00,,,,
1707,6/21/2014 7:30,10.34,21.94,394.01,2014-06-21 07:30:00,,,,
1708,6/21/2014 7:45,10.32,21.94,394.07,2014-06-21 07:45:00,,,,
1709,6/21/2014 8:00,10.25,22,394.01,2014-06-21 08:00:00,,,,
1710,6/21/2014 8:15,10.34,22,394.1,2014-06-21 08:15:00,,,,
1711,6/21/2014 8:30,10.3,22,394.07,2014-06-21 08:30:00,,,,
1712,6/21/2014 8:45,10.27,22.06,393.96,2014-06-21 08:45:00,,,,
1713,6/21/2014 9:00,10.33,22.06,393.9,2014-06-21 09:00:00,,,,
1714,6/21/2014 9:15,10.33,22.06,393.9,2014-06-21 09:15:00,,,,
1715,6/21/2014 9:30,10.3,22.06,393.93,2014-06-21 09:30:00,,,,
1716,6/21/2014 9:45,10.3,22.13,393.87,2014-06-21 09:45:00,,,,
1717,6/21/2014 10:00,10.35,22.19,393.9,2014-06-21 10:00:00,,,,
1718,6/21/2014 10:15,10.24,22.25,393.76,2014-06-21 10:15:00,,,,
1719,6/21/2014 10:30,10.35,22.25,393.85,2014-06-21 10:30:00,,,,
1720,6/21/2014 10:45,10.35,22.19,393.85,2014-06-21 10:45:00,,,,
1721,6/21/2014 11:00,10.28,22.25,393.68,2014-06-21 11:00:00,,,,
1722,6/21/2014 11:15,10.33,22.25,393.68,2014-06-21 11:15:00,,,,
1723,6/21/2014 11:30,10.28,22.38,393.59,2014-06-21 11:30:00,,,,
