Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
204,1/13/2016,9.16,3.69,393.7,2016-01-11 13:45:00,,,,
205,1/13/2016,9.19,3.63,393.72,2016-01-11 13:45:00,,,,
206,1/13/2016,9.16,3.56,393.7,2016-01-11 13:45:00,,,,
207,1/13/2016,9.19,3.56,393.72,2016-01-11 13:45:00,,,,
208,1/13/2016,9.14,3.5,393.67,2016-01-11 13:45:00,,,,
209,1/13/2016,9.19,3.44,393.73,2016-01-11 13:45:00,,,,
210,1/13/2016,9.11,3.38,393.64,2016-01-11 13:45:00,,,,
211,1/13/2016,9.2,3.31,393.73,2016-01-11 13:45:00,,,,
212,1/13/2016,9.06,3.31,393.59,2016-01-11 13:45:00,,,,
213,1/13/2016,8.97,3.25,393.5,2016-01-11 13:45:00,,,,
214,1/13/2016,9.17,3.19,393.7,2016-01-11 13:45:00,,,,
215,1/13/2016,9.2,3.19,393.73,2016-01-11 13:45:00,,,,
216,1/13/2016,9.17,3.13,393.7,2016-01-11 13:45:00,,,,
217,1/13/2016,9.11,3.06,393.65,2016-01-11 13:45:00,,,,
218,1/13/2016,8.89,3.06,393.42,2016-01-11 13:45:00,,,,
219,1/13/2016,8.92,3.06,393.45,2016-01-11 13:45:00,,,,
220,1/13/2016,8.75,3,393.28,2016-01-11 13:45:00,,,,
221,1/13/2016,8.72,2.94,393.26,2016-01-11 13:45:00,,,,
222,1/13/2016,8.58,3,393.12,2016-01-11 13:45:00,,,,
223,1/13/2016,8.42,3,392.95,2016-01-11 13:45:00,,,,
224,1/13/2016,8.47,2.94,393,2016-01-11 13:45:00,,,,
225,1/13/2016,8.56,3,393.09,2016-01-11 13:45:00,,,,
226,1/13/2016,8.58,3,393.12,2016-01-11 13:45:00,,,,
227,1/13/2016,8.61,3,393.14,2016-01-11 13:45:00,,,,
228,1/13/2016,8.64,3,393.17,2016-01-11 13:45:00,,,,
229,1/13/2016,8.64,3,393.17,2016-01-11 13:45:00,,,,
230,1/13/2016,8.64,2.94,393.17,2016-01-11 13:45:00,,,,
231,1/13/2016,8.64,2.94,393.17,2016-01-11 13:45:00,,,,
232,1/13/2016,8.47,2.94,393,2016-01-11 13:45:00,,,,
233,1/13/2016,8.53,2.94,393.06,2016-01-11 13:45:00,,,,
234,1/13/2016,8.47,2.94,393,2016-01-11 13:45:00,,,,
235,1/13/2016,8.39,2.94,392.92,2016-01-11 13:45:00,,,,
236,1/13/2016,8.47,3,393,2016-01-11 13:45:00,,,,
237,1/14/2016,8.33,3,392.86,2016-01-11 13:45:00,,,,
238,1/14/2016,8.36,3,392.89,2016-01-11 13:45:00,,,,
239,1/14/2016,8.22,3,392.75,2016-01-11 13:45:00,,,,
240,1/14/2016,8.08,3,392.61,2016-01-11 13:45:00,,,,
241,1/14/2016,7.94,3,392.47,2016-01-11 13:45:00,,,,
242,1/14/2016,8,3,392.53,2016-01-11 13:45:00,,,,
243,1/14/2016,7.97,3,392.5,2016-01-11 13:45:00,,,,
244,1/14/2016,8.14,3.06,392.67,2016-01-11 13:45:00,,,,
245,1/14/2016,8.22,3.13,392.75,2016-01-11 13:45:00,,,,
246,1/14/2016,8.13,3.13,392.67,2016-01-11 13:45:00,,,,
247,1/14/2016,8.13,3.13,392.67,2016-01-11 13:45:00,,,,
248,1/14/2016,8.02,3.13,392.56,2016-01-11 13:45:00,,,,
249,1/14/2016,7.91,3.13,392.44,2016-01-11 13:45:00,,,,
250,1/14/2016,7.91,3,392.45,2016-01-11 13:45:00,,,,
251,1/14/2016,7.83,3,392.36,2016-01-11 13:45:00,,,,
252,1/14/2016,7.83,2.94,392.36,2016-01-11 13:45:00,,,,
253,1/14/2016,7.83,3,392.36,2016-01-11 13:45:00,,,,
254,1/14/2016,7.72,3,392.25,2016-01-11 13:45:00,,,,
255,1/14/2016,7.72,3,392.25,2016-01-11 13:45:00,,,,
256,1/14/2016,7.58,3.06,392.11,2016-01-11 13:45:00,,,,
257,1/14/2016,7.49,3.06,392.03,2016-01-11 13:45:00,,,,
258,1/14/2016,7.58,3.06,392.11,2016-01-11 13:45:00,,,,
259,1/14/2016,7.63,3.13,392.16,2016-01-11 13:45:00,,,,
260,1/14/2016,7.63,3.13,392.16,2016-01-11 13:45:00,,,,
261,1/14/2016,7.77,3.13,392.3,2016-01-11 13:45:00,,,,
262,1/14/2016,7.69,3.19,392.22,2016-01-11 13:45:00,,,,
263,1/14/2016,7.72,3.19,392.25,2016-01-11 13:45:00,,,,
264,1/14/2016,7.8,3.19,392.33,2016-01-11 13:45:00,,,,
265,1/14/2016,7.91,3.19,392.44,2016-01-11 13:45:00,,,,
266,1/14/2016,7.94,3.25,392.47,2016-01-11 13:45:00,,,,
267,1/14/2016,7.91,3.25,392.44,2016-01-11 13:45:00,,,,
268,1/14/2016,8.02,3.25,392.55,2016-01-11 13:45:00,,,,
269,1/14/2016,8.05,3.31,392.58,2016-01-11 13:45:00,,,,
270,1/14/2016,8.11,3.31,392.64,2016-01-11 13:45:00,,,,
271,1/14/2016,8.16,3.31,392.69,2016-01-11 13:45:00,,,,
272,1/14/2016,8.13,3.31,392.67,2016-01-11 13:45:00,,,,
273,1/14/2016,8.19,3.38,392.72,2016-01-11 13:45:00,,,,
274,1/14/2016,8.41,3.44,392.94,2016-01-11 13:45:00,,,,
275,1/14/2016,8.38,3.44,392.92,2016-01-11 13:45:00,,,,
276,1/14/2016,8.38,3.5,392.92,2016-01-11 13:45:00,,,,
277,1/14/2016,8.35,3.56,392.89,2016-01-11 13:45:00,,,,
278,1/14/2016,8.35,3.63,392.89,2016-01-11 13:45:00,,,,
279,1/14/2016,8.44,3.75,392.97,2016-01-11 13:45:00,,,,
280,1/14/2016,8.41,3.81,392.94,2016-01-11 13:45:00,,,,
281,1/14/2016,8.32,3.94,392.85,2016-01-11 13:45:00,,,,
282,1/14/2016,8.32,4.06,392.85,2016-01-11 13:45:00,,,,
283,1/14/2016,8.26,4.19,392.8,2016-01-11 13:45:00,,,,
284,1/14/2016,8.15,4.31,392.68,2016-01-11 13:45:00,,,,
285,1/14/2016,8.07,4.5,392.6,2016-01-11 13:45:00,,,,
286,1/14/2016,7.98,4.63,392.51,2016-01-11 13:45:00,,,,
287,1/14/2016,7.92,4.75,392.46,2016-01-11 13:45:00,,,,
288,1/14/2016,7.84,4.88,392.37,2016-01-11 13:45:00,,,,
289,1/14/2016,7.84,5,392.37,2016-01-11 13:45:00,,,,
290,1/14/2016,7.75,5.06,392.29,2016-01-11 13:45:00,,,,
291,1/14/2016,7.86,5.13,392.4,2016-01-11 13:45:00,,,,
292,1/14/2016,7.7,5.19,392.23,2016-01-11 13:45:00,,,,
293,1/14/2016,7.7,5.25,392.23,2016-01-11 13:45:00,,,,
294,1/14/2016,7.64,5.31,392.17,2016-01-11 13:45:00,,,,
295,1/14/2016,7.58,5.31,392.12,2016-01-11 13:45:00,,,,
296,1/14/2016,7.69,5.31,392.23,2016-01-11 13:45:00,,,,
297,1/14/2016,7.67,5.31,392.2,2016-01-11 13:45:00,,,,
298,1/14/2016,7.7,5.25,392.23,2016-01-11 13:45:00,,,,
299,1/14/2016,7.81,5.25,392.34,2016-01-11 13:45:00,,,,
300,1/14/2016,7.84,5.19,392.37,2016-01-11 13:45:00,,,,
301,1/14/2016,7.95,5.13,392.48,2016-01-11 13:45:00,,,,
302,1/14/2016,7.98,5,392.51,2016-01-11 13:45:00,,,,
303,1/14/2016,7.95,4.94,392.48,2016-01-11 13:45:00,,,,
304,1/14/2016,7.98,4.88,392.51,2016-01-11 13:45:00,,,,
305,1/14/2016,8.01,4.75,392.54,2016-01-11 13:45:00,,,,
306,1/14/2016,8.01,4.69,392.54,2016-01-11 13:45:00,,,,
307,1/14/2016,8.01,4.63,392.54,2016-01-11 13:45:00,,,,
308,1/14/2016,8.15,4.56,392.68,2016-01-11 13:45:00,,,,
309,1/14/2016,8.15,4.5,392.68,2016-01-11 13:45:00,,,,
310,1/14/2016,8.07,4.38,392.6,2016-01-11 13:45:00,,,,
311,1/14/2016,8.15,4.38,392.68,2016-01-11 13:45:00,,,,
312,1/14/2016,8.18,4.25,392.71,2016-01-11 13:45:00,,,,
313,1/14/2016,8.12,4.19,392.66,2016-01-11 13:45:00,,,,
314,1/14/2016,8.15,4.19,392.68,2016-01-11 13:45:00,,,,
315,1/14/2016,8.21,4.13,392.74,2016-01-11 13:45:00,,,,
316,1/14/2016,8.1,4.06,392.63,2016-01-11 13:45:00,,,,
317,1/14/2016,8.13,4,392.66,2016-01-11 13:45:00,,,,
318,1/14/2016,8.1,4.06,392.63,2016-01-11 13:45:00,,,,
319,1/14/2016,8.07,4,392.6,2016-01-11 13:45:00,,,,
320,1/14/2016,7.96,4,392.49,2016-01-11 13:45:00,,,,
321,1/14/2016,7.9,3.94,392.44,2016-01-11 13:45:00,,,,
322,1/14/2016,7.93,3.94,392.46,2016-01-11 13:45:00,,,,
323,1/14/2016,7.82,3.88,392.35,2016-01-11 13:45:00,,,,
324,1/14/2016,7.85,3.88,392.38,2016-01-11 13:45:00,,,,
325,1/14/2016,7.82,3.88,392.35,2016-01-11 13:45:00,,,,
326,1/14/2016,7.85,3.88,392.38,2016-01-11 13:45:00,,,,
327,1/14/2016,7.79,3.88,392.32,2016-01-11 13:45:00,,,,
328,1/14/2016,7.82,3.88,392.35,2016-01-11 13:45:00,,,,
329,1/14/2016,7.9,3.88,392.44,2016-01-11 13:45:00,,,,
330,1/14/2016,7.82,3.88,392.35,2016-01-11 13:45:00,,,,
331,1/14/2016,7.74,3.88,392.27,2016-01-11 13:45:00,,,,
332,1/14/2016,7.71,3.88,392.24,2016-01-11 13:45:00,,,,
333,1/15/2016,7.62,3.81,392.16,2016-01-11 13:45:00,,,,
334,1/15/2016,7.57,3.81,392.1,2016-01-11 13:45:00,,,,
335,1/15/2016,7.46,3.88,391.99,2016-01-11 13:45:00,,,,
336,1/15/2016,7.4,3.81,391.93,2016-01-11 13:45:00,,,,
337,1/15/2016,7.37,3.81,391.91,2016-01-11 13:45:00,,,,
338,1/15/2016,7.46,3.81,391.99,2016-01-11 13:45:00,,,,
339,1/15/2016,7.46,3.75,391.99,2016-01-11 13:45:00,,,,
340,1/15/2016,7.37,3.75,391.91,2016-01-11 13:45:00,,,,
341,1/15/2016,7.32,3.75,391.85,2016-01-11 13:45:00,,,,
342,1/15/2016,7.4,3.75,391.93,2016-01-11 13:45:00,,,,
343,1/15/2016,7.32,3.75,391.85,2016-01-11 13:45:00,,,,
344,1/15/2016,7.43,3.69,391.96,2016-01-11 13:45:00,,,,
345,1/15/2016,7.35,3.69,391.88,2016-01-11 13:45:00,,,,
